Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,NY.GNP.PCAP.CD
BEL,-2.44007902311556,-2.6267179795280016,-10.915242507236847,0.43190386378361245,52.94823898767043,6.400905109281997,-0.07503974982265815,-0.07206104649869473,25.160880286510928,2.4213583530061027,-4.929167180042297,0.5690223827772453,0.09481489003005233,-12.204890644407795,1.6337946094770746,-5.161919434893284,-0.5951397836239947,-1.1555977003613078,1.08641733788926,-2.1831660484352224,-3.0519469157263823,-1.7439418157353077,2.463675026014508,2.5449361521968075,-0.6424306736785887,-0.18271261927248,-0.2749075519666658,3.2965545758831483,6940.0
WBG,1.2293346978123671,-5.728298580952818,-6.578452648099768,-1.0388644923252859,-9.775990817561523,-2.4680861175411306,0.7084380273964203,-2.2348112370160935,11.942992858911541,6.336666331911288,-7.0836337981223405,-1.5892672211503343,4.134157011877923,8.486516057677147,-0.3053783281976482,-1.4097479147952572,0.625247475239241,0.9246738920420684,0.2542887558368061,-3.117957144570736,1.5099795551850144,-0.11942806112129811,0.7377014763886185,-0.5634982987062417,-1.1194467868420996,-0.6344142151511811,0.5009082270403851,-0.38319264374311385,3499.9598593216106
ECS,8.953415022372058,18.127093746136406,39.442770283681575,-0.302172412667335,26.680549242869073,1.7704906529423918,5.646663521259867,4.933057852581067,-22.725426164493935,-8.06618409174116,2.458507156537168,3.1959949423322396,10.669936713024654,-7.203153981974005,8.045767412774545,7.9576778873265805,0.5044779121340845,5.01036857948973,2.913178914273857,-0.5993735127351686,1.716717363013401,-0.20358609831893754,0.9310117466763478,1.0502530454505088,0.6091940131310399,0.5362839888130275,2.8673972726011137,0.5247480116975957,3065.45538192695
ARB,2.6751136656506436,4.923038392230801,-2.8741669755544907,0.12007105611989399,-30.40785217033293,-3.39759447221762,-2.8089308108516278,-2.709548246330484,1.7011260025073631,5.306145007673798,3.492247229042749,0.5642918462731898,-2.5518144176055464,3.2885451553008145,2.814347178093062,-2.590418563813109,0.019782759373162095,-1.234618714324719,-0.8187898003808569,-0.761096860026621,4.969158158905827,0.8729885910214796,-0.21440462238279512,-0.882533484898441,-0.20696125423151912,-0.013620480391574985,0.051199133022959475,0.4235130093045555,881.409043358423
AGO,2.5627391590678608,-3.1153866217033714,-3.761048289612021,0.5338345738064934,2.9555231553065204,-1.101090889074932,-2.671073151689111,-4.230514060174821,-17.26693301013466,-7.714535499442307,2.5912562042529217,-0.8030286874634085,-0.5916128619741493,8.86322170771236,2.6310577924942526,-2.5858299974009746,-0.9275708057365037,-1.7454775005287808,-0.9237920090996916,-1.4987272447083377,-0.17380074156912684,0.5165601213471532,-1.2100196243229178,0.3194165146319359,1.5801007737370383,-0.8941726630200333,-0.6332968268631454,0.05773037791989979,3397.036582346546
OSS,1.2152966113610941,1.4929272502018396,0.26885534554116397,0.2410292417418541,1.7047849566929107,-1.5990582494118002,-4.22270112653215,-2.1683013909077795,16.035963235012385,-5.509124152946668,-1.5372951008002886,0.3352900745080837,-0.4481605228303138,-1.777811434913102,-6.966231573733867,-6.958612398657327,1.8731930008383149,-0.8735613585824786,-0.8532834996667408,1.758987538796171,-2.9213864314143834,-0.6558254099442966,0.19134673211815817,1.1184923455234839,-2.743853390559406,-0.5882548315936285,-0.5112967264528616,-0.8137393303606413,7160.740892813524
SLB,1.9536727588201737,-3.696640025028443,2.5861825986051605,0.07222287562126167,-14.651173023089898,-0.05710786134388934,-7.221410810586738,0.5524410088825588,21.36750112908605,-5.137719515232673,3.1250463226755203,-1.8453984667337562,5.344865698446626,-3.4594363295164605,1.4000925298567704,2.140742513437563,-0.9109890671576903,1.3960219531726845,-0.34509227554300337,-1.9022244333945624,-1.424041590284352,0.8587206018836152,-1.1674415485871108,-2.0331716138161573,-1.17683782855293,-0.7586258225020144,0.4251468417763552,1.5232028559282516,6862.27995596367
STP,1.00459284267866,7.639320888244615,11.101828478185992,-1.7637345029518863,10.891312595247552,4.341884400813617,0.6403747511388989,-4.892118802228848,-11.61781414268693,-1.0729685456516576,1.219242878766494,-1.6032721507852574,4.379817794542142,-0.26357403900944654,-5.149528885430283,0.32360698317006237,-0.37310172681968495,3.056391224902504,-0.8894197908496433,1.4005892975021854,3.634000610976427,-0.0400028106122689,-0.6374097862050541,0.2639827087139317,0.460635839981551,-0.28036220957896835,1.1303038463950645,0.0770178657328058,397.7359248019561
BTN,0.06425583302724583,-6.696384436042552,2.842744785790874,0.2255028799352144,12.731811472387022,-0.6553757310578336,-5.24265718375243,-3.931585587917994,13.064616413100724,-4.618184079625247,0.06515391086691225,2.5847407923784087,-4.919912905945867,5.040028240688553,-8.636648533724841,-6.4455753686836665,-0.7457546373006786,1.3531575710190746,-0.9356401808053327,3.3323316625530626,-0.24818878085499724,-1.6321045145843849,0.7710728126803241,-2.1574737530055756,-0.8172437352588785,-0.5912257555172202,-0.9465433984723021,-0.3393647463299418,1104.3190550019626
COM,-0.3123523146277636,3.359598182256271,-14.522285620047889,-1.275450328358082,-2.628876334097609,-2.306078536069002,0.24313565853722713,2.835649373391719,-69.15503946225029,0.6223370433585563,1.60333018283978,-2.008299702593442,-5.606112934558316,-2.546021549114651,1.3225230825895418,-0.08143698763088258,3.7244945970534378,-2.967183094261592,-0.9346704408871822,1.9900810775048567,-1.6739337248472528,1.8185110519507215,-0.20071868100664444,0.17723020654201405,-0.3949477197255921,-0.7150230206614361,0.020871357701208723,-0.9592338013422363,-1684.3126764701096
BEN,-2.0314017354127105,-28.945155356772975,-14.070746427623133,-0.38189469879614124,-50.989779028407035,1.1977728537213714,-6.590063951334405,-5.250989401816282,-53.44500421067443,-7.62925828084227,2.299722742229875,-0.04768444883508424,1.2929278588482833,-13.318658548649042,1.558103325557151,5.243573284196887,3.724534018719222,-2.4033279504919838,-0.9355267165729753,-0.9419497209822374,-0.3508524015094481,-0.30314433994806417,-0.9938877330667801,1.3179850052073758,-0.8035673237346154,-0.8052780838288913,-0.5118118852165167,0.3436641041113906,200.0
PNG,-0.5874938417829862,5.125341015066927,-4.217769474370827,0.2328043324552582,-36.77067881844701,-1.7228766228958001,-7.0080334026781745,-3.145153591569171,-55.55605785039893,-1.8873581788595928,-0.4386981020954295,-0.603267123999111,-7.861202305755964,-8.452074760023544,-4.434585599775145,-2.7080575960089535,-0.910988834723363,0.4452856198406615,-0.8870393536091942,-2.153473932197601,0.03764422089598618,-2.370120199181158,-0.8794433673702315,-0.6596317498585114,-0.7868936544378332,-0.8052239851537977,0.7859844952252786,0.42273572474570276,550.0
UGA,-0.32909619300527315,-1.8633589632841787,-6.496338245231094,-0.5627786379200777,-27.568017142107024,1.0289674031695513,-1.3211041442800124,-6.2075278061148325,-58.65442392247574,-2.184644435324994,2.0459277746272972,-0.200185188935667,0.7162057378214828,-4.317608457248649,-1.7196178643536602,-2.7586563561270014,-0.9257547248278883,-1.7795591359655987,-0.9326681995740578,-2.6798422023666886,-1.849989275103571,1.1447106747500178,-0.9901115975316226,-0.7076574681641401,-0.8046249254115286,-0.28268473919991477,-0.6934468772642916,-1.0044532257673244,877.202165567594
LSO,5.9620490372256,-26.47187649753175,8.44012655649224,0.8213888531090862,9.125649418324954,-0.24296403531251248,-1.5799868269661157,-4.048301538160829,-58.747722261918284,-6.3776460070423,0.9158781621904029,0.24848712948221896,2.1205267165847803,-13.021415008982327,6.99260480523651,-2.532930514210901,-0.9115182607324568,-2.309307042587831,-0.9352170704264777,-2.674594238603097,-1.1887637896395666,1.8338067160829454,-0.031847461956498124,-1.9112548882762104,-1.4389354814304969,-0.8971507170089085,-1.3676031041077616,-0.4709905610672169,230.0
MNG,-0.6524681216785675,-2.642819534731588,7.929100551497403,-0.029043728592735664,12.16212603952817,-3.294123450500489,4.484977773131281,0.6418299995041853,-30.043038178181497,4.432503823082611,1.3004304838874354,-0.28994563880803326,0.5892553855254379,1.555182629892237,12.397391699780302,-2.3737736503555347,-0.49637898488413407,0.41361059280293433,0.47244960828303567,5.5582064407592,1.6299965789966973,1.066423421620462,-0.3307954557472137,-0.15315191456862098,-0.04436447212389989,-0.9046945666883148,-0.44146683858469093,-1.0632655857079787,5695.487306689405
KSV,-2.8951458550079807,2.2044901200100475,-4.939729058643848,1.1792477233109773,-8.318982324585779,4.89971988684396,4.614988998889041,-3.79473358246022,-30.450046078133553,2.7891078351230805,-5.1146716098426195,3.2154243197502743,2.593792092848549,2.2876491022662018,0.45718648903044534,5.672842125849512,1.48688157695277,1.3204089165699797,-1.1363846269422564,1.4922595315688607,-1.8855785031434524,0.7600638866501868,-5.409354681517916,1.7623575520134311,0.4115305720408446,1.0036059050595192,0.21055091698104958,-1.809244877798145,3849.510917497201
COG,-0.5335430424440237,-1.744953543548397,3.938120552645998,-0.19965039269433757,19.404363801596705,-4.2773554443825255,-5.804026638900624,-5.498547541186673,-50.80616164510571,-3.8135968421703783,-0.06175736966195655,0.3703003245440551,-2.1314635641385578,-4.856379355668642,2.0398792011464337,-1.3698941444557897,3.724534018719222,-2.074974172434305,-0.914861858924838,1.977230043726163,0.7590757196732363,-0.8006665782358634,-1.0189379793250284,2.0030721981189217,-0.800742092653465,-0.632430135067334,0.7117818039373621,-0.8881738432714934,500.0
TGO,-2.081288584213903,-11.294471678491268,-12.97388815249555,-0.15356920085375214,-23.846884344647595,-3.2421649896304183,-1.2691293545397466,-5.7211081743754075,-56.04643508636665,-4.732904157570718,2.771532942896765,-0.6824620814811654,-4.251856541915114,-5.047385299049144,6.684277960057192,0.7290593032594017,3.724534018719222,0.14471722196064674,-1.7525964992789427,-0.5057038434812854,-0.9099643109541666,1.929033907674827,-0.9670228297858576,-0.06325654581075027,-0.8033604433900591,-0.4339565959567595,-0.5104180347785985,-1.1911794977281889,260.0
CHE,-5.268979365394676,-5.420468715753609,-11.020566948318669,-1.5214467448591866,16.63021063820982,6.32427505955955,6.546499069702226,-2.258045505141567,3.3339717923114147,3.2972133171238007,-4.540956913068438,-0.85880141040182,-3.6713441725364095,-5.706879243079739,6.584864974201147,-2.0881097890872717,-0.8715384954538196,-1.2445818860141304,3.1892998492060705,1.0279544197011117,-2.5040169683615865,-1.2179845046873385,3.7220150252508564,4.231928762303733,-0.545952723194081,0.5354180874566865,-0.350487811466586,-0.4779395862863648,-686.4592822120212
MNP,1.0941475660513378,0.2220319838381708,8.362044233123294,0.3232043455540675,4.12889560291213,-3.2146423994150104,-13.632009371174084,-5.810551813069862,42.21049427034045,-3.767602244515211,4.064226309990947,-1.1049891392906208,-1.3704480913528378,-6.586199729984589,-7.371783146454555,-0.3324882834333703,0.4138018732566238,-3.10102658915799,-0.17065072450060215,-3.562063857833634,-0.2684606822892259,1.3372970278569398,-0.09344765464237267,-1.1352598740572342,-2.6773040877665064,1.192679321285875,0.548029113426742,-0.7767052647045208,595.4966234333692
LBR,5.639116904001923,4.091854957274083,-5.534891742475122,0.9293395114909802,-30.616491403236925,-2.450799267321348,-4.811533725303893,-2.594300813050766,-53.87860903127848,-5.438095031495235,2.6113063484533807,1.1498386608491518,-4.389993694659436,3.8954764948507252,3.52465259025639,-1.4600816496219133,-0.9058637353073262,0.6772565028800406,0.24393469576515953,-2.232539682153458,-0.8649082702764433,-0.8588943257828232,-1.0034891708539084,-1.3243844279510626,0.7341321652636261,-0.6199204389000155,-1.0099532100319841,1.5893979632556912,370.0
PHL,-0.15523247533582185,-13.510670446433984,-10.693354881589878,-0.2674771665010738,-1.0293255699844353,-2.6478763786433293,-3.491785848616947,-1.972678059061178,-29.7743412896938,-4.702085571350838,0.7335530222827347,-0.07154443558210505,-2.8771325925855384,-2.7710559459154265,-2.0409884488817784,-4.17190839947002,-0.7702401438292759,-1.6581572595140905,-0.8717361331275062,2.7151980329587087,-0.33953461140362096,0.4310364760532558,-0.30469803912079396,-0.8488909807763824,-0.6696024644348677,-0.8817027373577173,-0.782174313873875,-0.7631276710751416,380.0
MNE,-0.9252365438602101,-5.897307203203963,9.40523929917066,-0.08310246892550954,-12.014629807867061,-3.3610220238202433,2.471583331285367,-1.0719240112736896,-83.95038222078874,-2.49040557053917,-3.097456685067008,-0.40399218313673546,2.200046255211196,5.840826705105808,4.973063887069107,5.926615683835256,0.01375122842035359,-3.1529332412956683,-0.5775027789874054,0.2610075844726669,1.4993934422305155,-0.5640926506779856,-1.1300613572826108,-1.7529079106423522,0.297519972896636,-1.0129495006164275,-1.2430283669759306,-0.9200310835522016,4642.6662733313215
KOR,1.351444365674134,6.2599573643936655,6.5376831468666685,-0.0845709243610829,11.095039511226876,-1.0267517226762422,-1.8913102783323474,4.239577646694023,-20.786851963653792,-5.282311250232085,-5.752081980113004,1.9230418383503987,2.1094883924150505,18.606564742516774,9.349371224059126,-4.262799773764593,9.578650385807425,-1.300113408558842,-0.600197282804023,1.4011022671460918,2.540588020050736,1.153636516045658,0.804598956936583,0.7319302427975418,-0.6351464625598393,-0.8279115283501546,-1.3799461115758553,-0.4056724159873496,640.0
PRI,1.0570219802926424,-5.028375455308363,-1.3008790776026147,0.357813718353939,3.642940604753387,-1.2663671990593706,6.675236663583759,-3.5287090814115105,18.098838926752734,-3.6851393231822285,-1.0037843557847472,0.4103397445126604,-0.8318389854764412,-6.807207295174708,5.179129785238727,-0.6796003483139843,0.4949575527498232,1.9325352269230751,-0.07874206885861817,-0.560082218435066,0.5665047169746598,-0.5853872859788589,2.8617512620175827,-0.8399456913487231,-1.053016170023719,-0.3142209250067529,0.8315881011141778,-0.2995410630298505,2660.0
FRO,-4.042206195115547,-7.337723193349794,-4.083720949458374,2.0576380333933093,0.9755405836700574,5.953380324815904,-3.1576017023110814,-4.231828177675078,4.231801592132892,4.257478970987266,-1.225792909214555,2.435249819367274,1.8782542412428578,2.766632218704796,-5.759621842470758,1.192896949453064,0.04676917951413245,-4.349432434928962,1.763881526831964,-3.3158214481263077,-0.4812351800313939,-2.3088875043053605,-0.06387593571304573,-0.004115199973206474,3.4057172125704644,-0.4932271871736864,-0.9042488227892121,0.4553451985865707,9825.425304178078
DZA,-2.501099793869857,4.486148405211465,4.1100934831145,0.08385129081939247,-27.840134287194584,-1.9085425444075474,-5.891892083121152,-3.052546732987558,-23.420906310613663,-4.55653871144813,4.046912493119658,0.2676988684164085,-6.137928807692168,-0.6819950943118136,-8.554183738769174,-5.687232037936354,-0.8418408376905939,-1.7102329676048968,-0.8685374843451854,-1.8677214957844819,-1.5641579486418535,-0.08519134063463313,-0.27618966004333084,-0.8809419976793947,-0.7542161365697149,-0.8377791010897879,-1.4358906782874377,0.9703588955324814,910.0
SYR,1.8947531659924066,-2.28093451154281,-10.782421040305229,-0.300077096767315,-4.305750693780303,-2.8024076764513506,-1.2601311432917712,-0.6176775190570941,-43.533572982154105,-1.7811044779916032,3.3709944554061178,-0.6292083229454273,2.5522705345830867,3.8957852279049843,-2.350817840796033,0.38678070400840914,-0.8561271334550105,-1.770334200088429,-0.7716954806140837,-0.5921885301747603,-1.262633128205378,0.5405515854959074,-0.48612008255699146,-1.954876445036923,-0.7950266488734739,-0.43873206359017136,0.22972311419497982,-0.38638313492128523,960.0
CUB,-0.16115990875761074,-1.3471223358335718,-0.3414447425650416,-0.02207892393904218,2.3619514190189825,3.6198939904027156,1.7365618220901378,-1.6858400366602633,3.3974828398398276,-1.5262562974702778,-1.2123469090776673,-0.9099482306020371,-4.603072390214906,-4.608161740230446,-2.3410760020342196,-2.0977778880176854,-1.3511997791540207,-1.7914666809868176,0.06357793621977686,2.809751807552013,-0.3445534947524638,0.33031259704990007,-2.1786648391401195,0.40199844589457856,-0.7797032269903434,-0.8434276858760517,0.3110787667484891,-0.08030870808393197,1500.0
MMR,-2.640573455229099,-5.2776596982192086,-9.951286931977982,0.2462536331613859,-18.974298889115335,-1.283949797206912,-5.341431435507391,-3.461436125719538,-45.39351919525448,-8.543798276049007,1.4450523689113313,-2.070813731411483,-0.10615565022936047,-3.4404140794753424,-1.3092609141028009,3.905298474179296,-0.6371918133927685,-4.578980876751068,-0.9432418078759841,-2.375438128111942,0.10011983293285587,0.6108547712609258,-0.8823226947483394,0.6428335909768201,-0.7890546565960439,-0.8323991774521508,-0.7564618974913339,-0.33081968435626313,6826.631234405414
SVN,-1.7850008609104977,-1.3557065800192243,-1.7979637486758357,0.2591000366288896,5.75883569492739,4.225096728769646,-5.5801326141184076,0.6552293716116098,-10.348792422194315,4.987927733443183,-1.8231976351627095,-0.17334890872656147,2.6996303904396606,-8.885301845687,1.4055062235148044,-2.755120671560094,-2.1685276106983613,3.2375860084331287,-1.1342462203629533,-1.8377302122260186,-1.2830850826683198,1.3683493134643983,-0.32855896808517815,-3.0768674335318247,-2.1999875403927143,0.6434334311713187,-3.4704759321886143,0.7279338575490726,1422.897016955766
PRY,-1.8845379044035377,-1.950671222498661,5.894143150337408,-0.4419087047466583,-6.143711435604729,-1.7171445168417845,-6.102680286488865,-3.634385600462285,-38.636898335012354,-3.4619846316895146,-0.34101612909369794,-0.3250344903048641,0.42625249704008106,-7.140512659410197,-3.911074542441912,-4.238501058175841,1.8075198346270613,-0.43574325914816026,-0.8400326597979307,0.9642190539171052,2.039150390673338,-0.5711034823566874,-0.9067498921675071,-3.164519043834826,-0.8048786248140886,-0.6379632237471564,1.6609389350993657,0.8639852450295772,3365.1129896288485
SDN,-2.1688166572880934,-5.90452511970247,-4.308914479802176,-0.45279460126430465,12.887343311511813,-3.7757635682635713,-3.2789498980139666,-5.385254359189117,-37.914100848468415,-5.1141648077533475,3.724693386902423,-1.475275857565601,-0.07926204346330445,-3.6691068451416626,1.789357791454524,2.136883444370595,-0.9275632478899093,0.35339165837570724,-0.9255535603911508,-3.3163353097180135,-1.6170538384090019,0.5223541837185549,-1.010987850980186,-0.7429499617380558,-0.7952512614906648,-0.738616101803554,0.5558308815459403,-0.7220996078228215,320.0
