Country,LEI,GDP,EI,HDI,NY.GNP.PCAP.CD
MDA,0.6632476547842399,1.1869173209023673,0.8384992697532714,0.8962214151466261,1160.0
GNQ,0.45409718574108765,1.617572468581656,0.8991355772133993,0.9902684105120476,12110.0
TMP,0.6040577861163231,1.0522735720349035,0.7310277093694442,0.7957863558402235,1860.0
TUN,0.7569606003752354,1.3757738896319975,0.8717029825846361,1.001479157530623,3560.0
YEM,0.5685354596622894,1.180077533776837,0.9129495651414739,0.8871875195268667,930.0
BDI,0.4377857410881801,0.8414021424241287,1.035374276671155,0.7715207200611546,160.0
CUW,0.7748217636022524,1.631879613473535,0.8841879505402386,1.096963109205342,43494.66159612549
CRI,0.8204664165103185,1.4525255014215523,0.9206179596517344,1.0645366258612017,5640.0
WSM,0.7163196998123832,1.3431488490079808,0.8466161941866783,0.9686949143356808,2850.0
NPL,0.6392604127579737,0.9964426006230409,1.0351792899497205,0.890294101110245,380.0
EAP,0.7340404591601706,1.3020962927933555,0.9322737559917407,0.9894701693150889,2274.04750541676
ERI,0.5333756097560969,0.9488999375383864,1.0122056650491749,0.831493737447886,280.0
QAT,0.8044131332082554,1.856220606339498,0.88759716696647,1.182743635504741,59970.0
LDC,0.5327035243049308,1.06416593431421,0.8680816684403112,0.8216503756864841,506.17479439001403
UZB,0.6543031894934339,1.1209873006995537,0.8130615075939448,0.8627839992623109,760.0
CPV,0.7246056285178233,1.3439638885317142,0.9045325193061019,0.9910340121185465,2780.0
MEA,0.7155698657155692,1.4473041301726515,1.0136352312602357,1.0588364090494855,5444.63809140474
GRC,0.8375234521575985,1.7122032283425777,0.873649860879816,1.1411255137933307,26070.0
BEL,0.8428142589118198,1.7860369922513517,0.9828288816633435,1.2038933776088383,42760.0
WBG,0.7244855534709199,1.2283982891141303,0.9167355346679686,0.9565397924176728,1600.0
ECS,0.7680021893182477,1.6828996298950856,0.7860796412493034,1.0789938201542122,22419.3607851186
ARB,0.6818090516674645,1.4209262923109554,0.9446196112497025,1.0157849850760408,4675.565717852461
AGO,0.37593433395872466,1.3570650537532245,0.8215382139781627,0.851512533896704,-2922.4190034613566
OSS,0.5219789707431802,1.3713772555352584,0.6046999024291015,0.8326853762358467,3433.53572447648
SLB,0.6348739212007508,1.1601460723686399,0.9133737964398398,0.9027979300030768,960.0
STP,0.6182769230769232,1.1365397975461349,0.986594286285431,0.9138036689694964,950.0
BTN,0.6352784240150092,1.2463879206575172,0.9257208766762451,0.9357957404495905,1630.0
COM,0.5494206378986862,1.095184416512705,0.8336102333455602,0.8260717625856504,670.0
BEN,0.5056521575984985,1.0887961863181312,0.8535948083176687,0.8160143840780993,660.0
PNG,0.5586371482176354,1.150929301708491,0.8613595688767335,0.8569753396009534,930.0
UGA,0.44083302063789837,1.0021826068427027,1.068407563772088,0.8371410637508963,380.0
LSO,0.3058803001876169,1.1182243090156572,0.9470090989448224,0.7903712360493655,1020.0
MNG,0.6318180112570353,1.2343536336433794,1.0410753873581806,0.9690823440861984,1410.0
KSV,0.6799624765478431,1.3238163732572261,0.9579671684784343,0.9872486727611679,2800.0
COG,0.47386641651031847,1.288625891996791,0.8891615162091118,0.8838846082387404,1410.0
TGO,0.4682067542213892,1.0096451516873104,0.9280620779904598,0.8019713279663865,400.0
CHE,0.8729455909943723,1.8450176760004506,0.8206987583788404,1.1795540084578877,62680.0
MNP,0.6143218997110901,1.631286353898052,1.000142382108632,1.0819168785725914,-1796.30672131561
LBR,0.4952491557223261,0.8886001841948683,0.6345949920869587,0.6728147773347177,160.0
PHL,0.6535234521575986,1.2389489454550802,0.8161589719781733,0.9028771231969508,1900.0
MNE,0.7525733583489678,1.450659236605173,1.0547374331317652,1.0859900093619688,5230.0
KOR,0.8361463414634139,1.6769612551761035,1.043489588965464,1.1855323952016605,22460.0
PRI,0.8219362101313322,1.6809834679865416,0.7629346563575649,1.088618111491813,15660.0
FRO,0.8452157598499062,1.7950883123212236,0.9137374863595688,1.1846805195102328,16984.018822927912
DZA,0.7368979362101308,1.3815745050679915,0.8442047412249749,0.9875590608343657,3590.0
SYR,0.7691969981238277,1.2747969692997838,0.9885226557752946,1.0108388743996355,1860.0
CUB,0.8222953095684798,1.4277432363234175,0.7659284431493211,1.0053223296804061,4980.0
MMR,0.6014412757973738,1.735881923404211,0.9075663128021312,1.081629837334572,13139.822277488274
SVN,0.824015009380863,1.68222345475505,0.7462747332522902,1.0841710657960677,21920.0
PRY,0.7183819887429648,1.2924983144624658,0.9818029276529967,0.9975610769528092,1820.0
SDN,0.5492442776735461,1.1652444177741526,0.914237153896632,0.8762419497814435,880.0
FRA,0.8632645403377108,1.775151750394764,0.8271974607499591,1.155204583827478,40250.0
BFA,0.46444315196998154,1.0269538731488952,0.4170620218912756,0.6361530156700508,460.0
CMR,0.42275609756097526,1.1636547894917226,0.80862195332845,0.7983442801270493,990.0
GUM,0.804729455909943,1.5571647875514452,0.8084684079820562,1.0567875504811481,10860.914371217408
TJK,0.6493459662288938,1.0435784945004352,0.8449009182092686,0.8459417929795325,440.0
ISR,0.8539212007504692,1.6902029466744874,0.8935933455646163,1.1459058309965242,23710.0
FIN,0.8348217636022524,1.8000364144227154,0.947745747039427,1.1942013083547982,46040.0
COL,0.7339309568480308,1.4101443859019591,1.0168038686116552,1.053626403787215,4070.0
MNA,0.7072553954735783,1.3443389613304393,1.1438009075698683,1.0651317547912953,2826.9710888526
SSA,0.4488630742832261,1.1726822969507438,0.9173656937103427,0.8463036883147708,986.348901602695
PRT,0.8203377110694184,1.6746220470108404,0.9497722327038518,1.148243996928037,20770.0
TCD,0.3624495309568477,1.1150194036072303,0.8315549996513136,0.7696746447384639,630.0
NAC,0.816743153668889,1.7979980904095656,1.0167688079106103,1.2105033506630218,47919.527354244405
ARG,0.7693699812382737,1.5048226920869,0.8068576492475712,1.027016774190915,7310.0
WLD,0.6870552901123723,1.5123081884585572,0.8111928092671128,1.0035187626126807,8302.02662346427
PRK,0.6673260787992492,1.7193362305574313,1.1169510838788914,1.167871131078524,13513.615090565974
EAS,0.7484807777038878,1.4391800921975517,0.826704534105031,1.0047884680021568,5571.02267898093
NIC,0.7318716697936216,1.202523877008161,0.8099210441922753,0.9147721969980194,1300.0
GRL,0.6914221388367738,1.7579040923027456,0.7305416811616623,1.0599559707670605,34060.0
LMC,0.6159928508271093,1.183652796646029,0.9296376132485619,0.9097610869072335,1096.34250954114
KWT,0.7522878048780492,1.788853187811,0.9784014383951833,1.1731808103614108,46930.0
MHL,0.4770044582157741,1.3291259905309947,0.7322088684499819,0.8461131057322503,3760.0
TUV,0.5015964803605484,1.32260641485319,0.7811818338440972,0.8684615763526118,4710.0
NZL,0.8484803001876169,1.7333364818908124,0.9139468191718775,1.1652545337501021,28110.0
ATG,0.7662033771106936,1.607910909401233,0.898271393552177,1.0907952266880345,14750.0
RUS,0.653808630393997,1.5214413087201462,0.6781082353233971,0.9511193914791801,7560.0
IMY,0.8999862126453055,1.8044859546602439,0.9652482655589301,1.2232401442881597,48300.0
ZAF,0.4153309568480308,1.4560801967800912,0.9546815236409487,0.9420308924230235,5970.0
GHA,0.5328592870544093,1.1679910905690478,0.7122160014346263,0.8043554596860277,800.0
PAN,0.7894532833020647,1.4557893171445422,0.7894822739944187,1.0115749581470086,6300.0
CHN,0.7603703564727954,1.3167636335520148,0.8944818004066735,0.9905385968104945,2490.0
HKG,0.8819512195121954,1.7238538517111026,0.8639712125904311,1.1565920946045765,32070.0
CYP,0.8287463414634155,1.7255987184190584,0.7678018427309352,1.1073823008711363,27000.0
NLD,0.8476547842401507,1.809943373570373,0.7528545259345891,1.1368175612483709,49390.0
MAR,0.7119636022514076,1.3062901601121542,0.943611138783482,0.987288300382348,2280.0
CHL,0.8355928705440909,1.5455288277450976,0.8113614389914682,1.0641610457602189,8740.0
MIC,0.6737001201633583,1.3096031275406879,0.9715135474838181,0.9849389317292883,2314.6676343008107
BRA,0.7294589118198878,1.483254692568875,0.8914259534274973,1.0347131859387533,5980.0
BIH,0.7749459662288937,1.3849799681058208,1.1172550044426084,1.0923936462591075,3770.0
TZA,0.5088889305816139,1.0465170828246868,0.964646097356315,0.8400173702542053,510.0
FCS,0.5297615851866522,1.1679743835713927,0.8888891272287456,0.8622083653289301,968.3516169341948
MDV,0.775380112570357,1.421496278281982,0.8717287394614772,1.022868376771272,4140.0
MLI,0.4501834896810506,1.0420827697548254,0.8828622125889588,0.7917094906749449,470.0
PER,0.7384146341463417,1.3670314869038902,0.9745678456624368,1.0266713222375563,3180.0
MYS,0.7510502814258908,1.4832491104136722,0.8614390507477191,1.0319128141957608,6620.0
EGY,0.6889583489681045,1.2391942486928185,0.9057399243995334,0.9446308406868187,1550.0
SYC,0.7414258911819893,1.5697612122679523,0.8654190733044651,1.0588687255848024,12270.0
SVK,0.7570356472795492,1.6157933215278713,0.8281516611993047,1.066993543335575,14830.0
NGA,0.38166378986866756,1.172819842808048,0.7058447453303753,0.7534427926690304,970.0
IND,0.6200067542213893,1.160346287596,0.88771859451546,0.8893572121109499,950.0
KAZ,0.6385365853658538,1.472058281223481,0.7836671920128251,0.9647540195340534,4980.0
IDN,0.6548881801125709,1.2561516902977856,0.9048472415679936,0.9386290373261168,1600.0
GRD,0.7206885553470923,1.485126295987979,0.870506367808384,1.0254404063811517,6940.0
SLE,0.3152056285178232,0.9982280223136195,0.6916408572403493,0.668358169357264,400.0
HUN,0.7407879924953092,1.5913175346823418,0.8242683070106901,1.0521246113961136,11810.0
KHM,0.6084975609756094,1.074401058044931,0.9303394041620571,0.8710793410608658,590.0
MUS,0.7318574108818015,1.459628724963502,0.8951263296755791,1.0288708218402942,6190.0
KGZ,0.6591744840525323,1.0974451780823051,0.9659916040688342,0.9075370887345572,610.0
CIV,0.3658281425891185,1.1648380687328375,0.619797667888023,0.7168212930699931,980.0
VUT,0.6915189493433401,1.2982663640860992,0.8212781266206672,0.9370211466833689,2130.0
TCA,0.7765133861114558,1.6416266929922232,0.9472754376694889,1.1218051722577227,14144.736724572485
TKM,0.6098281425891187,1.3125485718874732,0.6413444760996612,0.8545737301920844,2330.0
VNM,0.7677260787992491,1.1380341543187582,0.7330374390880399,0.8795992240686824,850.0
VEN,0.7444446529080678,1.5065583626853847,0.987707392374676,1.0795701359893761,7520.0
CAN,0.8518442776735461,1.7857534760731593,0.9890458146315595,1.2088811894594216,41230.0
EST,0.7356097560975614,1.6216504461086108,0.8141843208993018,1.0571481743684914,13500.0
SWZ,0.33495984990619077,1.3178628770194816,0.8960377003214308,0.849620142415701,2720.0
KEN,0.4722968105065661,1.126458343900308,0.8529252624511714,0.8172268056193486,730.0
JAM,0.7237046904315201,1.4151575258140627,0.9598862810234325,1.0329161657563386,4480.0
DNK,0.8183864915572232,1.8320600385256214,0.752033692450927,1.1341600741779239,55700.0
LUX,0.8366604127579739,1.9294381882984195,0.7689773372343169,1.1783586460969036,74290.0
MDG,0.5700461538461539,0.9889886689661194,1.0263822244065068,0.8618056824062601,330.0
PSS,0.6694322429391325,1.3286478384790645,0.8623334271552565,0.9534711695244846,2752.59089937394
ABW,0.7619500938086307,1.6961882592163522,1.0758163210396894,1.1779848913548907,27537.532648798726
USA,0.8129080675422139,1.7992498488213273,0.8023762063897886,1.1381780409177766,48640.0
AFG,0.5051358348968108,0.9895820669935532,1.065214689603573,0.8533108638313123,340.0
ROM,0.7317823639774861,1.504316221467083,0.864681341859189,1.0335933091012528,6520.0
EUU,0.8302818170352431,1.7480730219739187,0.6569825941317824,1.0784458110469812,33496.189446000804
TON,0.7190307692307691,1.3322614081921837,0.7950777763447072,0.94878998458922,2810.0
LAO,0.581957973733583,1.0949153489289762,0.9060874622025243,0.8609869282883613,620.0
BOL,0.6106787992495307,1.2072965721408624,0.9596934000651053,0.9258895904851662,1240.0
HIC,0.8105922792302955,1.7392902023439538,1.042888556436555,1.1975903460036015,32890.782878800295
SLV,0.704314821763603,1.3549031362087998,0.9418334197998053,1.0003504592574026,3250.0
NAM,0.51970469043152,1.3921093267316604,0.8754755401611333,0.9290965191081046,4140.0
UKR,0.6649568480300185,1.3398189569560333,0.9808816111712243,0.9952191387190921,2570.0
SMR,0.8847091932457783,1.8262193611566706,0.8926933864098046,1.2012073136040846,47670.0
BLZ,0.683876923076923,1.3971647321678387,0.8416039057092484,0.97421518698467,3740.0
BHR,0.7801193245778616,1.6623665573179427,0.8926312171650281,1.111705699686944,19840.0
MOZ,0.4095707317073169,1.0058657891549596,0.9000506889453159,0.7718290699358641,400.0
SSD,0.41673621013133244,1.534032837063529,0.9777013125540259,0.9761567865829623,12365.041158795713
ISL,0.8685178236397755,1.858018148900186,0.923308404165759,1.2166147922352402,62290.0
VIR,0.8280675422138831,0,1.088175050847356,0.638747531020413,18158.197167319457
SEN,0.5659103189493431,1.1432967445454938,0.8290488724446656,0.8460853119798342,870.0
BMU,0.8297560975609755,1.9055290649798173,0.8730579854760323,1.2027810493389417,117640.0
BLR,0.6954371482176369,1.412336858511843,0.7954094178046576,0.9677278081780458,4310.0
SRB,0.748180112570357,1.4360455361355806,1.0068826959029398,1.0637027815362925,4580.0
ADO,0.7306040086029786,1.7964197382462568,1.0229515171570278,1.1833250880020878,44250.0
SXM,0.7622138836772986,0,1.0356841434754385,0.5992993423842456,22256.699942861975
LCN,0.7441529275237045,1.4749514061061377,0.9412358619890386,1.0534467318729603,6076.363905600911
BGD,0.6747688555347091,1.049617319370778,1.0054768528413849,0.9099543425822907,590.0
LIE,0.8660787992495308,1.9651714711576453,0.908367102941376,1.2465391244495174,111510.0
LBY,0.7190559099437154,1.5563794157490036,0.82622296925997,1.033886098317563,10330.0
ESP,0.859587242026266,1.7350143570130845,1.0024655405680334,1.199022379869128,29920.0
PAK,0.6052112570356478,1.144229341393167,0.917423244469445,0.88895461429942,910.0
ETH,0.5139692307692307,0.9140607548941956,0.6884399638048325,0.7054899831560864,220.0
OED,0.8268670898984447,1.7468368121279232,0.9317439595151928,1.1684826205138534,34579.0193217073
GNB,0.42854559099437234,1.019966287942871,1.013993720627267,0.8208351998548368,430.0
CYM,0.6090024772516083,1.665881796866971,0.9686324650042615,1.0811722463742803,1169.8878297727788
BWA,0.5242240150093815,1.4423081650483323,0.8790442865315286,0.9485254888630807,5570.0
FJI,0.67451407129456,1.38739595393916,0.7833087355578836,0.9484062535972011,3830.0
DEU,0.8389868667917446,1.7760091639204694,0.9433595804626254,1.1861185370582799,40700.0
JPN,0.8847242026266415,1.7416394810971059,0.8632485750685279,1.1632040862640918,37590.0
AZE,0.6885538461538462,1.3777942518203612,0.9799167124430338,1.0154216034724137,2710.0
CZE,0.7957598499061924,1.6383737726042593,0.811705533089626,1.081946385200026,15740.0
LAC,0.7381676471450523,1.4617807927073971,0.9576587662733453,1.052535735375265,5652.67393644138
HRV,0.7800863039399629,1.5878518648530295,0.9217020463792391,1.096546738390744,12350.0
ALB,0.7917669793621015,1.366651990203095,1.013124142902233,1.0571810374891433,3480.0
ZWE,0.29504240150093825,0.9972026173080575,0.9944661467943556,0.7622370552011171,380.0
URY,0.7838619136960601,1.4778339767763629,1.0345862833658868,1.09876072461277,6370.0
MAF,0.8187992495309571,1.573774716336748,0.8637942042843453,1.0854560567173501,30388.644426526636
BGR,0.7332833020637891,1.449978010886046,0.8319129248683468,1.0050580792727273,4860.0
ECA,0.7002290311655107,1.4317338074143433,0.8745313811277167,1.0021647399025235,4600.380688560121
LBN,0.8166664165103186,1.4522958619636102,0.9355696105957041,1.0681772963565443,6250.0
GBR,0.8376735459662293,1.8005183051548481,0.9379034762623455,1.1920317757944743,46240.0
LIC,0.4906587488469571,0.9969818497041281,1.0204782158435297,0.8360396047982048,364.35828585972
UMC,0.740502296823414,1.389416719934311,0.9208495909932641,1.0169228692503298,3724.78732752447
ARE,0.7863257035647275,1.780339507593936,0.9082386635263644,1.158301291561676,40630.0
SSF,0.44889830657696594,1.1746927027890606,1.0129428826707723,0.8788446306789328,996.919296935858
VCT,0.7184525328330217,1.4511253410305143,0.891927098751663,1.0205016575383996,5590.0
NER,0.4685388367729831,0.94677929458796,0.642274829994606,0.6858643204518496,280.0
NOR,0.8522326454033771,1.8946728003664868,0.9614751094803613,1.236126851750075,78400.0
BRB,0.7593294559099447,1.620391765387847,0.951767028332722,1.1104960832101711,15660.0
