Country,x1,x2,x3,x4,x5,x6,x7,IQ.CPA.GNDR.XQ
SLB,58.82129099986314,-7.368554038303163,-25.831895237611953,-10.111781657976994,-9.691643841736402,-30.72124068692885,9.694347221268227,3.0
STP,19.041755076173747,-1.9809699722875092,4.811188756235017,-2.2345727141336664,-0.05184160037395369,-10.388240719618437,20.18627536889885,3.0
BTN,49.5384288029036,5.1998072500574,-21.2100600158981,12.264738785947788,10.826672123926967,15.745785088047793,-0.7919587786316176,4.0
COM,45.478370793852235,-40.29393108100648,-8.076988985793822,-3.764012164961163,-22.852514566848164,-19.019690859950384,25.383862597399492,3.0
BEN,38.89588908517091,-17.062029017928744,12.177235898590025,17.730688151471647,-3.919778830830877,6.71330971206478,12.88442537874271,3.5
PNG,38.61109221712539,-5.715731330745036,11.85398737426737,10.064152585547234,7.266859894774753,-12.543751155058855,-0.7145696343775809,2.5
UGA,35.009316082874044,-24.82560524869703,-14.832639687127228,-0.24964885514648283,1.276563145224129,18.360069604145295,-8.588035872693338,3.5
LSO,46.49756917969484,-13.462959219480872,-21.870169981989818,14.819535691688369,-3.1519819951440997,10.749578245556124,6.0502604693122946,4.0
MNG,41.22457189949337,20.485449886814877,16.486653999744185,-21.596426614294053,0.4056655562564959,-3.5721115471695133,-10.800611124088142,3.5
KSV,0.1140948281774139,-8.45834518438485,20.074580977973703,28.841419739735986,14.52494668462228,2.7180580837170485,22.598029228116424,2.8498856184914754
COG,36.390478560445196,-43.57078686094297,-10.044904455971608,16.251941976647576,-7.840324426883246,-14.93045821642331,28.381731994813588,3.0
TGO,50.20339339701897,-39.861275945095436,-19.842308961919137,15.93663360235048,-5.8437418083820685,-18.04738226554437,19.1368095526552,3.0
CHE,-24.96344810626238,-3.5289190705342106,5.947118278365022,28.22153861715564,16.490296500973113,-6.135481172076012,-17.969130840055467,2.8140098123347297
MNP,0.40376236053466313,17.115828206126263,7.123748597673879,4.0178298048744745,7.011261077847077,-0.8213343204343442,9.716218191333557,2.927976662332802
LBR,-68.33238763264116,-7.803895841153318,-18.699140916969192,-5.938791477983825,8.74047399641523,-7.64508571484327,6.42320432680911,3.0920846489074316
PHL,25.620558730098992,-14.848608266965439,3.262542574766216,-5.752395970226109,0.9182181352006331,-1.7455462061331826,-8.809875844469325,3.510741994674289
MNE,40.92069975246076,1.2062757418443724,9.77967104257483,-17.81155274652585,-10.65226745175967,14.067071077366242,19.04620223603574,3.5051252716031
KOR,-12.18270987524297,110.24698254426492,1.14578168147046,-40.57179658960909,20.07727473941129,-20.285358074907496,-12.093927167781878,3.3406475313035444
PRI,-8.071408076169929,-15.887239040593714,-3.6112203958524045,-20.682185815120086,-15.002328909830766,-6.930644162074673,-7.770889579908205,3.6951294404934636
FRO,-26.75286178466238,-8.360676395600972,9.349798817731365,-3.2017603099473684,-6.916456377100536,-0.709919259079181,10.209470529227946,4.218818053438257
DZA,58.80006834239133,11.240250752425492,9.79606245859857,-6.692594140835566,1.4538931486699127,-19.692279644406717,0.3183451223032163,3.906988576331795
SYR,55.874342525635015,-9.28295642963916,4.230666211345382,-32.43294958151961,-23.1491430693821,-7.450850217596269,2.8488037820090115,3.567463305702958
CUB,-4.5847294167662165,-3.317798773312976,50.14679155986323,-23.306489353089944,-14.486268248201956,-5.44364068321943,11.97385061516422,3.601777488966378
MMR,59.819218902364,3.0082359429462713,-25.168563231565944,-2.606973909144446,13.495817689376512,-5.459229424159214,-19.63574174219989,3.3954240715380557
SVN,-18.95887965995365,-10.774060488195206,14.871257246684557,-25.82111823803476,-10.11642822385662,3.1658442258357757,-5.688719394264084,3.8016974959509953
PRY,52.094447328453846,-11.355232955573987,-2.983366334923434,19.73954456577068,18.959743004615373,1.6413484846196909,-5.368659978193715,3.8824532508053924
SDN,21.03488986219865,-29.916103954790334,-23.37855947694242,-9.570303597837174,-15.383815270823128,-29.725735461863817,7.363510541182439,2.0
FRA,15.872692354305922,18.31114753682212,32.600295100764,-13.177580047615267,-5.2096992065206935,-7.864682538901436,-11.45106473867296,4.121652160198948
BFA,43.54106530610464,-72.30503914820935,-114.64745546809282,14.671353411949305,12.030584903536225,32.79512858229701,-29.210990702415657,3.5
CMR,54.524650278992915,-41.98069749985602,-37.94355320976494,14.582529277462829,-1.3275473916371405,0.4284618681311989,6.73555257209896,3.0
GUM,-5.7434880668304915,-14.471086675230818,-2.666938401608527,11.41200422536107,3.5417572013879246,5.747534647458767,10.69881953614218,2.7307524396101854
TJK,51.55761447483544,-21.603396877869457,-23.204731645339137,10.296328897878393,4.6643498933624326,-2.3543795892256485,10.298517396649604,3.5
ISR,2.2752723565454303,4.279057663923373,40.77316430670512,7.031641724567924,5.496136083460405,2.787611065212576,0.15904865815074132,3.868710502164567
FIN,-14.817938784923243,4.345684262417816,37.739303282520765,11.302427771864794,3.590272075271886,-0.9314458412716018,-12.489131302905125,3.1377577296118497
COL,19.218833857926903,22.989985975723634,19.92754409794831,10.069458948161103,20.040344496365304,-14.810798590231313,4.750897377259998,4.580320670790756
MNA,-38.72897263089827,3.151736261475367,-5.581905667805301,-16.176653156765617,-14.167091838888064,-9.680240635500912,7.520390872148523,2.25
SSA,-206.9934674136058,-41.03136013449954,-47.736962612896576,-4.444560915650413,-17.659887325904048,1.9110157321876104,-6.37866092073093,3.2432432432432403
PRT,-21.841825617328468,-16.774271400733724,35.15999946433233,7.720284727559963,4.1422541489029205,6.196594587638916,-0.7451641577385497,3.676901298135689
TCD,51.96076766406715,-26.422937856450005,-56.57340789814204,18.117865554033813,4.989401776624632,-32.58047672633645,15.155409205058268,2.5
NAC,-17.8629543585572,67.53464981827793,0.20611143219751327,24.125547190319633,2.957152031436504,0.004615249573983959,-11.822330060447573,4.173622543059276
ARG,12.80896296765114,6.67677368861547,40.52009270796977,13.646777118131896,14.67316520479815,-11.200619621605806,17.75570901822647,3.070067144103519
WLD,-129.50631392703596,267.9450827998272,-34.24809617458045,94.30554386828896,-150.1318512164534,18.547630559689466,-2.828645693814167,3.43333333333333
PRK,-22.308880154402825,7.310161242975358,4.31181476337789,25.173153992100858,25.580307947264505,-11.135776767778633,1.6591334708613656,3.570320352419778
EAS,-12.300402201909735,55.16566762217274,6.4543397584070545,-6.674811331275325,-23.106140888154655,-7.080022729033198,5.215439377105806,3.36363636363636
NIC,38.885848672335115,-23.643541499171075,11.875329599825156,-6.039316736068541,-6.456438258552202,18.848679119227267,-1.5752428833800494,3.5
GRL,-35.86267516972035,10.515545927208235,18.83421687316707,-1.167855222607771,2.8114970119922282,1.4309516612646278,-6.768516848722369,3.8653618112368755
LMC,-402.7074162383028,-27.752069725010017,-13.016179432377255,-20.54976691213211,-0.9694134657223108,0.09785866521703135,2.4724681380221565,3.5131578947368403
KWT,30.673739052027944,19.872168411866706,12.705338408216882,-11.493257981088929,11.381960076211096,-15.024395149704603,-13.729457518528775,4.548129168197317
MHL,-30.814695484869556,2.85284519361763,7.548281128919658,6.291343928501117,-1.159466828494768,1.3007345541467392,12.89579989570565,3.574624651267492
TUV,8.634640871519164,8.789484624107509,7.293095315146336,-22.0544388454839,-13.492092361024826,0.14939898192326306,23.240158690849825,2.3519470330910845
NZL,2.659623946269886,-7.899562558970052,33.54452864530272,17.602171420136425,11.6771759389019,6.880280787216064,-10.007685481854086,3.275690190087021
ATG,0.3343831805532922,-17.466887908790092,6.449255117816211,1.7850610225125396,-4.1168004184109215,1.9385053087225814,21.451995330527787,4.2936703098344555
RUS,0.7807421798462515,19.907385238721552,-5.587631364872598,-6.04644817412478,3.4818223215235182,-20.963785004260977,-6.473482306260279,3.7141061028231337
IMY,-10.795126110125189,2.690581096538596,0.3546964490634166,5.787363675161075,2.0764448211011466,-1.4810883681985647,2.1718356995752464,3.3008673550745193
ZAF,43.8913754630077,-4.323448699752715,32.130763146007624,-13.725165649222461,-8.68570763840314,-1.7472750188341983,-1.7440132474116083,3.286301237660143
GHA,39.2830217509759,-30.93517444674118,-22.90076302730661,-20.424697174504885,-4.1571620433409135,23.95622607558073,-7.134286205986198,4.0
PAN,60.56107748307776,-0.432094823374912,16.512891899199317,-2.939758208947075,-0.5656775252626587,7.023106089972315,-0.7841873187448265,3.202807496260764
CHN,-28.193053513846902,65.17687938591908,-10.542173596456056,-1.1238527081406893,24.824348093911954,-30.589230421670084,-44.303534261872855,3.916268379169421
HKG,22.506269305281855,9.969435092350016,18.901741613209502,-14.975597705089665,-10.876263000132617,5.459090027639552,-11.938764362753886,3.4574813290393376
CYP,10.981949625965228,-4.301335373705335,26.269105192310974,-14.801454388036168,-3.9085720835717366,-0.2910194199580127,6.27684428078579,4.077280748288312
NLD,-16.358416638453736,8.926713860467707,20.15369225507426,34.05500744954233,23.101784390342505,3.1246799013247557,-18.414396209744027,2.7721920410077736
MAR,31.61872336965994,-18.49533419678357,8.173062187864751,-8.141431189251138,-3.661790133828755,3.859758935656197,10.225340392267542,3.242330861447813
CHL,7.885226172098637,5.074784950539651,21.854790812313986,-29.10007283514723,2.211915683543226,0.9588165627699281,-18.36205813252009,3.32349246280787
MIC,-969.7594886197954,-26.570188015088974,8.748819704700043,-4.456930395190044,26.884076168692587,-3.843147808052586,7.239749142612585,3.5625
BRA,2.004660418477356,-1.7408269689307718,10.312153816060873,7.461839228789941,16.456721670819356,-12.629358454357298,-1.1158961219184567,4.411983956093828
BIH,38.657237729951696,-7.46239175779742,10.307015544800453,6.4111202995286,4.191501858064794,7.8854810952478065,-0.39103429136279844,4.5
TZA,21.1096356057902,-8.152311501240568,9.458717372243424,11.118033078275255,13.495105680848926,18.39181448579276,14.710126744365521,4.0
FCS,-22.339321548616052,-20.269471426865035,-51.44588718374961,-1.4034785124062603,-18.692560364112502,-18.332897103947662,-9.096420009829624,2.9772727272727297
MDV,49.45839080770047,-13.549558110210075,-1.3111129076360055,12.425066668283382,1.869688647318708,19.762111409583675,6.499392812605839,4.0
MLI,44.641735357192616,-35.79828146594492,-23.68353421665605,17.5422904267703,11.553112050765462,17.36684038534146,-7.844629109307968,3.5
PER,22.033838133854292,-9.24541398122355,19.294853078186232,32.351804592868596,22.250122991138685,-5.437401644955918,3.8673306409887536,3.7915296379202466
MYS,30.51142011895491,-2.9715453345875202,13.362164999036091,-12.854787177851895,-3.645120782081273,-2.7381646368993313,-4.54597373242894,2.7912851888090033
EGY,32.97229975164219,-9.317988381840767,9.798686263871843,-6.13608126081232,1.8543138387347318,7.065767816142396,-0.6975905722145632,2.7865668218905597
SYC,10.359911015896833,-0.845870845047676,5.523732427948676,10.235261274999868,5.271471777453198,0.10933103334397964,12.431355655467101,4.100653218608483
SVK,-20.97790609547501,-7.11438104328887,19.362977702603953,-8.389696812229294,-3.824317713390168,4.456755865730928,-1.19955570009579,3.6857739177589295
NGA,45.0265105826049,-11.128648773913786,-50.970538263574056,-5.956697298503746,-5.265031172057456,15.231360134296214,4.062641895666197,3.0
IND,-66.77682052508078,5.36131704646699,-19.005579515931938,-5.135357109202329,20.268144851902015,4.765747822425265,-21.89347723086669,3.5
KAZ,35.65419907364754,11.132115952627062,5.865292093446463,-13.775776999347912,0.0009469923825573545,-11.329996100656086,-5.337122141829884,3.3566067349518622
IDN,-12.11398742562889,235.6824180169098,-100.27455015417584,-67.46475688124148,90.62720790825291,41.755881734583895,67.89860054327822,4.546310236956656
GRD,46.74063963559998,-12.375067832354171,7.189300086516139,9.472249029645694,-2.630327234274736,14.870169263235722,12.609245622321344,5.0
SLE,42.44357255248909,-22.131686268856033,-1.3527892221473798,-2.2397032209476624,-18.227178510588168,-18.646939808323154,6.733842519704561,3.0
HUN,18.25790931528349,-10.271547754276307,27.694488326791696,-27.96610236259084,-15.760477561658227,8.023763960661,2.0638478308372905,3.2081820247455406
KHM,41.130615571865256,-18.902120837130596,-23.854009227309422,12.536580944753448,11.310551027369698,-3.253496004429245,11.475887452465008,4.0
MUS,56.61058352769588,-7.686041233429389,30.3533542171249,-4.841853989758046,-7.212998831944752,9.736829940839346,0.4869190917478772,3.377983351630227
KGZ,47.359388601590396,-8.949457207456158,7.609871893216557,-8.999622686470623,-5.239982572600116,8.846554329752454,-3.78867675211393,4.5
CIV,45.15252775901168,-32.09516734506276,-26.381351508899083,0.2106034583338734,-10.549736060094228,-12.45566323793568,11.515193035530048,2.5
VUT,52.47676614637122,-22.594676267366573,-2.1292778736272537,-2.616037881934478,-10.69248563301624,-10.282059146830587,17.192622816249028,3.5
TCA,23.848816318778503,14.877142056256826,-16.088581790277125,5.95197732877148,12.124744039702819,-4.578022267503607,1.0591592685853137,3.1718513287019037
TKM,55.38172984328969,2.242083854136099,-6.768516611553839,-1.1121810990474623,-4.2594480544882,-7.8641480451909,-1.1290891532216496,3.6117844994705504
VNM,11.337879643156196,93.70456735548613,-31.096225225056216,-4.288320958516585,29.011603582303596,16.73675899552736,7.7306068920818305,4.5
VEN,-0.5765586092682146,4.455812947862509,9.129344845529062,-9.87788002360336,13.027097957213728,-9.88244786077697,4.121887784595738,3.2897284258791433
CAN,-35.31470058698935,-1.3044218757605321,11.942165875083276,22.072880676376478,22.291274696527736,-3.7691695003393555,-19.418792787736912,3.7115402875908217
EST,-5.143306737875331,-0.6272628191050971,26.633704014379482,-8.164462468251244,-6.52524696595167,5.816775954433274,-6.429101815965959,4.102579751588246
SWZ,71.67753123769285,-26.077140112235135,-21.61671458258169,21.89086835046447,10.262616303076465,7.84714795668804,2.999487993571412,3.9793771774144693
KEN,28.74434321810757,-29.22001531007144,-7.2161645274954545,-6.784299412587942,-1.9965107289587196,6.753821249687741,3.4228097618745235,3.0
JAM,27.03241839671914,-12.46726906161554,16.413892461936662,-21.71665001919647,-1.7490911968568392,2.4237846567566983,13.813456928855494,4.0281675743328895
DNK,-31.406041659698506,9.019206730604283,38.71110675509821,18.268050204352907,14.756073980880249,-4.217978908658022,-6.1892410385675465,3.3355392218142903
LUX,7.973555228446736,18.3981619192668,18.191727813485933,-25.456514635577776,-19.5937437517422,-1.2839598028245984,-23.59817324412947,3.3322358419952933
MDG,39.31812335045005,-18.516152419331092,-39.69454479048647,16.31353169407913,24.991587328817324,21.44920617472657,-7.6374326637660666,3.5
PSS,22.446303776323408,-14.285139818425689,1.1420254160353238,2.6274143759381614,2.201521408425206,2.694193136891833,11.154659965480345,3.1
ABW,-3.202958348469196,12.367428000411282,54.79072741568154,-8.550899394602004,-4.489107560977249,-11.525189774929236,12.613496638159312,3.7070349659159287
USA,-10.09259855507339,93.52510268333833,0.10332389707660994,5.358525476768968,6.642956874063332,-27.683987242278796,-55.76143642112844,3.107665818726116
AFG,30.181802422659757,-35.46710030377619,-51.46377245686158,-8.533059981933633,-19.284873082476405,-26.439685489666694,4.455570634950167,2.0
ROM,17.720432961726868,-14.967341864122794,-3.681361609415279,-26.124781384757732,-14.1553100623238,9.718825045010629,-3.306153646935323,3.9950385740016214
EUU,-0.6209923223219143,63.769501150908035,2.1335466681586333,14.11888448721988,-10.461477111450135,6.021450963786602,-3.2210951206135476,2.991448432531001
TON,43.93744562337091,-16.587424444053166,5.845368020011716,6.622449772962749,-8.165044684484213,0.5977285296970685,9.940794063150317,2.5
LAO,41.82992860758815,-23.334267897287532,-41.57627786032777,14.696503437933487,16.725348390870135,-1.1460903825391635,-4.605411418109908,3.5
BOL,47.82513766320871,-15.112919745054459,17.69821449170542,8.195554265711356,8.81184351471586,6.558164900871414,-10.675161563874468,4.0
HIC,0.2963895113993633,179.86019045406073,-26.86347907464789,35.49016315000419,-21.44554043722487,12.953187098447504,5.848906182848722,3.1639536903970833
SLV,52.16071223300679,-24.20207495681025,14.450891009914088,-7.444698664042331,-6.492970581214935,7.195072528652998,5.657555808659039,3.325855045284584
NAM,15.559018067814868,-12.323665657877442,8.22748475271297,7.796914898293555,11.008557511911228,9.488409157283789,-0.7792172493047533,3.0649111159541995
UKR,17.03920421813502,2.487287784295842,9.574479912962193,-7.789120370206215,0.8536988984323726,-6.454943551243102,1.4290731977610598,3.4068967712445515
SMR,-21.704161910652154,-2.6971171673660113,1.4610953743918036,-8.554743236206054,10.615199033787887,12.152387476502653,-11.43913801094323,3.710601229970562
BLZ,11.800328334286593,-27.170102777283354,17.734090349091282,4.367782119825478,2.1501875023835013,-4.178926313256891,16.274917293790118,3.569336711395446
BHR,12.895049181795704,0.3379872098051777,-7.342344412880493,-16.115480795164224,-1.761589137036398,-1.3776799529202348,-22.439704013764462,3.298111151919217
MOZ,27.45468886366213,-46.69563967324089,-47.77367487916286,13.300029966609358,9.13839445966041,20.34214005416841,-10.99559733609394,3.5
SSD,3.445556318666502,-6.091673592911726,1.5335114014894233,9.718292855643293,-1.532741846292518,-1.4650123954252798,1.9508887231930592,3.1706284297366585
ISL,-20.702240779484256,23.86838068547675,27.290794846897974,62.11628560570173,12.510813929953983,-10.299557632129417,-2.189694929627551,3.1972107212551397
VIR,-10.333743517847196,-1.6216262989247126,-5.194073035949331,7.835006391764786,-2.3791757205977166,9.869707182295524,9.423474871162849,3.673856126822971
SEN,47.2932655074256,-41.12839218744425,-46.3468994120618,9.147416738061576,0.6269977078789024,25.098062983800155,-11.02195539687625,3.5
BMU,8.001509567067826,13.494526766287679,3.559660824258703,6.019460745905141,-2.6087593863987895,-5.267903674386126,17.531646741807066,3.8976473634856603
BLR,36.93035796856711,13.300551039582954,25.644044598684996,-14.566305040775006,12.586145900783997,1.963849230457086,11.941172120917741,2.7977979981394103
SRB,38.07543460818196,-0.30837668550021036,30.062704179973164,22.692028336937373,9.720953403832794,1.1361485219904326,11.592923313977305,4.241471097732468
ADO,-15.402377272658551,-7.65982003683838,-8.446691685851755,-5.59155234532319,-3.128417486902465,8.393386293681953,6.6054927270235995,3.9815460971363072
SXM,-1.1474387778959587,-4.3488873940599095,-1.1408294221711803,9.416074373493743,7.118501899605223,-1.4590051525754875,-2.7916519629608785,3.9264972093282027
LCN,-16.016226254549316,8.560966862431348,21.547523294370738,-0.8681496703108744,-2.0681387322491203,10.517023251553724,-0.2924043420132332,3.8333333333333295
BGD,25.045415022875364,-22.957364320246022,-18.243066116981026,10.683135953903093,7.70115827320501,-1.7881269751229794,6.421815916236072,4.0
LIE,3.654657005346219,15.379714347129545,-0.5869299316847121,16.879908787166315,12.255712289322524,-4.198386836205938,-5.844033930406007,4.74639612716301
LBY,6.465961849243032,8.832705053280712,-2.500348265816201,-0.5974851035332507,22.303340144337888,-12.574348154578006,-3.1389554749695368,3.3634122202764636
ESP,-9.478598444023524,0.9677909734214597,36.13808233188113,7.73793118092471,-2.0807337236693026,-3.6650601531953555,-2.416439732420635,3.5353136817380237
PAK,15.433550461922561,-44.214802718137456,-42.77751328786208,-40.40673935057826,-14.511161753865707,14.345603603134615,-7.128091573258548,2.0
ETH,32.843425327801654,-17.812137892720813,-44.767379306619425,14.111900612422634,20.367628145002158,10.190994322254534,-6.470423809291811,3.0
OED,-18.199800660764552,173.05394637727068,-20.157875581728067,20.32583162695295,-21.294533486452256,14.340335450314587,6.140270428708362,2.8178581654621793
GNB,48.233577861790266,-21.353196294080256,-4.593871423598941,5.302558180133781,-14.834740849253873,-29.97269460283507,33.31112075727967,2.5
CYM,6.139257002568751,6.909670039739359,13.018594889983538,1.7464643897220713,-4.223794488166554,6.139002077657126,-9.828587037887567,4.468286852387655
BWA,48.644532575742936,3.944828537650846,10.090601583642789,0.09246054512971469,2.873611150288074,-1.9702491663198924,-5.376912917688192,3.9273739472798517
FJI,75.03125523660243,-15.978206678757518,23.248616046251417,-1.404875332120579,-10.37597901778318,6.839974640831815,8.583523352133152,3.9112763303830764
DEU,-17.888092387594323,23.90522368691163,15.751065783594472,11.877126410646307,7.698418660109631,-5.616109580053308,-23.98247033272647,3.1117937744526847
JPN,8.653729653243794,72.08466683488211,-5.642120933728694,1.9483512707427746,28.858912901329063,-23.347864018806895,-31.86557956778998,3.193429148019588
AZE,50.65625633486424,16.164537379271064,-8.188395627523033,-12.19970647686548,15.527337603063671,-5.889734619416615,-17.507890236440563,4.0
CZE,21.99196319123704,-5.581233771550937,22.42175809405775,-11.276009686416355,-14.22533945023865,4.485293370168486,-7.72408237062354,3.7623787168281435
LAC,-159.0089690952902,-17.35358894334434,21.02038341367838,-4.761220648874547,17.517847677754208,10.276067493605087,8.557251929922785,3.8333333333333295
HRV,12.280226148880633,-15.51245129177596,18.106928843121445,-27.492079274641117,-11.855091250893135,10.131181927265034,-7.779861454098247,3.9504765721701025
ALB,46.74679925788111,-11.070079779009511,11.297325383243669,-0.4144898350305213,-3.240172890010144,15.132173864886001,5.51075631441397,4.227274084290903
ZWE,45.53159137150841,-23.10005199201787,-11.326089889759364,50.88101741806648,5.63385094809048,-63.76846295113473,35.1863810759114,2.5
URY,26.967807573505944,-14.057730568796627,29.5729890027499,19.515345774550084,18.405491294146827,4.168829835044148,9.25566765601555,3.970540960658662
MAF,7.3977210713177675,-1.2571073319557344,-10.47034526157775,-1.0478764055609042,9.02314133906523,3.9686701194748975,-12.411737341820416,3.2928069540698
BGR,36.06693557442608,-9.972934868890313,9.3779676487444,-24.53974165432348,-22.90977174178248,11.214205939149393,0.10519353289529221,4.10592696199668
ECA,-201.26922034734767,-24.09184288175298,6.8287460295380065,-23.512795939845827,7.234628768206967,13.732789935086904,5.989809192626421,4.3125
LBN,34.0581773830652,5.826093139010344,26.70775716432766,-22.004236540133512,-10.85272973309893,-5.829311775024701,12.058899481182564,3.4884344684038977
GBR,17.99004887720891,14.73345176584583,13.898721855824416,15.840397295141912,4.518733751838272,-3.6099637590043776,-19.04415670702602,3.002872240805833
LIC,-142.40755724677442,-42.678573204535454,-49.973558711660566,12.708169595201364,-0.454439606026682,-4.191015275344476,-5.766049296168301,3.2037037037037
UMC,-512.941462802323,-8.140524326032562,6.529825385931197,-19.361344711972627,21.833270911076973,-1.7822750643085095,-1.3173400210038082,3.75
ARE,26.58901023245554,8.660864542086834,16.84741933547723,-9.404762018958127,-0.9384021079126592,5.4674102650455145,-14.67040270833878,4.406100484414315
SSF,-43.659762027468076,-21.055945082798157,-42.08067749316019,4.46598011194383,-31.953085670184855,1.6215126750479496,-10.796163202636789,3.2432432432432403
VCT,50.05272531029494,-10.869203194451352,26.372346099486496,32.831083106733914,7.806133719085208,24.50596231787624,18.786573032168526,4.0
NER,45.019012798061304,-61.862310295327454,-95.38284076204339,-16.211874476963008,-8.740609187530708,12.410008604129953,-14.154659668396796,2.5
NOR,13.581858492804312,25.32536437523769,34.77915445356045,6.195889357391586,11.682840302382903,-15.46114531219762,-15.6633375106031,3.4106652881727526
BRB,-5.25700960578586,-4.8572492196177155,21.562081271726157,26.53300756484415,18.21953563157053,-0.4889374437407863,27.563330174485984,3.6983657490528596
EMU,1.6826315260378943,60.19942873417176,10.085919940365148,24.327602525070436,-5.275837545918889,7.519612368344305,12.242548189928982,3.6876481038105546
MRT,47.383973637951904,-20.451834683178564,-35.5820128690263,-6.751928688378625,-5.022385369589589,-6.091689090835508,-25.94137879647051,4.0
LVA,22.16124400413851,0.03316001675997393,23.72868948681438,-19.277911073696334,-18.319427608214806,-0.5051999450031146,-5.468187577832148,3.428369602955361
MAC,0.754151339724288,24.594503777687464,18.635847451828088,-5.401681065853902,-2.4595754515204105,-16.183049697184114,-27.175309811897943,3.652167905180052
SWE,-6.272367001552787,13.982022088168563,39.47448671302674,9.618075302899594,7.061591328956765,-1.9257583691524407,-14.4556567700188,4.206380043995178
GEO,47.887404566524786,-5.27973898108678,26.64137029778115,2.295374072913911,10.203204949068816,35.65354860969609,-7.611950862135796,4.5
TUR,-54.365183941570486,-24.509471346516552,20.176421707444455,-33.082174590638225,-11.1362417331023,11.244868422266531,-4.240828863646365,4.105005002602585
JOR,31.0875883091322,-5.590700328044617,22.518832650954742,-10.527999938977052,-7.691236265902901,9.484725744309,17.405586934728504,3.2996759210452122
LTU,0.6152643959900236,0.21388274259451556,25.761548873679565,-45.041804038757,-16.16367313333635,4.245838002202127,8.357874377306036,3.2612583582297425
BRN,-0.7083834642712783,3.1547108399638777,22.505364833842137,-16.422613963494605,2.4818457080992236,-25.110248106817636,-12.825990047708006,4.565417563020853
CAF,36.23009631220287,-42.40491382424256,-38.30747401647022,2.703521745149671,-17.415673751207546,-27.198784989098947,23.66417045662148,2.5
NOC,23.484761736902506,26.199988337082793,11.851057291855382,8.5511103088283,1.4362915114636616,-3.247888192898645,-12.047283804018186,3.545752173843155
