Country,x1,x2,x3,x4,x5,x6,IQ.CPA.GNDR.XQ
TJK,-48.10315795422511,-18.38566577758199,10.441504398340207,4.18194797013499,2.4469049012553366,3.473480751165559,4.0
ISR,9.988113090910623,-7.411389322539106,-26.552680774384424,-4.050332832384816,-2.897044494398746,4.20566199154986,4.537018043789817
FIN,18.0527470721288,-8.390769497968924,-32.88702478312496,13.073581673033312,-7.533567030494279,2.9923874898464553,3.887619277872072
COL,-11.353321278381944,22.3202499102098,-21.489510971283053,18.436788890422587,-33.726204884457935,13.301666320193934,4.395986113899481
MNA,0.5138668653896342,5.359814921272674,4.134362918194918,-27.039457685770856,12.974039277295956,6.808457660305572,2.5
SSA,212.9449917218124,-20.706886887175113,47.00775308972601,5.053948131718041,13.231811556316327,-2.7540307686357255,3.21052631578947
PRT,-13.61768495566563,-15.954816277136974,-27.21845160240161,-0.024128431854961174,7.243416645362257,-7.378098572418584,3.462648469316788
TCD,-62.21287911022523,-25.534757008490953,108.31980932107744,1.146650231601946,1.8521089738644434,21.903320289669974,2.5
NAC,5.615147657245473,55.71726145535621,-7.818788053476859,11.86606351424468,-4.498648815866541,12.021524052250196,3.17785618255258
ARG,-7.079494516475462,-7.747788212376977,-46.908822999718254,6.426135275288582,-8.288772251729517,7.615647751969832,2.851798353372488
WLD,165.37224240897976,256.5676352915393,18.002850824616093,98.27553914264772,164.84464541897094,-10.142714699261502,3.4285714285714306
PRK,-19.519527712219187,-0.17597506361588683,-5.620022720678859,11.431150412539012,-0.9884199727122185,-3.1457799564346653,3.6388185577704344
EAS,10.177607060192765,54.94156215608054,-8.098340773727,14.291055845819624,14.842584182081165,8.982275368324927,3.36363636363636
NIC,-40.570919383771496,-22.774090392205018,-6.307390679993212,-11.656262943879076,8.176102962740755,-13.491223785535746,3.5
GRL,17.89736577117155,-12.09403753137331,1.9775921674264567,-7.6078288614169605,-5.2053334286556305,-2.2582803984406343,3.7337688964288134
LMC,469.19649837352426,-30.93368430308334,-0.33186979713495235,-5.7185126050271995,-0.9424276744405276,-3.8474891746770377,3.52564102564103
KWT,10.178017068085758,9.88269104489509,-12.737914037621946,-14.944451303345595,-4.90452440936119,17.469639311229386,3.611923957425735
MHL,-6.654411626957153,-5.699087917364335,-22.372504123570998,-1.2182410049875314,2.8029498521604883,-8.614426768419264,3.67296022974762
TUV,-0.3688004192974532,-10.759828697852617,-2.5772937573170123,-6.280556063609097,4.715569856830683,-7.313314308396614,2.996067016209832
NZL,-5.775765416265839,-5.355446016374328,-36.11599146065708,9.896400741596569,-6.48034656189587,-1.5111725232702635,3.865387646947435
ATG,-2.4948688025368364,-4.343368814337765,1.5221738271793046,11.019378154845132,-1.8924076704846327,-5.173308300971499,3.43592779675238
RUS,6.229346347016201,-5.1830058116732545,-11.174580114229425,3.411315801748782,-6.057902069021839,25.890484071274983,3.600212580730278
IMY,-17.46963085821356,9.941069931094054,12.5304385042967,-14.880735044432656,6.637840163278605,-3.8746935232465467,3.010409804015347
ZAF,-47.31169422643437,-11.467256575821514,-17.010729934868603,-11.323761635609491,5.308071499638427,4.45868439922193,2.748050766481558
GHA,-36.206846548955276,-15.06809136036942,21.334244289535903,0.2921055754082572,-5.820831479559832,-13.313779188140483,4.0
PAN,-44.683868692175665,0.956475850483049,-17.025376035611515,-3.577522428322705,1.1442777905339814,-6.403384405289209,3.3709149023402767
CHN,0.031594538012494414,83.47139444084368,7.4098409381847645,-11.149639570657119,-24.51373118355431,56.07806774844373,4.0544757419927935
HKG,-11.446191982836043,6.583346974279837,-1.7218902623040733,-24.876882339024213,12.312206872425724,-6.587391211667907,2.8072641179834372
CYP,28.809681023887823,-16.95646233210354,-26.311148778414562,-8.087371357694419,0.24966826032896586,-4.720204987916206,4.01888461568856
NLD,-17.25818818450282,10.481317609216818,-10.21113318696288,26.833221019346762,-17.714397372226838,-0.7357940565713861,3.533255342095064
MAR,-38.14744440817418,-10.820285253460646,7.20343632116988,-26.91770715540804,9.456357534699743,1.6774118418775277,3.2718816673318574
CHL,9.977806272583127,-1.6656761210733497,-33.29209045085563,-22.667917180208047,0.007071865920835573,9.209152467968847,3.4224577019159046
MIC,1068.1001390634324,-21.631637296558928,6.4878387818068095,-15.172665780003154,-35.3297480777052,2.4825759081725822,3.58163265306122
BRA,65.48554786841474,-10.269277504385387,-15.502220986203971,21.128206942174728,-29.078319223170293,10.412305347448294,2.657105308226867
BIH,-47.81403263405239,-18.882965833799766,3.5207806106396005,-5.938749649620002,4.047421290955623,-12.027590007610407,4.5
TZA,-27.91693676801357,-14.859827839651391,11.348979708290138,32.17659517568243,-16.8795587006228,-5.827633863221106,3.5
FCS,7.958972442287145,-11.01955836843827,52.9022011575854,0.5310309505165877,26.916500731103692,5.827698970454856,2.9375
MDV,-50.162758850748624,-13.707068269139091,-8.377223822536308,17.701792959795103,2.8229316774339153,3.068889868530083,4.0
MLI,-41.22437551332134,-32.11280057028246,65.90134284402913,-18.95658588634326,10.36110679044288,-13.42271763832434,3.5
PER,-30.785904397904858,-16.044465199759966,-7.34934609702423,28.93981779014327,-18.938078317905564,1.3566167815919714,2.988442369038165
MYS,-25.76217848879584,-4.883776714135442,-28.3266023144463,-17.87766862444391,2.840025196317178,5.716353787055179,2.7188666753750668
EGY,-45.09858229901965,-7.2116925868822825,-16.605674588379287,7.109217164153866,-2.3390351396693667,5.406427902361219,2.7405779641858707
SYC,8.03283763971901,-2.586375588200013,-9.41356218477315,20.11048034080741,-13.4506638518289,-13.002140390049139,3.473388809431285
SVK,-5.437778868915728,-18.751623850481312,-16.952384521764287,-13.23070093522057,12.509537766506499,-13.26577779559745,3.6999437203342955
NGA,-55.514941958894035,-6.747377807996404,35.49777113976209,-14.829795580628724,8.250836402599887,-6.086301353702614,3.0
IND,38.13140866660752,15.805182812676282,1.3561379450214142,-38.81866951907332,4.114208746016835,15.012578287717073,3.5
KAZ,-2.850929848734839,-1.8321058974485087,-9.47818640722613,-1.4709957443537616,-14.11708474068031,13.280893566591239,3.3625446913266055
IDN,44.442368244022866,262.27326989616694,63.355818882743264,-59.17156711325943,-99.14080612185873,-89.5493531983083,3.0747779882753736
GRD,-35.159012406962674,-25.73348520001349,-29.478203816653924,7.475774505647973,7.129742896140783,-14.50987344240692,4.5
SLE,-41.75893694171939,-12.906490410280748,-1.4773142659298015,4.777081192340969,7.514219805526441,-1.7400866313529006,3.0
HUN,20.50409837953011,-19.35910964843069,-30.003814874114916,-26.964150704456287,12.00677421772086,-14.877122994324958,3.5301548534378453
KHM,-52.58641611105488,-16.670429581109,-4.000067626422617,46.724672078626575,-19.945889651896387,-0.5069283921857891,4.0
MUS,-55.89784592151441,-5.82920461873216,-34.548758918538084,-21.340747955431777,18.631299263118517,-10.58957858655122,3.1495475529942634
KGZ,-47.844694794407694,-11.384730402671106,-1.296784147275762,-0.09092546338750701,-0.14777971839338966,-0.1329502957135853,4.5
CIV,-1.0831970136457651,-34.88176066831728,50.5628047063219,-3.5029175056768427,-3.1912547437662986,3.3321112115706235,2.5
VUT,-66.4662637070154,-5.6720487357137905,-0.8468811571385141,13.030581715454387,2.468374407492518,3.0217510739816147,3.5
TCA,-5.653325021094081,6.520814616680037,11.371692184115027,2.2332370617868795,-13.59670674241272,6.6166966968629435,3.314619114337276
TKM,-77.2698243575122,18.719882036225577,-4.130699211318025,-9.934239124977957,8.751538571802268,20.92381718507524,3.3550252315587508
VNM,-5.086152655301233,95.66093269322049,13.467137313115147,-1.556369498128861,-34.6827353834593,-19.248116464379095,4.5
VEN,-7.777696544629702,-11.30451438513033,-24.872030946947316,0.07376555880238067,-8.048313907489439,14.350048268414625,4.091909809170188
CAN,-10.04459233576315,-0.15519438151947176,5.08672655518402,23.494171504146447,-7.754321360970352,6.880808126371435,3.4929401565574603
EST,-1.4346836866261317,-26.87509243577478,-42.77706267701152,7.441741922949704,-4.9119128975039725,-10.906518384393426,3.7049099610906424
SWZ,-60.6572985845515,-17.798608316532796,9.60763847741955,7.677153583858145,9.266412108436137,-16.35307704810721,3.3982166687722586
KEN,-37.35833365351689,-20.789892519432357,7.771960068232542,2.9009895101151897,-4.401123164059936,-11.094435610907277,3.0
JAM,-18.270580355457604,-24.158993287983826,-18.209169628373942,3.322384145543598,-6.316065704496042,-11.915301283615037,3.756155858429345
DNK,3.724406054270827,5.21676903668061,-44.921612931817705,28.01320129482753,-15.827930056707768,3.4371203330272033,2.45726335797624
LUX,-10.868791550645916,7.958617205016126,-0.8832708766504296,-24.811228552753313,18.009209060849134,0.4253268218630937,3.935543629912989
MDG,-51.3871466780688,-19.699698819911998,29.45426320451763,0.4492971344914451,-4.568976790842727,-13.254040339102582,3.5
PSS,0.10752328009174682,-15.484267664989469,-0.8998871405263908,-4.29612517768771,-6.726952530801564,-10.668913038319168,3.1
ABW,1.9509259405388757,4.243146197349075,-51.22231316904832,12.961692324333093,-6.3209797048357315,0.4980861890197381,3.6911663140097706
USA,-11.294361290182074,75.96119727116881,-7.458804467546332,18.679160882837163,-18.65554679802852,44.182881906723544,3.637493979961218
AFG,-56.06785620264401,-31.11399333326003,43.06723032601654,-16.94140468994091,24.165660267225594,10.339505118527772,2.0
ROM,0.1160650418698435,-28.923160859109114,-12.220005729706363,-29.07848335488191,13.143507431498566,-6.724283904011417,3.874883385526845
EUU,-23.88503576465826,71.497793728853,-19.491679449591196,19.083597193695063,8.386206683485707,-5.616863255391904,2.746997214683912
TON,-51.25000322600769,-15.324375865401267,-8.17958403002472,3.5103136276695,12.220192903553883,-10.232419794667871,3.0
LAO,-39.05797222237799,-11.154598442585334,32.255407719900006,-2.2432968296280604,-7.824883554498466,5.728653964217368,3.5
BOL,-48.1712783972075,-9.661599752791448,-7.83808361196127,23.228477256930976,-18.008097376030808,1.5387720889070373,4.0
HIC,-16.45249825949176,174.10317918173473,-0.6628481955743968,31.78766115881542,21.43181501928379,-4.539000838598855,4.044492392845743
SLV,-40.974622010975445,-31.967107445166366,-11.846187584279017,-30.398471750815386,26.64364905340657,-12.226121051116493,3.322709340169468
NAM,-14.902709319447517,-8.452604956356733,-6.281089358055072,7.450503438156767,-7.430481033171788,-15.089919401280799,3.0283192686944544
UKR,-14.635174998289441,-32.7467945042657,-22.854933186073804,-15.057235845504827,11.255253521832566,5.503266928435253,3.3925606177156036
SMR,15.262209681133161,20.459558994812976,-10.011549640499435,4.308121754623788,-3.7448953971744836,6.934254288744283,4.610564931509419
BLZ,-45.37913621673778,-11.202695898407338,-21.45918855597328,4.703137362992528,-0.5727380354445438,-4.135110462459782,4.055784474460663
BHR,19.14156841776344,-0.14998358271577378,-26.098636100975195,-8.0821799945762,4.2778050796686795,6.220156433654708,2.735256243177507
MOZ,-43.25662069822984,-29.21059356079235,69.99261204877308,13.76046894794177,-17.93430028293425,-18.248240176450143,3.5
SSD,-24.840126096770753,-2.637655996820934,-8.250744110672697,9.863938592182679,0.17271950748137588,-1.670038220797917,2.745634623843536
ISL,26.273163629713327,10.174824525212903,-43.042487182660466,51.79109373714487,-6.241929378170824,7.211433752994301,3.147239315454963
VIR,16.194692756588577,4.307448949087853,5.755064748582631,-6.340810061930581,-5.78294426597858,-9.31715348811083,3.658854516289022
SEN,-46.75083821859098,-28.972875332898216,60.38284648589272,8.184241074567947,-6.1883608019694885,-19.617255543288096,3.5
BMU,2.9914553422483214,0.9333239981127771,10.832489879479837,6.89084101543307,-0.18546791926467013,18.282015408760056,3.854926041594907
BLR,-41.66397542495853,7.357036359736082,-33.978756173678214,-19.64229545787177,3.783309015555452,-4.682823320877286,3.554920474587958
SRB,-31.03125624836035,-16.369347771285934,-27.496513862296535,8.809095948091755,-2.6854134278571933,-5.1990902423725585,4.150768611431317
ADO,15.721215715785776,-18.405959937393927,-3.4336353288948933,2.127748412422817,1.08861887654772,-8.316003006976302,3.873126406014266
SXM,-1.0708136304925613,-21.075829970139978,-0.9816733775840049,12.326358677183029,3.2599638935812947,-7.973342396528067,3.755114332907448
LCN,-3.3611858903205847,5.702296707141722,-28.00345321684167,17.807218987069945,-2.776705885415667,-5.489705982969926,3.77777777777778
BGD,-38.69688321131843,-15.707349371259488,29.29403306108612,4.562172400960422,-10.748735510343488,2.1330836659302563,4.0
LIE,5.218302875228377,14.942457549021787,-3.1041344304402227,-5.784898508703597,-1.860278753368279,3.4104816291708073,3.023618982473229
LBY,-24.606461761368948,0.8570502347062076,-10.306589402463302,-9.440622502624471,-4.041959943814631,11.977729821220663,3.0461683400182933
ESP,20.308515847583745,-3.2775373648732273,-42.804608690741546,16.215951706788935,0.3896166010738993,2.0079888711068445,3.733625716548149
PAK,-24.560473290655672,-34.329313216569695,72.36511114911276,-35.383423265626604,9.09273910345596,-1.6049248334443011,2.0
ETH,-31.60534409876639,-11.81362418741713,19.34901150707379,26.99515132126504,-19.35481068434413,7.6872258414909584,3.0
OED,13.436396029521418,157.73842816742706,-6.772252082535707,21.454226057673818,20.027839524257114,-11.472709382644688,2.9286682601701846
GNB,-44.66393673041594,-16.511840419120535,16.51402415511315,16.492445561824066,-1.17968675670768,21.503704146626863,2.5
CYM,-11.36873988871054,-6.9814797592563576,5.897189142430509,2.5155422189699777,0.3064791378830815,-8.357162099846073,3.5876850367796242
BWA,-59.07760295936733,-10.56051447638971,0.5602535368175832,16.216024641819182,-2.749205679467311,-8.29150492862996,4.924229151425404
FJI,-62.13604838122431,-4.355417624985735,-2.5008278735990968,0.7718448427422384,-4.3197558795225905,-3.9693412856890924,3.573086491142595
DEU,14.812856499524413,15.142229707893165,-1.931933544107678,-0.9592627129474278,-1.654998682920871,4.8852687984727226,3.4071277244614313
JPN,-16.85308925492839,53.94166671501938,-7.960543781279701,-3.1039123669256745,-18.24010604157355,27.364871227229877,2.9203470593080363
AZE,-55.84033504676545,2.5873737647266104,2.4466245312260417,24.124133582616995,-20.288854239730913,7.827963564479861,4.0
CZE,-16.90352393278217,-13.759501946624948,-20.717121999904574,-19.27287869627273,14.570781587820598,-7.9323058291749104,3.941653027951287
LAC,259.00971278284163,-24.36673191626576,-19.728404280416903,1.8676443169568087,-25.692247595047082,-2.5400972026082407,3.77777777777778
HRV,-21.131483165562667,-26.886084949337768,-11.259747889114074,-11.075069608823542,6.073633239080223,-10.507318424091212,3.4106073134058783
ALB,-44.77695331475393,-9.216959402065513,-10.623364599554513,15.964599357099752,-0.14955331892159432,-10.855627320162569,3.6662793990682037
ZWE,-54.782246564010215,33.87504883642912,25.035706181951053,24.983592951206095,-12.311729364767608,23.420475631378714,2.5
URY,4.196343156972679,-12.825624496998941,-32.63716700197982,11.221569211651536,-9.308188533070185,2.4425711694029393,3.842805952944005
MAF,-7.936184390854633,-13.06123209415791,8.758217787024122,-1.6104798277356167,5.178805322961185,-5.631132166301811,4.261111671673511
BGR,-32.9252038314543,-17.43681305591312,-21.960222363848803,-15.597962862688112,18.301652463625764,-5.873420281659055,3.3474997720647024
ECA,185.39956365362792,-29.84097447536809,-2.380000063678919,-6.944467286231347,1.6167697811969612,-15.566746660440758,4.27777777777778
LBN,-27.892577552193853,6.883320418575642,-6.060613234814498,-33.10881856671799,12.778233476100908,1.730549372228098,3.286808555001257
GBR,2.6426232351391366,3.1301280417423594,-17.508061227312666,24.738882943213273,-10.562156957276857,5.364484420213694,4.065081566852401
LIC,117.13355656147789,-22.75500917136264,50.51973431067592,11.670245741631437,17.730801450726425,2.6224646422226674,3.16071428571429
UMC,541.984378974652,-6.342885705730113,5.512247201047484,-8.450541413878499,-40.45386309048673,-1.0503435217569603,3.8
ARE,-0.5896970380073813,-4.226183948942489,-20.4703513883158,-16.603205581022497,10.334357013669015,4.13590913743129,2.970104320544466
SSF,51.499100192153,-13.499425862327309,43.51402436266646,19.11325297390749,23.050246577692494,-0.741266197260138,3.21052631578947
VCT,-42.098356740254516,-10.56512483583028,-25.60494983224767,4.8919306416107835,1.2035403992900102,-18.352951662424985,4.0
NER,-57.13462678568141,-33.489972907769,104.77475155650545,0.6962652925163596,1.5812665909897645,-13.50726492127009,2.5
NOR,36.88728107777635,14.770194587220843,-31.027811696918782,-7.982016726236729,-9.284087742514934,19.92735746661314,2.8604407909376453
BRB,-15.256354246583578,-7.81419023589555,-24.690103649260543,31.757657213458547,-15.381646250594729,-9.597452313398879,3.982846458340227
EMU,9.280395597639636,52.966719216701335,-18.187495794592515,7.973772173906054,15.20556116867244,0.05633824702174504,3.1223961894240837
MRT,-50.44796070600784,-8.79629365614022,36.97246687643591,-14.452956153213764,-3.323808195167823,3.2265919279316138,4.0
LVA,-15.797105751617515,-26.57570925187294,-34.79834078503924,18.002945812859764,0.6733482118413581,-0.19136009478864704,3.6525370468898917
MAC,37.41334741975911,4.585094880917492,-33.96988434630668,-22.652716934821992,-10.208748153389646,14.13112084105934,3.399283580821871
SWE,5.704208782468604,0.9911401211385322,-36.85778664962934,7.026575950851108,-12.095622812246456,0.9264659100944743,2.991475013379901
GEO,-37.1090976340699,-27.6578668011012,-25.94492944324379,26.335042244872596,-17.399111837742172,-38.302440062704015,4.5
TUR,-5.511645778820569,-21.40138286423185,-23.256781474734456,-16.036574012711196,5.5104191224039285,-8.846037514675558,3.3266856147385258
JOR,-46.97820526138532,-9.898247986764408,-8.017262741110676,-32.04535061531284,18.23308565999227,-6.603165975172526,3.396888624511413
LTU,-2.6877536959887762,-27.09133731832339,-35.967169210934586,-4.907348910798711,-6.4362170543295205,-16.76239251975593,4.14468309954566
BRN,-6.090932621178447,7.901784292929242,-15.25649353559689,-8.796753459839717,-5.111036528629486,21.575429656527653,3.856148175812268
CAF,-55.47849926588295,-40.02273516957185,84.44622728587363,7.201351909391326,5.338403476387918,8.78453285261282,2.5
NOC,-23.472548745682058,22.211117533636735,-11.284698576787008,1.9176738067865116,-6.789202427477308,-0.039386639722686745,3.818919774810599
OMN,-14.467303068406519,-3.79446433256075,-2.9534894766724062,-29.08612872021818,3.7721127287697565,7.566604262533107,4.8666182119307875
DJI,-53.917968502440644,-3.668524361150079,81.80728649560943,-9.587984246143971,5.013624183161641,-1.6166552127905451,3.0
SOM,-68.80524321404633,9.152108780023832,5.714557412757787,6.742422418334628,0.1882331090245119,14.050614416200249,3.3491576436078008
SST,12.839824229559339,-5.265817825263014,21.33660189753884,-1.5663900851645918,-6.205212076808864,-9.035299152423637,3.5
SAU,-10.191440320661224,11.132611109298605,-4.053088598639851,-60.987916946490486,24.55706116220036,5.849431248806644,2.8543436915921045
ITA,19.2466076840997,-3.77966756582326,-21.104367967115135,-20.390365709039045,13.634316788969187,4.137210811295602,3.657341196431642
ZMB,-52.80732207529174,-8.800589749998178,6.45895216572635,27.28702472849275,-9.614712562711865,3.328149957109551,3.5
ARM,-44.614945972989474,-27.69382677508242,-24.674750947621007,7.9273498225895045,3.1714992962636335,-29.320289016830525,4.5
MWI,-44.72356833395717,-15.484143472305043,15.000198344592174,29.51411162388112,-9.140710352368604,-2.057285513513815,3.5
BHS,-10.16984475195604,-13.772854449514462,-21.456632970119088,32.87465971159592,-10.09001553262931,-6.783101708572721,3.8900343840049594
CEB,-8.794195622529184,-2.766141668484256,-19.509401102588747,-21.697550695144976,7.398513677314233,-1.8162863920284404,3.5289815700159197
LMY,1275.180980420609,-34.951149696160556,22.431300857182357,14.870064307407516,30.021387621687804,-0.3538536853948417,3.4285714285714306
GAB,-55.84756784660683,-7.902409993444961,0.9196335753982754,-7.67476896580274,11.647952824247819,16.408285363991787,3.606523294115914
DMA,-35.866371702963754,-5.809089422663473,-28.91248388969557,4.815178318897598,8.432452282878012,-27.3179906803472,3.5
FSM,4.817276709184208,-2.5713735705649126,1.3805710184103035,-12.074095782512915,1.827740761898781,5.534906162823261,3.5450355316711955
HPC,16.88446239114023,-25.384696020603236,45.35248618345495,16.663606606720336,31.638065575082717,-4.761860854939113,3.21052631578947
GTM,-50.87514894059788,-22.076948369159684,-18.56450059981472,14.264978970855353,-2.408842299556494,-6.8110569421130895,3.0020401514220385
LCA,-45.11515341178496,-11.12191183726946,-16.470158580204217,14.402822185719673,2.938672589974146,-14.24022888295699,3.5
MKD,-43.27734439577794,-19.84098984857488,6.7469889886140555,26.31116769953764,-10.456625968016716,-9.760696968165613,4.256395308963132
SUR,-33.336715427002396,7.65263086858337,-23.281454797104935,-13.537327611239107,3.0871003362846996,1.5133198080882682,3.9701553862887877
RWA,-47.839644149656415,-12.106363558603292,8.027016244622567,23.696879177812836,-7.9883811039025705,-9.724376129839758,3.5
AUS,4.946076072019526,12.528111044532713,-13.160355777559781,20.313060590756656,-11.759153764291105,9.22624566706125,3.4268166376381917
GIN,-49.66230532018987,-34.59346161734667,53.16337489751685,18.705862693878057,-10.98648438321357,9.727960889982498,3.5
ECU,-36.61505696024946,-11.912590244306926,-19.541930017983567,4.915748499311411,-9.34594462960114,-0.3142638149052492,3.3325459637360684
IRL,6.6429706490646065,-7.525591856875481,-15.578000601979888,19.28806066707725,-12.69500254369331,-5.443181128092885,3.3408795236680917
