Country,LEI,GDP,EI,HDI,IQ.CPA.GNDR.XQ
PRT,0.8311819887429647,1.6728534734275673,0.9721317532243418,1.1587224051316247,3.5281043990867347
TCD,0.3824934333958724,1.133721234405741,0.7486988570143875,0.7549711749386671,2.5
NAC,0.8273000472701153,1.80004647535163,0.8492319542528846,1.1588594922915434,3.087144602228081
ARG,0.776691932457786,1.5560697166619821,1.0271422334669922,1.1199679608622535,3.2698562115993868
WLD,0.6995563246666892,1.528112152391821,0.9288871964537161,1.0521852245040755,3.4350649350649305
PRK,0.6753849906191369,1.6730032012179068,0.904030225213009,1.0841394723500175,4.276260535518618
EAS,0.75587522362812,1.4902548462417624,1.024798277309866,1.0903094490599161,3.36363636363636
NIC,0.7474112570356475,1.2226937180225597,0.9445793713270216,0.9715614487950763,3.5
GRL,0.7051819887429647,1.6209541673596635,0.8525146502201711,1.0595502687742664,3.4673914241415273
LMC,0.6318158888804445,1.2382566291719836,0.8421624094952913,0.9040783091825733,3.53846153846154
KWT,0.7563373358348968,1.7588287245495724,0.8025812582799192,1.1059157728881295,2.815697347167347
MHL,0.49165911064466905,1.3428276723716486,0.7735884651607633,0.869358416059027,3.2312372065135833
TUV,0.7486819123758092,1.3488194811051664,0.7000249995535281,0.9325087976781679,3.065702540749622
NZL,0.8569606003752339,1.7384724073378794,1.002569418131289,1.199334141948134,4.2545695390850184
ATG,0.7739812382739217,1.5811962849982106,1.0421144291138777,1.1324306507953366,3.375594520356555
RUS,0.6747091932457785,1.548073599073195,0.9966786160623138,1.0731538027937624,3.970318540021278
IMY,0.6983781358943741,0,0.8948342977450129,0.531070811213129,3.2318516317033135
ZAF,0.45216547842401533,1.486657261649551,0.9671025848388666,0.9686417749708109,3.1034993951778906
GHA,0.5478457786116323,1.1990800206206618,0.8296429530177851,0.8588562507500264,4.0
PAN,0.7979020637898692,1.4990370809267293,0.9678514862060533,1.0882635436408838,3.6925207129287996
CHN,0.76746191369606,1.404352261546253,1.0636801656087254,1.0784981136170129,4.98403663251358
HKG,0.8919699812382738,1.7341988793723015,0.8754070901703018,1.1671919835936257,4.4335596282808645
CYP,0.8366454033771108,1.7230053347025813,0.8435879624366246,1.1344129001721055,4.330451093115437
NLD,0.8569606003752339,1.80698534879072,0.7619098103980868,1.1419519198546801,4.869141312785789
MAR,0.7319527204502814,1.3279141032047748,0.9772609420524094,1.0123759219024886,3.9517629517919843
CHL,0.8503969981238277,1.5781903750576516,0.932523009475919,1.1203701275524662,2.5904321862988677
MIC,0.685742488308614,1.3660192723451843,0.9236993420555926,0.991820367569797,3.58163265306122
BRA,0.7425253283302062,1.5549567513481386,0.9517061920164172,1.0830627572315874,4.438878071422183
BIH,0.7816566604127585,1.3997585543851883,0.9379855827518613,1.039800265849936,4.5
TZA,0.5634709193245785,1.094333457540864,0.7909330749511714,0.8162458172722047,3.5
FCS,0.5485227953762861,1.2060009183943226,0.7901135945942459,0.8482124361216181,2.9583333333333304
MDV,0.7876998123827399,1.4608203619934066,0.8814980822412555,1.0433394188724674,4.0
MLI,0.4796893058161354,1.0693856038262062,0.508367385864258,0.6858140985021999,3.5
PER,0.7483046904315201,1.4232713268327355,0.9969117518867032,1.0561625897169864,3.056935133311292
MYS,0.7562735459662294,1.5208491842065308,0.9577959004355278,1.0783062102027627,2.5515287876455988
EGY,0.69754296435272,1.3164344527017227,0.8545204162597666,0.9561659444380697,3.384534280669417
SYC,0.7415009380863047,1.550095725594197,0.9804414113362632,1.0906793583389216,3.9351269258114634
SVK,0.7709568480300185,1.6213328913337317,0.9027298070016601,1.0983398487884701,4.228563291454668
NGA,0.4050694183864924,1.2926986161039304,0.8782055705132752,0.858657868334566,3.0
IND,0.6385560975609753,1.2070853521427158,0.9964934291245611,0.9473782929427508,3.5
KAZ,0.6660825515947463,1.5208787937545065,0.8567237079810519,1.0145616844434349,2.770253633402188
IDN,0.6638030018761722,1.3428745572454515,1.0923605352195018,1.0330126981137084,2.93440411329949
GRD,0.7318078799249524,1.4861073346171918,0.878798537961849,1.0322379175013312,4.5
SLE,0.35736848030018786,1.0165651017016992,0.8499670190429478,0.7413002003482783,3.0
HUN,0.7570356472795492,1.5810940925966408,1.020541089355873,1.1195569430773544,4.033874479017301
KHM,0.6367024390243907,1.1110537477453737,1.0303976294772963,0.9260512720823536,4.0
MUS,0.7379587242026262,1.4950773575469885,0.9855111038965154,1.0728490618820434,3.3748103654808714
KGZ,0.6815384615384615,1.1307282412423447,1.0334589679979218,0.9485752235929095,4.5
CIV,0.3869455909943723,1.1876849047112996,0.7946214103474154,0.7897506353510291,2.5
VUT,0.7053838649155724,1.3341198849881706,0.8036395390176405,0.9477144296404612,3.5
TCA,0.7432753504121427,0,0.994889602493153,0.5793883176350986,3.6997862593636004
TKM,0.6157114446529076,1.399767090201123,0.8770707458055196,0.9641830935531834,3.882505026726901
VNM,0.7740266416510322,1.2004019578568605,0.9070330090711289,0.9604872028596738,4.5
VEN,0.7487939962476553,1.588278432267526,0.8179066857224526,1.051659704745878,3.408508530679458
CAN,0.8598998123827398,1.7971602640791078,0.8894069592273774,1.1821556785630751,4.392657421670784
EST,0.7758348968105062,1.6008263039147321,0.9746843520111408,1.1171151842454596,3.6233301041186095
SWZ,0.3591654784240152,1.3336086962583527,0.9398980204264332,0.8775573983696003,2.747323527230794
KEN,0.5187478424015015,1.150790188470737,0.98983390931826,0.8864573133968328,3.5
JAM,0.7361095684803001,1.4180949749830207,0.8766586864592778,1.0102877433075328,3.6211612276299086
DNK,0.8323076923076922,1.8296069538525865,0.8952026937024649,1.1857057799542479,3.7025259285520464
LUX,0.8558724202626647,1.9269130506192318,0.7772628660701606,1.186682778984019,3.226221277847261
MDG,0.5901804878048786,1.0039329637464354,1.0408038829342545,0.8783057781618562,3.5
PSS,0.6790773090130461,1.3298463008283565,0.9229309177620393,0.9772848425344807,3.1
ABW,0.7685159474671679,1.6853300195646765,1.0245797983805331,1.1594752551374592,3.8395441257256566
USA,0.823714821763603,1.800331728053066,0.956667861098349,1.193571470305006,3.972118330236447
AFG,0.5226281425891185,1.0577412941466438,0.9002693187154183,0.8268795851503936,2.0
ROM,0.7455159474671678,1.5060011348685085,0.8900962940148882,1.0472044587835214,4.2760560120909945
EUU,0.8419372684913707,1.7394736287867836,1.007057331268188,1.196156076182114,3.7663615545273634
TON,0.7258863039399629,1.3645386176529322,0.9291231090460088,1.006516010212968,3.0
LAO,0.6051328330206384,1.1751660222710303,1.0034526581174137,0.9279171711363607,3.5
BOL,0.6370424015009384,1.266653689894578,1.0049059869187214,0.9695340261047459,4.0
HIC,0.8218760902289659,1.744576757948224,0.9996439352893293,1.1886989278221731,3.1115441515830966
SLV,0.7180093808630399,1.3640368321839695,0.9406739044189447,1.0075733724886515,2.3459347513212814
NAM,0.576619887429643,1.4261156656273535,0.8278455879064364,0.943527046987811,3.1757779686253995
UKR,0.6963902439024399,1.3345839238425399,0.8756563229635539,0.9688768302361779,3.0305483431226463
SMR,0.8947596793450447,1.687359474732537,0.7774114593341479,1.1198435378039098,3.0991501487090822
BLZ,0.6889545966228892,1.39790890955739,1.0036766770433636,1.0301800610745475,4.2552198427418
BHR,0.7865778611632276,1.6560856746892774,0.9777430465318534,1.1401355274614529,2.9979770192113433
MOZ,0.4342600375234523,1.0052960918803477,0.8085088366268354,0.7493549886768784,3.5
SSD,0.4409984990619139,1.2270775531793212,0.9775322158776255,0.8818694227062869,3.532703580061498
ISL,0.8753470919324571,1.7752299096607658,0.9852435410273771,1.2119401808735333,3.0509398772367433
VIR,0.83343339587242,1.7340637423707173,0.7680606462256996,1.1118525948229456,2.274243182611724
SEN,0.6002221388367738,1.1518467025836885,0.8502941399299389,0.8674543271168005,3.5
BMU,0.835208255159474,1.9006026019313995,0.9283570670938481,1.2213893080615739,3.490721308898188
BLR,0.698536585365854,1.4467359287889312,0.7650436870082113,0.9701054003876655,2.7628778835762695
SRB,0.7590243902439032,1.434624200630776,0.9152512316269801,1.0362999408338864,3.831978787247506
ADO,0.6913930844614004,1.7670908728298003,0.8117310537857645,1.0900716703589883,3.7821013114413717
SXM,0.5654256306443061,0,0.9078731833775631,0.4910996046739564,3.770724561047599
LCN,0.75428525771288,1.519139743090343,0.9851699361423167,1.08619831231518,3.6666666666666696
BGD,0.6935429643527199,1.1061869492511838,0.9114598587307599,0.9037299241115544,4.0
LIE,0.8744840525328339,1.9778290950931758,0.7967910814942581,1.2163680763734226,3.6138353953268734
LBY,0.719036772983114,1.566685775923891,0.8957996670588533,1.0605074053219528,2.815024511964256
ESP,0.8711819887429648,1.72463670326873,1.0032537587483734,1.1996908169200227,3.979065057772006
PAK,0.6178855534709199,1.159269219646661,0.6851981608072917,0.8207843113082909,2.0
ETH,0.5584018761726077,0.9715213492966118,0.9454840783767793,0.8251357679486663,3.0
OED,0.8369011873846832,1.7494886889921775,0.9959335140161673,1.1941077967976759,3.26195966529294
GNB,0.4432979362101309,1.0418504471707395,0.848866976681639,0.7780051200208364,2.5
CYM,0.6045807078210635,1.6372972762237834,0.9309117817869346,1.0575965886105938,3.6257868059863556
BWA,0.5908045028142584,1.458514661660871,0.9149171748715793,0.9880787797822363,2.9153626317149284
FJI,0.6828363977485937,1.368906875196496,0.8792848258194146,0.9770093662548347,4.297079427373947
DEU,0.8459662288930585,1.775902248089206,0.9687089226241621,1.196859133202142,4.173100720692429
JPN,0.8898874296435276,1.7803218089517217,0.838593473647036,1.1696009040807618,3.5987439453299945
AZE,0.6992352720450277,1.4474220528247062,0.9776819356282547,1.041446420165996,4.0
CZE,0.8065290806754232,1.6509122994755847,0.7038647962861574,1.053768725479055,3.624558316039301
LAC,0.7489141479565524,1.5036916970266174,0.9806286056524853,1.0777448168785517,3.6666666666666696
HRV,0.7919324577861169,1.5873888828309624,0.8673961960865478,1.082239178901209,3.969201902346206
ALB,0.7996694183864924,1.3880145584540216,0.9443761715695126,1.044020049470009,3.9995787008885193
ZWE,0.3780716697936215,1.0860074918511804,0.8261801782628304,0.7634197799692108,2.5
URY,0.790686303939963,1.5667486658921799,1.027270609537762,1.1282351931233017,3.3026327338978163
MAF,0.8264915572232647,0,1.078655110291947,0.6350488891717372,3.120045767156938
BGR,0.7463414634146338,1.4715923830063606,0.8283389490489224,1.015424265156639,4.160958715285448
ECA,0.7163750568107339,1.4504564354611607,0.9856443483421833,1.0508252802046925,4.27777777777778
LBN,0.8346581613508448,1.515131856856082,0.9508641560143899,1.1002180580737724,3.874821466211837
GBR,0.8523452157598493,1.7613220730063632,1.0117707616319649,1.2084793501327258,3.8504156517075376
LIC,0.5235681762277062,1.0370294139411282,0.7285557225824493,0.763051104250428,3.1785714285714306
UMC,0.7496285801548321,1.4479256676729602,1.0167898452673398,1.0714480310317107,3.75
ARE,0.7950037523452155,1.743144368463449,1.0396625481809785,1.192603556329881,3.7345680939456614
SSF,0.4820999236639077,1.223399302178599,0.7303183928453709,0.8119392062292925,3.25
VCT,0.7284060037523447,1.458185597166147,0.9449863518769015,1.0438593175984643,4.0
NER,0.5116769230769229,0.9759879502874856,0.6758702499145358,0.7211783744263147,2.5
NOR,0.8615009380863047,1.8995375340019496,0.8665174287171379,1.209185300268464,3.4562364898737217
BRB,0.7668506566604123,1.6146093798296606,0.8191491836471309,1.0668697400457345,3.2136829592476435
EMU,0.8576653265282475,1.7582854581127962,1.007744375144666,1.2078983865952364,3.726927468049473
MRT,0.5693257035647274,1.183810472481715,0.8840941980341898,0.8790767913602107,4.0
LVA,0.7458911819887429,1.5578623043720914,0.9500568641728737,1.0846034501779027,3.2875823028888096
MAC,0.8413906191369602,1.8157209541955461,0.8915040043418507,1.1828718592247858,3.264944533398089
SWE,0.8684803001876169,1.8126418367214587,0.9792314113648168,1.2201178494246308,3.779125462353673
GEO,0.7488420262664168,1.3129979135119285,0.9239308527352628,0.9952569308378694,4.5
TUR,0.7570953095684799,1.5390185164204269,0.9591334279378252,1.0850824179755774,3.8814812186640815
JOR,0.745167354596623,1.3989282605398021,0.9463040161132816,1.0301332104165688,4.088864101222284
LTU,0.7425891181988739,1.5674532298330242,0.9078715623677752,1.0726379701332245,2.5313175880908707
BRN,0.8092041275797369,1.7284772823016874,0.8978070735456241,1.1451628278090162,3.071934601803366
CAF,0.3480818011257031,1.016738226702476,0.5573918914794924,0.6407373064358906,2.5
NOC,0.7344931206139124,1.609741000261105,1.001400729282786,1.1152116167192678,3.139205353860815
OMN,0.785427767354597,1.6522305788863159,0.9332067385427282,1.1236216949278803,3.1440299794031383
DJI,0.5440105065666045,1.2034973326783818,0.8453987313925069,0.8643021902124977,3.0
SOM,0.4465178236397754,1.61732064991036,0.8907834596608053,0.9848739777369804,4.805714888064818
SST,0.5992972441931429,1.428096400038798,0.8970056664923154,0.9747997702414186,3.45
SAU,0.7492555347091938,1.6421553823522481,1.0147662958885568,1.1353924043166663,3.1127221513082546
ITA,0.8774859287054415,1.7504480843031922,1.0427815706267942,1.2235718612118094,3.1556192364497777
ZMB,0.4828285178236401,1.2151231871883739,1.1083520918617322,0.9354345989579154,3.5
ARM,0.7573283302063785,1.3428512409402882,1.0176726638051672,1.039284078317278,4.5
MWI,0.4897883677298308,0.9828369092006107,0.8676944986979174,0.7801065918761196,3.5
BHS,0.7629598499061908,1.668201175541005,0.8447653857186055,1.0919754703886004,3.3372605669568296
CEB,0.7737745958276926,1.5750395855847799,0.9936996216651186,1.1141712676925304,3.4890982130628716
LMY,0.6694447222337492,1.350937029248463,0.9065675962823068,0.9756497825881731,3.4350649350649305
GAB,0.5710896810506569,1.525264774355278,0.9039254935963077,1.0000933163340808,3.7028199367576757
DMA,0.7162374144969249,1.4760994539307581,1.0288001024056193,1.0737123236111008,3.0
FSM,0.670957973733583,1.326785644892336,0.8914742049645644,0.9630726078634945,4.300176378456646
HPC,0.5176695482341847,1.1010076725965268,0.7151468193230316,0.7779413467179144,3.22368421052632
GTM,0.7042378986866783,1.3248606099284093,0.8891490408162026,0.9727491831437634,3.2326177829529694
LCA,0.7610938086303938,1.4786380485325776,0.9530223043500295,1.0642513871710002,3.5
MKD,0.7649636022514076,1.4060545433846745,0.9445103472175276,1.03850949761787,3.626539683442771
SUR,0.6978881801125709,1.5086650466259728,0.996559439386581,1.0677042220417083,3.4136461214532323
RWA,0.5600273921200754,1.0528451505315095,0.8463419342041025,0.8197381589518958,4.0
AUS,0.872232645403377,1.811900495133204,0.8001083982517236,1.1614138462627683,3.871733250475798
GIN,0.48161613508442763,1.0102956378894608,0.4565841039021804,0.6494986256253562,3.5
ECU,0.7696893058161355,1.4095388816941223,0.9932963816324879,1.0575081897142486,3.4947178696777197
IRL,0.857598499061914,1.7999400002858652,0.8073316552635126,1.1549567182037639,3.382170671784234
ZAR,0.4907099437148214,0.9556400217803014,0.9646239419575803,0.8036579691509009,2.5
HTI,0.5575403377110693,1.0829922877634548,0.9775982558568731,0.8727102937771323,3.0
AUT,0.8550844277673553,1.7943092791404653,0.9269903940699773,1.192128033659266,3.6910087506154095
MCO,0.5515237763916646,1.9838190667386975,0.7467325784477732,1.0940251405260453,2.9899949363220664
OEC,0.8482510310381908,1.7705105374638315,0.9401001316335402,1.1862872333785208,3.163105040946615
MEX,0.7850273921200756,1.5167919030739407,0.9654733530680328,1.089097549420683,3.2360716598026524
LKA,0.75008105065666,1.3212871974464615,0.9380418904622393,1.0031367128551203,4.0
MLT,0.8676547842401506,1.6503209827805874,1.025220957165551,1.181065574728763,3.6455392791251278
SAS,0.6413548135459046,1.194199447462175,0.8127836014453813,0.8827792874844871,3.4375
POL,0.7884052532833015,1.5757223772203517,0.9398982410988637,1.101341957200839,3.0979969734594954
GMB,0.5283170731707323,1.0555503743569092,0.8781578650099279,0.8206751041791899,3.5
PYF,0.7799290806754232,0,1.0545516403062343,0.6114935736605525,4.208790020700492
CSS,0.7136142134984108,1.513902403344561,0.9304288465013387,1.0526484877814368,3.7
IRN,0.753587242026266,1.4600037584546461,0.9877480175425436,1.0671130060078187,3.92977677315504
THA,0.7491440900562861,1.4250984696908584,0.9592848968505856,1.0445091521992433,3.5276123535606496
IRQ,0.674303939962477,1.4033287505418224,0.7902443803209009,0.9559590236084001,3.4736910513916865
SGP,0.8698686679174491,1.7939874768086865,1.0071211371740816,1.223659093966739,3.3836986511670206
TTO,0.6891932457786123,1.6139674256079066,0.8734839499163916,1.0588815404343035,2.9222620499484293
CHI,0.8463133208255154,1.7753890544581856,1.0965210356195845,1.2394078036344285,2.7199786022490686
GUY,0.6314262664165109,1.3359801689465116,0.7733828992870437,0.9135964448833553,3.5
KNA,0.9320809142108173,1.5838637757213934,0.851868317678064,1.1226043358700917,3.6188919272991575
HND,0.72913808630394,1.2772584391125446,0.9493877665201832,0.9852614306455559,4.0
NCL,0.8072795497185739,1.7597746035628339,0.747924259050779,1.1049928041107289,3.9018510924285206
PLW,0.5332051299053069,1.51965906589576,0.8336910881321724,0.962185094644413,3.646910480221697
ASM,0.7852941056937397,0,0.9977254786970551,0.5943398614635982,1.686951438876175
KIR,0.6200427767354599,1.2161980594314001,0.9426796722919113,0.9263068361529238,2.5
DOM,0.7346123827392124,1.4355503511246945,0.9535593414306647,1.0412406917648573,3.4999393705381916
