Country,x1,x2,x3,x4,x5,NY.GNP.PCAP.CD
MDA,-50.21447147577656,0.6157818814084708,23.508506703163743,1.7825209900012702,-5.339945328582803,480.0
GNQ,-3.6079057779667267,-67.54767170676782,-4.001633028473081,-37.01685706495582,20.223990404605736,400.0
TMP,-6.520179880268637,-5.220125603312257,4.372740605659162,8.906796964834781,-2.073765882028489,7957.975561541825
TUN,-34.419299363696005,14.523859477799427,9.799385917789557,19.403083520688032,-2.557496858072475,2010.0
YEM,-41.51210886061833,14.499459170400971,-22.79599317510529,13.5270973319411,-1.562722463168925,290.0
BDI,-39.93484290942536,16.428411286396145,-7.408179162458887,-34.575593770846154,9.505858725771688,140.0
CUW,16.841274986805853,-5.384063685336108,-0.8506285631351171,3.0175128071765327,5.144008133438181,-11966.543884659077
CRI,-47.65640494842899,21.042910903428776,0.5245808016804948,18.45108888830682,-4.731061859678505,3270.0
WSM,-38.008722885061424,-1.2926687007768316,10.433596892761129,-8.167615973596813,-0.9672190497887005,5846.943291140909
NPL,-34.96453373363758,16.039801746767797,-23.150513205490018,-36.505958631566145,14.583016125533785,210.0
EAP,300.48262626369063,1.6765710261389883,-9.359427711189808,-3.3434927259479448,26.952824979574604,815.6841909855078
ERI,-45.64311438276475,7.1615330712038014,-26.759730116859572,-15.600731648080451,7.192409704952608,200.0
QAT,-0.42168482564702986,-12.390947323096563,18.313311859419493,1.2903098217253954,7.4026228482163345,1457.1703622396817
LDC,14.173143032454492,30.42475000904351,-56.4730841882424,-4.743363089454802,-35.211181317010244,268.427447500177
UZB,-47.381582101859834,2.971499808696883,10.924537801097179,-4.351681460233505,-7.415297214952314,600.0
CPV,-41.01556063805204,6.8959273271878825,0.5457221330088474,-6.095225996176418,4.158555253298152,1330.0
MEA,-6.743607225709091,9.24826333956672,-3.990073634926987,17.92157931721788,-15.290487892956103,2617.36004299151
GRC,6.021726843584108,11.739516552458838,13.015076468839025,13.51558054016989,-1.4656860679734875,13280.0
BEL,6.513385457798037,-2.721975457793239,48.37980135426322,22.467535707423863,-10.448826515053888,28760.0
WBG,-17.763587912047658,9.96790692447923,-0.9866607590528009,21.657578571569235,-6.633411640697049,1520.0
ECS,44.503580230042765,-80.58333954334861,14.633175436688319,-5.111320911746815,-12.898893601409489,12663.5387382808
ARB,0.27743592487258595,-1.2595038323747898,-15.500969078540118,7.492455060723795,-5.906725311170293,2218.50751385787
AGO,-24.878802286501926,-16.36128152839795,-23.858512734992217,-6.866860271981137,14.86935259192343,320.0
OSS,9.714153874072604,18.164682329593102,-10.429059325517102,-21.199785228411063,7.3242797921033524,1789.3222800125602
SLB,-60.77299340044439,-0.3442750584233111,-13.430431019174303,13.608103849987323,-1.9295088833808216,890.0
STP,-56.1905586238121,-4.729444272867229,13.198385884852414,-1.766344089882471,-3.8677976294574306,38750.69436047922
BTN,-32.65794981737004,-1.3178592563413685,-15.633173530791712,-2.4693565974624496,-10.645025338605222,560.0
COM,-38.28355362264435,16.80907592285113,14.658982938072404,16.51872937451183,-6.339159934731312,450.0
BEN,-45.70791183480345,30.75745592022164,-37.731083079682804,-13.528038712023891,-0.1388861520880158,340.0
PNG,-41.46092475623672,-3.070160151280084,-17.007662235610436,11.958697207736476,6.909928866635355,1020.0
UGA,-33.17278599391869,12.257524674697478,-12.369670280441902,-25.650457136023796,3.606511287978819,280.0
LSO,-31.917671552117106,-4.467688373880472,4.703424382594258,-17.231049775343127,3.032576097686498,680.0
MNG,-44.64347046287914,-8.647897068654759,1.3373372278646485,6.22204545925471,6.515251720716398,550.0
KSV,-19.21933533036811,-11.18175666323179,9.884824009197558,-0.9856138394693188,-11.50249157721342,18844.81019016754
COG,-13.557305813945655,18.11497502725532,7.223890285812558,8.45559720271148,-1.8207592414213098,470.0
TGO,-40.46524775945453,14.17847045511286,-38.3067675229728,-18.74347728275816,11.77095067577868,310.0
CHE,8.148394170139984,0.32465167354857544,20.42859410812216,-34.86541632141891,8.78464552579566,48350.0
MNP,-3.1732259406851715,2.821953881453376,-1.561902870231093,18.11878177867528,0.9731917025188324,-3226.1545424170763
LBR,-40.82288867968501,-13.932784959110037,-2.151708618579497,5.864144204145786,2.153500582415116,19432.746195082
PHL,-15.018744978847222,18.459393282220542,-6.072768650497729,2.704205359919566,4.736766162086185,1160.0
MNE,-58.19899217845458,-12.50695527982063,5.42760070854468,-0.08163199050916023,-10.14619680988538,3705.5100751883365
KOR,9.699273750687249,-121.34229876181348,-32.532839649807265,51.60821635039664,47.38369112235051,13080.0
PRI,-6.896815414651888,9.01596095367529,-5.9869955703316995,30.91112346687334,-19.00526441332128,8150.0
FRO,-2.0573960481311455,16.97941532899889,16.229373284698323,-28.21690799005929,-3.6213733196516085,10155.593916133046
DZA,-19.351618623735682,2.225868811814267,-6.501919504295013,23.65957829645504,1.7212927733403611,1510.0
SYR,-60.91565934296965,4.233787556592597,-5.1729253275847435,4.5425751290940655,-5.668833959803967,860.0
CUB,-27.8024926213782,9.173028827388384,11.909139001386668,12.733546348038475,-4.425634272159206,2700.0
MMR,-41.287327571478386,6.658891146022124,2.199459422193106,-0.09926780911789257,8.858814744625272,25409.800999076484
SVN,6.820810057437406,12.750661501303044,25.186343491181734,12.331724015591085,-2.483812909697706,3645.617161751943
PRY,-50.98745178512878,12.949775928906545,-9.031200345940272,-26.70637739035694,10.78689619924415,1850.0
SDN,-42.87319887127516,17.047152686829794,3.0666556368675537,28.220077893949785,-7.554064897196097,380.0
FRA,10.188252284181898,-16.489917775007918,29.19802229845828,10.450544462151015,-4.136361807820995,27270.0
BFA,-41.42578439095309,32.57117075228139,-61.362057295397335,-4.249611850906185,-0.011417405026313276,250.0
CMR,-35.90369408778133,18.53941383057898,7.2634154280171135,-4.548308984821059,5.109261238758143,650.0
GUM,-26.897696291854693,-4.349696363150014,5.477934875957837,-18.589296146075885,7.1536062632612065,-3142.127382322913
TJK,-51.443761558452216,38.125196539213654,-4.48754756433445,-12.043292787554615,-5.381997691556642,170.0
ISR,-19.9636949120764,8.7033683455755,9.544221636654587,18.327521040294698,-6.173871873798451,17420.0
FIN,4.740882072718258,-0.8027601890058208,41.38939876679092,-3.361619946290602,-1.9746533310854648,24970.0
COL,-21.537532240464692,-12.647061473818582,13.590319192479768,2.8084959005789516,6.959593613047726,2470.0
MNA,46.691953685654454,5.136266452029916,-9.64884819189293,32.676884976018684,-10.266558607939741,1338.66457925949
SSA,136.6646440289999,17.91716742291097,-49.49998502349785,-14.159078640644248,-24.482798576351385,558.757032826268
PRT,29.459706719852267,14.410059625689165,13.161636116482603,-3.4132756951400363,-8.543694356798833,12080.0
TCD,-48.01160372657422,51.06179819656052,-64.8646931199619,-2.9663978655300336,-4.412735056949853,200.0
NAC,0.6145604733732586,-53.19360741519658,8.317217670197323,-10.273580625917285,3.6344729084772065,29422.4951100196
ARG,13.533510816491638,12.437587410470242,14.281669481130727,-7.667881888023961,10.254013778565662,7700.0
WLD,160.22579094055837,-235.29704851671872,-20.683412364407474,-59.412673157607905,-146.23234731954128,5452.66844753296
PRK,-28.451440492245055,-13.754236250842084,9.103621045718246,-23.362602876940812,10.283838874363637,11400.419011043836
EAS,0.7201358628152797,-46.79667650065026,-4.617592695142734,-13.065613402413636,-11.051970203545299,4241.53949329745
NIC,-20.130890353700998,22.8832523480857,3.656061129760276,17.678083221788082,-6.59241355619182,880.0
GRL,16.803184161628764,11.925194139721752,1.6336213717913348,-11.184662719661793,6.872841751311067,20780.0
LMC,340.51882240757067,18.381140856959934,-3.659232890837628,0.04384951593705268,-1.0541887551210447,554.125754900652
KWT,23.053777257556266,-11.007830463698568,31.8362336127093,36.2286075483515,2.872360838423244,20730.0
MHL,-10.525753542942919,-2.858258317489495,11.76710424242439,-5.46027965647492,2.279343507005026,2640.0
TUV,10.226076891843578,2.037264033109959,18.50926969820047,-7.811465421879132,-4.809103966435819,37703.28996544991
NZL,42.611421529727046,13.174710465465369,32.86723437211453,-14.423252082243959,5.735678878487431,16720.0
ATG,11.726167072658953,4.024149925596994,-3.254377932319767,-12.682583869893275,1.9913086298629141,7130.0
RUS,8.646333219151394,2.1386020640849335,4.924324460429862,13.347764966086574,-1.0108817826162069,2610.0
IMY,6.619376303521363,4.9181657103406895,5.886645970168567,7.114615738122176,-6.532919014572882,4993.516715013109
ZAF,-51.87440937889225,7.46901802611615,11.3070923793786,29.432448281042237,-8.808158108107989,3870.0
GHA,-23.085952563912286,13.273366785133348,-4.696170461591242,-1.245980643402047,6.2128373847241285,380.0
PAN,-39.319202260773096,13.872590356664794,-0.2975012544803063,2.960201784458994,-0.014526480636114059,3030.0
CHN,83.27560759168934,-16.78996810935804,-9.18453677509408,-7.476381144032001,15.494167985340528,650.0
HKG,-6.510955262804903,-3.301388761913709,9.849848152022274,4.608342356905917,5.53570796113403,24020.0
CYP,-0.9065715544937543,7.580075985265026,16.73977011488821,10.24823181435017,4.592109458510713,13790.0
NLD,-10.289258836768694,-11.856205164081326,36.45881253546232,-16.116951266133395,2.473168144165541,29400.0
MAR,-27.969611754959548,15.402548862097712,-24.7270426711105,8.095210695960771,5.685747535407742,1430.0
CHL,3.846957324938785,0.5223468216774894,-2.1732434982897253,39.988378683998626,6.261452042206794,5020.0
MIC,966.5146340463797,38.484446739665195,-0.7003439011146407,5.675842581881608,26.980303656220716,1048.96536716279
BRA,66.21387216244997,12.104267596455397,16.66632308186846,13.549471221862431,14.733027646627583,4460.0
BIH,-13.238315536906933,-7.510971338988603,2.7761297692334175,15.614407680468734,0.7130060689117069,750.0
TZA,-27.56562281205779,30.37178659169239,-26.229938308447814,-29.23549357899565,6.504561812580148,190.0
FCS,9.98839524714027,5.568271389119937,-45.023190263697245,-2.42308507353483,-7.695870748528638,463.600448436408
MDV,-53.537076155017644,-2.2184772916384676,6.122173706851401,19.716761454998778,-15.658698115397982,-553.2660006218866
MLI,-32.78337965020333,28.954062551336662,-33.24187202368296,12.448738372385701,-5.440483007031877,270.0
PER,-25.89268170523233,27.524826004073127,-13.45499134344181,5.721439248997336,3.8178056635094837,2110.0
MYS,-29.114843360694035,4.126400072396158,-7.7699403978907124,10.513871974081004,6.141101964353583,4450.0
EGY,-37.54559770506759,20.807429675931633,-16.469079460125393,27.018709151002405,-10.081492525810312,1020.0
SYC,-10.061499517390667,0.656680582753259,36.5449906210246,-22.597612078437113,3.6773734994078238,6740.0
SVK,0.23567479427717758,7.860000627378719,12.540256033421691,4.8783229118831795,4.183421463564783,5000.0
NGA,-50.948544770785674,9.839323179497127,-9.731732413070564,9.450491652667582,2.8595866675569526,230.0
IND,10.256418106284416,5.619536066649533,-22.04863896665086,24.96573597621138,-3.642318606083577,410.0
KAZ,-48.406515076339545,5.046934922361897,14.415156509755318,-18.487230295878135,1.4581599942991135,1340.0
IDN,47.72236308799161,-221.9733386583706,-65.80472070388299,28.585470100092056,73.53589026805724,1090.0
GRD,-44.592343134604995,-1.4051951678899646,12.885687955698454,-13.359679148631923,2.3478289824029965,2790.0
SLE,-20.323250453600465,7.071336322157141,-1.8245467165954856,2.5507667796404716,-4.203813039792319,230.0
HUN,-22.680833980639786,11.189181074428783,21.17951735441531,44.63482966496939,-15.587438709700038,4400.0
KHM,-49.78058647063426,18.116936933103492,-7.71237254048966,-24.358037483084576,1.9727215209123887,310.0
MUS,-56.99914256208757,2.839292778368637,13.756630725615533,4.279218238201289,2.3221848820184334,3780.0
KGZ,-38.13787350288538,12.137951221615698,5.2536585183255236,10.124528976382981,-7.525092230773196,390.0
CIV,-18.16225347877792,24.861729387671566,-33.08971000058527,4.807428697913118,1.2876101278481165,710.0
VUT,-41.283096831064434,8.818858668450755,10.910831183587216,-21.792920390467135,-0.9059656090022181,1280.0
TCA,-0.8498564778407219,9.16728992794329,2.592625737378784,6.244007732159852,-3.267733745699033,11815.725001992614
TKM,-49.200034223536306,-0.8248420974740229,0.8371534379846637,7.285703609157128,-0.5917401582890676,610.0
VNM,-28.48323087270576,-64.85494736101114,-8.548049101849934,-41.154517025826486,32.352973575873214,310.0
VEN,-26.708452736668075,17.685016977916337,4.893466518505372,-8.934636107982683,6.037736904216207,2960.0
CAN,-0.5850123071794638,-5.4840681700210565,26.843827174333484,-19.840449733989985,3.726282812425078,20640.0
EST,7.2277419298025665,-3.1255105729117942,32.21026232971764,-0.57294866897711,3.0438929263296184,25365.206818561375
SWZ,-52.77446057111897,10.433976863860698,-2.1601857859565587,0.9640386539187905,-2.428647550620284,1850.0
KEN,-31.85412559589984,23.68733584962425,-11.606388250738293,-10.24818682038792,4.025877021556735,340.0
JAM,-40.30333516952965,-2.498736281334594,3.1704337584286555,-13.160773947605378,11.432472697558229,2310.0
DNK,12.56359145055353,0.3684051693838556,30.12270315444355,-24.874019108386687,7.560410281319557,35040.0
LUX,-11.282474603914718,7.572541120510775,11.699284125910115,30.190846551080615,-14.61783851113557,44530.0
MDG,-38.58872505250362,30.238726448827208,-32.82891167786317,-9.471831347150422,2.852085609802639,240.0
PSS,-12.473089017334642,16.29440498375575,8.280591698257357,-3.551362510654804,3.7436606449920062,1992.4871274686402
ABW,6.751816811016685,0.3421516615018196,-6.78806247717266,-12.360884822842133,0.780482806487095,15133.601943615053
USA,-1.4573439619855422,-89.34888876558801,7.467319554827637,-15.431785602952317,15.24499954287944,30380.0
AFG,-8.713311023143413,8.18694762410641,-4.196329294592583,15.794954606047423,-1.1333187472853652,-17096.38700540369
ROM,-33.48212797313845,11.324102746277447,14.244809013620158,-7.184561878356583,3.347009670782025,1590.0
EUU,-12.233818309570072,-69.65452866314814,22.705062666323162,-0.5294788690673852,-1.8665587495524594,19876.040380787
TON,-45.93305764848215,-3.0135265319270372,21.42225519377805,-12.336132796450174,9.826155940030134,2280.0
LAO,-38.95567149590994,6.396078604086404,-39.36717692729029,-16.95020243768694,12.133264949224861,380.0
BOL,-28.366862722789527,18.760582307904357,2.9536722134427498,-17.81584943188156,7.094722841747488,910.0
HIC,4.481748130316306,-171.62729468724203,-2.8729236581627933,-6.721361613963554,-8.927057081978965,21617.1479628097
SLV,-41.609315665942326,22.0089859924755,-1.8124539111042373,23.75755351601768,-7.748498974128996,1730.0
NAM,-29.328440203979085,4.708322274148081,18.82843748060972,8.864278541411329,3.0912930095238194,2450.0
UKR,-42.98677127111191,17.917299322453854,2.8154554735949646,13.29333786329213,-9.626914455245767,860.0
SMR,19.485280853203406,-5.222548170746252,-4.158860255516951,-19.098334254453693,8.407458897100947,5515.221186767747
