Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,NY.GNP.PCAP.CD
MEA,1.3209756586592476,-0.013944136728039219,-4.653162526785849,5.1733366041254705,5.387615147969374,4.734115923228673,-12.309229991577544,4.939466375049932,16.930515829106813,0.46560089777259206,-21.75301453290213,-0.8734656316201277,-2.5844030054589,4.065025893784352,-1.8127409922232194,-4.592058663487781,9.632984108925609,-1.2751982681729226,-3.1658390469677307,-2.441703130713913,-1.6146750974669795,-1.591711322240462,-1.3453252824664517,-0.4375982373918994,-3.9967572593778464,-1.4107029622359972,-2.40055807206063,-0.010365454017781994,-0.8105329960597727,1.5521117512983147,-1.725642540991138,-0.43794538833511537,-0.2589957629190832,1.5141688988100872,-0.11277630510214953,1.79467807097897,-0.6064245298820288,-2.0476390473718995,-2.0698525342072562,-2.230957595841469,4.705034162575749,0.971594912360379,-3.086905927253484,-1.918050767162587,-0.7665027421018107,3.5250721643544427,0.29687421669003067,-3.0831951057557263,0.4170880467126932,1.313708781110585,0.42716503185227966,3565.7427886738787
GRC,-2.747022655531613,-0.9448845221843413,-0.5140472165751053,13.497932535543303,-12.79009438140016,0.4990981882971384,-16.28797831469257,-13.073983663083768,-14.09410875425099,-1.02671002732371,6.370121832546312,-2.0894171014422094,0.652603947480769,4.823597588089628,5.189528369407718,-0.9109032445754118,-6.523884442882252,1.5326748417141416,2.846107887317039,14.38940682952807,0.4068685185355544,-5.367071919229979,-0.19645504826489768,-2.509227527098281,-1.4422779362289722,-1.4064122136416102,-3.4985118114067175,-0.0013717025585630038,2.2332436069890673,-1.6089569930129266,4.836194847217367,0.28018767445991744,-0.8579201941327059,0.39529563356214464,-1.3710640830235898,-0.24785697751266494,0.872924421076815,-0.7873265715988306,-0.4645992900095058,2.54342634290466,0.2374447483697414,-0.20308934803461187,-1.5112428848393593,-1.3068187858325722,-0.7055210371951846,-0.571632270566907,-0.21870632255218167,2.581280448339464,-0.046370820253785736,-1.2141757507528308,-0.34355393169758963,19370.0
BEL,-4.369208067571757,2.220581494501065,1.6945871501376564,31.32419709380239,-14.298891272515522,-0.8126989780210434,-13.53662250648478,-5.435962629860401,-6.254359675901648,0.32105382987688835,-13.60805422351832,-0.4472601179011855,-2.9477280004946578,-0.05092818765216478,4.499701465411405,1.1085898524581428,1.5588410282476408,5.889769909524188,3.6213284518865603,4.494596008105475,2.0834103387204417,-2.4022714684376765,0.24810029195410999,2.3091248724054574,-0.40649480035789914,2.103367829480515,3.804772876494168,-0.49728549955022894,-1.0844912282121957,-1.748867151503576,-1.311272747340275,2.5695135842785124,-1.593946437990271,1.159252069946567,1.1284201133660645,-1.291760465804041,0.46507600255951786,-2.257332465568536,1.093309220917691,2.218998527506461,-2.9951090888632783,-0.7553817584828142,-0.9158258894807085,1.63284725090496,-0.1417444505347053,-0.5652877998875661,-1.4712353165292067,3.114573480028334,0.38935696010659493,1.5060763201012413,-0.2092075364964607,32970.0
WBG,-9.639546083709806,-0.5624370956720003,-4.8806270005904615,-4.18144767428763,-4.112551482099975,-4.745416956553333,-20.278761439750543,-1.4135195262506428,-21.38641015097387,-0.39114684660871,3.9317169259158553,5.461962615384471,-2.7261740830503944,0.14981898040523722,-3.6672956980869458,1.0628263439702894,-7.770184741838643,-3.85619356238058,-3.719016898961039,-2.916519150239529,-2.682065111482861,-4.0175477906450885,-2.468380852087522,0.20441070355377855,0.7032950138911619,-1.5230623482474712,-0.6555821910202256,-0.18886145705402807,-0.16035237327342078,1.6630402457435314,-2.539440251236002,-0.452799840345722,-3.5701130673881147,-0.7893565308563653,1.0816479666874452,-3.759518693048758,1.226611369484064,-2.077368135725175,-1.0625734474856645,-0.005444384825147284,1.2330572846422165,-2.5005438620764955,-1.3935656187089078,-0.8519332750588242,-2.9460327587867057,0.6392590590383154,-0.4055355548564929,0.9993441198042136,0.2937523610175846,-1.7377554626922533,-0.8068245932752329,1480.0
ECS,-3.6982789501800797,-0.3052113346750856,-7.141181524166408,25.948958617340562,-0.3374741358387745,6.793504424797333,-13.584695004908806,48.7327425666147,20.819834265852545,-1.5000240587719438,-4.098348072570509,2.897334052052777,9.090403991912428,-1.0064441847007097,0.275579979096385,2.393991824712848,16.257564497978365,10.951229651979181,16.945183670894377,3.5623968076669867,0.5452291772180569,18.261452028941143,2.312506577914455,-0.7880642063902783,2.3738116544173065,-1.5949624027071558,-3.6776328345550553,3.2052775430021736,-3.1797707145456413,-2.2254746844130295,-8.687773514483743,-0.06350206070412455,10.000254171979241,-0.43841128836348564,10.009053033587266,29.86244150565955,0.2491355275283544,1.2923017186360388,0.9734902144558469,-2.052428121984711,4.71255657641262,-1.5441321956134146,3.994829236519145,9.031572710482736,-0.04945782805501514,1.7368013817907113,0.7551323324882829,2.132561931204258,1.6559669714242407,-1.3510898653008414,-0.03283927628231867,16438.944644079198
ARB,-1.149038981317044,0.11139115537783162,-0.7614189626985406,-5.842370122761491,-4.337076115852516,4.392796599099396,-0.8960269035831523,-4.07755498611325,13.67573661869416,0.23638816948827535,12.13199255798688,0.9666690816288661,-1.3903562065345945,0.024778326905638748,-3.7361075748183126,-5.108836630827324,11.766850941091134,-1.6805208191606185,0.9969512341770899,-1.657230858251533,2.6960315092922804,2.6644137643620796,-0.6128402087460028,-2.354379181316454,-0.10514143946840887,1.0396462538743005,0.13244320101701823,1.058336885626099,0.2123718076853066,0.06556715317508188,-2.4420535769151823,-0.46164261293779496,-0.9796692404520241,-0.6814843257986698,3.028736467069893,0.16528365924280852,-3.216384958666428,-3.061685736047143,-0.6343441940001076,-5.211214482539248,2.9420554650323876,-1.2770420191234328,-1.716806071132528,0.3557759518489656,-0.9336857864417499,3.7432486519580053,-0.9890429674309456,-2.8969997043859674,0.18630371417601896,1.7997892015886454,-0.12269942247574822,3004.2906826562707
AGO,-4.436831345369731,0.34769808743664427,-1.2936918124026304,-8.663468032480536,-5.833251216376895,-0.8115233370009994,17.216877341159655,-5.07489559351148,5.35926457066559,1.8319045466647559,-26.394872637888938,8.607588418100383,-2.978398197018536,3.330225390898975,1.9616588700525857,-2.821931986405506,-5.953324451726318,-5.396744536247664,-4.741726012662703,-18.70649412848173,-2.07473497083013,-1.109824649204054,0.504454578529382,3.203717510232928,-5.972668886659935,-1.038654388125067,12.833525044693614,0.19946782844539263,-0.7480784427490174,-0.7773376319933468,2.3453433163372384,-0.2179081334244209,-0.9524876893359007,4.272434475903718,-1.2841876952705595,-1.9306286126252448,-0.7138601242894246,4.631605491154359,1.6900043816443358,-4.89467080894268,0.5378994729871691,10.562048754464126,-1.7211946517162549,2.004455576472267,-0.3711322891094157,-0.39944416877797617,-0.9624847355969431,-2.5379800709643563,-0.9360998688119156,-0.9457098409616488,1.9008635324676655,20448.748281434066
OSS,0.20227645939062955,0.3432463632721103,-4.086557148883772,-16.20039528352073,8.293554176202088,-0.25348930158940686,-3.0414602093680476,-1.3385602580690654,-7.82423375617276,-0.5073955506178189,-10.718917484263917,-2.4028425545135876,-5.859920535094318,-0.548306681139781,-1.0254045645313052,-5.354118587078387,-5.511194168058897,-1.8535905497498057,-1.5001117962854384,7.074367356797275,-0.1185362003189967,0.5062920571832245,0.8771459114842118,-0.14146797409888773,-1.2050531503572204,-1.7364380409632325,-0.047397145776491456,-0.6399273716117113,-1.1243711439000814,0.5136539329622243,1.5799572709860084,-0.5717527062214023,0.5947665414621419,-0.9888180200684258,-0.7992627673096041,-2.480773820447223,1.5685913871674815,1.2861662838476677,-0.06798698978556043,-3.147471681005608,0.10737798503500529,-1.5320643317274076,-2.6837864218352285,0.815312722790867,0.28827947476437377,-0.45567244022198394,-0.20974710289829232,-0.24324089402943042,1.434442131032765,0.5039387590219605,1.0092985451814696,2145.11487853034
SLB,-7.416755069361158,-0.2227867737022799,-5.213592937822406,-7.0570846664187865,2.578387446184723,-7.994888565590923,2.493127935911975,-11.28090748792978,-14.204726504458177,1.583815724184404,-51.54241453028324,2.8620831155698943,3.3105594215903755,-1.9197395659763676,2.648523877676708,-3.969601831316496,-0.6710678663885111,-4.6898072881664685,-7.798357775579662,-1.4156633769269997,-0.7848651376512354,-3.824191526384648,-2.4515585064731766,1.2908389470126815,2.4250692751355727,-0.16293800587930185,4.716004395415557,-0.4534942765736932,-5.63320144464311,-0.48969567237404243,-7.025996017791329,-0.5636422703097678,0.34606347843998686,0.7532836248865278,0.008907600773635949,-0.9963098977121843,0.9184846331881098,-0.9531137887133065,-1.7230183956247613,-4.487512231046543,1.961920265936125,-0.38112369587733763,-0.006387233911519186,-2.1397199528053266,-2.7087982064691083,-0.1049441969727336,1.7128806520305577,-0.6548663172319635,-0.5281616540485458,0.06540765138870996,0.7693870469131147,860.0
STP,5.2020216216509265,-0.5577749058585051,-8.42296529388882,0.9840532107387175,-9.708214307786287,2.1148392313778235,-12.019127414842705,-19.262834512484627,-17.748185667643277,0.9518006739047433,-13.23911739294197,6.938133281430759,-0.1887648023891525,0.15780627012042392,-4.490718105265962,-4.118911023339585,-2.343836232068792,-3.3284890334303587,0.4060373530509957,12.094018361195975,23.94883732036292,-3.1501775977728195,-2.696324592361605,-0.4555507862320499,-0.46233669351438533,-0.44843465656468195,2.65253599000945,0.3311748765851102,-0.9950547666631397,-0.903571465907555,-3.2634261382477545,-0.5813794954278587,0.36337889397039363,-2.1809052854095508,-1.4879113652143383,0.20247969357912576,-0.38813004529921424,-1.3043662437787757,0.4655237059733256,-1.808960761509741,1.2545000972792737,2.7453643653805866,1.1052353544104663,-2.0121572629027074,1.3768457848583355,1.6330223873202983,-0.7097843681708137,0.7914659079389016,0.28759986678800364,-1.6198989037777267,2.155186888451609,670.0
BTN,0.8581816004946423,0.4092827196612985,-4.824159436338012,-7.848361322426123,48.802043876871835,-9.284498273631371,5.337425065787002,10.33132598294343,-4.954759629372105,-1.300481924646105,-34.63449144342477,-9.040560325858738,4.640799039593955,-4.614939079333482,-2.1903681179924965,2.9558555433519875,-6.945918739164923,-4.718271827464107,-8.438958508862827,2.4641914429061083,-1.7745877330445625,-7.23402075410869,-4.190997259639552,-0.645021426046708,4.0767216347347315,2.0413636561117645,-3.7138066200964186,2.26993048542088,0.8642162750303328,-0.25042893964178836,-1.2490659212624575,-0.5824490998996954,-0.06512550912633441,-3.96780784268533,-2.3636288612604774,-3.065409701775808,0.6199891020004107,3.09953382494471,0.14857625805259694,-2.0411730566139004,0.8739394646674262,0.2057839859353215,-0.6129151840938293,-4.896253371316333,2.9949528179949487,-1.213961658275645,0.9810263848548473,-0.4702743864606151,0.37632407783408195,2.2379192494701585,2.0007999848256217,1070.0
COM,-1.9783005942689569,-0.9445604712295282,3.4266513986164995,-7.639081081367898,8.93988321945237,-5.203740387432266,-1.4355504255872318,-17.361954098026786,-20.98547921166121,-2.5006246116700486,-35.78846014226171,3.329636379346144,-2.810877424478843,-3.0083540937031286,-2.1171663088022505,3.321923219399965,-3.7222559071906822,-4.996520501541963,1.8186694159722037,-0.9247864910792383,-0.33083020955472636,-7.4881006895607065,-0.17541858113855374,-3.3172713877493223,-3.2482506934245996,2.158737135871863,3.919617217193741,1.2162162652925954,-2.41316824681745,-0.5878129752497379,-9.034574828180236,-0.5805767558921944,1.6314449945003902,2.3733942278160423,0.3199538029463849,0.30156802883265854,0.5275699060671483,-3.0874197370857632,1.2632617871311074,-2.3764876314765013,1.2697871657911617,-1.402404168613641,-3.8884648524087164,-0.08188442201730331,-0.7106128098833202,1.1985214601682705,3.9957942829020583,0.31368877991593325,0.1488805246028629,-1.7538722579901997,-3.3181103318418472,540.0
