Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,NY.GNP.PCAP.CD
CPV,-2.61072392007657,-8.221606500759693,0.26125494822903783,0.10615264619382636,0.34589714792714465,-8.043723716847476,2.4449438182937677,-1.4159912204266485,-2.8697359616291176,5.945798414031394,3.858618398385489,1.8880627733312587,-6.337481833691257,1.639727505755875,-0.2705033307994075,0.43004844453991575,1.548658853275709,0.06681273798958048,0.5590329331442625,0.14869379374669392,0.523863995827291,-827.9818761134675
MEA,9.765740464570658,11.689711625871167,-0.11675674741562239,6.212413976250973,0.9368698215001574,-3.191186672880609,-2.2569999155398497,-1.9157105777224128,1.1899084211597444,2.637732554281286,-4.531987521659879,-3.5109689783692737,0.9729459791510685,3.0943626371667565,0.40291101914038213,7.6292899211119725,-0.486277921750724,0.6352643953395471,-0.34370738590069094,-1.017828522886897,0.3218195736996504,413.4046087014658
GRC,-6.197642950562636,-1.1153379942255444,-0.822670399898325,-3.4279553013777857,1.1845966622764459,1.0977987789275552,2.5184712066392203,-3.431620315600622,-1.2230017598439256,-6.538666291835591,-3.147590353361166,-2.544683402639906,0.19112400414121944,-0.04211473193024251,-0.6317318399820131,0.29408852657707263,-1.2923798614173296,2.010741476907604,-0.49823223134227906,0.06715444367707567,-1.4749877243197993,1330.0
BEL,1.345465991965893,7.407206556085128,1.4086363746288635,-2.9002814699418833,-1.0416263669022663,-4.932766868262922,-0.401157983535227,0.13298573583179324,6.14745757611033,-5.192342555833282,-1.3720340441161438,2.9614939090959296,7.167904698524402,-1.2434854650272742,-0.41474766666407514,-3.231490921746501,-1.1591227346729016,-1.8443125202451776,1.7561083910647923,0.2637347039427731,0.40358515766421077,2510.0
WBG,-9.241507241848051,-5.088091916961357,-0.9662967798877582,1.1611226163669008,1.5650174705437971,3.8826596850516855,-8.027428253216758,4.140163605529498,-3.6399372022221197,2.777064755483702,5.982401968462602,0.3547134926262029,-3.4954908241829767,1.2400551567473002,-0.6320590062223271,4.65865105733819,-0.5835047816954715,-0.06460129542290077,0.6955499714437514,0.7260529236958837,-2.0851840602613354,1521.861004398335
ECS,7.8057875566481965,25.054610025794585,-0.33569685056785126,-0.7076807890939436,3.6490231545523804,13.029033156690753,-3.0867286273522363,-4.535016843333828,-2.2348808944950225,2.933219649032303,-0.520597941899179,6.739569760526502,10.886544562105808,3.0064729928655964,-0.8444370781100541,-3.989016952645753,-0.6949759274430667,1.5132990041435592,1.259415120972726,-0.42384949559531276,-2.6826828472670736,-463.22654388243836
ARB,-3.284033503721563,0.46266799378476864,-0.17028755328454537,6.061026821602726,0.15392071639077542,-2.876414428658986,4.415610651489302,0.9613939156292467,1.148101857530859,2.846489121451256,14.214008407592685,-3.651534470860423,-1.208395393674111,-5.2051553979414305,-1.921811174333682,0.8160765197205226,-0.986155710888327,-0.9114742524275511,-1.1725066581981307,-1.3633041017227783,0.8029875427021986,204.8213634524402
AGO,-4.155443392713597,12.752489272540325,-2.4898649542576647,-5.463113706835004,-2.572445122832213,-4.335013448465664,-1.1965328802501576,-4.0088655605280215,1.0043754997353798,3.1884757345724815,-4.144091167159827,1.0128723678862133,-2.922904700245335,1.1013264474612654,-0.9358285669512343,-0.18175945932786508,0.8990737578420107,-0.08958547933877974,1.1715454060847807,-1.2593064261816527,-0.7497498435807435,2239.5620181218983
OSS,-1.0395074868928416,-0.5439138200793239,1.2247966394078296,-2.061872741718497,-0.8279624187049814,-4.816127574703924,-0.020699152438528823,0.7700664603774802,-4.52788960451242,0.6456178265313837,-1.755931350132513,-4.274740796194782,1.962413928823477,0.5623224752852651,1.6762295171483226,-4.0482875515186905,-1.5721665242353318,-1.3157835478238824,-0.3145829259700489,-0.5770269898626177,1.5188829905618069,632.6287688309553
SLB,0.3314563849153028,3.906751644974814,0.694532448764179,-1.4133634398177068,-0.22596519051964525,-7.950659176557323,-2.068381102555714,-9.734100503003905,-8.051659034103253,1.2278080255872488,-11.583888929827388,-3.28726227715294,-3.926193663079272,0.9985498311444237,-0.9150939965472591,-4.67552030193422,-1.536709349161757,1.0847992195076583,-1.6291434491588361,-1.472190292803808,-0.1586374143585676,-399.07997764339746
STP,-0.3716965285377969,-4.105898676872807,-1.2794759267283564,-6.158882077883339,2.0660906965226626,3.1081987499203105,-3.1660285303109745,-2.8670413265956807,1.6136593480091324,3.8360902161043056,-0.1254773417207385,4.15138196068578,11.851008417353665,-0.49221986959755926,-0.2705033304244078,-7.136936626568193,0.035128261720342835,-1.361075456759945,0.9456358122292378,-0.23990053089279326,-0.5146894060974572,1940.760569221889
BTN,-8.38250854238757,1.2489292908148109,0.906943097414406,-6.168637560618555,0.5153815273852093,-7.229328104988664,-0.6851296006057872,8.826932290840498,1.6404503801882653,1.995712440836191,-3.037543079111483,1.3292157491088168,2.2268221990082355,-0.30069807413745775,-0.76226546236678,2.7008463560996194,1.6441192399215683,-0.037401806489726915,0.763137009987338,0.2193783394666951,-0.19289793737003375,2786.3905786469495
COM,-1.1102015141662571,-3.0419641384204903,-0.34504279080447325,5.336929877609295,2.135291319762119,0.41281639148136917,-3.201021681179495,-0.20572007511723045,-2.2423987740783176,-0.6178038385444071,3.7326695999981734,5.190121253681382,-0.7716451376622911,2.7873031945786035,5.080062388141318,6.148945188629197,-0.4628412827634666,0.6129109584456507,1.8879298187443758,-1.2434881178876698,-0.5686365555420437,2724.552028153932
BEN,-11.988301816625402,-18.83488138295994,-0.6296364060471583,-0.6127685878309974,-0.9135125951559111,-6.917909958967425,-4.501077473292776,0.367598774194093,-5.654982511588507,2.075567927820048,-4.421751956690499,2.3550314817580307,-1.6023038736992,0.1826418584974312,5.0801133668834595,1.8492874725048805,-0.3458978720756535,-0.30319181212104734,-0.9499307875952332,1.4499976010964162,-1.9940203485326218,120.0
PNG,-10.846698288253522,13.208026341819927,0.502089532592566,5.906761000773708,-3.043294076057146,-6.955777391749034,-2.130216953959323,-2.8247033975850506,4.531623044669393,2.020974971884312,4.082487245212584,-5.542904515680836,-9.456915041453055,1.3376042066265783,-0.915165735623928,4.016634759870714,-3.770693316878799,0.5276301877766147,-0.7902101020262802,-0.6404827206403452,-2.505968730255254,230.0
UGA,-5.321931319744463,-4.395524730122402,-0.2860563815535781,-0.7562601226977117,-1.3645744448894388,-2.3917199101226494,0.723012415109421,-8.783581468217497,-1.6398494896385165,5.2463909793160735,3.280524483598114,0.25009337069318127,-3.291597808325487,-0.35335005020190413,-0.9341755526279641,-0.12296489530509214,-0.7458034924199225,1.0752107883714637,-0.8569771780602959,-1.482362876967912,-1.6275878379702156,1429.9282006293236
LSO,-14.127619634373941,-16.926330704440357,0.6037378702170506,3.9464158376288254,-1.2827391417574536,-0.9611477970523492,4.441357962925203,-2.232118270962035,-6.335431540278536,3.0117054746536422,-4.066609863689971,-1.9764299220026729,3.361790534527738,3.5778469123921326,-0.9192987414659437,3.4765749058093083,-2.6314023145279637,-1.7386879787482294,-2.243763379024615,0.5999754145428474,-0.46942577671282615,80.0
MNG,-6.8655227942095,-16.665766372168914,-1.6605295948976968,0.7376301699368292,-2.0903494926346142,-1.7434860363610585,1.0017127047276957,-3.290489675110386,-4.717329520656519,1.5305021587876744,-8.695952436460137,-0.9514745766401439,0.9872851485871297,0.5819125205544443,0.8679228531698086,-2.396301623454085,-1.3356658254947664,1.3058326727293508,-0.3984369482734509,-0.8993526022501409,-1.3034997143299476,-275.70775657683623
KSV,-4.144858095480661,-13.095579479761245,1.1784497256588056,-5.1357641519236035,2.574254872481753,5.782684865034101,1.0801250814575334,-9.73732333138279,6.4345596864338965,0.6505074853125973,0.07217745434576317,5.331288613556267,1.1992635013187103,3.760430537325866,2.286161204525331,2.197262550653109,-2.5580364561502553,-0.11847592864115024,-0.7458528919039717,0.3465935926630464,-3.451477433660781,2807.7706168327854
COG,-1.4794211050864783,7.855899434270571,0.11928456169415187,-0.11362297811379551,-0.07605845501267716,-5.818492953410287,-0.9921891434273142,0.31326052353963324,-3.4467084537391637,1.765811868494882,1.7735931395004214,-4.670518478737016,-3.6508460864889596,-2.8347435966244294,5.0801133668834595,0.7697045149203143,1.1927960601072618,-0.32860839673088893,-0.9535167668795064,0.16555056660002804,1.7910312867519298,210.0
TGO,0.9930759146161292,-9.048685198558413,-0.18994809362926174,0.6104576903665043,0.12452899966186426,-1.1180225948047995,-1.4073822885790466,-5.442730679549592,-2.9295424528675413,6.290623728442375,0.9643138461432177,-1.104308530576323,0.48918968863664025,-0.0015896974944615283,5.0801133668834595,3.273536472486671,0.8550174721340804,-1.037434533622363,-0.9108197264372411,1.5395674045678875,1.4582749210910397,140.0
CHE,-1.9621626261926322,0.4302407141821886,0.14635945528193064,2.266804026281283,-1.0375674615461001,6.806763126603015,-3.8644732990996373,7.093277457405385,-5.4670789054550575,-4.650974502478106,-2.3533665466381914,-0.4481168915971459,-2.921375766012351,2.5612950593585424,-0.8346308624663603,-0.8173952897229406,-1.0232267358395135,-1.6693377050013904,4.3371335345977595,1.2235515348888206,4.9208253140297735,1287.4114272657703
MNP,2.6741175164773336,-8.711952069035856,-1.7747207534806275,12.108697606256461,-0.6791010404898564,7.323594056639516,-0.014400094875552938,4.757557376642195,-4.686899854597976,0.8117433302622572,1.2619232094999333,-7.59779082244649,-0.5538054961940525,-0.23243077692669756,0.8372499980077404,2.07251430863361,-1.753447830130575,0.022933740522907572,0.27032074569215214,0.06546908157614292,-0.35418802807692734,644.0845500852206
LBR,0.07175905221575829,-1.021616576983348,1.9682851189401158,-2.009523269316679,-0.9922687691574479,-2.3029165801215115,-1.9775032450385128,-5.661048679976339,-2.4570350012265347,2.4569030382247234,1.8740804000052953,-1.7412724445702297,-0.6129843997754005,-1.2339258364711152,-0.9126868202548875,2.0074773991323673,-0.2160484658094406,1.396533246191114,-1.835932653008407,-0.796810669564137,1.0467251113138123,240.0
PHL,-5.8943585102655565,-18.188721914305575,-0.6143340694727711,-1.690687642540383,-1.3576628873822822,-4.2335655336211415,-3.581000764419796,-2.996145566681172,-5.835129772683549,0.7220095524478937,-0.23080144562339594,-2.500710404755527,-3.078109813212261,-2.025332388407061,-0.845157274486084,-6.210079436731262,-1.5326585507786403,-1.2106942458764323,-0.7804315350295962,-0.7926237735594877,-0.34730380170623787,240.0
MNE,-10.360803906563568,-3.7666394194149424,-0.9881225608090258,1.589313878185937,-0.8804759011094505,-1.8900041001421382,-5.223470314716039,4.548641149679071,3.225858022584391,-4.7022598727003055,-2.575083223486341,3.3048375921108315,-3.977545928384853,0.02430318635653675,-1.7884653976360985,-7.1895598914044,0.5658007500972556,-0.26751902618906165,0.8460889646577728,0.283003334902589,-1.41250567508186,2014.6212896801362
KOR,34.56681829226001,59.57345721006146,-0.3584178104372594,-0.8296112852017158,0.3631181317721727,-2.520503893093478,-1.328093755997564,26.243245835279705,-3.0951883817507735,-3.680042889415983,-0.13416710413129285,-3.025231759469971,0.05595165504139776,3.363525481445299,5.732705766093019,4.237150654278216,-0.9439429044179951,0.6349517542224081,0.17680549072325585,-0.8913516057395527,1.1429173855213934,230.0
PRI,1.240839271613994,3.8506869088363698,-0.15639268579553942,2.296698530522487,-0.27107456434125365,7.029749858680073,0.6798834252457481,-1.2390934941086607,-3.856216654429798,-3.889844716885018,1.4034248245186123,-3.0254732600599783,2.0895463204086075,3.274382631376679,-1.1832187679304917,-2.4772566583528497,3.502588718403256,-0.904267890354422,-1.3800644319781794,-0.17936674634645705,0.9634946162786567,1560.0
FRO,3.4650220139912955,2.403538533548717,-0.6962158466725775,-2.1635296369775183,-0.1371405513445203,-2.9907224066929117,0.08623991241289242,-1.9959255794129807,3.599721395093172,7.729990249037332,3.2985275840424704,4.665581645362251,2.6856457587958347,1.22347672188451,-1.8664994300089082,3.7895352600358354,-4.970254744750202,1.0501776927201052,-1.0610102489992275,-0.5470604451587696,-0.5714924581352118,1810.1563336922436
DZA,-4.191865982487084,-2.474942467499734,0.0791351588105125,-2.421200026818531,0.16259702321328218,-6.127922028110205,-2.3833408822775164,-4.35857884362518,-4.844069709906925,3.3842038204324036,-0.1962399093035499,-4.319111041234766,-5.324646826650218,-0.22852677929987752,-0.8215763739388948,-1.552891578938438,-1.5750525058730103,2.4817230508897636,-0.4171346831818687,1.141278861379675,1.1220491301626077,310.0
SYR,5.862884289505992,-9.187056598096422,-0.5983843176468312,-4.403106854487436,-0.2992492094840475,-0.91183532517143,2.400071131155681,2.276186360520412,-1.9966367592068814,4.2052985385569,-6.694775860646449,4.247477312368882,9.663985736161216,-1.2777277823248823,-0.8573792601916594,-0.36613794667738503,-1.5984921144227353,1.395521770369545,-0.8841207296441509,0.8261540866275384,-3.107609018413564,370.0
CUB,-3.008158998072191,4.100666109612336,0.09703411701862583,-3.6960455092243696,0.17386867664182903,0.8301080287178726,-3.35799653968684,-3.091430430579387,-1.453481779235955,-1.346145925428352,5.626025924780406,-2.180108595537317,-2.311874243579461,-2.0444057900078527,-0.8209107999470178,1.1795147837561921,-1.6555687936475145,0.045333516367474846,0.44513513985518915,0.5047964698915892,-1.2603332649597587,1216.9132269052127
MMR,-8.24519950331697,-6.699774214234792,0.8470446293956712,-3.842325075228721,0.7733025163631884,-5.148010280836582,-6.712439477046999,-10.856588304631364,-2.3926640888408657,0.5481720348807879,0.6781718154930482,8.764990078781626,-0.3335893782157807,0.7558341577659454,0.25878096500207587,2.4807131583731743,-2.9046131322580906,-0.09848052833121945,-0.8200510748381802,-1.3377404028261952,-4.214265555191714,-200.25122387418173
SVN,3.4242796808215843,12.928753561693565,0.6386419518185258,2.9518175655092946,0.14445081430765283,2.17503625507707,-7.7379369998346865,-4.182596289573639,7.403561883065009,-4.262901340595638,2.8993997868207955,-3.029507594549126,-9.146559811489581,2.1948895215887165,-0.7653791769620829,7.218666757714604,1.7678887301297106,-1.6902796870490007,0.010081502472933601,-1.4280448200652442,-1.1226700140853025,3087.820068669259
PRY,-5.080593864651374,-8.570425905805909,-0.5940090746924407,-6.539805587730333,1.382004918663579,-6.344672000482511,-0.891236534304988,-1.5740943743816083,0.6315004112551649,1.8896299497570794,4.601978929942455,-3.2055296738854606,-1.6668256984037877,1.0500952622141342,1.9800315994079702,2.9277748153454946,1.290261272293058,-0.7431233864982697,-0.9441141390425697,1.4792427386076004,-2.480190699145472,2438.2443963814194
SDN,-10.249634508816147,-29.61723934977036,-0.543489849123589,-3.35691148301626,-0.22117455759282478,-3.350386890039823,-3.7984460342658624,-6.3539558456890655,-5.8242832993891085,4.011326850967349,-0.3217378540967708,4.552411019734368,3.4872925957165193,-0.9557915445418639,-0.9358205096557836,2.392794125118809,-2.0037268679155456,0.6009160439828074,-0.8899051642881091,1.3795555570592246,0.891277705514254,130.0
FRA,18.536362613171598,-1.2796629338476433,-0.6843492629729115,-2.1554765894506906,-0.6672022870396448,7.182382991490996,3.2441180756720414,17.41124882652193,0.04950147583631159,-3.1580073989832647,-0.8237227239170458,1.3652765221677434,6.012365081105752,-1.596907287697284,-0.8730476371167867,-3.3749233550427014,0.15393096176273907,-0.29370321243715025,1.780018290223067,-0.30870226290879177,0.15661457891480818,2820.0
BFA,-12.145816544395053,-18.632534589890398,-0.9409857519491753,0.19524386296216822,-0.5780728037515128,-6.712641987225473,-2.77233476206546,-3.04217263851807,-5.841088495433759,-0.6266403533607463,-3.599280711789658,9.857360585255051,4.394807982380949,2.5853133660300553,5.0801133668834595,-0.26112235628542835,0.5283756413200802,-0.31650587226182925,-0.911940149409931,-0.2531326446650992,2.486247861383717,90.0
CMR,-0.5990719438511367,-9.867819276087337,-0.20480258801981638,-2.3473339280469303,-0.07923851977779917,-4.883053077757059,-5.156102038551944,-4.747199574657533,-4.722090300095252,2.0072495043887333,4.734150280089553,-3.222721164596057,-5.605199239963611,-1.5417813401064286,4.9275041883874815,5.663224927060605,1.697698718099291,-0.930570646408011,-0.86565930304162,-0.9425590917913471,-1.9594249356229079,150.0
GUM,-7.700800566399549,1.7475833616427652,0.9660563242412709,-1.6122576739512477,-0.17672194326705454,0.6072192462144916,2.0372714966823673,1.1048463892503486,4.559794044465588,-6.928454511638925,-3.430975477480259,0.3946176647564905,-1.1944063975503376,0.1991519285803347,0.7788506537767196,-3.986988768136322,2.8581280234622057,0.5057720671531155,1.8138694178053298,-0.33824703513218324,-0.8326761576833221,308.05122223688454
TJK,4.339158606903919,1.446413969481088,-0.5756701934937026,-2.5276960950794813,0.08313772980664225,0.9410549290834684,0.4543311996437566,7.461023599554122,1.5995633182556677,2.697937544946585,0.21580836898642497,2.13826561302039,-1.0770161468692727,0.8601798952043003,-0.08885090938763351,-6.570070588255342,0.3345543205049884,0.10918286828391131,1.6950316673994372,0.7694107204309117,2.755736458476703,2146.6126976490104
ISR,-5.510448235265557,4.705258694040842,0.2998333730359664,-3.9071785259262652,-0.678980120609758,-3.609031398315485,0.78295732453372,0.8625122350326465,-4.872997104133335,-1.7845650719785318,-2.705804798641143,-5.10024516198492,-8.152721533476647,1.4715912219054361,-0.9358204680214325,0.5852573126386323,-1.3312708623974783,2.9584178164901664,-0.17684578507947593,-1.017828522886897,-2.371012908201884,1700.0
FIN,5.237984011288535,2.2980555137098606,-0.11771594907933534,-1.8382004685656144,-1.1027773759756951,0.2596228679102209,-4.235213321392678,1.5655788908384844,3.2680584488813422,-8.735906807126211,-2.9663882319490265,-2.752353464563531,-3.21043194678653,1.0387203678077326,-0.8842023986721091,-1.9584917029103854,-1.3462386190064557,0.5292257779115631,-0.35325162824820866,2.559085128221164,0.032064548236509394,2270.0
COL,7.765658782693257,-0.8656904548215261,-0.7850871421296873,-5.94792224196666,0.5765127211772973,-4.863559125233313,-1.1813843650515383,4.530241699869267,-6.434727830798633,1.301703461093115,-2.1104768355069976,-3.2609505556525766,-6.065082685805924,3.3047118370737905,-0.5349903336884709,0.8295303937302625,-1.4740438037652228,0.007542255720888554,-0.5450545656233916,-1.017828522886897,-1.2116560068860147,310.0
MNA,9.214318471797641,11.085169545348693,-0.3473288800255907,3.042457099095323,0.31837689944305625,-6.125894235895873,-3.882097700422585,4.408916089089507,-0.15372196176130692,2.4269419442910793,-6.066680756147692,-2.4403527270093717,-1.2489852098783518,0.537802379388467,-1.6856827842302438,-1.0827514304893633,-0.8773108114580291,0.09067283073571857,1.2241894914098674,0.7672180010082735,1.3341616284864883,1375.0447185337794
SSA,5.114775193672239,-5.721367225919578,-0.2523038094244287,10.344466828129947,-1.4220934730206678,2.950107575623016,-2.1759178179282475,3.131413023742366,20.113820123874874,3.725071488680301,-1.019178340319987,-4.161243964898369,0.7341330780163344,2.3291318185169887,-0.8149610972344391,4.208540616465152,-2.307602499442211,-0.3751051418946806,0.517235918871466,-1.017828522886897,1.754660828926577,185.356693054202
PRT,-3.995653067828363,-7.318312873661075,-0.4690938975214105,4.881028343610032,0.12109730289309278,-0.6958109746178466,1.206508842802737,-6.5903680732168874,0.9418852929066398,-6.486808234810592,-1.1314222612026081,2.055664058517559,3.4907900612322287,-2.2871101765674635,-0.643632559051721,-3.618589407940255,-1.458974433292265,2.8351602759395034,0.747657264974906,-0.6607305998298858,0.6012420786856544,790.0
TCD,3.4784241415091444,-6.533375549366819,-0.8607691136347606,-3.0914791769470233,0.227760766519981,-3.7451511194465854,-2.852790349255375,-3.8292305421890145,-5.658355037695833,3.242858117782486,-2.269608404066435,2.9566964326284118,9.626472898191434,2.6139177007701044,5.080113366883445,2.9353943001629736,-2.7855264027659397,1.1863476533019917,-0.9627845289144286,0.33082490385715724,-0.7958827047854379,140.0
NAC,14.773014202633567,20.87955556938211,-1.145323904904614,-0.9502352682480786,2.401351577961598,12.367054610121398,13.992955811602464,1.1269577968444837,-1.14070931032452,-2.436335928636364,2.6281287598715184,4.171056267206764,1.7847964068037938,-1.2475323662906042,-0.3956256842547846,-4.5476430999681,2.4048903117152323,-0.21270146156107797,1.7381602273850798,0.1454024299991711,1.353560673535572,4941.3245572019205
ARG,-5.3722042197607855,-7.916319706131095,-1.1234486276535223,-1.670337002155264,0.22227746286549077,1.2606735188960168,4.021855375223784,0.855424278352112,-1.7550328435931224,-6.320039914673902,-1.767279358768016,1.7906342969955322,0.6955482694449514,0.5197603378432055,-0.9358285676113802,0.765735689190715,0.5159137531801875,-0.8739306226684739,-0.04794023066964831,0.26898969904902603,0.06550217868855451,1300.0
WLD,49.19795166186664,66.40934862164555,-0.8340082786224047,55.3177841231445,6.496485300088792,52.79857006165866,35.453343056114264,-5.222304186448644,89.90648830584108,26.487240291938257,4.216660000629117,13.227679274931827,14.962483804063746,-0.4869317386318155,-1.9866514966145306,11.63606540104783,-0.7103722273320487,-0.16120021967011716,2.5919123221429854,2.333909067116305,1.4281206594589522,753.420945077957
PRK,-0.3974524996334974,-0.5983949430355563,0.09774393000902802,-0.3221894527174681,-0.9259181536650383,-2.9989643534367376,-1.9466640282049168,-4.312611538964942,2.9664457589903326,-3.5774945101810594,-2.258248583943889,1.4776649749165047,-4.448348880395683,-0.8638832920476109,-2.1229032592587602,3.2616502455693515,0.8509894956318806,0.7455576179233003,0.42687975873331596,0.5192424142100167,-0.5097663460269466,-320.1890059427217
EAS,9.066215625328145,13.94080074298397,-0.7826670315770337,6.717703831274941,0.3929169495222605,9.000034690869265,2.1467311326950913,0.9516648981818709,11.793924734002813,6.478961675638663,2.2981857411558044,2.4069633558640726,6.468587432265645,1.0759397146484824,1.2887781156774465,4.695857111224419,-0.1379553556080293,2.2981025315028467,-5.459507229483991,0.5766990869386526,-1.659314242493446,274.900597010157
