Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,NY.GNP.PCAP.CD
FCS,0.47492731283068534,-2.2115880780394845,10.826752432621866,-49.232926215368856,-1.0450030670619976,1.1747583020087893,0.681204636438631,-7.452480058307096,6.735478275220103,-2.656081923226634,20.58970272512075,2.1893528084910745,2.22056881038597,0.8495344234684934,1.1200041436492283,3.011214829141554,-1.1033290625492214,-2.0719312199565283,39.25049584691216,1.0901027089618611,-28.121037874931503,-8.711469563384755,3.148691060993974,-2.499405432150424,-0.8044804931463572,-4.79827427830517,-1.2633595110754783,0.8028922489563803,-3.2191569706067567,-0.29114916137788743,-11.171950133123623,8.580770014908035,-0.5354255469032477,2.8458665424144205,3.461755078584945,-1.850110340919951,-3.0816473242087428,-0.5886645454490618,-2.24074918501615,2.5701479613135865,-1.1862255139866464,1.8359098387157546,2.4635949285499352,0.6844794421097005,0.057768481113367826,6.2851355000506075,0.08034775622119061,-1.1064892228977223,0.6077158844797571,0.9021067825539935,-0.18155384022453225,-0.3741422747686238,968.3516169341948
MDV,0.06000061474931251,-2.1863129264643746,-2.603179881823305,-6.666259990214543,10.311676931856782,-4.662968634032445,11.101178327206002,-3.360097673398286,-14.489387415377724,0.9729168165365097,-47.69933643580574,1.9545044238475024,-2.7118015423181783,0.7958879942053774,1.407325003049968,-6.913701203787283,-4.27624510286707,-5.538311265643577,-5.1346702730176315,-7.4518657788088625,14.407399449829054,12.64592888575988,-1.3273340418115924,-0.750904028275604,1.0316649956517228,-1.7361142163542065,-0.4029734810364675,2.1530963311365725,-1.052084483954918,-3.010145635526617,-5.772946954699683,0.6950100314258312,-2.5220464474168676,-1.5118583976012705,2.719329292562557,-0.7394338990801198,-2.8452734330886735,-0.14589932548130224,-3.5959339048520724,-1.1443183758188824,1.0684494808178704,-0.2284207490287063,-0.3081461460509837,-0.3755503113824942,3.051031422179476,-0.5122449122619465,0.4135168197901027,0.8566972461313765,-0.4023094598041514,-0.6277665737812961,0.09190259738939706,3.203519487599721,4140.0
MLI,3.16508776950141,-2.7721195683451354,-4.768036446400246,-34.74212497523019,1.9955889631569432,-9.9807857506479,22.763808672666567,-18.604773997507692,-15.722982811481474,-2.8810436928109784,-39.89432617990302,12.655371531405075,3.446212398576809,-0.9380511472463917,-3.3083045101756765,5.235371483995235,-4.472576525219316,2.3943677269688175,-9.249531774935736,-2.956757339819169,14.228701670997498,-0.5088172402453242,-0.8137241108111577,-0.19015071650654156,0.8699469519445099,-5.348529937639034,-3.842865099627027,-1.1512925490215902,0.6378471531286154,2.875480478955274,-3.91473203795569,1.0500329281915692,-0.9942491652089162,-1.0093685943899733,2.8678761244253437,-3.3919792892359126,-2.903312529437198,-0.2967055097054334,0.7811625207214454,-1.2250996655741193,-0.8464493494417396,-2.177759516028422,-1.0301744841255331,0.9929160454422223,-2.3532469477257143,-0.5057034768170267,-0.792917727612392,0.3965001045875559,-0.5588419214816839,0.1336637534498218,-0.4413299415593,-0.36940254467119205,470.0
PER,0.38249956656803363,-2.369320935754402,-6.637727108876071,19.542372171380443,-4.55040653147907,-2.1887726601949424,37.633126542678944,-12.32871885046215,-3.6384924780744274,-1.3000364277403225,-20.949467017543622,-6.806165841532945,-1.3563380916049348,1.1194374468701205,-1.1315484698857763,-1.241634583009834,-4.473003376617632,-1.9267673544956996,-7.698328443441401,6.926218472970973,-4.3225337956223395,-10.63283930410973,-1.6674423195375396,0.15128169076032918,0.10890814529731896,-2.7142510994208227,0.8635541323752614,-3.488427496273743,-0.7103530562982924,-1.3644100222123152,-0.4284130795941852,-2.1877902756520755,-0.30971267226655264,0.3990213104969958,-2.4136602909341396,-1.9634979434319861,0.15862203557597898,0.21222167221794053,-0.6251224734186269,-1.676355128267248,-0.5341410131123497,-2.1847919151996193,-0.4092800136260203,-1.3333567432072586,-3.0952731149367425,-0.6114776787181886,1.4588587504234962,-0.15042610849487817,-0.4995472907018762,1.4063235109290857,-0.5531227107594655,-0.7200146824632161,3180.0
MYS,-14.27057908472113,-2.065197334743406,-6.591529908792393,5.924528950775246,-8.817368320340249,0.47698852161520977,-14.54702018014521,-6.53882901996395,-0.8408229956542693,2.0753524385251323,-28.95635874066716,-5.296494438555942,4.7903794614551405,2.0780797174980057,-1.0725163052300042,8.716195923678551,-3.7579701740291904,-2.904535379486784,-10.217272531183086,4.931349714692956,1.3542955932662535,-8.788158340293043,-1.8764434112017039,1.8999122015054328,1.3871035448433306,-0.07234648263454391,2.6002764008731907,-2.165261750709149,7.998344558635532,0.3191169989845697,-0.1936321658274992,-2.086915947044257,0.06666945263640922,1.08864539788856,0.9579220439141654,-1.8899808048353086,0.19102183460887812,0.6146755844446619,1.2014356986734909,-1.2072061735726636,-0.34727515097116185,-0.43631223816265674,-1.1457372164430146,0.35551460363234605,-2.7916170364941593,-0.29587772006941215,2.1852266752925225,-0.04356289064053148,-0.11413533801961376,-0.29185917152461216,2.1483294856252315,0.15507194575654387,6620.0
EGY,2.45514751068475,-2.3007026431303323,0.972125027764642,2.7060191549784767,0.2755966607793145,5.05673265433162,-5.773520616353985,-10.733869420152367,-3.1249122400839924,0.14788609355865812,-30.993118553949007,-4.093201941985537,-0.8350400391213711,1.610203724179496,-0.12011737026233546,3.9302850648982592,-3.7951061999626714,-3.8081484397382606,-9.294356739787975,-3.0734277240345818,10.90675285262074,0.7421216835150416,-2.4952265988553304,0.3591142923819064,0.8705092849253073,-3.2243373257709402,2.4321634960123686,-0.752473519567381,-5.43495158613617,0.8887902480553881,-2.47424089734185,-0.5835500307915049,-1.055849930870155,-0.0017154430091357031,0.5292853674471518,-1.0603933035215833,-1.5935751013643897,-2.0215031500915215,-0.41641388722813316,-1.922488856017065,-0.8388182978927037,-0.032113583140966934,-0.5523939609463936,-0.46844259436231195,-1.7777024073807792,-0.5087398826540693,1.1688376647414342,0.2642298480520262,-0.4730847353562628,0.6016050754096968,-0.6499435721589469,0.018537005584795548,1550.0
SYC,1.329208697951786,0.7684339392581538,2.6782847246247385,8.399194897506508,18.45261018304427,4.228734373531493,9.193147872758452,0.9179902590749421,-8.06887336007536,0.020973991238028344,-10.038690310426043,-2.608834519092645,-4.432185722633493,-0.07837504321474187,2.1460474513397765,-12.061232746565391,-2.853660835511709,-4.367055976784009,-2.423891765948083,-4.479372952970377,-0.43679771067252426,1.113198143304968,-1.0960973014551771,-0.919808984188303,-0.6469559936043008,1.2088937174671366,0.47395067899174315,-0.37556677127254423,-2.1550269247932308,0.02685726856978743,-5.192200947550147,-0.9423820852410665,-3.2252812185001436,-2.749488828602011,-3.9865291345855827,1.7411205802440275,2.817577990506692,-2.1242463559890132,-2.7297995894113534,-0.6762367617213336,1.3673380122150267,-1.447526324877595,-0.8419049648047306,-1.8101027386190036,-0.24566040564268254,-0.6665086725532665,-0.9639968088080233,-0.7789377686996065,-0.5432924335979854,-0.9652223509980742,1.0479865290267139,1.6200613254647493,12270.0
SVK,-5.028711974173492,-2.266151658724605,-8.24037124223415,13.024862671797639,-12.44097357178209,-2.6179720712200183,-8.610472060121573,-3.8697710961280296,-7.29299048397303,0.9789147504909999,21.522735826922652,-9.651500010781463,-2.8323073538996253,-2.1611479454597315,0.5112409914742967,-3.605637507702748,-2.411430135814667,0.1900172071502394,2.5401955737254425,-7.371575321417545,2.389016871687469,4.463737560806182,-0.6660616383977878,-0.2714370798896974,-0.15727475823349052,1.8384884308128342,-6.575140857622774,-3.1439868000118065,1.0883723997161845,1.0679669807802643,2.2026441760311846,1.4228193797767035,-2.566935349102483,-1.3484261873784604,-0.8116117339034771,-2.0804597030226946,2.9571868832736743,1.497907221254439,-2.8470553414884674,0.7688318106575905,-0.5892893248875929,-2.75190957488015,0.11678818389282167,-2.607448210403053,-3.7815176249070603,-0.483138357006725,-1.5691180938192515,-0.8775505454847088,0.16790247895938556,-0.40078669763384733,1.512077374804817,-0.3863548342751721,14830.0
NGA,2.8619280621474235,-2.8834213349440367,-2.2328989628430014,-53.08517907302227,2.4882340724014513,-5.860960146390913,-0.269056807831708,18.647286587046555,-8.90680279204267,0.45690585290291374,-42.43076854148849,-0.40037576071016423,-3.1939381724404385,-0.6348368789069986,0.08171686045975513,8.121900659655537,-1.4388752616068374,-0.8052143873727227,-5.366878178731566,1.7079247341146062,-4.41371870826509,17.474867503569502,-2.0155447620825755,1.1155539250036917,0.07716671081003984,-4.772174106101341,-2.170623250793198,-1.980184573617777,-0.5028404369477093,0.8513710542969497,0.6127785534603574,-0.20976353595626007,-0.8763299337553621,2.2517940096067126,10.958648566005582,-1.9199837760717449,-1.010611321010974,-1.0720026863102516,-4.182533608478976,-3.307578789062263,-0.8851689202426457,-2.470116718606957,0.3990166915629181,3.0809334433876776,-1.3521295155463746,-0.5534642978820996,-0.6371825514444609,-0.7989924490468177,-0.38247489439440924,1.990923986899652,-0.24648168658384753,-0.5336627572467068,970.0
IND,3.687485312034485,-1.690592409022389,-2.8512995713264053,-18.174996197364358,8.714580982439417,7.375573855465699,4.749666396590863,2.5733333621604273,32.028616337638766,-1.994838018473789,67.549056317081,-5.164455838825701,0.3519386294148209,-0.32174826878594687,-1.0143919665263126,10.933608232531082,3.2539247432868774,-0.02969929033547325,-9.182580765405785,19.47831603491537,22.96192823863458,-1.4460420460787176,-2.0920347116281746,3.2918882050124094,-0.30500880725882673,-3.977590604495041,0.4023362077295748,1.4188589555363067,3.755213351532827,-0.3430353744804275,4.508750953774398,0.6301633433002694,-1.0518677071923106,4.3385842359483835,-0.4705655428493385,-0.7813755829541642,-0.5659988143975085,-1.5359479029012801,8.605133558523962,0.11708068058476329,-0.15176715254505888,0.28213860707163274,0.8327581398359932,2.8734016980664894,-3.015299088629429,-1.1489781803007348,0.5144914272679622,-0.3359664822654885,-0.5644312461339653,0.0870620151447244,-0.9343291841456872,-0.5043278462599303,950.0
KAZ,-7.488359870740597,-2.329696619208853,-0.40496502998352873,5.803099707103379,1.127332779300949,6.429001273672584,-13.586221102324425,-2.3871437427604554,17.236717303857723,-1.0260620740417559,-35.602182251564585,-8.172622558923466,0.6832366409038277,0.16860988619174244,1.3267788655235802,11.04985485555888,-4.585461952227026,-1.8359189064569654,-10.427496427703202,9.962881492381639,0.29437340518247757,5.93868367975713,-1.5691420548054245,-1.988697400643001,-0.9631497257215652,-2.4345943361279963,2.080078292940689,-2.0740841196933184,-6.170084788397025,-1.0061074847661633,-1.0302786216609654,-1.1439483921983,1.3049435658580384,-1.1085740482020388,5.106374416131397,-1.7327568717803283,-2.7253210833933403,-1.2554601644230652,-1.783129280207535,-2.625151952533218,-0.898148120524367,-1.6453957237327983,1.5218695192574097,-2.9543629324581877,-3.841531933656081,-0.49016300880670294,-0.18002889360004137,1.0862611889323464,-0.3797612054375518,2.146685783412473,0.1132362544257326,-0.4307415214886218,4980.0
IDN,-9.805250169265605,-2.343259019502119,129.12921637694717,-7.023763386555515,-7.97092938922982,-0.5463823795400652,13.936539407422584,219.08183659738432,92.32579382584218,-0.41793579926802227,-4.083951582874298,-6.439598756086819,-2.3272486687251273,0.3272730183256028,-5.165861757229851,-10.003483042796676,-2.909876695073251,-1.4982617130776386,-6.817379218133425,1.2939292655924097,5.391856486378908,-3.638684818979626,16.09304572762739,1.118197181381964,0.22633661489334778,-3.7649268465218797,-2.2856620126079252,-1.5670206193313663,2.3175950130896634,1.7990456293380586,96.4250899845436,-4.7279760269761875,1.984676989876819,-0.08682001243449583,50.02133166269816,-1.7694953643183915,-2.4609460335169704,-1.1288565355576472,-0.021909821204867286,0.4424817426691662,-1.4904156414313703,-0.1738928197302423,-1.5894717965442966,-1.3063345220321836,-2.601786200903656,-0.7711813766660013,0.2905673524055328,-0.25928032741403484,-0.5524324252290298,0.17710299866387713,-0.5210678419228807,-0.6743091754228399,1600.0
GRD,-1.1967576585085349,-3.8350082031761272,-0.5432530333322754,3.5680950849326782,7.0184233916269605,-1.77472379171796,5.504519620190274,-4.931282945215388,-20.683474881539723,0.6288355731735085,-45.26407541003371,-0.5526475866383236,7.6689839472366215,3.3539991264089966,2.6049087681249934,1.817819090865919,-5.406120467806888,-5.25523445970696,-7.28801145237451,-1.5277474065209165,12.07286909792232,17.836513694491416,-1.0085723673958755,-1.5823636571704531,0.09877380049391271,-1.375155597992944,0.19032435120559643,-0.13677411642901927,-5.542493061424122,0.35310015712020265,-2.681756191321271,0.6395628904657383,0.8699270009301021,-1.4581718541425555,1.2386554791998352,-1.1590206359544148,-1.8405949626140572,-0.1907291263724099,0.7566432790807717,-2.6117309573973486,-0.10483673324170235,1.7795210154371808,-0.8307338976732888,-0.3137356500825229,0.46566941432047615,-0.5832844622287121,0.15538605386885262,0.2661843232494305,-0.406712815778017,-0.7856092229571978,-0.4371451618157241,0.4131518717495794,6940.0
SLE,-2.9649915202163513,-2.4977400901659665,-1.9990312068446547,-5.469119403362305,-0.63727148001565,-7.200108202472549,-12.237489234902306,-20.944076824906457,-9.990626406525593,3.752089069988056,-40.20152639152826,5.994128186116403,15.14570709089503,-2.687924941490996,-3.816324192128155,24.407607435331926,-2.6882143860829717,-0.2573154670859149,-6.898096510171843,0.3295882591817409,-18.35969883417124,20.405230970919696,4.218238809725184,-1.1602228023220498,3.2997245702094617,-2.9320824362187348,-2.7874145127820213,1.6789780488418409,-4.023414106693231,-2.9840964941291013,-4.5230799676306095,-2.877761853994182,2.3522196731754135,-1.151940066592486,-8.886303597705453,-2.2616643262396288,-1.9508195082468873,-1.109712888981082,-0.19267617942517634,5.193009059262697,-0.6110218932234066,-2.5721652979568885,0.868924610892639,0.5721701205815393,-1.9909083079955332,-0.4463221035946899,-1.8485697541595267,-0.1892024245264707,-0.5553027739687075,-1.3072025672457113,-0.9042954237027196,-0.7451225487636267,400.0
HUN,-1.2084519338316135,-1.1793945401445955,7.324652817694054,14.209472464093054,-15.278511239859094,-1.7823587160162742,-33.16426158864755,-11.069007498127625,-19.24794494481243,0.0849721856810669,-16.65207842323937,-1.5281262682754915,-0.5895709529571709,7.6375143440275775,-0.705644508051151,-10.899255468151628,0.9930084762710064,-0.5267392333161254,-2.8785159279863572,-4.451865630708921,4.420176190150438,-6.218075376744852,-0.17002597091022031,-0.8058672418608217,3.3400072805383916,2.4145487356740407,0.4779220882674675,-1.8872954744619541,4.539135263048532,6.29498858102753,-5.024493320786095,-2.5088749664940817,4.854856904697787,-2.276382720959142,-1.6867036326162144,-2.054299782032774,-1.2023997237281707,0.6599670745786564,-1.1531992997884029,-0.8431161069888992,0.07230360646873081,-2.748072360071473,-0.7320665165722282,-1.6638349177872693,-3.4203845477265764,-0.4544907380505765,-0.29934158364179897,0.2955002623825862,-0.05133524341809101,-0.5536819563841225,1.487040309459285,-0.08216627144466772,11810.0
KHM,9.151536102144536,-2.6745305760862434,-2.968118247135652,-22.290790061920056,8.365078110453037,-8.070828770965228,18.133011228752586,-2.7933242320270093,-10.754256395798674,2.2832238385020656,-38.077538408365086,0.5910129172214246,-5.769009470262865,-3.5612359474030626,1.485222744577574,15.692796021369483,-5.453882076606113,-0.24656974937173448,-7.123277852699867,2.3476124856764926,-8.15297903265162,-12.701042916845495,5.625653447439883,-0.08629482009966749,-1.8117431238102077,-5.4024860366696466,-1.1859021197381425,0.6031661786474842,-3.722741844021595,-0.2341340606895026,2.51608837354791,1.6451676187043476,-0.6623738951386997,-0.9093177398627865,5.750442086686182,-2.2791336631525794,0.2939482117755712,-0.1376936037658682,-2.600773905084018,-0.1698429461692212,-0.39829566321658755,-0.5223548844884498,0.429302398231724,-1.5228779747091408,-2.4561269547549847,-0.5541379389220336,-0.2973810511812281,0.7230951138924179,-0.5759475078628151,-0.9368930148910317,0.8735394690855973,0.009449727247398879,590.0
MUS,-1.683032658353189,-2.699882548794136,-9.794727047987323,20.3397644836285,-9.872181268898617,-4.270570091304339,-11.215607455084447,-11.552417098891077,-12.008909045914574,0.5216270848392722,-55.584844423588535,-4.12469053847113,-6.205827491143563,-0.6284620002803569,-3.682345723758372,-2.211346307088887,-5.454732900746954,0.2079983228492734,-6.336859340291453,-1.3845627952690442,11.214187416101513,-5.073403307303899,-1.4857465183847032,-0.20109800843786174,-1.0897618523408144,-1.2401585030946907,2.880511314141814,-1.029990087423267,-8.159921731631913,-2.8508413817189506,-3.2039927195740625,1.880402640732222,0.9218964768763962,-0.26344343345176496,0.9021394375533256,1.0041280150776766,-3.2788728359126287,0.5869536502282673,0.10138587386512693,-1.4878291808573265,1.0830531853497793,-4.125368648967594,0.824954410355649,-0.2819333779176659,-0.8108485042949958,-0.5390072800572467,0.07471287452562625,0.014524298385054401,-0.21413475982602848,-0.7566849507764113,0.15642644839999162,0.8691358964494432,6190.0
KGZ,0.046998188173047684,-2.9058161207773043,-6.174827439427372,-0.9936345412904063,-14.776629118021289,-0.5833594110398621,-9.876026576831443,-5.844536216626273,-3.342845035834136,2.0660055854404895,-45.56167205405794,-4.336929199045067,-0.6149975915725078,3.6946306430876303,4.116432412287225,19.70927785112416,-3.219595830888591,2.2479155882937336,-8.301027011473668,-4.376823031065156,12.771630566690668,7.4631081130114305,-2.107807979249322,-0.24317755885737954,-1.0641464940226326,-3.8001096030325945,-2.1848698375265685,-3.152950148441711,-3.2431457051561354,-0.23217183363252739,-1.5177680555598339,2.8982329714014012,-0.617416279664737,-1.101514856593319,1.4287443607532362,-2.128647862585755,-3.048433122473915,-3.551782355501067,-1.1304645879037638,-0.6040464033847175,-0.8655590415561317,-0.40814404600309784,0.5255687065218241,-1.7211859874394406,-2.065464505096231,-0.5047417057146251,1.627553768116392,-0.6992645945128992,-0.5243152630090603,-0.2624453680287036,0.8235308488296581,0.31128296511383446,610.0
CIV,10.919289843284677,-2.475738230340302,3.2842990624817503,-32.265842222102805,-2.0762952204869376,-3.1557375868593405,0.036052629456577945,-13.102943832466583,-22.357349222028482,-2.0385236398280915,-41.24639067297112,-5.069221741709828,-1.3194049129745504,-0.3062346433374412,2.6749296374249973,10.470440966401492,-4.900950154438908,1.2073102791925825,-5.360166877303214,-0.5754316268488368,-30.30692474335878,12.953228251679691,-0.5975625249446234,0.03445851482598509,0.41524379212402085,-4.716973829375936,0.5081214364597265,1.1468388722921181,-3.8617681769692815,0.8532890935175756,-1.7002678112465688,-3.40645091922256,-0.0018444920402804765,-1.3552178033922029,0.04055729590859514,-0.28590922357450754,0.8466811341577267,0.6012692841709171,-0.6750581821163801,-1.9954456387858341,-0.24019393976184658,-1.3990065302954202,0.9949190936572516,1.5538043410152866,-1.8907832407002487,-0.5192030367537579,-0.30997517501890204,0.41422576976487335,0.36402558753661735,0.8010154055905881,0.08318981351622817,-0.29373798515561145,980.0
