Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,NY.GNP.PCAP.CD
EAP,0.0675979004556661,-0.0994495455869691,6.52264096342686,6.92145356036356,12.783078387591175,14.465103860979328,6.5692182931722245,16.39889761508585,280.2744644864609,4.304425920534411,-5.4121460005313935,-3.4178585746042844,-5.16808698530404,14.272746145697376,6.078329556896858,0.8702128769200934,-2.5006858370776257,0.1748396563419421,7.201361058160796,2.0704894462624317,1.3391712247017136,-2.9055082480230654,0.8838627878185589,-0.7563295652015805,-1.2095788106207939,2.2010608516720085,0.32003991971098733,0.41929621461646227,2.514371248052008,-0.01598311873301267,-0.41244670986487925,-2.5641129735971004,-0.28719226773590706,-1.025209076750059,2.5306904400701162,0.70459369129413,-0.5504034031058289,0.16627952008960406,0.10990770715628738,449.883609676139
ERI,-1.098486354625273,-0.9685393600421469,-2.876257236834324,17.979592387375227,3.9376320218002903,45.2551140689791,-4.892526263333359,0.7524781120170057,-0.07989068690270051,0.8680889966459496,2.642934961414455,6.4480069170279695,7.375594014781779,-4.445053514624851,4.675327283623501,0.48167395862539863,0.591951411639782,-2.255006057924444,-5.669715028077316,-1.3079607290932995,-1.1605666993315196,0.6681181042551859,-0.24439693147294295,-1.6586706043990938,0.9136718357590445,0.5748714536505896,5.3941108572026195,0.619889380987505,1.250680046382972,0.4332551356004477,1.3652546232741471,2.336336647539178,-0.547108370900724,0.29893451370853796,-1.1679827441678394,-0.3927135563755998,0.9212129924678883,2.1301584216013483,-0.022664603531668197,12470.257931508324
QAT,1.362909080715694,0.4640096787909231,-9.166432066353334,-2.0775744336521886,5.959134429630582,3.6015663554261477,-5.459999066319629,12.221292489245108,5.863252924892864,-15.298173940512003,0.6811605193139267,-0.5958979154839232,0.38680082498988894,-6.301380219325443,-7.644219192652772,2.1611174178358907,0.5024676533434806,-0.9001102602605614,3.1248828225411738,-0.30989385122520496,2.5115091882593896,0.2589307495554437,0.6929992546215313,-1.513719765023859,-3.512947937055178,-0.8754952893189613,2.6416527285903824,-1.3394956048112627,1.9456692016029185,-1.1330987807930422,0.8167245102477242,1.4332441844441735,-1.173998749963309,0.05979760412957,0.8660697023879922,0.4711355548461144,-0.13583897961566488,-0.21452225395801688,0.17221055052197187,4440.4103040526425
LDC,-5.15463959578944,-0.6930348705488528,5.355044165078561,-47.348595031565104,-4.298782588272205,22.67710646109681,-4.677086437483497,-3.9799495166861902,13.881927230118492,5.107521065206798,-3.9820806194942167,1.242081888787154,-1.9109977482695644,36.97819130813428,4.987648800947275,-0.8328629901950407,1.030612269251697,-5.591154154489866,-1.2400760830978654,-0.900110260713009,-2.848924944680238,-2.0584347853958964,-1.627914452324359,0.7434748252074426,-3.5296505982899697,-5.280175002900116,-2.5504596648071804,1.8853312904418824,0.5460917350948349,-0.3001825133802231,-0.9625509144606104,0.5653647532820147,5.430012778726936,-0.6825812638111645,-0.12137553355669747,0.5987649770177005,-0.5607573804249952,0.3320350715234725,1.0988038218966734,305.781514748767
UZB,-2.139457610947735,0.9163769605017055,-3.983134347581257,-6.5495992522912445,0.15991319370879564,-9.64918337145839,-7.493849523301527,2.163081959851615,7.580382859745903,1.4793941669314803,1.412465005262849,2.432617020569317,2.6165380404462004,6.795645857053492,-4.30485539643533,8.044024904670186,0.7960226992684437,-0.40521469069570937,-1.2747480304957128,3.4091698017962626,-1.3731154413845124,-0.13867282147327786,1.5056860680357897,1.0110170932714448,-0.9453887280550233,0.9949746889976365,-0.9608320453816439,-1.5668290135770855,-1.061825239992955,-1.5493768622818984,0.7255540968506214,0.27091616983992634,-0.03693097654481296,-0.17993634513490114,0.319195109104183,-0.7991546161620232,-0.24179332742895296,-1.4355540077928193,-1.244194366864846,-3918.7979593103064
CPV,-4.508702017207269,-0.15078283669196313,1.9347286947705296,-0.5069428258343744,-0.20658998590727307,7.521133889330752,-9.282145231469425,-4.890618935784153,-48.71667703773096,7.614569709450242,4.523536774348637,3.5416445771891065,2.0198664535642377,-5.192705445636539,-9.422686627856852,-5.245935948642258,0.7723121493194329,-1.6385030796868476,-4.37206052485625,-0.5159346402508544,-1.8975548554924346,-2.6695157440526285,1.2041549366606703,0.30216916234459607,-3.2992157683456487,-0.713543889950593,-1.9713095201377366,-0.1971132085720331,0.493890197226338,-2.2694358079055172,1.235030321286138,-0.3204897357489772,0.5315489412869886,0.37528412454951876,-0.2210318425037,0.22120741330056237,-0.46814560203144123,0.5491849287036441,-0.5190436773140247,900.0
MEA,2.772595465424603,0.06483263315310418,-3.0023522159716736,-10.855890097301618,1.171514439528088,-21.11789439172,1.067915847347884,4.448655292189307,25.850083918969034,-0.07889747971853622,-2.704069943811326,-4.640947985167367,1.853164364793265,9.53212272727309,-2.4915515427578203,3.4709801574617716,0.48237337824804905,2.700308501756072,0.3845603430787465,-0.5979132172455393,4.438432417238476,-2.0859307345087177,-2.4895105664341477,-1.2292754419396479,-0.19186108324090145,-2.447887483652569,-1.5126090778656858,2.0022901151538957,-0.855779889406991,-1.4203575995146576,0.21960050928243913,-0.220637077637923,2.8708767879740185,1.108681447280581,0.2948407239659491,0.23425474441793895,-0.29018442359654634,0.0031298691415648783,-1.085713793447802,15476.774556056056
GRC,-3.909542196855833,-0.6438129097583786,-5.084075188780238,15.924000099164367,0.9121880350438841,-26.107014560842664,-11.79764337846809,-5.40782715781078,-15.607772724018982,-1.141315552515926,-5.093553498143995,-1.3602516736907275,-6.087408787648054,-1.6510314574507472,4.603485899835501,16.72217513033133,-0.4184386565270702,-2.6814542206788285,3.353507700624858,-0.6872398340823588,-1.3037169530089407,-0.13302248281162438,2.35594256460445,-0.5907290828615335,-1.7908977225802527,0.385607861950501,1.6570660567350892,0.9468850736722642,0.031285993696413675,-1.3560986444026653,-1.550110797102266,-0.474599903613864,-0.7208503048293381,-0.7304644940875791,-0.39148830817976077,0.050860471399516084,-1.042580139134917,-0.6081234090932526,1.7243574610331587,9900.0
BEL,-1.1423460337826619,1.5243158711869518,10.302884909041863,31.27780315823192,-0.0026648920000348353,-34.58136556178286,-2.3462776217069243,4.196138847438293,9.89544216705443,-4.427817053660344,-0.46439518881412645,0.2477517318324879,-7.6458766261873095,8.184077940170447,3.423133488873084,3.996604438387794,0.5093473877903618,-3.384665640837194,5.612882020642607,0.740841006433179,-1.467312020803791,0.31804366489357083,-1.6405059725758795,0.4642625516326374,-1.6110942699068684,2.209603680712636,-5.5431314449338025,-0.5289750230656329,-0.9352234665003714,-1.7629880651825176,-0.6065220631899861,2.3937830265273963,-0.22367781172537174,-0.07736444752866742,-0.0832542337876479,-1.6244114682304778,1.5449063041744258,1.9281751721979217,0.8339008155190833,20680.0
WBG,-3.4819496277357187,-0.009829571017372207,14.403248211993102,-4.137799238939664,-2.0355382767388224,-23.607782567699235,13.55136855483235,9.446673984655233,-8.736938105808088,8.312800693896943,-1.1631847776436626,3.0788721136603874,-3.3095426188147963,-0.19501384230272323,0.2812878253682503,7.558972125166374,-1.304500662531599,3.2094331706338624,4.134240069135657,0.16459865343001667,4.4160483993769315,-0.24550624573617963,2.626375076806874,-0.262362045366638,1.5591219859350165,-2.669741038528267,1.1303256826616142,0.6377069797528155,1.0354405376085984,-1.1924205052364516,1.5307525784634732,-2.065533077148938,-0.30647301150643547,0.5707559419657773,-0.014573672680266034,0.8727742174256564,-1.1685979286544808,-1.1167898593075472,0.9678459735719319,921.0642350484195
ECS,1.6092811956975304,-0.33590787079381984,-4.938189172137827,41.2467882059091,9.326877439897412,15.062172310652484,58.76111172737365,37.99241682219149,21.901184331824442,3.6289130945775026,8.779696139812991,-0.6316012023406661,0.09003781940234679,13.020076514479362,7.278394971493257,-3.11575697598568,0.48485462361008314,1.4273854353744244,35.226184251688004,-0.826104698544933,5.561941431813713,4.101006431122107,1.5539953813676026,-0.4775096115447961,2.6144471162324576,-0.7462064562609978,1.2483381396863378,-2.8750139056227746,11.421941296075712,-0.5630152977666043,3.1573939366069395,1.8275919364314905,-0.018824682746286348,0.6354377378442955,0.6210056910166045,-0.09026673703370428,0.6618956237434948,-0.49053751274662993,-0.013283835499619838,10324.1631453938
ARB,1.881330676936185,0.036620347431664146,-8.133196029611588,-17.72684683745826,0.9474393741543721,-6.291041840969598,4.392387724242557,9.41663469874695,4.4044067703038055,1.8108651999513512,-3.50706676787827,-4.95421961713451,1.820484440158048,7.3694388152583326,-2.0359445741876776,-1.7940359342576508,0.8255034499892282,0.5486477122864506,1.6660563926903678,-0.05712625181069253,3.8395299610257823,-1.6105656757052336,-0.9359009090202711,-1.4798912026096127,-2.076131835803648,0.5989106774881047,1.9456787139007126,-0.6071028875011611,1.0133331793593705,-1.136187176916997,0.21672015647319176,0.4140493334063049,1.7140531679181676,-0.7608539691680243,0.3506818252358054,2.79730737541973,-0.33148792415612727,2.084836079946775,-1.0314221872666987,2109.58441601228
AGO,-3.2900579988659633,-0.3727067011099939,-2.4865970119111314,-26.654729932650625,-1.298841172230523,-0.9982392235222313,-14.288462052552054,1.7943608777743798,-58.74834625366361,9.826979338857079,-6.407134597481431,-1.3396214670582058,-3.90877574054704,-8.928124690523827,-6.912305648487287,-7.471384705796987,-3.4024519755649902,-1.5530457743644317,2.911844182483839,-0.043195842960476294,1.552065547258359,-1.2764278829022286,-1.7079247744995154,-0.007465404822724051,0.9570261957916664,-1.0175530981574619,1.8246401772938345,0.11139415361932319,-1.914231669677041,0.37852120023760516,-2.249140005690207,-1.415313712793432,-0.579285189396394,0.12877217462947613,-1.4743831538863312,-0.3662188082097301,0.3045354415324762,1.1520910879485395,2.5644799755507286,840.0
OSS,0.046167144246874736,0.6594374582369998,-5.922450177470741,-11.399765735474856,-1.4020300760553261,4.338701249318342,-3.151055036812662,-1.1399915512785868,1.3174828948015755,1.4783014093337334,-3.671231046123639,-7.452808983901354,-4.8452584472796225,-3.079053289930371,-3.6309972424814685,13.740158154151706,0.1022867588212173,-2.319082672132554,-0.8297043369373992,0.8466667304927791,0.2843494063374307,-1.788282192175182,0.7078449824157808,-0.4482716754771547,-1.8786097242438158,1.1113735611913855,0.6243232582590021,1.9314743964172838,-4.749157543930627,1.8639215624705525,-1.2354158085851652,0.8288703869415386,-0.6571101004174975,-0.15786747037214055,-0.4646003680455436,-0.0512122938316271,-0.4649667830440767,-1.5278744353046962,-0.005036254018567459,1610.29980533814
SLB,-2.358152153257584,0.1941685953266035,-11.365163747393485,-26.212591228956285,-3.3769173736889853,-3.7038468709436367,-2.3838943176036453,-9.400134776158927,-42.78993590969378,-1.5464183159472826,2.2504460508362447,-1.0903475911573415,-2.2096518477629012,2.964986855103719,-2.5309347614105535,-0.010573332278926206,-0.3444406640520889,-1.5558184026295858,7.657659561257682,-1.2025989790216771,-0.7808564083286091,-0.7259163809676961,-1.8128652687776712,0.8203562040151736,1.748409373261092,-1.3546921576798787,-1.231324000293471,0.4831576781486687,-1.6135273849522576,-1.9080013310588648,-1.588755666184329,-1.4880928489205703,-0.1863932744610589,1.0007727690129795,0.11159338458028728,-0.3571905014614956,-0.47554072760212185,-0.9324986336457949,0.04931767395553784,-15484.808863386053
STP,0.8134824307426765,0.5013001472104062,-3.2563616397073627,11.966541448139257,-7.598934589533063,-48.46906550374174,-4.335823733598012,-3.9395163954555734,-41.870673874575324,6.9779495541327945,13.686763977986894,-1.7681011856264137,11.007098401905905,-5.313822853936947,0.7680460644380779,5.071041574339199,-0.7338030512194996,-1.5123189401889232,3.8806450120341194,-0.6332698041648365,-2.293766416023581,-3.334428292433911,2.7031356184287705,-0.4839019123059976,-1.0599768646497585,0.11383584186979095,1.233515687155276,-0.14490092185892137,-2.7633413853867648,-0.3857114435844291,0.7497821434530261,-0.4404519205089993,-0.4295912153321626,0.8538070226736761,-0.11675853781025534,-0.4795451387527132,-0.13149787304780292,0.5896735221552808,-0.07480721885045873,10184.941242920122
BTN,-0.7801029882416568,0.12197111078882623,-13.365923678551145,-14.389865362551596,-5.267725051284127,-14.449261354015725,-2.2130633573434912,8.39389510539202,-40.43083110827604,-5.054570893929217,1.8897492894250476,9.512024273611837,-7.04052394582135,-4.51083812578725,-5.529085986237309,23.202432652564674,-1.893635897857038,0.6820949435389929,-3.5508793156267147,0.6045719032355186,0.7211903657115247,-1.3068393417169508,4.322651955827972,0.4578620773546069,-0.42421667364562177,2.9384395858482333,-2.075320725720948,0.05642175294764469,-2.695866678745377,1.1203029655769121,-1.9274946033758429,2.4355178210169286,-0.2024991128444835,-1.0760494114058132,0.7437495825953421,0.18315529371827502,-0.4855359337025318,0.326969271026158,-0.35265737530615143,500.0
COM,-0.5141605212003291,-0.5286290603579655,1.9881885251986269,0.4193052486779967,-5.689993169512609,-37.477316219146175,-6.030754537800743,-20.554744646590322,-42.23742160337537,2.3547607032613995,4.838091386999451,2.9063983553901607,-6.2344232393199075,-5.175599187976926,1.6792779122913857,-3.6264907506840673,0.9666634883829196,1.8890461146547328,-9.496521035959658,-1.041494912324935,-2.7617974559610943,-1.406342833701265,-2.707478724564961,-1.4304307823539761,0.5245838921661968,0.38605991669344863,3.153097021876406,0.8795768858836687,-1.6555351390216255,-2.618167229668832,0.1420069942525018,-0.06634435290839402,-0.7096539973470308,0.3866273045861718,-0.9835303830755885,-0.5534101866170762,-0.49939796631013644,-2.1454688626919487,0.5758631596732152,550.0
BEN,1.9241745806453783,-0.6443700563444703,0.5438329656162995,-53.74466258353825,-9.391288589458167,7.518786158714206,-8.339003287337459,-13.417665366484396,-47.25087714846525,10.19943877211454,4.381179514416365,-2.2843826930784363,-3.354300389437704,-7.678652467809794,-5.797241546599662,-10.747590418617031,1.7826817392702423,1.4892612916149652,-1.9367734418485458,-0.9999570163548979,-4.532377571952759,-1.278437230670391,-2.2375816057711937,-0.7246991472354981,-1.1049693147453081,1.6302967258427536,-1.7399728402982824,0.28674517840635616,0.12734066504034153,2.2550254545834796,-1.1811069577072844,-0.13330671568046962,-0.7243216563790791,0.2997693382652705,-0.41955217259228245,-0.18547857197650944,-0.5296335948664647,-1.8341444908743072,0.2649030140922685,380.0
PNG,-11.946105732255402,0.7107462864826327,-6.338236731130047,-42.258766424838925,-3.1326523048504527,7.112386114762014,3.8560130265452126,22.706899838713852,-43.2676730904421,-2.572058515811336,0.4333634715133052,6.676140208177808,3.6126776772895246,-3.6543111717555345,-5.325616948301916,-12.149495304641203,-0.49046805720159814,-0.6820490369540266,1.5884108196925357,-1.0657525766922888,-3.8180121983918682,-0.8116052911956415,0.1365356909844776,-0.6558697596525612,-1.3399956991374908,-0.9650509395308442,6.6135807222528324,-0.6258071545437082,-1.6814918711047042,-2.1294771538921142,-0.6211713662201566,0.7110280201819564,-0.8823880111671409,0.3456889446174822,0.08648701002455088,-0.4484301780030431,1.479476825182197,-0.013187649441840754,0.5205177168495386,870.0
UGA,7.168306921722074,-1.0792748173810949,-8.52355722397684,-21.92489193052144,-6.880484233613117,9.790360375057196,-16.263792289120044,-7.159928412904391,-25.9007186850748,10.989282344453326,-3.469404859178208,5.751332349858039,2.290405643368845,-5.761597251699545,-3.5760742527208826,4.424990887742567,3.5056060607624726,-2.5616596763198594,-1.729528033895436,-1.2689585053713466,-0.0012350999428002093,-1.8106666284344564,-0.19209106490352268,-0.08141193941078166,-2.1380621484971125,1.492042531793395,1.3057329404380662,-1.5155587015988843,-2.1758621763830024,-0.39068443561199273,2.2040957046454595,0.45830653697608004,-0.6438818390284855,2.6742082755180663,0.9476161383998635,-0.2731095439902413,-0.5751183713768967,-0.44045574381353153,-0.055208551565301356,250.0
LSO,2.2784858511472565,2.3494145576422354,4.708687844002324,5.242628397366524,-3.0222303486880158,24.642354854911833,21.804509514662325,-11.87684663584942,-42.34704232942688,2.649039161701811,-2.7256308315878823,-2.4135339753591345,4.338413732325047,-7.344334220127355,-4.702673898049246,3.2879682090448745,-1.654070416147066,-5.516869673880413,-1.9942455481060675,-0.8788708426518027,-1.7562922006388655,-1.803761593828849,-0.34741912075362663,-0.3475505310498266,0.6462129521086128,-0.6802819848151836,2.322513117673061,-0.46262626311389526,8.366344863257153,-2.0115469945045086,-0.5768513950943607,0.8776094857268071,-0.7244176442966559,2.9157734003614664,-0.6095339938603673,-0.4032981751382589,-0.5604296086399211,-0.18199659198845194,-0.551708122789287,570.0
MNG,-3.9173942488559668,-0.6170379672749055,3.630359676129469,4.643412867844087,16.68288101187419,-28.279231722385322,7.389352317033421,-11.438567199234436,-15.594412581986694,-1.2843439854395045,-2.203392334167114,-2.5527479834933304,5.268586063602941,-2.1438222035260805,5.072374992972473,-6.478769145158822,-1.1249376076152084,0.4117755910394395,-8.761156596889403,-0.06509991476207644,-1.5051277845868265,-3.088468956189338,-1.9788994059550564,0.3942266842227132,-1.8981326301143782,0.10524213978407283,4.5458950885119,2.435168295482323,0.914031936610958,0.9763913662080868,2.2286155097389684,-1.081456163939383,0.3336662843707296,0.14604611083334582,0.30954924999458755,0.08636105735648127,-0.29145861197102224,-2.0115053415868642,0.3824950178032123,1200.0
KSV,1.5394390597363887,-1.5221041440998557,11.080009017905569,-2.2232197448348883,9.433131711369777,1.3476492239549307,-11.687672717741158,1.8112217235764267,-4.153401629272488,-0.4997253400694497,-2.4236662331896843,-0.0337103018700281,10.23546152877123,4.90900425881678,11.456563664417219,7.629789405541583,-2.552769304051864,-0.6905249339675488,-10.838604486022149,-2.70172038704966,0.7783836190681535,0.8887805385948826,0.2963082913149305,-0.3455897818906445,-1.3426363643180825,-0.11616160340335935,-1.4119229938496871,-1.3350087283430918,-1.959654212431003,-0.3921830054804503,-1.2570788812828517,-1.9302429018998486,3.26726190272489,0.6912418858814455,0.15662183606456936,-0.4160970853158422,-1.2929989420628265,-0.7625031012670374,-1.1185535253537353,14785.371753642263
COG,-3.275199324756449,0.15230850465098839,4.755747814396361,-9.605699299027965,-4.946383605994997,-11.532412484319337,2.5877139358988943,8.264937334210163,-68.50977316188097,1.6236951021976311,-4.833441973452444,-3.248029909873464,-1.5798093654702876,-9.091699657268293,-4.996725895027008,0.22816869982770882,1.039189340098533,-0.38636218103431924,-6.806906138348306,-1.3069007500717633,-1.5642343365883822,-1.818098159881544,-0.46534716403802,-0.4078364504261068,-1.9394269087454752,-0.9930085858948136,1.7018846058085257,-0.24095995347475807,-2.152044995698832,-1.5610304109025244,-0.9374260412735786,2.7295490170594894,-0.7231262814224776,-0.3467299944076573,-1.477751845156926,0.6657635119341762,-0.540060910363505,1.5028348518792516,1.2513692674451877,950.0
TGO,-6.618572950338046,-0.2645483683501549,-2.4160015999551288,-45.95445536567343,-6.523921324828847,-9.0912587290003,-12.436578072902293,-18.466388511488336,-49.03163115281918,7.537067760506323,5.499817142826413,-2.429510856521752,0.6328275284102258,-5.060472572777712,-2.16130667591368,-6.648758006740723,1.7560910176608688,0.8352298244062875,-3.7859863893107684,-0.8198787503826663,-0.96758532406114,-2.654601431623451,-2.4432929439190434,0.017443989891228688,-1.9292525501266542,0.1379794008135424,2.5598807846994127,0.3912069583266087,-2.09804098251807,1.1108264846662745,0.32058524425692403,1.4940210766135,-0.7231166444627714,0.5521315301501452,0.6310300187062776,-0.6452395023631184,-0.5232018590389502,1.7410494541842874,0.9051261454074079,400.0
CHE,-2.2138686287486236,-0.11701461468164813,-2.9387287816108714,3.7517854881596717,-3.025563345618978,36.317961264647394,-4.526472678081439,1.6676015900736,5.353426789215714,-3.592887074359945,-1.8044069558587308,3.1323183140207425,-2.6171721968849897,6.5315191962564185,5.898236039027122,8.007003108838934,1.6945196625964003,0.378653465152459,-3.458959114654633,4.48285034528354,-1.6090459134360917,7.074763382841606,-1.7896926108364277,-0.631050398682746,-1.374085672543549,-0.8439772478598624,-0.6177893113967013,-2.4334821466216594,-2.305480985383034,0.3200254149849975,2.4844893261016305,2.9080339174918555,-0.36294827506129396,-0.33217923959013923,-1.0518880695749733,-0.20317828350192238,2.0179799338577773,3.4993814950361104,0.412455749785136,37510.0
