Country,LEI,GDP,EI,HDI,NY.GNP.PCAP.CD
MDA,0.6650352720450278,1.2406470366647513,0.7975386141277938,0.9010736409458577,1500.0
GNQ,0.46132795497185697,1.6787305905774956,0.871731211819923,1.003929919123092,13150.0
TMP,0.6127373358348969,1.085784486867176,0.8995049190390814,0.8660089139137181,3010.0
TUN,0.7584990619136969,1.3978583832863396,0.8730357615152993,1.0097977355717787,3880.0
YEM,0.5724825515947463,1.2038983395409006,0.8366019288777957,0.8709942733378142,1100.0
BDI,0.4444772983114446,0.8649383838131433,0.9825610097249369,0.7639922306165083,170.0
CUW,0.7739962476547845,1.6620787214426713,1.0069863966448427,1.1476871219140996,30717.850149668542
CRI,0.8224266416510322,1.4711866385606773,1.096311038321048,1.1299747728442524,6270.0
WSM,0.7206814258911814,1.3557668353898056,0.9274151884852732,1.0012878165887533,3050.0
NPL,0.6468517823639771,1.0276078478729551,0.9963649470085412,0.8902748590818246,440.0
EAP,0.7365308997314987,1.340071893269852,0.9002742503099607,0.9922923477704371,2770.61822605279
ERI,0.5423088180112571,0.9531268258877147,0.8397003245283916,0.7783786561424544,280.0
QAT,0.806903939962477,1.890426067193117,0.9031997215290607,1.2001765762282182,67830.0
LDC,0.5419055572328123,1.0946957279524558,0.9582137383071585,0.8649383411641423,581.326818677431
UZB,0.6558795497185737,1.1559945634629103,0.9011932709640658,0.9043557947151832,960.0
CPV,0.7278390243902447,1.371014824311429,0.8920118502498369,0.9969552329838369,3280.0
MEA,0.7192642700906108,1.4809135711177965,0.7837348866467697,0.9946375759517256,6328.7608335512705
GRC,0.8452157598499062,1.7297115554783618,0.985222266649258,1.186716527325842,28330.0
BEL,0.8412382739212015,1.8005060060617515,0.8430019811852698,1.1615820870560742,46700.0
WBG,0.7272318949343339,1.255686520807635,0.921931635538737,0.9682833504269021,1660.0
ECS,0.7717950828540509,1.6978082109786918,0.969315861273478,1.146306385035407,24382.658916880297
ARB,0.6852882865923569,1.456551172858588,0.8257263360380644,0.9891885984963364,5481.04770735312
AGO,0.38226754221388304,1.4023863132319427,1.025742890005294,0.9367989151503733,20893.939166702443
OSS,0.5326643230928846,1.3958501052113719,0.8921577037883276,0.9402240440308614,3768.6129343805296
SLB,0.6394033771106937,1.1838821360437743,0.8130238271460284,0.8787697801001655,980.0
STP,0.6223159474671677,1.176886139898749,0.90058130900065,0.8999277987888554,1040.0
BTN,0.6443849906191369,1.2515894271091392,0.9328602210575594,0.9429448795952784,1750.0
COM,0.5548814258911815,1.1099745174301965,0.9765268792653159,0.8804609408622313,720.0
BEN,0.5108386491557232,1.1136456349240058,0.9478644773681253,0.8574495871492849,730.0
PNG,0.5628037523452155,1.1859297644190092,0.8290291883115222,0.859254235025249,1100.0
UGA,0.45326116322701687,1.0213209139498627,0.8531976494841815,0.775926575553687,430.0
LSO,0.31906529080675383,1.1202629493129217,0.9404903532943439,0.7932728644713398,1070.0
MNG,0.6393834896810506,1.2794278131645125,0.9566613273388985,0.9584908767281539,1800.0
KSV,0.6830393996247647,1.3496681529395536,0.962510848543022,0.9984061337024468,3100.0
COG,0.4917703564727955,1.3412022976781641,1.0062597459081533,0.9464108000197042,1870.0
TGO,0.4770138836772985,1.0431528864793118,0.8894134289874299,0.8031933997146801,400.0
