Country,x1,x2,x3,x4,x5,NY.GNP.PCAP.CD
MDA,57.64748537221918,-2.765654594107201,-21.763521692151592,-8.180178806879693,12.243197235849664,470.0
GNQ,0.7855892196894235,48.49112969724598,42.99376184832818,14.700734490347173,-19.66300456100569,280.0
TMP,6.044471372678127,-6.410408836042699,5.8219348743904975,-15.842016685696848,5.807913726106439,1263.758773004969
TUN,38.5973424294256,-13.801420249711821,-6.53891249161978,-1.425209061735857,5.7524447055826595,1820.0
YEM,50.966736753085065,-15.702584609589207,21.775278785440854,-30.546262657186844,5.792985966612966,310.0
BDI,26.194172728063464,-13.56774891288812,1.7977474162776481,33.01899288039771,-7.679897698134507,150.0
CUW,22.66718971715,-14.792133369818027,1.8264513594081881,0.39834850047082765,-0.3859170870633166,-5415.397788329061
CRI,59.221459555586236,-14.376387149970506,-8.848461154151783,-9.965688824085955,5.452966800091744,3220.0
WSM,45.98720707600373,-2.0968409261900534,-1.3566337743654042,-9.68768045561993,6.096070184396111,7310.043972719008
NPL,46.57665884133436,-18.816908439852046,5.114089298011197,16.09167509652296,-6.7852497928972255,210.0
EAP,-302.18017596124287,-21.45022149959019,13.224516280363153,-0.34356233328189084,-18.91087476498181,701.365482521671
ERI,57.464881840893476,-13.346774558413415,21.904612454113224,22.721743459635285,0.7678186107402762,190.0
QAT,-12.333647775092926,3.685458626489211,-7.3850874575924,-10.360974048603174,-5.864261022285673,10670.276015076088
LDC,-44.52638862566983,-19.687550802250176,63.774695717866884,12.395473980866054,25.092309359857307,256.66246150711004
UZB,51.42049356605003,-0.3331429789626691,-6.717582348630932,-12.303827557674577,14.489146414760238,580.0
CPV,42.41114627296534,-10.13858959765414,-6.067183142451716,10.492801855947535,-9.419899806423384,1400.0
MEA,-0.39214549646602265,4.325082720434925,4.745677799613395,-8.454621333220414,5.78414047692304,2407.99066698844
GRC,4.858962820610046,-5.6642107067059255,-10.528751966556399,-11.748062559050481,5.312765592247256,12310.0
BEL,-11.472653066707116,4.320060229008121,-44.31717694545717,-14.56868547791789,3.209739666542582,27200.0
WBG,25.8376262988196,-7.731308436868101,-6.615433201972326,-20.731055714939846,12.483353898751671,-1719.813989351058
ECS,-38.64937517360415,78.71608431635039,-4.284896160929869,1.7750983345378304,12.243976032153842,11991.1745543852
ARB,3.1594585852149444,3.502306525938422,12.001938754668025,-21.191409493064004,17.49695308474345,2115.00296135004
AGO,37.881334581535846,24.842765046691017,7.980596481816851,-17.73136756608715,-4.665356536680225,270.0
OSS,5.0885362824478575,-9.561598118573052,19.137031270712274,5.69916515047912,0.3424510905219902,1734.1166020663
SLB,51.54847136704188,5.377932004850257,-6.6791692390052475,-9.84761783309434,13.665929544767918,900.0
STP,53.23673999623668,3.0176355884677455,8.255502096820878,3.7601000953826706,2.9850058704281928,25132.199268416764
BTN,39.05348132220361,-4.955085428168114,15.82393043132675,-5.992407696432093,1.5599163549654649,510.0
COM,43.15022456448614,-5.644640909975569,-9.390992066217706,-8.54860157483729,7.51967082157676,490.0
BEN,48.94025618832424,-25.40610381602139,43.60808762003095,10.579950504541301,-3.452630277346719,350.0
PNG,51.70969588251074,-7.5361031440936,37.49733798255952,-19.40260850358756,-1.611392752973675,1040.0
UGA,35.804240745648734,-12.191517675020568,35.29896820810672,-3.1037394134714407,7.511835898204209,230.0
LSO,40.930708651144535,4.079847142351188,-5.648291148776983,40.672521678326525,-16.963531803535915,660.0
MNG,42.32336650562219,3.6911326430886033,6.622866094844689,-5.5676807064171365,-1.5776753798904548,460.0
KSV,25.996869293493315,5.745784888079925,1.5536112792063335,20.041229744025834,-10.9255961855118,27812.76678467841
COG,29.439657599798,-22.01235738818061,-8.232466023068955,-6.711971964402522,-1.415802988460296,430.0
TGO,44.885896153709865,-23.724980361624134,48.86790777471248,4.899621461211757,-0.7965599721499199,300.0
CHE,2.1609134794283986,4.741118527142267,-18.872943320757326,33.40172474327719,5.177309281970275,45400.0
MNP,19.342922189553775,15.210821122789493,-1.145146800608328,20.218703835127908,-13.523838455957932,1710.3374017157457
LBR,52.21667978458425,13.9089840412049,2.481303091124417,-11.159043441294608,4.3511629192670185,1031.6250527672637
PHL,29.803919763975788,-7.025274651518309,-17.81704657235989,-0.8955264767997958,-0.9900288798248247,1020.0
MNE,73.43452613596739,4.066719486164978,-4.693495877197501,8.651579832261948,3.86142819604398,6741.340098375406
KOR,-1.474840163974708,131.5853843810126,11.489437492400874,-49.41691472287157,-48.09979641219121,11650.0
PRI,-9.511761162497566,-1.3341285519816448,-14.71290117182133,-15.515652332874245,10.41452867030673,7800.0
FRO,-3.1750146710921308,-0.22714973379514689,-13.165825011991492,4.490675508179566,1.0102149012573667,14813.10526456594
DZA,12.69121253921444,-0.8896719430060549,10.945441364559521,19.75981283122256,-9.832618945943159,1550.0
SYR,57.13922491428946,-0.6021639846865311,-2.82834796938965,-19.60686280854131,8.703873555482197,900.0
CUB,44.119291815175956,-10.06463664323618,-20.285891434042714,-6.3490851458429605,0.6308131760562152,2550.0
MMR,39.08950244798307,-10.00327239573094,-0.3652826100924721,12.228209702598669,-6.0500739601608435,22014.817922851085
SVN,-11.317589340157186,-11.484681262916641,-26.679996839098525,-6.988526672435249,-1.1638313994372023,-5074.174283331002
PRY,46.20986026637401,-9.913457194492796,1.779175859254856,14.90456345636279,-17.57247825160063,1680.0
SDN,44.237309756572735,-25.96087455085823,-7.5118883666413065,-12.129009070675753,5.656748611953842,390.0
FRA,-12.67935548016973,12.89142803960664,-24.670447847296845,-6.25097269896871,-2.4657812808003396,25910.0
BFA,45.62503354961592,-32.35606956741421,61.09291248690338,0.9085569977231117,-8.49955843669398,230.0
CMR,29.258931170476814,-24.283905854524967,8.014175502077318,-6.658081801912723,0.2492891356970821,730.0
GUM,-19.288489869116756,5.37768892829871,-2.830679317246237,-20.30519734292208,1.7929031319178415,17115.32513732496
TJK,74.05160644919644,-21.7022299569727,6.526522578252148,-5.534289023978765,12.31368758503918,200.0
ISR,1.2035638581920896,-8.30788275856343,9.778430609203971,-18.728120744037483,4.65596762367905,15590.0
FIN,3.480570506754772,2.8621254861323826,-43.24604765405493,13.812328401962679,-8.888053347475982,22030.0
COL,32.396136229135465,11.106983683392004,-6.9998438018988445,-8.958963019057471,-7.472781042150791,2140.0
MNA,-61.21054083309099,-15.472800169719434,4.498439626979464,-27.538247312070514,7.895863160044572,1203.33485547013
SSA,-171.24756479107705,-21.359086424710593,35.16149441727875,10.101257000472605,27.81261087211602,539.03935667247
PRT,14.967313230584256,-7.583594480841523,-27.1913892438682,-0.8152795351477549,2.452520674785284,11220.0
TCD,47.57499327993275,-32.46130330656163,53.36797791541239,-2.7291388341597353,5.861925437850269,210.0
NAC,15.953228156584956,54.33664730735442,-14.597842055310641,18.442306757553457,-2.966767919875142,28310.5808647258
ARG,19.02817753590272,-24.183259505173794,-8.398546363549302,0.8093643044122433,-3.637364510558055,7330.0
WLD,-164.29204476018865,240.25018788236895,-0.487714579659575,73.29390024053126,132.15546433984593,5213.89503271234
