Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,NY.GNP.PCAP.CD
MDA,0.5758004992251567,2.430713850859288,1.930436441144693,3.238521175953101,5.091930868757626,-12.14555342470936,-23.89887551413436,-4.534107319297847,-9.541654941185508,4.666369166336877,-1.2449036276516217,-3.3254487189310113,-3.654778078309895,6.204771713383342,1.2980609194605794,2.2798987180348913,-5.924659788757301,1.7714181454120914,-0.3846227437395363,0.24767909219880324,1.580581490040943,0.3126298257703479,-0.7984892441303485,0.4127401138076323,-0.8658589242685192,-1.6922839609443274,1.7838926012248941,-2.4629984185392892,0.7793026522432812,-1.6217877619490808,1.1099220063996047,6332.868615054242
GNQ,-1.1201372611269549,0.9571620092548541,8.028839490584009,-1.1989936593291604,38.07984242122295,-17.67137909212786,-0.2643478714851538,6.878677723430117,-3.6406080554394165,3.70781756845156,4.64581828266177,-0.024557369180712857,-7.249643991066722,-2.555348811722458,2.7939904596650136,-0.5872911594071288,6.411225544178109,0.5246537786194043,-1.4223337053085143,0.9281415179597654,1.3094578326183695,-0.9525768952364503,-1.2690158346396092,-2.639007412360098,0.185120563200123,-0.34821103206661574,0.23641457292974588,1.281822558966105,1.549844639940841,-0.19779024370803186,-2.0840206663313054,7928.861169206073
TMP,1.4251345973463467,0.5455545356948743,-4.941548489477988,6.6471738153361875,-12.09905219605652,-0.680252173363018,6.805927230054167,-9.731443279478931,6.589853041748042,3.420068223972505,2.0140481222764817,0.5185067873410306,-2.176281926230952,8.20104109269463,-2.203137436770045,-5.413492064136236,1.8160235567866867,-0.22878068837466659,-0.532079063546775,0.5583482467631968,1.4091038143799581,0.5577297343347171,1.187178010712106,-0.6299036388341257,0.8094676031201773,2.671602824272352,-1.7099188043244282,-2.2874836824974554,1.059621629238944,-0.2032554339335353,-0.48471652919573577,-1704.4545408527847
TUN,1.4625440151068183,0.3274699154208667,-16.48026455153704,-2.21483066309824,-6.138009541727825,-2.1371480096178757,-44.88063977103945,-1.7011279116813256,3.562839296534732,-5.214387506608928,-0.8931963368600412,-2.685226648879561,-5.913044420013728,4.319248564662447,-0.8566633141584816,-1.7559987529276766,-2.189517417187007,-1.0101612823266668,-2.6159059500411597,0.2501689111470895,-3.563269199366356,-0.3362476345557247,-1.131066486882991,-1.7903755733370152,0.10311958411337674,1.6721392875566607,-0.5739191265000374,-2.238318075165888,0.969106170358074,-0.2611769729863469,-0.27778708720159134,1420.0
YEM,-7.506486328236314,0.2835027319792441,3.620840244412056,-5.5346811878846545,-18.735958058764062,1.4851051803375477,-40.62850779809031,8.904042760100204,0.12136377016019939,-0.2308416398355183,-1.530326214669517,4.2655291907216055,-8.206211265657956,0.45902033205666715,-0.05220432214312726,-6.13494715117092,3.463555527644493,0.32458769982554225,-0.30751670357110683,-1.6810120236932593,-2.3616491700524778,0.29267912138746094,-1.2620286356508776,-1.5916250834727903,0.026392882790531674,-2.8757828915785177,-1.2767354143684475,-4.150124383892051,1.3471772247828584,-0.0956524518659601,-1.0972839700664339,-997.7876841954858
BDI,3.2363525824481747,-0.7714510109816353,-81.06072447149931,-1.9775796715186105,-6.173759254612239,-11.629083522800583,-49.21722518381649,3.6946588155870765,5.006954466746219,-2.4190701792561304,-1.8482305350424575,8.466840254169963,-4.740879562168734,2.766608540677596,0.6465667007608292,1.4512151747734598,-2.516874579350155,-0.8438468734002943,0.7064731703073854,-1.5982646799093,-0.14781449034201555,0.3407439777257249,-1.2826305244455818,-1.9680932631924526,-0.8355316881035886,1.6939798851633863,-0.10373148951662964,2.023580910876856,-1.7793515128836312,-0.26397621289025036,-0.7668945152278004,250.0
CUW,-2.3868884469312914,-0.29791477993957954,-11.999428153886974,-1.1658057753574822,-5.53480668557434,8.477611246158274,11.891759617057193,-6.268541270682424,-3.045662708849161,-4.707874209531998,-6.211261552309551,5.660734577998828,-3.3533408802922073,2.6283048696530957,-0.40147847281009275,3.551839228469633,-1.7476608008324235,3.070071659928095,-1.5764566124174397,1.7711850173295511,-0.8641198165820373,0.9925586514185525,-0.2571466083419618,0.015565897394526296,-1.9014385973031684,-1.8542884352555524,2.683278598590816,-1.1680298070356119,-1.5117732284002754,0.9030310073715009,-0.381037712624109,-1278.5900918323605
CRI,-5.041586003816809,0.5428596416898654,11.36414530304045,-3.7026858892291337,-24.543621938465833,-19.1110555853748,-34.58867402399168,0.4091951441696529,-2.3840438805481305,-0.6281009491729372,-4.003901243705501,-4.905127883972952,-3.6582023691213683,-3.9189080562371794,-0.499448193364321,-3.0730118434811353,-10.427522321900167,-1.2814616844278077,-0.9442593955961542,-1.0852228350788933,-1.4550156026394965,-0.937670137464139,-0.7075606248661885,-1.856210863263311,1.7658605542536423,0.19962774352130502,-1.762659211794076,0.04799878887153608,-0.5998218246751922,-0.285961307571176,-0.13334217407738544,1420.0
WSM,3.595122170229746,-0.39910849618250016,-12.017327509081664,-4.739458963303612,-4.230360817863968,5.686888794671444,-44.03202335010858,-2.994315162059999,-15.613844622989232,1.4158595700405814,-2.671127210398155,-0.7499383324486097,-4.993519639459034,-10.24997098253462,-0.8475894664092034,-0.14089423461320272,-8.044549178854181,-1.298481859456175,-0.8623693302063049,-0.6357491875125738,-0.43402733465851717,-1.032842965527961,-1.1057827194144734,-3.7715970978140922,-0.8087200842511505,-3.5247986800219255,-0.4539875383173759,-1.8250297715676367,1.3438650595050567,-0.2794591333493701,1.1529463612019697,2013.9870233701295
NPL,-0.0551286655406405,-0.8148509008436997,-42.83797083617623,-6.774271581990529,-14.290707210551135,-5.96722614359467,-41.13942747215478,-0.022982974527892275,7.580142701889883,17.331558204858137,-3.5137132845422223,13.876660583996504,-5.790675056107039,1.567280286278428,-0.6612649253686448,-5.566393898721135,-7.4633740512211615,-0.05806440433843513,-0.43148109907582105,-3.049201859955932,0.4583575052140567,-0.7453575471874536,-1.2791430855903223,-2.253071416812285,-0.13211319998886145,-0.2302202962670605,-1.181192157127699,0.9935640980313237,0.703485239553242,1.3356912864409525,-0.7752461015023897,160.0
EAP,9.34707827890022,-0.5243567510846091,12.909350813254058,4.3909173940198984,-7.174974455229617,9.068733283802471,145.58554836948102,3.386775278237178,-0.7735755829636771,-1.68885031236359,-0.9532771586640082,-1.3864097461513307,14.29462921042239,5.825263673857471,0.591974235130301,3.9813155450691378,6.755184849710774,-1.2410344346185944,-0.356307191762947,1.0264669294029811,-1.1744290630495455,-0.7561913321630072,-1.1681620617314625,0.03609260730817915,0.327749280597616,-0.14126633571193437,2.4882245865615356,-0.734082417000462,-0.42814821460235886,-0.22707249534665763,-0.7564533708757788,312.7193690357321
ERI,-6.771875796321695,0.6897436814627294,18.97842003298173,-0.6090711047362318,-2.9038285487421445,-0.9864691449085193,5.9492893193226575,-0.3128731497692985,-10.4556374218998,2.6866849936209745,-4.929764624959248,3.783914431507114,-1.5969339759543575,7.898657369133003,-1.1296041825503012,-6.3125152324411244,10.081065595666038,-1.0541747666930503,0.44926392748387234,-1.1342525446610991,-0.6648191654233628,-1.3134556435742415,0.5433023196763049,1.4523049338640348,-2.3501959969108936,-0.5866548943030108,1.9954758238530013,0.09093191549583834,-3.6351326715051404,0.5870938001780677,-0.43559946597591387,10335.125157882838
QAT,-1.7790536884189951,0.5152611787021857,27.1279868843985,11.130709940056882,-5.176527956448009,12.916032293366326,-19.509447798507573,3.2361676205597214,6.669499995718642,2.520906584737277,8.468421878831542,-0.9947027596059744,-8.793865271226025,-4.691413387009051,-0.803823845332241,-7.721895594013132,-5.203654862335538,-0.31475761957339404,-0.0518260590124312,0.6529148469911331,-2.1670124455495574,-0.6575342036760983,0.06622806275052351,-2.170011313935102,0.7695003000828283,-1.5644694348544919,-1.5240198481372025,0.355764079641094,0.11509959167491912,0.41417081294724284,-0.47086707145467416,-3005.3526463445014
LDC,-0.328305145916573,-0.6493655204895505,-43.212923485945076,-3.1316689188710476,-8.182719561517063,-10.739081900293234,-0.6676463308143845,6.894473930185667,9.165548790383106,-2.6667936679244297,-4.616997160122602,0.8719084680550049,37.23795781577662,-4.9272913714985505,-0.43080637546873357,1.6691240407053356,-2.792117267452946,1.3819613639644859,-0.8308105857760097,0.5171056934452004,-2.3729014879966375,1.203725279332722,-1.2566501701154031,0.48601196476741737,-2.5850785884351333,2.472566072733964,-0.732116322911031,0.8945765245917029,-0.13622909525836363,0.5366813666753364,1.0044542197552977,338.507549282173
UZB,4.525453293150354,-0.4221439207689084,-3.205297319112558,-5.423569307274135,15.282807818006505,0.5367164034031772,-6.132141087757936,0.4887995480229927,-19.0810172961986,-0.7150247650071995,3.0131742241210207,1.1384705151224097,-3.1451743446610383,-14.859699965961639,2.886590028372332,5.725409946369274,4.843733716058171,-2.5604899752712047,2.703667270161522,-0.6816697312692781,-2.363974818633808,-1.0902504278501224,-0.9448561559037396,2.864336899104301,2.0387293755834675,-2.6212800728873296,2.666499136741976,-3.8240183440494446,-1.499116699919225,0.5357271515491983,0.4473848204725846,-3769.7432421291014
CPV,-7.07781442315141,-0.14414687204271917,-10.17577430080842,-7.188017411288384,4.181269499645224,-6.438369889285358,-62.79528230788777,6.528894467889696,-8.995517749834283,3.4300961481764247,-0.812591498136107,-2.746517201661392,-1.9647662818060132,1.387590845326681,-0.04714375680241106,-8.538923562028563,-1.525478068414146,-0.07506766615314375,-0.1645736112933342,1.7156638173117638,1.6407351000504629,0.9601313819051166,-1.2446342598955817,0.216680654557779,-0.13030058450804247,-2.3001449532910154,2.6395636216830436,-1.7313640797046557,1.5973635864802618,0.43277347820237394,-0.6268419797032512,6104.39905519766
MEA,-0.24626628454382726,0.1542804771622898,-14.699515742196805,0.1727875442441682,2.927829309067597,8.175070062616118,20.10669883464364,1.3517655826881043,4.007265482189691,-0.9971201528645542,-2.757249929750726,-2.948814987617628,7.934678731196214,0.16397064271327755,1.3774110929121581,-4.433090518274451,6.130845762424884,-0.004085439161132021,2.258165405837694,0.3399811956791075,-1.1623931804885417,0.3742466161621544,-0.9706328207595191,-1.5751996416937255,-0.1803006209509394,0.6886261730748197,3.7270533695455494,-4.203967318102425,1.7342273876068686,-1.4937808168762876,-0.495882162239408,9939.966082200423
GRC,-1.8080518581853178,-0.7586085501723662,26.68730062728415,0.21448643356847175,-14.272101308889884,-11.535038542327257,7.238642414091305,-3.451421580297904,-6.473972737593295,1.1144159291444005,-0.04673475372571467,1.5841625483339847,-4.245811533937779,-0.19690796315909806,-0.5082137814883895,3.182697422848607,6.3426579452141745,-0.24798071035098343,0.15906340003987574,0.656412294925207,-2.1270010393418595,-0.8892342671185776,0.7777378303726654,-1.6883804529163287,0.6438420404792177,-4.882047074730145,-1.1571357005066876,1.8351357363953311,-0.3789151081421723,-0.2842790785304241,-0.826996985102419,6360.0
BEL,-0.07673954141325043,1.1478404126513966,30.857724108837,0.3534650718305967,-13.23464634956104,-1.857691401759787,17.309619616208547,-3.190526909090452,9.932865893832417,2.019580270578217,4.861220084601032,-1.1716540360150731,-6.562644882259581,-3.904737628089612,-0.6174745255898291,6.8464438476948635,-2.6587630042757393,1.730878726219271,-0.9678395827767227,1.7525696071335375,-1.8982437046965321,-0.32657135065488346,0.9074626916205206,-1.3740694603706223,1.2240283350537586,-4.031423468774382,-1.9709867712279734,2.8015744450616022,-0.8560344976477028,-0.2809739622263058,-0.3088034525334882,13260.0
WBG,2.8239012799252423,1.6848950018976672,-4.50219787003185,-0.35671060940785937,2.905617385043538,-14.94609471576553,6.951877868932007,3.5077765092971096,-7.658346681968859,-5.585367523199093,2.505138757136802,2.3275494923867956,0.8546560022844938,-5.40116265754349,-0.5998659514849952,1.5042550071043554,-2.5913531861848935,-3.1265992223529495,-1.6075209867541813,-5.5589211402494065,-2.469750576614304,0.8841410064172953,-1.6464814874957598,-3.6185638070024293,0.31121689765604654,-0.9364591236637992,3.696780563000586,-0.3623676273676,0.06295027213988108,1.0213403501938356,0.642934024417293,68.7363513917735
ECS,3.3346960292201953,-0.3272026599258813,31.77432447489774,3.630563025496107,46.17321631642049,22.741881621127185,-14.89212490040371,1.903595841074965,4.881899564880629,5.101033260409882,2.114640942753342,7.551225931497874,-4.330111866379548,-2.820429127290737,0.7003686919052705,6.108039160983533,1.97064809166763,0.7741659876494694,3.7262861851188065,-0.5383795694491071,2.738440153580089,0.4222628535650299,8.507558423653595,0.7252422368064515,0.301291480247293,0.09944385116198912,7.54649679326475,1.5197209961882379,2.8866979065597196,-0.20848295081588938,1.131681270842174,5805.349319679251
ARB,-3.7971066509303197,0.33035946015818285,-18.050495672385892,-0.7838415288832117,0.8034953209252311,20.980345534563742,25.973945061707084,4.455933952683745,-5.537920084706451,0.03850682965047128,-3.1787016700956165,-1.5219530442732652,11.116329094728242,-5.93297672167307,-1.4035213719503852,-3.1686273486300816,1.2065563021674817,-2.155765447270912,1.8180563393745703,-0.5526549925377312,0.3199402775197746,0.10943837872754443,-1.0879065520504643,1.0105110587478265,2.0721993653999693,-1.6330019948132737,3.9227317306248586,-3.1020997654707623,-0.47794466618750975,1.0363062000322636,-0.5226789025425382,2275.44407531919
AGO,-3.6252823904732736,-0.3184116217296953,-6.021818152424747,-3.915148829481505,5.6475547433999695,14.16267904388728,21.645498293685673,8.193272096784888,5.116711922526056,-2.2218729896848495,-3.115150494722399,-2.872377149636077,-6.288655564296783,9.763625725877766,-0.8649565646684452,-4.261807545030989,3.574418131097493,-0.7339060255687108,-1.0607337872892753,-1.0793722617770258,0.27420336325356465,0.5573512243974724,-1.2478683833471989,-1.7816350649032677,-1.1015883525927477,0.9321908685063249,-0.06164385708275169,-2.050047207198052,-0.8168550795454197,1.6477301804382127,0.8932544988157767,7821.281666412571
