Country,x1,x2,x3,x4,x5,x6,NY.GNP.PCAP.CD
DZA,86.30934843721198,20.829469645152525,29.366320173281046,-49.36265606222998,-3.8231646872940095,-23.189209949354606,5510.0
SYR,68.51217405520993,-0.7046074181796346,-68.25429754129469,-27.72575013870407,1.053372537620023,20.087556603576136,27077.585644802562
CUB,-8.293306047813921,-16.35997614169691,17.024570260824454,-6.067654953066972,1.7949855903136291,-3.945662961244829,33810.1947715063
MMR,38.30036367116432,-4.53115271851113,-22.95367844083051,15.885212369271104,-0.4123061417720446,-18.936301977205655,24360.123119322463
SVN,12.117194517855438,-24.634462619234966,26.299466133452004,-20.02227809537529,-3.1630852641353204,-1.788532841536199,23190.0
PRY,46.84261024975902,-1.223274129612066,-5.187265316775292,21.446059908295705,6.683822942642794,-4.564402366931826,4190.0
SDN,5.878854494645585,-12.050757057512628,-18.641838830279955,-20.49689529138174,3.2116944383535784,-37.03122851713761,1670.0
FRA,16.431325277505973,-2.806396278298136,17.319266818199765,-7.332901269017265,-12.315984504228593,-8.377182653115536,43530.0
BFA,57.61733301841894,-16.435717442978586,-56.56435340153072,11.866284362986875,2.35512794263181,31.519606403155887,690.0
CMR,53.48362326820891,-18.91944728062299,-21.9465412547606,20.570051226588582,-1.7013327007307153,-3.513316194352134,1290.0
GUM,19.368403943475137,5.438393211971312,6.733401502245207,10.60709415110839,6.4655842730648745,-13.533270755971989,18118.05315179409
TJK,49.39530553254773,-8.318147950128004,-6.4770873726279135,-1.3314567881551982,-1.663665587724174,-4.9673068022242415,1000.0
ISR,-13.345409565104244,-11.702895420119013,21.554879215981263,12.717416495923748,-4.907270145735579,-8.508260496370182,34310.0
FIN,-2.922429321827914,-17.28622347469792,39.037592257714515,0.8337550636426105,-4.327341039089444,-5.946168957180499,49050.0
COL,23.26520224364796,5.724033373997847,-0.1271148427952901,17.625092803972706,14.258771386864384,5.170445561738925,7770.0
MNA,-32.93954757256383,-4.597844461901195,-7.491886504795529,-10.50715198390032,-2.1810049319123648,-12.829183106082297,4722.41693651166
SSA,-245.4817615862322,-27.568059464604023,-43.595686106656125,17.298357418784743,-21.775776999149112,-0.000354016921465267,1606.32961710596
PRT,-4.360262410359808,-26.50914845472293,28.230359432948298,2.4468948774000494,-2.3827553811731854,0.8531155166319788,21340.0
TCD,59.23008320625567,-1.3668748562858002,-51.87927951417568,3.8707463488595537,-1.334460292212121,-29.090767062254926,980.0
NAC,26.280101159206424,49.73001391270554,13.37629722989364,5.445574298398569,-0.08098742166536009,-12.247356733812984,53608.9339325803
ARG,17.30587661555401,-10.405747148295248,15.75558707907149,-12.771169272797504,-1.5933884186103868,-4.764328747435269,14110.0
WLD,-183.93136501240355,276.08131094090237,9.323089363573347,20.7714292287635,-170.99507019848087,15.515737996349168,10719.9602152642
PRK,3.178747459924504,17.481084958693206,-10.103033598131313,20.240530495469784,16.229995805341968,-4.258775405002288,-3063.781788174456
EAS,-22.538881488716687,81.08061397614864,13.630010524224906,8.987627634734908,-5.878380704022584,-7.212956211946328,9533.19864516056
NIC,41.233478616880475,-10.465246391977043,11.245290903534015,11.08620553489244,7.431161207290354,13.103196720411171,1790.0
GRL,-1.1001653756463827,-3.3350687064943503,4.775393557400622,-16.526509662452035,4.783221625200191,1.0708748448723118,41408.4351138245
LMC,-454.7158032136837,-21.381433888481602,0.3785770014846937,-16.854304911029317,-0.030606256620857454,2.339260369180651,1964.2561607392402
KWT,-5.650705630778916,0.42462591626868157,13.176095558079213,11.755772000434842,13.621082941688355,-7.483160777584903,52060.0
MHL,-0.05434517245767072,-16.618975209652238,-7.5965241232748255,-14.964983005010076,-11.708598312283902,-21.190764094215638,4250.0
TUV,-44.11801384316066,-13.396461937223679,-25.791872263399373,-7.613987925284221,5.178570665070745,-23.224888317243483,5840.0
NZL,31.024658517286653,-5.096365618281861,31.295796513710396,7.810732031924333,-10.79063583169506,2.498109420492308,38285.816323198225
ATG,0.8455687351044332,-8.638980609351359,7.015949375950229,3.726698896083894,1.3123343948842685,9.651896842457427,13030.0
RUS,3.756814182760219,7.87746402617666,-4.896789983690935,-3.0465828055392525,-5.584672149945861,-0.5632997464778597,13810.0
IMY,24.649943899111108,17.732825539870493,13.48085610308135,-8.285813478159998,6.111404306369596,1.2852215500689865,-45622.81310763005
ZAF,48.93957878685789,-13.638332382845702,1.2669056299980155,-21.365730536027982,-4.218879426931769,-1.0732153646591311,7410.0
GHA,35.702707206487744,-9.278228997336893,-18.92351659692739,4.820591318809655,7.328600854747151,21.992790547246777,1740.0
PAN,37.30354251620626,0.3089592987022828,-5.855270574834919,2.4019318659391304,2.0338188205543295,13.485750059749925,10860.0
CHN,-30.889861412438616,87.79835248884686,-0.45283970634041754,11.333744736087402,36.662997168683944,-20.849336903176997,6710.0
HKG,-5.2222084899793355,6.0903793010424,14.414306194602272,-24.127024487349424,-3.090322186181304,5.203593798098045,38520.0
CYP,9.545289159793292,-40.22441597594643,-15.307723352483677,2.1598063432413293,-12.36498241532081,2.380547216246418,27520.0
NLD,-30.943538947995105,-12.892051315948466,20.310390411791253,21.744834515183793,7.980678187974545,2.5181195571362727,52470.0
MAR,31.944287210726337,-4.426014882366255,34.1082617730463,-28.86065446725569,-4.9669079452603295,9.380073864327377,3080.0
CHL,-9.323428873151009,-7.163946443246625,20.67515374816185,-20.33082917490064,7.589427568222478,2.8310319059376905,15270.0
MIC,-1129.7849613377111,-27.839016139066675,3.3532035747182416,-3.3842696168309216,46.871569657681185,-1.8978944836729348,4495.45999792646
BRA,-55.67435653976628,-8.403636705086045,5.783791992401453,-8.48728786827837,13.019101979360727,-16.17842189975865,12310.0
BIH,40.923299021326535,-12.932455357823788,11.88801784754208,-16.083767127937154,-2.6685567295032997,10.355809338919435,4790.0
TZA,29.47667994207964,-10.810366478449179,-31.134144401213902,60.81756514889933,10.250762239162084,22.134798688338734,850.0
FCS,-16.082771772799497,0.6488477217096899,-61.866270303697995,-21.880022099939623,-28.51275937904094,-9.764759492811756,1616.55920655324
MDV,60.02094139395652,1.158572620392075,12.381106940672966,11.183213640684919,3.2295820510760014,6.500568700814968,5980.0
MLI,46.12491329087872,-15.34827610096188,-28.637019839589193,24.38594435914608,2.1278389234415127,5.036620793188246,620.0
PER,63.45073404341589,-11.16110810462133,-4.771735513632386,5.067851718611256,3.381975540446412,4.392461027685501,6230.0
MYS,27.58411460291779,-3.9845709780847063,0.9366028810386485,-19.968781206920053,2.256354055074646,5.122939154825666,10850.0
EGY,34.39590186231877,-21.97362730606559,-9.349153921956873,-23.884087989512608,-1.2473488611385686,12.50777915314775,2940.0
SYC,8.789525045529132,-8.118437646542718,8.529470739913965,-7.2890983940114165,0.14464502934049886,12.86971605422022,13540.0
SVK,13.554554875799248,-14.116068255852866,16.757059830131887,-14.25468015642803,-11.19848380781675,14.450888923546632,17910.0
NGA,50.76932512711247,-3.7238125064726586,-11.354822552021492,-14.257167681625642,1.5472032375282547,11.853451107500277,2700.0
IND,-28.848033383936112,16.664101494796707,-4.038087907365915,-26.658431125374854,16.24153086608372,9.837984040897538,1530.0
KAZ,13.749902651766865,2.7329618989400157,19.15755727746257,19.79171066606919,13.771977826810398,-5.742979346602859,11560.0
IDN,-18.290239843394357,243.98294075792325,-54.4961970680373,-9.512021512626683,88.37722940822567,2.603151003587438,3740.0
GRD,47.03452052882859,-10.547550099811112,-7.4191666462350865,12.512535873492299,2.37585052934072,14.94376488015829,7450.0
SLE,51.87906446863337,4.807741057398265,-24.408957325761072,-13.472507331395358,-3.9424089449640145,6.234626953356256,680.0
HUN,33.45074334949533,-8.830030122827818,29.42920557609778,-37.78803316769595,-11.2389454018458,0.4505233486163303,13350.0
KHM,57.35174726127108,-8.837694368248576,-2.943721774912818,27.672990601080507,4.660183187003853,0.552870309186589,960.0
MUS,44.15996392244203,-14.941505146250838,26.11865923003535,-10.574168600673733,-3.8632379382030324,2.152527314149176,9580.0
KGZ,40.5342754880256,5.330972725666842,4.970875824785586,9.320071806205927,1.4401781997652974,0.600917569062346,1220.0
CIV,38.04428258553072,-17.519774069220787,-44.49322248921831,-14.145166041552406,0.5366259559345767,4.404054494761646,1360.0
VUT,68.99607859786838,-8.07251495780897,19.078002854639855,22.347690095910913,-6.370879136606158,-1.1616751375977519,3200.0
TCA,-5.3856015022711095,15.72731336346401,-14.967348244649655,7.236450937361023,12.387546056744167,5.4422802747178505,9112.475865210827
TKM,76.9025465545728,5.726887373776886,-15.338864611375223,-11.413168478110325,3.0745679168715716,5.941622788544428,6880.0
VNM,4.221420566108516,92.5599557655356,-14.876202841200731,20.89789014367684,34.88107122169146,27.50632309628472,1740.0
VEN,20.804323846834205,-2.208159061043022,-7.239868474641836,-0.558245748825531,7.664444190724929,-10.523137953339788,28557.04921086921
CAN,7.663730710632239,-1.583269928870446,3.64940121177394,14.657547503422723,-7.938082308577888,2.4079145615097444,52570.0
EST,-4.713620115398792,-9.656254504564432,26.79253065625554,-14.714239389460259,-7.249305057164312,4.802283930425816,18390.0
SWZ,71.42828933476287,-3.6234279504079185,5.674284220377408,23.98918867322068,-0.4677694415623332,-8.076476449839065,3680.0
KEN,28.736880903566547,-15.745864716195314,-4.673189572152338,4.498619546335709,0.9830828668190097,18.293061349672442,1180.0
JAM,38.217075344013644,-17.649202906794088,9.87881903320146,12.368682888291042,3.842580759230248,6.815361679840777,5250.0
DNK,9.676969697295855,-9.464661577010837,33.662189166922566,1.5812440528502343,-9.541995778313069,-5.639404358947292,61740.0
LUX,2.8464120365051477,-1.3272471839987652,20.73481886457123,-35.444341755096914,-11.193739518830926,-4.486566392732161,73510.0
MDG,39.61510298055001,-14.29223661077554,-18.51401666538248,13.245588097886525,3.6356831209227005,-16.908657028267427,440.0
PSS,-18.045546067754852,-5.397980885459303,6.2704255993368045,-7.969719796690801,9.932368553067851,-9.361467272795384,3618.6714621622295
ABW,11.771803905231359,-10.785148981873165,13.933564439904096,10.20319858846758,-4.4750857113511495,-11.799361503302748,20587.428941754468
USA,-18.48229374290479,73.03989516551022,12.182910822649077,-3.7667505068118516,18.169131155970476,-19.333956715718315,53720.0
AFG,64.70274875200033,-23.18065878416491,-44.2001942683374,-33.34378209537878,-16.0783663385221,-17.089361078697436,730.0
ROM,10.817756279334942,-16.251783978245538,21.059285115584107,-20.4522078330165,-4.730534293383156,2.5966617576289517,9270.0
EUU,-4.744104159433816,55.45633543009536,26.35173982334661,4.4998099754389225,-9.906377509932323,-4.161193556093047,35657.6668900571
TON,41.82737770778179,-7.515100792631291,-3.668272610961973,-5.562526240579621,-9.469311473691997,14.815625910004139,4300.0
LAO,36.57808384674084,-1.9820935364901884,-6.854723972810245,18.342295862149967,7.587078764279129,4.713463981976005,1490.0
BOL,49.93014985479395,-7.755193389380265,-8.349752923045006,9.368543514280972,1.714559105641307,7.7963474883015556,2620.0
HIC,7.345737219687312,170.57507769182294,0.5985891488771488,-5.305179041826055,5.924240696594154,5.879553392738511,38352.0294337569
SLV,49.089264767432475,-22.410777114342064,1.9860654200718948,-29.16476576029545,-6.723878662413423,11.542297830466834,3850.0
NAM,-7.798539097629214,-10.299946214868205,4.227530947702258,32.36444024158954,8.248131667598033,-7.1582132443484,5740.0
UKR,19.122741953683402,-14.538944807159226,27.73320366388902,-3.0492099798640564,-2.319490388208841,0.49825165006689015,3760.0
SMR,10.539697643931229,1.2077720591887953,10.009302419795812,-6.4585845836098335,3.093060609317265,2.3912536574097585,28196.64537355248
BLZ,47.82233545572912,-13.79154046693684,3.658582885695646,16.796101640683716,-3.8461751663568617,1.9305776936973587,4350.0
BHR,-6.743685744187379,-16.734548331776015,-0.5778603646283057,5.355054680432878,3.565538376134954,2.651775917489023,21060.0
MOZ,42.292452827031404,-2.0031597465518836,-18.207150570634777,31.764526909293938,3.324438882274086,18.204669334790026,590.0
SSD,10.763332672521452,7.9165021089057275,-25.427446092774343,-14.025954184816236,-0.35626119073193246,-68.44047660166052,970.0
ISL,-3.5676741033738866,-13.978528602352554,6.828570868207946,31.998283587528388,8.887826839089849,2.9038111488654854,46350.0
VIR,12.828784428756,-0.0014493362991180724,8.89013324080752,6.8160567462616575,4.851345158313087,0.4935898856931426,19674.288325152032
SEN,39.523775559692815,-12.76208093961097,-12.338256680494789,29.959075998123154,8.860077613239943,24.05329134843253,1040.0
BMU,-2.6247628149111066,-20.970826814280976,-16.62498130142212,1.0656340511799645,2.9935945614083814,13.064405509630829,106140.0
BLR,36.37815265662449,12.979055298009898,16.173964155965546,-3.347753455700965,10.387480571851883,-2.6599546240475735,6790.0
SRB,25.33417434494969,-18.96472468377629,19.170318156595073,-7.226456164915206,0.08234471043529983,8.827237022876927,6050.0
ADO,-17.840321971390445,-15.218961618567501,-1.792633700566242,-4.311380316234324,-5.695999368257135,-2.3758162089970427,43270.0
SXM,-17.50726291295706,-0.7740742219271237,3.9830699577690485,12.030918549520573,0.33066754567918755,-10.052737944523138,-20127.265498734363
LCN,-11.206262700668015,-0.19085558527225743,9.30527086407783,-5.574931340139032,-3.710689809887784,7.750257267902178,10060.1375268711
BGD,18.01945107549527,-10.491118716492199,-6.813238932507782,-6.89724660081104,0.6036852373261254,-6.585048290181185,1010.0
LIE,-18.560527710366117,-0.8630646703738919,14.480141538227764,3.338850029675048,-5.918410453613569,-1.868453652919869,-7793.654786717314
LBY,11.595711723417654,-3.8027734569730454,0.44876783912702223,-18.913097937968818,1.6588183877576832,-4.9618263704739896,10520.0
ESP,-19.073536767512493,-17.772390417999976,31.103270502529565,34.13296326581305,-5.175865475503248,-8.463812329694067,29540.0
PAK,27.087187022812497,-29.763137563651288,-61.79080096125205,-43.80502132064938,3.9706090667763174,7.641435685134782,1360.0
ETH,28.37673866365626,4.078239580933174,-0.5067314747836672,86.16120833623778,13.472746262976663,-6.0464753487504685,470.0
OED,-42.44592001777767,150.53342615498434,-2.775224453871254,1.3984726211095333,14.466133863529123,6.370906532930818,38945.6765071676
GNB,70.39689807786915,-7.540258193792715,-19.931442932509988,32.299068143878884,-4.655301438519264,-36.76797848725531,570.0
CYM,-1.818840622743369,-2.8686442460606485,2.5296878012796538,5.637349086978996,3.789378880873059,-14.95922613982806,-7357.112681466206
BWA,79.27386422840071,6.74802821411806,18.8772057546049,24.529791474792116,3.1542207585927406,-11.272672439413622,7370.0
FJI,75.82721680294846,2.6773205895266683,-6.00535772621832,-4.800248222187066,0.534625870314277,11.745722057387564,4660.0
DEU,14.340207418713243,8.743276956656569,6.831906613316832,1.0702257166211369,1.9838105738951655,5.606743645385175,47240.0
JPN,-15.063713210175093,28.402632343413764,-5.557850173076872,-6.431482151568918,6.15602753710477,-0.9206966677132173,46330.0
AZE,56.60947551306226,4.61216937757229,0.017110628377073875,7.943705195691261,11.530145994954145,4.43599544896908,7350.0
CZE,0.9839370963321554,-17.693864271117835,21.50462897135368,-17.324582954489824,-7.973837750767489,1.7075851868472198,19170.0
LAC,-285.9798387975818,-28.66442172188813,7.6780539236342555,-0.8852585239041233,30.189001180043785,5.15961407873994,9210.084664040749
HRV,-14.767922017699492,-29.84106988270608,4.9325534088155125,-18.876157664670256,-6.100135422843894,14.357417996594135,13460.0
ALB,49.58509347581388,-16.790688601116496,13.003225649974752,16.482959840554134,1.629579753252644,0.46394970049776796,4480.0
ZWE,39.887987311749235,-2.850361452728185,13.269232135240872,38.246979787930094,-5.257446104648685,-54.10353114512443,820.0
URY,2.58745643374987,-15.333243099933979,9.064281212442106,10.864412027449887,7.168514713062528,1.1160116076307645,15640.0
MAF,-0.610954708570612,7.477808043890243,-9.922737698680335,-15.771535594957097,-9.568853646152382,1.6443456850344427,-17274.727353714785
BGR,34.90940458603113,-17.225078223328406,25.86126874862469,-27.690834738231555,-2.2511820779142386,-1.1506732134761437,7500.0
ECA,-174.90314638249413,-23.059583331417244,4.291749860588595,-18.060330488180373,6.515285153511026,21.341935779816275,6885.24117905693
LBN,33.70029492288369,-11.161764383215605,23.343561053632417,-25.654124467888902,-4.679379598115697,-1.9314475302458987,9610.0
GBR,-3.8081537575211195,-4.060410641185218,38.85195448928215,18.477590768111458,-1.9316859483722224,-6.134003295643609,42050.0
LIC,-147.48582730575524,-23.85696658907984,-46.168908731120766,23.226879731280896,-24.902174047699212,-4.920656528304641,599.739326349884
UMC,-615.012733883112,-5.971134548585161,1.978203327072749,-2.801416583016015,52.45399796549417,-3.022827720703327,7558.3753534643
ARE,-9.370847367235747,-3.043339273299854,9.825183635431888,6.580703626691681,8.390103783669725,9.343266295324892,43440.0
SSF,-21.943810387059887,-12.784755840026808,-53.88928170373492,10.75610494612591,-41.10757457965828,7.01109018629706,1616.0943766793698
VCT,49.646401738778565,-17.31474264679083,7.198643701070505,9.333995207092027,-2.794073864387178,20.01449981144559,6540.0
NER,50.57768263265889,-16.049530901741246,-73.97875680494167,-17.407059592684906,-0.3431941066159703,31.972237375714634,400.0
NOR,2.42033505771492,0.4443159755328464,30.975430817738538,13.240207628775185,-7.51187696091858,-9.980692966133285,104010.0
BRB,3.0305930247711026,-7.770420631903151,-20.97754197643909,27.950147680192885,2.093059809007134,4.964458846962349,31992.135487872736
EMU,4.17104638296388,46.28500897922732,18.01933900561204,13.799349868534254,-2.6691315528643735,8.42191419944238,39394.937703476004
MRT,52.808414586540685,-4.515505087622184,-49.128370893931795,-9.805381431318466,6.14998104799364,4.075247943287193,1330.0
LVA,6.3683426357621284,-10.85997121475555,19.253688740134795,-2.8924370389212593,-1.6050037038175733,-0.508404213791981,14930.0
MAC,5.737023781323522,3.2657145373674994,32.18913643236141,-20.117234541977663,-5.833665592372091,-10.47717270662361,71130.0
SWE,-25.690777659672147,-8.788318904465195,41.6550364446484,1.7574969529786686,-6.055426407010336,-11.155270768209464,61340.0
GEO,42.74646860863076,-18.686270706878755,23.91173282963115,33.89322815505453,9.453654019352662,51.1596495137184,3560.0
TUR,-20.63627411767112,-15.584934887805256,13.651474847219651,-21.56174531554714,5.503313751741659,11.947424121683097,10970.0
JOR,46.08137994543401,-12.479379689386725,3.802183511152637,-43.920854293473994,-3.359711983541557,17.98771432838558,4940.0
LTU,-21.701030525373866,-16.245761087681906,12.434695920092084,-12.892254152053866,-2.8112332254297248,2.769149325054482,15140.0
BRN,-13.645125466797932,-24.337131468872435,9.956555259028567,-13.442220001356647,-4.321186678385533,6.263662152770169,31518.496018155274
CAF,63.65968456968538,-79.79780999490013,-9.037314689489587,11.013879496057472,-28.49985647671436,-34.73508250627765,310.0
NOC,35.92983052399654,24.663432151968937,14.563910678680063,-5.783062898993505,1.3337974757150626,-8.708295493191013,19096.476408806
OMN,-22.743564898380114,-6.244732467197147,10.814799591078913,-25.25536989188491,-6.421431428276574,7.90842163107478,16870.0
DJI,60.55492696253532,-9.290142053023065,-65.7681565418885,-35.13117269387232,-2.5304278358552206,9.242298997909323,7087.556502080049
SOM,63.8456718160952,-0.1549393827896303,7.397851366473175,-16.405062657008475,-7.256394622362683,-8.11128728696429,3491.793624166494
SST,2.147713545742777,-10.310681236704985,-14.55028530624363,-3.9773054276441027,0.24356735165741875,1.8898862359650825,5644.48851554117
SAU,11.849009559381916,12.02763385465577,20.10969804256568,-48.78298554036026,-2.0710175172118963,-1.1351999904654673,25140.0
ITA,-23.298202301161307,-21.084492907861662,9.681658083111413,-8.219214608198861,-5.445031044075867,0.9339650376094646,35370.0
ZMB,55.15621458938609,10.299794702086391,-13.563625585808827,34.35101915423607,3.864291720629261,2.2170272889000695,1700.0
ARM,33.690600347299714,-19.000410540353574,15.652163066866276,32.06483027761352,3.60623050957448,33.000784716518645,3930.0
MWI,45.654290706435766,-0.602885153344087,17.457253344081135,39.131605639773646,-4.657288897981715,-12.160659795103816,280.0
BHS,6.096168899856848,-25.929846065944467,-12.009966776231536,29.875592198779344,4.772665039741069,-0.37080422206658864,21190.0
CEB,-2.723946002041178,3.186066199544992,15.814652059486274,-18.5712064013345,9.004779154559998,4.517724499929052,13379.3161870593
LMY,-1361.412566889185,-16.904484459474524,-22.502464330245644,7.729737916908435,-43.65655100695257,3.9071369506137756,4088.166986631721
GAB,37.96569432842021,-7.93223122360003,1.3698121641040986,7.471681596024486,0.8266270764740468,-3.2053821491259487,9910.0
DMA,52.162594320759915,-12.532301716362284,20.845750986249875,-4.8914803409097205,-8.780773308964632,23.78584865701698,6710.0
FSM,-5.7622980303329925,-5.941879236276827,-13.798397443199638,-4.690418382213444,5.778739622320211,-26.519249440772306,3280.0
HPC,2.0804572664923593,-12.579821548148635,-38.52686116266943,11.076656949549884,-41.99882725399064,4.323545964449072,834.256079628605
GTM,48.83403177958135,-23.82944153180192,-16.216940155121947,-0.7323964671594156,-0.31836333321842325,13.312563561365893,3290.0
LCA,69.16839208646257,-16.95696976191981,1.4079717810959866,21.707580227465,-10.964174327807216,23.414923123741662,7110.0
MKD,44.4494331468679,-15.781067293664249,14.687929136980392,16.71684152692692,-2.4329991501451467,0.6252666252674032,4980.0
SUR,-1.294603985807666,-6.901646317322524,-6.996055815852568,-10.801505005935006,2.676216463743672,-2.4803359769507956,9650.0
RWA,34.199488511085335,-8.205170475068755,16.867751958390826,29.72248244651784,1.9350799908007832,28.59174942332073,670.0
AUS,9.243879993522063,1.6007704538535457,38.14704076762033,20.608247205516953,-2.9169049587587055,-12.295479620664329,65480.0
GIN,48.79890146356865,-21.073681732570574,-43.30686085601341,2.3723042349874808,-2.309357542309082,-6.742257666972926,450.0
ECU,47.961001928304746,-7.083559088606217,24.06105432901551,0.13163821258501238,5.251454764866584,-4.360188761304283,5810.0
IRL,-13.122110367578411,-10.612533763173648,34.64767135370344,9.596867974602164,-8.456189321054557,0.050545110090946394,44450.0
ZAR,63.461980851995904,-2.3214901497114324,-41.578819110491075,-1.0323321305557738,0.21510132141283683,-22.026778312580547,370.0
HTI,67.01771459238476,-6.634274959998658,-8.650160999191511,-4.113879693068116,-6.694826220808995,-30.635424161451493,800.0
AUT,5.9853526117576985,-14.70597179684554,4.755665588763611,5.030772909580808,-13.0036976956289,0.3008452698803926,50600.0
MCO,-9.183089067735285,3.871394753596886,4.845823427909036,-5.650132174518605,13.000021064589308,9.480686692097198,-5955.8802073921
OEC,-27.688437692432156,139.51244732834985,6.21154435786188,2.873748150962924,10.531688506090314,4.6633702510266835,44314.386367032595
