Country,x1,x2,x3,NY.GNP.PCAP.CD
MDA,24.21780557343351,-0.5727936972295723,-3.4224201515279407,6332.868615054242
GNQ,0.16462896751552766,19.909621855934255,6.592782733738803,7928.861169206073
TMP,-5.998113235881236,-10.203609557632316,-2.1768920734201527,-1704.4545408527847
TUN,46.30088865282048,-12.31652459906586,8.123906406450226,1420.0
YEM,41.01729794886739,-8.757240560270674,-11.49560440868093,-997.7876841954858
BDI,54.13401134943316,-48.56169164918157,61.022886843384484,250.0
CUW,-11.048119049024049,-6.755193801175064,9.373302418223108,-1278.5900918323605
CRI,35.37855738832196,-20.589645393663037,-27.410551657226822,1420.0
WSM,45.123021518984665,-6.580780979211561,7.979830452219753,2013.9870233701295
NPL,44.57733099714405,-33.45992090340437,26.4045770381749,160.0
EAP,-147.19008092952598,-0.20279670546175155,-6.228639634200718,312.7193690357321
ERI,-7.1580451942552505,7.409700303360509,-15.02673988729969,10335.125157882838
QAT,18.74075565051475,16.95142422762012,-24.45989944165383,-3005.3526463445014
LDC,0.33809025747484117,-29.922915844837885,32.93774845041757,338.507549282173
UZB,5.998402118161758,8.591671420706463,11.108384431328407,-3769.7432421291014
CPV,63.33715740523965,-3.7954792715738086,8.269823656722956,6104.39905519766
MEA,-20.24353749733487,-1.9305114596797932,17.365158479467695,9939.966082200423
GRC,-8.147494919932614,-1.2885717101858718,-30.872430870471298,6360.0
BEL,-18.016631598075865,5.089192102829736,-34.193166916469366,13260.0
WBG,-6.4496021991332775,-9.283226161443995,1.8453530410802075,68.7363513917735
ECS,11.872146423112161,60.95796589318901,-1.0478207979445635,5805.349319679251
ARB,-26.3697034096537,0.1739679764071362,23.069343390216105,2275.44407531919
AGO,-21.15934899409138,4.822596549659126,11.429936563578673,7821.281666412571
OSS,0.9849620505938268,-6.776053243467731,19.443788774617428,1620.3100975728885
SLB,52.48235684974555,-19.654017991190315,8.039018338153332,6508.008340108303
STP,58.31407075008885,3.3556902468034067,-12.248541664589215,6698.759077658033
BTN,63.684235984611426,12.497500245336933,24.091523483329848,17901.200899587668
COM,52.850788657829646,-4.08983355652216,1.1324789717662358,2171.1182161693796
BEN,54.917598947317586,-28.721356384696783,21.461523764592275,410.0
PNG,46.53453157479655,-14.217394797345593,2.8246368775945454,790.0
UGA,47.41458813775585,-35.37389360490469,19.228003806125688,6058.672332291921
LSO,64.2522317024449,-6.298052657099559,-3.517033270853842,530.0
MNG,14.002614080732664,1.3891248538726364,5.979799573538455,7356.946831274065
KSV,-3.809914260459764,1.5335452945637742,-5.206968345456688,5100.725243285255
COG,47.253530043733306,35.02237260578793,-11.695782567939318,1080.0
TGO,46.05242469614757,-16.533458537508697,-8.335142201137028,390.0
CHE,4.395520856107484,4.672456869830727,-9.811769084553863,9223.379241661176
MNP,-11.686318053477983,-9.805509429969074,-4.921813007744689,-3871.665633224962
LBR,51.903131668398395,9.722453535448624,11.86021543916723,500.0
PHL,10.999483040800516,-2.100839126558764,-31.818071247240884,750.0
MNE,65.63792378012707,17.44342331632133,-7.944941515521542,8017.764167724665
KOR,7.3923157760698475,47.21649561787008,5.830513083298822,2070.0
PRI,-13.258259391617289,-3.1823957517664025,0.3011516818099229,3890.0
FRO,9.737369992738387,-6.68228199282743,-0.9252571279253665,10627.606714201997
DZA,30.756595912446265,-1.1527686262951689,8.258050557984198,2220.0
SYR,35.46068316430664,-11.718625330421037,3.48373068692689,1750.0
CUB,18.80910726733933,24.176209410694145,-14.514336599232244,2430.0
MMR,38.415250243154965,-8.916869104212164,14.859601116796126,6562.2296165286025
SVN,-14.893644242424891,-0.04454554071178068,-10.802396320666038,5846.683526445202
PRY,48.00747085809216,1.2568466991663354,6.924080065946978,8494.153663180245
SDN,28.080451332904637,-17.978620271092087,-16.745988318190612,490.0
FRA,2.126707540387409,14.570190137037534,-14.194772237808222,13200.0
BFA,53.09709142624652,-56.18949272248416,59.026901382416156,300.0
CMR,45.819418295954726,-5.650504457962224,27.51039778230161,810.0
GUM,2.1723476863915643,-2.937349889037836,5.866545964171552,4080.221269388101
TJK,-13.104521859102393,-11.800268449836054,-16.286808471849934,-2033.528307764922
ISR,0.8300128921979536,-0.0560876820394637,-9.032651844326292,6070.0
FIN,9.686646185735517,6.072186074949234,-29.064392322399822,11980.0
COL,32.334353939184304,-11.113945008231086,-2.218318022370774,1310.0
MNA,-93.196948650477,-26.42431528826153,8.422290881071799,279.70164206689515
