Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,NY.GNP.PCAP.CD
EAP,-0.7868697333740893,2.6417936036261622,-0.15152591092438858,23.06688401508249,1.5298872836623312,26.467499363934134,221.97146704501193,-8.913870291671893,23.04824396154768,36.61706035310538,1.2954008764918261,-3.501794211616156,5.048449148486811,0.7231085919526621,-1.5718673062564665,-8.21740702710761,9.843112308761324,-1.3984750137987425,13.409103746193605,8.299256226995679,0.4402571553748417,-0.9539044573490563,-2.344042387086807,1.7723918305110269,5.51967815193786,-0.9505018904915212,0.563043201888442,-1.4093789106404775,-0.649776122510331,0.2146699061461621,15.051740719877404,-3.6062412216709236,-1.9348839327567675,2.818835676335115,0.6893257967990936,-2.655795143367974,9.674650518144379,-0.3624528186290252,6.652514315342361,2.738800830366204,5.307630807571348,0.5724159132209634,-0.6296235104899728,0.8807576659739743,-1.6375413601848885,-0.6885436633528688,-0.23909217956427736,0.04197229271088959,-0.5712504242678057,-0.5844350129212861,-0.3226906157129525,-1.4848954640996266,-0.6673933991146187,3755.0124638620296
ERI,4.79988259101232,1.2441775629371188,0.1269345948798387,-6.7940391940018,-14.472489138869728,-7.918495170991768,-47.859963079526686,32.39956690529487,-20.205025936133108,-24.79138633327082,0.26204185413795944,5.082053731545888,-1.4902616671490623,-6.695813742609819,2.2266063505587335,12.232713345120574,-7.2845436612455385,-4.088385636379497,-3.543734041899474,-4.895544235655052,-51.912058676044516,10.800099657843788,-1.8475309058315839,-0.36776771069554415,-5.038230072369495,0.9696095591009535,1.1582290810641145,-15.166050247234143,-0.6679071524053768,0.17582490122002278,-3.0135945645091775,-1.5630710843965452,-1.9585824085387848,-0.10902288139417288,2.305820106363238,4.4034041620403555,0.6304182055955553,-1.3541592852054944,-3.8746455283404426,0.5888240862388514,-0.8313340809406576,-0.8713388114721679,-0.16223662146851847,-0.015712323101084693,1.0693358550147845,2.909163818717867,1.3217109151623887,-1.2775246710369157,-0.6072094004431865,-0.9106094288071144,-0.9704121596156662,-2.5272371360638672,-1.2700819840158768,380.0
QAT,8.656855405534037,-2.1797959097108333,0.3979664475000737,14.740457570260203,-8.437196456879262,1.5527009868514967,3.0647168348681766,-6.793705372745082,-8.388965837638679,19.63297728629176,0.012656352562573726,-14.598477733043522,-1.5485368250512028,0.7696411766006184,4.496929274142219,-5.458372677215676,-2.1801961288804526,1.6554775756081874,2.692425179508749,5.828944676034711,-5.811343911197405,-8.724501747313973,-1.1922763957032372,1.5216499414170697,0.5516738273712387,1.9591645368034993,-0.10971982328427683,0.890568443507767,-2.919580934389286,4.422585772771658,2.999834186410604,-0.16192933316124805,-3.3104178045476527,0.7710807130804315,-1.1157820050592504,0.07968523884334197,1.2293980231695048,3.3178510899967817,-0.2507234996567633,-4.484866278131492,-1.093284789794192,-2.6177353793484963,-2.5741231611816895,0.39873072408904,-2.6679242501502256,-4.444184697559673,0.054476478935230624,-1.0021088632415716,0.12931227281303498,1.698990284847637,0.2983881615678095,-2.9048912860568876,-1.5240275855154415,66890.0
LDC,-3.7623374079916934,-3.5037805458075826,-3.011917211936965,-50.07181871403684,1.112992209783776,-6.525711885129208,46.307429933240996,17.070937333165244,-6.544044078706674,6.110910627500787,-2.1303675539725395,1.7130671830985,-4.231669958822028,3.7545594545896273,4.9219396039311585,6.756870470028084,-1.4412035044961609,-12.05010825919766,59.169918965487824,8.944478414427666,-10.444451357681306,4.010343862014235,-1.6212864761977026,-1.1859797613629592,-5.093095609196926,-1.7014838002952763,1.1110811665494185,-4.636903711496665,-0.7869439529430396,-0.9188595682639036,3.589420146983117,-3.860486725815388,0.550152227401194,0.7560068494279188,-0.5753948277383711,-8.428140152135091,1.6338995478387819,4.17351506405992,-0.9727542677612009,-3.402675077164706,1.2906823820365578,1.8007499034882257,-0.857712863592442,-0.45466092690389837,1.9328265185187758,-0.11573527257213453,-0.7733062570719966,-0.30036560941155194,-0.5899584398910355,0.4919845053974137,-0.40859792137488155,-2.037592018962439,-0.45084284304673156,675.553092685205
UZB,1.1396062691273918,0.3228138435192249,2.720423344292822,7.766599885977857,9.738094929516405,12.255354629757862,-52.65134412522652,-7.953017959409894,-4.600558588483004,32.684887451110946,0.4563030209125053,-7.302431024359406,-3.7100567828668165,-5.37003430616963,2.047839955530352,22.634193884193806,-3.2600905904090425,0.7479827519650356,-10.64187981268676,0.909985666942444,1.9941562297875406,-3.311708566375922,2.542673053467335,2.7098542402391033,-3.180280535217364,0.3783073736271748,1.35250354295692,-1.583065651113079,0.03132261649377077,1.7507418254097713,-1.7766125123324856,0.7282762400197286,-2.045888503659007,1.695995242883135,-1.1305711510908485,1.7319220718269577,-2.1552269205780528,-1.1979497234737173,-1.6633863065554797,-3.0630267963118687,0.5477440146503034,-0.6227805480524827,-0.6592517670399213,-1.7265367523422177,1.9648568663263033,-1.273979574303903,-0.928622880072432,-0.6851938886421776,-0.5114798772385039,1.1827063198177081,-0.42601392711149405,-0.9452417513970015,1.362561047901765,1300.0
CPV,2.096814603034033,-2.8835728310367825,0.6590743885749464,33.15815158861331,14.692391944026497,6.607229218703532,-31.215944695298173,14.073571358354766,-4.192128640527926,-10.127235400974085,2.8591767782638495,-3.54330806728675,-7.416751979363003,1.5340241149644689,-0.6095601822805804,1.5114898109621793,-3.4295968213827197,-3.948794859690726,-8.377560155622566,-4.250623741102633,35.529820955413676,-7.095092651969875,-0.9681379382260729,-0.8109394274547993,-2.6890748425884765,0.9543260678838983,-0.5252079452747834,-2.2659373436988437,-0.654022345604772,0.06190937672829093,-3.8088447500573506,-1.8523661619094982,1.2808275671359075,-1.0980554050094136,-2.654853273737366,-1.9546716839065696,-3.059983382871342,-0.19459067659257323,-3.1921407118749876,2.1700588803012737,-2.493573929086303,-0.1442938272808273,-2.90970191784728,-0.843014727714898,0.05073928586827343,1.9805147966113383,0.4433605993681372,0.7503768467422619,-0.3882667502279878,-0.4006797738583668,-0.5495732186282565,0.13491802127959762,0.8140132716825573,3410.0
MEA,-10.711636068000187,4.068350318644868,2.327762712841386,11.97651736363461,-5.573924652190291,5.877228522042813,-25.174651038993048,-26.945600324928677,-9.193644751548039,1.3904918666613413,-0.7868448086930202,-4.135564232829305,2.5390605728253144,-1.074677688806805,-0.22030875021586782,-1.1325932770749818,1.3472381234111317,-0.27510332296649687,1.6577880702477727,-1.7313185084221523,-7.941021704371506,-2.9045456377662426,-3.0562878559730287,3.2783029165720343,-1.0799873503147068,-0.2966918832707248,0.5955895790093646,0.12372621605213201,-0.3242343508489112,-2.2002889515227824,8.838068908998444,-1.139182568153012,-2.890023973203715,1.354293875608553,6.3062429409432905,0.9462035939637017,-1.119394224137236,5.669890640468723,3.2909286987491124,5.445924271521182,-2.1268770164352637,2.67052338052106,-1.2883367889585213,-0.2116459055148139,-4.703897559708071,-3.170885116447745,-0.8775444775683913,-2.238178747625206,-0.4197978203412257,1.0367069711475905,-0.0039482673967613366,-2.376991086671573,-0.2750889251016065,6911.6802853822
GRC,0.9657424507835821,-2.2773381195332636,2.2491960380354454,23.549007581487846,-14.962379697272409,-3.108833523053305,4.338992599289611,-2.90495670577811,-24.595590954428154,-33.51363816187359,-0.0029925900854954612,-2.9065768357165584,0.9482071761487867,1.9310212072499227,1.1617312663688886,2.045030980469387,-8.64316844401811,5.414607324258737,0.5719928659795752,-2.642491226165088,-2.234666056307498,8.37834243745911,1.5226452733182545,-1.7343788521209378,2.446373654223403,3.2011571273332207,-0.36532055992420265,1.6485298528055408,-0.2571373518243947,-2.9991830079333437,-11.338353621680417,0.0871771926763536,-1.2374272990368373,-0.576986325883736,-0.13714207617795998,6.657700862475655,-2.0829328962077223,-0.8145175522766064,0.027260366688310333,-2.359540562123476,-4.759101320944443,-0.655786364989634,1.903871575989627,-0.4260350495921319,0.8944498926169457,3.535009996304745,-0.4803426774923767,0.125246396892374,0.19049604237023607,-0.7443866023130745,-0.9732097981094183,0.13717524915639628,-0.2528320115236212,27600.0
BEL,1.5960697771638401,-1.3092124666595923,-0.7969120625705848,32.8698499624375,-17.049369923489103,0.26025174239523263,6.849095436877682,-19.594520014179047,-3.0121796793377946,-4.451911886303362,2.103907106075674,5.36178305960285,-4.5611058627111145,-2.7861208090337377,1.5782859975549282,-7.287892909832117,2.8589779440816105,6.028729227385854,1.6015168662572514,-2.404959152534735,3.407173267707411,17.940718194858558,0.6270548912323062,-2.621504196669673,4.565018937132177,0.9521306238114453,2.3846410197693486,12.798067160887715,2.877897346353878,3.0833087535170787,-3.3063841339438,-2.0659218568399167,0.48797321932584925,-2.533016971398914,-3.0480268205270757,2.3224258093018397,-1.9229017018469063,-0.8929892032275775,0.5768550527698602,-2.3654399460540203,-2.353564249667675,0.7534679869470123,4.057982945394871,1.2942951617143923,-0.8401797165111933,2.748019191761557,-0.1233719125151205,0.125246396892374,2.7866596751554926,-0.5773218733692062,2.654467189509924,-0.5670307176301176,0.4364671025946448,47700.0
WBG,-1.9326181797796864,-3.411110834395033,-0.08949768546171605,-3.436058053910191,3.2628797868266757,-1.3797679378699088,22.83063041127911,-31.57772155148026,-16.668997945889497,-28.75815056606262,-1.6038938581641002,5.9667258629892705,-2.9957065447524722,-9.05557561589643,-0.950178515203525,-10.556258192863236,-6.623574704695025,0.187431463168587,-5.0663065431543455,-12.006588901900091,-10.433624356212317,-31.258084879409115,-0.7490882545635663,0.04814882769949032,-2.1714679981880702,-1.0238576639590842,-2.19190870942366,0.4375144359012329,-1.4033226865329138,0.14565392002253363,-4.961755735808675,-0.12197842887933463,-0.05917182124576498,-1.007714221303285,4.6295605429911335,-4.681583534915974,-1.198845508880938,2.9142840429079158,-1.3536478110561125,1.7368183316158223,-1.6021591023367656,0.8065908975521028,-2.566537882110709,0.964251630740247,-4.16611622685597,2.1988304539088595,0.9012383502908943,0.4298721912314322,-0.4564246975310689,-1.0391204866707322,1.0772905204498595,-1.819055939710784,-0.15267419969689025,2310.0
ECS,-0.9798401281706783,28.302594306900836,-1.2806685459637914,36.84542583539907,5.734368084297463,13.611711272137779,-13.701752431025012,-7.003143098738116,52.62191279839477,31.901302454031235,-1.491973120771003,2.2756548808250496,10.668742504906561,-8.328109477476978,-0.13975774425401966,5.889396667724585,37.18224249897015,7.077453865137204,14.539577173635855,8.864150984749212,14.031121628976083,-1.7832730600669284,-1.6151794895799028,4.489512872061892,12.41701799834901,2.2717542596102374,-2.216053624223034,3.811963290648899,1.2520203190931163,-1.822185364186904,12.71375006678877,-2.649600491973931,2.8781935376856462,-0.7554759646360438,6.63184391108827,-2.4746410702744757,9.572142980013176,3.8978756106168677,9.298031843834394,28.03116776511972,1.8134910359815595,0.029063745561617615,-0.22497251132406215,0.9902976804473717,1.0709197535356294,1.8715156377487885,0.5066904387195421,0.11476928309818941,-0.06741933563374726,0.9416088746158224,-0.20702206307616547,-1.307500070760548,-0.3062416209528923,24329.7003119261
ARB,2.7089805205309476,1.2905119568456873,0.03568864314186851,-18.64717824477396,4.717110537215513,5.62511577991655,10.908112054415291,-36.74918703437728,3.734056778373122,20.559817192159773,-0.6785064350249067,3.2755006691969863,3.647452653507151,-4.914571720282896,1.6732338292666853,-0.37440303500707195,-0.5114107293969673,-2.5287014716071505,3.7625697786491297,-1.691389303954328,-17.083301142201897,-6.348670790311492,2.18711709712718,0.19110195513867823,-1.9682937660445172,-3.934877350037686,0.2653888916884279,-1.7452239487566876,2.457432484596442,-0.9285801948941392,5.20816633354734,0.13890651155839956,2.244488086202788,4.066947526113272,5.830669638745499,-0.8049456118618099,1.694651974834894,5.716684835475593,4.378018943713119,2.3038074390678656,-2.3029794215575468,-3.8541226799012755,-1.0467975820877742,0.2729420763532862,1.4841322483617059,-3.0393565629321997,1.3928088737438622,-2.793751768901205,-0.4439444636577222,0.3751226468253049,0.211881355400865,1.4701882403213127,-0.33379613525594937,5795.9248298797
AGO,2.3477921916325277,-3.0317783691757603,-1.905413768351637,-34.819496670467636,0.7127848848243115,-6.541928222423141,-52.91027633270806,16.232201587852565,-2.905815644621658,3.7564071645868786,-0.9692253214783264,18.19905462237546,3.0162415524947663,-4.450921359360404,2.511968402109939,12.986834081189352,-6.112321549429479,-13.121544163000415,-4.714599896751776,7.127024570416554,-36.020066781961816,8.093580319903802,-0.29312375463026324,1.7759933986089025,-5.247371441324946,-1.5849210531449391,0.583458730529178,-6.372105472683442,-1.618876465079012,-1.119834615631979,-10.459424663076124,1.1886213428823122,1.2534602155771106,-0.28721822087803767,0.7461141545173062,-6.485443973660753,-0.018946627239632585,-1.4063954007959307,-1.1368838822972451,-2.544535003614372,-3.2968728838138803,-0.7990665709745227,-1.1127469778656125,-1.600229608011947,4.365560266202413,-2.8411022941676105,0.3527995569780398,3.992424941143814,0.6490569542622413,2.4737794915621816,0.3579598245918778,4.02903942704033,-0.103660958551567,14687.83721295186
OSS,-0.5240107007235613,-2.257760574945778,-0.8316239919232074,-24.67818953210132,-2.333466387937632,-4.025689707544706,-15.48629549396996,-7.2678234939947135,-12.684116790078061,-9.293204930823558,-3.535503889751571,7.917016038811736,1.2234611637202084,3.2493002076502604,1.6756119160878926,-4.214478427282799,-1.5990973576492733,-6.899009794630796,-3.0788338613678685,-4.790551897462955,-4.58820697510974,17.789737997567816,-0.7070880923884577,0.2030380506335796,-3.9557834856409344,-3.905138961153695,-3.0297503369503955,-5.805758703986632,-1.515858929819736,-3.2540214329210273,-3.731970867413646,-4.113426789223511,0.09226630088361298,-0.38740855016448184,-1.1110226458829329,-2.469624383468682,1.3454615295695274,-0.9779817507058532,-4.861580116785928,-1.4356192483520218,-1.6171464863031215,-0.6225000229398259,2.4070211163028215,-0.5226564470425591,0.7855767376254358,-0.3381543234022814,-0.5182199023288181,-0.8618898082442279,-0.5528657499755648,-0.266014714741543,0.48178660969336445,0.5602617738674189,0.10803817097024755,3723.171186813921
SLB,-3.1201101956800517,-3.0288257771911615,1.6990786094321897,1.1879185921930484,15.743108500743347,-3.1053874593242847,-54.82239548723677,-11.01913028537069,-5.963587111038881,12.928004913109195,-2.640166116177732,1.6745670657491183,5.2736354787929365,-1.6924078633143318,-3.967986012696195,0.37290497440395265,-3.0610174027190227,-9.981681011056473,-3.6710445603845407,-5.899254480204001,-31.81687381411491,-14.27862948533733,-0.560537799887945,-1.9643636934665651,-5.884670556463323,-4.809099892657574,0.9931503562059613,-4.857058870795287,0.080102143036479,-1.6419733272552373,-4.65050905833988,-1.1694308443273402,-2.1561721957860285,-0.6017048146254107,-0.14208836428558114,-5.546785586832924,-3.189547815631033,-2.189361203903679,-3.4896193140764877,-0.44135820017446836,-3.185285395893197,-1.9673620660930222,-2.8090243013573737,-0.7072169376548119,1.6237668760223043,0.16774613544626638,1.2075913553757456,0.125246396892374,-0.5610329368974513,-0.5652052636757239,0.7069612469507338,-2.2859558817001915,0.5485068563667354,910.0
STP,9.59011192420164,-2.454369842679333,-1.3331964062018133,15.206173657136233,2.1101175091505664,-5.1347698929863945,-24.675104561290983,-18.722809195140567,-15.563941874191597,-5.411551793325137,-0.500348910177818,6.68599174189033,0.4085485414292306,-4.807500449905058,0.4520623757289268,4.8298429463513965,-4.802561324958814,-6.038352226929036,-2.5445279585423646,2.5662599825090924,-15.04446810178857,4.380438780088463,33.55624152241076,-3.553359275415979,-4.356886057010936,-0.8243806500208681,-0.2009142007203083,-0.6595898801364024,-0.30653142836753844,-0.29800316511686353,-4.999527126042369,0.9497532308478708,0.6312182340495425,-1.026623753510751,-2.8724815525704392,6.829836705356383,-2.3377392169130364,-0.8134940522448382,1.3265304782441603,-2.3828144413149612,-2.5379003190200713,-3.2227828814417268,-3.0610915009808135,0.007437857864999751,8.139002960379209,-0.7630760398258971,-0.3650491232011986,0.7751778839521039,-0.5611663121283738,0.4122312523813589,-0.12071350363100736,2.5637958369590472,-0.2553580197578265,1190.0
BTN,0.6513572983420852,-4.5906178385281144,0.34873202487044963,-11.839613447029532,9.23161274663766,-0.336277395605903,-34.1378400738875,19.505535723410528,12.286042439473908,7.655274948555994,-1.7262923238614025,0.5433616461606984,2.4077894289888118,-7.624908209875442,1.1825333996658804,-2.0501554675363773,-5.004176902556407,2.545887857331924,-2.7487049346213306,-8.019245108707258,28.761688422739134,8.103530083795121,-1.965995808861114,-1.1036308151396674,-4.589614567516193,0.912985907541223,1.0097667060477038,-5.342097003217937,2.8571768903229686,-2.788020835121034,-2.7726328577523787,-0.4630444032893784,0.7824180879545126,0.5775853629825534,1.8586104631527554,3.3178277687997753,2.0138939926192716,-0.5460786648881558,-4.019214169982644,-3.4045438208329446,1.6402263622627375,-0.9847283039158778,1.4074696077158475,0.4787145152640841,-0.16642596722517278,-0.9422738750412254,2.0484750107765195,-0.6754656892581842,-0.5753621248652752,0.4186705898735639,0.7280744036191917,-0.031061988414880393,-0.4765154648835799,1990.0
