Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,NY.GNP.PCAP.CD
ECS,-1.8621498747081793,-0.27889153617192997,22.189943595664808,-0.8626320230954978,51.878348559350975,20.840431392021607,10.72425343298863,4.053161290202856,-0.6248275629293236,3.5488925753644853,1.7057164732881542,6.004239110986459,-6.387634949335685,6.8966171182988845,-2.0682194101896423,0.6418581896372093,-3.4039430520104066,0.7122032521492921,-0.38008058722672966,7.700186334058072,2.726908119533032,1.7970788359377297,0.17915683525748172,3.169783758668461,2.571848596982349,6.648166783712825,4.049638377087077,-2.2960376235102933,0.7520860341909718,2.5694522353210494,0.7221980081124169,4586.8015787346785
ARB,1.5957651752298436,-0.06091018994141148,-20.98830936180564,-1.3153683957361217,14.545940622920904,8.99190554340882,23.610861463495755,1.5974413561146814,-2.1520405141489505,-2.113470154619215,-2.314878872457773,-3.2186834740933947,8.043233585903678,-3.587346934905852,-1.6533863600640377,0.38489208165239236,3.691777598699578,0.5798071474436925,1.3723204126950388,-0.941142586875731,-0.9489660705820508,-1.1463777217563027,1.031009365586232,1.8157643806370518,-0.5224089940779646,3.207308657919944,1.2953596547878203,0.13288632890129426,1.6288609443180326,1.1290920456243838,-0.4174582380421915,1816.4570263941894
AGO,-5.78655051097536,0.06648846962936081,-1.5183355490736077,-5.4991770086019764,0.32052090405306216,-24.012701006005965,17.176910276191172,6.92323240438186,-9.53779831111039,-9.480428393736833,-3.191990585010976,-4.7203160351285876,-6.557477802063045,-5.418487058324239,-9.556027091660352,-0.864282478441732,-3.5546721026487216,0.3744068454760303,-1.7890415954683168,-1.2958050248364699,2.023719835323398,-1.3934447708915376,-2.458638274519028,0.7578375974991168,3.769755853933287,-2.084798478138871,0.5334695789697478,0.8013025581635176,0.3124691762584472,0.19504037708850136,-1.3439872922050868,-700.4996678623402
OSS,1.8199599804838746,0.810252279845166,-18.262580729539064,-2.854860550787483,-12.099801235982182,-1.5569153833240912,2.473891714709754,1.941641055684602,-6.1956417380584865,-5.921728209175184,-2.6022589292648495,-5.196994614540116,-1.785660931549462,-3.689538633330712,-6.73231322992856,-0.23274149857757376,-3.2901286396635507,0.9850850558671983,0.45305645021654556,-1.2311957834862555,-1.124590282083938,-3.220208745188155,-0.9507744243932275,-0.048547050412874326,-1.131944550082955,-1.958561897152446,-2.157134274702252,-0.23808329315874854,-0.30882692894786345,0.6250673895450943,-0.48070324070466824,1002.9430665317
SLB,-0.931685873833299,0.29812453349318807,-17.709704358518312,0.45213023781741757,-4.719381982268829,-45.6482333516475,-50.16603859232181,3.019784891930632,14.860974105057828,10.480154828872196,-4.944322054548484,5.3415156269815345,-0.34176515268987456,-6.1821309540241565,-3.6211695288815355,-0.8501159624971226,-4.71838098270028,-0.21886525188038952,-1.9489196501233,-1.2798846424836339,-0.8380111529350556,-0.5479106551271226,0.62400732275954,-0.7816946801068635,0.37754633739629906,-0.8141907178315053,0.27410155157733124,-0.12733669667251274,-0.09459075294282186,0.9141639495000983,-1.2547079632115732,-618.9794711983327
STP,1.54006790485828,0.060205590370495395,22.593162131711676,-2.5611297746444692,-5.715061324855407,-1.7505397733787713,-52.077906759775885,1.5508437392839665,-11.255993255403052,-3.2673574339391873,2.1801217542394338,2.6188965859084687,-4.292893432602707,-3.1740063289543765,4.935839759268758,-0.37313731479503753,7.325684315165032,0.39604620826741965,2.0157386732644875,-1.2115262945156513,-0.5772678385315182,-1.845428950165541,2.7314463577141117,-1.600235600442445,-0.5867173354033142,0.2187075648351999,-0.18284060436739108,-2.4639221156188644,-0.9789823404494297,-0.7765741431838801,-0.9712299809504711,-281.089879395377
BTN,-3.6031712625194294,-0.09879493316503314,-33.49056451305478,-6.221951079470819,1.3985928177562592,11.557801400987515,-43.22652065908183,2.6307613819099984,-4.068914160758345,-0.40559268220724276,-2.4538081869828217,1.5914972772747515,-7.940104276997119,-6.197920089403462,0.7745992331373304,-0.7379222029811672,-4.965629329047136,10.92679994129394,0.3820301923973953,-1.3113627591565598,1.2060445534687856,-0.5832005419012871,1.3245188230134666,0.3342183026469352,-1.5880341084890237,1.8227259205625503,-0.32902997678039264,-2.8157916363649194,-0.005625539006369737,0.18733182908989096,-0.5464282655541842,300.0
COM,5.956709779208112,-0.30027671399644573,5.653487758611875,-0.7783475313872925,-5.787855572731485,-12.303751487260984,-36.79559179059752,2.5693682672279725,12.384777749900428,5.123690931409837,-2.020327477993329,0.39855321912775354,-2.998468107453253,0.4440841654377458,6.74202876799856,3.9956317202286833,-6.547797788350352,-0.9712329798903734,-0.03249837936862371,-1.3057959327846067,-0.5397060878879308,1.1498014467869768,0.4265630439361099,-0.3972758465759214,0.047422708795620196,-1.0735957621193686,-0.7200099328877512,-2.228598906709392,0.6448053039647349,-0.954611181455421,-0.5442738683288526,320.0
BEN,-1.2469565160142762,-0.3900765568508471,-52.70281794882466,-8.809874937902444,-12.204894617415334,-15.033253120917351,-45.3457110517239,4.1085357698095235,2.819125358571342,0.41456183483669373,4.3739250794763604,-1.7890819500121964,-7.1776550205326055,-5.888243753500442,-5.575504898380842,3.995672903207996,-2.3939537691188457,-0.9917062303932405,0.33475977365020737,-1.3156815905201829,-1.10460183794602,-0.8715216015705683,3.7853160149236196,-0.39846493618322343,-0.11564694100450648,-2.064074493198217,1.4879702934964205,2.0242662824502116,1.1075313450372675,-0.667566605441276,-0.5860736381901949,270.0
PNG,-1.4939388620687546,0.5872005597131648,-12.590971409459309,0.6498554459303387,-7.688304332177796,5.06958130155206,-29.968017333844767,-0.0044829281173541236,-3.6475967051368903,-0.04230433893023072,1.6186130450988658,-6.125031193919498,1.433951077684121,-7.237521199506232,0.28396645369357,-0.8542882045130142,-6.7361533289574025,-0.7094992811133478,0.32873565354603074,-1.2778901317783857,-1.5119807956451286,0.6446530256743069,0.8676552568381735,-0.7132744864295291,-0.9522579445638737,0.8193417604259604,-0.27031328778337943,-2.06773750461347,-0.09507418646120032,0.4546961414999424,-0.5438175759145583,670.0
UGA,3.390835703959075,-1.022315430534048,-20.16772953970019,-8.14017992398043,-21.690482981040013,-15.23625288813895,-29.85737866719077,6.1260263724135875,-0.047851148506344865,1.7522045679852396,-0.3965579804424878,-2.7850983565427763,-5.675445127058266,-0.32618713687531004,9.550789225107259,-0.8329626740294938,-6.715211372549174,-0.9325470153058177,3.644235572927002,-1.3229971904954307,-1.8206968637863414,1.5229096223125653,-1.1314488581124342,-0.37888949936065597,-0.9238669294879591,-4.1088734643563045,0.20933721593555,-2.031739353515327,-0.08327731983770564,2.4317500835987134,-0.646606208307314,180.0
LSO,-2.2316258191559823,2.719592535525795,-2.6671354400730976,3.4053514708657673,11.884804046782934,-16.16797745832337,-47.983367042837514,1.0166910863193797,-2.5240843758998244,0.3111479297339368,-3.908653419710775,6.802119336437527,-7.058940586927234,-2.354807425651601,8.415080260094662,-0.8478740259776928,-5.120485568638808,-0.7194255738740146,-0.2574878268279468,-1.3071484966861302,-2.208691708309392,-1.2305268076380773,-4.824744645238933,0.31369215775834347,-0.2260164676688775,8.880990064786808,0.7050360814583437,0.1058522556086191,-0.09060906352143756,-0.6054247765806712,-0.5991854574188623,490.0
MNG,8.115660958432334,0.5910671316016574,2.8908608179182878,6.422313099915096,7.0132699809833445,3.926348257577156,-12.86679880590314,-0.43784180246176463,-6.663950843682066,2.1931802031201624,-2.9489820840730427,9.421091512266903,-1.2385801816140851,3.4896875384446497,-4.757605173991282,-0.5278645918597303,-4.797516962056455,0.17678457560266103,-2.1005023129071043,-1.1547275140304363,-0.28623693378499826,-1.6839748792473643,3.505683601251321,-1.0338057908039007,-2.1327328945004966,0.3383733827662979,-0.26550173869147975,-1.7760233723536056,-0.8291478136912788,0.02995163778330709,-0.27337326148179064,1320.0
KSV,-5.692052545277506,-1.0946792505335665,0.23475529438244996,-8.72846850187977,-4.07380131290236,-1.8491986507577913,-22.135244288025827,-3.374007262756321,-9.328559113840107,4.165922086448508,-2.045626407439995,1.9111799379043828,-3.9860004222439986,0.8934912196232736,2.7182817146403213,0.4603933562289787,-1.8047565910387755,-0.4056930735518114,-1.670014023763374,1.7338605895566765,2.4687651746395254,1.4219327269443367,0.42517853031173525,-0.1886795363774873,0.10414216196380355,3.7945686688221585,2.1305978836644357,2.015637138603851,-0.03702916106072787,-1.8564286332177047,-1.4442190272488222,9378.698339677085
COG,-0.8052145953255629,0.6892806596213256,25.049137370928296,-3.57819463254257,-1.2275441463175678,27.64235048993475,-37.582034149449484,0.6018562932267192,-0.7613355148454926,-3.3473217143364096,-8.644927030898476,-2.277710011813451,-4.342931595638437,-4.773739817893787,12.918232957281244,3.995672903207996,-3.963686151680281,-0.9945502943038904,1.7334767007411425,-1.2994861688718518,-1.815308946157787,0.18997769729469155,0.7008902767787755,0.13258037904126468,-1.5412346362995315,-1.4197475669203223,-0.31469387245630565,-0.09196607056661255,-1.0093716929583048,-0.037192312970411597,-0.5996718179723345,1050.0
TGO,-2.9099656635531446,0.19899820252905404,-40.48268918649167,-4.560196394548632,-4.027203658605865,0.41331105574745375,-27.53150683231163,5.160430602761724,-1.012653046791662,-2.520435091939293,-1.1039677941758663,3.099361028275884,-3.828236368534327,-1.2868583054682439,-0.37728944134530384,3.995672903207996,-6.535122770204228,-0.7479083365310659,-0.3351571417737719,-1.3148904732272526,0.17779421952620222,1.0436061485555304,-0.05231846260515349,0.9840737908841013,-0.9212414228329187,-3.2595919126974398,-1.1905133190536856,3.5473214168225984,-0.09504052508796801,-0.07035208043763788,-0.5786833970640914,230.0
CHE,7.02347364790683,-0.14141115318336958,4.330953428020041,-1.6753661109590605,-1.3739358063649736,8.44978585821668,-4.10263621893512,-3.7073463569052563,9.370637034759227,-3.7232874445697153,3.9468510229903444,0.025688250486352593,8.382803030736358,5.99354232146241,4.738398241322541,-0.8381485240276512,7.78987482547328,5.169164140097283,3.3497267565090745,2.2549238786881696,-1.222979361645537,0.5794038454597306,-1.6801714823496057,-0.8477189851429389,-1.2171187624251898,3.2786869131143326,2.2439118775291695,-1.4552562460212173,-0.09842709817263084,1.4307760254110506,0.08130343544861865,17960.0
MNP,-0.7678134310964999,1.2056684143016267,0.7204190966207987,-3.9106113348549116,-13.974623191460699,-2.9292998352900455,-8.91580307047822,15.752431604812505,-4.454847692431077,4.917161700523023,-0.6284300315097737,7.121413224749588,-10.862633302426925,2.630972409855067,8.673184358624775,0.5980044575960904,-10.235369103207406,-1.9485929471040235,-0.8602473480085547,0.9873858895691304,-0.299864988380415,-0.8800912602263044,2.3032059417896433,-0.2908262753746853,0.4989332004798196,0.410261178599117,-0.7044847288020847,-1.2498388497848985,0.012388015037926478,0.4077336259329613,0.23249593783709102,4828.33023239149
LBR,-2.685748720747119,1.0772141988590462,-22.78568622270392,0.8919676621924313,-6.2289920618844885,9.919809054026672,-39.98016872963848,3.190389556765726,-15.316588764649175,2.655901705028561,-2.265209685210999,-0.718782721367935,-8.843448696471661,-2.7708362062213485,-11.347754317190166,-0.8531601952989474,-4.684695489059963,-0.995422114872527,-0.5190466899669386,-1.3098781044306205,0.01186542895752657,0.8219831314490124,-0.14880659442028105,2.2338578343552045,0.7003144401978981,0.3610405475061155,-0.5529859241438445,1.8698368781229435,0.1576725441298917,-0.7510301882992055,0.5657650691272429,360.0
PHL,-3.4330393199748324,-0.5573719282637412,22.018533051376327,-2.4872709634972434,-26.581145543762165,-26.33133686480905,-19.486532047982777,-0.8445185725556665,-22.498422177696483,-6.633131969393476,4.943569082292024,-6.24054247434197,-5.696932044473113,-2.5017045252567875,-9.36314678007031,-0.678554736068571,-8.330911037259588,-0.7881286895971393,-0.7791770726355137,-1.2553944236964105,-1.6746704904446692,1.943766674801659,-4.2007913845991,-0.7723708849959989,-1.7687999212994454,-1.7278257302202389,-1.144392068357702,-1.6233008092488888,-0.09678820791026575,-1.1304286219995965,-0.514116236364085,570.0
MNE,-4.584686584158018,2.0239130252372646,-10.050950735888186,-2.630002946926317,5.557674978233734,-12.35889160156075,-67.00663812939301,-4.485813365364792,-0.5463629204299103,1.44144145478416,2.2919833945805914,-0.08541055879632053,-1.0546863207307946,0.4082117416384635,-8.905153378800941,-0.8625956881473968,-0.00820344188382427,-2.3602992304233243,1.8390045027024282,-0.08410781537195477,-0.8495482654420786,0.7954542564798257,3.136194156359204,1.0070830965157125,-3.005038081211887,4.7546143866663755,-0.6674032183351862,0.6821056359747131,-2.0924836511685756,0.06858955575272564,0.8637755494858553,7164.283837987622
KOR,2.3206182170617295,0.07149544776457563,26.106155167909716,6.888822818995711,42.80249185266299,52.199439230970164,17.68224926616213,-9.73136089355253,-8.421530806047922,-2.516461894042144,0.874299588832741,2.046801254519865,-5.054803429898031,-1.552805771768695,-6.540027021246574,8.100036612655876,20.394093639732198,0.9485839272583987,0.5873161887551448,0.13283687803919297,-0.7042768831521286,0.3915921129693492,1.2274498555405755,-0.9054796857017346,-2.026534104808273,-2.1215852131719855,0.476327798734792,-0.7141632006843417,0.27628225789797684,-0.33241055227057253,0.2357208536774534,2360.0
PRI,-3.098488167582376,-1.0268484376757911,-6.047918963197085,5.282624945775843,5.777458766977445,11.294525666369518,2.7997020139022655,-7.494702701992973,0.7260670963072462,4.323582713279042,-0.9358599013373333,5.658396058457606,1.0873913436760685,5.1698611196550965,-0.7234152516562045,-1.4243181640302045,-0.2759736325074448,-0.8617246320588133,-1.2751608451003345,-0.1586782800505953,3.318512153260234,-0.43426799302555774,-3.4293146100316156,0.742363987240442,3.881729003328668,-0.09801340896525335,1.2905591068297007,-1.0868583101029856,2.566279898631737,0.9487445754544785,1.2879609723908767,3970.0
FRO,0.37949907588352083,1.2097199516923332,0.39571919889440355,-4.472728859111296,4.882415790891863,-2.5872866202730167,2.5699016648908994,1.2705223304370976,-12.059578535669708,4.358777446553518,1.4205254087253116,-0.28867854711576124,-3.7653499346490453,-6.96532645391833,-1.309156499694391,-2.4327215599308225,0.7277614772401697,-0.58630050297238,0.8901704486191818,1.3386428045802568,-1.8924576001563005,2.9757217520353394,-3.0805844714730752,0.9217054685064675,-0.1679729508886362,0.6208036650870311,-0.07638210859975242,0.952993013819073,-0.11389370732698732,1.806480424380483,2.222434089783624,4680.5685815755905
DZA,-2.6657375245301265,-0.3984214385957829,-22.92389268248337,0.05963791366954346,-6.073856033017071,11.123950580313029,-18.819540265285163,0.03851502821474617,-13.140014623657366,-6.276982305953962,-1.6239674350241085,-0.43623418477023485,-3.7478701539694375,-6.83010390210398,-14.733384377751975,-0.8088558060437903,-0.7701673312410319,-0.3006702821391185,-0.9967799075372752,-1.1749815654232414,-1.6516089767412105,-1.3582989498399216,-2.328833456913185,-0.6854245964645311,0.5194897334804963,-2.046048668713851,-1.8407521700275054,-1.72859366718926,-0.07469180638465474,-0.019441093753676298,-0.32221575729661117,2260.0
SYR,0.10036955328708475,-0.6454528566193631,1.3580365707847761,4.077864767313847,-14.373785079907304,-12.153664836106552,-44.07884895920221,5.065007645183237,-15.355709817873015,-2.633221822186652,-1.3544854698962594,7.018883282257444,-5.812849637461452,-1.3259867492797472,-9.250076160278912,-0.8180444484014672,1.4635129868002892,-0.8575875563628281,-2.003479984772845,-1.0389091100357413,-1.7850579264344932,0.13934179752087428,0.9449057199740196,-0.6192747850470675,0.8896675566847915,-1.62602198548633,-0.2606982985325085,3.4371758816389137,1.8458930384607417,-0.7323575302811716,0.14733767179357168,1640.0
