Country,x1,x2,x3,NY.GNP.PCAP.CD
MDA,9.629185995436659,1.1808805092307018,9.551480796287365,4435.72314259099
GNQ,36.975105959860805,-3.278271696901266,-2.42666277391603,180.0
TMP,1.4699031411854513,1.5993688369144776,11.086236070759961,3022.9289814728245
TUN,36.796981594960464,-20.565528055676403,-7.792994279303878,1140.0
YEM,33.57294000053775,7.591910343724122,-6.628493859809032,11523.039091305009
BDI,49.01675530160847,-53.70755997780503,62.68467060753928,240.0
CUW,26.368929605843526,3.589402320250283,-1.4054708501185877,5276.766376053409
CRI,40.74963939618819,-7.555024055109582,-10.475030181851494,1820.0
WSM,43.85565422994553,11.123106788804845,-4.062450086495136,4179.926164709936
NPL,45.16804811729413,-21.68604227960447,9.783559924558155,170.0
EAP,-185.83743549528185,-11.587251761165323,6.4747835967029586,366.500395408405
ERI,1.4696193805653777,2.902701574091974,2.662984006346103,-6327.383869348598
QAT,8.287119137261946,18.67873087929067,-24.62045085466833,-5152.890096384046
LDC,-39.00711047030866,-25.614657833695244,33.67957718942221,278.049577172337
UZB,-12.9009870623718,4.490952629215701,8.58918158138324,6414.358907829815
CPV,43.698248015134986,-5.6766962770337965,4.654071840432401,510.0
MEA,-17.261912471222956,-13.340616933735527,13.004948680783027,1357.9327795936792
GRC,-14.158217175356699,5.733937084064758,-39.75153926503628,5350.0
BEL,-5.320260915743903,13.650685214245716,-37.49497852269848,10210.0
WBG,17.686022211996303,4.95601962150933,11.316457400204495,6505.335995717937
ECS,6.009311297697015,68.66658371417783,-2.5653619381103425,5226.228330917321
ARB,-2.1554034695820836,0.13569217988565355,16.484042735627078,1810.39699827052
AGO,-15.801849580287238,-29.67729630258615,5.468256003271289,-3108.3314902147176
OSS,13.379856872757507,-12.146775593590677,11.90932607790272,942.96353935172
SLB,57.57173732912198,-33.30660215696907,-5.253717605985798,6773.405503802629
STP,47.443871994680364,11.54810900565899,5.2606973031838145,5384.822947720267
BTN,44.468854585901425,29.563747176992845,-2.334285309723024,350.0
COM,52.742743151199655,-9.424372408205116,-16.008775176352557,360.0
BEN,56.87467250562446,-52.295508300424785,45.06771157871202,270.0
PNG,37.14350545049419,-3.670202045143356,2.2513415655512903,710.0
UGA,49.26169300678616,-40.59311685259436,25.350799556618583,250.0
LSO,39.59172480285292,-4.457198806102893,-11.81925598191419,390.0
MNG,-2.607576488433646,13.648929094665398,-7.849257126271015,1350.0
KSV,12.829968445317105,-21.357525533296766,20.537467322328837,8231.468852557467
COG,30.906493705746197,-7.021791357946358,-22.341631271303974,970.0
TGO,44.03852501478161,-28.659408273680214,30.588165925980654,250.0
CHE,-12.08259174372878,2.454171373258254,-4.29005619428783,20340.0
MNP,-24.703348550241124,-1.971090257395376,-17.89300353601445,2442.541552340208
LBR,39.37548119439957,11.863755055361299,8.499666787045761,350.0
PHL,23.607007005576147,-12.54674347595356,-13.283420062045654,540.0
MNE,69.99700304205287,-1.4904775007843345,5.75794509992446,5178.947344444056
KOR,-15.206190963287277,90.8075588822627,18.795009885405534,2930.0
PRI,-10.121944810390191,-1.6570504784405273,-4.770900487421057,4740.0
FRO,-18.714666759609372,-6.0731329701924714,12.323790341801644,802.3718050341913
DZA,17.969489520150027,-18.940303592275235,4.911427076434844,2590.0
SYR,25.952561686944755,-24.27171739547367,-23.90418155901116,1480.0
CUB,-2.2288519939139273,-4.530128604869575,-31.678572760611086,2390.0
MMR,25.885183837178925,-12.256947952175969,-10.85593320067057,3983.2365262854264
SVN,-9.475269016969259,11.42770646905683,-3.4985502850539953,4343.597238889966
PRY,45.04185527280784,-0.48427949544523474,-2.2069531504524567,-244.333299267244
SDN,29.61864958185151,-23.356774493530356,-10.248999030121023,550.0
FRA,-9.368212350288664,25.072796298173408,-22.02793047886488,11350.0
BFA,53.931263378621324,-29.18093794618265,44.49736810383086,240.0
CMR,44.94795786170446,-3.440829989967753,21.318921291475597,900.0
GUM,-10.15789721132241,-4.506599239440266,-12.964530506284262,2844.944265573238
TJK,3.178363252582547,-0.7401122698953191,1.8355133574922118,3898.761299490195
ISR,23.040479240477335,-7.700954021022545,-17.278244761585327,6450.0
FIN,-10.488676099982506,-2.5040495075790146,-12.486832500729067,13010.0
COL,27.223192018413176,5.91336964762613,-3.9752942410057903,1190.0
MNA,-102.34430636302035,-23.575704533642323,7.336540941392444,4011.4748933330125
SSA,-156.49965481696853,-23.272656853012087,29.66276455998791,495.71517700713997
PRT,5.809753680209022,0.3193942630903985,-15.161997095203308,3080.0
TCD,45.17998796587142,-32.79260566322423,-7.108883643546455,210.0
NAC,-13.440714203557029,42.33176435856126,-4.6984639945993525,18695.4490899695
ARG,10.193223955757661,0.3825217525852809,-24.844782526661835,3010.0
WLD,-108.82649570319785,175.29988748518096,27.465019780517697,2816.59935447323
PRK,-20.894524145960492,-3.3316721374504303,16.009134759082276,10014.151951298272
EAS,-20.719007714766363,40.49694496918094,7.182506548595028,1575.72278053413
NIC,45.93619521757558,-22.46695399061818,-5.649502231423192,760.0
GRL,6.62695728596324,2.076689236464153,-6.64986149225283,8540.0
LMC,-386.8752979639102,-35.33151379485122,4.966929541612117,415.179993532746
KWT,29.64950641808667,9.112264751819025,-1.6582052732031056,16910.0
MHL,-4.329014987317633,18.996520138239116,-3.929733378396522,4462.1051452520305
TUV,-24.337050813681067,2.2804777892292822,33.35205659003922,400.9119257327252
NZL,-3.1094157647465477,2.7259963022118234,-27.89917266354455,7860.0
ATG,-5.054568955713889,-5.496874321137324,2.0152533957434464,3130.0
RUS,-11.499109839207891,13.525906132437962,-4.275771055255122,-701.7383680668663
IMY,18.09486448951316,5.273640134938196,-6.931722651762182,-1865.3815612428753
ZAF,7.237699478384254,-0.24291526042362335,-13.451758761781704,2360.0
GHA,40.567413289708824,-21.730312888175163,-3.546157649578184,400.0
PAN,44.91362590247102,3.5850011397768244,-27.673800244688096,2350.0
CHN,-29.712866116759535,17.836202296937568,13.979811113256185,310.0
HKG,-0.607843461701216,9.183594198841389,-16.42487074320479,7230.0
CYP,-4.0394607105908396,-16.911256623946723,2.2779102766426975,5090.0
NLD,0.2977511603054648,16.56048191857866,-30.452794879835547,11540.0
MAR,22.508843091831952,-15.223828955799235,21.933402456975994,730.0
CHL,28.466671246843074,8.581356279737445,-29.922309899584533,1410.0
MIC,-848.1103554911974,-17.54239068916724,-9.79048852879885,594.412143391619
BRA,-0.4588482799777317,-4.938305629847155,14.390237139180485,1780.0
BIH,1.7560435937505956,4.025668321949607,-7.833637140074282,8348.57187063311
TZA,28.412743086965612,-17.97091992736363,25.060433826619416,10511.42709541313
FCS,-15.646860097134597,-18.559889516769662,21.65909878033121,10699.320744486828
MDV,53.53424407268635,-2.4046658801039094,1.3757200019524318,2245.9105014428296
MLI,46.36644835653523,-29.14525606590905,15.717876902139707,200.0
PER,38.05946792493142,-2.670066839250097,-0.19113596822495893,880.0
MYS,-0.02107656010605087,-12.898279147040997,-8.011636453667506,1840.0
EGY,0.7593388251724846,-32.68496800079486,18.659703637583515,640.0
SYC,-14.534918221215964,-7.593028372485821,-19.286650217516964,2650.0
SVK,6.248844093682372,1.0966688714575294,8.64277317265825,14209.87681105879
NGA,26.8410589553887,-33.19484012804206,-13.482765784786721,280.0
IND,-47.696053604721605,-5.487585810720301,13.483643566767656,320.0
KAZ,-8.151660448247116,-10.152774702180988,-15.745016896247675,-1730.6843409295607
IDN,-20.218798313896464,148.38047728748964,68.56620551559696,520.0
GRD,52.98018634291644,10.138186821489064,-5.08166485857898,1370.0
SLE,38.23611848980477,-28.62297833003524,1.8490624717960307,190.0
HUN,-20.472248053881696,14.914451923374536,-20.63429311262385,6672.614331390059
KHM,68.56210252748144,-1.1168216916985219,-13.290336875986734,5414.745321842836
MUS,51.00710809007835,3.481939909623388,0.41949475778685397,1250.0
KGZ,-11.97447092974904,-2.4596401349467194,-9.904250083984074,13917.237868737826
CIV,34.55900626110492,-16.140877073389724,18.51280326678077,720.0
VUT,50.9122012626459,-0.7333268406680642,-7.382277779575027,980.0
TCA,4.210345513284957,2.4265468058516952,-2.9650716204305327,-7093.938311921631
TKM,-4.0660374374234465,4.6303550095165456,5.87984996704276,12599.041337561706
VNM,63.24668041073318,9.530074517446907,-4.587987497312679,579.6030679693467
VEN,0.3064938222083952,-4.010729725775668,-14.921592643104312,3380.0
CAN,-1.1202103914533563,9.734209210568748,-15.726529774054937,14380.0
EST,17.497540537381944,0.9436943683753594,13.06337511085995,-802.8724451303524
SWZ,45.441576764686076,-5.590885112992054,-11.38335438179518,5002.533758111944
KEN,36.992670797937336,-6.4518735577991935,-2.604683961150999,340.0
JAM,30.505445233491663,-1.3170126391911146,-14.862765508010169,960.0
DNK,7.687466309438128,14.669587992755936,-25.927403438752652,14140.0
LUX,-25.71850905547834,-1.0028567164354076,3.916889278043283,14160.0
MDG,31.78553331424077,-30.607981884340415,-4.6989618352773235,300.0
PSS,24.578486751160405,-0.7311665065123513,-10.184995476077841,1396.43373047456
ABW,-1.7280669533212383,0.3021790612607456,3.4945633590802054,2224.5682361064537
USA,2.610789180794278,82.91669476528254,16.348817946626852,19160.0
AFG,20.15430147071555,-11.509453178127394,20.34651134180195,10861.945267306164
ROM,45.00207811445475,3.2114110959907043,2.736187334812784,17126.411168218016
EUU,-20.365706241942775,60.47931824602284,-25.39488180030876,7768.721356870291
TON,46.26254197907911,5.3970398243503785,-19.969350201891,770.0
LAO,50.698177899066856,-28.60723947640883,14.338321917390676,550.0
BOL,37.45472509546885,-23.536992230035615,-11.92194886335632,740.0
HIC,3.9976298384210263,142.9083420665136,10.934374281163546,10050.801565056801
