Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,NY.GNP.PCAP.CD
CYP,-4.533596952698305,-0.42244868780753686,7.829145210003835,26.509174890074693,-15.919018388835147,-6.730554077798033,-4.3408006893200035,-3.8890032139731745,-9.562189280387503,-0.9285328627915694,-30.98236544585642,-4.67343612869467,3.668817942953818,-5.1242753796012765,14.047492944208011,1.7946994518557902,-2.414855193652586,3.065498374995684,-1.4446636288012296,-0.4709689103000881,-6.6354804377180026,1.9226188127001398,1.3842708955997138,1.938023703265474,0.19928375034951945,-0.25367561334799327,2.2120729904608365,-1.3458170527289461,4.239646554636122,-1.095714651060353,1.95533511380388,-1.6061905822226084,-2.8464127042118594,-0.31122483624268626,-2.0236609685943905,-1.3307646497218335,-2.0637562820781463,-0.12681897389050886,0.6794862909765286,1.2708235997303856,-1.4473144684686752,-0.33350141320086607,0.03955336937000323,0.3963360795637745,0.893307292567239,14070.0
NLD,2.792943624859632,1.088038566371995,-3.5321190061793297,22.18302076813102,-15.234235133749975,0.6982325568245935,33.23483405763977,-2.414050715242007,6.369957663845524,-2.2220022287457732,6.900800926869538,2.150525791659552,-0.006985443431304084,2.5635194678511244,0.33896714856598065,3.706827226645533,-0.5299816803666371,7.179994765803517,7.483561442519862,0.11725074925945261,-2.5594376682988704,0.7570788533373163,0.030062985065905323,5.997426928611611,-0.8599162407129546,-4.812396243580212,-1.2376080933423426,-0.9915976751553053,4.7076523374950625,1.0311852528206569,1.3687284379634819,-3.2840032169560716,-3.3035256534737365,-1.2008851458075986,0.854689529350189,2.5591537113010614,-0.8482473019578216,0.47354464825084575,-3.602588384593934,-0.18145395116622243,3.449015419282212,-0.2712542029811696,0.03955336937000323,3.0126045045629253,1.8297282802279167,28560.0
MAR,-13.56249288565079,-0.3501643562040528,-6.772497009520923,-14.514418633109598,47.58612964335315,-5.186484391561446,-1.0635363083177602,-13.94394391948566,-11.185729205644916,1.145979860945523,-23.119844621871195,-1.383001357130993,-2.6304452120989366,-4.102032273769028,-1.1492005730396335,-0.3363948343364096,-4.723346956251049,-3.505572634349464,-5.695197066165646,-1.7667000035104556,-5.337954831177129,-2.3597156939834862,1.581345247051182,-0.2061287318945496,-0.5140360798897442,-1.509377226068298,-2.0938856603169196,-0.3843800081857064,-3.923406952526352,-0.07610668865371936,-2.11233109945165,-0.17367366669796325,0.27526999170771976,-1.5992385513659655,-2.9856720071168223,-1.3175429358872464,-2.0327818177297203,1.195838298310124,-0.44647491146119167,0.004644156322045401,1.329377030483856,0.24885692106457,0.03955336937000323,-0.49469184961167006,2.8290589620194275,1310.0
CHL,-4.504366261778331,-0.4413723285517491,-3.5638495922473825,3.9335158409913227,-7.415297929143016,-3.3885505514053404,-27.005699690948592,-1.8046241988395169,11.183245368375905,-1.527226680518626,-25.665855100864267,-9.12934576778667,0.9975356233463741,-3.902025512914828,-3.8276057451706222,1.572465254550864,-8.938838669988414,-0.45669559871831844,-6.443118240310267,1.4194659736711515,-9.343002866775281,6.80638877151791,-1.8451663934154272,19.684398859269884,-0.5384369455186837,-1.4256006431506352,-1.0994519128623148,-1.794232659052156,-0.5226097847881475,-0.33478443882096576,-2.6377112235262032,0.6786405912313809,-0.36498513734237154,-2.1145275393341505,-2.5021387786967093,-1.499359039489025,-2.066464444922908,0.04845670128988566,1.183874457293021,2.632796159862543,0.25866447627848554,-0.054772071073308934,0.03955336937000323,-0.25683159318255727,0.9666226369599664,5020.0
MIC,-6.974478580581937,-0.5244858054972273,-2.6272119336537436,37.26429364792404,10.582327143743187,38.15474706658574,-6.24673787541639,24.167429508704224,23.145003786889887,0.17380197176299433,808.7216197996947,18.89548736411401,0.050189933464908465,0.8608561725817898,20.323987831162178,-0.6613840841947738,86.47780434318648,2.453667134913354,28.881270113243392,-1.0294043627519518,22.629994066556332,-5.077326298429938,19.25242214975746,6.0786363302207596,0.08790316068836171,9.319436073308024,4.132872368914759,0.6559243911982924,2.8221711629057986,-0.5513407958380184,0.10040421396431398,8.354374635557809,-0.880594415832614,9.23546878085213,3.924997371330706,13.321005756262563,8.061860714334468,0.3874734687411189,0.702253888123969,0.8288798347685764,-0.7261174867659292,0.23517816722582885,-1.02694422469939,-0.5677891923815204,1.626789219655323,1127.97610883555
BRA,-7.300105824207213,-1.1881819203782296,-4.001913545439198,15.106218317714763,7.719312070160239,9.215331523704032,19.295406674760095,-9.526777050418545,7.095062946599848,0.6621012526118225,102.57416485005736,-3.049289763604281,-1.7124403464829299,-1.8445482756768004,-8.794311136603573,3.6152732503067404,-5.844944263504399,-1.5768810060057088,1.1639283346284133,-1.5653160878987629,-2.0637013806793734,-3.9119977719826062,2.932539402897973,-2.880140649994288,1.106752285163087,-0.4742515514885991,0.30261071482866597,-1.0306698925821596,1.6820249076504794,-0.05484646594286709,-0.12851868663282606,-3.932095817835895,17.323447472342803,-2.3223725740124377,-1.3638087095825413,-0.719807788487855,-1.853926096301942,-0.7602164392538262,1.6218839408189123,0.9252773527605628,0.8441851026515917,-0.7973143291651723,0.03955336937000323,-0.4200855126676418,-1.9289155093659245,3850.0
BIH,-2.0763384525634474,0.2589447450855023,-0.3192128289094166,-0.396226371817761,-9.035798800775225,-4.919361152823841,-4.391375078703181,-10.24186404914902,-16.551435105955093,4.751179945428769,-35.665711732158755,-1.4580688668320076,-2.929007161871067,-2.7943724882617014,6.077888925710281,-0.4248626316451742,-5.8488246130125505,-2.747909649209566,-5.31744840237928,-1.0127893886988701,-5.281222998077506,-2.8120207765389504,1.9233443131798147,-6.1869104958226675,-0.8464601907067353,-1.7717318816436805,-1.1031193065657607,-0.6591119633031166,1.6936768106657987,0.4565586320929059,-0.3397294797269929,2.977385968792237,1.6263136645510792,-1.0328900965550272,-1.3077946852876203,2.999152636650695,-2.0037320204781635,-0.5391155730480404,0.11579865608666945,0.0029803626154354065,0.9157175864326608,-0.34148567376862327,0.03955336937000323,-0.6035144996014777,-0.8896842523820393,1470.0
TZA,15.442292874937738,-1.069442892278245,-5.774790343597646,-41.52225670454283,15.36919663302591,-15.00658237883994,13.419204162624908,-14.750792806350134,-17.534999151653317,0.22323038032054765,-17.101253065577858,10.40228048030394,-0.15708135206962137,1.0179043729334305,9.219850627383966,-8.243993995585686,-6.716232740824749,-5.028027808302972,-5.5503803340589775,0.3766605007968269,-2.8574142878609554,0.16352986331909114,0.2893708272397757,1.0742413807907645,-0.8545351457522226,-0.8190812435382684,-0.536215414910794,-0.1266679770586697,6.949892833590916,-1.5622834732798474,1.3432067388332638,-2.270429324934011,2.387043951610206,-1.319115554689314,-2.162336339999821,-1.335674513576206,-1.9339633934472207,-0.7114965382343281,-1.3113674414496765,0.6430505223609619,1.993021050683682,0.7292089510149241,0.03955336937000323,-0.6018444630293225,1.0233567062824962,300.0
FCS,1.2837099635009828,-0.5661121377005154,12.607029670832812,-48.42098503762289,-9.844939438375194,0.4532050180785775,-5.6438569849743265,-3.439713049207641,-7.755680975502592,-0.8133990999162038,19.041116933767032,6.010812210857758,-3.9993535564466733,3.484390659529148,1.21317688527626,-7.141405441586594,11.413604397181247,0.5247714169408639,0.23617346383400661,-1.9321180862020775,-0.2386623022490395,1.4511734197025719,-1.9085805910597962,-3.815940328775225,0.5559457420406998,-0.8962430496559741,0.6977432432884227,-2.0025321550203277,-4.64267921445839,0.904780776529949,1.115619481132242,-0.3446833449417509,2.4594137503967377,5.718037500764092,1.2094522638568965,-0.4785400380442859,-1.8452070837623222,-0.5131110830525635,0.15817826988053593,-0.7345092268737203,0.11358551924091506,0.7061349782721423,1.225127354218596,-0.5921011860894696,0.36366718300550693,486.052421108582
MDV,-2.2202293391851695,0.35471902939528127,-0.2654090570197881,6.224520929760347,31.147612956585235,-6.66984224370656,-35.81644946644877,-7.535060805284622,0.3948596120959724,-1.9221782574153399,-40.143014553500926,3.124627320236824,-2.6016126691145467,-5.500132577232076,9.139283225577879,-1.1820257652643422,-7.664447597204724,-1.6218276052890928,2.1143009755096944,0.314685975533783,0.7992819225879841,-1.8089937903770015,0.9072327393345695,-2.14683007396674,-0.49353440242697433,0.33011748013858355,0.6789498641823273,0.7052754584377101,0.43738581902320667,0.43805336519738297,-1.5366744641845513,5.943736308163519,-2.042995106653427,-1.9978303971384035,-2.41047320236394,-2.042428927194574,-1.708543412306343,-0.28990402842901936,0.34614136797420236,-0.0065142196233451966,0.7009926319561037,-0.17278762131499703,0.03955336937000323,0.28335307594161957,0.3886826707518436,-5953.724603848543
MLI,1.5806648179577303,-0.3589297360158764,-5.530525664193014,-47.08943450585077,1.8769000802366018,4.749660149196651,-5.458784601479556,-16.58381445360455,-25.690146315946254,-0.061165534274871924,-26.755103689777087,17.687370295665843,6.29786476425265,-1.5759089177010046,-4.4041519873790165,0.3599824546935167,-8.777777006292087,-4.044537038401904,-9.74385964879483,-0.19730310927362898,-7.690585312110647,-1.858751945356926,0.32453470758067876,4.884343236680927,-0.8977062618299919,2.0545200624745314,-2.3387033917125173,1.0334449109779702,-0.9874169483116395,-0.2328237425538879,-1.2052038971112118,-1.423090303975212,1.053178842338989,-1.6789304474983615,-5.302125011695926,-1.509344009076441,-2.345978894832984,-2.4524404436849925,-0.969881211658496,-1.0210446487422664,0.3254107469384676,1.4773291469278744,0.03955336937000323,-0.5743170415846234,2.2003638699605768,250.0
PER,-3.082269375352926,-0.9168790003313597,-8.007578064637746,15.561781056043921,2.167094251553152,-6.013431757870703,13.409587846441404,-15.178855350751382,-16.988370215146816,-0.03272849943323028,-18.95065781511624,-8.336954634303293,-1.0558072628610724,-0.15412293323969756,-18.453365041286176,-0.27216354106302587,-6.174668921514394,-3.0844886724066107,-3.966459176851756,-1.6918517285322237,-1.5956247671584265,-3.529331362944748,-0.04763965083084937,8.401940877505924,-0.2394399735523875,-1.6403313885230568,0.0902912195764769,-0.20760894477977798,-1.0136783552541642,-1.2494516437316607,0.40460533929855513,-1.8172132482790635,5.782088362552405,-2.193128463147868,-3.089072426302444,-1.9794408381843382,-2.124634551068259,-0.13989550993632727,-1.1262595237517,0.013414378058896392,1.29100838948191,-0.7084953350328704,0.03955336937000323,-0.5077352482141148,1.5022193692309842,1970.0
MYS,-9.70409259857014,3.1364481919272738,-6.288138540627158,9.256025766563038,2.510438494096239,-7.657383981758726,-14.676649538865767,2.7850092014287084,9.009429894119046,0.49760760191490316,-17.363275054947533,0.13551967845113178,5.67070347584001,1.1818865486732943,-9.290315245377244,0.24958192053967387,-9.381505884714333,0.3856759788917689,-6.701768100973917,-1.9646832924690072,2.9162905467318527,-1.880796112793767,2.6940331891146134,-1.1543075895729964,1.3377905806773716,-1.5085303530817684,-1.7538941776185426,-1.0270930530797864,-3.0761888284799968,-0.770466978433591,-1.666650937778093,-1.485676163167278,-2.730225205256827,-1.4318420720943639,-1.822633799832426,-1.570371523074896,-1.4606823249675314,-1.7786461248253576,-0.9366468664330556,0.6143381495745845,-2.801594026703536,-0.10335775333554881,0.03955336937000323,-0.16913893171877434,0.9824843529725414,3420.0
EGY,-5.339653121689112,-1.1258341365162317,-3.981317847545144,9.00847135816204,9.779351832619076,7.4887971383738,-11.764910574323595,-15.004102881071566,-8.823865146080408,-0.584482227869035,-37.16286438278627,-6.922310105686199,-1.9003925881053634,-0.05333768372286063,-12.972080037971754,2.7107945201759054,-3.7439132822971666,-2.140445532756128,-6.353159448232157,-2.2423156618021216,-2.2551225638352266,0.06736913501803649,-1.6052079276636833,-0.5578826529242641,0.21872740269409907,-0.5231074014187334,-1.4469560767046177,2.380426474559567,-2.587548556076062,-1.1439440107044925,-2.301187476144539,-0.4670120321238617,-1.2008433552522653,-2.2340542708573308,0.6091739766350154,-0.9425075335682909,-1.906680050962413,-0.04072652376761654,0.864033115949876,2.859844496923708,-3.17848023412648,-0.07909661187023083,0.03955336937000323,-0.4854425888795775,-2.2286814066301495,1420.0
SYC,-2.734381899291721,0.5392439965548113,5.812997739288968,18.236934515153457,42.04269067464472,-10.055796410263698,11.209378000328975,-12.820219950068955,-16.113344732731537,0.3416435475453544,5.6716117067945095,-7.669379292711674,-4.1277377011739,0.6053071819915974,-1.6896726528141537,6.1659047291823015,-5.634781442960284,0.92446842843895,9.667826350032117,-1.1322439078522692,3.071035081013587,0.3029375058507676,-2.8352875256869323,0.6620766335312611,-0.9404880926853396,1.1474135729921915,-0.7336151704256308,-2.0108077899298946,3.4741392932699933,-0.8331627250126081,-1.6441360633560014,-6.001701002897819,-1.4021617812947582,3.4847598391478605,-0.621793428627559,2.1960101523257376,-2.186433414189027,-0.6362017799183769,0.4624084269947548,-1.8906770152274137,1.3798607642464273,-0.4834309327591331,0.03955336937000323,-0.5336143972433318,-0.5857087708202893,7290.0
SVK,4.965928368220493,0.472251536730701,-13.112509421721226,8.42971419282737,-18.97810450257951,-3.013985107413484,16.494569367723926,-10.869268416289797,-10.602621569731667,-0.8666055076141517,-15.827042604287787,-6.966501444803301,-3.3682900851255773,-2.914236044368836,5.92548745084892,2.1263507550887883,-5.824250372118006,0.01951959830519656,-0.9502420670483627,-1.2623789247927921,-1.8236461918788356,0.3236371438723451,1.7829942968378871,0.03773014476321623,-0.9321885718403662,-1.6502137203172869,-1.8243858352015276,-0.00940810693103808,3.236480316991319,-0.5403544526377778,-0.044945898084514546,-2.332227540239538,-0.06827432516377369,-1.6617561812399848,-0.7752933164915605,-1.2683617488158148,-0.4618411650677894,-0.5494962663180539,-0.05804233046626561,-0.41661440452350296,1.491037908910988,-1.0424100558249612,0.03955336937000323,-0.1072578252152747,0.4904109606793384,5520.0
NGA,1.4841454532677778,-0.03369463624499953,-0.16684535498122344,-24.15696092225139,23.69216410736777,-6.218902133958484,-6.571388881482934,-11.70184767375128,13.87758404354753,1.0826213426779452,-13.670365025192739,13.510815583432914,-2.71877501912157,-3.756144802211534,-0.3973183908340545,-3.633151788015195,-5.955729988276992,-3.8613081206929243,-0.06124268242673356,-2.2990880213975204,-6.521887119081189,-0.8001675168558083,1.0536667481164232,-2.736331835820896,-0.13809973308425788,0.9862068534151096,-0.4739838313941297,1.1072553802043243,-0.34629915289245344,-0.5648220107896593,-1.4586266880995773,-2.7648272867833517,-0.749304655609782,-1.9035420711844648,1.3413602220422534,-2.5532991957196174,-2.582064040328187,-0.8048101497785733,-2.0647937427483494,0.19563873362660483,-2.3130019975730116,-0.7313069447230094,0.03955336937000323,-0.5010428196429739,-0.8188930551493553,270.0
IND,-0.9609471740100375,-1.1303963812168463,7.516031976394921,-7.13381657332239,4.427413364428017,22.94002575310223,-20.044855971721717,-7.070290941571816,15.70525759415963,-0.6560337906281352,31.70729957545177,3.8277262971467265,-1.945913035069707,-1.6589070955777139,5.377597991377497,-1.6958175283554113,-5.870146233969908,0.4192765008453647,11.380682889477095,-2.2048242550228103,0.8129372139942171,-1.9421786034577178,-1.9129767881703246,-6.4855094069577355,1.7641206793935789,-0.7862888459578757,7.035464614605889,2.711218839770895,-2.041605639948083,-0.39912386910409925,-1.0119812606531347,1.00623013468583,-1.524535974334396,-1.7761229682920148,-2.1930441832391683,-0.8938737674580242,-1.8322902377283643,-1.8961513473138933,-0.5434305840315368,1.668139943990969,-0.3016693291839759,-0.02673951682966947,0.03955336937000323,-0.5808682567189581,-0.8848828518246521,450.0
KAZ,-1.4228387419824378,0.2560341779736823,-11.008936858710989,18.453784616861153,-2.4564272871527724,1.2260831414352167,23.02952139316165,-5.914343817572213,20.45775874313623,2.259282550119338,-19.124468071151036,-4.8832329882829475,-2.139064961132438,-1.566207791516082,10.101905932728359,-0.4269675575737064,-6.7170505779108876,-2.9389693064329636,2.9484522480454154,-2.22240686535492,0.17573183219314242,-1.2083110739855736,-1.3107177906416743,11.592073594091131,-0.7767290915289772,-1.7605367202590914,-1.1812293434456924,0.3368394986821397,0.3607701980580792,-1.1593811874262094,-3.7741261517048073,-3.02187290096939,2.870786513123934,-0.9605330522514633,0.8163350990493522,-1.0407536513792879,-2.1385974896470263,0.34527796605698463,0.8614829376496155,1.3091208175998776,-1.8260053728161836,-0.052999448774525997,0.03955336937000323,-0.45159637727447477,-2.4684718091122773,1260.0
IDN,4.483474084494479,0.01658211493462923,2.5190555802552588,6.942480469737448,-6.758687389310776,-1.7860030375814575,8.589255781405274,235.1991683852225,100.51435704974246,2.160113264900498,10.817327936023192,-3.6381205786181408,-1.136832406087617,-0.2827815168239649,-17.66839328360097,-0.009823743702452647,1.9866535792363083,-3.4841715081535902,-2.845167666138418,18.440914194703538,96.04590655906483,0.3806789672596381,-0.6100589066088569,0.8831208622482207,0.9332141874069229,-2.2164944351791576,-3.0788987825776957,1.615739044954128,-1.4039122007993892,-1.3124698997102535,-0.05698561713998729,3.2606898004419875,-0.19138158224091606,-2.2498892915039,-4.620974530474263,-2.251092564498398,-1.7195445095221857,-1.209946853370872,-1.1736961261337946,-0.20085831792216774,-3.7621961635750223,-0.053402657194601556,0.03955336937000323,-0.5697591929038287,-2.5035003301664416,560.0
GRD,1.1385349829501528,-0.2522499776621224,-4.436441282352697,-5.449217557951776,-6.0245678638015745,-5.2319939239922535,-16.84317841938058,-1.4180526884209168,-6.064471325767318,-0.329171919730203,-32.892235925216454,-9.47491700774906,0.6859204130859585,1.8350530788478574,-1.3390731029449396,-0.21986945459293758,-4.151941499158482,0.4810181207950215,1.6985743312862291,-0.546258514828156,-5.868009526937021,-2.1524167182118514,3.0676705171675582,-7.968461337956906,-0.7781312094047709,-0.253288389340666,2.8589961897892864,0.0843090190005909,-4.62515922166263,-0.4368367910716823,-0.6144184595134088,-5.450195878203337,-3.1563436172036305,2.7391516310031343,-3.485117161574581,1.3295257357708428,-2.6110307113903164,0.016391210997500794,-0.8269136525479289,1.247783009037721,-0.4651349045356718,0.2117796061396326,0.03955336937000323,-0.312776666295193,1.5574198612582189,3860.0
SLE,-3.065601754054745,-0.9874933393835201,5.35196420865869,-8.851472307837462,-3.283799964500063,-2.796196248713028,-1.162573640480039,10.024084690584607,-17.375624262328326,6.286500440176046,14.44176318563098,5.798486952715553,-2.435924783992935,2.8221191969906583,29.868306042531,-5.117284373497562,-6.5548957864800785,-4.58488074044236,-10.197521110005004,1.4821691153212297,-8.07225774888407,-0.9303358848427803,1.9686871912162933,9.251980425883922,-0.9972558848887275,-1.1393456903324108,0.19459032838471435,-0.1985305612623189,-0.9118026364274097,0.46989804301516097,2.6156503371508415,-0.8464907309279504,1.2981125065986912,0.2294032694741961,3.591737310146865,-2.446521524348564,-3.2668706239849916,0.6183071392374261,0.2892575301089444,0.5213769172522186,-1.3056448494922015,0.699024428186577,0.03955336937000323,-0.5625873066204351,0.048599429445726317,160.0
HUN,-3.062564168726869,1.548906122661531,9.668182956926096,12.97005013078532,-16.074020731544756,-2.5036496310939214,-30.020706963001157,-1.98535383364374,-9.305671924601201,-1.1272569564536914,2.478579585882758,-8.692309402432555,-0.04293890330104183,4.420825171182318,2.753494332209728,1.807275677634193,-6.051984852965188,-0.11070979339974996,3.2615405354295994,-0.7034057059470689,-3.194833397330846,0.08584951424358142,0.7269858190017784,-2.8334196828087754,0.29083855368982453,-1.5433629790007541,-1.7803251542598388,2.0634185912951564,-4.968074918936814,-0.3331883513828198,-3.3343535516486424,-1.6318928945337599,-2.282414783928001,-1.669619094675681,-2.075244140720455,-0.9573204203125217,-3.0584797560504158,0.5626975002722825,-0.6091144713466471,1.160038257833623,2.5433638448022333,-0.7070040239782369,0.03955336937000323,-0.07713974504706156,0.014780149001426199,4660.0
KHM,-1.346882801357715,0.635903471597664,1.9775831927295333,-43.51745438156504,-0.5418374039933118,-10.842704534006751,30.276993453767233,-2.472599811011415,-9.048381026100557,0.5141997027948993,-43.55032309142318,0.23372649853538108,-8.101440921787681,-2.649443967540232,7.952286280620543,-8.601798339411427,-7.935661526046424,-1.3307547685104923,-4.21881888489026,9.08999759016956,2.7924543953440457,1.9097401652190338,-3.089805865374175,-4.083286190343472,-0.7946989265822184,-2.276788420782378,-1.4412500162602124,-1.4247264015434469,3.0217382386972016,0.4080001648913803,1.5605817725514426,2.099827721205256,0.3466305530742868,-1.315661199127899,1.6343238759648782,-1.2421464492510792,-2.181063090101779,0.030894347031927616,-0.657904789723782,-0.14165308506541496,-0.016506920780789913,-1.4406958633939901,0.03955336937000323,-0.5935836871791824,-0.05973290746942991,300.0
MUS,-1.2657987995402002,0.3531059941112946,-7.709265614754637,19.1991729151055,18.257892745520063,-13.992615852040377,-18.234223889423262,-9.560204764312553,0.11983110056741345,-0.8924116465062679,-42.34550839811919,-4.225377457908055,-6.558860559185671,-3.8215488481294586,0.31807126352400095,7.4795526160831045,-5.625273018726812,-0.11278803467047269,2.5366406901538423,-1.4125659611620922,2.045494492276711,1.2695518945382525,-1.100141205018534,-6.006347606394169,-0.12939978287635762,-1.1655778225479778,-0.24929472079100456,1.6333631317241937,-2.836062110524337,-1.0135316061332769,-3.011041227161104,-3.505179304666861,1.499292071871368,-0.08567551454876099,0.47578231178010577,-0.977419373012963,-2.1523161264490493,-0.3117969955578374,-0.2370597984173869,-2.4618441583938697,-0.412776423895784,0.114391332087457,0.03955336937000323,-0.15407735842991627,-0.07394238813203013,3870.0
KGZ,9.548333131970576,0.29536948618360565,-1.811171547305916,-7.360884231816919,7.0791083685358025,-5.126993268726197,12.05487189742381,-12.924412982049821,-10.813444972387991,3.1291565928892395,-22.52335190947731,-0.4918329335974022,4.228591971032161,-2.441475147333731,7.544057425178625,2.992506094992763,-7.258631571181761,-2.451861040259598,-3.3939981642616077,-2.433707473556357,0.7268686323082404,-3.627499081681642,-1.013318747170831,5.127319257670377,-0.8997326534441388,-1.7979352467232987,-3.6650855177288784,-0.4300117120035694,1.1392805583747054,-1.1927000981632838,-1.9985247533305048,-0.8542686168424418,6.155867540555431,-1.904937336745133,0.436566272549531,-2.73870147890339,-2.1991202703692294,-1.1761912321442314,-0.4271855444289766,-0.8999285255516747,-1.285653590041543,-0.2623795417289,0.03955336937000323,-0.530573865410003,-2.243854005663994,280.0
CIV,4.297142589714665,-0.14701908082368523,1.7919000554950997,-47.92069544797247,0.4947299596025351,-12.172993422575752,-0.9659451352260375,-6.44892471392855,-19.325391528140294,-0.6801544103601773,-26.17702054630454,7.033919659259661,-0.23306496774190683,1.9619353764986986,6.12091195022485,-4.519037672962902,-5.486912536850158,-3.877576116455375,-1.6551399083388432,-0.026685980303057355,-0.038509705954083484,0.43804724249582755,-2.8140674857430756,-2.132220456040649,-0.9454168813055341,-2.8240958701852312,-2.1871214250810724,-0.2925807398469961,2.7001585505511265,1.6317714397683394,-3.379432057901637,4.254699827044184,-2.7047207102200135,-1.0505406584759984,-0.22782950499420984,-1.9861612063636866,-1.8504277360580454,-0.3467114116717122,-2.5829518531865148,0.08923032897110406,0.9724728457487326,-0.33808723502930255,0.03955336937000323,-1.176962676896469,-0.5996038045889591,640.0
VUT,1.1236864326269298,-0.5899356253160968,-1.0353853037004024,2.042218830286355,11.315779039774576,-0.20828470042780967,12.125660788946098,-18.469019838688375,-21.099193294326945,-0.2759301172408657,-48.45389725502044,-1.8037954658929654,6.184061444531714,1.2028157675343483,-10.585086757259536,-7.243250406903337,-0.8914622009323545,-3.531771140099991,-2.106602097235486,0.13680182316303813,-0.3027365027835663,2.442543977200954,-1.6011358290135616,-2.571786265744135,-0.6681515099723425,-1.7688053992438058,0.68138572233247,-0.007223328149398828,-3.6329745752942513,0.3937427475650242,-4.551818139513829,0.30976890697833315,-1.888263687580906,-0.10485167769333792,-0.028744011994662817,2.1087283920535422,-1.5333590554963958,0.2261733024631538,0.979512007194346,1.4009033686588355,1.9208315020217166,-1.077965834311969,0.03955336937000323,-0.42752140998498345,0.9975869644604451,1430.0
