Country,LEI,GDP,EI,HDI,NY.GNP.PCAP.CD
MDA,0.6521894934333954,1.1213962186636641,0.6352247912495357,0.8029368344488651,9688.100180027495
GNQ,0.3631684803001879,0.9401662415062315,0.7348813926006417,0.6794053714690204,300.0
TMP,0.37448105065666,1.5132444570411,0.7207937523596761,0.8695064200191454,-12306.889162396572
TUN,0.7001125703564722,1.2279235905334323,0.722894670740587,0.8836436105434972,1480.0
YEM,0.5093984990619138,1.0258961228162617,0.6055300120363012,0.7136082113048255,10910.05192081672
BDI,0.3502341463414631,0.8827078418934904,0.69442351864987,0.6424551689616078,210.0
CUW,0.6828814916519584,1.3986112016266792,1.0623337776712254,1.0479421569832876,2768.92797265198
CRI,0.7821834896810506,1.2883433348838715,0.9497096611993732,1.0067454952547652,2330.0
WSM,0.6239838649155725,1.1073235401290338,0.9912518021442405,0.9075197357296156,11838.902652000073
NPL,0.46244052532833074,0.883677231084749,0.6123527333333334,0.6528234965821378,210.0
EAP,0.6680102248033077,1.0174257676278116,0.7215394648572201,0.8023251524294464,449.883609676139
ERI,0.3695151969981231,1.412470628933022,0.7747103164762459,0.8522320474691303,12470.257931508324
QAT,0.7735737335834891,1.595591796508135,0.9103229853322699,1.0931628384746312,4440.4103040526425
LDC,0.4142324147793969,0.9503673838087295,0.39505536586431245,0.5865517214841462,305.781514748767
UZB,0.6385579737335829,1.080571001623282,0.7828721011013282,0.8340003588193976,-3918.7979593103064
CPV,0.630207879924954,1.1373659033285881,0.8121948795911431,0.859922887614895,900.0
MEA,0.639300393895637,1.2744986288820634,0.6477896344897845,0.8538628857558284,15476.774556056056
GRC,0.8021013133208262,1.5413156595566904,0.9453602333333333,1.09625906873695,9900.0
BEL,0.7875722326454031,1.6622615783737609,0.7254249584607958,1.058419589826653,20680.0
WBG,0.6675688555347092,1.6846279088748952,0.670828438765825,1.0076750677251431,921.0642350484195
ECS,0.7227824581628738,1.549673833652612,0.8192738809387152,1.0305767242514003,10324.1631453938
ARB,0.6153861355845215,1.2609122278665785,0.6189800889276749,0.8317594841262583,2109.58441601228
AGO,0.2493283302063785,1.1613528167582627,0.6649340771863029,0.691871741383648,840.0
OSS,0.5259310390784185,1.2251508366158856,0.9332678201939815,0.8947832319627618,1610.29980533814
SLB,0.49559774859287087,1.151948392784711,0.783157117045443,0.8102344194743416,-15484.808863386053
STP,0.56822363977486,1.731258804775908,0.9360922333333332,1.0785248926280337,10184.941242920122
BTN,0.4346450281425891,1.0244304480524957,0.6250646182400753,0.69471336481172,500.0
COM,0.49454183864915535,1.0598967834047102,0.8056219313097456,0.7866868511212037,550.0
BEN,0.44516472795497236,0.9908626548420904,0.4538755631075445,0.6299676486348691,380.0
PNG,0.4776472795497186,1.1323615251258854,0.5925742949050371,0.7341943665268803,870.0
UGA,0.30172645403377085,0.8669186937806919,0.6092258666666667,0.5926236714937098,250.0
LSO,0.532867542213883,0.9866970987367617,1.0223582356290175,0.8473076255265541,570.0
MNG,0.5459729831144462,1.1639175649284992,0.857400583899969,0.8557637106476381,1200.0
KSV,0.6607504690431523,1.601259097973033,0.8612796560916909,1.0410964077026255,14785.371753642263
COG,0.45419061913696,1.1699779559745638,0.7872843624520369,0.8038176458545203,950.0
TGO,0.47438499061913697,1.0031537428603943,0.82052431653636,0.7660210166719638,400.0
CHE,0.8079174484052537,1.7613664377924099,0.6497960774859561,1.0730266545612066,37510.0
MNP,0.6764998648583431,1.643754141924012,0.7115217872990905,1.0105919313604819,7611.342354462071
LBR,0.344965103189494,0.8510169145294781,0.6463093729258733,0.6140971302149485,16116.439950053284
PHL,0.6227887429643523,1.0958918554521995,0.8554614370085337,0.8580473451416952,720.0
MNE,0.7611234521575986,0,0.9098818710656653,0.5570017744077547,11034.370286447707
KOR,0.7189268292682923,1.4929928502598127,0.9364713215543552,1.0494636670274868,7550.0
PRI,0.7544431519699817,1.5207566653038072,0.7257196050428103,1.0003064741055332,6360.0
