Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,NY.GNP.PCAP.CD
ECS,-0.2788854105849602,-0.19532280719498735,2.7941635652417953,34.41838983192377,-1.8207676958157903,8.212916940049501,4.092350284851999,56.14729213239361,21.135511295272657,-3.31687729488435,8.58595267824392,5.648457402044245,8.474989960756645,2.030024750012508,0.9406185512814833,22.94623007803934,8.261166894720906,16.986584567835134,10.404833169703027,-0.5226172700101726,24.2269571081743,-3.708273380644386,-2.9248786009060175,3.6275128206736142,0.3784246488566855,-0.07950294181444258,11.949214577039587,6.43343706453309,27.77669896096311,-0.3640648541934599,0.1939549165907709,0.9333649869753126,5.364471454153519,-5.057043735068007,0.592203940509574,6.397548550235945,7.822470295355091,1.7544128153558414,1.3777239524432818,-2.2145548657794087,1.0652265127001397,-0.20817822672261638,-1.7946839606479297,-0.028420736311539935,11987.495882221001
ARB,2.6675849401795393,-0.1813291669480799,-2.023482061619901,-10.883397918899808,-0.8129413586606087,0.6723633503071215,-2.8849111865394685,-6.028571179650184,6.98885842520714,2.605959240551839,-3.999320183970394,3.095195387911057,-2.6448529542372348,0.8589359551664789,-4.19463489037216,4.889839615857915,-1.3737457104099702,-2.255861943486107,1.116066943827946,0.05099856099505218,-2.4381617574530834,1.8293757394872108,0.22442764548216987,2.910182791010307,-0.3434959437060813,-0.4828933750397777,-0.5150604476399543,1.3463360505993118,-0.6296963097838122,0.5471993926954397,-0.8028246704446567,-0.10217677140164946,4.180925362793493,0.5363741655634242,-2.2820759327727123,-3.1469316629725568,0.16367681270618467,-0.10509942368541347,3.0467215905268317,-0.38628143590298486,0.08091244533400449,0.005928067784180979,0.8535348421617257,-0.46737280937481684,2450.4868993326604
AGO,-0.5250081425172548,1.2631798190603925,-1.74044029289484,-23.09727124020482,-8.974147295264327,-3.0389853790598913,2.5839209892199144,9.64733091138679,2.9150096028123205,-0.8499123869497119,-39.83294890106219,-0.5469641241539245,-4.526998474053101,5.196013947201312,-4.494163465484032,-6.311314869594192,-2.6212435016775055,-6.943221521776748,0.2538756807033111,-0.6655804347729815,-4.68326423775381,-0.7888005508475296,1.37164368045512,-6.252857323851854,-0.779587136174315,0.675138414028528,-2.8030761822396593,-1.006248923433008,-0.8887444693501003,0.61314324908997,-0.17356722464897048,-0.17237123954488567,2.3098167091078854,15.816384667209947,4.38646328994666,1.6017818289540855,3.2687176704271192,-1.6372066523969595,-0.3686040232605212,-0.815456393150109,0.39795051883458815,1.4614715707896124,-0.8582536041304156,1.6196247914768338,430.0
OSS,-0.04540224882627514,0.5797522207400106,6.183098457692649,-18.289929878242262,0.19849055183801712,-4.3205617453205125,-2.7919433701717584,8.07211760593173,-1.9389228335872672,1.0059595661643679,-10.059508336290198,-4.39297871861568,-3.2763159537262876,-0.5829492245780374,-2.782524203975854,-1.8968587884671417,-3.754087370144128,-1.269395527221606,8.21752972002757,-3.067177056051206,-2.1036336288142334,-2.2686088876304478,-0.6333136673005533,4.245319550464841,1.5784915437318952,-0.5957575233633158,-2.3523275639400403,-0.522905225444402,-0.4749745782787541,-1.4274877326748416,1.2185261112972285,0.9773984695453372,-4.2564053988485915,0.2897831569511403,-0.2656394477556255,-0.03095523357773211,-0.5132989407885267,-0.062269250622649375,-0.4978661691723766,0.1986748576540024,-2.1840067162979446,-1.5088352314199565,0.9665018268973693,-0.6513417449318858,1695.4538705159
SLB,2.197152986950467,-0.7760032719328794,3.6035597135718125,-13.879322543086305,-3.5083738582248514,-4.302190949696768,7.557427673105716,4.85557091259136,-29.50131603161704,3.0211951805357207,-40.33696360132192,-2.766683852738839,6.773179682578128,0.9135345405494354,6.927911330787598,-0.5851116667719498,-3.650438388276336,-4.407672651681777,-6.025240581548041,0.06608444224770305,-9.983272829953064,-2.8960604447251157,3.7687013024971754,-5.9516779759935226,-0.7959286854058804,-0.610601562056944,-1.1043107864385657,-0.06988993555346634,-3.058559761179132,0.21435524731855285,-2.7495936387077258,0.7280029583112404,1.821163428712941,-0.20856326554875515,-0.6470708338353424,0.49099442176930985,-2.7881786073711496,0.24017503346935004,0.5771601871726844,-0.2676351690868688,0.5931378435764767,-2.5976475672277743,0.48623263346488926,-1.6881290101813466,930.0
STP,6.2960583184597585,-0.5335066238913257,10.023945299091594,-2.9787527034773307,12.87885426227085,-2.4488265862930136,-2.737406530806592,4.293329462509515,-26.992296446859818,-3.519578263516033,-11.349246137412038,1.8889704793800268,-2.0888688957916735,-3.1714350857730085,-0.2594174627902382,-6.2003100172889365,-0.5635949385384535,6.524027662820978,-2.758417246496033,22.217228593756904,-1.0918117066454793,-1.897415968112956,-0.44423005818646366,-4.106413732192159,-0.8472019400483908,-0.6117097082444131,-1.8144846194439752,-0.2782582303917332,-2.3016579663525,0.3612695909877068,-0.9895001768073234,-0.56181409593825,-5.789508480807052,3.7954179421471097,-0.29349653445923196,1.024571986947504,-1.7440685537554603,-1.0127825210006112,-0.7660800990638456,2.579755600382041,0.49496947551262965,0.10655100015864005,1.0416954726698784,-2.7451815360734444,619.7264402996716
BTN,6.339539511669852,-0.005672583629814418,-3.641329848277935,-36.530957134731366,8.230778946129465,-0.18440310234509505,-9.830499150574799,-15.392192921630665,2.657521216085116,-2.536943071459868,-42.703511149617825,-2.0953858218198933,3.0924877570151645,-5.751585955568074,6.907844307506309,-5.2912220341096825,-1.7781944528293523,-5.484448147477105,7.907165237496594,-1.878908900064794,-2.272488490394805,-3.7383354366437453,2.596138014124751,-2.24162132301784,0.14037314183188698,-0.5993479298221713,-2.5306844889030202,1.7109492096612908,-0.048264521431312796,-0.3188064303326024,1.0811259106414688,-0.5355841632992351,-1.5232910073611965,1.832400675410169,-2.6673004385312877,2.339809929829411,-1.041844439432378,-2.8671393025391554,0.7539858668589572,1.935089367815031,-0.5473600625811486,1.1783249578805428,1.5217113843578585,-0.602643413444605,820.0
COM,-3.44575084889712,-0.866741592391029,7.3724816278676775,0.6712161219007517,11.107277932970437,-3.60350760103914,-5.150070410821838,-6.01892385829577,-17.21242278371552,-4.84990270274745,-27.641026933619315,6.599115274081686,4.991426551525927,-2.848499093445643,2.041509053774865,3.911199680096958,-4.6507275040569285,3.8431059205695997,-0.8734684549157687,0.039444339436269765,-4.760438638553338,-3.5283957752615547,-1.719655499523551,-2.9973689887778407,-0.6645030430823119,-0.6094367826828363,-2.8172443703146484,-2.3920024070667574,3.218838596280591,0.4780120367757281,2.0891987291570753,0.7457103823687377,-2.7101425065679154,-1.0561798439064038,1.2281584139779913,-2.6793695851891113,-3.898789584546623,-3.565212649273221,-0.6582304072910728,2.357357716724993,-0.8923537101432527,-2.2779676740420203,-4.874344118017566,1.7538277618063363,400.0
BEN,5.7868930721840615,-0.6941924848077241,-6.199217843320339,-52.50395182668065,1.4412891091794902,-5.488624369983457,15.71288097936745,-9.075513767876531,-11.071099514835097,-2.145592589111301,-33.07962370121433,8.281262431702766,3.8434036087717165,1.3362807538476602,-1.8442322745509125,-3.4367970636301544,-3.5397727135915087,-3.3649597767741417,10.362216583089575,-0.07762073467744528,-0.11568502364320443,-1.1904198212572796,0.5323627935453382,-0.05628717407274858,-0.5171266040738629,-0.6152853235358264,-0.319484667386974,2.2135579340816744,-1.170427293763127,0.8397907395721298,2.996565733538877,-0.4322813519716865,-2.6093366438136423,0.5285793813103213,2.1902211613693177,1.09028648579895,-1.6791277632142578,-1.1831256648891277,-0.6557169924955988,-0.7763528038859635,0.990476924282141,0.8742375162939835,-1.0620219838838958,1.8132249385613102,380.0
PNG,-9.141016325431128,0.8429645520497897,1.5299254065069254,-22.377721917532472,-17.406702203780885,0.509233712870788,-5.392780884398139,-12.29424770900719,26.184751140829462,2.209023939469666,-36.00020537669351,-0.26419194265967283,1.2700533527972913,-0.20254814808817212,-1.856387715351476,-6.642975814581145,-1.0556474511899614,-3.740900169384307,-15.366359162816238,-1.516106481840171,-10.13166469669697,-1.5282225123354158,-2.210927521828356,-2.33376945006204,-0.6837638916711571,0.5693824555097009,-1.298407422891589,-1.8686840008945091,-4.343362368576008,0.2771204163850648,-2.2880548288474607,-1.3220031322143637,-3.0661723934331295,-0.6455175133628461,0.31883257936710263,-0.028343579001095742,-1.9095815966885146,-1.406983584286946,-0.6556712260890056,-0.7448816263804753,-0.5388440947944931,1.5677972493848071,-0.5419838591013987,-1.0867785159630297,550.0
UGA,2.117023715974003,-0.7542180084361448,-4.053972893444957,-38.70256776862315,-10.294368210803366,-5.549093291856098,20.59497777588786,-10.479952867538826,-5.760943980802699,-1.7611950154875107,-24.865341185576412,16.131085696137298,2.6960801936870893,4.015023313142989,5.2101401398613945,-6.133659983357518,-3.7057371819142864,-1.1889876012861635,18.38431554754387,2.655609996836917,-4.440000935509891,-3.8577036517613483,-1.4127759390042418,-4.519354442781014,-0.6139493385755962,-0.6553265372537806,-3.868100281557105,-1.8219591066204874,-1.9372249222432736,-1.0061741470338497,-1.3379138584028847,0.044843629349803384,0.47390075909890844,3.2579170073023533,-1.1079007114115687,-3.3602112839777893,-0.8144771121578932,-0.4532762477189111,-0.5299278477078222,-0.8115121722367478,0.3939422364361473,-2.4490952271111155,-0.6513080618162552,-0.590350913644097,250.0
LSO,-8.70398355387569,2.252171551413459,-4.778897980445254,3.6393224990013806,12.683462014830283,-1.7244118839761975,12.027718632536116,8.232291972960947,-0.8159751090674836,-0.5118930087825823,-33.21507030133563,3.8533966607377104,5.590375517404933,-1.5357910863605908,10.740919953068884,-3.830592298567783,-3.478777924079237,2.5335624140285984,11.42841309917909,-1.9477361456764404,3.342545175935265,-3.686186852009485,0.8128617232557562,-4.767326012145128,-0.3213636206670872,-0.6383600002230517,0.3290416093588012,0.5496826091036919,-1.6743940673807527,-0.034012675485266805,-2.2025616625647966,0.7200726441872483,-3.276358702443283,-0.07910021100459358,-2.9510472502393124,-1.3650208059540039,7.475048760897664,-1.118987703627399,-0.6582318949852335,-1.5841725872537231,0.5705264628081514,0.813791608680897,0.3676873806302736,-0.32146613490777054,640.0
