Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,NY.GNP.PCAP.CD
EAP,3.5076578970205956,-0.015531523776755044,-2.6819361581194774,15.964590709229114,9.451272745253426,17.298333967862156,-4.026823070816358,20.500276112912932,285.50296494992904,4.992514952962501,-2.584523997540925,-3.170166390695571,-6.588827844651284,18.583853563557177,5.194615153896249,-2.1975967490842345,2.9438895538212186,-1.6982806604817333,16.807858446079976,6.82214414113945,-1.3708280181199055,0.8277689752398137,1.357575805833946,-0.10348144998478992,-1.6653541008055925,-1.9285332463446339,5.056866161757556,-0.6069661722519131,-0.31636040434879603,1.2044810362351634,0.06312217569576223,-1.4567622258317694,-0.12896705824345947,-0.09427181679730942,-0.5062765939819208,-0.6286627611919161,-0.6362203011770767,0.502914036408489,548.711865221577
ERI,-0.5355033519664145,0.5777461320991223,-8.947135273533778,-0.3492949682657026,4.816839301139916,34.60828427566593,5.944361603375221,0.03843218083351757,16.783664506417672,-0.19496191028260457,-1.1694833608479582,-1.3395221788209966,4.243699403581593,-4.722124886713285,-7.324171126015458,0.0171543837278183,-2.250981372266955,-2.5348168458381855,-0.3973152353814589,1.5067434193357787,1.102378133743781,-0.8645693227524023,3.045143281036122,3.329794590913605,0.18070992798288701,5.39612594404949,-0.503813685423693,7.946828405408438,1.0365341671989161,0.5112924697890389,-1.9675908018308856,0.8995188857569109,-0.5720823283100376,-1.264645840537794,-0.08275507717435218,-0.5304568163111,-0.6715936067236958,2.5071977817636037,-7826.668270000688
QAT,4.601410960741995,0.33368548376474616,7.377221511618842,2.0571150153255404,11.908380013557707,-1.6780049804020045,-5.794601831117312,9.693611486539531,1.0793888657806732,-17.82618527448167,1.3489989251898848,3.612394645072964,-6.307682621599891,-8.011486300620424,-7.482521522780246,4.892069992647823,-0.650797017585761,-0.9026472016903433,6.974712577663133,1.3358525135225623,-0.7420712656688145,0.5803151688592324,-2.55894700419981,-1.8635734488304572,1.2753396906135006,2.0159651298645174,2.665031150892372,-0.8155326326367051,0.5780707904690761,-1.2175668416543293,-2.1836560089619703,0.16646867025743306,2.1371451867910034,-0.4167598231921709,1.4660185999304969,-0.7588814954332631,-0.42593779626621087,-0.4874736433910143,5461.12757107548
LDC,-4.984454370293927,-0.4842658864212333,7.046796888221134,-46.481298045175244,-8.18950677511283,15.452449416126155,-4.967576556719998,-4.2823488678817005,16.516140436238107,3.0941250140167242,-5.036583787530452,-1.4840554615370882,-6.329667890085703,38.68255216052673,-0.6084885026210755,-5.313178426562188,-2.0491128443907245,-2.7261409013945954,-1.451845422361937,2.0493496929278443,-0.8058268898565851,0.6030569132321977,0.814960027920584,-0.41435261443296956,0.33313372961053855,-4.4641231769346374,-1.200451856009181,-1.9882976724599282,-0.8821785653492433,2.008918367574672,0.3727176157411901,-0.11801275075436508,6.083704419525373,1.401963881271194,0.7673017061740584,-1.1263764452344223,-0.6518751604818097,2.074747766061134,272.51529548086603
UZB,8.172078692516443,-1.0701103257699827,0.9474686524992961,-1.1290574633981958,20.60813589571342,-9.65916293799702,-5.618636395020305,11.767052092428063,-55.85599640986754,1.983023358244022,-4.1054398674236365,2.283242567116407,11.073079401473542,-3.851834139165728,-4.11340122486337,-0.9643045070185238,-0.8383087573146936,-3.0589647441580725,-1.7276709043440803,2.73140634972476,-0.6887556604992786,0.019913158985491463,-2.0691470656969537,-2.1861575095994525,2.3535020120619947,-0.22023793217688392,0.5502607864086331,-0.9155556490400397,-1.3671787637096953,-1.9945839525640239,-1.1733084455730538,1.4970522304771319,-0.7551088710182742,0.2125995160923572,-0.3424423829674237,-0.1976968828628394,-0.5602437410557034,-1.1648677432467889,590.0
CPV,-5.481848666392428,-0.48408528158716496,-8.691421455459983,10.049650014714466,-6.4504833525689005,5.370408577289056,-22.229774937954854,-5.352660708861908,-43.42808560885017,5.751207139201512,1.3561726054444834,-1.2369769875576129,-1.3898173013251365,-5.2024037796658575,-9.132268855061184,0.25638449056115475,1.51024441879119,-2.276893558350303,-4.110807210779961,0.934995329438371,-0.8175955418307015,0.0018254137830938362,-2.1697214855258125,0.20337099707826528,0.7437810858555937,-2.864703007823713,0.38753454421346634,-1.268876894457393,-2.79687872522386,-0.4159352863860044,-1.3159845420049043,-0.925013109159188,-0.6300248892988879,0.0357453751519058,-0.04735251733963648,0.6618089542557778,-0.5233454622335849,0.9308406762982271,1180.0
MEA,-2.9831763602088546,0.016030309807838594,4.329055671139172,-9.236550586981888,2.5085903927301514,-21.870416972107282,8.39600164425498,5.8267246330734785,9.110038462319258,-0.704092207115208,-1.9757059453588248,-4.616060077458124,-5.661336812147215,2.5934501355523585,-3.122216578773132,0.006144098664591903,1.1726076660545235,-0.5205788636705535,-0.6749399689445387,5.104380570893113,0.18621406545291302,-0.34633246389140937,-0.6833560817111203,1.0070534374011717,1.0533774171708854,0.7868722770553787,-1.2639008686705517,6.280686502234213,0.817620824547698,-2.4245089877692907,-1.5298926236077421,2.1798055920615362,2.2695089618354114,0.005754355343133861,-1.4664868249766474,-0.502389148260766,-0.3774794663198542,-2.3051601875567274,19090.506227893784
GRC,-1.4105374662441734,-0.5715115750930744,7.408798041683727,9.897998599506131,0.5574912950864852,-14.422996385442081,-16.736043142766107,-11.584269760536966,-22.42625326944013,-2.4865767595624284,-3.157162443503017,-0.8714496472938705,-9.795215363618333,-2.16150176440121,3.3390641358673063,8.917724908852477,-0.18076793558966425,0.5432540300248084,-4.431604738486842,-0.7394564640866825,-1.3925533222451818,-0.45240068135580996,-1.9888683341894375,-1.6883731051240054,1.1561956342206168,0.4750203624522328,0.2988954619636036,1.9696252563202823,0.6661897535367243,-0.6245440176470999,-1.0151985935146262,-1.5142949082664932,-0.7551653376096684,-0.5615428841101463,0.07482641720123277,0.568005142337027,-0.0461506245854216,-0.7096805671786912,11120.0
BEL,2.801089524964306,1.0975830818499384,0.3901663421688526,40.96217524617827,-0.6034579948458274,-24.080664657999282,-3.7112954209048445,-10.277423354950292,-6.669264207058845,-5.558862970955941,-4.488141255223718,0.5416198594080726,-16.215373046856108,8.492765322788063,4.652891105417136,5.0192996438764,0.7787130804433341,0.5905927237167551,-2.3224534554007468,-1.4226225117934588,1.737286697088295,0.6259560709905585,-1.7888145011202607,-1.504476664276557,-0.3913034182201459,-4.501175796489325,0.07116994976305151,-1.1518505881478611,-0.70754949221419,-0.44999657611257393,-1.8549655618654164,-1.1221659072242285,-0.28927525109379587,-0.0916585099850276,0.607805082036309,0.416927977664964,-1.2911229244930342,1.8821706177355557,23520.0
WBG,2.940335965799076,0.5951072259725344,-6.334094066005815,-2.1603926791796626,-2.495876966994029,-23.009780274289852,3.7846743741368423,-1.2248825836423107,-7.619043041395855,5.656840415794616,0.11961250250680042,0.32102187012499384,4.988400630470469,-6.459078840685512,-0.019300512348969734,-3.439007410718663,1.0367640856480964,-1.8745980175120105,-12.822405919340566,4.144241685100299,-0.3064089245074353,-0.3573427290145771,0.4770112152319227,4.289291169980764,0.41300982675452325,0.5570252281416147,1.80086794004272,-1.461286163914788,-1.1507413013768757,0.7303337993725971,-2.9871264730195226,0.3298602667055296,-0.24445182561115583,-1.137347148021824,-0.3478041305618765,-1.0432585593074246,-0.2564531860990115,0.11704245709088756,3978.496735122889
ECS,0.3500498545749602,-0.33305174621366124,-9.99493567847271,35.65799689889301,10.18696559203742,2.8041685660294027,51.1892362561495,24.34665522784208,-3.0135839074812054,1.0837163483097476,5.589496043066579,-0.21795389435592438,9.065865663810742,22.42116007046977,16.614386773522465,-16.61274124599535,-2.9088015642022906,5.8463897253051105,38.1882979737375,0.03475833333345868,0.24392312177884523,-0.21724985010428455,11.746250674927603,7.20830213337544,-1.5019135740130043,3.2992873873286763,7.5974010957751155,6.1506457892315405,1.8597290318743729,0.8352724993943768,-0.31296265452361655,4.347732746250486,1.418632711537337,0.8477801557223498,0.588873030558148,-0.5531177903855368,0.1562055404819995,-0.6894268075975234,11214.022621366299
ARB,0.5773891989804365,-0.026880542118215348,-8.245105661185445,-19.16830433579879,1.9557389875858473,-10.996559124478237,3.3963959890054087,4.963092805418364,17.44593198217459,0.7034926786633258,-1.5373408924447955,-4.960728507048743,5.75623443925695,4.121368637021579,-3.7018084218815828,-7.654085962222537,4.381505003301335,-3.4653991007290785,1.852907031673375,0.0507014715021058,1.1518965586207772,0.630693890542207,0.5776368541355166,-3.1410570717252257,-1.0165044757074932,2.7744289040262773,0.26693821490856573,6.033037032402896,0.8977188898019892,-1.3193951974432345,-1.2866048175677027,2.692174554127323,1.9222803366788805,0.1397902288277424,-0.16235334582023445,0.7477619274605087,-0.4206027898467415,-0.972679289458116,2101.11623388999
AGO,-1.4208480485642976,0.8966637954227266,3.451720122334992,-13.822886780088833,-2.242744277160214,-13.978848805162215,-1.0868854388427913,-37.47366936400237,-42.10019259574635,6.5205577064959055,-5.165365923962815,-1.771237903506705,-12.393101994013747,-4.899168849386387,-6.142909565680748,-10.356508675091835,-1.0718738034821542,-2.916111322419986,-7.4997996158676985,-0.33517429808299587,0.8358269879959337,0.8637126708015516,2.99132649636786,-2.0634663344431057,0.6484562530142236,0.20811871290422468,-2.052358183823477,4.16129387437426,7.166801506535879,5.310873934144816,0.2099200657671042,-0.8899834322882582,-0.6124293826225422,0.27086766243245874,-1.4709873702381566,5.374757217619887,-0.6079052068278936,-2.39904664588944,290.0
OSS,-8.215784116188996,0.5184096238569479,3.260054704687657,-22.05241190457962,-1.5454359029005569,7.226683745651871,-4.341272197911334,0.6466495064425439,-4.616723621589535,0.156810776048657,1.1627463431988383,-5.298979866349957,-0.6865166336559806,-1.7300895905967149,-3.700102978103688,4.9539639500973545,1.1678436909458418,-2.8360176894822784,-4.926475570872971,0.46285360867126385,0.7794158529744949,-0.28675689316529324,1.6440053243762924,-1.6696732266174052,1.0868199934448555,-1.7677430868782418,-0.1853543994721838,-0.2399437789267292,-1.157200426722866,-0.65449668003866,1.741323174577368,0.4640747894303692,-0.671736720229517,0.1749767328474955,0.6093938761050779,0.3131142968332945,-0.5523589165784898,-0.22950721931928186,1703.7234363868
SLB,7.825991629961918,0.1882450608481801,0.452024261796652,-16.89974661281784,-6.550323975012201,1.4358687477510286,-1.2194405340925605,-3.818821727098461,-41.282495973781074,4.771720702351554,8.884771509155792,-4.331382458314225,-2.9591062326095203,-9.579827399229778,-3.1393956204850353,-10.393936251706142,-0.007237848608873054,-2.3520246122791377,-9.472452465008942,3.619295969371181,-1.2389960426460842,1.1932576930046863,-1.614475392373087,0.1602545891382947,-1.1799530245175154,-0.10763828463823066,-2.673941450874531,-1.97091984039363,-0.9189331276057469,1.0933947694504584,-0.7138724335355418,-0.9331680390835264,-0.04488158191171118,0.7405497063609648,0.7156553447172703,1.5474259735886364,-0.5635912055754029,-0.5083989584831832,750.0
STP,3.1372876935483083,0.31333471904848686,-2.4545948377699673,-1.1822849628183691,-1.472616371810423,-9.86952719423694,-3.259344452108516,-0.595357140962646,-58.575067919796204,3.9241535006766783,5.857574794182786,0.11188868889008792,4.342060212843457,-9.157684112324482,0.8461928164898586,-2.9199521969530564,1.1706602109912945,-2.451204891521493,-0.6479883904651956,0.12906802753741808,0.00019625722804084145,-0.9549564107406441,0.3389876486181821,-3.2817936365015243,-2.1496950029316055,-1.126730260825072,-3.2032436539458486,-1.2122424857548002,0.8222875802141162,1.7960010373207127,-3.7908165185605034,-2.008893256939994,-0.302926536064966,-1.7351292226513844,0.13486654062901202,0.17436256823649526,2.008429492601557,2.9237969007960194,7332.050320194325
BTN,-1.3929440434962337,0.2121895785436803,-14.246332378854069,-36.7121365121273,-6.950388125798301,-21.636097464700207,4.08730400776235,13.710042306302183,-37.62987205356936,-4.813440816020284,3.1825913149589207,7.392822133914884,-7.700473679869995,-7.416524872449977,-6.2534953000309885,10.907577074916098,-1.8652823203504731,-2.6638690722901206,-3.099742253785026,-1.577228554438164,0.19498876645791174,0.5210286326377884,-0.8473648009262167,1.9127806643674443,0.07037706657085213,3.8959694001801015,-2.0009955370335106,-0.6044851434412432,-0.1197723416754864,0.31964134785864373,4.148246940661712,0.17620354682594716,-0.44042231102076856,-0.9316109743066409,0.6171807597756283,-0.36434896594241833,-0.5620468781787726,0.3746273408551204,450.0
COM,-5.297894167676149,-0.5147990569525461,0.7205549489725399,-12.269765639853683,-9.436052821787124,-21.33389140116917,-4.735587129208812,-12.485753139772148,-45.65855930318142,4.342695658378632,10.393418231154486,-4.385922100652816,-4.948260113989149,-1.7196526389765214,3.074326019519169,-0.0704329825663288,-0.027402741404661812,-2.431348408106323,-2.5127113485008685,-1.7532659165777313,-1.1155380333280571,-0.35089811751701794,0.3749312754432187,1.5397155416781123,-0.24965110369686122,-2.8582655934613888,-1.4576932005660224,1.1224317680247513,-1.10807286782169,1.5422243842249945,0.9944410659625671,0.043416248626129694,-0.837099494765841,-1.7640756492201581,-1.1711779632318484,1.0218055370187538,-0.5898501409154504,1.0654062003998614,630.0
BEN,3.534175808542455,-0.28179096267459847,6.568612376011473,-58.85622432945669,-7.007038738525889,2.8755017053905925,-10.7237689884991,-14.342102540427739,-47.39319342949908,8.706957539062687,18.36735783695361,-2.379585824963087,10.417404368451951,-2.3148746164518874,-6.445487560060857,-7.8005632893770525,0.7851813361251689,-1.023515590379307,-2.683986134911119,-3.8926667380532827,-1.0981703734848272,-1.2685100873162085,0.9994433560971594,-0.47540084551440726,-0.309240902223045,3.458217890690703,-1.5849605298928608,-0.4605626086172087,-1.0450595795531754,1.4206045473559135,2.972170226703049,-0.7518436050045388,-0.6896790261881274,0.4920472440131312,-0.7033411260275144,-0.06112824611077263,-0.615822232224985,0.6576031628832204,380.0
PNG,-0.24584263278455948,0.46415435231623803,-2.4661162839720023,-42.63189143286476,-1.785426842211688,5.5631030002588595,-9.634203156032596,28.475437312756974,-40.45285077625707,-1.7555533805228216,6.041863281206437,-3.005044529282208,-10.49730555630442,-4.735142234829245,-5.491844323604121,-14.012090646977123,-0.4607643382890787,0.46272406787299103,0.6500318480544304,1.9446280161712164,-1.3558635070892033,-0.5529425047799039,-1.7965153336463242,-3.567711875465209,-0.09626100455579997,-3.9608334393585296,-1.9770795564835932,-6.6099284584411535,-0.013949429839804614,-0.4701397734907291,-2.1272511211815566,-1.47341873975621,-0.5690419852255157,0.3574236264693501,0.5672369342412955,-0.42253548573699307,0.01649199743184795,0.36518681561256455,1080.0
UGA,4.0531286543680904,-0.6918246465288854,-8.992830225533552,-15.30142405684302,-6.376758807812266,13.293795967154828,-12.447069760274,0.9198533340866432,-23.5305682643277,10.184453099346296,0.17260058900325526,4.955474496630796,5.191772160671038,-7.312128589019899,0.47214854708623405,-0.7956371898516823,6.548890382018494,-3.2297839861783633,-2.9366867797754326,-0.9241819752045686,-1.3611305169599188,-0.32809980334552047,-0.9160851608520919,-1.8385181149903809,0.7446679081948994,1.8848982586100178,-2.4119247057912845,-2.7352568997372786,2.4849683877699276,0.6213799082222784,-1.1863607915630094,1.804762910737325,-0.6176493275705077,0.3972243905232958,0.4530490495434694,-0.5011899407259107,-0.6644187900162425,0.5888548233198481,180.0
LSO,5.910939791575586,1.7238245102769052,8.539046015994439,14.195584066978153,-3.6289012728602987,29.257641920937527,17.487621480943712,-3.5660378767856145,-33.86049981894225,6.193999540032989,-1.3271780333725327,5.278409277846769,6.629784839379485,-1.9299117867262034,-3.180164416378851,9.141399327079126,-1.4259085404292775,-1.0450959309589507,-4.187924126097333,1.656359655407862,-0.6717425320319921,-0.6577405552095589,-2.4741948427086213,0.15840794735039776,1.1563562646416428,-3.879748258650829,7.63299361545601,-1.7238202633374613,-0.3970942590694318,-0.9816626522035375,0.2198276271356865,1.3869929560607068,-0.7585886993473789,2.6733128588653994,-0.04735251733963648,-0.2827729766336526,-0.6396858056212565,1.5159900146544243,640.0
MNG,-5.613019946693248,0.9002717452039888,0.2267629037514629,7.376862155750341,6.940784197622786,-6.941443197327491,5.972477171583486,14.260318544295055,-37.37117562889843,-2.0047614578978403,-0.8026115269309062,-2.8108743656624853,2.012119725914424,-5.117179313640993,0.8304988375563054,-18.917534764035793,-1.0154722875714306,-1.6535140780909228,-4.426619243123012,1.1395826921301389,-1.173796021752234,0.23759582720195563,-2.0999161582392385,-1.794967995558665,-0.4727391431253002,-0.5607676285643237,0.17079249162999294,-0.3312249313453145,3.614774055846826,1.514448602565246,-2.5784488875820566,-1.6356437871993028,-0.12076580457550637,-0.0906294043018184,-0.3921700731945322,-0.3897994888296513,-0.3822443281155876,-0.6272139356094939,510.0
KSV,-2.669778558803738,-1.259787616168753,10.061258784990336,-4.733735812984768,4.418846902812644,2.486464876539161,-1.2267741959742615,-1.0723868328217776,-11.904685892773825,-0.06067968520313686,-3.7977686958260977,8.514613561769629,3.564570909585368,-6.2006149481079005,-3.458253333157352,-4.443464601879218,3.569238679132756,-2.2538721760864395,-2.5493919858582057,-0.3313940513020492,0.19617359029762804,-0.3774274207117989,1.5802199508040764,-1.185493269401653,2.99381721592959,3.3198152148310975,2.2885601894617205,3.6677721013076034,1.8307589515850236,1.5349088845285142,-1.7406844846782796,0.001920835921356473,-1.5925588750739856,-0.7886523265315578,0.08309096878178397,-0.8449630926106736,-0.6018592791988833,1.7441689463032009,8369.412412059597
COG,-3.9767786983932325,0.6265952039779135,4.4260110648778035,7.2992167508700305,-5.101881563715903,-4.9066983929270975,4.21224140549692,-2.0656444683734367,-44.76325093764493,-0.1525819124466764,-4.0890355413149875,-1.8927223316490212,-3.445894194936832,0.4944077516590075,-5.07044067278911,0.25474300180910037,0.3540464634199406,-0.03470000936015699,-2.5690566097232788,0.02668982983639623,-1.4549332257351746,-0.17000259848513996,-2.052693054473286,-1.840196643627753,-0.053052924083174496,1.4470961758494694,1.3214244930332877,-3.2517801895855567,-0.5032620041347419,1.9503975699048148,-0.12722808718813367,-1.2274359704003666,-0.7526140363469748,0.11123983488885354,-1.4473628380467332,-0.4133717119130512,-0.632821889152881,1.6889548781404025,790.0
TGO,9.375230308228032,-0.6222181945360518,-10.41973381601759,-11.975289197033641,-7.874092229865057,14.444591626664767,-32.59470544179979,-28.463610970274587,-61.3680261794707,3.323430867878585,-0.4232602137320572,-2.4095366900213393,-6.252847150585674,-6.0812713380345365,-2.3542241942553193,-4.836700357223957,1.0027286783267422,-2.533429887487041,-9.653640535791281,0.47269875034063613,-1.235425812950036,0.6170095185034342,0.8623372484596945,-2.06504013648795,3.1192218262813083,1.118867817814388,-2.5662391360307333,-0.8997537841293725,0.4254629907787896,3.1928813599870196,0.4985877751026958,0.6330120439913663,-0.6300919240904406,0.26007557839186835,-0.40137811567936205,0.8644993267651881,-0.607167727915585,0.22289386299241148,330.0
CHE,4.727222628329057,-0.17780352413146144,-1.7988558428399604,4.953864339020651,-2.9915147319546653,38.80614018460824,-8.034120948931323,8.185030733041009,-20.194397361523226,-3.3931887853958558,-3.0638529775600944,3.5649032186194294,30.850286512796576,7.458967539617852,5.217042558591828,8.644011288686169,1.7771368600688076,6.892367499655338,-1.095650612324202,-1.3256118730342212,3.4909391993340178,-0.7751480748210877,-1.8499237375152295,-1.2700802477411361,-0.612795405452044,2.4458713560618923,-1.4214205436268428,-2.0537764672751555,-1.275781529920644,-1.1304557479796937,2.1461181030303034,0.7252764170181056,-0.09518635859180091,-0.3136588524783868,0.42822440935498474,-0.3880324918770382,2.0926291691983403,3.725074724666788,40780.0
MNP,2.9752905498491016,-0.3031355622375419,-5.504597799612393,-4.589110124566575,-3.428873296313733,0.7437320730355328,9.255627670578054,7.5868955431745535,23.26458803748111,7.402325229532503,-2.132910602114027,2.870024713991156,-2.99332001493421,-5.1897061688017345,-1.3793510173196575,9.19871950989922,0.9856150382553732,1.4409243833499992,-10.448946255415708,-1.0426712453410225,-2.360984716195971,0.4299873198397204,0.12241744240397967,0.8175329500000992,0.8882334628317933,3.6965536020465057,1.1659582595676796,-2.5293943374899364,-2.2918899351652104,1.8086368253172913,-2.501326644999834,-1.7778556453211767,1.7270966072363976,1.1000730655385884,0.44542885624176415,0.639218682876406,-0.44161762639504454,-2.3328509150631476,4892.66016846264
