Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,NY.GNP.PCAP.CD
BEL,-6.694610034296023,-11.398367395328945,-6.1836963221709125,5.083766683907362,-1.0976389888714697,1.7683534449274019,3.776012305137193,2.195244723594704,2.4368130768169123,-1.4037379322917984,-6.768452257323461,4.048576611986363,2100.0
WBG,-4.940155268916342,-5.972123485835022,-0.8512439767370096,1.5423176374269845,-0.9839690211422945,-1.6017794821376474,-2.921925255157036,-1.334216371717636,4.265932601946894,0.6142918700666301,-1.0973209625747071,-0.8709589616189621,-591.282905436217
ECS,-25.01275625544698,-11.897875914335135,5.032786034955034,8.996946763556496,-7.860075698497598,11.26023462797824,1.9309646189709462,4.57814251782466,4.080521626268112,0.24888141366145622,4.256346513801169,0.660818777538968,1313.0462089865136
ARB,0.3466616400609711,-3.261957150618722,0.10714629037251244,9.022735617682995,5.963853497787195,3.729437093617528,0.6090834392046025,0.9103093885562819,1.6345057060231005,-1.3872175413556003,1.1925202690831473,1.07977123464107,1526.0552481630366
AGO,-3.6403875362589493,-0.47236728278203477,0.42464051373952294,-8.032821602893252,7.759372408193616,-6.371894652100166,0.8131114601550873,-3.5688324803238958,0.09956165266517238,0.6420108720794268,3.5179612727711556,-0.2578677974729353,147.38229681119947
OSS,1.1030040931068068,-5.203112173158171,-0.6641235776119645,-0.2326566454214825,-0.5091270356938031,-8.410013686630718,-3.6903204602351836,-8.073677364321071,5.394870433222182,0.016901021509271728,-1.50036265764745,-0.5076310399701216,-695.1062200818087
SLB,0.33597893551905983,-9.106896002306268,5.147291103014505,10.00603076296043,2.8555756603955817,1.9296258248483693,-2.515356142684282,-0.46731582450647935,1.5473628664229822,-0.41724035069411647,-3.1032790415592846,-2.6947848651560844,1027.9088790114129
STP,2.915538180180144,6.459787424120726,-2.399929556931932,-3.0238779595422005,-0.1521748817695586,-7.037204003045086,3.5133366913625657,0.7188113654036371,7.582537580199372,1.2743984612107915,1.4031003164735523,1.9380695154601995,782.6173247317145
BTN,-6.489063450911613,-11.711031962754504,2.120521706979011,-5.2341630059111,-0.3408797955848492,0.6216059458863644,-1.9986425515866408,0.2792786131293217,-0.8458672352878444,-2.3274673033573072,-1.1058720411142595,0.928273729457457,598.1069968986681
COM,15.153514713061348,14.233372359759832,1.8168500839515132,-18.281049653444164,-4.388067026977806,3.489149810827256,3.075673063081222,-0.21313258079577294,0.6248808644008983,8.701731907630581,0.2463466965920917,-2.157437373107724,-454.81357766535507
BEN,15.895670125170895,-0.5530261291312495,5.643979143416234,3.055302370611245,2.8047899252654824,2.3520706164004532,0.7992953161677394,-3.2915035634221232,1.3620985735684719,-0.5563131822536351,0.6420300126186728,1.4530279901949945,120.0
PNG,6.40658981981605,-3.1575489387976674,4.050330115350442,5.9805045035050295,2.6052373572852088,-3.0955673271784128,-4.669375061159835,-0.7073749110240772,-1.4964888306974147,3.6393689748098854,-4.685812675679928,1.1670309738892948,190.0
UGA,12.00896588533124,0.7628718738703536,-7.662945617413926,-3.8411458239814364,8.525155334676576,0.47937608790467046,-2.2742287810045676,3.5257662352195682,-0.12995696585728805,2.068938124279974,2.7712697503541306,1.9708881563464482,-508.3040309954966
LSO,8.337460297172557,-0.38515180809990235,4.673621395384309,7.005687181608754,1.3709281201759609,-0.44212835841474857,-2.5547321613835865,1.1828322307873451,2.0157526686424103,5.601328779821298,-1.9428486813295374,2.159013364556196,80.0
MNG,2.717058751778637,4.4395201893396585,-6.014713608389253,-3.76429768592374,5.13771421239319,-8.516727636928504,-0.6074054895594481,0.45175529328909036,2.531171925259626,3.5458305258874523,0.3963838172967368,0.677763245190606,2166.3859156102403
KSV,1.3724639283552529,1.112214953903645,-0.5163460754738175,-7.274218622432916,2.936823664086869,7.627537915749941,-0.4749100633831926,8.408100568585475,-3.396007605613539,3.5974168619232905,-2.325717716197017,7.4762295129197724,550.5673598825626
COG,9.152718978024675,-3.5464584117791733,1.555896840600161,-0.7401963781859549,1.0131641299326282,-0.12736767637381757,-5.768486806400862,-0.4811827973638886,-5.9040702072911815,0.735418279852044,-0.8136228184671114,-0.16485551744786997,190.0
TGO,5.435485213329197,0.2598588707257619,-1.3435256369239654,2.9836536352860366,1.983193537547529,3.4253113709754324,-8.924138671576996,1.6215717733417216,-1.5104103923819558,3.5490948067889687,-4.643840357232582,0.6224278416564197,120.0
CHE,-4.730768907555087,0.08141303484114124,4.3675551840850515,3.5505216661784007,-7.102543009865088,-3.9897154890345754,7.06320750013672,2.059946181345785,1.2600135429455441,3.2332938935576885,1.0835195416480907,1.3465424257923244,1441.9278503927085
MNP,3.116435561737984,0.5187855990506085,1.0527270031717444,-13.609689948697746,-2.0721451180024113,0.6892781117443005,-1.1519175768391985,6.320858518140541,3.1521008941604403,4.126272030385223,-2.2784488822825586,4.157118820426102,843.9406428724183
LBR,-6.337419667383076,-12.680886346253168,5.881169179541348,-1.1262600910469556,3.67625938143016,-3.944586918923952,-1.2026854262762519,0.8559910614452705,4.320543075421508,6.595724366809322,0.5236194915458955,-1.2842817119829888,220.0
PHL,11.083878958187096,-0.7524936393665475,1.0369048547068782,-1.6509080621430545,0.5027787953596548,-2.329569717577359,-3.4069405650825773,0.28915604910595466,0.26082731727455993,-1.066042202029856,-0.34271991811522995,1.7006761883859478,210.0
MNE,10.281493744664699,-6.18314598737836,4.887777294485687,11.239904564674687,-3.7789135474506037,-0.5612248776562792,4.582137059824881,4.220544495882529,2.416380858516814,3.225307758000137,1.098940900690564,-2.5170605106441006,-735.1462186637411
KOR,-39.332006529293075,-16.72958641059345,15.320296916912808,-12.832695508130264,0.11094683270033441,0.9604779672299529,2.3326984230721637,-0.2309395353253323,-2.4695516026971895,-2.427223677658354,0.3369702537711052,-1.7777375697113036,140.0
PRI,0.7326164176266207,4.574265810853395,-4.2621447803469685,-3.912767469748773,-10.497624568995983,0.2827180203536604,2.339421385245452,3.7333406742600204,1.3069548765500036,-0.006073873028908422,-3.192498672075143,3.7236463056792797,1240.0
FRO,-8.847307944185463,-10.362533482914694,-4.378953950049495,2.050962424995669,5.67283828277912,-1.893948968221363,1.5015511524600074,1.3108968063412276,-2.887987251208685,4.832207369754312,0.8757449229822097,4.151766749123141,205.68389748722427
DZA,8.560123328626752,-0.9841240798278001,4.735018895944366,-3.910251455479237,6.802214537660764,-1.5063198822283097,0.4394219497586067,-2.778670785441666,2.214886129119175,2.052917670534192,4.875872527921912,-2.2622310698892707,250.0
SYR,10.120451458465237,3.563390160675432,-8.537951940654343,-3.8914927298094586,3.2849044911999283,11.295076530782946,2.3901249641784994,-1.5457032489533158,-4.719545610643239,-0.03948255362155087,5.623187691912753,6.494780576812779,280.0
CUB,10.132105038642747,0.2620344092237533,3.712716752140539,-5.7927110411337726,-3.494867063556184,-2.940030950787835,4.27170350347804,0.31694325314030447,4.120049317157619,2.6914393721125456,2.6114056540123443,-1.1930425644268308,1028.6364741939658
MMR,9.826463256888625,-2.8624928600964754,1.2983249760669455,13.67176574346532,1.2260594217169385,11.694809774636248,5.127200270462304,-4.073374652727116,-1.190262141442028,0.7928758051445307,-0.21416540816274116,2.911065604236597,1321.9435320269342
SVN,5.927629350174058,3.1190279034251844,-5.170478904649415,2.208299794819621,2.7152578410812005,-3.3595909159339867,2.0811685051671955,-2.3866492056106967,0.39569799163208974,-0.8223281178450831,-3.526023342028023,-2.901170978442326,946.6496738243125
PRY,-2.6034118675951508,-13.552620951239895,3.4407687286826314,-2.919772386619893,7.2628701397038045,-2.0807868765781983,-0.5341692238295536,1.0866280623112199,2.8119522732144118,4.2161813110945685,1.9971252599779594,-1.1588481585520334,897.8033456011246
SDN,17.59277317064077,2.8898462550360415,-4.2032767750285815,7.017111809275609,5.2415177704642515,4.8622553745920545,-0.21622716558442362,0.48382520424056025,4.562095633082074,0.6229459183249194,-2.9794530134849686,0.09613675038965436,120.0
FRA,-9.93047404031687,-1.3244427900308435,-3.0534928183807244,-19.803022181984048,-18.05918889837029,5.776089926304258,2.9155494546098804,-0.6651572061345127,1.6794689130005898,-5.296700296796726,4.709633092157889,3.658040386738504,2370.0
BFA,8.376005557691045,-5.322208929452929,-5.122002184280577,2.3971628836683787,4.498408192095014,11.382352699069807,2.7332916304030124,0.6915484504805224,-0.7717097187876846,-4.756386301888777,-2.6925715462029727,2.1201759805136224,90.0
CMR,26.312783156389443,5.72883078376307,-2.4313663308027267,0.6452437074944749,4.198357513140698,-2.574010945855694,-2.0374906352665847,1.0508702357498558,-3.198324943530691,2.257158006294821,1.1948247732233395,0.8588737226821944,110.0
GUM,-6.105807749272534,-12.256090080557067,2.9427006508315157,-0.906522618477912,-6.547013519769876,6.223389632419015,7.891873971923799,3.731649916381562,0.04473973843253612,4.8607048645806,-2.4513347724831727,0.4017880266074576,22.988034777238795
TJK,-3.9202466965571676,1.4356462845486535,7.100961146612847,-2.586939295719586,-0.3950341846282493,1.743370535351057,-5.278096931112395,7.781491406902887,2.632708745813288,-1.0737426413620552,0.18432346066003163,-1.8618999730591501,78.13290214902878
ISR,7.5985930697866,-6.071120418017826,12.569674484432404,8.26644819551149,-6.509042065448891,1.2511522817352563,-7.496013391421618,-3.4943958696712834,-0.11898646773247372,-0.0377537675388537,-6.113388475716874,0.1989975133844089,1460.0
FIN,12.485097626442736,2.238654691134869,5.312831016859289,3.2302098523765426,-3.442486231713928,-4.020223245888271,8.595004199253617,0.5278957227417584,0.09734290616777044,-1.1578930204060875,1.9428457697920258,-4.316093091498601,2060.0
COL,2.3984428139140554,-1.2489120959637128,2.8399475872226083,-13.681703970032652,0.8097856487368269,-3.022404947888488,-3.376132940691851,-0.6784703578764549,-1.565980981285646,3.6741488865062704,-2.0999403121061126,2.3374147331192185,290.0
MNA,-5.017024872852583,0.21506923498508498,5.75324703074169,-9.528966771003958,1.39485910721369,2.483180480926966,-0.6578659880645522,-0.17855057303798072,2.068613144816167,1.185758809275677,0.8438044271092967,-0.6625905711346423,-399.3338743443044
SSA,-14.7937322757485,17.441308159659435,2.7296741066100085,3.321332555809462,11.27261008270914,-6.3184044090120075,1.3195020865044902,0.775582932188144,-2.27554616645859,-3.4034132930619476,-2.0490603011049893,-0.09944917834044574,164.686404834619
PRT,3.136859249896187,0.8460049380981183,0.6882914267811923,0.15359226389677094,-4.489383863642189,1.4506262417774842,6.238869556619935,-2.711669725317207,-0.8292316115931372,-3.889753358214162,-2.2836238246033793,-1.9924608155219607,640.0
TCD,16.200883303132994,5.671856541870859,-3.100983141484721,-4.448439420427861,0.5010712590881434,12.025468329560825,3.5716882767191946,-0.4288480566847129,1.1543644832950481,-1.790101086409578,-3.5409477830869243,2.35136606173598,130.0
NAC,-34.6589053748631,-7.577791456825075,-18.046515212892324,-3.8229841354509504,1.5374222483378264,-5.454473965390963,1.2571117891796044,-1.7141359936102338,-3.495603797212115,-2.0824939658316888,-0.9594828718631201,3.0495678299858215,4249.74352079231
ARG,13.561451353132,4.829320575827896,0.31863365288676754,-2.6010276517741464,-11.155500787095319,0.556440026837331,4.58392682257573,-5.592711607616177,-0.5018504319304145,-5.697501878486294,4.010379834807224,-1.8299789063168723,1230.0
WLD,-109.47235883620938,78.54973055576707,-37.151983609414785,9.415305576521392,16.363079319364083,-7.429239289137536,1.5075918768698822,-4.592448745592803,7.542007686004919,-0.9051338746473142,-0.5194198480073507,10.00875881106023,650.634799957293
PRK,6.003655184234984,0.4476827497547097,-4.927221540961913,-1.2427351066801229,11.152106508115628,-7.1483435032185465,5.538485783756107,-1.3361794449316882,-6.554396634564884,4.970303639582439,-0.7888045107534266,-0.08393951979824714,1370.0311055219518
EAS,-18.012704487003177,6.402569903312478,8.019475548927762,-3.654563628055788,-10.546912160731361,9.27999733641742,-0.2144159434492107,-1.6359376067564193,3.985260311919003,-0.717306106437398,3.046456883238573,1.7856910835954745,222.35852596063305
NIC,12.35982375777277,-2.0371785965265174,2.7591404970728135,3.8971192482668795,2.8761110067715827,4.592417293544441,-1.1442731156332895,2.4506818262017007,1.8156319670417724,1.3965446719159593,-4.439129495937271,4.687329556917336,290.0
GRL,-9.181858163303502,-0.15302640692073433,5.52747609401234,-8.474552826780284,8.631509111584887,-2.3607774605073457,7.054898229500103,-0.8246608714561984,-1.865149541182802,0.8211432802578005,1.157957470802909,-5.874328517686694,2049.2997555718384
LMC,-32.10187788851383,30.87937222398532,12.571991434794601,-2.0808638493608886,10.132231657191449,3.13296856190189,1.1554386597992825,2.5875636021625943,-4.169951354485908,-0.6535841872611591,-1.5351782717486673,-2.689805501862196,123.342915616385
KWT,21.046437253649085,0.17579069052559432,-3.1370697995632857,3.2337586529078095,4.181810946191058,-2.3734915682864477,-10.547218384761607,-5.4442403999690105,-2.722315291790889,-8.233641507842703,0.42542619993538683,0.3584966883126439,3610.0
MHL,-5.025770857375358,-1.8673416721921634,-0.9385819196365324,-4.833119569640749,4.2668788805803075,-0.7788167101371556,-3.947462535149787,7.544984000124267,5.273767543791925,-1.1085445526085682,-4.0329855637323915,-2.7602819202104953,852.1526610496641
TUV,-1.0871454956444182,2.8902947876523157,-4.340903661865793,-1.2591648139274045,-7.908674013477714,-7.102302395395405,-0.3887234252538516,-0.03244612317289584,0.6413881854569505,5.319533918087734,2.56970829983214,2.9867080754642017,629.9713528197244
NZL,6.573236845188132,7.995115756580117,-6.241664035820756,-8.751788906413502,2.0819036086860105,-7.256752058241217,3.7816156957151383,4.19786822095546,-5.43143096348489,-0.16016574885703183,2.650586364411092,2.3100608165087446,667.3012568149368
ATG,4.032347846183107,1.0987268503885925,0.2179975063078699,-7.939325664291703,-4.303034686528028,-1.3458046528575653,-0.43956062085389813,-0.6159042755602975,3.4269537499401745,-2.1346962635867572,0.14015047688466578,-1.1215615174617444,667.7349370112692
RUS,-1.9131450329116781,9.228767841765436,-10.572031950342229,-13.042974816694827,-7.667010656977459,0.7052520371628247,3.4792314441225995,-5.744368566458745,-2.0664549942231356,-3.230317151170738,-5.228750693833373,-1.3929150672839952,1247.999624010181
IMY,1.784500419533773,6.593327790209067,7.615231114430262,-2.6066366032419124,-4.955768733940725,4.543977660372452,0.5124256844055621,-6.566295019361976,2.364666573453011,3.67630609773494,-2.435267344541495,-3.1205400126321745,1007.2762310786645
ZAF,2.1290423315646128,5.157484442945814,2.4061214511140703,1.4745105319390177,-3.0950754573869443,-2.3588296571782053,-2.0752328545499044,0.11644173578873221,-6.147727833970257,-3.2574767186420543,1.6952238288711288,-2.9096189425806873,620.0
GHA,13.526739047319028,-3.00056477746163,-1.1467163159279479,3.7285495002211735,3.3095068808048747,-3.355251454112457,-1.2044621042993937,-2.759492659341729,-3.5150037743090143,1.3167014063833753,0.6806306577350248,0.9660742679899769,250.0
PAN,5.719278149000456,-0.038966792482526054,1.2238180298239676,0.9621725060035315,0.4931860899157585,-3.043603474711534,-4.5717427678562395,-2.914466791474808,-1.7050925642071426,-1.5995898652341427,0.04393254138112868,-0.7619162169139166,620.0
CHN,-8.378610710649074,0.2172249610259753,0.8599959298143802,4.063440464695263,-6.339087804166043,-2.5283101131718735,0.5292375355787055,-9.468189479913113,0.12440040229873721,3.884190724040221,2.8658248819454677,0.5536371472576923,100.0
HKG,-5.013187142757364,-8.49233659776221,-3.108882289181895,9.978433019656125,-8.312977749581956,-0.8173015414656215,0.40633374750078877,-3.998537805533357,-0.23284366528359676,-6.326853198137125,-0.23887618728761853,1.6213390368706606,710.0
CYP,-4.674812373190031,-12.79823279685911,10.392648629956174,10.893417788243912,-5.861262679550756,-1.4527261265326958,3.753854514772747,-0.8241806636945158,2.6693961047049153,6.368370626216515,-5.212505725291236,0.07907578362078785,1225.3392365304687
NLD,-5.249922582170474,-2.577650278813751,2.063992066326386,0.05011997711267635,-5.672281697735265,-3.1577175920949965,3.5675226600239833,4.487062886790181,1.8884185510103786,-0.0026672261326431196,-2.2280195824835425,1.4313376506759012,2000.0
MAR,10.767419076062668,-5.157304777624226,0.6520085128419302,-3.7805434940683673,2.2581440628957723,-1.618960851448083,-3.504691479293709,-1.1327376538185296,3.609406073863194,2.3289361386087197,-0.8677938878073668,1.6752728537786687,142.0428027689182
CHL,20.759085209245395,7.622297645445564,-3.9432579465086723,-4.189027674667568,-2.564657269784438,1.9078003752601942,2.3349032097574285,-5.509628723547775,-4.130019589903423,-3.4850256067816705,4.831988457235731,-0.6615819588687147,760.0
MIC,-39.78579980169343,57.52979967379032,28.24816489855053,3.9929405201961212,-10.718199228908048,9.37248973980469,-3.294671115065215,-2.7518313196251722,-0.1647435386452554,4.50543210300568,0.47283201277801873,-2.2517017396686088,147.67505291056298
BRA,6.129703614672643,-3.9160665035449838,-0.9723614920636604,-3.0804231974995164,-1.4494988386622931,-2.7248101953356225,-5.375517182523766,0.3944134188526708,-2.1914235355394545,-1.6637857623926287,-1.0638790291978755,0.4594224327511159,310.0
BIH,-8.63050580819856,-8.257313740664776,-1.599962064704451,8.610426857323354,3.7480181942052546,4.161268075552718,6.718565600393002,-3.3795242574709308,-4.571762968747214,3.934532278781539,-7.706609996657225,-1.5619332609569907,587.1893883684918
TZA,-5.005760271376326,-6.550101424400883,3.6058282233803864,-3.5111312057751003,4.712900280771609,3.565264508618687,-0.623734386134536,0.4957883536064418,1.1527721453620192,-0.3704842345316489,5.738638948848395,0.5728003131676542,345.5038894060683
FCS,5.099865201422429,2.7985213206484136,-1.81454111179723,-4.192899576703495,5.014611136485321,0.7288352939332698,1.3595303928680167,4.386381631993835,0.6219128404853518,3.9082040798633804,2.5802230330269027,-0.02354599049771461,-51.57922031126964
MDV,-2.2832854742833546,-3.237672872767739,-0.49639787035914607,1.614567486943697,4.3979694774162965,-0.4062116518285583,1.7945512716890881,3.1812299204195846,-0.14913128380179574,-1.6554543277466538,3.9667896630136226,1.9420361922490297,554.3249665105789
MLI,14.879460057918159,-1.7073618996116873,-10.602489478682363,-1.7145375526538942,8.14700213481238,14.439347018553327,8.595311558644003,-4.607008884250907,-8.100801222369096,5.890229423138757,-0.0688470985029161,3.9346193241899146,2024.3219905296742
PER,16.799615296698146,1.2701087564555318,1.8604429849982722,-0.08216227519228485,1.3658133367282377,-3.996812956810485,-4.716678946671705,-1.4385601074364809,-5.936197324378704,-0.5084574224672557,-0.041775555119417135,-0.6775964568709966,490.0
MYS,14.690617582669136,1.0677310509858473,-3.096380394798468,1.595553350793397,2.8036547952324895,-0.64439577883164,-0.04002135430022457,-0.5528782342570367,2.3646447602897833,-2.8361522173926423,-2.2598266565859126,-1.4133540194961414,330.0
EGY,24.34414720596456,3.1629255111396533,0.88953981207149,6.266966361458328,-2.400060830239784,5.5515209505971805,-0.7737252960594733,-4.5945425142171015,1.9901228176244323,-3.8661363935536577,0.7824774843877784,-1.4892650203119615,170.0
SYC,-3.1447978786286113,0.6912853468949208,13.451109944618555,2.1903982227278784,-10.49495907805597,5.519994950653998,-5.576434554346388,3.283003604831957,0.7056096175285977,-0.6956219499843819,3.3359354148512312,1.9313909196534609,350.0
SVK,11.605182718043286,1.838044255752095,3.0513390184350375,6.942714732898238,-3.8749972841600178,0.1375269139295676,3.1507449459572237,-0.060199359621171074,-4.096886933157798,3.015307008691067,-2.4945488961961457,0.5701272592447278,-433.9300279338045
NGA,15.815034604053157,0.9037247784187964,2.20355333077233,-2.1118096483898685,0.02680276452587608,-3.362370864632172,0.3838692798957018,4.11996374098027,2.924122134201185,3.6124237770721,-0.7293395407962291,1.0973179637501433,100.0
IND,-10.51988873144596,10.96922525118929,2.8998569142299466,-2.3393395822303096,-8.027438345000336,-0.880447925264743,-0.49684905188831996,1.1717423834556582,-1.3805209050929663,-0.8780836569874159,0.25236083093438855,3.713852150515094,110.0
KAZ,10.214613644612752,4.111328214886286,-0.812326172037827,7.239969047123762,7.10767294703113,-5.908917051396696,1.9633539985283457,-0.5852080322442638,-4.845525209465922,0.7457166465081789,-1.601212334116651,-2.4977953596567892,-296.2427708481737
IDN,-70.63589991644676,-35.42643793314068,22.259549058214283,-15.008182328492943,0.579373820991837,-0.9676368632347335,-0.5839805125294273,-4.906003241565206,3.46322964620426,1.1067893506569084,4.51928911348746,0.06498537266898426,2506.7952238534763
GRD,-5.644043783579758,-0.538476950430074,3.5069446296240416,3.0143938579813336,-5.584340172794029,-2.8885096218726556,-1.3770604525330257,4.257138974067066,-0.2612372268495084,1.0169089105453,-0.045880973912524284,7.125649044991791,1192.771920781614
SLE,10.065405511963192,-2.5164602750495093,2.4839176513167294,11.189732557277093,0.8621113066738817,-4.208462161102019,-2.3991399376317992,-2.0574062478581654,1.8150653522026388,-2.5160502251334034,-4.908673083309229,-3.3487290023359786,160.0
HUN,0.38495869953765466,1.9184114799125827,2.88565108484083,-2.8950904097442756,-5.77406976021033,-12.504303485465666,3.8555816668149756,0.9859687004551043,-0.32507445704841087,-0.9617373243485953,3.46512210025253,-1.0027268290146383,-66.30055177329177
KHM,11.378590498291437,-0.9924603318627032,0.5370287639819643,-4.610865018610506,-1.0861234376400748,3.101116464289682,-3.422742967103315,1.4998894168255015,-3.2070863260549523,-2.3656255011197014,0.5408020526517436,1.9269743892346314,1018.7688723535605
MUS,0.41075349257047356,-8.585387181544597,8.742555187940692,11.489908192626576,-4.137164776677604,3.2481200525975074,0.6215194713686202,9.238897904704622,-0.30670691024899194,-2.622288728803129,4.7252876230264205,-2.426019999188985,46.93785398245437
KGZ,0.18296332641247334,13.072723745195653,-0.621402481722471,-11.280145899664847,-5.413216981163538,-0.9287084312081726,-2.1881857211767164,0.9039280186187941,5.412370383295388,-3.4166236556134586,1.7214130120986653,-2.840320586668458,264.7741115066931
CIV,6.5744580766085265,-1.367940733978282,0.14442548605198482,-2.0554463076690017,7.0062137037297685,2.1040037303119856,-3.148375127456763,2.820439842083477,0.26737778536168816,1.4371146934630294,-0.34317775843631515,0.8335928910172121,230.0
VUT,2.675259535641099,-1.1481993756503037,-0.7278368118340183,-3.171387649803403,2.9970762912152433,4.551891356112324,2.79308955829764,-2.588668784089572,2.4080559181896852,0.27569703100490084,-3.865313649397767,-2.7546507415363237,1173.2696851508426
TCA,-10.18715668979487,-4.332492091145404,-3.6213950999767492,0.5393031272917087,3.0676605265233334,1.8813987296560735,-0.15415203455288753,6.871478413655369,0.7819427507540911,-3.8115790241890153,-5.457720537958346,-0.11857065801898309,1510.8251182847125
TKM,-0.03655523653091915,3.262102398295863,6.575352196821698,0.23512845563129553,0.12095198213440086,2.2956595122416954,-3.2138583922146453,7.102677643726268,2.1391336697794716,-4.976929032042339,0.23334346950487714,-1.2321961273519746,997.3883534571696
VNM,10.130249750059532,-0.9108772870321258,-3.6452357861806814,0.34631351056567006,2.2972401915372727,0.781335343526014,-2.16687409227223,-1.1754950582599506,-2.741493207506393,-1.0449211571918675,3.3779824976824178,1.0898222913672968,2205.7205767462347
VEN,12.384010172041096,-0.0884605027765542,-0.44897766698975466,1.3404452007391277,9.81294963476707,-3.8488575303909354,2.5417588043823423,1.7413579876549643,-2.1828793609245807,2.044330934465236,1.693165057800398,1.4161200656055253,950.0
CAN,-1.2651201014314681,-3.3907020385959337,3.488557363835431,-2.8475150814458354,-7.803943756944239,-3.553531080041476,2.7230799472201452,-2.4864632309454944,-0.902047895880579,1.5657418824757396,-1.4768483860775543,3.158644693366761,3080.0
