EMPTY,attr0,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr50,attr51,attr52,attr53,attr54,attr55,attr56,attr57,attr58,attr59,attr60,attr61,attr62,attr63,attr64,attr65,attr66,attr67,attr68,attr69,attr70,attr71,attr72,attr73,attr74,attr75,attr76,attr77,attr78,attr79,attr80,attr81,attr82,attr83,attr84,attr85
 NY.GDP.PETR.RT.ZS,0.004618532920804817,-0.01810719378556153,-0.04631280857783986,0.003640252136138844,-0.04584965230864433,0.0034271096804836185,-0.015380301964900717,-0.00624032430047676,0.01882757024583885,-0.033246635939222245,0.009268965938448327,-0.03453246809193313,-0.028935197679304477,-0.007219457272265411,0.013840003502209798,-0.07649209201245187,-0.01977647904377227,-0.027133928889271085,0.013978321830560787,-0.0013400260801461313,0.0864160391124246,0.03076644265087644,-0.00987746341622537,0.017639245657288118,-0.04036399580212408,-0.0018472073110081825,-0.054797350078956523,-0.02888107307610824,-0.015240406960458256,0.015784149141382153,0.04061653810811154,0.006629439958612208,-0.040695946703228576,-0.0019119916789551307,0.006640124777742239,0.008175830726933328,0.007871440901731062,-0.003960418640471352,-0.0036617993601998954,0.0027139279506642813,-0.0006366369979478737,0.0031584389120641416,0.011331143497730473,-0.011771971727127354,-0.007335321011808746,-0.01810719378556153,-0.04631280857783986,0.003640252136138844,-0.04584965230864433,0.0034271096804836185,-0.015380301964900717,-0.004788699306046568,-0.00624032430047676,0.05248492020840164,-0.021268480417855173,-0.004594938338603566,-0.017602988730497326,0.02835615807997093,-0.004988055712515227,-0.033853084261668526,-0.012793840066320651,0.025268006844583978,-0.0455729661128034,0.007293878574422977,-0.023990497322998364,-0.01158927219136936,-0.012090134301255582,-0.009315003729739098,0.02212051753064858,0.010869750929344243,-0.007127518768262763,-0.0221477952839644,-0.013336648709061065,-0.0010485077828667041,-0.027449523202880074,-0.07767443980964887,0.061579434944525176,-0.02585529669402075,0.034967283631937345,0.01990313802622675,0.07537168802389124,-0.040014204144158835,-0.0039937806352462225,0.058846045680668174,0.019998851376664527,-0.016381155870697828
 TX.VAL.MMTL.ZS.UN,0.007032985291688451,-0.03144837139618465,0.10761719648795015,-0.057017970859115606,0.018491320364386384,0.04383685795595614,-0.038118170194334014,0.02004305013749013,0.026801504221398854,0.020354650838948864,-0.015030347857972737,-0.01406164560075989,-0.007842542029490442,0.1153674814545582,0.024906282683207333,-0.061351907565309005,-0.06017392973655232,-0.056371897074685574,-0.011965331825032979,-0.017775724779921308,0.000839712505522104,0.028029456272078083,0.04681989760946249,0.03005215900468225,-0.06938582995379437,0.006967589361000494,-0.04250538485174275,0.07286754027101544,-0.011009363076175649,0.028056177204625415,-0.06248219295115016,-0.08086792868770207,-0.023406258950159856,-0.005546827222547892,0.011965026359808086,-0.014403610913812627,-0.011537295179868625,-0.017998020062489427,0.003594803324471262,-0.018509547917273682,-0.004769767060449376,-0.01639478718529001,0.022269925712970207,-0.03922081421481126,-0.010116797329263011,-0.03144837139618465,0.10761719648795015,-0.057017970859115606,0.018491320364386384,0.04383685795595614,-0.038118170194334014,-0.003571532143854888,0.02004305013749013,0.011767637635310284,0.03314324631630005,-0.011433744208078876,0.05393986146818786,-0.026190004779612298,-0.003004612215332547,0.07844124670305966,0.023773237142868782,-0.031008425167596144,0.072766781256794,-0.03245490528107246,0.004417540955313273,-0.020374344948372716,-0.004873893120313902,-0.059660008220602495,-0.06926449936952256,-0.017464772446009084,0.04008863544754782,0.004808741491713557,0.003839456167912041,-0.004814532555255815,-0.06193207851541621,0.007590724610643858,-0.028459598408033165,-0.004700245068384111,-0.08011417309135374,0.0033350375736332814,0.02712139334369858,-0.06195992070600624,-0.08657027014537948,-0.0053162625999534875,0.11011974871186526,-0.01181261667884001
 SH.XPD.OOPC.ZS,0.002054770543076928,-0.027547218516807817,-0.10343785798229388,0.013580239249385246,0.1030027933939244,0.015247212808555843,0.01097512156516987,0.01011036322360368,0.00312905394109232,-0.06249682793645046,0.04016338070135839,0.0009737999175720947,-0.0104320311783083,-0.02536438157497291,-0.003211927954399691,-0.007473879893362401,-0.01662153877261255,0.003942866940669988,0.02487676487893429,0.03154624634372983,0.002653021365689377,0.08021309424750907,0.06451165028459178,-0.0050790997130906596,-0.035193524890082345,-0.01018701174928726,0.03658926544736963,0.03577282820662682,-0.08652196940042417,0.09936009857904986,-0.05205225381959183,-0.043009492235319316,0.01197608009967214,0.0009076591932156292,0.0061928974681043775,-0.0027528105266631285,0.008368120408820639,-0.009738898748390417,0.015535736806465483,-0.02603078105446204,-0.027032044158301315,0.019370433374610453,0.0494899992777877,-0.0256213504480318,-0.07196002081259166,-0.027547218516807817,-0.10343785798229388,0.013580239249385246,0.1030027933939244,0.015247212808555843,0.01097512156516987,-0.0610346073975916,0.01011036322360368,-0.04011172706288336,-0.015560825124016554,0.04044919544820814,0.0030895829625198065,0.05655883319428791,-0.08021397757828218,-0.0020864072618148955,-0.057255370683400836,-0.04851163543030132,-0.008610702563262792,-0.05333235681118217,0.00303433551241689,-0.013592472634632976,0.021534769649664647,-0.041294197683650696,0.024853965587493546,-0.01914855815686494,-0.03422696886425102,0.010157757561675043,-0.06986569913528902,-0.012157066928845096,0.07369339633283567,-0.0648700514909785,-0.03632453700954021,0.0060294356887056096,-0.01667081133487609,0.06242385831295004,-0.09252852573305007,0.009126838059683322,0.06858269615355629,0.05815159380354935,0.0424592128990611,-0.03536685400937229
 SH.XPD.OOPC.TO.ZS,0.0007570152024387588,-0.035382366603132515,-0.025454619180570598,0.005788730186333872,0.009897951442407153,0.02287022942444034,0.06591942378455853,-0.0072192374844904095,-0.0023437004854781106,-0.04855505558740846,0.014416010401882229,0.03134417861599747,-0.010105764363182928,0.020898298228542642,0.04603038532998395,0.006739397016718948,0.023402751465336272,0.029296331960786456,0.03246632369128864,4.059260554318579e-05,0.059949705397717885,0.00821645241294789,-0.007861970707983291,-0.06220255734122917,-0.06174300224609654,-0.024919786795353293,0.016505867951869015,0.005694533176677088,0.03737696968936802,0.0481410162583777,-0.05556228865294815,-0.03405039540202712,0.002471686473145196,-0.008858337764455212,-0.0182978079625995,0.0071871633758417725,-0.015202121954790981,0.02297588131949751,-0.009106073399702569,0.0011096969900442726,0.008371790880598438,0.013810605288808453,-0.01621503796839978,-0.015451047768032286,-0.028712738695669468,-0.035382366603132515,-0.025454619180570598,0.005788730186333872,0.009897951442407153,0.02287022942444034,0.06591942378455853,-0.06137797301125375,-0.0072192374844904095,0.02133573466138201,0.01622636145627489,0.03431018653166421,0.056296940252842806,0.027554934102563163,0.00715282995442074,-0.0011332214187200727,-0.0205373408693132,0.04259137752534665,0.003483185888434104,-0.02617550895197344,-0.03162198547909355,-0.039176643342798675,-0.045555523992142875,-0.011770208657886638,0.006946089993957873,-0.015654869294630742,-0.04624086625694058,0.0038998404424071395,0.0009343589466234096,-0.02261278600467194,-0.00803117987058458,-0.016712779616732475,-0.020070820969801933,0.051645374555948156,-0.04479881478927998,0.07587526553630974,-0.09479986256970135,-0.017551299312569903,0.04767196190959329,0.009839664434439012,-0.014494142235269469,-0.01757447547005535
 SE.PRM.UNER,-0.04421552123736833,-0.017631564298409605,0.008670052087292643,-0.0059460473818545795,-0.029895739078929204,0.009111082595543094,0.0049804802044807455,0.001268910025869137,-0.007120472273547128,-0.007040920843107747,0.02054186120375645,-0.026780313718942107,-0.002126264695879514,0.016981682260533076,0.01697910163195299,-0.01394444083142023,-0.030871552323327268,0.03779739872365952,0.005979485968070419,0.03435807947206005,-0.01719740844499947,-0.004443533923042063,0.0012471634578117606,0.037114450551075324,0.02506206078753659,0.003540816153157616,0.01121204664466852,-0.037059890488171765,0.027242633926441592,0.010721078862025264,0.013496949920280797,-0.00905494700444335,0.015635604693000838,0.030236909787803815,-0.02333752785552725,0.008985558087497923,0.010222596963678963,-0.013837289081178402,-0.0031186761698655356,0.0014362799012944735,-0.02247756526620763,0.005097042670092578,0.009531574273715876,-0.01368108836430477,-0.013259892633834083,-0.017631564298409605,0.008670052087292643,-0.0059460473818545795,-0.029895739078929204,0.009111082595543094,0.0049804802044807455,-0.014337368367212753,0.001268910025869137,-0.0034241461054521543,-0.009161471740638034,-0.026243324222158224,-0.004857325886631963,0.0007201200553058841,0.007911583845627485,-0.020016168596183315,-0.0009090170614519156,-0.015015898473917088,0.007380604839343481,0.0018382014567804314,0.012250042928135958,-0.011625036393332776,-0.03020302145459008,-0.003956744691076352,-0.0028417722420689285,-0.012389229623641484,-0.04850935563052319,0.001519770643082083,0.016543026555655482,0.032347229564032284,0.01952001552789092,0.00910375595990001,0.026500970504856662,-0.016427603472449585,0.0056721669179894355,-0.008205720963023097,0.0019616928565237076,-0.016499711543946815,-0.02237624942088525,0.018638417125574895,-0.007643345505136927,-0.004912996439456257
 SE.PRM.UNER.FE,-0.04092423570864749,-0.010795535929755858,0.007038902209117008,-0.007749457076083084,-0.028207718347318746,0.010872154413526083,0.006533915822899684,0.0002018924509613999,-0.006780172489703297,-0.005282522477661368,0.017049338389270658,-0.02921165362120454,-0.015836786052177525,0.010574026345868529,0.016913752806122968,-0.009077641972300333,-0.01226071250406695,0.0460170070198776,-0.002659551251763921,0.01891634249125356,-0.004658577508992547,0.005742397361805223,0.004797920039780158,0.04429892237584405,0.01226172954393674,0.0008221911888707775,-0.005882951656349602,-0.027832518222192987,0.018749925906502554,0.011663660945833137,0.026581903357425708,-0.00690471144414618,0.014733184902213887,-0.012465041736443755,0.0034709153338272833,-0.005200126299547889,0.004547815996654141,-0.024268647684541008,-0.003119735848948233,-0.02540588675855771,0.007668826701777144,-0.02262910956414807,-0.008529316028926402,0.04444775920050628,-0.009664640650254637,-0.010795535929755858,0.007038902209117008,-0.007749457076083084,-0.028207718347318746,0.010872154413526083,0.006533915822899684,-0.013591134952980222,0.0002018924509613999,-0.011016180062766976,-0.005117601494899348,-0.02571295458838283,-0.00327931935984185,-0.0009687271981568806,0.012903615581900231,-0.023644434437090373,-0.001354260894536732,-0.02233378367410354,-0.0009231788651836584,-0.0020458813356435497,0.012116274914002178,0.000683897382769554,-0.026267241361005986,-0.007760477680075506,-0.009875155958380327,-0.011330371568154623,-0.04908667709649638,-0.0008156275235209052,0.028514492903449328,0.03399199921514999,0.023832469682086306,0.0057373269709585974,0.02557675214970098,-0.011065826882312613,0.00978101222655044,-0.011124437400455885,0.001563451794407883,-0.0008128099876745548,-0.021311070004533875,0.018152164252474373,-0.008175264428673085,-0.00663828231431801
 SE.PRM.UNER.MA,-0.042592537708868096,-0.013922974822916642,0.010079717263343183,-0.0028875552636477573,-0.024466132725891005,0.009118984036852077,0.002500028547424939,0.00019182846970071756,-0.002448757350197413,-0.005436700086202044,0.021467101258017707,-0.034350507409353075,-0.014369890526005678,0.007601552571129926,0.016603793103241504,-0.007870324482974613,-0.01673688661222547,0.054665200608626174,-0.001973388075079821,0.018563319175695474,-0.005961174292953706,0.0024425095546530265,0.002102325112531143,0.04787361624385021,0.013806214123969792,0.0006726315128363706,-0.0005050394918040239,-0.028281069677727946,0.021288196708168245,0.010082189571629438,0.028918927982205883,-0.008054697693264768,0.013476466134632376,-0.049627722180017805,0.027565664939746257,-0.017975732155990885,0.017867002605109854,0.0011790402962527403,0.012818043453902101,-0.012727644318837232,-0.030268035795464804,-0.0157504003559216,0.009397489717458692,-0.015478984960203002,-0.00791869953463927,-0.013922974822916642,0.010079717263343183,-0.0028875552636477573,-0.024466132725891005,0.009118984036852077,0.002500028547424939,-0.013694533378133505,0.00019182846970071756,-0.01387584782518061,-0.004955284459482915,-0.02338762299063506,-0.001771979493520545,0.0011795716364369228,0.01097016271523602,-0.02198681184642824,-0.007182076260225346,-0.02121583546621763,0.0005299549928894148,0.0041221124602053814,0.01192642791950227,-0.006806875103791105,-0.02327402033460245,-0.010472025871333088,-0.013189022743665246,-0.01041120815560462,-0.046715028027590824,-0.003916042059448436,0.021779130857839342,0.03053223493477411,0.024351426078627388,0.005673649348378677,0.021976615813163413,-0.009850834486564597,0.008612706265188303,-0.011034404939123301,0.0015611430335616707,-0.0018579790667037918,-0.01939939018783013,0.01673427582225272,-0.00995513555920666,-0.0020355946825338722
 SE.PRM.PRIV.ZS,0.0013961164472527934,-0.07983676481809991,-0.023010348692195762,-0.058935815743465306,0.00927708803357377,0.06926309347882513,0.03665259971347834,-0.019075846774409187,-0.005730442919781661,-0.13732320751987862,0.045028458999346654,-0.011500446387328282,0.07470081279488519,-0.05662121936466873,0.003414602613856613,0.02701759906142871,-0.0076391483505424945,-0.02884370214038924,-0.09063800315990025,0.046192753590126666,-0.009534483501295082,-0.016806476014144967,-0.01865914979112008,-0.09497354174740565,-0.029471763676892852,0.006203408036539579,0.02949760725504132,0.010669674518946917,0.053220904830983615,-0.06785586966431849,-0.0002461153335061826,0.0659203835074219,0.20684152152175564,0.005046258436473498,0.004413474366781853,-0.002408969578935917,-0.028583733074472945,0.02757818997984392,0.010623286997289018,-0.013217442647949409,-0.0021410794295784875,-0.006905600270719109,-0.02183941495826787,-0.02123541799683514,-0.05298179476086691,-0.07983676481809991,-0.023010348692195762,-0.058935815743465306,0.00927708803357377,0.06926309347882513,0.03665259971347834,-0.0005030462065793487,-0.019075846774409187,0.03480985729115979,0.06722426393890976,-0.007919173297983573,-0.060348889924851594,-0.07147088158420212,0.09885714279209513,-0.0017196061226143738,0.04111857075591562,0.02732966971013162,-0.015077112285286099,-0.026040741896738894,0.003983659738237274,-0.040714063129642396,0.005298331315452114,-0.0011091478821103843,-0.030443293597790456,0.07084500222825121,-0.017579382381587363,0.08490519273561874,-0.035607779247022554,-0.06121545805860711,0.03169687852767868,0.006508912442829584,-0.010581544983957093,-0.0326751174551149,0.09493748535023415,0.01914638603268634,-0.00568231446183976,0.017862889856098393,0.01853291876736805,0.01564278216474024,-0.006017893708735951,-0.020884844938080207
 SE.SEC.PRIV.ZS,-0.0015388820766855068,-0.06506222713549596,0.006730702999455184,-0.018588706108042637,0.02331714720387439,0.07420337869450759,0.05510567633742919,0.0378747961001408,0.009112087782370817,-0.022034110114638784,0.03693359614546717,-0.1104889310688213,-0.04154237894591856,-0.014441976797928262,0.012770866841655806,0.005766130696281778,0.020841457292659953,0.030167411402987697,-0.12020967079025888,-0.10287800884306696,-0.05058253876198933,0.08036691238964311,0.01654940300910611,-0.006682526427390144,-0.08664488530639856,-0.01106766527135617,-0.010722356587704231,-0.04329209823917737,0.02504768743609112,0.008000152918837213,-0.0335773357157538,0.03893432472185545,-0.014686419673860002,0.008329252217990732,-0.0035347848486592583,-0.014032133798102319,0.00564652939902875,0.00014722578219712908,-0.007559713916110432,0.003019508922383252,0.008282166286509504,-0.0005631610729816819,-0.01407974092298854,0.007352400879868205,0.018741450162179134,-0.06506222713549596,0.006730702999455184,-0.018588706108042637,0.02331714720387439,0.07420337869450759,0.05510567633742919,0.016001235202387158,0.0378747961001408,0.07122439105205025,0.07723740837876604,-0.020294574112760203,0.04874599412841403,-0.07458688094131458,0.03350130153546401,0.025362068931327145,0.05810014050953996,0.024194638187369742,-0.048651037511082205,0.02269496730618763,0.013173735641260082,-0.07114644362688077,0.06938288179514188,-0.011031270972179517,-0.0039381318326821395,0.060024292458385115,-0.020584460580760935,0.0486227968890257,0.010950408770032526,-0.01671439496640551,-0.02481606581376372,0.01464251168848529,0.009755224411019062,-0.045858985730926574,0.034328443029986874,0.015105828965521042,-0.006258983027547976,0.09093222578028905,0.015802785661359602,-0.0018773690885641957,0.008075399026990228,-0.017853358163668367
 SE.PRM.TCAQ.FE.ZS,-0.0005673678402028812,-0.0005497257316404807,0.015145932834742162,0.042047177166025886,0.04005541278285191,-0.029378297485685403,0.06453229933129544,-0.015577718217725774,0.008746910654770184,0.0348272438874907,-0.028320350256396926,-0.03934089464121597,-0.051563988255453816,-0.01872931940703026,-0.007304965624022911,-0.017514409583590462,0.0243637292855424,0.02965684799177615,0.04539125158262057,-0.012560311440132949,-0.04993847605098297,-0.021153992076647817,0.01038274997148436,0.02133020019552459,0.03462465283511327,-0.009302862063446916,0.02002981216606426,-0.03255820249366217,0.02792896110996812,0.007526860909860823,0.011346592203188954,-0.012038276872956118,0.01671333675485538,0.0017855491829731809,0.003848026318962431,0.006507058671323581,0.005531115049509986,0.0017602119809535313,0.006836556639419971,0.0034051438353348527,0.01534458674249888,0.0024223851281400723,0.005651976248231761,-0.004152663698701993,-0.023167557596985196,-0.0005497257316404807,0.015145932834742162,0.042047177166025886,0.04005541278285191,-0.029378297485685403,0.06453229933129544,0.0020615972359518883,-0.015577718217725774,0.013146074272600276,-0.0845097098706979,0.011723813255367371,-0.02382210198873549,-0.010889089046971877,-0.0101786099333991,0.02699013417998818,0.12175970778887402,0.012671767277389175,-0.045102873420729425,0.05568846659163953,-0.006985050772926022,-0.007730137122300581,-0.03636015555553006,0.025033380765389506,-0.012177566468214352,-0.009642363956507667,-0.009467977105335404,-0.05383556612051138,-0.02489225426277234,-0.03847164280151795,-0.012731035674556378,-0.0247922422459797,0.009826468940616322,0.01193105549321638,-0.008730258360420993,0.008957510703948502,0.024498026289363563,0.015612113989781613,-0.011391124048377955,-0.03420458489198744,0.013999924984653937,0.03776842670549152
 SE.PRM.TCAQ.MA.ZS,-0.0005569123234412963,-0.0007325592988303006,0.03483557099578002,0.045651034150517675,-0.011914929837722212,-0.021101802578242193,0.05905368685195264,-0.013614087511272318,0.04962438593243911,0.034998638422971434,-0.011422534979240184,0.00017371854997198094,-0.028144921868247554,-0.01834553499627523,-0.007753569221699209,-0.028701108382611945,0.03105706843363796,-0.0021567808722463677,0.014493649687943241,0.018225144675622636,-0.04371654177863586,0.022826540979482234,-0.006292731089513818,0.004100267771203233,-0.02986694356167714,-0.009727317377521303,-0.015896841305807798,-0.04235365038300336,0.03966741021667206,-0.0051776320604833195,-0.01988065953030634,0.004844163936144862,0.02894326943018371,-0.0063142118118801405,-0.006350096106842238,0.011427126690085547,0.006160829398678139,0.005803571840926151,-0.0029868612834276255,0.004196710669542862,0.006316127237461231,-0.009598696082327995,-0.009380258591744742,0.002533959001660269,0.004665934684250517,-0.0007325592988303006,0.03483557099578002,0.045651034150517675,-0.011914929837722212,-0.021101802578242193,0.05905368685195264,-0.002813000456096909,-0.013614087511272318,-0.007452556378731473,-0.057035309273132356,0.013194430678056139,-0.012109133259612465,-0.050421482721377954,-0.02257528233841857,0.0015398094436141836,0.10736865787970401,0.019016054054716087,-0.045957986547308455,0.05400696290103126,-0.009125407369206496,-0.002913089552085319,-0.012210618011438953,0.005180194684092069,-0.035413229663964596,-0.0077339105976294955,-0.016196628082233818,-0.036424981075002194,0.03051760445503441,-0.008706722592195746,-0.033451775709097964,-0.02412108941886975,0.005082991677625439,0.011271425152930892,-0.009069298268162907,0.0127010488723624,0.010204668422056213,0.02743049313698568,-0.013145967259161366,-0.03145872351256863,0.019760160868572175,0.04017969846771357
 SE.PRM.REPT.ZS,0.007910481698810055,0.017611805477729447,0.013734964526340057,-0.029025839874961365,-0.0019386491695430668,-0.015068751374079441,-0.028702812625087698,0.01700345532246073,-0.017390900047994207,-2.5454835272040177e-05,0.011789990169955985,-0.004476295835829697,-0.015870853021206152,0.022730523865036913,0.0600912382731717,-0.005780058025858302,-0.062422044948348146,-0.001892461454265362,-0.008407929615890476,0.014818873685728802,-0.0367400128281334,0.010664789090256773,-0.023212453648665032,0.010270834992813194,-0.022894913337846667,0.013086521496598363,-0.01842824499046579,-0.0304674132934326,-1.3338002965291966e-05,0.016273616005363742,0.04545821148398665,-0.01815639462282017,-0.00825739545178128,-0.05709959792970079,-0.07124513668221671,0.00934616909443995,-0.0017813560633557976,0.06723014349239163,0.018600765616821675,0.010412608851485768,-0.0438342964439803,-0.027379729375023858,-0.020689549536802115,0.02944202765882252,0.05037222851930045,0.017611805477729447,0.013734964526340057,-0.029025839874961365,-0.0019386491695430668,-0.015068751374079441,-0.028702812625087698,0.019758779941677823,0.01700345532246073,0.021965723592794775,0.022071360818222453,-0.03893759229489133,-0.027007121532064072,-0.060985509317528476,-0.0003494891915491044,0.0022959676924941518,0.006743971039241792,0.024795939725953998,0.021680034255158714,-0.006609089721930111,0.0013963820645141775,0.05193073487269785,0.004716713991996788,0.014847186995636995,-0.0244175620196131,0.029873386289387637,0.020344004734675944,-0.019539703594128353,0.005559228283774852,-0.03404275675583923,-0.021466838671416008,0.02142195733596521,-0.0669401964993323,0.008308675670364375,-0.0294106110282547,-0.027893077564519034,-0.0014203374185691579,0.0008966657366219905,0.027972274406559344,-0.03555583621338294,-0.036961540100419285,-0.06839294002716294
 SE.PRM.REPT.FE.ZS,0.00700228738548833,0.02535637486226309,0.0064163400749359025,-0.016895101799056123,0.007960698206823642,-0.029190445620424464,-0.01811743557290238,0.04054494834526883,-0.003917500992149537,-0.012985554927059554,0.0023677544987030083,0.003516481452577154,-0.02329583805268518,0.006194505840642982,0.060010718690417415,-0.01347711539809224,-0.035552707357839344,0.00047557228532478773,-0.002693478105579373,0.04093307131763444,-0.03845078287257443,0.008238254888316553,-0.005368206046006255,0.024559918722253826,-0.015814866278481415,0.01300778432180948,-0.014961032666355532,-0.055239927576161946,0.012920864988818,0.014524746440127294,0.03182025560856144,-0.009555536715442172,0.010713329998183118,0.011644035192690062,0.007905296673571049,0.014698017028611406,-0.020094507395248137,-0.021847873115244828,0.0026880908821083245,0.0015402673017307278,0.017012397977176998,0.03309801965086751,-0.01393505788615989,0.005255815259076462,0.051297836112156554,0.02535637486226309,0.0064163400749359025,-0.016895101799056123,0.007960698206823642,-0.029190445620424464,-0.01811743557290238,0.023462260842073666,0.04054494834526883,0.038908056653094415,0.03118288323039274,-0.03945253314691233,-0.024515175233380895,-0.0531888554078317,-0.015583243228239514,0.00033373491184337037,-0.016334276441337787,0.034544925146731915,0.018067013392388222,0.0022788714010836472,0.000635854742507613,0.029463010670377203,-0.03205414315376894,-0.0002533373293710779,0.0013898269335104897,0.01889345219765828,0.02146095984370265,-0.02200787818031226,0.01051808831618044,-0.027108083308536434,-0.036938277862975766,0.020134388889861268,-0.03920775089813999,0.014218075081258988,-0.051790842479934145,-0.025954323674042077,-0.0028271661132227657,0.0009659070788735347,0.02111799641324424,-0.03327413277478332,-0.04260333643185157,-0.07071596118210804
 SE.PRM.REPT.MA.ZS,0.007948960991336672,0.008737200539570354,0.016728794073793435,-0.019947796213442066,0.009581940045694468,-0.02649593826692634,-0.017387502697481433,0.04207468491012184,-0.0004166542825778017,-0.008374565524815534,-0.008066389584248544,-0.01667647104685082,-0.034346229978623084,0.02529623247398493,0.05578709959044358,-0.01083973138668616,-0.06859772538867714,-0.012585302895338435,0.008533221871623944,0.0328175744685819,-0.05379936288868034,-0.0039382263938784814,-0.008710301792088303,-0.012536455362779439,-0.010577595932091361,0.012602317454203692,-0.013930081411085751,-0.02988914955975987,0.008866592977989848,0.02623092577753326,0.027803970810986983,-0.016766548341372443,0.015745929839991336,0.04682983201938644,0.04928222387318524,-0.002295012579037966,-0.018138224468062625,-0.009934535664624171,-0.02375972314018563,-0.05630088031941377,0.0370829578544105,-0.018372858426071326,0.034591535580147346,-0.06443420158169483,0.07005706266062739,0.008737200539570354,0.016728794073793435,-0.019947796213442066,0.009581940045694468,-0.02649593826692634,-0.017387502697481433,0.017380324701771446,0.04207468491012184,0.028250694217630726,0.022063057576409233,-0.03433528548255584,-0.023943572872517513,-0.05714347916962153,-0.016003025007230717,0.017723110622019263,0.008083796925454492,0.043241749500565904,0.012256687081000688,-0.011463956557750565,0.0023746808909823917,0.037313566863427614,-0.013868697970077002,0.010802507591394535,0.0006681931528523082,0.03456423858200004,0.01651623066598583,-0.02042547179047181,-0.006710733804078998,-0.028510212354925926,-0.048001981079644054,0.020258603802878958,-0.032313755431408124,0.007190045439631673,-0.05592192328971835,-0.0305892046965528,0.002000335333264822,0.003138218384245911,0.01808692962907507,-0.027798749585398484,-0.05108677023845078,-0.06475092170698757
 SE.SEC.REPT.ZS,0.007198532582107352,0.03851570814724316,0.03314556187776813,-0.031408688700661797,0.0009130391399805374,-0.02853352437756605,-0.06231735659172205,-0.010924126624620506,-0.00039985427167721615,0.04633419668166512,0.021513723108273576,0.0107425952242099,0.01386829879041533,-0.00896555266823539,0.04012920210685585,0.0360584485827534,0.027924232845100438,-0.007527680485488845,-0.054107195085180006,1.4061487419096973e-05,0.01001918923112277,0.033504947374151495,0.001666828082754825,-0.006636888434176199,-0.020190141972119782,0.015485397515326052,0.0055259618408360495,0.032871611985931054,-0.017257268586667332,0.025569579082583414,0.052646653111844986,-0.0120803485858485,0.003210769785765776,-0.0037936724398736424,0.0031257988227151555,0.009271241854296553,-0.014740784206242393,-0.0045602777232064216,-0.011474749941766843,-0.004742450989434802,0.0079769995593038,0.009491060916784195,0.038074191769304905,0.05669344658312902,0.0037179008939356656,0.03851570814724316,0.03314556187776813,-0.031408688700661797,0.0009130391399805374,-0.02853352437756605,-0.06231735659172205,-0.00498927223982578,-0.010924126624620506,-0.02762237046013926,0.01313396193374717,-0.03354902597719073,0.005766300639878926,0.04691194433770638,0.044628122393262235,-0.049277608591501335,-0.00011631963492198492,0.022785728396950387,-0.001842925171360638,-0.026488858837153302,-0.019716974434554738,0.014955738753376198,-0.019501292751097975,-0.00026044293264795154,-0.001786315052687568,0.029357776206875536,0.011480450040275897,-0.008064322564813379,-0.04289955847434862,0.030000623733208494,0.024936991036798428,0.003066210186647233,0.0202280219690126,0.00012298920876602953,0.01978898905678692,0.00455647876979129,0.009109695880486367,-0.025432195690643502,0.04324310638258979,-0.031539203504972614,0.041465495837110324,-0.04958478472918382
 SE.SEC.REPT.FE.ZS,0.007251070921129228,0.04928086140703801,0.03772117435284708,-0.04239521559360111,0.004057733803995666,-0.037160990401297445,-0.05809302868988572,-0.013083598576771143,-0.007680129167203633,0.03124693115130984,0.03047766484699556,-0.0023919226610576282,0.015840335331732864,-0.019750650399153854,0.041463582399707044,0.03162195862394012,0.016888057455920067,0.00428767456661977,-0.05304873325343542,-0.01823093563683242,0.01717030168193289,0.031817035388873594,-0.006534188126401304,0.01650877071684327,-0.0075982663741857095,0.01523286705619602,-0.0046095129478206575,0.024125665473528547,-0.026497435487896286,0.034834830717474036,0.057507133826194726,-0.014016941313478571,0.006522134069289958,-0.01735312800881037,-0.029168933124141202,0.008479777694980171,-0.014381037665522598,0.008024279893193731,-0.017898571395777524,0.008280608550172926,0.005582069709303005,4.636046186739639e-05,0.014845091161927039,0.06228486295165814,0.0040288869855380546,0.04928086140703801,0.03772117435284708,-0.04239521559360111,0.004057733803995666,-0.037160990401297445,-0.05809302868988572,-0.0012880477469221986,-0.013083598576771143,-0.027720350912456636,0.014003780976268154,-0.033859009985417986,0.005840923231531557,0.05303561082559226,0.03927155464560821,-0.04478221473333133,-0.009167181535321055,0.015586766040958882,-0.013045112171904072,-0.015498561381172577,-0.01964332227261681,0.009270775667149097,-0.019151752701773415,-0.01570332360407989,-0.0028361038717581426,0.022743865372113665,0.013124194018438614,-0.012144064580318924,-0.02640274471601993,0.038424349473159154,0.006907358036330502,0.004443145269456671,0.009568543810668765,0.002959610531907718,0.02749727939704731,0.001954040234763157,0.008601050600602143,-0.03251338323238467,0.04244338425596765,-0.026984305083930203,0.04754758968417876,-0.04960826968977526
