Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51
ARB,1.1446651429845243,6.095737304191955,-3.3096474946120313,-0.01336098732481561,0.9271578495062777,-0.42899706094789253,3.4965910073599975,1.2493849011756182,-0.9970792806068285,-8.87533177324829,4.895515475527736,-1.2536322587344693,-9.108300935530199,-16.449902716060834,-0.4710722776549685,1.2385645868540578,3.4841577698170103,-2.3552972121988227,-0.2883330554580794,-10.599948029914483,-1.728817921305204,-0.13962810721067495,0.3805931772560788,2.7400364389907867,-1.517470890146931,0.26183550585294624,7.206066417563228,2.787136624263157,0.41382731828212765,-0.9771111870512429,5.952848198095737,4.508919573990827,-0.4053516181100033,2.864850765250031,0.7614624729722214,-3.8308925320046883,0.19091765543414008,-1.0173658229641944,-0.2555166211772153,0.8765591005353639,-2.153608359361296,0.43797344303616914,1.6697691288144259,3.392219173816835,1.4221143941105976,-0.08751816422930424,-9.194060047292105,1.811360652878584,1.1816848047905049,0.1426003844616198,-2.6738251258732597
CSS,-1.1893710657304797,-7.390603813766942,1.5417496639329649,-3.6511502496215993,-2.884595924008768,-0.39957985963950887,-4.964783560916582,-0.36610542872283713,-0.40421767475535597,-3.3305532498979895,-1.7505034771800891,-0.7195929436163553,-2.75128190895357,17.22082486281627,-3.153601682605531,-1.5574880498541797,-3.2913723025613852,0.0789248354520764,21.89933235234756,-7.950314167976226,-1.2788121682163074,1.0885177766459244,-0.2719497982666635,1.3136391127697276,-0.3452047547391248,-0.05686284310180159,-6.6575469253125075,-8.883204825615312,-2.9445140751750536,1.5212209435680375,-0.5180922723606016,-0.3459941335965452,-1.1985401855805617,0.14216633450570537,-0.7840196174824408,-1.8280104472148724,-3.1198188125809754,2.7488179553851726,0.05508916651640323,-0.5041049694967588,-4.0459069078139205,2.7137043850655767,-3.1858792333674932,6.113275896774602,0.3584164240252649,0.020029025871714384,-2.3291691595672948,3.103355774912068,0.7219432831503305,2.124426615517244,0.32947054890479394
CEB,15.551131565009829,-18.253337929364974,-2.8222397948693447,-0.13190865491074377,-2.6795483186314657,-0.21765601257250386,0.8463425057361513,-0.8374567338078889,-0.5572481007834441,1.7199582645416713,-2.8938188298319605,2.817708765115956,-2.2612531292095803,7.359106086552062,-1.0747618523109028,-2.894993761923326,2.9265821606925484,0.6991634176031929,-9.744401518953614,-10.735285586782062,2.164921673314027,-1.241339532419841,-0.06205673516338192,-1.3066472458261025,-0.817627925511667,0.8739438830559813,1.8224696818170458,7.7182281021781245,0.01940888007673891,-0.5958617307131715,-0.47232629122247216,-1.7247100146723973,-0.21213171490042243,-1.1619298540092131,0.12210338660325429,1.0715458533168087,-1.8432902118486434,-3.76459204537975,-0.21129931310890804,1.3680252729704747,3.746175515876577,-0.6913212116722799,-2.2316969565509797,2.868488265699004,1.720311752766854,-0.17042838697974413,6.99224785949772,0.5561076473065969,0.8353786978623472,-0.5731999695061551,-1.9485833348858532
EAS,14.544548371867316,32.494793635803845,1.2667241878625615,8.336754029765224,8.877952807587508,-0.5530442426424811,23.663704661586152,9.540264030094352,3.3210210843097108,10.589808875293022,3.4100927566161086,-3.9448697366294234,0.7406781361312862,-2.149811468218111,12.497959433087912,19.636682542486017,22.48912028869241,0.500039625772334,18.972686903734154,34.8089640847187,11.493491090807533,0.26208197130711786,-2.088322038477275,13.05487275912972,6.854151373575592,-0.3644020118091753,12.89785100544373,-5.218382187412267,-2.1332674159230653,-1.4957715444513346,0.36250214072334813,1.5687359872192495,-0.5518379045142605,17.57701779494814,-0.4072480922529772,3.3401455201403865,4.437039023036544,3.3081557264819974,1.2052609217167303,1.442063152366991,1.5831241508151774,0.15367626626880662,-2.025638593317546,-2.4321372940100785,0.2859566923613753,-0.10350500296759087,9.53120525591708,2.928012424077598,-1.849940629883395,-0.17277582218892773,1.0609246617620354
EAP,9.478725572544391,35.099346250246434,2.6130691413003952,5.631950004912078,3.93619993506791,-0.5628005084579941,16.728151327427486,5.618094313699274,2.60049398343518,0.05092842664743147,1.26603019311368,0.21063353185701683,3.388775923809248,-3.2642798265658577,4.411661800711719,8.354692511612308,6.110358384176793,0.3990999539109708,8.48874212625301,25.521379522746752,6.645742943892007,-2.9448319445849793,-4.714389130922784,4.571796739143021,3.4792966312846105,-0.4964589645586581,12.89785100544373,189.94156979397764,0.920633015655677,0.544512853647346,0.3437802192330669,2.9758057588657976,-0.6529048900806292,11.682545042128295,0.808849020977797,2.499841130319087,-1.3932992041444425,2.625260198274865,0.5585970446177762,1.2831783810231654,0.24153818252012083,4.720157555479061,8.622596638155803,-0.30286416829297735,-0.500108746844189,0.11370917541610982,-1.6471990188234324,2.199942657973102,1.9643310408480286,1.602412783509822,-0.30964072452261454
EMU,12.440695699615365,11.157759942664097,4.172913511793736,-1.0303634409722089,5.206142502347744,1.3774915165579686,7.118657817049611,5.781276504860194,-0.008313581606651965,2.061537502683686,-1.2015565955629257,0.8368590414305059,-8.157478820532237,7.7726105060908655,15.915355092254098,19.69404524774416,-0.9615896317807117,1.7581224597997396,9.39984811464198,19.38490264072934,8.944596071882389,-1.9911138651608955,0.07522644355783115,12.833375013198449,1.0181605943733136,-0.05450445160998252,-2.7438661378994738,21.451118398579,-2.3928917334882387,2.015873448431049,-0.19474630800249632,0.7330343286074377,-0.17547207149019164,0.4208366254495184,-0.22889012642593992,2.597781302868619,4.636332426728118,-1.5962802667445661,0.8138637856656128,4.144070259854714,-6.220920922775702,-2.1043991618035007,-1.7727985052558628,2.0708286688390185,-0.3936471551376311,0.6032109196953667,7.587478715859806,1.5323477622908077,-0.8812738122267335,-0.7190539621376277,-0.10836787168727369
ECS,10.298812401930816,30.784350689101842,-1.5718410795651263,4.364723792877638,12.149295271485762,-0.03362993425347154,17.495687989715034,9.16098935247908,1.8918633811385772,16.790201715940327,3.2557599802788104,0.2604631441770857,-2.617964005926313,18.684928008127866,27.107811876940833,35.11448281157456,14.650557421961443,1.7907832909884402,0.5301323923280242,54.02481285511671,11.885938276508957,-0.055254887515637674,0.5970965065559627,25.98694928741869,1.1732438370422256,-0.19030656299673107,10.47693243931284,-1.7768890476841024,-1.7404974101023898,0.4501404753227649,0.5093566660541163,1.2890160908951591,-0.2249835654816385,4.121496533739869,0.7875509366783191,-0.840494885672175,-1.2445290504662212,-0.6832439625945015,0.5485059787762528,-1.6612229572918924,3.5643427872819746,-0.06333251261412925,-12.986762185417632,-1.5456437150449598,-0.2546609862453027,1.0405900692213688,9.351072604865369,-0.8976625553655325,-1.3754143525370777,1.2147830699736306,0.9572181516807925
ECA,3.953349345718244,-11.01524624188742,-5.478632174595645,5.264973187713824,-0.8002427158650331,-0.32561047614279315,2.262182139276345,-0.6080489873002595,-0.9249568383817008,5.113504623461083,-1.145844187003624,0.7606487827080964,2.1776179060783716,19.457252827393745,-1.021034793777179,-1.5001458557548695,-4.275883657418509,-0.3645520328860383,-12.278311533531749,-6.5354824743009425,0.2412691209058539,1.8206288203258523,0.09651937000587305,-0.32385867026718457,-1.3997687423756477,-0.21390329996796667,10.47693243931284,170.97666711158655,0.10069577813317004,-1.8191990223885721,-0.06477784275961956,-0.3572110690986962,-0.4633198100672697,-0.004662521768741712,0.2500594764022054,-0.2751173524744047,1.696559972534656,-0.9436828347345142,-0.5929067888416019,2.189940633666305,1.4918057209495765,-1.586584739992161,1.239568566480186,-9.022432535083661,0.13020254515595436,-0.3512549827955739,5.925678132097552,0.16216745601538088,-0.12021701933588128,-0.15851830001052725,-0.7905233676106688
EUU,9.247795884906052,23.77110128103862,5.980411232985207,-1.4602959915110407,6.960283101379835,0.6490766532531013,9.744005212481216,6.953861996788765,0.3381023589814727,-1.0984129260588684,1.3412264326378867,2.485535412528999,-5.319704900530399,3.8959980771324707,21.005067210681833,30.938291651889866,-6.795050885260059,-0.7903351396817511,3.613797174559214,30.706083048672923,11.0287125912009,-0.8210187748258575,-0.5656070980040939,19.6765854627776,3.41285494644295,-0.10963534243989162,-3.844216875719212,-19.85171291751874,-0.9290322488676178,-0.5763262963398988,-0.02904506528879336,-1.3173374576848185,-0.17272806014231343,1.3085962233218098,0.4871423085613869,-2.6691441640500257,0.153184580398126,-1.257148441952806,0.7279771105035259,-2.72933060993425,-3.016545246345019,2.713326310252782,-0.932149084746157,2.229030629540087,1.8751644497568571,0.2291428276271662,1.79559502043264,0.9733614293840851,3.2710253206362436,-0.2309653939625747,0.6035706722545997
FCS,-55.062600818524444,2.726322644844583,12.605599528456354,-2.417554720247253,-0.3029363069641797,-1.1585570034147834,-7.1482339227463285,-1.3672523595387887,-0.6070145497684426,-17.461487264526152,-0.17086026294324652,-4.819401061677623,10.053514761414377,-22.170189685770566,1.6844860399879997,3.05672665001312,4.72658397007863,-1.5143988942379596,-5.0737433843812365,-5.598758358374848,-4.831796165948834,-0.8779035220086968,-2.1768302103625894,1.1282842074956225,-2.2144582064496277,-0.23660806228035633,34.05041269942815,21.763499654116313,-0.4157270176729652,-0.042976092295833546,7.68302065203277,2.7895645441096866,0.09271795626038233,2.6004468095319564,1.1873647794556044,-8.75577427592771,-7.527043402808094,12.11272714680162,1.8344237483955246,3.0191412662616344,5.129525393016501,-0.8570063761103399,10.798893998583615,-2.172529797385688,-1.502703826014778,-2.1167507816960662,-8.409405073007004,0.025048053024741113,-0.6335896859157368,1.5802485925912622,-1.953747048837108
