Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33
MDA,-3.233067893760457,-0.5125277569040727,14.231648171939543,3.735606897698818,-39.15853728893751,17.909894419176513,2.9506605021049954,6.366690591136184,-3.6085470183377693,1.9757279817059092,-1.8860453807600575,-0.250614956386044,3.1541815224140746,-1.9864745288310117,1.0016085576037084,-0.2644610431733452,-0.9486815977634988,1.894800254683561,1.1715608516573863,1.2329139554755257,-2.8459478475026243,-5.089991077387788,2.0695212922733868,2.3717060729717203,-1.437578019404666,-1.8036636734734497,-3.348380269613563,2.1264242764747685,-0.4720550054592112,-0.27204071948316044,-1.654683153902875,-1.2227828835545687,1.2960934305012022
GNQ,-2.8715764617904256,1.173346341924694,-10.015879333345564,2.296913413791506,-0.2893317260921413,0.6348383759497693,-5.439504333237955,-37.036239107777355,2.540638970754272,-0.27122454586209355,-4.9744978344476465,-7.284681272794996,-4.391340972341573,-4.3861983556392214,2.1101170626906702,1.024260580722308,-1.5311891674874611,-4.73212534963962,1.4616137642845963,-1.8550053115178349,1.163640011419061,-3.0663165028575587,0.5408804629689976,-0.9742308517101699,1.1203061644810535,-1.4500719821906722,2.3879693970894738,-1.337106356548838,-2.037306337557711,-0.886225558977424,-1.8653260519648687,-0.7131581460802723,1.1548019827027134
TMP,-7.579985309892129,0.9171927270776391,-8.718002996645074,5.013834236569354,-10.466968218740819,-8.473184748448215,-4.238624449851187,-4.734708561428617,-0.5707705231262955,2.1416050972841707,0.15875677335697946,6.035390218309666,-0.35300814202965725,-4.795825281237107,-0.9826156027059758,0.5206410778592567,2.8639112429424607,-11.679500453920152,-0.7391526366510934,-2.439100758611613,-1.1894480426147123,3.9338184893755006,1.529627207341243,-4.015053239294882,-0.8486083189495323,0.4156615288103218,-1.3810543685087282,-0.5788963080497364,-1.1551724571638549,-0.7164100107859506,-0.6690744940960324,0.43479830809522646,0.19709119154562016
TUN,-1.0931288999902482,0.3713157549308282,10.634428249962973,-1.86117764213535,-38.742716180327804,-0.6119757198649904,-10.031995244592341,-8.258211352373095,-1.6955747974451185,-1.32476736773079,3.454919629495156,-5.001198581376256,-1.8979625323442555,-2.3688541599480324,4.95759194563468,-0.6051075553502079,-1.321816940761897,-0.6960250490332384,-0.8101075784820027,0.18940732711243347,-2.349575862099712,-1.522439580796592,1.0508518432402445,-2.6913834945843407,-2.8479925451676618,-1.3738394674028918,-1.229006075981831,-1.0698673832364762,-0.8323489633052191,0.1808912253242235,0.11145759638769273,-0.7087383392085468,-0.22479925953389923
YEM,1.9194609030262724,-0.1744591570890736,6.777065622463228,-3.7893198277395057,-37.03742277060838,7.151622978755481,-0.6366188831848101,8.361638749713597,11.005357501747477,-7.708964867157346,-6.03414893207926,-2.5940610003891074,-4.939692445163558,-6.303736912798862,-10.468154798073641,0.6451838321703722,-1.5014030908064533,-2.6096690826272857,0.058052974442604544,1.216605825809774,2.4684304972829647,-0.9402623405014761,-2.483585857655065,1.4776095840258299,0.8474394676156729,-0.383167888393554,-2.6030612247650007,-1.515976452605011,0.11029996849315997,0.05996572052240207,-0.6795674895248547,-0.7353893779465028,0.586368000553697
BDI,0.23738318625927302,-0.8922262310493244,-54.35165895138868,-1.6303279786775153,-36.7476525998179,15.827767892072849,-3.9418865459277783,-6.322647363493679,2.7002802681467157,1.8776023607266166,4.616012278492259,-7.535956947403102,-7.679318936203924,2.8836603181037757,7.854571247378637,0.202855490012414,-1.5443418485499207,-0.6263939063628968,-0.9816806361813379,-1.0414272344918605,-2.389266414578481,0.23656193221047206,1.467324925039158,-1.1111286322217757,-0.19273469098182666,0.24515749848398732,0.46174736709882047,-0.4120502791410335,-0.5083550309185942,0.7462594129446566,1.8070214544372525,0.02604798790317681,-0.5799864558143801
CUW,-0.747433539882937,-0.05527478868719118,-19.09040222150964,-4.190846810764729,11.124833592435618,11.789127400947413,7.625375251313373,8.59296277109085,-5.688169971470074,2.1717498147039276,-2.623614140711725,-0.9111790335532989,2.721979891007619,-6.107455117201681,3.4755285589570373,0.3999120559974927,3.296485550062375,2.000481202108266,1.1440109812215056,1.4614835407424884,-1.7350056153710922,1.4033857458373948,-1.1721175136630795,1.4371080846884878,1.5824351914001178,0.36570328001480346,-2.7497009396076617,-1.1938434045318906,0.053567758464386425,-0.3641765276464761,1.0988779247538523,-1.5270860248584186,0.7414181074414671
CRI,-1.1914386250595859,-0.3238287258948515,-0.8600766851464744,-4.489267199191721,-45.67176305752781,-11.615002503911363,-6.849498862326425,-16.299544438692607,1.5566296745263948,-0.9503069089279423,-13.412798668690671,-4.797167242807295,-3.1553667267678827,-4.635387338219108,-1.977730821880523,-0.19348948089641615,-0.9974246432200483,-3.3228870176793226,-0.8267455285218439,-2.820728006130039,-2.3383996202928996,-0.541348469822711,0.3225659768856157,-0.3688735229692519,-1.7166214274257858,-1.9108328824057055,0.22758478743775262,0.3909156665673933,-0.47951454917565917,-0.7847210364006677,-0.8102052181418669,-1.1647439944126958,-0.1118437844790207
WSM,-0.4936495363314154,0.3532422219447866,-9.143826279928488,-1.6108328619021237,-46.39519198477454,-0.292773705116382,7.743544021451871,2.414686056699825,-4.7808426516875455,0.20648284997951122,-6.682169726562553,0.19628349474193263,2.3840077409238205,-1.2088173329392444,4.880714064649753,-0.5983451807080244,-1.4028347984499558,-5.191681345818095,0.042783327033781404,-0.5648464977721572,-0.36498010712659124,2.8630925181450744,-0.9606751581410425,3.669979240845526,-0.616088693118299,2.1709886096088735,0.6665890936206417,-0.9928482154770393,0.11240074716681958,-0.942375411390575,0.8009342846027677,-1.1899534536287426,-0.24877308405046883
NPL,6.571495014598434,-0.966583652034185,-31.51386000580724,-6.222619553174627,-28.321155458655497,0.0907783805201321,-13.875873445943732,-11.969262530627656,1.4022864994253998,-0.6466841342469432,7.225130306072733,-7.764926533191046,-4.663699498027823,-5.193381661136493,-0.5405704118011364,-0.47566815006654806,-1.5366277035854092,-2.859799775187459,-0.8297726089686144,-1.879895252420326,-2.485563652594162,2.128479763183397,-0.7281102715603727,-0.29814866076696483,-1.8154714557116833,-1.7687125249676172,1.6691581333161907,1.4919989519351098,-0.9093806453141858,-0.8939767688275991,1.6789098659822481,-1.9860765249014167,-0.5743225687092148
