Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31
MDA,0.575800499225157,2.430713850859288,1.9304364411446957,3.2385211759531005,5.091930868757625,-13.179093951926438,-23.898875514134378,-4.534107319297847,-9.541654941185506,4.666369166336877,-1.2449036276516217,-3.325448718931011,-3.654778078309895,6.204771713383343,1.2980609194605794,2.2798987180348917,-5.924659788757303,1.7714181454120914,-0.3846227437395363,0.24767909219880324,0.7508088020936114,0.3126298257703479,-0.7984892441303484,0.4127401138076323,-0.8658589242685192,-1.6922839609443279,1.7838926012248941,-2.4629984185392892,0.7793026522432812,-1.6217877619490808,1.1099220063996047
GNQ,-1.1201372611269547,0.9571620092548541,8.028839490584001,-1.1989936593291606,38.07984242122297,-19.894585943335553,-0.2643478714851501,6.878677723430121,-3.6406080554394156,3.707817568451561,4.64581828266177,-0.02455736918071294,-7.249643991066722,-2.5553488117224585,2.7939904596650136,-0.5872911594071304,6.411225544178109,0.5246537786194043,-1.4223337053085143,0.9281415179597654,0.5552724064099109,-0.9525768952364503,-1.2690158346396094,-2.6390074123600975,0.185120563200123,-0.34821103206661586,0.236414572929746,1.2818225589661048,1.549844639940841,-0.19779024370803186,-2.0840206663313054
TMP,1.425134597346346,0.5455545356948743,-4.941548489477987,6.647173815336188,-12.099052196056526,-3.4587780654377234,6.805927230054177,-9.731443279478931,6.589853041748041,3.420068223972505,2.0140481222764812,0.5185067873410305,-2.176281926230952,8.201041092694632,-2.203137436770045,-5.413492064136236,1.8160235567866871,-0.22878068837466659,-0.532079063546775,0.5583482467631968,2.2729478314627904,0.5577297343347171,1.187178010712106,-0.6299036388341258,0.8094676031201773,2.6716028242723517,-1.7099188043244284,-2.2874836824974554,1.059621629238944,-0.2032554339335353,-0.48471652919573577
TUN,1.4625440151068185,0.3274699154208667,-16.48026455153704,-2.214830663098239,-6.138009541727828,-5.534659368154731,-44.88063977103946,-1.7011279116813256,3.5628392965347313,-5.214387506608929,-0.8931963368600401,-2.6852266488795604,-5.913044420013728,4.3192485646624466,-0.8566633141584816,-1.7559987529276764,-2.189517417187007,-1.0101612823266668,-2.6159059500411597,0.2501689111470895,-3.1951037130278297,-0.3362476345557247,-1.131066486882991,-1.7903755733370152,0.10311958411337674,1.672139287556661,-0.5739191265000374,-2.238318075165888,0.969106170358074,-0.2611769729863469,-0.27778708720159134
YEM,-7.506486328236314,0.2835027319792441,3.6208402444120553,-5.5346811878846545,-18.73595805876408,2.6019127900631025,-40.62850779809034,8.904042760100202,0.12136377016019889,-0.2308416398355182,-1.5303262146695176,4.265529190721605,-8.206211265657954,0.45902033205666615,-0.05220432214312726,-6.13494715117092,3.4635555276444925,0.32458769982554225,-0.30751670357110683,-1.6810120236932593,-1.9578702396787948,0.29267912138746094,-1.2620286356508776,-1.5916250834727905,0.026392882790531674,-2.8757828915785177,-1.2767354143684475,-4.150124383892052,1.3471772247828584,-0.0956524518659601,-1.0972839700664339
BDI,3.236352582448175,-0.7714510109816353,-81.06072447149931,-1.9775796715186107,-6.173759254612238,-12.987360374415905,-49.217225183816474,3.694658815587075,5.006954466746222,-2.419070179256131,-1.848230535042458,8.466840254169963,-4.740879562168735,2.7666085406775958,0.6465667007608292,1.4512151747734603,-2.5168745793501537,-0.8438468734002943,0.7064731703073854,-1.5982646799093,0.25744595930352976,0.3407439777257249,-1.2826305244455818,-1.9680932631924526,-0.8355316881035886,1.693979885163386,-0.10373148951662958,2.023580910876856,-1.7793515128836312,-0.26397621289025036,-0.7668945152278004
CUW,-2.3868884469312914,-0.29791477993957954,-11.999428153886976,-1.165805775357482,-5.534806685574342,8.84795057280303,11.891759617057197,-6.268541270682424,-3.045662708849163,-4.707874209531999,-6.211261552309552,5.660734577998827,-3.3533408802922073,2.628304869653096,-0.40147847281009275,3.551839228469634,-1.7476608008324241,3.070071659928095,-1.5764566124174397,1.7711850173295511,-1.6251946277002225,0.9925586514185525,-0.25714660834196185,0.015565897394526296,-1.9014385973031684,-1.8542884352555524,2.6832785985908165,-1.1680298070356119,-1.5117732284002754,0.9030310073715009,-0.381037712624109
CRI,-5.041586003816809,0.5428596416898654,11.364145303040447,-3.7026858892291328,-24.54362193846583,-21.89224148076192,-34.58867402399166,0.40919514416965297,-2.384043880548133,-0.6281009491729374,-4.0039012437055,-4.905127883972953,-3.6582023691213683,-3.9189080562371794,-0.499448193364321,-3.0730118434811353,-10.427522321900165,-1.281461684427808,-0.9442593955961542,-1.0852228350788933,-1.1097566835043837,-0.937670137464139,-0.7075606248661885,-1.856210863263311,1.7658605542536423,0.19962774352130486,-1.762659211794076,0.04799878887153608,-0.5998218246751922,-0.285961307571176,-0.13334217407738544
WSM,3.595122170229745,-0.39910849618250016,-12.017327509081673,-4.739458963303611,-4.230360817863968,5.896543176108945,-44.03202335010855,-2.994315162059999,-15.613844622989218,1.4158595700405816,-2.671127210398156,-0.7499383324486092,-4.993519639459033,-10.24997098253462,-0.8475894664092034,-0.14089423461320294,-8.044549178854181,-1.298481859456175,-0.8623693302063049,-0.6357491875125738,-0.02876688501297174,-1.032842965527961,-1.1057827194144734,-3.7715970978140922,-0.8087200842511505,-3.5247986800219255,-0.4539875383173759,-1.8250297715676367,1.3438650595050567,-0.2794591333493701,1.1529463612019697
NPL,-0.05512866554064044,-0.8148509008436997,-42.83797083617624,-6.77427158199053,-14.29070721055113,-8.88883453490027,-41.13942747215483,-0.022982974527892108,7.580142701889882,17.331558204858137,-3.5137132845422214,13.876660583996506,-5.790675056107039,1.5672802862784267,-0.6612649253686448,-5.5663938987211345,-7.463374051221161,-0.05806440433843507,-0.43148109907582105,-3.049201859955932,0.8603700087635957,-0.7453575471874536,-1.2791430855903223,-2.2530714168122854,-0.13211319998886145,-0.23022029626706053,-1.1811921571276989,0.9935640980313237,0.703485239553242,1.3356912864409525,-0.7752461015023897
