Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37
GRC,3.433019026146268,-0.6142535814787178,4.932584809194007,15.877017679813527,-0.5660273770976008,5.2567655661530255,-17.0867571985128,-13.55216086053608,-6.5560146143057425,-7.342138489664415,-5.454832879998713,2.003307612005163,0.30860513963112246,2.4090782928905257,-3.90543485937335,15.519553389759583,-0.5253406559966709,0.4897017705458939,1.5584822290391118,-8.674512849702047,-2.020609456299927,-0.41528020056243287,-2.881837923208995,-1.6283151634623074,3.637916285443899,0.4528120690802373,-0.8532025921268223,-0.38408048812262713,-1.5743862727060027,-0.7546597958567134,-0.7401907466798607,-1.0405098919566045,-0.7885287288118358,0.09735799044781453,-0.8859792014270201,-1.4826157027925742,0.6096404137733284
BEL,4.402159585014026,1.370125610498727,0.5751402819144937,23.005709805604138,2.5633584917104337,-27.154172235194473,-26.133155578803663,-3.299020426654121,1.1814301547830828,-4.374121891960893,0.3333880661816303,4.79942622513668,2.5931631435140203,5.68167109267166,1.9692783501064925,-4.687798017619808,0.40495158966616995,1.1137284546472093,0.9412214798113306,-12.69603434329857,1.025507476257902,0.8121625581630589,-1.6547634364805206,-1.4461354439914962,0.7703938550280907,-4.3175971537584665,-1.5965200251828693,-0.18902185181260767,-1.391898620817065,1.4979108588619674,0.6039691612292664,-1.9501621998681529,-0.19293903610312824,-0.5000125088746885,-0.733136760820459,0.10422440957055511,2.1348755075680756
WBG,1.2592313544531921,-1.230027921137131,-0.3765821243441583,11.487034286333522,13.756202548995473,14.873758997341247,-18.613260425692317,-1.1357950471231575,11.103564979917532,2.4198051062198362,2.868769388367636,-2.024180003027033,2.894120828454348,-0.6884688854566131,-3.693179116554715,8.236736578230598,1.5306998614803171,-2.009950569436338,0.7090948785326057,2.031459197167453,1.9851202568121382,-2.9668647675077637,0.4006408440099842,1.3108941830018968,-3.078365058795903,-0.29802091559212346,-1.348072452075785,0.8767513066114354,1.6338337307090378,-2.243255100323003,-2.3456465708284564,0.6775249607939087,-0.47111910623699316,-0.757712974226488,-1.5366774071668114,-0.22472530021065185,0.7107656527395554
ECS,0.8914395323533182,-0.30164829520110087,-1.4461687544177022,45.150653533974065,12.214251022297823,7.687111552139397,-3.0873960027606477,54.341548101916,31.118118845401696,1.4753531723788944,7.4037317303867525,3.246080887549653,1.2444036274592505,6.155350662784006,0.34865883296755756,-1.927892659265981,0.6793240033682009,6.393527458912171,0.6564238462745915,6.169552076569931,1.1107739021800538,3.4027388595279078,5.266093179635294,0.9489131005369654,0.6218378798707787,3.5876645715408015,1.4880155746296277,0.26780549358447214,2.7722026711228573,12.269215145745141,-0.6169556275159298,3.263264638150871,0.406145505209006,1.694752942049574,-0.3722270552001084,-1.4809254796616536,0.6169068379886191
ARB,1.8983533422365075,-0.3143792699146012,6.112268299379062,-27.679749354428957,3.0934240540323334,21.530474480498725,-19.153213468242974,-9.886086912963538,2.48436680796102,4.179745720063943,-4.346238306708818,-4.132398885950326,2.5397648355928193,-3.787679647881856,1.9302605706868399,-10.038798318690704,2.9888067960370375,-1.4066137399037688,-0.7806253092899852,-6.0005259523856225,-2.097107512042857,-0.6155058467973021,1.6869652524015928,-0.044510464620143526,0.9335857215861108,-0.6584545124048568,2.395655141447407,-1.7585752414533469,1.737986791298781,-4.132830482339045,-1.323805985924357,1.435709655555916,0.22389337919571553,0.36799252502158597,-0.6768529349518266,-0.4762302414648464,0.5396510582093764
AGO,2.470931547831949,-0.012187089945980353,-5.060914126237501,-16.250186432500396,-5.728358883511189,-53.83568006308587,4.345311408212903,-21.43363083769903,-37.53243091151142,16.47184749708167,-4.964819883267785,-4.950779060477338,-6.3676021296264596,-4.950226558499038,-3.986993216248122,-10.819213039179226,-3.772038795308257,-1.7954713215860014,1.51440690283655,4.3604534133144295,-3.072127418237558,0.5276364347957663,-1.46935382078613,-0.30198697665806373,-0.6636802720858903,2.6205262681823163,2.247913320383828,2.6771768692942848,-2.2564614143890283,-0.6743648675706442,0.42752075563048886,1.3269555088036171,-1.033864110411565,-0.5565598370816804,0.23377748624304373,-0.32289367223746857,3.289887276236641
OSS,2.276528180550765,0.5478330512083569,-9.988756717000099,-19.40211652528944,-4.124884797289125,20.498479714918286,-1.0771977292636898,-0.9182184806131455,4.0167732688442195,3.3437026391428835,-6.7952342090870985,-2.1070732787779574,-4.574775450059749,-5.045543009564259,-6.306728456077477,11.16593320868108,-4.293071155704991,-1.6943627282862392,0.3114376934697102,-3.5799382997073907,2.124892394161438,-2.3329509231007965,1.4186240793576395,1.120231211731138,-1.7201888691894527,-2.855753873004968,-3.190688261104348,0.6812742336356837,-1.1799865724779313,-1.4283253651589662,1.8730202092124166,-0.4439671592206401,0.6964542976704955,0.035779896883187515,-0.30098651945489513,-0.5989382150897351,-0.594261917567829
SLB,3.869237669619573,-0.04689135235594367,-4.746084815364881,-19.11092040708538,-5.63511575890285,-48.56115675779393,-5.926970558615703,-0.49693462093133034,-38.68369196869648,-1.2186715235108836,5.519601188354245,-2.8142936812860944,-3.3170525465319227,-4.546672402167598,-4.0805826015769435,-5.552397195654225,-0.41393718670386803,-1.7486685342067072,-1.380287921597458,-4.310846531858165,-1.0722958977017172,-0.5365686526552007,1.7270954577090842,-1.6721990639751563,1.0496846163873639,4.047823002713747,2.846718497447861,0.3768337683572758,-0.12214999014949407,-1.4527199865540963,-2.490283917875655,-1.564679556991576,0.5366440270977114,1.6459496762576789,-0.8310147065991911,-0.6174326737021901,-0.3060164715577373
STP,0.6125621506016747,-0.40874131280166653,-2.123311806660769,5.844900312016202,-5.986586469635997,-40.67542665478789,-19.07522602657097,-5.742259477874915,-2.8332483252288787,2.756958371937973,12.671544646246137,-8.468198341379145,-2.0193952725903794,-1.3632894220096872,1.6201759192202942,-4.270908008673211,-0.6165559824911135,-1.7268803130104555,0.2888520651623588,-5.828689974757282,0.6019984256393983,0.09470237103011639,-0.15738368978216333,-1.272852357717447,0.11380282410337533,-2.9853262610269646,2.5451845651058282,-0.2750101864270837,-1.826463350273309,-0.5322112910087375,-1.1309800775391474,-1.4047470139769889,-2.1203518585501757,-0.3365847390911679,-0.03716446230993192,1.1809334292177822,-2.69462428092415
BTN,5.793762039123956,-0.11228933475251679,-14.72790925936808,-5.509889822059418,-7.816123859178237,-70.55503619342922,8.033850635389298,-13.859115467841345,11.472104524277299,2.1117546046378637,1.3510511167591641,8.29276330920775,-6.096550817441696,-6.245823013860721,-4.442989365225133,2.214082329379082,-1.7170455571394534,-1.8156641148259323,1.841627904523615,-4.787052333844095,0.5120628174354407,-1.0780019610179203,-0.19677503401540575,0.2759027885771631,-0.3047294802497502,-0.3397843445909532,3.377544236982714,0.10406538498394638,-1.9948053300963697,-1.1395039504331574,1.5789860256452481,-0.4052678838543675,0.21750957676648008,-0.27930372683701343,-0.6190119710614083,-0.6228827946909674,0.06409234801044311
COM,-3.152136166262993,-0.6254027589329898,-2.8867677094945634,-2.7703585178123995,-6.87979083025774,-54.65956106667719,-23.56597867632281,-7.20899263480431,-22.173803312842026,10.551076591885588,7.952701237603206,1.394238837368463,-3.709685541723133,1.8128984678587254,-5.084305021314506,-0.608582549831782,1.749127271576366,-1.7899231249666663,2.2851176779343607,-0.6067057969997646,-1.0435790891411698,-1.0189563332364773,3.2347120164429897,0.9032428154953095,0.4192219985909085,-0.23140326641499975,-0.42995815509686497,-2.1439825097645584,-1.1837869747472531,-1.3893805501029814,0.10745400095528868,-2.3092967416414005,0.33437804843991553,-0.8262759596994829,-0.42161937081731055,-0.6335846449032251,4.7467211956206
BEN,-2.632579992807369,-0.6203976161161296,1.6942051039910835,-58.09794043680742,-15.02134443120683,-47.435629408027665,10.78307678714172,-0.8827700763960749,-13.633916129646884,5.52744823293142,9.54163355989342,-5.1925785474302995,-3.6854047500259366,-6.291949209537192,-2.3678540063013074,-4.439242739448884,1.158043437987368,-1.8185879476516296,1.535293770493439,-2.4938212507999236,-1.2067099387055849,-1.0744356978755778,-2.6485670134657187,0.8605088715260272,2.5742361209101414,0.26767281305252466,-1.156224550054012,0.1563955343336069,-2.065835677095471,-0.6132879234107653,3.268518823255362,-0.4830083431109999,-0.8789132009367039,-0.14222129982601614,0.532556151667102,-0.6699664003036794,-0.6482096733253071
PNG,-5.206664539080414,0.420711115776843,-7.659525159663443,-35.21518868631184,-4.206116472575939,-42.660140676935924,7.643115598424658,-17.51895292286359,-6.494481608641716,-4.174190263601274,3.6880923199616533,-11.800151939501035,-1.2259066157275142,-5.776070994942268,-5.9166473525964145,-7.111522968719975,-0.7367662137416461,-1.7932749949160625,-3.719353450441343,-5.432339897377781,-0.989359590531257,-0.19147067881547075,-1.0127027885630202,0.2393502110124558,0.7239033580793652,-1.3744715967907117,-3.239007875874335,0.16650509476404374,1.6739058114672043,-0.8119021897947023,-2.126455808589633,-0.3095029427218852,0.012210338764205282,1.3647225328263544,-0.13665351341899473,-1.009399614613206,-3.0174937946772236
UGA,0.3895349092533764,-1.0330600414370905,15.094644529047144,-23.538698206464215,-5.0017258740995345,-23.636632147160416,9.847801393347607,-15.786460021240217,-20.340221208676144,8.600486715729742,-3.45423729045674,1.287245257694267,-5.67779633505288,-1.787721234614725,-1.6097232253996634,11.932273703872015,3.295523867579991,-1.8263236911260528,-2.4427199111354625,-1.6098045678593391,-1.2907272390260824,1.6274041378566324,-2.6831183763695114,-1.7826267288643003,-0.6471437271475224,-1.3394874776572765,-0.4370971935353004,-3.248371534647126,-0.34842076037979386,-0.7693136851006623,0.6487993952271769,-1.602072793779425,3.8436318268939242,1.1153652794346296,-0.051237524249611914,-0.7163409428588576,0.13775742853215894
LSO,3.9697204362831666,1.8237471725580643,2.627894356335271,0.7430140406327178,-2.1838075578727487,-47.94096101644535,8.67413811690537,7.596641134305695,-9.366882604719967,0.32835794873477175,-6.208495193367092,-4.652931064563765,-4.826838144655959,-2.840728123917163,-3.6067242468052623,4.024949502307984,-1.7896296612497675,-1.7907943645323827,-0.0371979999781642,2.613406568379944,-1.0018792630521642,2.0357164382382167,0.7842195376086338,-3.4958373417151276,-0.25701045539306133,-2.0057690202429943,-2.2076701738777835,-0.15416422795959606,-2.149271827401261,8.902399329316477,-2.1217196527661804,-0.8616976366844177,1.8648110072814152,-0.3697525614926847,0.9548707996898025,-0.6824335976450895,-0.1245104414270186
MNG,-0.30256618732618734,0.15206000709744538,1.2710183591669508,-12.399490648327681,5.52640491790334,-3.425301114272568,-15.39562908136789,-10.734968884815888,-11.240124867940276,-2.792645887179358,5.385827789606022,-2.7106791496445264,-1.2706434467764989,3.601930719415913,-0.3599597619820683,-7.226242488511117,-1.1308760493054193,-1.6580791518441247,-1.2038584978952502,3.7715608986415923,0.970503392471902,2.7301609547592975,-2.873380218861512,-1.3905933390629928,0.20803015077853626,-2.645701743019882,-1.3327033289009769,-1.6355305991355245,-2.2375523978430825,-3.643604732064732,-0.3339277575063015,-1.3530391556425247,0.46880088044532353,1.661882007073073,-0.5202671735664574,-0.3774202304960928,-3.343896155997071
KSV,-12.173130058233346,0.9111204234376813,1.4412508303952876,13.681394674762839,4.7707320267038,-19.164411077546447,-2.4933164123554805,1.4878582196663082,6.282207641825952,-1.43674584944295,7.529453581711106,5.389158025116045,1.5372183441155995,4.159819669497927,-3.296824671376519,-10.163926975705552,-3.6773857631631546,0.4132807413095445,2.646893586174885,-3.468485870135635,-0.6187918012486409,-1.0076808244962014,-1.9968349890285895,1.52225504426953,0.09651971709273538,2.80171589851762,1.4926639693612342,-3.4416541363244137,-5.108925150268132,2.3929283539859325,1.1982940993269167,0.20952469100586188,-1.140956648794599,-0.009268831881729549,1.0859790107532423,0.026339079402266017,1.8004986079127345
COG,-4.858505379671849,0.045294161863744,-3.540679763471716,15.297223370013013,-14.308295280738955,-35.60144684684394,-9.551648850509748,-18.260288610766846,9.25840702167013,6.203275467237343,-5.513746387366612,-10.21985382338106,-8.604974646620208,-4.560014779471329,-7.61973579834272,2.602119315074022,1.7590077599889382,-1.7970484468008088,-1.8096049275867316,-2.2951506255233234,-1.3208289760234562,-0.34951452213302725,-5.358497687094578,-2.739690023228212,0.949867892369557,-1.2880014796778154,-1.3083052907731698,-0.16702009474467264,-1.4669456419997162,-1.7246385116334937,1.1866513998095178,0.23133684733614135,0.9347834758745993,-1.564361139228578,-0.26626291629640825,-0.6708945359115361,1.944698473899503
TGO,-4.012214464705757,-0.07176008081538696,0.6898434082662486,-38.88398653449467,-9.3787032457039,-47.29661710779947,12.77886204744954,-13.060713885343349,-17.440703899480273,7.165970345115456,7.839171035995306,-6.807356737722464,-4.532955835444282,-2.4693333612644395,-9.054022784173837,-5.223586190854586,2.434635327235953,-1.819694773817697,0.057286761392660035,-1.0992505881021502,-0.7994844496195026,-0.19692314399887217,0.1903425765201172,-2.608952847774437,-0.8758787785053511,-2.580921460711367,0.20482792414828577,0.3141200135401767,-1.6487855412440788,-1.4261026822098035,0.8189354095094182,-0.13961544548389115,0.4556754885461654,0.7137296369189394,-0.6071647321836138,-0.6587332639744545,-0.7798062375720446
CHE,1.4607772948190783,-0.0783898360888447,-1.5720776970784975,9.468068770933808,-5.846545447768916,15.067009746074909,1.8786959401523409,-1.7532114047629395,30.37943956304151,-1.7137005355762363,-1.7841247216348601,6.782202686340707,2.9984429169785125,4.946457674931815,1.4777664706366322,-10.849314146976376,1.4680644418359492,9.405362100168004,1.906911800048261,23.909914756697138,4.202427795808868,-0.2252442336106681,-1.8465845377804257,-1.2371255299022887,-1.3678675792276465,2.165975177413318,-3.634929760661915,-2.348597004752867,-1.6451899896875242,-2.8144152127007516,1.8065393293984953,-0.13478546652077417,-0.42361314186476573,0.984791055960913,-1.1259652770052389,2.286797767375197,3.446959730111706
MNP,1.9454740496453398,0.6897291302204424,-3.942332453552911,-3.850739254907678,6.602496042727902,12.97293409568298,19.761579710375617,-6.904168840111794,5.192711119117378,11.579570536700416,-2.5808690109025108,1.3223296117152374,-7.819516292016253,3.7052941489720803,-2.0557593485227823,6.421030581657398,0.2523347337325373,-1.8412000734757883,-2.017045597797292,5.265972076122604,3.14314354638419,-1.9825978477973716,2.311818448511517,-0.15972164815922363,-0.21753655499444732,8.12039486146414,2.729540874633149,1.4118593517342872,4.558645384344646,-2.1084542034432614,-2.3294847090201385,0.4104917547768915,1.921044642244244,0.716368403347013,1.2792582824768475,1.5432359020058863,3.8702540596591657
LBR,-7.571182649043383,7.312242352605614,4.601596790288812,8.785294880407196,-3.0521089920005515,-51.24570465143618,-4.55666529628783,4.775885990455502,-4.101116468124711,0.8798897922461436,5.264939715506911,-5.079673790199491,-3.5384053718075323,-5.086567422258859,-5.626335399962904,20.57485193092196,-0.19818056264162964,-1.8099072305420445,2.699843012594356,-2.078803995838396,2.4450594859122057,0.13510896627629743,-3.224951222351987,-0.920854334594507,1.2370329435134142,-2.482514106298985,-0.7443846467348523,-1.7523383637259866,0.3819491958457982,10.573974083549787,-1.193654033539087,-0.429679967983879,0.9696982614210861,-0.7968300151040143,-0.0935767105909122,0.423710226628447,1.2172288986211746
PHL,-1.4434181451605428,-0.172346212945373,-4.369156631861411,27.60256915541447,-10.073714601394085,-6.613167209242485,-5.445655513750605,-9.471460769966225,-20.56138698742776,0.6314980340938333,-7.472818846985037,3.598153056717138,-5.261919198485168,-3.0570157499317965,-2.8463568280319547,5.044892768280719,-1.991176068180759,-1.7689620890351243,-2.0742594824606106,8.931540560742139,-1.035734770173956,0.5714098054014483,-1.985937596240481,-1.678174193078892,-0.9478349324365495,-1.2918088911819086,-2.389814951217482,-1.2043175369222208,-1.957952690240569,-0.5960057259069317,-1.117750112467109,-1.1266834878613916,-0.5198101238345063,-0.7803352893132636,0.052176307197257445,-0.6215447789711156,1.5192621945309148
