Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
MEA,0.2010227810184179,5.670919728390018,10.047601626358292,-0.06230689570090428,-16.474886720427868,-3.529291894967159,-4.391858237497357,-0.791679320143537,25.695939823969123,3.211230198730668,2.489997977126123,-3.324810097450563,-3.064179667846763,8.5738396639829,10.044999365891124,-1.585100914715862,-0.6088123412943415,-0.7566871820561482,-1.1176292809680755,-0.2643769458129942,1.0092941129842457,1.060147153226015,-3.498925237751388,0.9495619597956519,0.09096806718463464,0.3452241079927756,-2.385447335269461,0.8916491238154136,-1.644258933586977
GRC,-4.599083818499424,-6.001775980657078,-13.42597351559779,-0.47344304721951863,14.366573935324856,-0.16315743231580193,1.172193185422573,-0.06611276989779102,-7.646077048418085,-3.3720828518795836,-0.826498276893837,1.7876348178776196,-0.695583087716497,-3.384126681022552,-7.435517371190187,-0.5688387170102827,-1.3094605060494438,0.9346300308929733,-0.6028468664701103,-0.23024928654322757,-1.930200030270455,2.469645485317619,-5.9916802378670395,-1.6208132553120844,-0.6804600185096352,0.284940601875605,2.7627312581462773,-0.40720926392244544,-0.11796751839954575
BEL,1.2802927546283804,-6.412471243515878,-8.837656696235632,0.4047883193748547,51.533772019448485,7.30223906986142,-5.434939251835621,0.7020784616709895,-20.515408252445823,-2.6738921651673655,1.2224671158299611,3.3871738368651876,3.345607184342163,10.347065890265222,-3.262058418096429,-0.567030829173469,-0.9736359161907012,0.9727272669620917,-1.1479208731130692,0.3584803876624201,-4.432851137627064,-0.824857212987024,-0.13203498175450157,0.4209393437020942,-0.6191513078054968,0.08069477210538999,-1.881266389197294,-0.15952832251992913,3.455963127641527
WBG,0.9291111278455106,4.287933923909429,-6.4993309875897936,-1.0677505086205807,4.730417048300128,-4.359342788812533,0.3775505989521213,2.587328808728994,32.942484763020964,-0.3781635536045207,-0.3795102554248294,-5.299451243436209,-9.926448107643044,-0.6934086215125757,-6.043310211990797,-0.5736799989574067,-3.0690916927119174,-0.2067216570868276,0.2316889980013431,1.341913466720686,2.3814694856888994,1.7965309397639562,-2.2394104007805353,-1.6870722870148764,2.65361826141052,0.5330974267229949,-0.04016418185095272,1.2263260955670945,1.7014552390082274
ECS,5.76803947929887,23.497840370758972,43.45125557206132,-0.2811850297073079,39.35673201704754,0.19280587176878317,7.876837053076052,2.474114524041312,10.866333644895718,1.690564644813808,2.187850847417418,6.0627707375223405,9.348472527840256,-3.5271784262376653,-9.076425516401066,0.9760015010545826,2.7236272726134816,3.1039518158872883,3.449138250935243,1.2698473847296896,0.351789143600433,0.24363424730118938,-7.224773127626744,2.236989467488668,0.45091655474037473,1.1484097086528127,-3.2249191764441223,3.4583140641837753,0.22160002202580698
ARB,2.185187088475739,6.338757418147604,0.6475765677466483,0.06016245905427082,-18.32003650114262,-3.63507468222089,-3.4098729743172767,-3.756695747092853,17.329972445877623,3.479361870906386,0.9744696279184784,-5.055494177259038,-3.6514634755030384,1.3388947598206684,8.894747727084894,-0.9773224520536885,-0.0620403246985223,-0.8837756485750885,-2.0532748072538967,-0.31304949971573903,2.8517959894305998,1.8926259565573302,2.773864999217735,0.299880653893182,-0.07033502728302374,1.3588528054144553,1.8014169918297946,0.897174143774175,-0.9663217715040342
AGO,-1.4802055346321616,4.538948007105377,10.182282418818707,-0.03334178969972366,11.95409189591981,-1.2687772575758727,-6.390761600220513,-6.470419450301107,-23.076522077321595,1.8713265126531433,-1.950089114478168,-5.177045831194687,-0.7708708656632959,-0.06226857992274809,-0.1885805637120976,-0.8685802245294673,-0.15379480853730598,-0.9951182261951309,-0.03771660150541467,-2.6240404863529365,-2.6741984987085794,2.67661941854069,-3.463384182685388,1.0621987080269664,-0.776283527359847,0.03450753428946111,-0.7389751841984099,-1.2080376775802322,0.4914872391084908
OSS,-0.4968358219151646,-1.219028765399663,-5.176038118023836,0.2611994776014454,-0.05683874333517158,-8.439949397007975,-3.6736243917115354,0.34463244274473914,-11.965220833732129,1.5585798910242952,0.3619382852048079,-5.487513866155527,-6.347645156244008,4.407627453948153,-3.7838386790090435,-1.9624815179162114,-3.3345518092983273,0.11411451938675754,1.6768777995983983,-0.38012115419574655,1.720710546855025,-2.0498923416928796,1.1748869034797018,2.4565385141495244,1.8887159992921119,-0.0822396107906811,-1.6518596400331083,-0.41179781171649216,0.6907636192416982
SLB,-0.11674549461214945,-9.049772212855338,0.9663324268081852,0.10200155191939717,-0.7639061763623971,-3.469564987333284,-3.78633436741063,-0.8756726609890325,-2.7378544158777927,3.521293151618952,1.038170397517511,9.035633905127987,6.750668383930181,-4.795077419184895,-1.846364974391767,-0.849867855589179,-0.42375080978590124,-0.44624776375009734,-0.3679811155219288,-1.184709425924269,3.2838875818892346,-3.4107456100403466,-3.336538157917937,-1.2564674272412595,1.8985637493963388,0.025650816389567146,0.6782134209037936,-0.7653298554945384,-2.0622039003451165
STP,1.6982396512321336,-5.090033209873214,-1.0493685226635645,0.6837842769459093,16.614626240186094,0.3574374496906825,3.132909736257177,-4.210014294553171,-73.51117614172723,4.436077525412802,-0.3555589235788557,-1.0633593679474846,7.10582021687676,2.0234968319245232,1.630063128880225,-0.08925506018241669,0.4428481176950216,-0.9586173885688876,-1.1100640394459562,2.7074449675486276,0.8149976241510266,2.0010931588319503,1.1922897712611524,-1.607510653266481,-0.028804755585984387,0.024548538804758203,0.9098642995706193,-1.2487823060768002,-0.20309596697670532
BTN,-2.110492942513791,11.823454710012953,-3.71833199001328,0.5908310082444537,-46.37357610122308,0.09166825053749184,-5.786747977635031,1.3989274458223624,-6.5357044757052485,2.323020113992217,1.8531593248850626,-1.7968800833700758,0.5387217982513318,3.25004256153815,-4.742332840007743,-0.6872555895177945,-1.0769560687363693,-1.0056278764849107,-3.0222778816441527,-1.6101624904980751,-1.5605478585697663,2.787091757068185,-7.028028017946673,-0.9618704737951849,-2.0381345821252173,0.03729269041073531,1.63886765487878,-0.9233439671638694,-0.5030168347487726
COM,-1.4913872994039985,-3.239607534144106,-2.6730194870692685,0.2773870657711158,-9.641478908587487,-1.0702052080556301,-0.6437404363460866,1.9082727993427588,-57.15956047037119,3.9337661714045264,-0.834877745158597,0.8465254478076225,-1.9184586469782474,0.35990038377045197,-1.3088911672578576,4.229198625254437,-0.518563825988314,-1.0023516056014017,-0.9017495741849938,1.7924953732706757,-1.0720478115427348,-2.3534403098092653,3.702820396005774,-1.2486693424397277,0.04768398549115338,0.03336440251048961,1.0516879085911317,0.04570019030636635,-1.5425578768675117
BEN,-1.5479473587562027,-16.41986351965019,-11.015815329520438,-0.29955327627201045,-38.93304844515176,-0.6640500605972993,-6.59258296510016,-4.347219502573645,-44.31281698446424,2.6580655290332023,-0.6013430893480438,1.0385839940307489,2.997209964695482,-3.962096453835368,-5.791919899213872,4.229241823902069,1.0483201137395168,-1.00482067375445,0.9600812264049868,-1.1202765168240367,0.5241180043252076,-4.5446714151694385,2.442743020983959,0.2379579748301332,-0.7824444772056768,0.010271569260105218,-0.3040613553373317,-0.42742841164512063,-1.655089035197153
PNG,-1.3073143919774863,2.2372854310665096,-12.017239360913562,0.23702960015512092,-14.726749512207144,2.2943394171432634,-5.239378843562267,-5.56937277045967,-39.40382691748614,-0.1764631493918819,-0.5926468144482904,-2.237947603923724,0.8197419511112691,-6.920495262006641,-0.05236204979268305,-0.852158708962103,0.3861967419474662,-0.9642506473513246,-0.7718370502821081,-0.8776752542674711,-1.2719765294724714,2.9761940308411687,-2.283814538910719,-1.8457345348482002,-0.7664994506600432,0.019031651277653137,-0.25139281804920577,-0.4187188565990659,-1.7105014219003098
UGA,-0.8730209562610222,-6.843335165945152,-6.795071407661943,-0.4513901154109973,-26.31319758829123,2.6651350920073313,-1.7000275229977717,-5.7892336167695815,-49.75727603942076,4.799497075368368,0.9075859149991016,4.698802700792407,-6.468220118404377,-3.2009466267222355,-5.545397170070436,-0.8657607271733814,-2.2034940008274257,-1.0046319196792133,-2.286998436332211,-1.1038466264626217,1.0128390167233952,-2.9061896036946697,3.6203238623873055,-1.9332723310512954,0.7416356652370591,-0.10542986558099159,-1.3095361981685019,-1.1587096478258705,1.194180325326172
LSO,7.865024631520587,-8.786588273987773,1.9658372600758627,0.8585779272120404,1.5563986851984815,0.9325965126630373,-1.3219399459931505,1.4436564936216794,-50.67616232439451,-0.6182559126776133,-1.178957335329788,1.565626856733215,-0.9154557872174587,-3.196446712566873,-7.088040030897387,-0.8505368581787731,-3.0592580687462805,-1.0066691544978144,0.1785315827007974,-1.5349183892439449,4.566440743659282,-3.018304424942716,-1.8410864896342514,0.7175576961559812,-0.29656708829826184,0.02037119745163692,-1.5237956813106996,-0.6715196569265349,-0.5063000349595036
MNG,0.8650690764871104,-11.108169665836106,-11.311045211165007,0.40531464792864563,-12.85369060615081,-0.8408396181303696,1.7982881328679001,-3.3849028077299046,-20.516987606302767,1.0691501638289438,-3.559789574011632,0.15322902182318032,2.2508293149683727,-6.153854542963286,-0.9500981593639377,1.7139168450797437,-2.5846952659581617,-0.29961746071844997,-0.020135073843746965,-0.35596632627225344,-1.9201916298535973,4.844817654411692,-1.3562880628182683,-2.5067751134606233,2.2967460507937725,0.025507826709998203,0.7161758837422276,0.2780314396003866,0.8575113632984287
KSV,-0.3762766810680078,10.060621646079465,5.471128267367562,-0.4998900812196804,-12.472148413254601,1.0391903533005666,-1.9956930348430548,-2.4298914578172712,-16.07023468492552,5.696308004018673,-0.40877560944336633,0.5109384943889301,1.0931773179838173,3.6936636997189662,0.012701226247049613,-1.0597728842781684,0.6496460663227805,1.120648921986104,-0.3227829475620526,-0.6772508858379368,0.004988718574683304,-2.831318691589865,1.886553229258185,0.15726709771078085,-1.1782800012427634,1.0814403278051457,-1.7866788692754598,-0.410108061494978,0.7790889467893488
COG,-3.2543925902578357,-18.00228301071404,-13.26251423718544,-0.007926126164529038,23.29495139482168,-3.6603272548224446,-4.070938029667432,-5.3394635729414475,-45.25173733457402,2.5144176371976354,0.10125225983309816,-2.1013093846798774,-5.194765565607392,-7.036306265679343,-3.4689488008268095,4.229241823902069,0.15731625478400618,-0.9853679067278731,1.1250608712867676,-1.1406644159538037,-0.9696046382776197,-1.3949429138630287,3.4609760733169503,0.3688788467749957,-0.779584020970467,0.01968767535699417,-0.2802590413616627,-0.7974869394126936,-2.1793488506091148
TGO,-1.5592444130090186,4.985238084172012,4.044618959837209,-0.07372816280872461,-15.153538395097499,-3.3959085354006424,-1.568830923085344,-4.2848835483137835,-46.412066561086014,2.1474767886455717,1.388767193578186,-2.1172946097803975,-6.524386801459763,-7.680420404399942,-4.3283811246156265,4.229241823902069,-1.6070496170294102,-1.0007014531158172,-1.2180423515895635,-1.1132471484727082,-4.506143496654173,-0.3535909346448456,1.3437394219369856,1.5545014635896017,-0.7821709283190297,-0.05305793129491587,0.6663250351016321,-0.42481675180317074,-1.3019743911916644
CHE,-1.9525124293211116,-10.938764355363965,-0.38381026506580707,2.1548209315088163,5.199892308683195,5.194100253733252,5.761499031034944,0.040400911614195234,-9.078938283735345,-3.3413585449848693,-1.0917039539952111,-0.5133276912057037,-1.2681123222200825,-0.6133514780354885,-5.650781362384608,-0.8187077053173109,-1.0340696007176626,2.848039423007566,-1.4902720582837865,3.4124940901129204,-2.3315145241948216,-0.315417553446596,-2.2515157150856964,3.2934097510669496,-0.5301050855699521,-0.08084271161335373,-0.2661072649847934,0.06317582780234487,-0.7812518216957915
MNP,-2.3225559987921383,-11.878589598455019,18.441838111924557,1.1015652812800665,4.405052506099343,4.296151760516677,1.1109971075154403,-1.4531565499474515,3.579712067558897,-3.733591122293268,1.1939201084418822,3.572182557931194,-1.8577391181370537,-4.977847180913601,-3.095844608231115,-0.9597001689405464,1.2268002043644186,-1.727289290595204,0.8000534124727124,-0.24473498796476123,-1.273261539508228,1.2934948201403949,1.4069656931974357,-0.8337021914081832,3.5533056339653255,1.6850302853826538,1.4194151048053354,-0.7537575720007277,-0.26885805631657517
LBR,9.690156212002645,12.098885783902142,11.474328932430383,0.9521415651799217,-10.713386076014691,-2.503998724416345,-2.50899137942483,-2.4638433628345413,-53.805107949707306,4.208092267395262,-1.897140383983828,-4.277985073217674,-5.219769791709943,6.64200306709342,-3.8780045887564616,-0.8478303509162362,-0.08622949560019122,0.5792052839474656,-0.8058110426042351,-1.1228841545462092,1.8355024799344106,3.428347900055943,3.2185588350652967,-0.01224980166014844,-0.7238794434460886,0.034895649134005384,0.09433569779817841,0.9169699559309032,-2.407913959647477
PHL,-0.9974440465885192,-9.603229568664016,-16.178536894481745,-0.3282066744517169,-0.7866915891437969,-2.439524925003272,-1.3527606827943979,-1.890045106426291,-23.21791710957472,0.13238744569762884,-0.383614411493972,-4.636771924124424,-0.3169542152001253,-1.4503716514307963,-7.438691752910566,-0.7149725555106948,-1.4388716948553055,-0.9344252156014852,-1.6303630992981106,-0.5655528057819698,1.3517984731332884,2.4821829257512453,-0.7889923616410989,-2.510175803354171,-0.6564239782327266,-0.22090267406629405,0.1020585682456254,-0.4252516339626113,0.04728621028140433
MNE,-5.084637430884065,-0.48279926868586087,7.775633242360166,-0.4832521936144277,-5.26497399249081,-1.084049045816149,-0.3129192806036437,7.263707739330531,-82.24593389568982,-3.111532238937777,-0.4392287020562936,2.2803532822488517,4.773624374940958,-1.0795826269452113,1.4608767770133093,-0.5570441898456706,1.8640759568963494,-0.7585954189405636,4.4397009653557085,3.9582821788520492,-2.093935009349056,0.5734923906314162,-3.9100741875194966,-0.1621080605783799,0.15697956664512341,0.019693174960054512,-1.23113773879245,1.517416736609039,0.7539280459757368
KOR,-2.9437823548224373,26.48022627617286,18.777605440374693,-0.1425606864487689,6.5509975977424295,-0.854201459143213,-1.152304927217277,4.8380673755711046,-12.22300663322344,-6.4885935947218165,-1.4176327775440234,1.4559499608386914,3.3957657575569513,22.460016782815362,-6.62926707415963,9.174357822447375,-1.1082241006713824,-0.5804108632099373,-0.031275156338241517,-0.3138878591084502,0.9040916899099587,-3.0268076588162094,2.236705505418516,-0.6206105005261524,-0.6016893684482203,-0.1042663067049388,0.35147854430939,-0.42713104750846187,1.7518803644141938
PRI,2.7959211681141927,-12.206392417654968,3.7611759041222554,-1.2767230915101473,-5.013339212542715,2.62721781479335,8.11808956006913,0.10587610320201535,3.6927346608263454,1.7643819995388257,0.7401435502020252,-0.8864670028580448,-5.349067170089771,-1.9121852596058952,2.1726613305992575,-1.848002385589946,0.7372293165115924,-0.07788903788722115,1.1383847727585104,0.8948197510352317,2.9035654631651715,2.0997893548851145,-3.449218286587108,-1.3507299797690937,0.6349820304771824,0.010125436950216078,-0.4471210361019222,-1.2253943092046446,0.19113344193247353
FRO,-1.5431948493375731,-9.932433324337026,4.122191773421309,0.9111444198826896,8.30670859260889,1.8967719667391274,-2.1321022193433183,-3.625029363000479,0.349340552184371,0.2819498979096502,0.43003001097250454,-3.0321751963055443,-2.2045679258191795,4.701743472296034,0.25658410537541976,-1.7432570637032572,3.8163978904054288,1.6791836832565608,2.425307654640961,0.3648621069554096,-7.303845276918466,-0.053296478085205434,-2.62687093664211,-0.41339011713626483,0.013943697737180905,1.2777034480585407,0.06250975877352949,-0.3250794647512161,-0.32853057920013695
DZA,-0.2821181448744248,5.269328200389015,-1.4764028381151473,-0.0049471898956756424,-9.968066814295188,-1.7366594101362232,-8.236731627823843,-2.505431476501778,-8.398814755869275,4.401096517889633,0.12377142036315195,-7.1504099738422315,-6.684833886718761,-6.791573327417884,-6.13660406119892,-0.7825349929116123,-1.5487953901879126,-0.9275577292436337,-1.3701579383544347,-0.3894217201558131,-1.229493268769756,-3.6283677265671086,-1.0416372879310574,-0.2708419183321375,-0.7331453176386866,-0.15113392398519024,0.2826031268099795,-0.39633836958909247,0.09473140852950956
SYR,-0.8822977752429934,-13.172822029892677,-5.6435540488056315,-0.17934601270479844,-1.791993305839075,-2.4021449033948197,-2.526268705763103,0.10908741152096613,-46.180147534120145,5.446820429447893,-0.9515568242591133,0.4862084975503607,-2.5973938463400748,2.817328614612366,-2.891535602199395,-0.7923868679709885,0.2916977200772741,-0.844954495012247,1.6452797799769547,-0.8983891055344588,-1.664983102414698,-4.1014614528538615,0.9364114529171608,-1.8693918415356892,-0.7728431106294227,-0.10151100557170648,1.8682459362359087,-1.3712272596186181,-1.1201817622653216
CUB,-1.5381827887204116,0.7252765517019596,-9.085069006802122,-0.019066102360631977,19.952320107426125,1.7275396850772515,2.971719481618113,-2.101978362888636,-12.03571716932867,-3.461351148530616,0.041786991269403884,-3.9847932201479113,4.011958145894765,-2.7044700311732517,-5.502016019141109,0.8850937812892037,-1.6242641015006911,-0.8271408953709344,-1.063218127973663,-3.276400316195026,-0.1713079985718875,0.42223615440114015,-4.255707785921592,-0.2369328027009574,-0.7663913447740643,-0.10019738609786431,0.7917882466697495,1.1308484473770155,1.0481058270782007
MMR,-1.5783988112137135,-7.289309840249391,2.1312136777514437,1.0569760394544658,-7.751630078412803,-1.4503246838555293,-4.161358510873037,-4.940747575924051,-35.08076508570294,-0.4819855308862844,-0.29593406158202595,10.825714754481943,0.048386543513994296,-2.972888719474082,-5.404976996598799,-0.8060943265914016,2.635158549550605,-1.0137868695926262,-0.729953153220535,-1.0658089580087544,2.672666638448614,0.25730292777979613,1.5929049852922836,-1.4531639963413827,-0.7690838961038836,0.025507826709998203,0.45493127655600396,-0.7307490048987411,-1.256340674960426
SVN,-1.7833323141040203,-11.537167235086857,5.135625479480901,-0.30659943499751974,-0.702047500893349,2.903510015135586,2.4202722339642477,2.9178287477019156,13.040408503050688,2.203513440643447,-2.3851975728825545,-3.856865962021022,2.678817763222794,1.8818370595798517,-0.9655997638772813,-1.5573676550837814,0.7501790244375187,1.242066552539742,-0.9797518792924517,-0.4610568742467588,-0.44461496497794273,-4.455983968965153,-6.569109147018104,-0.5692648003222951,-0.25249053145981415,0.05275914553158269,0.41800347803595805,1.1561425792972475,-0.35121412145715014
PRY,-1.7550667074439192,7.491510538737114,-0.13811836640233277,-0.41917255455599073,-6.568543955534374,-1.2628732199879935,-5.578869652361845,-3.777070107604339,-43.22341182507623,-0.8502446130725972,1.5871158937403425,-1.3061089580244516,1.7270005101252872,-2.0609323945376214,-2.578969658535686,1.7459036467449907,1.428161469307892,-0.9104875616707886,-1.5742031316083664,-0.9628503514050816,-0.3681995953742821,1.0797168007395634,-1.9155499271869325,-2.9158306541497874,-0.781765981895619,-0.010892474631258534,-0.5468887459348993,-0.42758210675499303,-1.396412865782768
