Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53
MDA,-6.567636149163578,-3.1969531685771,5.809475546374503,2.9467208711306982,-6.128743333533365,-4.135311334925668,-44.188946829996496,-53.55212495617119,2.2402256004277312,-16.758873603480904,2.7998527012000958,-6.670960679794926,0.3475346955182234,-6.360808376177766,3.5520777942382757,3.166894415976001,-0.9831323915341059,1.7254463516881846,-8.786709027164285,0.12063834901873677,16.802482240855507,-4.07941603273966,-1.722049665014352,-0.46131131025737215,-1.4121067838443846,-3.0064118630300634,-3.5292349215955667,-5.049262806025883,3.0108452120394738,-0.16913347209503837,0.9098896048883023,0.2079817349794718,0.8691668054072007,-0.9792419786197215,-2.4226004853878393,-2.512716180999392,-2.149240499942354,-0.7603392070410022,-3.3412686020929363,-2.423365648568411,-1.916076035566343,1.1474519088401238,-1.1394495414672554,-0.6136323300313039,2.041845822967929,-0.024844775257532568,-0.2732551742893819,0.1252463968922822,-0.5106414383620028,-0.3470517520285798,0.6889812532366107,1.9348361740323754,-0.025792626955069373
GNQ,-4.417483759654683,-3.396440862062734,0.3623127227409144,-59.90184374498624,12.812834892335236,-8.052631000986713,-39.32386463982976,38.23124738903268,7.836528140862466,0.502425574396558,-1.2452270885903607,10.436565236393784,5.700279334790043,3.111926983825453,-0.7134830508995272,7.9269159733964605,-0.09966336118554908,0.641188819410736,-7.2628267025358815,-4.690489294455347,-8.667875001110355,-8.097194117862974,-0.48937472801478776,-1.2483162830190135,-5.002851775676134,-2.6680807550129,-5.557621676668637,1.0190670328544154,-0.821078732002582,-0.16664190595414802,-3.92802965542632,-2.9358690081004157,-0.10244952690092357,-0.1916397943080339,-1.1432350528735475,8.447500901963163,0.32406068016067446,-0.10565546576413465,-3.1646220678896344,4.838290563426245,2.2116527039041003,-1.6548848132735943,-0.011026333054978243,1.3321008304500537,1.0674719875829715,0.5497624377637735,1.716964806283089,0.125246396892374,0.9554648810247891,2.3548877765132685,1.415356175652502,1.685355757106268,-0.43807046079799616
TMP,5.5031942881101585,-3.665439039623076,-1.9325125021467437,-14.484723130912963,-2.46145723480738,-13.102497093555634,0.41070584188450293,-85.22143794786707,9.609743654119455,9.09894904671843,-4.140685639347261,1.2866394779587405,-0.17107558355702723,5.200310103967928,13.413468439896324,-15.905182243568534,-4.595802447038132,-5.136287823066615,-4.073595666652357,-1.7729683519223174,-21.472418590461405,-14.530178616829115,-1.4552330040133898,10.608062687123837,-6.245333968266625,-0.16824644023510604,-0.830242162243958,-0.9946321432172567,1.088415227172698,0.5002478282686251,-2.761136389694617,-2.374933733593018,-4.169439837381491,-0.8519720912349137,-0.4312083076893713,-0.5751818544855778,0.15333125972676287,-1.4401961554369105,6.126115188905753,1.2480993171414256,2.4916077546541757,3.9469328023909993,-1.6687219590512399,-2.51815388667733,0.6406377951683806,-0.0372146558602926,-0.3853884379527382,-1.9722358054611695,-0.5881680630883098,-0.26907860442151404,-1.0699309924746883,-1.648927394059386,3.3077404277800673
TUN,-1.1707166805570668,-1.0502889188380706,1.5398204353112308,22.41841492926889,-4.209327810634675,-4.138767234116554,-36.68277338939089,-28.78529293952104,-7.889886650510698,-16.220670501852087,0.18033756343114188,-4.7203800694063816,-3.2482583940495946,-5.439079169435425,1.5607776122626098,-7.494383913881757,-5.026173686823797,2.5198556535459677,-5.899627125242617,-1.7338386254385452,7.112471847935936,3.019012111571314,-1.8183289646848213,-0.4706530842540819,-1.735013872452331,-2.8130162407906587,-1.1437106007284772,0.3244712879446668,-0.9257236625640515,-3.232286124008054,-1.4926628825855053,0.4274756980811536,0.2287455686011587,-0.9113109328191358,-1.3948163825422661,-0.6433343896072167,-1.3743032868555776,-1.5011356154159372,-3.008471448355375,-3.205691179348438,-3.0482152459017127,-1.5653167758056337,-2.2303725463233657,-0.32378479815559513,-1.94340367079433,-1.2536605462034316,1.0832787560664594,0.12524639689209865,-0.38463622421929694,-0.564656548045969,0.549282766395993,0.054380839834303474,-0.22615943668704055
YEM,-2.1162283480919495,-2.209155625019535,-3.2289146179561388,-59.237351951681724,-4.766381629082572,-2.2802737979350542,-56.078229008902056,-11.307901281745446,-9.90860625600865,-5.310813682710441,-1.9719490124512178,-1.591223863833917,1.1120367906263577,-1.3850924385489654,-8.242024669314198,4.521820242675916,-6.389306833028625,-3.593895163171139,-9.906533171890475,-0.9615427100291662,-7.217062832832777,-10.994329105519386,-0.7298434671272098,-0.2137980788168389,-4.793694319909432,-1.3604793142870308,0.8396727325639113,-3.7101877999257704,3.090516200692128,0.9160749682571571,3.299505167948098,-0.012347332939287803,-3.2450831741475987,-1.6088464791998272,0.8897105850045813,-1.9178400918669654,-2.1732460097127584,-1.2607609967064561,-1.018829706729366,-4.463514147405331,-0.4106507951853704,0.9252827076083152,-2.782035228840373,0.7167500818896028,-0.4930124151310702,-3.9916550879692068,0.9118600474532825,0.7022215464605006,-0.38091802327831226,0.8293820925193048,-0.30841174258296,-3.221744232378547,-0.5111647347917045
BDI,10.55760563944213,-6.107712908198968,-1.8569407959193809,-24.68236526555073,14.936892892914926,0.8520579735266457,-61.63045428302566,26.717134027248978,-4.121908776337634,-11.006566730831812,-2.729138745921941,7.744015937760147,0.31776666071255805,-10.287210977293178,9.521514984490018,14.901093414312648,-5.515679914745226,-0.8705809711476353,-8.576079159012304,1.0038702654924814,-17.739831495072004,17.026284364143415,-0.16136356743567581,-1.6691916407915606,-6.233233603457835,-2.424609937036042,-0.07246507671895053,-1.8614515816694894,-0.8058274426344465,3.245924963442474,-5.419025316678513,-0.6493143657354445,1.1614273891561742,-0.5966583672641598,-0.04325086947477377,-2.0848471267726802,-1.7515636109055954,-1.410805257828169,-2.0104432876227807,-2.3742336717955745,-0.6309471895893463,2.111305487366729,-0.2957334107787706,-0.9724934400184618,0.6615635108811924,1.2860797267977542,-1.459289175905437,0.1252463968922822,-0.60494716870045,0.941472408952253,-1.0164511922611095,3.044703484045343,-0.5110657435400697
CUW,-0.721204108354248,-0.719632839535978,-0.4077159300561282,4.210868209215515,-4.123800869974604,-16.12334437704943,24.625812937390283,9.094632249278778,12.826748538263773,-8.395464932865147,-0.7352886632956048,4.920976532530726,-5.382542557323791,-11.129809137111186,2.096465723614464,9.75378897107128,-0.11525517624760656,1.020663847322912,-1.6189296401806044,-2.042672650059263,3.9886533142017186,-7.613455388533227,-1.919550206387788,4.234967858721933,0.82740751614141,-0.85082667143296,1.5157124727245062,1.8139036465796652,0.1944312248321729,3.391955778748389,4.330299862442361,-1.4653736168958953,-3.0012339761523483,1.0979479475168161,2.0480676132013906,-0.9314547573936056,0.3395583381187738,-1.08131394860576,-0.6606369302931546,-4.294296756641847,-2.3805636526856655,-2.3419800228045586,-0.576273088259597,-0.34012913714647125,-3.232739125320986,1.3259097723282642,0.9683028199924355,-0.6680961151045486,0.27158806472044633,-0.2816319646790533,-0.4851330013427839,1.3595327490286417,0.45582799886691355
CRI,-6.4619291994147305,-2.2764330104721697,-0.9664966498385128,9.118296930912507,-9.010508032981875,-11.860742385593177,-61.62115575396027,-10.428688958059576,-7.641066459438588,-12.900573288275814,0.270365454187972,2.313709367944197,0.7820454990122039,-3.410411203786999,2.142469289321903,-3.4809145330086277,-3.663818256067279,7.406572038529561,-7.237051615099552,-1.1784805263104356,5.543177762558469,-6.578030102229075,0.3192131160829976,-0.42215152190266597,-1.6350963909719844,-1.7891070116636416,-2.146800907101176,-0.08662876977555294,0.8884838360034972,1.1960490394285341,-3.2093237397564636,-0.31752516434565925,2.585772346610449,-0.9603346029244115,-0.6717268139473869,-5.315560777738016,-2.0942682033110707,-0.7958299457117568,0.19487605618805415,-2.7579218124155247,-0.5594575015589791,-0.2679630918228818,1.872788038691826,-0.5628989222486526,3.028757424783156,-0.44635071355977113,-0.20581721506688788,0.125246396892374,-0.2651177623341991,-0.9824665556187443,-0.11118891985233002,0.40149474432658017,-0.2975099796632914
WSM,-5.588504301951857,-4.012655892664099,-0.10340787230307896,14.173002026260441,-2.3458235277554356,-4.829159893432598,-30.736184457392532,-13.717393313328502,-9.363877801686492,-26.344608576954506,2.9679858172954443,-4.5391502236613555,-4.2732215212775815,-13.637027312312586,-2.670443105899693,-7.5902185817741215,-1.427536625935687,3.006043817373434,-4.766751336709694,-4.687143255167872,28.85068291339145,-12.453131928013034,-0.8113613052347547,-0.36492349851262557,-3.863466364267562,-0.18034213122508064,-0.7105749013525969,-1.466395405247243,0.7798522365402374,0.10928379271325439,-6.488592225635399,1.8731282163569662,0.8339196052967724,-0.5327081593610524,-0.8406167592446041,-5.326383452032105,1.034169977016945,0.4509176430189228,-4.746411343057884,0.4131035968790377,-1.2166629321663205,-3.146471909297671,-2.3074358897912512,1.4169533617814722,0.8528501872635276,-0.47352863088291286,-0.06917377658989303,0.125246396892374,-0.45048162931454366,-0.8526381527335527,-0.26172710735729665,-1.3174874211012555,0.4877732061476644
NPL,-1.2842159387700176,-3.2845275709965893,-3.738294180228089,6.526068908238939,30.337986600898844,-6.989491520567286,-39.01179262403743,18.582095597519075,-8.000589544040865,-9.121349327184225,-3.9277494960389348,2.2262826971954697,1.4079176010314596,-7.431546426006836,1.7962161862025305,5.30016381750848,-0.04866162451356426,-1.614956398126364,-6.517226229378546,-0.7555945654764985,-5.281802429188431,-6.78177559061287,-2.085052858430342,1.7240674217120737,-5.39984816545803,1.69221466561496,-1.928829748701249,-8.054509425839267,-2.03240191140942,-2.5050371789811736,-1.9494137880981124,-1.9227863001487386,1.516788545171103,-0.5193803631652605,-1.3419008957492937,-0.8321242629495756,2.657334387519565,-1.2037324250502093,-4.40534822866302,-1.1634986820850357,-4.264619854506467,-0.06863016311295944,0.9179872941394983,-0.7770499306264746,-3.9827523585804547,-0.5023717856210586,-0.3142383775039162,1.8763679115171055,-0.5968678949103926,-1.1611000667360114,-0.8172636157687185,2.2440953333762783,-0.6048613825753953
