Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
ARB,-17.246743457445106,0.7588589093971876,2.900337475106987,-3.4969073277807023,-0.42632599707084473,-1.2801551152291573,-0.1547515984652797,-4.609421539106763,4.0464776944674785,2.3966107124326244,-1.5956862332830892,-14.48156513967616,-1.3787048572405496,-2.824180086152823,-1.8374872687850297,-0.8963219040961473,-0.42722629295451064,-0.3052552169521292,2.811097834751694,0.05132108672507906,-0.5099604380022922,-0.4012682960673592,-0.08398700139639366,4.815709859594523,5.041860064670031,-0.7266007641500882,1.1352698404007542,-0.10439939760180264,-0.05286583868482937,-2.4457998478640613e-15,1.4081177957086306e-16,7.107328707531485e-17,1.0015380337934306e-15,-6.50137462447733e-17,7.139284834073404e-16,-2.4671622769447922e-17,-8.700712108461193e-16,-2.561538665249608e-16,1.873206081973934e-15,-3.928481471750554e-16
CSS,14.402777654285,-2.9324542209259414,-2.219828548971135,-0.8648492529156475,-0.20046097859456957,-3.383284745461475,-0.6926037030523629,-2.2617250624124656,-0.9131984963301101,1.1939466605944922,-1.419810355995884,2.146253145619805,-1.0986703266715272,-1.752150383467603,-1.1658277335391865,-4.003341531991612,-0.21831750076940193,-0.3595646136041546,-1.3115033739235658,-1.9146346276490385,-1.1085808411053528,-4.435927314088168,0.09734307348969211,-5.620409781054521,-4.327637432813686,-0.22334776676810172,-0.27442132779466655,-0.15467600738596993,-0.25371834266849796,1.4270007129463211,-0.23599064159697422,7.107328707531485e-17,1.0015380337934306e-15,-6.50137462447733e-17,7.139284834073404e-16,-2.4671622769447922e-17,-8.700712108461193e-16,-2.561538665249608e-16,1.873206081973934e-15,-3.928481471750554e-16
CEB,14.708945294295214,-2.5218180429663617,-3.8108404528835096,5.26246895731318,1.2451672596624683e-16,0.4498389257502994,-0.5179637406340232,-2.2791195279539287,-0.5504908015188249,4.51704121239511,4.3296804996997257e-16,1.3199677774566245,-2.559058443658066,0.1561148669138981,-0.6151962397354356,-4.015817106206047,-0.6749138414173351,0.033965296209572324,-0.8128009571915242,0.13764947520232323,1.7475879451839924,-2.808542897078456,-0.09120359568506807,5.422885237863824,1.066091773972523,-0.2319740793033232,-0.24939645854414966,-1.412168833978242,0.023897623723263883,-3.72049782607907,-0.18853912969045558,-0.34122908185388817,-0.603495529134788,-6.50137462447733e-17,7.139284834073404e-16,-2.4671622769447922e-17,-8.700712108461193e-16,-2.561538665249608e-16,1.873206081973934e-15,-3.928481471750554e-16
EAS,9.95413551971203,22.93768820737002,4.551979122089207,10.7325103296468,-0.5884129991090569,25.155338912536024,3.6378260907924265,-1.745740528428602,3.714171197074041,10.929412469346085,-0.1047727704649129,17.87720845173422,29.242317364984004,-5.501830463838867,2.703140105525873,5.433244511225223,5.012867617327623,-0.33397078693466486,0.009678941177690747,7.993602047875791,0.3274410631769265,4.911469713537029,-0.4120469577978101,18.079112268713814,9.133334729641454,11.026164959365023,0.17397818661491213,2.510540632125655,0.07789589340463283,-2.4457998478640613e-15,-0.3733701013531016,7.107328707531485e-17,1.0015380337934306e-15,-6.50137462447733e-17,7.139284834073404e-16,-2.4671622769447922e-17,-8.700712108461193e-16,-2.561538665249608e-16,1.873206081973934e-15,-3.928481471750554e-16
EAP,6.436222685756104,9.264070670412957,3.4870988163598815,6.075646249783462,-0.6089582839026827,11.238614482770688,0.2564979256207988,-2.7880250759005007,1.7288480217833557,10.5025528794831,-0.030394886610094304,19.570855404660957,2.018450236930623,-7.209365435946197,-0.78991985011325,-0.5425344624704452,4.163038423914007,-0.3327899183039092,-0.6924427237860313,0.945426903615516,0.009581890298255569,-0.8155381819356975,-0.1176063567686718,16.46397571134276,276.3228091153198,1.5194423679682962,-0.1701497853030625,0.03717063902703511,0.07789589340463283,-2.4457998478640613e-15,-0.28242158647646465,7.107328707531485e-17,1.0015380337934306e-15,4.675215236245013,7.139284834073404e-16,-2.4671622769447922e-17,-8.700712108461193e-16,-2.561538665249608e-16,1.873206081973934e-15,-3.928481471750554e-16
EMU,32.04401728843969,31.640509207209107,-0.8296538123538925,6.9292518818545865,1.5986167181311326,18.379279451399515,3.9759813784375204,0.9993888378451398,0.09785986484016485,2.7344815395701603,4.3296804996997257e-16,-2.1598097181726295,32.316157649923454,7.338513202455941,4.967320711315336,4.630695751990554,3.5270223277247394,-0.3407898230663295,1.2011931956631452,14.58911701806214,1.1716300446752035,3.880873262137018,-0.253148924414896,-5.935337463411113,-4.70071734199301,4.614489575645144,1.6872985012524815,0.5533433632207193,-1.8690636536635098e-16,-1.8344572071923064,-0.29714451388967505,-0.42238200039063983,2.1449611056977087,-6.50137462447733e-17,7.139284834073404e-16,-2.4671622769447922e-17,-8.700712108461193e-16,-2.561538665249608e-16,1.873206081973934e-15,-3.928481471750554e-16
ECS,30.893213204959896,36.120410528292744,1.6481995879068374,15.963010879083207,0.12455641879843259,28.756152104958815,5.223284219298478,-0.22371285508770455,4.460036034841607,10.39807636550935,4.3296804996997257e-16,-0.5010717466675241,50.21107758654576,2.0909991084116757,6.021563133043692,4.604057968049511,7.21123454515385,-0.27440971242020795,5.128855619929155,23.134006755568915,0.3295147143909504,4.765766059600308,-0.2552616508062575,22.531045875908532,11.064641707961998,10.416941683679203,2.983195104880302,2.8876481596826613,-0.11386913012393843,-0.4004577291229656,-0.25001559017569314,-0.3456319673759948,1.653019016178534,-6.50137462447733e-17,7.139284834073404e-16,-2.4671622769447922e-17,-8.700712108461193e-16,-2.561538665249608e-16,1.873206081973934e-15,-3.928481471750554e-16
ECA,11.920867880967831,-4.271129205728375,-2.6188517804000058,4.185141559767302,-0.3256324730536057,0.7831559761882715,-1.0583285165730738,-2.519812627332117,0.618701983297062,6.319481002625395,4.3296804996997257e-16,-4.918043216915434,-6.259460131115759,-2.8197909200574873,-0.948521319782318,-1.2607977006282343,-1.1008963613879192,0.8881899092092644,0.9852180593285215,-0.6079822745024844,-1.3868581250130203,-2.1525070806979585,-0.23712952589573175,8.164872298861404,30.148298790773016,-0.6003488467927647,-0.24810858935717633,-0.15250067841602943,-0.17443944760358193,-2.4457998478640613e-15,1.4081177957086306e-16,7.107328707531485e-17,1.0015380337934306e-15,-6.50137462447733e-17,7.139284834073404e-16,-2.4671622769447922e-17,-8.700712108461193e-16,-2.561538665249608e-16,1.873206081973934e-15,-3.928481471750554e-16
EUU,30.832085351939565,36.41069285171298,-0.024287160204361502,8.900967158366132,1.1505605284936202,24.577414220813413,6.845465657093496,0.8471528381576152,1.4336246080396169,5.243558067681901,4.3296804996997257e-16,0.7449833006972254,43.83906647497179,5.396720265959638,6.289759319617927,5.989227879398048,5.9155577982878,-0.33841520904708966,2.0345835344747405,20.227526023904606,1.1420670920021545,-2.4755661428050533,-0.2514230434944934,5.223866152793985,-0.09107426621187385,7.935369615726695,1.9370961877909918,2.444615876502475,-1.8690636536635098e-16,-0.9866897257386081,-0.27986917573209147,-0.41915169353551984,1.7524497707429934,-6.50137462447733e-17,7.139284834073404e-16,-2.4671622769447922e-17,-8.700712108461193e-16,-2.561538665249608e-16,1.873206081973934e-15,-3.928481471750554e-16
FCS,-39.70966773533931,-4.713782237774049,4.761674706652969,-1.4322264913265514,1.2451672596624683e-16,-0.4752040275907938,-0.4355899685375744,-2.5746185039259224,0.5161634971194282,-0.9901627288062403,0.8812098597812245,-2.8169663829221916,-4.087240137498726,0.5001028893238479,-1.7222026607111762,-0.836366498372608,-0.9813976394132848,6.242604967318007e-16,5.460582909790628,-0.3952933425189787,-0.8427299567408835,-0.8368086293301454,-0.12581545424499363,12.390397569101687,9.88110304987901,-0.2179797915832492,-0.22846105012925003,-0.153206595759963,-0.2632168590000209,-2.4457998478640613e-15,1.4081177957086306e-16,7.107328707531485e-17,1.0015380337934306e-15,-6.50137462447733e-17,7.139284834073404e-16,-2.4671622769447922e-17,-8.700712108461193e-16,-2.561538665249608e-16,1.873206081973934e-15,-3.928481471750554e-16
HPC,-51.629349892462436,-9.64173673359062,7.61240527143597,1.702930240868556,-0.6218715857963666,-1.4993030712891944,-0.6559804329457452,-0.08896049205812173,-1.5378016613967547,-5.928128431869276,2.103715238775326,8.831611760015386,-9.877897821392738,-1.913261224056399,-1.80648349728882,-0.08102059691270269,-1.1818238495352276,-0.17899533712074325,6.095646751275124,-1.3309500519582784,0.25728363950968447,-1.8322077226467632,-0.29162348868478966,36.95133913693365,26.617593688208327,-0.21451443942181078,-0.22989269047992245,-0.16074005474678182,-0.4156041814415072,-2.4457998478640613e-15,0.005910766633058148,7.107328707531485e-17,-0.08735371858661578,-6.50137462447733e-17,7.139284834073404e-16,-2.4671622769447922e-17,-8.700712108461193e-16,-2.561538665249608e-16,1.873206081973934e-15,-3.928481471750554e-16
HIC,38.99682293960816,93.56992085488295,4.318528157862894,27.8752114958132,0.7576892876710544,33.54474606388359,17.792657790288345,5.248434669767398,10.742531563180682,21.95697976237834,4.3296804996997257e-16,2.275337058591739,120.62529832772367,-1.9188690944992777,16.781138160580436,20.089475736877546,14.217100070313785,-0.3527100627767259,7.097574082079859,41.29118105099356,0.9639762083878071,13.367377505039082,-0.4163180220443238,10.099789960201168,1.7755277352052505,29.368590640738727,6.316860083258093,12.131623312377615,-1.8690636536635098e-16,-1.2407320078360398,-0.2911268013087142,-0.30431431870661085,1.2682991773815924,-6.50137462447733e-17,7.139284834073404e-16,-2.4671622769447922e-17,-8.700712108461193e-16,-2.561538665249608e-16,1.873206081973934e-15,-3.928481471750554e-16
NOC,17.038838752840427,6.369512726445024,-0.5296294839098031,6.803073807359635,-0.07110167628332466,1.6592728026291796,0.9278400563149654,-2.94784513418132,2.8830435430870844,5.934535067248176,4.3296804996997257e-16,-2.737657602557823,5.051455306246998,-5.592280711395565,0.21407680634367765,5.610520744125557,-0.12729294651166084,6.242604967318007e-16,1.3118116249936784,3.335880648050135,1.070752648309119,2.5969107100469886,0.22031886327415948,-1.090572987129261,-2.3284135908777084,0.7596598470771363,1.3940825349031116,-0.04195304352915592,-1.8690636536635098e-16,-2.4454863441829526,1.4081177957086306e-16,7.107328707531485e-17,1.0015380337934306e-15,-6.50137462447733e-17,7.139284834073404e-16,-2.4671622769447922e-17,-8.700712108461193e-16,-2.561538665249608e-16,1.873206081973934e-15,-3.928481471750554e-16
