Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52
ARB,-18.404452591650045,9.657010270624559,0.6170891888592351,-0.9154801857550006,-1.1020655861377504,-0.22076168748331973,-0.4298328959968872,-0.24597947767029502,-0.2806711390225367,-4.789632055772723,-6.241888277405691,4.16073437743593,-0.8618629582379319,-4.045454971928783,-14.86373734164679,0.5480295377651443,0.40417067295527875,0.7428872540728131,-0.6960801906962526,-1.1421382618667169,-18.30495178497387,0.08916913195460542,-2.5739490083045955,-0.13848192141905824,0.09502238944987856,-0.18151711938386483,1.714793099775842,-1.5455438510533717,-1.589217491932984,0.1772198117545784,18.90363752410883,6.389794823301238,6.084893216434431,-1.0380209215155092,-0.7345324550316915,3.3177923949244703,-0.25901032703790794,5.491230366039942e-17,-2.874281322771379e-16,8.523156189918095e-16,-1.1556664163417632e-15,2.9995499261802475e-16,-1.4779718719296685e-16,-6.052668549360744e-16,-6.229584749285601e-17,-1.4432899320127033e-16,9.436895709313832e-17,-5.455792944243825e-16,-9.563254738024178e-15,2.2283466944470766e-16,-2.189737752824511e-15,-1.8503717077085946e-16
CSS,1.8590050102411373,-2.1440199574746863,-2.979936057891037,-3.567640969612985,-4.70023458297461,-4.271668140469996,-0.3915507243980676,-4.6758506137047195,-1.1351287639862564,-1.710273592641781,-3.7013198268374263,-0.905338434576181,-0.6681516068126072,-4.016346220626273,17.896626554173576,-2.0743587930054517,-3.958785258081949,6.466222295319291,5.535775926230618,-1.3816203569040066,1.6264253440239658,-3.809012543290291,-0.9256699154350365,-0.3465906662878267,2.46159896022397,-0.10015922407171013,-1.287023925566767,-3.694991317290362,-0.9338404305719755,0.1051334065581564,-6.6534073955223185,-0.5775893786221149,-4.8323008882999625,-0.5720912795472197,0.14240202605837707,-0.2566323739006634,0.13400881222598707,-0.6611073571499165,0.31138222286314526,-0.5355875221140622,-1.0955453103648383,2.9995499261802475e-16,-1.4779718719296685e-16,-6.052668549360744e-16,-6.229584749285601e-17,-1.4432899320127033e-16,9.436895709313832e-17,-5.455792944243825e-16,-9.563254738024178e-15,2.2283466944470766e-16,-2.189737752824511e-15,-1.8503717077085946e-16
CEB,12.84396660402006,-3.9520737498678855,-3.504155728397912,1.0501163369096922,-3.0309004913229862,-4.011780947490247,-0.2748227057120876,-0.6364342359453443,-1.2017853185366172,-1.211980406985744,1.3523579517701925,-1.2392239445001576,0.08738884648090012,-5.133717242920799,0.48014107414358353,-0.5225507220715946,0.2465578237681373,0.5552959345843328,-1.8761763967181422,1.3632076227192581e-15,-20.518802526907415,1.3647958051275704,2.248897798728116,-0.16756189273134878,-0.5149587611396598,-0.16482896056751106,-0.30414240926537983,1.8038770958321813,0.5567621784702754,0.5627016696251262,-7.118016858776803,-0.6756114953777912,-5.943066087482298,-0.704820879644729,0.009772402107787742,-0.5980384095388891,-0.31043167411267925,-0.3993650639506025,-0.1288366952178187,-0.058427054406029286,-1.9581735341941071,-0.2302091834429548,-1.4779718719296685e-16,-6.052668549360744e-16,-6.229584749285601e-17,-1.4432899320127033e-16,9.436895709313832e-17,-5.455792944243825e-16,-9.563254738024178e-15,2.2283466944470766e-16,-2.189737752824511e-15,-1.8503717077085946e-16
EAS,20.194969631605417,23.50162897147239,3.40596646394011,11.721079661286614,8.481573774533015,8.203657248094359,-0.5453669180564749,19.532372362687227,8.42949145204426,-0.7349383310419939,-4.236888973057701,3.033775369878112,-1.3062915150540846,-0.7278638246390311,-3.2159358621748417,8.8170077162643,10.750976320305114,11.58607251712958,-2.450196806407828,-0.11904575411944099,13.63035524305511,26.795511949995362,9.109557895777574,-0.30071085218788784,-0.530343397838185,-0.14793170824218635,9.613339183767968,2.651563015936686,2.0972357393968117,-0.2126847113690959,14.116028683203652,-1.3891860689731463,-3.471147663805309,14.885382957027257,0.11006657362046139,1.8961032379672547,-0.5150662261830999,5.491230366039942e-17,-2.874281322771379e-16,8.523156189918095e-16,6.0469652787310775,1.60328798931687,-1.4779718719296685e-16,-6.052668549360744e-16,-6.229584749285601e-17,-1.4432899320127033e-16,9.436895709313832e-17,-5.455792944243825e-16,-9.563254738024178e-15,2.2283466944470766e-16,-2.189737752824511e-15,-1.8503717077085946e-16
EAP,18.01283077951298,20.992749341718337,1.8415884130774682,9.134014478027735,3.6542041725428662,1.429210777943227,-0.5557804065007167,15.626057826669093,3.47852312010403,-1.4076800708875592,-4.466189947470772,1.4583385372683095,-1.0837848087416508,0.6245928683340196,-4.0669511199186035,1.4349399748949927,5.778649398436254,10.907969241048903,-1.6226235201687276,-0.055044150842616844,14.746460483241517,11.170478020579006,4.425901571254046,0.032496722387035805,-0.5232409919435508,-0.12141473901189652,1.684545059345082,-1.9513986223217903,1.236614050964863,-0.04163668952732937,14.116028683203652,-2.088373772819745,140.71501469922134,6.313132326386342,0.12997711927316144,2.277334588544769,-0.565833432692949,-0.0657734141148191,-2.874281322771379e-16,8.523156189918095e-16,3.1112650819748295,0.3169765352787595,2.0823241972623245,-6.052668549360744e-16,-6.229584749285601e-17,-1.4432899320127033e-16,9.436895709313832e-17,-5.455792944243825e-16,-9.563254738024178e-15,2.2283466944470766e-16,-2.189737752824511e-15,-1.8503717077085946e-16
EMU,25.03303884879501,24.76315670863787,3.0208909617261175,0.2564760219894022,7.301805297801015,5.371611282416003,1.251377221310617,9.687220199351852,4.601300046651737,3.042596552523816,7.003104515500451,1.1249662533457911,0.8283162560176477,-7.290100057304639,1.9718735624182253,18.277897449946465,24.83850038385988,0.49114587306340246,-0.9261157109080813,1.3632076227192581e-15,-0.9202690785295401,27.88688614659675,9.902019518777829,-0.6868836909903594,-0.5633688032143443,-3.047554897078563e-16,16.239198646274108,7.4668111077605985,1.6718487184929534,-0.14514677089248362,-0.29469345271292696,1.1232194377179452,-0.5935422829783736,3.1856143682288485,0.8329804442511377,-0.7506809570580337,-0.28858473233776377,5.491230366039942e-17,-2.874281322771379e-16,8.523156189918095e-16,3.058130235176075,0.925401583292228,-1.4779718719296685e-16,-0.2995924184254435,-6.229584749285601e-17,-1.4432899320127033e-16,9.436895709313832e-17,-5.455792944243825e-16,-9.563254738024178e-15,2.2283466944470766e-16,-2.189737752824511e-15,-1.8503717077085946e-16
ECS,22.480843844156823,35.22349542212336,2.730534384304903,9.129989698631897,11.607964703297723,8.002817462227082,-0.05164942105237434,17.35256042756075,9.198195933381887,2.592388185797499,2.7734286830249117,5.422837253060585,-0.06209068235307341,-2.361678525262151,14.02524374587581,29.539332088160528,40.6391177029128,6.741347908476964,-2.6112702696864094,1.3632076227192581e-15,-2.9835165419890624,51.08401832922502,12.427470010473234,-0.6010412301428303,-0.47066997438965624,-0.1504498343160226,28.989428552851003,2.933301583042071,1.1465617109585688,-0.2509340713417425,5.8063672675618685,2.643682814097281,-1.9285256025567468,9.06287659609886,0.44954132814622666,-0.14329136364814393,-0.30177915499632585,5.491230366039942e-17,-2.874281322771379e-16,8.523156189918095e-16,5.024253513952726,0.7778770427246846,-1.4779718719296685e-16,-6.052668549360744e-16,-6.229584749285601e-17,-1.4432899320127033e-16,9.436895709313832e-17,-5.455792944243825e-16,-9.563254738024178e-15,2.2283466944470766e-16,-2.189737752824511e-15,-1.8503717077085946e-16
ECA,8.62982853429014,-5.344437243090958,-3.430426622980908,1.3128973605213656,-1.7040686611277194,-4.752364089966473,-0.3619961404541014,0.17852951753700477,-0.6480783636050085,-1.537578697233274,0.9038006098853513,0.16101630916844703,0.08562767628784584,5.5437176514538695,14.674230343298992,-1.0926605155328548,-0.5157947136528225,3.472324760158888,-3.3520624969638524,1.3632076227192581e-15,-7.1622262999729385,-0.6667642319331328,-0.349055328043522,0.1799596189283744,-0.26021047690241206,-0.09616090589798948,-0.6941924602971222,-4.632751919545848,-2.0975907600280945,-0.2345429554722273,5.577904079379745,-0.6743569908087614,184.98040419695027,0.1721238101116639,-0.30187470065165073,-0.3760233110678807,-0.5005302937320684,-0.33734002268098573,-0.6786477740551004,-0.24146809410765502,-0.9346850924038019,-0.38800372494117463,1.0427366262252842,-6.052668549360744e-16,-6.229584749285601e-17,-1.4432899320127033e-16,9.436895709313832e-17,-5.455792944243825e-16,-9.563254738024178e-15,2.2283466944470766e-16,-2.189737752824511e-15,-1.8503717077085946e-16
EUU,24.011958631610188,31.63291551758677,2.72950171083485,1.0335141722932921,9.516980911481427,-4.070581344682279,0.5753643305473227,13.298866216165516,6.771268244466855,3.2903189100836143,5.4056619507603685,2.34835693384903,0.37409275291405775,-7.144687195117975,1.6500655236799937,24.75856180343918,34.610447912111255,2.1905193669830836,-1.6837159697895585,1.3632076227192581e-15,-2.407022985820627,41.73166494969412,12.530872132418523,-0.6594048096959638,-0.5593315338702822,-3.047554897078563e-16,24.296877568701333,6.805563601079208,1.4686204492076342,-0.22288510383583957,-7.118016858776803,1.7255758152265228,-4.973665391831956,5.453879747696151,0.7101010864346848,-0.6418346876552912,-0.2754367149116106,5.491230366039942e-17,-2.874281322771379e-16,8.523156189918095e-16,4.21876028847214,0.8933907858608361,-1.4779718719296685e-16,-6.052668549360744e-16,-6.229584749285601e-17,-1.4432899320127033e-16,9.436895709313832e-17,-5.455792944243825e-16,-9.563254738024178e-15,2.2283466944470766e-16,-2.189737752824511e-15,-1.8503717077085946e-16
FCS,-49.32354084836213,-2.1458592081629018,5.117645594122288,1.9478352959655643,-0.6512637169988146,1.8552591390517392,-2.390378144856204e-16,-0.49301525098331983,-2.9781392488631004e-16,-2.167686131997539,-2.7716443021236135,0.6836794453419142,-2.1086531861359026,5.877240857629595,-24.169893473822945,-1.6679573461215993,-1.8082738723048017,-1.827529372064158,2.836727201469833e-16,1.1532829381351304,-0.6344581427263783,-3.517809400884088,-4.78875328609528,0.050047227370580684,5.626415669822977,0.01750153253742757,-1.4077514145468122,-3.2446042147689442,-1.0734921577074514,-0.17629046415423355,35.47728829586127,6.099434508524407,17.45892974592268,-0.23311161452874388,-0.47191063807718114,3.3449917930009563,-0.3493666242971301,5.491230366039942e-17,-2.874281322771379e-16,8.523156189918095e-16,-1.1556664163417632e-15,2.9995499261802475e-16,0.4754875369205386,-6.052668549360744e-16,-6.229584749285601e-17,-1.4432899320127033e-16,9.436895709313832e-17,-5.455792944243825e-16,-9.563254738024178e-15,2.2283466944470766e-16,-2.189737752824511e-15,-1.8503717077085946e-16
