Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
MDA,-0.04944627077752428,10.074004134187467,-26.88863626282985,1.236930437177513,6.588311510120841,-0.5551387909795016,-3.3621116608563586,1.128197389990649,-17.030032659263345,-6.227517784061112,0.07201259618726391,-5.15530951939625,-0.9263522246701419,7.3287611668263,3.2470980757389922,0.548597830820871,-0.8220617779325486,-0.5104263152283423,2.9617323330575163,-3.9092813305489456,-0.9364908998101604,0.6190410598968625,-4.105016535504042,1.7283395387973601,0.234552696852502,-0.19214283173761448,0.43908467338428475,-0.01365644176497414
GNQ,1.3350175467198524,-7.666524564636358,7.599153024931841,-0.6762986040350459,-14.074504110394246,2.3034057981121667,-4.400496771073789,-1.4890507670989315,-4.266738665319901,-7.723844461979242,-0.22289093591549158,0.7302924598552945,4.870468074166394,1.8021941362061837,-6.061712487706327,1.8803519693654458,-3.33205053288098,-0.9522139932594018,-1.5995976353586268,0.7021032186166998,-1.9525134771051833,-0.6195226564992237,-0.2959596104748643,-3.107165735406801,-1.5565133893612164,2.20575283811871,-0.6074502483137968,0.4624041543270399
TMP,4.052780892737648,2.563259435294454,14.222422244404608,1.1436517144397962,-12.394647714094857,-1.5569547686698093,-5.0949871480900555,-5.40941221306881,-1.5039624403071332,-11.468502245334836,0.90838463167658,5.540916499915212,0.9934471763952284,0.27408525852107557,-6.8702583732555995,0.4371401063123228,-3.211925047285969,-2.3684506764869306,0.7917132076366767,-2.6812641817374128,-7.799655299389771,0.47751785674237057,-0.04248999736021086,1.5800139107600888,1.0090485668168,1.3608267623105488,0.4213506398132492,0.43085302265480285
TUN,-0.6433584758372476,-10.015318842698315,-11.43186846332974,-0.18047331857363605,-13.724835449678318,-0.6109023775554376,-1.3107942653640394,-2.147596472464476,-45.913802189160386,-0.6265018785300921,-1.1200610623680944,-3.130334547867956,-1.8088510563094922,-3.981069884121266,-2.6770124918058316,-0.8732249318062556,-1.4413816135876059,-0.7848438515927973,2.4129520935600732,1.4784418912174184,0.1534560542456438,-1.0595992256328626,-0.24026409609546395,0.8778996807065537,-0.8950174074734021,-0.03195168890406597,-0.5199464193021625,0.4392506119608452
YEM,0.8263410585018981,-1.3682363143521028,0.45798185932746205,-0.14039466695034905,-1.8866247238288,-3.2153305881747536,-6.385974010874376,-5.4529517564862084,-35.701280190032186,6.480950125447907,-0.4932367491025581,3.637609141860869,-5.583311313350537,-9.340149360367732,4.411381528176515,-0.6181612365423743,-0.07665632261272781,1.0673032785262904,2.4747752433001002,2.877742517059242,-0.12701782745966228,0.7743707223863676,3.022925661569391,-1.902812653542303,-0.9089414362489903,0.884166462178051,0.6379449547661251,-0.10390102720328602
BDI,-1.6588963543105462,-8.400265383481237,-5.602861931739769,-0.5088307852220587,-47.003924855464874,-1.29083809426827,2.072645095348364,-2.1625842052734074,-51.20906643846648,3.5644369673338665,1.237485007540046,-0.4116866576942704,-4.8703484282063,0.858481737143957,-1.4626344760669758,0.9203157003614522,-0.48014603431177405,-0.9017699600349544,6.282855761674421,-1.6697532314695223,-7.949600800760342,-0.8637834487628914,1.4433884628821618,-0.817598497389077,-1.747457558099343,2.1020463640206084,0.28555865821053455,0.5244399275188151
CUW,2.48403194490816,-8.745954061520637,4.3738846130271645,-0.7429647590816416,-8.90608794858782,2.062074565415757,2.105987504858119,-0.9790048179967621,7.2314885748788145,-0.7393538840697443,-1.5049775602382134,2.1885311276497523,0.7407493563893077,-1.6171714947420164,9.897740571292308,1.4344592657976385,-2.4052728695583605,1.984770144675164,0.03191128394825804,-2.248851874813619,-0.020163630159717436,-2.6571095532435667,-0.24646369729874693,1.4337775942929467,0.4073473289051678,-1.4828872983492003,0.7292110005341385,-0.02518810195626283
CRI,-3.042953221518814,-6.630646769187845,-10.134377421853237,-0.11339775126558013,6.571936721984306,-4.270229527970283,-3.31381065999711,-3.325466350910412,-45.91467076566475,-1.8705522050295074,-0.29930722908305124,-2.895351393491749,-6.660515375244854,-8.063518151618128,-0.5776933018627477,-0.7030850572418043,-0.5069186002044632,-0.48690176755149095,-0.07478705812731867,2.8681586743040968,0.6880152115364961,-1.209113215931855,-1.02235807861327,-2.8691936288498363,-0.898256343329859,1.4100503016851622,0.08201500543276273,0.3331219831907262
WSM,-0.5667159681083772,-9.218066232416128,-7.446358491367815,-0.7999995682064024,2.6692598536773913,1.4146027857569685,-2.3461367279619756,-1.0879387222498786,-49.742627033480396,-1.0208997618443227,-0.3998311671217061,5.126071282574722,5.820105158292108,-11.233882614927863,4.605741838373111,-0.8655637869929564,-0.8349010177268905,-1.5149920392676643,0.6886807832557871,-1.122799994018052,0.9854831860057137,-1.2245088781390332,0.2492998865143582,-1.1152133067387715,-2.113326298718637,-2.2567647347005586,-0.7225605222496219,-0.4039790507499845
NPL,-2.5239706865052187,-9.952146174382994,-11.205194864621182,-0.619626432038096,-36.26454006140904,-1.7005019535344914,-5.516034081179732,-5.060930990942189,-54.08451035549748,-1.4155156167573433,-0.9901840258583483,-7.749004812347392,-5.690817705370414,-5.416871857226015,2.3045694287461624,-0.6277902495060057,-1.479875125253224,-0.9026760867270778,0.6202021112257506,-0.045811221152772585,-1.3352516246317394,-0.7016096876204074,5.794909495491051,-3.2268669977162765,-0.9046471867278923,1.5991660753123644,0.0399853571566655,0.4595247900062569
EAP,0.25994669098484696,6.94244359504239,-9.519975592687443,-0.5716890100035864,7.698149743207966,-2.19719704386287,5.662863317101728,6.455627961311848,124.09857920064674,4.449683041836973,-0.3126734443161445,-0.712727010404525,2.3019665515018586,13.595834186335658,-2.5322564693227765,0.4202294790730391,-1.4125126416434652,-0.8023559157109784,-1.2355356523005114,-0.7097320632730248,2.2354435022910755,-0.15285564537830043,4.264140909453015,0.9161582453290652,-0.31749236743055415,1.8038046546927187,-0.5098773701253162,-0.20312789083694904
ERI,-2.2603488900769637,-6.686230834987963,-5.364991932530524,-0.15093596684325056,13.104531002797867,-4.0600953387270575,-0.31381815161438903,4.469684555106712,-20.18659370951278,1.1240543926632385,0.6193674418920305,-3.759120993993207,-13.989698433935413,2.576361091459673,-6.117131680639532,-1.5051012544671143,-1.5891290824515503,-0.05475303594975377,-0.28660892749060696,2.5596880134741222,0.8486008515455469,0.27367435056182454,-1.4480806740055,-0.6215488097238167,-1.0629594976880643,-2.446157245193281,-0.14650508541150337,-0.5062200117875539
