Country,x1,x2,x3,x4,x5,x6,x7
ARB,-12.625884383373853,-2.7113045654590504,-13.785295118950872,1.1086828497430723,-25.796792671134757,14.5203334360772,13.861030917642987
CSS,6.176190243260626,1.69015473383166,10.067349287918068,9.624573578877929,10.206101695937278,-6.192481399887641,-13.250773621412236
CEB,4.912901692935869,-0.22741355098392912,19.011671963622568,4.59530924697162,-6.50201879245591,-4.844440312671666,-0.6920913093844998
EAS,-8.093389056844067,-54.37245693483334,-0.8958273476347047,-26.17870374596453,4.900290414734316,3.2055519349634407,-1.5642553524340612
EAP,-178.2258934242992,-7.123616187745622,-0.04037312848941532,1.978755197893368,18.70304244024491,7.803614167144238,-3.7794649368882913
EMU,-7.65352293070455,-54.17012045089418,13.273647806485645,-16.299097967210486,-0.6533997006832268,-3.2541013721869945,-3.061485778172745
ECS,-10.601461898997517,-87.13623700236607,3.588799093096664,-29.940786359451597,-9.704573815976772,-10.141464188669987,-15.246444936541021
ECA,-141.21897457093303,20.245753754227113,8.457975117665434,14.65214262274603,1.9208783239574037,-9.257725989746078,-10.307440830622419
EUU,-4.880008015497356,-73.40045773195587,11.428918423202873,-18.01581767650169,-0.3479054456441837,-5.998876121386987,-4.606471308585269
FCS,-22.40782816798542,21.039149342288496,-45.41985063683175,-12.599651881946855,-23.681841791268493,10.528144500579065,22.08650650429359
HPC,-21.374849816376543,24.93246052241322,-48.54390686267678,-11.895929978950713,-9.0500166932329,5.594578288988565,11.08798840417094
HIC,-19.820824977455764,-192.18770258631946,-15.179582357494708,-38.72467876039009,-4.202376690404341,-7.904743171019981,-19.37630703357211
NOC,2.570762436566648,-23.76110294198094,11.377458721437645,1.1419655824610622,0.4789465364232677,8.463127396104767,-5.457665317180009
OEC,-18.44627710355952,-173.54145412681905,-11.313201456878495,-31.775804407644532,-0.7819849089181332,-7.092883730753779,-15.379208995070892
LCN,-0.17058888341834821,-8.330706076431682,24.053563481144213,-7.6264361564865855,11.3383895802238,-5.967159016616292,-5.953548910867293
LAC,-166.94248274083844,23.33143616390185,20.884093475168655,9.023937145431972,24.69692426188164,-10.76502205569959,-9.979653504917497
LDC,-24.337652351763403,20.48764771585587,-38.34483508010923,-13.845422199809459,-7.562883687346567,5.5489078307142075,13.337555776476094
LMY,-981.7990158240722,50.68461545871783,-8.967383690552847,-12.470936801872725,-8.72884274230794,-5.34447182055715,12.618545572644322
LIC,-99.3292633263679,40.76095680595513,-50.247868552108315,-7.8577273273802755,2.2478400548500304,4.887391592662258,8.743876941163037
LMC,-290.86210832033055,21.806363220096628,-4.429897572060741,4.649397328402543,-10.548849957229587,-2.586401215059812,-2.0567048441636775
MEA,-11.317564720817366,-8.17524656440828,-0.6251981763413528,1.0983446831843935,-20.635580870510196,10.196638666703155,5.940838680434732
MNA,-45.158944474919174,6.268092545978429,-1.9271979964425692,4.394609408277455,-26.50711205017864,3.899750067950488,3.441864383854459
MIC,-819.705194020982,40.61460468587872,-2.127875846724322,11.277202373423691,10.388218277907882,-7.254300140586492,-5.1428566227759696
NAC,-9.65623430174965,-68.95446271752355,2.59114633240094,-12.791727497397305,8.609905369834596,8.388897599018732,-6.848121640774286
OED,-19.173770513456034,-179.00021665721795,-13.11088214611086,-32.82053596278044,-3.206436959752719,-9.23385419574662,-15.967963697402803
OSS,9.164630336510248,18.39102812050223,-17.038202279595524,3.3767331640555067,2.9977612016551864,4.978516530342888,-1.199732064799827
PSS,7.288335336232051,16.461239326998264,4.91481630338677,2.8016642243371206,-2.380402304097458,-7.094970003779077,6.059310713972698
SST,4.778892658505771,12.628347037609792,-9.110763045143408,3.2738319723125406,3.0357421385498444,1.7989516010015298,-3.5801867042122026
SAS,-73.36151189192115,5.746654004287837,-9.488448690355838,15.224444766821627,-21.3047169201133,-8.877811781744768,-17.08505152987737
SSF,-31.51208056716515,18.042805515414674,-39.643786543399095,-13.760278350229758,-15.183608730609464,7.898156875308948,12.188193420888833
SSA,-150.84994576007924,35.484716235611664,-42.50299505798032,-4.240466961893807,-9.539821447618845,5.2518594299228525,10.756354513405253
UMC,-489.22844813257467,23.11484162567554,0.7714940884293107,14.359323093379771,20.845895155149208,-5.363569399335826,-14.806206554504467
WLD,-150.63639575330257,-262.6402471195578,-19.98433937019226,-137.24702575907335,-69.1967549447046,-2.064062701170481,12.973345651323896
AFG,3.8058142988984125,20.869461715037062,-38.790235046301206,10.911720830327639,-23.530206494535825,-2.3867033291518487,-1.914815116601904
ALB,48.55142528605378,10.710111852115208,4.32955197800182,-1.8975014020478236,-3.3678957039630135,-15.44457053701456,-6.220977447206461
DZA,52.682551302389975,-16.68051818197636,13.44349374738177,19.450608666747637,-13.622728077173463,14.446734184810328,-4.665808547641202
ASM,-0.08139985943751314,0.09138633955749409,-0.7047590709327166,-1.2011833636416716,-1.0660731573549034,-0.9642904615700694,-1.1974156705052819
ADO,1.1684342667894985,5.6778759146552495,-12.384384052740936,-0.9748323339026658,-2.0988918897322377,0.12933679666390246,-1.321256404863671
AGO,24.49807389636084,0.8361681028001029,-11.458280661968523,4.489825078587096,1.4424438947810378,27.096359038728053,24.895685350909734
ATG,5.460242280262747,11.994046894993787,3.238644601140303,-4.550521147753006,-0.8263644167736616,-4.5893064472850975,3.4157637034868293
ARG,7.9560700510736595,1.842565804384547,25.604597124996438,-2.310430951289119,13.986266865314317,0.970812011585944,-2.686809200345455
ARM,41.00314287547055,-0.11564865431603444,-2.4170009795560103,2.3449041848692707,10.294792257363913,-13.949975185856644,-33.01701710613066
ABW,-1.7183997695088231,-3.4285942571578634,41.70561006257059,-3.33260436186336,6.013435785171837,-5.260552430196471,8.106541043013491
AUS,-2.2482640407460583,-6.513419083587018,20.538483708188796,-8.394099380942187,22.885589597676507,16.39338846622888,1.8981691206364222
AUT,-0.2491787576151563,2.4289320675937045,16.828807674805105,0.06787876093888334,4.489662482848658,7.167940490226723,2.1827298065088145
AZE,40.07506253683938,-23.484365423477815,-12.04216950869292,16.193673825992903,-2.5668976762134124,8.376847757197318,-15.482368532347571
BHS,0.9092348095993845,9.632977131832721,15.000511425454668,-6.128850085639555,12.761982040555948,-3.9828601249331506,5.559123392219513
BHR,-0.6041866923776303,-4.638174102615263,14.268501147878329,13.586785064093387,-12.547394292227361,8.173324277643708,0.2709587831946628
BGD,22.261859462415348,15.094237822136572,-14.696144208624105,-7.125516003144014,0.2735111370883907,-6.778416301871738,-10.146791688282635
BRB,5.3645885449535555,9.605295496779727,20.40434000417381,-9.50241342953181,11.978382005877418,-6.803586563135085,4.2958663229958844
BLR,49.976751731241386,-12.877245115029506,14.053965520080892,11.983697640901893,-2.735423342945367,1.2803299722740904,0.6639869388794382
BEL,-2.3226379404569966,-8.120947661137146,42.08989740465744,5.486168696856185,-3.837234252868279,3.277573958166441,6.342574187116911
BLZ,21.639851465821792,22.65203212895739,24.536227182385623,-5.285594338359738,-0.828083789562486,-14.193788301679303,4.502872503109878
BEN,39.97221413224385,33.16626915601481,-17.78204808855611,-7.4683700755306095,1.3426758026894436,-10.03761209007999,-9.640505038737176
BMU,-0.3986820751440424,-2.7477163401112588,4.4813208487465115,-1.8415729982858566,1.393789187450485,1.679468786068285,-3.331972951298115
BTN,43.19006795467716,4.471716909823662,-35.57351796507245,-3.320566667211809,-9.99198902563483,-18.76916068171903,-26.481639847835247
BOL,33.53803396471426,17.542769940202124,4.310247126468334,-6.272407117273618,21.07160349314067,-1.6607156084823496,-8.789365872629142
BIH,44.37980009045096,10.087755564193483,4.968634294979763,-2.6222323108083465,-8.405429057405644,-12.969041425821604,-5.504376086030289
