Country,x1,x2,x3,x4
ARB,-4.573436345000258,4.613771517729779,-11.79166905404183,12.162189093649301
CSS,4.652502793135482,0.9700863171482748,13.923930380829088,-1.8997493333538893
CEB,-2.3060245087132745,-0.9368217333290569,13.921467250362547,-9.244634547963546
EAS,-15.082990902902083,-47.01100701571031,-10.112018508205352,-19.91735088083152
EAP,-276.8927198813785,9.006806486045011,-5.962950318559298,5.1896632628822195
EMU,0.5266343948584744,-56.09273554890891,19.905917279618325,-3.1050359287669296
ECS,-20.029589092669852,-78.12632272243216,7.720100834807663,-20.724150460905815
ECA,-30.99215246862097,4.831104466482394,12.848853664350068,-2.9954873090675234
EUU,-6.298554151912236,-70.28301171510265,12.762779491673598,-10.980169111425452
FCS,-9.237704871003194,14.525224255887489,-35.242159494416576,5.307700589821656
HPC,-27.795066330978965,23.34619806938182,-51.63491637057245,-10.553516364724802
HIC,-15.6763890545972,-171.04524104461055,-4.249964436593282,-15.335813909501018
NOC,1.0002539311753307,-13.40623898080452,14.304440869920626,-2.808277914746009
OEC,-11.330841111785,-156.12853196545973,0.9626575886673193,-11.516441128974911
LCN,-4.425841385396281,-3.6270279694917007,19.585811523582187,-15.79216220574623
LAC,-257.390169641384,23.17846976890403,19.579004712385213,10.206991517853037
LDC,-29.4010265415398,21.87798568928029,-47.31230976969042,-14.827757651288763
LMY,-1078.7243568495576,28.08487798520182,-6.395786201451566,-19.323160291065435
LIC,-80.33519881242131,25.671976796102566,-53.23223897988569,-6.505171229423852
LMC,-301.51457067742956,16.07243512536818,-2.768456549439878,1.5265768258859935
MEA,-3.8384433216268246,0.062226433904375586,-2.186297860070033,11.1369970810007
MNA,-54.03274334844614,13.100946507145578,-0.8140997335395437,15.37499384676458
MIC,-937.4075786711732,29.733216162077607,4.929206217634495,16.951537368398665
NAC,-2.176230355065516,-58.08342208232739,9.098412724926055,-10.849903546474371
OED,-12.085551310774536,-160.56871952348027,-4.339922819541593,-10.569754394669582
OSS,3.029998827255122,9.055277684905377,-14.912964296547933,2.101995462177342
PSS,3.7283569399769942,8.472339985412898,1.7226583266950406,0.9732096407413561
SST,1.2121844297024464,5.585297848767431,-7.7496431494613915,-2.1069524145494243
SAS,-56.45600554584966,11.680692825844098,-9.779902767629709,9.847272837431595
SSF,-29.010781754696612,13.50983364188049,-35.50615505630174,-15.649683103224085
SSA,-158.32243028202362,24.340796558223886,-35.596674114537336,-6.310076350722732
UMC,-589.8988515648678,25.868054993302977,2.7105387856540464,19.231227808027413
WLD,-126.32403753268383,-224.75182076245045,-18.64105954168868,-119.98731753679348
AFG,9.972254930932776,8.927185277152777,-26.531498786924043,23.297066220775864
ALB,41.952578687761566,12.173002021286953,-3.218177639936933,-6.044082429816755
DZA,9.516112735832305,3.8873364315148384,-4.89260410604716,6.187750503683484
ASM,0.17323423604646546,0.6647361330114001,-1.6059659544253355,0.4772416644516048
ADO,0.18295254623533136,2.725013206205573,-0.5971078606500787,-1.535065300840722
AGO,34.00054179498427,-19.292724867228557,-4.477845471121489,14.53995534518203
ATG,4.125487293846301,5.935565289576259,-1.6814976020494445,-1.937454984301102
ARG,3.1765624047278815,23.88748625891133,5.443165582120679,-2.9268702624276854
ARM,50.59480403310675,20.332359520446513,-0.2968140785498789,-11.789862254965797
ABW,2.1028748063149876,4.564322083901675,-1.0953242082814978,-1.0187918299228114
AUS,-1.6065496294393269,-6.954777796927181,18.669450731064693,-17.243500467584937
AUT,-0.5555828010173547,-1.3502471413419985,12.034951739893565,-0.8353924819447751
AZE,56.93722819230903,15.632721539357048,8.64462386869276,-0.738966426414139
BHS,3.783736847850686,3.5233177086699494,4.582038821678048,-6.846382343980684
BHR,2.0296094129836297,-6.8818755008730745,20.38736272299476,8.471838770134664
BGD,27.73584599042796,18.319480223615187,0.4709831324216095,-11.421565593638286
BRB,4.433384801501714,13.50391469412028,-8.345175161546866,-16.90417320361363
BLR,48.83706819815164,23.3403441622175,12.34284688473466,-13.386074456502019
BEL,-1.2016045886925133,-8.053273690577065,37.319245268842664,5.492256954614254
BLZ,46.556526405980875,19.975556710528732,9.426423601993065,-8.15983873902886
BEN,44.84755030876991,28.73411945909838,-36.90527229395435,1.8616271249087013
BMU,1.9660003995224895,-3.738396729341507,2.1363017477022765,2.5580769729671746
BTN,35.411308355677775,3.9551443718885095,-8.993147312973463,9.575860089769254
BOL,27.33993404180009,21.261691109138013,5.525753685362589,-3.907759857419814
BIH,1.022627774748293,6.882387717997841,4.205798152616808,7.190921542992869
BWA,63.108302462611526,5.6493090394781005,-2.344470410617757,-12.97452458855593
BRA,-28.41551807588994,8.759209592911189,3.3144084773911624,8.691324249448579
BRN,3.085126484865293,-8.973696097202195,11.167936223990663,15.39509566414365
BGR,42.11490383920145,11.17148927301175,18.588259021852497,-11.13211545072949
BFA,39.23088877733393,28.649503926138213,-45.260633578209315,0.9307990078781089
BDI,25.002086257075742,18.27543859882975,-9.09378352142576,-17.765317133428468
CPV,39.100299267111204,6.606795890411992,0.3367744040133749,-3.849736563454106
KHM,48.329407658282236,19.87128368558403,-20.113992945323574,-8.167843488961688
CMR,29.06336431449562,26.417307390721458,-7.882580111716415,2.3852113698222066
CAN,-1.8244892547533949,-11.618336440643908,16.379407820369607,-14.516510459500132
CYM,1.7987548859977587,0.9419817488220419,-2.0610398892225756,0.11741427049677633
CAF,34.954719617581794,12.540952915396883,-0.4020042609616918,-8.457889621768127
TCD,42.71793449067369,36.422550602991876,-52.6551863019611,7.6983339499867975
CHI,0.131683510274537,0.5720601997228556,0.31203650419859935,1.0282283453036059
CHL,4.545166059815541,-12.473350794840767,11.187285813734938,25.394254514785814
CHN,-80.8558086059209,-17.97644182527678,-6.2658152451659,3.5495973109534558
COL,29.825913291254377,-13.027177342142334,4.086909325697336,10.162197407030002
COM,41.622112452503465,11.507843668191779,8.718104994421003,-1.384239661275376
ZAR,41.88027218205286,22.307714182595852,-17.802369676407118,3.008520469088823
COG,27.78149329976907,23.517714805566627,4.956901263055672,-6.282774542252877
CRI,53.65879943244362,16.725672382655695,4.923799784704411,3.946057226524747
CIV,17.896081171843157,19.640211143067557,-18.127654921065627,6.765197579003917
HRV,6.071704638088733,17.885233188263125,12.304332357777719,-1.5982266799512397
CUB,5.755415728615468,18.935920712334223,19.605168978278044,3.410741742405473
CUW,0.09797437258581297,0.48105949677117865,0.3643710746439057,0.29389832861341236
CYP,4.375426357843394,1.8675252504406483,19.80336830739837,0.16964721613307598
CZE,2.9097325545556476,4.331492619025809,19.759123915876412,3.5797894280584184
DNK,-1.6086753724991412,-9.311625870545106,17.113178532508254,-13.92899629581282
DJI,61.26203313783798,32.927994269931425,-36.68192192636709,9.22976105481753
DMA,41.180181651591944,8.201461283021002,8.517665177379733,-10.076841393797263
DOM,47.8286733565072,19.58674962478657,0.30434639084737464,-7.942578891592674
ECU,28.742658616623995,19.692265615011628,11.722230306052108,-2.783351756046111
EGY,36.52370792809464,17.013666931186233,-0.46591332319384293,10.854062797321827
SLV,37.95524732762876,16.137748379858902,0.9002520407436114,-0.6934315465894532
GNQ,0.7190403722751225,-35.09917230689116,-42.13193547409042,-44.28895324782103
ERI,50.8184691772856,13.871524290095191,-15.048496109101764,-22.029437880784098
EST,3.1444002258633925,3.4415588487816278,20.833710375271846,-3.658934798467017
ETH,35.9173869083127,23.894349578910088,-85.85738067575244,9.835229892450707
FRO,0.18088483892813653,0.8344246627096357,0.27909636401145077,0.6213826505650976
FJI,52.887680526418364,6.19847495771114,15.870629376803373,-1.260115753893989
FIN,-1.0965142722880086,-4.259683560324908,26.208789929773314,-9.162643961316931
