Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
MDA,-3.2453072038140722,-2.2762773462286474,2.4033803216382443,-0.36962538681322443,10.966538068031348,1.8998011692136938,-3.272448268625789,-0.13035958672498438,0.8717493938697747,-5.309425789913201,-0.11399594635152865,0.918689903460505,-3.853762611856272,5.890456338521892,-1.3497684859723227,-1.3534166162170005,-0.981809502048222,-1.9355919288384458,-0.2283610681423507,-2.0590055356004746,-1.9171121085072618,0.3733545691549346,-2.1825487794495926,-0.5090070659782991,1.9948762494452283,0.9510195401651662,-1.513411509658158,0.3509573381363452
GNQ,1.9936814472906892,5.619894209042268,-5.207854829602984,0.06664029502063114,-1.0673053838506035,7.217076969479088,-1.5413718307161028,-4.5837735458954265,0.411665487737934,-2.6074724317894935,0.01940046785630556,-1.6438354537532796,2.303039242019267,0.8234160779674158,2.4591756119194033,-3.3290545767471333,1.8313995720452465,-1.0483315801825643,0.708008819893374,-1.654111543825175,-2.686791131949666,-0.24931064189180724,-0.2067652079004152,-0.731527608090061,-0.8309825066544092,2.174040483220258,-0.5838067086197165,1.891683098493892
TMP,-3.3440489732122565,7.3427854338222245,-0.950001896028674,0.01825419844589925,-0.9464671477621216,3.5598732668681463,-5.200528363885442,4.19714928941005,7.748907177092308,-14.543607690315627,-0.10940659549033893,-4.590657837777001,-7.456566511989941,-9.151376154759404,-1.7646574516216795,-1.4372108697125527,0.7318683730430074,-1.4246201751716294,-1.0640728361691967,-0.5504162638970704,1.0432167814134448,-4.598513808438093,0.7314970295166907,-0.05717829939611163,-0.09476549187476796,0.7164539860450342,1.4776199016824043,1.5063845280899801
TUN,-1.3220481677998892,-5.48855282685703,-9.544595702618407,0.10597388091841553,-13.38117332731642,-1.2934981995625128,-1.7310436515239105,-2.158391175254556,-45.54512418736879,-1.3111633426747107,-1.3093158134122014,-3.0632806975682656,-2.346123585691088,-2.582604946744681,0.825870643912006,-4.401280961514887,-0.7848627755579956,-1.8523699177174642,2.004707021314564,-2.9849820647597483,-0.9116578358782728,1.2957685632139624,0.2998112793447388,-0.8214937190646063,-0.8070367616684304,2.1778069237701256,-0.4000868636697036,4.438820017336178
YEM,-0.09346042151871813,-14.769245763858697,3.5304188899167928,0.4170428845548813,-5.852326816076714,-3.2830543023571392,-6.068564075262495,-5.417507203041627,-31.36106432353156,6.606667131368834,-0.7782987882086886,6.597966247841062,-3.4765976512838406,6.2659274691305695,-0.4679052854852087,-4.12304966111245,-0.5465578954994421,1.6477814714459371,-0.36598481788920334,-0.10644930051647394,-2.305675304322997,2.0268193918978015,-0.2623366178855798,1.0939146728167353,-0.822795973257256,0.5299038108410901,0.42649236803016644,0.993782164739507
BDI,3.097398119033969,-4.6002926430312625,-12.717956626841806,-0.4356250757663816,-63.12244066427549,0.29725271055373614,1.8923776533940275,-1.5949039013090938,-51.86209472296731,4.51426727285719,0.3922742038960887,-5.216265175129895,3.556721458326585,-9.100190606483293,-1.152950517552212,-2.550644421162813,1.087411607835974,-1.0806888783787911,1.4070541019188196,-2.2416868586786904,-0.7914560765840523,-2.1116263074791877,1.222605399457008,-1.3392593639561032,-0.6150085869918769,-0.49233972815776095,-0.22325465878961598,2.7223974115666363
CUW,-2.603123183899613,-6.965027909851953,5.298646106277247,0.09535050643172462,7.070190136431485,0.1239689945150948,-2.2955444234035234,7.427852819575191,13.574723198530396,-6.29320969395401,1.4276851699076074,10.455317258262262,-0.9845319392138132,1.5181328473182105,-2.26127150351901,-0.4006646362812254,-0.8746095795798353,1.3843953547113672,2.3562492382874245,2.9024803570023376,-1.3829274016727617,-0.4857382301994393,0.2438219408094101,-2.522418098827024,0.4626290183162769,0.9949624550774288,0.8784692704823555,-0.9092482921525434
CRI,-2.074555350910635,-13.873255880521159,-13.909181013714774,-0.009503803969296815,9.17087759659974,-4.406524909914879,-4.62102604511807,-3.7253388373365572,-44.59595950198832,0.04787413393468248,0.20635760500625777,-0.027244966169982843,-3.399095519953457,-5.632320804962774,-1.9811531433545573,-6.317715737678072,-0.6142658241731433,-1.7901497113047236,1.6691978819566136,2.720081726783775,-1.0801853836773112,-0.09323324899997643,-2.7572334182924085,-0.45931911459365227,-0.8141098624004771,-0.508015946366274,-0.4010969999750616,-0.8697717005207326
WSM,-0.14604148276733084,4.9904169949136215,-8.503033216185154,0.3070890832280933,11.729580965897187,-4.854639956997138,-1.382007175865228,-6.451462928429915,-48.15447277569595,-4.469135302711437,1.6780168798422221,3.0817070520680137,3.204701026524751,15.765452437694506,0.05026120655846833,-7.435746639253435,-0.7760921856307703,-2.908830236696798,-0.582364833495506,-0.42656475130109117,-1.1009650636350496,2.1275979417979025,0.3296420787615499,0.5821678400430685,-2.2318654209622673,-1.9552534896424727,0.5087557883544939,-0.48744754339532265
NPL,-2.5246586399976163,-8.096129776599238,-3.2636328676564927,-0.6598883391784428,-32.945671541742726,-1.3257704968595005,-5.819773689709717,-6.221498811080392,-50.63427731152635,1.6575853089603338,0.03265596242874719,2.1188111703343044,5.88696128719892,-9.871216672268856,0.5010367432264247,-6.100530204876269,-0.542587647916329,1.9196348882931535,-3.202024719580642,-0.34354643695425613,-0.35165518647718236,1.9068127644488453,-0.7664308550567798,-0.9568313975055898,-0.8139743105125203,1.2618783459118907,-0.3255377903162021,0.06224992559733702
EAP,0.07695241527623997,12.14152237688643,-14.479388177895377,-0.46097763471945874,5.981907130989757,-1.7243018058165587,5.355380099368855,7.682859791899784,123.67379192970535,3.2245075598555153,-0.15624209914168463,-3.3530323852182304,-4.119807083463245,10.973199283143845,1.3682912130035954,14.231085458545044,1.2492967450744392,-2.35620969066759,-0.9870486919008454,2.912093379285099,-1.5367758614277753,1.5436042481829415,-0.2927638584933433,-0.8504374114163628,-0.16809183434806615,0.7285306145946004,-0.38120529495587513,-0.9966153244831194
ERI,0.1670177038678448,8.66740915200719,14.742083426575407,-0.13398902788920705,4.561369755337272,0.45052013450743666,2.5569725967178605,2.5001233114123025,-20.939750680076806,3.017957039802245,-1.2821781401414916,-1.366688529711463,-2.7379631226149996,7.150954197279159,-1.0367275071745408,8.28534240269226,-0.45140426265861144,2.796419594627902,-0.4592152118579709,-0.8109398580712699,-0.7320697629742247,-1.1673829517695418,-2.32329847603971,-0.3395710600191448,0.8793150695282194,-0.23464087780152287,1.8902925255545409,-2.528176111677736
QAT,1.0821037883696172,15.786245924017884,4.7077762902688365,0.5725881786102334,16.27995828927978,6.300791696395276,-7.675168083662308,12.658872401827663,-1.168130623061304,-1.8223186717249327,-1.059440645911714,0.8879261012152503,-1.9863802377837112,-1.6197567973915548,-0.1861205068914603,-3.4329862138178444,-0.7145042989809822,-0.34133130551954577,2.1647425618396183,-0.3101056901939917,-1.261954906986047,-0.08564512191153545,2.6221575221208173,-0.045638265656399085,-0.8162403165904035,-0.2019012178118877,0.7798068380849102,0.5894018238026932
LDC,1.8682975549511673,-12.392923011310417,-1.2755787373966418,-0.530285948406133,-40.41022423277729,-4.613092146908336,1.6456908391558498,-5.186796922909211,-21.97910408653438,2.4262810982758025,-0.6878785884976738,-0.38081348814686206,-0.38035185901538104,-1.749194603138621,2.9155722984175148,37.8145663683097,-1.5909454779953924,-5.986966146594634,-2.6743077230065646,-0.013854748900045788,-2.314967355933299,0.15457891747170005,-0.0048317581835190665,-0.935960897425008,-0.49628262549863333,1.4951501968468683,-0.27402354599019735,-0.6223807311660916
UZB,4.425235404797453,-20.141140501203736,16.346563382203332,-1.151236330505894,-10.112686491536726,3.6545669509803145,4.417201775114252,1.7702219790845477,6.52404375723954,1.8166377453379812,0.5367859192501403,1.604415104974427,0.584458029823361,2.508711892831058,2.846837632880951,8.152477230530335,-2.3089719819034604,-0.09437323828986988,2.6256855397397953,-4.037831057390418,-0.9716307984969553,2.3510460594724725,0.1367355039813094,-0.6476196332920932,1.5948434715011754,2.280427404210597,-1.8268933630871773,0.6526670029535363
CPV,1.3951339983033784,-1.0613708970380382,-17.70264483863663,1.2003309525382215,13.147358529884148,-1.5450127866988383,-8.34573127909708,-1.7453102505993283,-8.045599355523825,3.184919775840934,-1.1542815773810913,11.710544074038154,3.734563312664273,-4.984950547425772,-2.2345675239636087,-1.8430832396192318,-0.011103403417587088,-0.5629809549435599,1.0053487648091182,0.8560401205261176,-2.1885361432034416,-1.062528352822508,0.992642524227803,-1.3497933983403057,-0.8295702520133087,-1.320956966974361,0.07169043756172049,-0.7592461654391939
MEA,-1.8215274418224303,1.1741203378961051,8.303138087102578,0.009508572665791887,-10.71343219726517,-3.734996732947848,-2.0306485615108425,0.3248236405398196,34.297690822063544,2.515640858193458,2.215655118674224,-2.621688051546258,-3.347996668430102,0.6688251908914036,1.4945756716689824,4.029892870479139,1.9547751233449775,-0.9319983807941168,-3.137161729946154,-0.38850695669346336,1.835903298636875,3.2185894023085004,1.1392400638421132,-0.6858106063256337,0.10748503581588824,2.2279575546561015,1.1943143231824918,0.8502635906945798
GRC,-2.9522959614794786,-7.286412586514768,-12.407058235968478,-0.5719827503040391,20.12563000522821,-0.563867920274474,2.371291343078011,-0.1010379228861013,-4.593710330937334,-1.465202571208963,-0.5806264999268713,3.3267218886542578,1.6500281536045063,-4.226330614608971,2.5226373421063424,0.8900082389538138,-0.4850172107477544,-1.5638315829198528,2.1609377866575894,0.4585746206033515,-0.44477918099414115,2.489533677642824,-0.7470501753106625,1.0271673515519346,-0.7158218984442053,1.6915490246599112,-0.39036651765313457,-1.4569000831133827
BEL,-1.3737299290253164,-2.3210090538997816,-5.288555471641704,0.7203922754637379,47.42760164412197,6.205446068380153,3.1490467315512083,-0.22442043444463017,2.4722437541175677,-5.15056781314501,-0.8295983055113645,-4.8273384148098195,3.054722239302898,1.2669025423579372,-0.3407672362353622,3.263697679061292,-0.5412033731375534,-1.3252796101935955,-2.619660659414013,-1.2885519548840463,0.9208139579216545,-4.1955511457967125,1.0294783669859606,1.1107312050821492,-0.6588932698373695,-0.5124034540529618,-0.1077842589692409,0.08756443767896326
WBG,-0.8503718880391317,-7.691626754134595,-5.6287349520568615,-1.253668318461551,-9.821640801292613,-1.4228607345206339,3.440472431934453,-5.463558096204877,-1.6922194810206506,-3.5403033159054447,1.296416637574134,2.1487823981651726,0.805190690908904,5.959667234397129,-1.504237577656904,1.927937992948208,0.44524364753414036,-0.97657405506776,2.1452618514364192,3.2905016996127365,0.44665560242017743,-2.680819404643329,-0.9280639301807259,1.7589805203522677,-0.10169821268938539,-0.9755482579021737,2.0469371172289703,-0.596813402928156
ECS,10.625572901627509,12.946650113164432,44.19663865278653,-0.28360320181484666,38.780682025742735,1.480120008226383,2.669243352922289,2.3571764530244117,-40.5456977209515,4.02999433014743,3.6316666661028765,7.909562392068232,6.630276713519997,1.1741405561337104,-0.07109324521384663,-6.064484346451588,0.10775345746385773,0.27800342558350644,-1.5509692135428683,-2.5833911944234575,-0.14024496056673807,-2.9100924260479184,0.47499873827892386,3.4138135981260014,1.7859906273296224,-0.24820571392614194,3.543461316488094,1.0391384532828678
ARB,0.5914973820716938,9.189384721518774,-6.712666427773943,0.16527563111814622,-22.126342942592647,-3.986575501487677,-1.7192310749256963,2.013898530826856,22.89603857170132,2.0977708428611885,1.8761566500534503,-2.6311877744830783,-3.24155027375254,-3.2075255921794454,2.776062363040221,4.271346976673147,-1.5001879940475418,-1.3727816538827569,-1.9736187882839684,1.492041932477249,-0.15786668074476207,1.1039956062461875,0.4819959204919101,-0.8038715639992392,-0.03739580545020876,-0.7362678563709653,1.2005089829898044,-1.5451979124673496
AGO,-3.3612158960489564,-1.635617438949258,4.913260751849426,0.5569900388154838,0.581927585492799,-2.3436761832581574,-5.47335418505964,-5.405879931670842,-2.5669500251560367,2.8701639712984033,-0.9978427039114465,-0.7630949854441248,-0.5433003555087241,3.8291083765529157,-0.00793453307380862,-3.6623720276934977,-0.7933567635607048,4.501327111117742,-1.3401495708235798,-0.051150695440307814,-1.9666813975576742,-6.128913573410129,-0.9218450796718929,-0.9278331466048966,-0.8120233212491272,0.5366883954200306,1.1645573886242204,1.7106081337095773
