Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
MDA,1.118963054085907,-9.310375902581832,-1.5704658831763614,0.11002268093276521,6.401943383203918,3.489033510793754,4.3384055706053175,-6.109309110843667,-19.975865619029314,-4.750164889440356,1.833593792036857,2.5335554303119707,0.8509667517600392,-3.420980532694089,-1.5094277940585972,-0.1074979409254323,0.2524860069822026,0.5643533591044507,-1.9961358885544658,0.4605340841257479,-1.1725110793125872,1.7752605807275417,0.7117311210599198,1.3808856783114647
GNQ,-0.3196012703775697,0.4075973066040641,-5.1067469275573805,0.1838960490849204,-10.98696640863377,-7.358215441918945,-1.578631026270225,-3.1229921685678357,-4.417485128703214,-9.90519405790805,1.0331878691688612,-2.084281867656316,0.3259717295807303,-0.5782376723008094,-5.3987633564231094,2.0055917032595616,-0.9696695157209323,0.3066214624289822,-2.3874784713913466,-0.1572934017219642,-0.1723405715734181,0.5034154613670853,-0.2288228709286464,-0.7006828750054237
TMP,1.9241437979000005,6.767888546637602,-10.83976592733907,-0.651857684564895,-3.530276725102701,-1.9864937719298346,-3.7373961542684,-3.0971393512569296,-5.177785323549458,-5.08453304729882,-0.6391664332937479,3.884226574656952,-5.099876500575332,0.09832038615441752,0.5609440828644596,-0.31685965358949697,-1.3296713025257725,-5.166824706159889,-3.3445122302860724,-1.0256752317940157,0.19188213413429778,1.4906303739288949,0.7186919325165078,1.3537168414617162
TUN,-0.9880994602281223,-19.313956093389447,-13.074213687601603,-0.3122718780500106,-13.43415351915558,-1.131934182392274,-1.0562333567563442,-2.7878406693202793,-36.10219543337781,-2.090395414167224,0.2939569416481014,-2.97652759421247,-6.752980130247023,-3.2782173249669806,-1.1216873649671186,-0.8705976159553405,-1.708156587922471,0.6174423424398587,-1.2263965581785072,0.5161692455998498,-0.8444931352910552,-0.45707766190192034,-0.8952501755269932,0.4868448126802933
YEM,-0.6118583497021636,-14.690441208483819,-11.433780077157115,0.9553347024666923,-3.9302427433712372,-3.6887583142583606,-6.16449445100825,-5.224697121486878,-43.32760813483465,4.318498663617818,-0.2916776835368854,4.435585587376688,5.717783335456485,-6.3224226915558805,2.003607674908872,-0.08153376545107593,-4.2781538116340325,-1.6206292177215893,1.0430027514688711,-1.6751296761028942,1.9590994138394142,-0.20805824417000618,-0.9076115210250699,-0.21029944101306394
BDI,-3.777219964825579,-3.7241941918089294,-10.460346414618344,-0.9454895643065272,-54.49956056165001,3.4929753812774815,2.1019724174238164,1.5622457778751828,-51.32869284624196,0.13308698413293463,-0.8348303754248494,-3.1175982924237795,-7.894397130313611,-6.225728089677252,2.4100344375537195,0.9600291159613907,1.2721181461647255,3.886548417830988,0.14674139464768055,-0.9238373794583654,-0.1188857264817309,-1.4870003583655826,-2.0851761786283793,1.8144242680705926
CUW,-5.000124773639575,-5.073977003504219,-2.872821457260888,0.34069134766028797,-6.232589715124624,-2.054125142018162,-1.606362015301113,3.4396342102288093,15.663862350933071,-5.6562228850635945,-0.5574070007691004,4.220300677816121,-2.472306431314751,-6.260813191545392,4.735608852397304,-1.413080289610427,0.6806712754707441,0.8749994609672691,-0.8772680937151434,1.3841153104665975,-2.467081792629489,-0.250646368133161,1.590211604405016,0.11630844065159726
CRI,-1.1887562798993212,-5.863059003198615,-6.667191167080484,0.05804572552986305,24.448000481590594,-4.553008634350492,-4.9215690710312465,-3.595454706165222,-43.82463401784354,-1.4731657451285949,-1.2091346912601333,-2.785328874630464,-3.199890871080829,-4.294603490617555,-0.2325780348047719,-0.7274398957142426,-1.5996130648296465,5.1542143499231745,0.05385261443764351,-0.6054557841028775,-1.0814653261711267,-1.6460618983133741,-0.893811579903271,0.49181881547804385
WSM,-1.478730723826422,3.9338843821232024,16.03744697263802,-1.327962220291623,-16.84189078074904,-7.237278806224693,1.1159398968665843,-1.4335213207125894,-42.49254336578358,-1.6445506357045738,0.2781736025243679,3.6752708114534465,5.809696510959437,5.837389503906492,-0.5883865315271711,-0.8661745807494745,2.1465892952243415,1.3586698057721158,-0.823959202811985,-2.5175950369544258,-0.9491419497987957,0.5799970222108473,0.12293523579321775,0.491572249960532
NPL,-0.08707544283594176,-11.568609430698316,-1.3413366717572608,-1.0382064421572181,-39.29434615669756,-0.9672280743508039,-5.149015444578664,-4.97351476134668,-57.345857493327195,1.083212878310915,-1.155941059741161,3.084182445792984,-11.979598232778011,-0.10125188193950851,-2.9873365097020264,-0.6424289589813528,-1.7126430398809633,2.2092416827191066,1.4948907577429502,-0.8661192116602618,1.3308125351655722,-0.6587474309267815,-0.8981442097661235,-0.8426716856921705
