Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38
MDA,6.000239903134548,1.3064817424398851,3.3368656394760596,3.8357980929627327,7.550064122979317,5.545244463259245,-4.053321491903735,-19.493901452398713,-68.41316048799636,-2.0601496096551437,12.084048796708078,-0.5228598911648057,-5.262104902244767,-5.228138313686184,13.14194352288215,0.11502802296881012,-2.64694623327166,-2.484499803618854,6.107171619922888,-2.493201951145213,-1.0028353077026424,0.4008497551809783,-1.6554571896949786,0.08325114927340915,-0.32480818108798026,2.578801449969226,-0.928103641268704,-1.330492013596257,-0.3311967916366969,-0.30926707850556256,-1.8514477665026887,1.2440791329723413,0.7661129203692907,-0.4420272207305454,-0.34930300772410117,-0.011619129435119058,-0.5568978154941413,-1.445612512243113
GNQ,-7.629038478286206,0.8792295891743106,-13.030425156998216,-8.964559479554419,0.10871645472769553,27.54923015564848,0.423693047285758,-6.501006861630076,-29.59772876040549,7.977650645041123,-5.411724772864713,1.4773189017672774,-11.016907138722916,-5.0789440705438595,-3.5848172898887514,6.161228225869923,0.4973737154920952,-1.6213774328435662,0.07565291706901789,3.0414195802888138,0.7948622790169241,1.7410203068910142,-1.9671383333314152,-1.4249300936875555,0.08057050127328758,-0.6110452110923943,2.9695895525123253,0.7640106862049868,-0.39452592827208094,0.6350698764971675,-1.207235664256091,-1.2325898420397376,-1.1032969197327485,-0.8042907176779467,-2.5898240903246172,0.7022378808128039,-0.2800000606401357,-2.2620727869556645
TMP,-8.800023251295858,-0.2973483695528058,10.33579266986336,7.248406663724049,-6.244976856963625,-4.643897055982278,-13.670630828724489,-1.6630894857908631,7.1165705211328785,2.5316718071108277,0.25335909256961175,2.8745697655102225,-0.6129303354529854,-5.325704022177879,-1.7440447370054104,1.0462731179383593,0.39398741368531554,0.011314464921221679,-10.140379013581526,0.17707677245935471,3.1896386002279353,0.07614620785518672,2.0412082666898517,-0.014018389318209312,0.6459140207503433,-2.3191217357811023,-1.7428446256058296,0.15530945589291462,-3.0433611670281118,2.5322422730563776,-0.8528831993657996,-1.6925646731820365,0.347382965946607,-1.1913589565491647,1.999834305349647,0.9555631999715194,-0.549306074670204,2.3662666221176214
TUN,-0.35607127749071277,0.2674082255911216,-2.0792757690600334,8.936607639555184,-2.490897929585467,-25.01307732016162,-9.622465778534451,-18.893559567967245,-31.350260682212554,-5.701494875947197,-2.9895485034410174,-2.0095294866706523,-0.5090457690144725,-7.23234934366662,-2.3932857592272505,0.8722553199003683,-1.586750969808354,-1.4255244235914057,-3.147226948218326,-1.6483262393642546,-1.170633862104637,0.485688566855887,-1.6442156769387077,-1.7824578508568343,-1.0891043605249444,1.3706299611566402,-0.8011541393489514,-3.273576435208069,1.4877091797550024,-1.7436528629444812,-2.1227865590716397,-0.4675771666126789,-0.7585500959730294,0.5414558022007495,-0.22957157530828498,-1.9311394411828335,-0.21292576928748738,0.6392327933583791
YEM,-0.25176633330353226,0.17168057404101997,-1.5937748969617664,3.6929036529828276,-5.621841344058554,-3.9897528886796594,-8.140038894536982,-20.433165295746726,-43.629073911754354,12.048042459631636,-2.2248212870112454,0.8219413880615649,4.63574859957797,-9.56735490101895,-8.4766319049622,-0.2990610699313667,-2.5274201782101176,-1.4450747969260467,-3.553281016132241,-2.433633968453729,0.010633474697521406,-0.25157043584091154,-0.19563976032433733,1.1865191075085122,2.1268188728061213,-4.638819687632386,5.305507737095282,2.3105863345315147,-0.3455628549440094,1.6300236128515766,-0.017637242030320133,2.5311483028013626,-0.7345998841862753,0.4331710071899274,-0.25424503185881475,-0.18510031561697246,0.7040109384412964,0.3827678182678286
BDI,3.9214358739728983,-0.5686865341925879,2.400581931998013,-69.45191315032966,-2.959078828605703,33.24360244253623,-2.149043498854191,-15.443650660969775,-25.682073347890448,4.061396145910831,0.4058433722239408,1.231919768278276,9.732473385810287,-5.451169997037141,1.9776499153772158,19.264118728667057,-0.5445427978345061,-2.538594184322863,-3.5347603552553903,-0.5327116325295244,-1.1786545009447331,-1.03559823297034,-1.0589996201184786,-0.34083750298409743,-0.28465925463035185,3.683918315215922,0.8511696244129004,-2.1709456444950015,-1.581401074815866,1.7843986374720695,0.25367127858192257,0.026279702067079358,-0.2581743124154056,0.31582662840822806,0.7112737648174496,-1.0817184619586087,-0.6622177900499888,-1.6453522115855195
CUW,-3.8479889981184954,0.18113883896634803,7.917925476509375,8.536691798077078,7.951289920461268,-2.790646987765134,-1.8208465962915685,-0.5055889870922361,4.053403667371773,4.60773253601259,0.6326089846739971,-2.66106187220614,3.8386811848370557,-2.1773043757667265,4.60795840465422,7.805062749052681,1.0932035640154611,-0.7352582251365671,4.209255796164025,0.6759192206990621,2.7982939191040206,-1.3202297589793215,-0.6025475706699336,3.0466636885485645,0.3233824149372282,-3.0556964116083347,-1.351681158987124,-1.3595306887437064,-1.990718500718989,0.6943171674508407,1.3594743670088452,0.5675693164252554,-1.0249895630696797,-0.3554801079621775,-0.9803213803444765,0.5260696336583802,-0.007175407256761989,-1.099245589161156
CRI,-1.5647330961988375,0.16698741935175784,-6.120256923433866,-0.6047080866873055,-5.566575195282741,-22.214431603532233,-4.76268069793002,-12.639634454765075,-53.53066757279064,0.5105599779406395,-4.595173864477111,2.130218114325036,-12.277986205478188,-4.85616573328338,-3.8591034370484816,-9.264143085512258,0.15740265198518724,-1.7407344575835433,-1.2152211529070551,0.3540372011176669,-0.9000795799598105,-1.0324058273003276,-1.6025922285382783,-1.7940411790686652,-3.064416783590875,-2.469862493243523,-1.7424820720059473,-1.8741461436619336,0.974893948996626,-3.130450774027909,3.4654203074538716,-3.1356955333896215,-0.7476807300953019,-0.5256582950403664,-0.4989833040078511,-0.7674758069208388,-0.15922349867613825,-2.647411844515007
WSM,-3.5728865848781948,0.5738690810723374,-7.300738564783285,-5.8155076196052695,-3.316307700373437,-10.414966649800025,-4.799557141280534,-1.180183346860995,-38.895473354793246,-4.608521772413892,-6.0708087041656835,3.6646744235011672,5.649475867978743,-5.428031823596691,-4.963693740033132,-0.928781313852618,-1.8438758219168854,-1.0662501878518198,1.2309768903557607,1.3891988761367309,-0.8670372786845073,-1.6101264549039014,1.5796122984817913,0.909426292859394,1.2156306522932414,0.7481284165110595,2.5534700384308513,0.6400158680159806,-2.0887725582783614,-1.1340183745544876,-2.1446744945372522,-0.8165500314564397,0.4101448346768801,-0.7712494658089271,-0.923304750839818,1.69247578151816,-1.1255581118629843,-1.3162832594428633
NPL,-0.816668482544529,-0.43051171302570934,-10.464523540309205,-13.34770552648518,-5.758888382903318,37.45078431648873,-4.875969474360323,-13.505059079768198,-40.29207952493363,4.303168421963396,-4.894025067046755,-1.437981265887033,14.033854770386792,-5.649198472007996,-5.5417780984389715,-17.17164542610208,-1.9814972465053589,-2.5353994598447303,-3.3525318302397227,0.6417772705988468,-0.8082537429403566,-0.7667726932666757,-1.0463446133810612,0.14759574899662053,1.4812257631411665,2.202344077555648,-1.5071239271302588,-2.693832887552114,-4.155280007940661,-1.414527728693703,2.4207319810463646,0.5550446296529524,-0.712163925038626,0.16816767891128068,-0.06135086195256228,-0.8714163498775723,-0.6582544867882798,-1.5236360991152946
EAP,3.5076578970205956,-0.015531523776755044,-2.681936158119476,15.964590709229109,9.451272745253423,17.29833396786216,-4.026823070816355,15.206067207684681,285.5029649499292,4.992514952962502,-2.5845239975409244,-3.1701663906955697,-6.588827844651284,18.583853563557174,5.194615153896249,-2.1975967490842363,2.9438895538212186,-1.6982806604817333,16.807858446079972,6.82214414113945,-1.3708280181199055,0.8277689752398137,1.038966689804685,-0.10348144998478989,-1.6653541008055925,-1.9285332463446339,5.056866161757556,-0.6069661722519131,-0.31636040434879603,1.2044810362351634,0.06312217569576223,-1.4567622258317694,-0.12896705824345947,-0.09427181679730942,-0.5062765939819208,-0.6286627611919161,-0.6362203011770767,0.502914036408489
ERI,-0.5355033519664147,0.5777461320991223,-8.947135273533776,-0.3492949682656997,4.816839301139916,34.6082842756659,5.94436160337522,-7.713631811625327,16.78366450641769,-0.194961910282603,-1.1694833608479587,-1.3395221788209966,4.243699403581591,-4.722124886713288,-7.324171126015457,0.01715438372781808,-2.250981372266955,-2.534816845838186,-0.3973152353814572,1.5067434193357787,1.1023781337437812,-0.8645693227524023,2.169835855654962,3.3297945909136044,0.18070992798288701,5.39612594404949,-0.503813685423693,7.946828405408438,1.0365341671989161,0.5112924697890389,-1.9675908018308856,0.8995188857569109,-0.5720823283100376,-1.264645840537794,-0.08275507717435218,-0.5304568163111,-0.6715936067236958,2.5071977817636037
QAT,4.601410960741995,0.33368548376474616,7.37722151161884,2.057115015325541,11.90838001355771,-1.6780049804020059,-5.79460183111731,12.99579011591772,1.0793888657806772,-17.826185274481674,1.348998925189885,3.612394645072963,-6.307682621599893,-8.011486300620424,-7.482521522780246,4.892069992647825,-0.6507970175857609,-0.9026472016903433,6.974712577663132,1.3358525135225623,-0.7420712656688145,0.5803151688592324,-2.6635061393492188,-1.8635734488304574,1.2753396906135006,2.015965129864518,2.6650311508923714,-0.8155326326367048,0.5780707904690763,-1.2175668416543293,-2.18365600896197,0.16646867025743306,2.1371451867910034,-0.4167598231921709,1.4660185999304969,-0.7588814954332631,-0.42593779626621087,-0.4874736433910143
LDC,-4.984454370293927,-0.4842658864212333,7.046796888221135,-46.48129804517521,-8.189506775112834,15.452449416126154,-4.967576556719999,-7.4138391279361855,16.51614043623811,3.0941250140167247,-5.036583787530451,-1.4840554615370873,-6.329667890085701,38.682552160526726,-0.6084885026210766,-5.313178426562189,-2.0491128443907245,-2.7261409013945954,-1.4518454223619375,2.0493496929278443,-0.805826889856585,0.6030569132321977,0.25811082808138386,-0.41435261443296956,0.33313372961053855,-4.4641231769346374,-1.200451856009181,-1.9882976724599284,-0.8821785653492433,2.008918367574672,0.3727176157411901,-0.11801275075436508,6.083704419525373,1.401963881271194,0.7673017061740584,-1.1263764452344223,-0.6518751604818097,2.074747766061134
