Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46
MDA,3.356683304338367,1.1455408984099973,-6.703112240046444,3.522501862855936,0.4299858070302888,-2.000013959697045,-24.668884276158778,-1.2796558908463478,-6.877928154471353,2.1817280557313836,-28.871380788063124,-8.516002667769149,-0.051353089739749946,-0.47928466382246665,-1.6238758736630485,-3.5337306339670578,1.5302249729144903,-5.376576813930026,-2.266293997664736,-2.663873827879245,-0.53155125867287,-1.7592080637667702,-1.044618375456877,0.6963306039688377,8.577079749287622,-1.8495567362725036,-0.7386765081665321,-2.342688783379848,3.729867559096633,-2.8216201411326813,3.1586394475955677,-0.9989538804037181,-1.648755031342103,-7.498423095244972,-3.252184066244766,4.118245360712884,-1.2519556948360475,1.3592121126426608,-0.7154188848852352,-0.6066605849210788,-0.6673933732244833,-0.4840746039352902,1.7887958950287435,-1.3355244281135505,0.6912333471639912,-2.713510831487547
GNQ,1.7182782233297322,2.416676146399626,-10.918335329773136,-19.02838547050627,3.925959328588018,-7.674078565918763,35.03163669788199,7.306123459218169,15.412776853115107,-3.080171677500691,12.694938843798914,9.64595961386468,2.5346471091386356,-3.356780819672539,-8.103542154971658,-7.401476229254221,-2.503955145906963,-10.258513970992377,-0.7544447303765679,-5.2321343719849525,2.728144203314051,3.844550356028243,-0.6161387021416003,-4.167521227028187,-1.2521867876368744,-5.694986868839512,-1.8889959812924493,1.0617696727854304,0.0823797738557096,0.8307791241451259,0.5148606580842829,-0.7298157495483254,-2.146368422035586,3.672729903686774,-1.6228367181431453,0.05913813902570553,-1.2189545815545935,0.6260270762800798,-0.0339129710057362,0.5173600970091092,-1.1018108246211111,-0.9633405467977961,0.05955011848158309,-1.7191005763963714,-0.6324031527109089,0.16944744900478637
TMP,-0.0021502724537203477,-0.10887052273086169,-17.419836245196045,4.878185787554984,0.48266231117759073,-0.362719321787095,-0.8632405087132775,15.308899787153294,-26.459145712050095,2.299219725654032,1.135024132511314,5.125904019533552,6.146201088502344,-1.2332172068948957,2.7987346232573604,-0.7751771036208459,-0.2839813872323811,-1.0365789182383138,-0.27186032775919144,-3.72481626576892,-11.01906426401296,0.26007588882522376,0.9106381430698283,-2.8231531156565666,-7.536899028536341,2.8157391916984604,0.3677950776155857,0.6537050901836413,0.7480291248923806,4.282421027389673,-0.4878212951720562,0.8989246802086465,-0.9023657708257531,-0.37183055369552054,4.1552349788268605,0.5634854395407852,2.0513162517406007,1.6188395215438556,0.5176075921544131,-0.5908674311318245,-0.3042293007808542,-0.5258126916700905,0.5559298393371115,-0.5532485265173578,0.9268077720981546,-0.4538860340394797
TUN,-2.97290119124249,0.26920589390487365,-7.762004643543503,16.948088579436547,42.85087750331269,-2.166503535108738,-29.678501027502275,-10.806785256616733,-14.409490113413765,2.022836452555514,-18.498737574827825,-11.84059089588423,-2.5981272641184985,-1.1405127464950802,-1.8087496516384014,-8.0356959266695,-6.921130303167974,-5.863939464967591,-1.667432290674046,-2.9709865700843943,-5.108831207466828,-2.2917860074167775,-0.9333076985628348,-5.247463195803148,-4.217639230459357,-1.8582536648109556,-0.6158595267592819,-2.184989579732481,-0.22653479384879735,1.7134445673738878,-0.9238829452651538,-0.5387984393683349,4.893864396506656,-3.97686722644724,-1.4716586253529895,-1.1767152667889358,0.2464455191908455,-1.1237137230402887,-0.4440372395945041,-0.6525523714115222,0.6868474384350346,-0.33425053450301395,-2.481848112966236,1.6485165263833936,0.4898011881050431,0.39870508530034066
YEM,-2.1325225743333434,-0.08743387544193373,-3.3195487148308116,-21.82607454763106,6.382661369168839,-2.3928417881286177,-18.146500556142982,-0.7591027969835928,2.9747371907637294,2.2753702466295422,-44.20945950727163,4.1569682785581,2.120092858506861,0.19183079817200868,-0.11536413853580307,-8.515057059674644,-8.731726232756035,-3.9570460853290657,-0.8438571764634573,-2.4964300453384816,-2.475281651538842,-0.9802733764914142,-1.0314755166695024,-0.8514807335731385,-0.24708730714244115,-1.8826874589506695,-1.7131595998582316,-0.10470743400540164,1.2672384509556216,1.9686645306370456,1.830922978133355,3.203245668053201,3.2454459009824568,-3.7528303732730968,-0.7590023028640706,-0.13110775230205618,-1.6981099639035282,-0.4420243543128791,-0.7308808111805587,-0.5928526388474726,-1.1044083035313637,-0.14767855955234413,-3.215465209984907,-0.5234195587626815,-0.652735589127527,-0.9245186513410295
BDI,5.1857335587954,-1.2195171649195617,-8.96404110939455,-40.12968471349305,15.56625952965506,-6.16440497993216,23.22429635809158,-18.00512401374676,-12.706313393560917,-0.01858795623984616,4.375477320691751,8.199980256584427,0.2748216169503979,-1.5276256885331354,7.978715751650746,-7.485237286346235,-1.0419559196803754,1.2269454563117075,-0.2790995921700392,-1.501187760926149,-5.684212957989303,-1.115019756141692,-1.1567204681388912,2.8627953003413826,4.861019160058327,-2.2249319089071578,-3.784611693663665,-0.7123507747774707,0.35891540842242087,-1.7184704510071083,3.8251316719026054,0.3345069750932027,-1.7966675689199665,-3.2204671614100597,1.7103862655998783,3.297125625938702,2.108456699206867,-0.678974595250399,-1.7211218560373536,-0.16605362588543457,-1.416496046507572,-0.5490121342750585,0.2857347986686694,0.3999190035663028,-1.0663805021814747,-1.7210530235741879
CUW,8.117323378368058,0.38744245635351326,10.47848369468013,-9.693231279661253,-3.912750937023665,7.528720441858494,4.136573535980294,5.2947833371636275,8.058723929393041,-0.044344759209584306,-32.44415875799256,-3.78918890878313,5.901713896136557,5.563179154394549,-3.3676335918440823,-6.3934225379326834,-1.724848766406708,11.32054174263259,0.19050699917976666,1.1747177599581753,4.1664642324353025,2.8782099667154073,0.9471063091781768,2.1524777124007346,1.7375208994443374,6.437480266260378,1.8341403394781997,-0.9382122620361053,1.145008929892487,1.4627890486029334,3.9363721157501237,-0.6930047277256305,-1.1656073963852203,1.4140946053813126,-0.5251126231416785,-0.2149892589753506,0.4688623799140572,2.931174203973046,-0.5285211409591867,0.42073801954384127,0.6565663880026875,-1.9346416698259399,-0.03139641662748616,-0.509982093487825,2.719423549168027,-0.05891953827879881
CRI,-5.602489946736611,0.35747433553904545,-6.463108708776623,12.644535529513888,-12.766766418765695,-5.382535004501485,-11.26756687420592,-6.337314202931073,-13.573604297061754,0.7721497887791089,-41.56934764255658,1.5415797956779853,-0.6381037313322387,2.384538971487011,5.972814400734418,-7.712045088563998,-1.996473094235275,3.5397437070666813,0.2708057285339597,-1.220991325107327,-3.3981881150518234,-2.388685517250574,-0.8050945670137589,-0.049300908722686526,-0.8399881480003554,-0.9261133530626056,0.5495145883211219,-2.267804659827896,-0.07668639941380834,0.08166245002888688,-0.5447201725740834,-0.5341193212173391,-1.4320107647911384,2.096773020988575,-0.670601786753126,3.8106676523145877,-0.3810937084387148,-1.660062527626759,-0.4148358061074675,-0.5889788392043233,0.2908237812620256,-0.243590686818497,0.07270523815592309,-0.21902872310845584,-0.07868049430439061,-2.5564778279587927
WSM,4.262356599094296,0.26611295656935413,10.325261367110084,3.151524394632247,4.036009950047524,-3.695211577744085,-5.8691723332588275,3.589326296053501,-10.539771365856891,7.137607952494003,-30.253604197915365,0.27664546647212584,-5.188205909061623,-4.918749480828229,2.1320073193427564,3.9126309713725345,-2.9333756752680835,-2.9448175443158866,-1.452134093921859,-2.375787097937111,-4.609448047524581,-0.1591827239248116,-0.7264437970985467,-6.119564756970831,1.8763654033548605,-0.576329188024161,-2.7507289379358513,-2.37851834968509,-1.6060827238322068,2.10548760070375,-0.8495529297179676,1.3498354044594383,-3.52190697613314,-4.619171995527442,1.2310504844206567,-0.9868700727003054,1.0223126002985852,-0.5571409848600807,0.7180136014341052,0.1722319357150894,-0.29492442898473203,-0.34366950135669005,0.045196527171539214,-0.8349663209460838,0.341753478672964,0.2953176292037133
NPL,0.8626820831137652,-0.8289438582427952,0.1741186546700335,-53.557022921978394,12.978484051881042,-6.35004855420256,28.12176019650504,-17.92999725001075,-12.230166572276742,1.6522550499037452,-29.819720673547693,0.8702665955840119,2.9200329584579134,-1.8604368734388679,-1.2175897843662464,-6.217806656954758,-1.0117239372192028,-3.7870185739395708,-2.2005684082168564,-2.2147990255695955,-8.7041409157171,4.137895050397122,-0.7567368895845508,-6.702121603375246,-2.3093360390515083,-0.16347095015440494,0.10826336189796171,-2.333841870444151,0.2175322728299339,3.0079389718142373,1.1380120889084453,0.6644229053459535,-1.3455162344588576,-2.059587037142691,-0.7212651831724518,-3.007607117015451,-2.6007917191129546,-1.4283391983852036,-0.2644240425642935,-0.8289235893669096,-0.376033878268989,-0.5424646182634371,-0.3020826783440466,0.7691461214031017,0.23405170764057814,0.3266378666623416
