Country,x1,x2,x3,x4,x5,x6,x7
MDA,29.66587897104379,-1.4206711815986817,12.287563387371232,20.146414428417717,10.60827313844733,-1.2530304217175454,-0.8895623685688361
GNQ,-11.025690701541263,-0.3415609074447639,-31.022030641875574,-23.08515021577839,-18.242227588617293,8.444735404345508,11.844208889089689
TMP,-0.41397105629775804,-7.025428623729961,5.6449303362306935,-4.368180596970035,12.540045898710172,-21.77291238727352,1.2939148755140135
TUN,20.794215123392316,-12.56100986172945,24.659825715291955,25.964998538865142,19.43933547428807,-9.775246313702166,40.32337748471388
YEM,46.62185938972083,-3.0790041761759888,-14.17078919529944,20.567361614334526,8.237824782266333,6.963835642382759,3.3892917964711766
BDI,1.7581310925980957,-37.73421127498547,-36.690491968802654,-13.167898874617547,-1.5867949629181501,1.9284740641104536,13.248526241567282
CUW,31.852833583209847,12.864203628298794,-11.571591509900111,-0.6926195568961419,-3.6810060631632013,2.546367924898068,-4.641206102610364
CRI,42.64444898124943,-4.677124844089294,21.66147841858801,2.992558219977571,3.1907675092240435,-4.863549095028218,-10.549098460895674
WSM,29.720172643844663,0.5918582543249362,3.6818583466283377,4.648588374107359,6.745905530923719,-13.091937517484284,-1.9696655945350148
NPL,36.12980126121966,-37.16198541033178,-48.598103491360185,-13.910576142433177,-1.5966455547066891,2.7602740702897357,7.46783440076962
EAP,-128.7676822070362,14.058562623000268,-5.780380961090402,-10.929287395466087,-8.147261672169217,12.179597292890834,-1.0237777387786628
ERI,35.538546962674175,-26.22650075633861,-42.6161598156331,-17.468998530771916,-13.920457441671024,-9.91762651113438,-13.686363493488496
QAT,0.9284882341257255,9.364915202705683,15.515599407285011,10.931223348911214,-16.802400657237552,13.586180183597477,-13.611182486632186
LDC,-38.236500272598725,-20.875280664529836,-48.116757704411,-17.459951658993766,28.836554661826426,-2.8906945072324612,-16.534871967759376
UZB,39.780415900240385,8.234666151798212,-11.297598027713562,0.27178241591365915,-7.919809063103485,35.66570223939459,7.661804369831111
CPV,27.697471759663518,3.3088164092821577,13.619819857529418,5.526706450340908,1.8614916606603324,-13.410475012604048,7.844671564247735
MEA,19.852555018760416,4.898029024100514,8.858759697415312,24.580239672392494,13.61899163708572,14.786383101851799,-9.624359796059169
GRC,18.131181101569855,-6.10345788024898,12.370074958821139,8.623001369880983,6.102005704559696,0.40553245942566396,-17.567304478279887
BEL,-17.798669676447286,7.690447776178225,54.22191066340602,5.398167204572342,1.0121854541776603,-0.9488677633580197,-10.541874641265323
WBG,5.165163042691978,-13.64174308250738,12.19313652330006,33.51990761115788,6.361028540497168,-7.687018159262914,-2.442517256862142
ECS,-33.135724663239344,76.49663329080305,9.15487021158563,-14.784432803075672,21.07285391676578,3.370620187679128,-3.530391516770619
ARB,-6.658529807218033,0.06712044094728832,-15.064653282805983,23.715012225961743,1.7723792212739589,-1.8984769266160517,-7.268665703350559
AGO,32.08564394520335,26.749851641808252,-24.815971618354343,-0.3472319977695547,-9.591199561541481,27.521136626052897,8.986592789826041
OSS,9.100599874270534,-12.011175007136178,-23.080818653377502,-6.424887260955828,-8.654576692877304,3.161874236446605,-3.677134932429672
SLB,58.2563878333318,-22.808766828851716,-8.194289015241427,29.43717339055841,20.263653952204905,-2.4928505090885773,-13.311102257551939
STP,12.262350073324974,-10.15210118935984,2.9439877320651084,3.319687062330383,9.005559090383432,-10.188433794605777,-7.831934309783201
BTN,33.37447983157551,0.9296939322639846,-15.400899637566964,-7.3810570311174315,0.7706455364785706,-0.9999574345710357,13.187214079537034
COM,46.19795354745705,-23.63670009306466,-7.491654154525604,6.746006330045812,15.53489790860661,-2.889240797028241,-6.050304330391574
BEN,39.13815917046069,-40.57707575428949,-61.50060490411714,18.265310874108728,12.911993776584962,5.37681929667495,-8.395802014887527
PNG,39.60376352978467,-0.18139079639276035,-31.658449297239244,4.462819942288781,-11.24978723109072,21.744352132668226,-11.690447084685028
UGA,25.664838229437414,-23.391301799425314,-50.09888939566061,-33.532077214458084,-21.825536406411885,6.761944552214278,-12.47907264485383
LSO,31.965667051784862,-1.1203600078272478,-14.053289238438575,-6.51217433031986,-3.0112787848497424,-11.474023017091254,0.3697548315532537
MNG,34.92107714566547,1.4595208209876147,27.587641608168248,3.4946914683865082,2.091420837718454,4.815881901973598,4.811589359693277
KSV,30.89385446892516,-9.913551937692047,1.1787130890458355,-22.012717610382552,0.6372504057174061,-0.8733867407336626,3.031552863710136
COG,33.47978966158212,3.3552936023737114,-33.78055461270446,7.59015554592108,-2.0360106525214645,36.4367270222095,15.30192596003094
TGO,46.39552297775925,-31.01019451825897,-35.84556423374177,-9.985509176294942,-7.259666785713949,-5.590828359953835,-4.451964868191935
CHE,-8.365996420713564,-0.8176506034351914,14.4284233151696,-35.79185615899987,-6.963158626794994,0.7010129562908011,11.030110193184894
MNP,8.572874865040346,-6.135754123676236,22.129811549987938,8.250533937207894,12.076386140639451,11.764000318452435,-17.84088944465879
LBR,34.85875729339271,-12.876764734375081,-7.075728442335579,10.234632043224586,-3.7194885253610903,12.43035627332407,-18.489000652632225
PHL,2.1181059356486567,-3.3896399057864306,8.0284456350037,-11.28382457229289,-18.73217666016199,7.424640605749916,-7.462018614789701
MNE,43.621293674869165,-8.958444682949361,8.066028466430168,-3.9980572409564035,12.235637404728301,-10.933766674929096,-5.545412214737838
KOR,-9.255136698605229,123.24320447087815,-17.828770532287724,50.82156888000817,-31.44417658954415,9.105026972836802,0.8231899853994257
PRI,-7.238657911021979,-7.701044701867866,14.607706440119012,24.14805582735434,5.212133320322299,0.15498136700519635,-12.674386554079375
FRO,-1.553196286426423,-5.980926236915952,16.097603003392155,7.839669496457995,2.38608730513908,-5.90521024986595,-3.441003234854262
DZA,32.07769407007776,15.370985014306687,14.659607627218168,8.007941095422192,-6.889150138986911,10.111428420081902,10.609021917998234
SYR,44.55234062253039,-2.9258722283123526,-1.1839648936507545,10.501704498283914,12.559955689777176,11.340274327543698,5.511556893563157
CUB,-9.499088364482446,-8.978805805813845,49.77615077576406,8.917419623315372,1.8130312288725934,3.7350408991371693,-11.499446863522033
MMR,60.049843338742456,-3.4172826324492247,-23.569861577397308,3.718617995277809,-3.6844335321805377,16.428175618678015,-17.71358272636862
SVN,-8.944002043419639,1.813250245301588,44.762677586006305,11.324775892080002,-3.665154569684959,4.021435366383012,-7.542883502844364
PRY,41.63401057621087,-6.616205256029262,4.337004362267725,-20.55314099112626,-6.976476761262092,0.445684482077339,5.880705320595223
SDN,29.105273424613262,-16.9003311962456,-17.84917034663314,10.279110515479543,8.972149193588947,6.3047116621475565,24.13079456986129
FRA,-19.03502183070404,12.92782852631074,38.33080700636843,-0.5340330979961562,-3.6177830175122696,4.802923778897841,-6.397301016013748
BFA,34.68707006069593,-49.17188406573879,-73.93924731302128,-5.195376446891115,-0.44770004684786313,2.9294686609181997,-10.248508497176093
CMR,25.9670888890106,-20.01324222872196,-1.0202172482681373,5.975703769703718,1.3457520997997745,-7.389006403858511,5.52567847672124
GUM,31.257791218124137,-9.228570524781512,14.323378075533526,13.213809104398695,-0.11789493543203619,9.252349370612382,-5.051529147802845
TJK,40.773836758017495,-10.41079350270331,-16.093267917063983,-5.10062661231891,-3.5707341396851726,-5.33088464142081,-0.0953933144691003
ISR,19.376604661873017,-1.5342286581244582,35.94271050550538,-8.863859381773535,-7.383054190049454,-9.359873094339772,-3.7710197618526315
FIN,20.135289396107108,6.792571705719542,33.10344279139375,-16.652365612069318,-5.574280285267667,0.8479990920580035,-6.983258600222361
COL,20.95618624597253,15.633511136555539,0.1568820528614011,-5.873502381166999,-13.24048822855672,0.40206966223376733,6.731166358752159
MNA,-53.52451929694196,1.739812048107937,-5.855582108016645,6.849132275972495,1.633079515848437,-5.102951932166882,24.122708258455237
SSA,-172.6130700099341,-34.074459770003116,-44.30202292494043,-5.702161772575999,13.570441750455446,2.3591923716308685,-11.086442172083974
PRT,8.57997777698022,-4.531105173942665,37.398283193633915,-4.25373421223107,-2.761158001676517,-6.463524892825098,-11.941375747289305
TCD,30.353698063235733,0.6943405756829318,-93.29244905325633,22.187906751543316,23.372648980330894,-31.91259679018607,12.39992381915184
NAC,4.075520390470597,61.112426432213255,-2.7077092648506746,-26.150184933735247,4.522503255942719,0.12239705413399933,10.054451254607743
ARG,-9.158845874195148,-32.983124816847685,34.703588448996385,-12.23651917708225,-8.307739940666686,-6.120851350927805,10.52731390406617
WLD,-167.26520323540643,242.00012504582912,-12.517237615787925,-64.96447114237436,142.44915502914404,2.258030751855225,-27.12698117344471
PRK,-3.9259191428634037,2.130568478070138,-2.9274575040478754,3.167389606472111,-2.51064268232165,-1.6774438965220877,9.487445585953058
EAS,-9.206993102585722,53.16684713364575,-10.403658420878573,-35.8411466623067,1.3847324221604926,4.212765323775492,12.073507536160403
NIC,33.64743595009433,-24.465963207544547,0.9369234668448744,7.407840067542776,-0.38432358180768955,-3.66302007106513,-18.12601041954904
GRL,-16.37907267826747,-7.1755476439308,7.688669855454596,-0.800301808407115,-7.35962485401726,-8.306146009138422,-9.55670857946949
LMC,-262.0377786981543,-21.96370410009661,-2.6072374129032267,5.53193291801104,9.138816122600716,-1.3390207663858649,3.9646360182853715
