Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
MDA,-6.052103413277657,0.30239219992811034,-4.898578192424968,6.407966337343227,2.250339577984194,-0.9597032445613717,-8.876529877169851,0.6144525626230876,-0.9697311573373204,1.9034530840509376,-1.0162519816186475
GNQ,2.011337963426858,-4.50024922717118,-0.035732890246351436,-1.4661200801940195,-0.23971915003632432,-0.6402387454534689,-3.2890404204082055,-4.915490418945785,2.630399590884146,0.12081674690214016,-3.2322492601116846
TMP,-5.5089300970483945,1.9846541748253341,10.327203929065021,0.4408025820249511,0.4480397711352806,1.053995859478409,-2.393213088218755,4.024993985409971,2.51223043155919,3.397345701691696,-4.1492776294855975
TUN,17.593486710597265,-2.6128488900074336,-1.9072341481063138,-1.5864830832659962,0.30826507850092727,-0.8266386538892004,0.827406179372342,1.1553186072666233,-4.5513001716918735,-1.4911733730793402,2.3418510633943392
YEM,-9.04702173249738,-3.579698323257476,8.181610743460316,-7.7730017111702345,-7.697383189730178,-3.9133024675962838,1.6092036531757699,1.2926109643389363,-3.8678250535443772,2.2383804420014703,-2.246939695115992
BDI,10.455698614187256,-0.9323718080751088,3.0423050187602385,10.286981136502902,5.966933524677982,-0.1324352239491791,0.10280220239101974,2.024670373900328,1.087857537332735,2.4746705610004764,1.1888817220183183
CUW,5.8347780009086065,6.732585106760487,-10.867467682437026,5.965940876553671,-1.8858573413652961,-1.8882587516637195,2.488369048155931,-2.4670865304823137,0.6267775044850733,-6.48258371339614,-3.4757799885238523
CRI,7.151436599773051,-6.297645242146602,1.071842639741275,7.470030779040625,-2.7306298219597025,1.0616354408823085,3.6384090460872387,1.619194876802742,-0.03636819322281698,1.0558841540441555,-2.369652847262028
WSM,-7.834780275264723,-3.9700705918650963,5.440301721227886,-1.3986325097398442,0.6343485686548599,-8.06334587965599,-1.4175152835045208,-1.3809364890889402,0.7607736591371469,0.028808595304756473,-0.5336387569511039
NPL,20.44189405067198,-3.9758425040228165,-1.7157570332574843,3.051158101940485,-3.2984250116153255,5.1804152925792275,0.3275392066862871,0.9189988879257377,-1.924789865794354,-2.909681190818715,-2.366646002936917
EAP,-10.359137397771548,3.4309422616619383,1.1684229310754033,-8.23311416488016,1.0873069877558703,-2.0343596588991137,6.4943966337767645,3.167657041760187,1.1709167947620802,-1.9759179285174306,-1.0451077455597855
ERI,-12.216473190176455,-1.8730032192125323,-1.0318442767806832,-5.1274251313487955,2.2350325398809594,-2.416063320555407,2.5881044114788883,6.07646033331581,3.5421789604574307,2.3055286690982943,2.5286688835353925
QAT,4.985864792067488,1.1444787723640575,-7.249000993848189,-4.788828248226684,-2.856973471458388,-9.704215380142472,3.716580091872029,3.930968689751009,6.942431613907111,4.627772689475554,3.1578180852511335
LDC,4.032735183184521,12.19902900917073,2.363568895943244,-4.542389764894904,-2.3878181953302926,-3.294684504077187,-2.811958031299398,0.07798257112764195,-4.315822171458408,0.6243053076931803,0.28124180354467476
UZB,8.166064213942715,-3.8985623647284378,0.31845156469395963,12.633711407095538,1.602126069210635,2.6161360169567995,6.824288976088071,4.332672721405076,-10.390412172740051,0.03733299793328296,1.5728179711593475
CPV,5.439708941409147,-3.4490780315675265,12.258662238705062,2.250961276249325,4.556544999226502,-8.653572652407377,3.3909269526370216,-2.2228740690709046,1.7431512037463979,-6.813344321951725,-3.738299807780493
MEA,-0.6261252109968588,-1.2218488882096068,3.6047761477887144,5.366479073510173,-2.2856370222842117,-3.178956107480687,-2.082235620952811,-0.8260188908818314,-0.5549148231087292,-1.1784740391660367,0.8211756452372494
GRC,-0.4242762956728651,-0.9969698377808442,0.22069660565824167,-0.4837861043127116,0.18867601235945405,8.033475917849948,-3.1930098884029574,4.6015735472529204,3.7769527890713808,-0.23261709108889417,-2.055745016223601
BEL,-1.86244240428278,6.539699125895633,-5.397531446036041,-2.980857718770309,-1.2219578292253523,1.521213877992055,-6.158214502669625,2.090530037306446,0.8032831892443015,4.205646544113567,2.2635056188002904
WBG,4.069497383789589,3.405507122428486,1.351180220220372,1.0598962186781864,-3.0417774243977727,0.058665297830327395,-3.95081528422105,-6.289675878589083,-1.7112491595454882,-2.368547013962034,-0.675403700459048
ECS,-33.49618938414274,-12.504494097497828,-0.40624537630099045,14.094091048041264,3.4006155602849395,-5.734181395075374,-6.475314258679354,-1.8018383385293721,-6.416382045123145,-3.0672126158964086,3.8171655880213002
ARB,6.835638942329029,0.3250794858783604,3.030179678092112,5.384199374924085,-2.2848644963730043,-1.9767061660988283,-3.104155457541018,-3.6075124492823902,-2.7139732807669206,-1.4974659206862706,2.368734674020122
AGO,6.355891561823334,-3.22525615340677,3.590177767724838,-1.0369927097014742,-5.97315658151472,3.00360494440543,0.43523105994899364,-0.3062105424247904,-0.8362350476764052,-2.3117816015922883,2.789259089185893
OSS,-3.2732501386678874,-6.1983356538079475,1.2821183975431936,6.421430149270478,-5.257394436979682,2.92760173507083,-3.9114687847243603,-0.570943392529471,-0.49458514599567416,-5.777583427185037,-2.627035572399923
SLB,7.522706204165092,-1.0077427844519296,-5.187336253155101,10.793722645579193,-6.141529109600761,-3.047054630044671,-4.0731221723761974,5.971184136100739,3.2626948400231344,-0.7737223632631497,-1.0259781796758756
STP,6.8373448671200245,4.979753400648406,-1.7048829899000826,-1.3502934609128743,2.367314870589936,2.7626324332664014,-5.085389336033785,-1.3492653220712223,0.16315829052372988,-2.100088837000931,-1.7630190460211532
BTN,10.344913588369705,-1.0515595782339275,-4.943925390500675,1.7060528821896268,-0.8827333623122624,-4.684359168040372,-1.0027128570613029,5.961847741203016,1.8167318849197034,-2.7001353757514326,0.277221733023369
COM,-10.426054986052788,-5.486555461399823,3.946477556067693,6.561910665609477,2.738470705758438,-1.6068295741279188,1.3041262433830607,1.705281822850811,0.004483490582015908,-1.6881324213809135,0.6838161741497878
