Country,x1,x2,x3,x4,x5
MDA,-10.16565693899768,-9.098186954202323,-23.369053268305805,2.2982440735843794,7.055230752556898
GNQ,-24.062434886877895,-0.30612658489164396,-7.202018508596986,-24.509209308897894,-30.727216190325052
TMP,-8.54328747084047,-3.0896221531915815,8.812844085122773,9.676205753283584,0.4617960068720921
TUN,46.01984758247379,-5.415397434713489,-8.047361530058982,0.8252737805951634,11.63087130073188
YEM,51.027544100567745,4.5523305779952095,-16.55452171231357,15.921303158548016,14.688517276543388
BDI,36.051549532796315,-33.31327925386706,52.143245760972015,-28.000283114480585,-29.861297673081562
CUW,-19.74559626351607,2.070521404090588,-1.3758361630583469,5.697386872973488,11.411148163494584
CRI,55.09398676482232,-17.41356375730688,-14.74457287411472,8.517946402682723,9.95292277255867
WSM,44.64463880065777,-11.98467353218166,-1.5350633922757702,0.9092170180816626,7.359370155784872
NPL,52.06933368219776,-24.043970618937244,13.613583566212423,-10.85294709189337,-12.217804246374168
EAP,-243.52734234147297,-3.8007724261672005,-4.89894695930606,-1.9029991714669272,-18.883780710225082
ERI,-2.2084553491440784,-7.351612741501721,-0.6396218346592867,-22.369734748812405,-14.94446473409284
QAT,1.0005056273435704,17.849455638580167,-3.3298523009197663,5.849262756557748,-10.828733261432822
LDC,-28.778687672172698,-45.23325786771512,57.4889190221409,-26.836856572895325,6.722393492836714
UZB,1.2692115090132015,-7.580164245260897,-8.420782921828112,-9.490201416553793,-2.8076981189368104
CPV,46.73871439028704,-1.3915581631894884,-8.894712238919404,-24.687237061676495,-20.17014205333087
MEA,4.517156232776486,7.008463420756635,17.594304021825387,19.390055962127978,14.652214051115331
GRC,-5.192160362532896,-8.770664395602994,-19.834520019282753,5.872945935579999,12.971427705017007
BEL,25.66469850677178,10.067319858208736,-23.623034349185186,11.564271467560442,21.829268528009955
WBG,-16.382554178287645,11.018144425909508,-6.949152428101374,6.3460759227908845,17.100746171753535
ECS,-14.061125970808869,72.59856048623843,-17.73585649565975,-3.7212345583987507,10.70601924031076
ARB,-19.49923573785713,-15.530148536983969,22.291903579247847,20.4516975232323,9.109711321803767
AGO,57.38254989140668,-40.84232633735046,2.419558133075973,-10.367630258425141,4.448958813446634
OSS,-18.60405167190698,-10.432600113500303,16.98163431133915,5.330143216564922,-5.242142293731402
