Country,x1,x2,x3
MDA,8.275468636305863,16.01015122601695,-0.3463514167674743
GNQ,-14.479276326982463,2.786971351257987,-3.1892102365183437
TMP,-4.376069128003313,8.894004940389769,-12.440892286778498
TUN,37.995239401656605,21.39372479212003,-0.839960111606223
YEM,42.626707570298905,5.2273030766526585,-0.37441392091341824
BDI,55.544271023665594,39.04982179015976,-32.23442051669085
CUW,-20.367154920193403,-5.1320588706386765,3.192186367599584
CRI,45.28992085500367,3.465834740800574,16.226461278385518
WSM,50.90010132784612,5.7589626417015,-4.306141341151401
NPL,58.44005558452187,30.27852996841127,-22.241468300436313
EAP,-103.679039461889,-2.607253075150323,2.6126851710811723
ERI,17.118738444625368,-5.485572267160242,6.763856574935015
QAT,22.335994457133317,-30.983755427923757,10.95750872842169
LDC,-41.83761395694193,24.235139724634372,-36.064325117444085
UZB,19.516416899135773,9.096117328088093,-1.352335474345294
CPV,-26.75250276038241,4.08174584604808,1.181111571870647
MEA,-25.854152784813788,-0.20408706958397407,-22.42506879317345
GRC,7.953485496252028,5.056153796283037,21.385999057164778
BEL,17.65650905091469,-18.822768507505252,49.427477688362096
WBG,-32.5133969267017,2.2474673192111756,5.83023327116592
ECS,-13.219037366528886,-59.77231344057155,8.856097286415007
ARB,-17.129713272455604,6.55388160041354,-19.10677194082831
AGO,22.331599419486725,-13.896201631809296,5.160096834926253
OSS,12.153084508227247,4.335926986035403,2.7026486201509194
SLB,3.4047268873644114,5.5410036002399625,1.1112560100725108
STP,71.76605746273732,-9.986559497325256,17.12459046191508
BTN,9.482493684651654,19.06914451261003,-39.81371135281231
COM,57.44553410020181,4.893623030760172,-5.029650263669073
BEN,47.50658397649434,34.73235648670477,-22.508143426572317
PNG,40.51773450040531,12.962189039586182,-5.666584921522734
UGA,51.740837365247764,20.133015342762157,-15.676016911910287
LSO,51.03339430869034,0.8028095739415751,4.872268801439193
MNG,21.694985839392295,19.135535706081956,-1.9986802000258015
KSV,16.302258390657055,-3.7159325918551387,-15.606779889621631
COG,44.74796315999327,6.838771970703569,31.62230538713557
TGO,47.55142040224601,2.2812434980448826,-13.727573840696435
CHE,9.421436887733595,3.0817136171929493,8.595601417776209
MNP,-3.200732238300671,-5.7247319639970495,-0.9338480383099848
LBR,53.572571142128666,-11.40015601900713,-16.17588084115097
PHL,24.176731167549526,15.763535867306507,10.496790420102764
MNE,81.94636956001396,-8.077938303107835,-5.445702590609637
KOR,10.990548284483568,-32.766442424343566,-9.686755386101572
PRI,-3.5544753359908268,6.484382715911469,-3.0834607574157844
FRO,-0.7143367108846707,-0.7779688096929487,7.199760663005357
DZA,9.804011955431722,5.920058978755097,-7.836725537788784
SYR,46.43148628425282,9.650441776252327,4.9522813012162805
CUB,11.512910459175163,-4.829185994070111,22.52513877071875
MMR,36.18061817768474,6.160404409879402,-4.357026952479477
SVN,-12.679076930212522,3.879421799018834,-0.46191414165379374
PRY,43.69087226713583,-1.9486311168778252,-5.603859565804277
SDN,38.36025510044361,42.72769570205993,0.5259833357414374
FRA,14.79707158580649,-30.522631818563212,27.40457904563517
BFA,62.371950312998685,63.105131246439356,-56.168303042197884
CMR,52.39232022016453,34.612832416172644,-19.457991146671596
GUM,-4.603524491646358,-0.11971111649459065,10.526912489676384
TJK,5.079713300838612,-3.250253136790767,2.0750195329647605
ISR,5.814844393795462,2.1769753319761147,16.036038360418146
FIN,-13.300379333875945,3.4514813363566885,26.30146795809922
COL,40.987160758413495,3.8612220749752866,16.4420697847105
MNA,-115.10835353576631,10.69552945170337,-13.98593374530579
SSA,-114.4907532368374,33.51835607306492,-31.51432777138983
PRT,-2.7601539364824688,9.597014274307794,17.665129578640986
TCD,65.45422323868792,54.93561134786212,-51.21601003353
NAC,-6.474649181301238,-54.620916271229994,6.7274496014926495
ARG,38.82934801093866,-10.102121190494675,17.64866691265229
WLD,-110.14979399551395,-164.07116879506717,-15.599902459205234
PRK,23.10143091138788,3.0527772791813903,2.938283793902054
EAS,-20.00347963975317,-16.96722297121683,-12.032904129437497
NIC,45.53761242135083,16.715607490023526,-9.460811696719894
GRL,-7.384180965653812,-9.862187365600422,5.178968351383114
LMC,-361.8996819657036,16.671892528536315,-19.097741596669433
KWT,-0.7226120526613294,-13.884294952586563,6.505767755412574
MHL,14.31584165485582,14.416327827845267,-11.026604455673274
TUV,-4.549499515294162,-4.2210019075664675,9.52000408927474
NZL,5.004757771616559,-0.6764733805472696,31.394199870967768
ATG,1.9595318093363414,1.802553895693657,12.509451671399825
RUS,13.959357952338914,1.853974960315429,-7.650006131264863
IMY,21.125015167836356,-6.3045142735601285,3.1029529658930484
ZAF,3.441000449299055,15.608289643143781,8.267172712268057
GHA,57.531935695861456,24.037020542359777,-5.1019690658682215
PAN,35.43513538880201,10.197742436093836,42.34360699845377
CHN,20.46327153222726,-20.593335566719837,4.0270584837536125
HKG,18.470526355502642,-10.50495304452677,16.49536265707298
CYP,-6.847257759425829,0.2762665734467427,-12.900108094470186
NLD,15.897200640547554,-32.32524810527368,45.96626073605195
MAR,23.199413116124106,35.02315909354246,-23.849296465512747
CHL,-0.9084849537382506,-15.170310067096583,27.478366701294732
MIC,-925.5246579559182,15.815583083265746,1.6775084169265755
BRA,-94.02264803090911,12.144391549076238,14.271587286092776
BIH,4.641409576337807,9.473593443126365,0.9136268115505437
TZA,17.619938396218657,13.73661111095055,-0.6992151199025751
FCS,-16.712074160632646,25.51729890554029,-16.879423889850656
MDV,6.762654346433719,9.658415872447263,-12.6982254086058
MLI,44.41136455046344,37.820317184798014,-15.072290441740977
PER,14.463778901649857,32.000485043575544,21.08765378032346
MYS,6.517558087421474,6.075186255948714,10.68755154027035
EGY,-21.68753536526672,18.991456359863648,-8.04479582499864
SYC,-2.031076461428354,5.470759082158038,-4.469018663829805
SVK,-9.747489954057789,-4.109988593527901,-4.963766631779937
NGA,58.66613286245943,11.604352421349116,-16.6793818610071
IND,-21.562358245139666,7.047596597721765,-1.1473447721020262
KAZ,-12.915607439221564,4.047523537687425,5.758990031444743
IDN,2.047053564327019,-69.17823758810951,-63.04873964249241
GRD,68.61847206670174,1.1555161947968549,22.569824260387584
SLE,54.279083189795216,19.036347711369714,-13.559418562981664
HUN,8.428497492686052,-21.540341140569442,34.01834282819883
KHM,15.150776250000417,3.7294870453073576,2.6854348705617417
MUS,61.162203569973435,5.596435391020883,27.9496411265695
KGZ,-2.959056810851715,-4.913500375797602,10.375670836541978
CIV,45.14161471751735,15.053849425105106,-25.195443818551166
VUT,16.281498858787774,5.946592905350133,-16.50768757237097
TCA,-13.231703422073092,5.618224545404362,-18.667473247286658
TKM,-5.0584033503890105,-7.034846384651991,0.45659971960907164
VNM,15.013175892326961,-12.462916856724423,-5.135880557577914
VEN,-15.031636563818646,-1.269184051539544,11.255015793840505
CAN,-8.593473241321647,-9.645098231664448,9.416081987006791
EST,-9.905007525902416,-8.06193950804741,1.4536380145945875
SWZ,57.56578407285552,12.890731574675241,-3.2288208500282445
KEN,42.398275351425674,5.3138536961236245,13.406949219832452
JAM,44.81302756793793,-4.628246044147496,34.73411925175979
DNK,-12.858189913221148,-1.1504787609271185,15.421026357905879
LUX,21.48234565287353,-13.684876074222766,30.169079373193757
MDG,43.39186310879629,33.22235257673979,10.34802098142077
PSS,12.40815696553071,18.121171086022812,20.406565297416815
ABW,6.542436458119772,-6.642369403449588,3.5194279259200583
USA,4.247161480708692,-110.7724778144994,-21.55183974288359
AFG,8.710787223922088,41.27960410703979,-39.13502701944405
ROM,43.36791561497206,-4.101781074147223,12.955796083290778
EUU,15.610245088902195,-50.422775731766464,13.55851909054516
TON,-8.39880331389538,-3.7640577047150026,0.1201850837095022
LAO,42.22935768837487,-0.13360764533951924,-14.296192818137088
BOL,42.00800534317187,28.143528394400388,4.712299413327702
HIC,-8.81158108067407,-127.13843973879595,-16.594254268222286
SLV,57.5323493382024,8.193899785585153,3.531215207882453
NAM,5.221195629058688,-12.286778284049369,-1.503439072924859
UKR,23.42190241050443,-22.234082907504078,1.119763437992138
SMR,-8.06189390464995,-6.453380230803014,-5.007908681192778
BLZ,60.65771933718223,-12.709584087235598,19.035186805733787
BHR,19.92706925032145,-0.12766683343769422,1.8632136401274038
MOZ,11.133636636933451,0.19778413732834352,0.8598601005712861
SSD,16.752068725010812,11.289545524623522,-0.6644059123216595
ISL,-8.562553462679416,-5.498335265689211,15.404543173304216
VIR,-17.29443012552496,-8.167395938894686,-11.255981322507731
SEN,58.42321506349459,32.760975204823836,7.62562858320369
BMU,25.785511438951673,0.4054224180871287,32.766754119974294
BLR,-19.768206041895812,-15.387596140893267,11.530639099100629
SRB,13.765648179926636,-5.333195452512498,7.0354904895632915
ADO,-12.991152919188607,6.046952045817358,-8.058611414294413
SXM,-2.4667118249136353,-6.056419158288596,1.3013572521969548
LCN,-9.832402323985542,-4.4070150819620615,22.247980641079923
BGD,28.220125414187063,48.118098887189205,-22.023514396483257
LIE,-13.42596605997403,-3.7692186711587934,-4.025755052993217
LBY,-7.866152705185508,19.587500182779003,15.043073264412833
ESP,8.240106084015117,7.1661276625150325,20.859245287287948
PAK,11.941488973823631,38.06740934280153,-13.254180669857334
ETH,39.8325909510774,7.797313558678354,-14.938753346727598
OED,-15.256478150132441,-112.12403530616527,-12.14237148061775
GNB,56.43783851277234,22.549376649933134,-12.939555111667005
CYM,-0.18736405165614473,-1.659709519482903,-1.472600586796833
BWA,59.35742453111636,15.407712590466396,-14.14484757841284
FJI,59.06704827682354,8.338428832729539,14.662210913632142
DEU,-7.086342725789413,-12.974731945950408,-2.671755854896219
JPN,6.3312865905747895,-190.56381512919228,-90.94439074799314
AZE,27.428667166426685,3.0527740689938434,0.024247223399312512
CZE,0.09544356480672642,-25.316982141684967,10.896876952696763
LAC,-321.0924964426698,28.190829659655037,13.08954732488893
HRV,1.5919200890846195,-3.643996074641428,-3.270507311335848
ALB,-14.829728308827429,16.438239509819457,-4.033138815928024
ZWE,89.9443331993516,26.781261219087963,9.853816592861003
URY,4.3727076466332155,24.904615691390266,14.275907429812104
MAF,1.9844039449212822,-8.09002002508316,17.866925830488103
BGR,14.781050775493378,-32.5772724178595,20.597881764378133
ECA,-30.749723311603876,1.2497227746642092,3.2277686501319103
LBN,62.99245698124227,-7.977455829331858,-0.0825405221312232
GBR,4.878407904424624,-18.90988955788283,27.21812186288858
LIC,-71.91078826625953,27.00545382580172,-27.43351066043836
UMC,-505.4890428491764,8.41280617157464,2.2613775228304087
ARE,-7.4536995928491345,-15.79381794491518,-12.084129267046197
SSF,-6.318843134207887,-12.255748808817321,-23.780684925755686
VCT,58.69539385016679,9.72395118822254,6.710776963023584
NER,62.43055992550882,55.75197446666594,-56.98042780574089
NOR,8.015367953981059,-10.595625093049325,28.15213913273741
BRB,-11.95710493105123,20.14746477381723,0.6211357158296829
EMU,-4.6149559726859275,-47.714324677867566,29.694294310978083
MRT,33.96887677626733,39.64142646688716,-2.7699059823096874
LVA,7.7321445879346244,-7.929715293050896,17.506116146646534
MAC,-3.4055076293340427,-10.275455655522272,10.105796447440643
SWE,-10.522866029185268,-1.7661151303371756,21.736191258302846
GEO,-3.090386075276801,-14.521266638491616,-1.0114338142540333
TUR,6.814062615015415,25.856731539679735,-3.9443672096702036
JOR,47.674295766691195,-7.866950953479199,11.681454256323788
LTU,-10.679006584933706,-5.8289605316435065,10.163167698128705
BRN,5.9556322870901335,-21.178253071083926,10.160386438798795
CAF,56.717129953115496,25.845213937415753,-13.97091945088956
