Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
MDA,-1.940687215522594,-0.13841122620657131,5.200633039215305,1.2289877947227112,-2.309195802271899,-0.6161976746752496,-15.598759964161447,17.82775959941319,-0.4865273533576253,-0.22262067107883246,-0.6078233209258137,-1.635739815131707,0.2050369062387214,10.042089784509098,-1.1530560705024637,-3.22973159786404,-1.5151428289355249,1.605045680977994,1.8676909974724332,-1.213461073538498,-4.955491126967376,-0.9038595369524768,1.0411579988939434,1.480320722674112,-1.4125539166583905,-0.8905506463091759,0.7186724280150485,-0.08045969592758243,-0.12159077606910794,1.348332776520074,-0.9721172183577093,1.1023784076538077
GNQ,-5.084103753127196,1.5642381220615373,-3.1822662405768964,-5.21462106633739,-4.058282066567363,28.153366549575804,-47.24477189758742,28.439441085708008,3.468702612808973,2.7067969148283773,-2.9104179589028147,5.897355441913232,-2.372929841647861,-2.432266350629589,2.1632743217822274,-2.354866479283791,-8.357015687184889,-0.9469438702824302,-2.259570712177183,0.9283720904539655,-0.8703202765278147,-1.46087906534946,-0.0033776893701533695,-1.1397635259771581,-2.9901248147706534,-0.12163413575029355,0.6522539163320928,0.2880877234721818,0.022030273698184073,-0.6815427835272156,-1.6003002711895673,0.570336407740617
TMP,1.4160197756188868,-0.6666073250198777,-7.371820263818747,-5.14981364996057,7.284935852180583,-6.861688858861475,-0.8685919650334218,-14.987112349658446,-0.2813051916210871,9.649340515035867,-0.18849480737562452,3.8017230369995376,-0.1420620481970855,-0.6564235280466999,-1.1604101841602024,-4.471787417505632,6.03616956919266,0.3502342925210673,-1.6157560447413197,0.8533287080474106,-0.34864869806852083,0.7083904287449776,1.9512287146858958,-1.8602411011246789,-0.668329200785734,2.919809659188671,-1.8537011649456645,-0.9142199067590595,-0.26966398758961596,1.011051983270758,-0.20451029803791734,0.401671832367985
TUN,-2.591983872037314,0.21595481816814252,-5.229061010849158,-1.7742945829634618,-13.35318055404675,-13.218694160156923,-10.218149716535057,-36.456871997902965,-6.426041504756912,-2.8667650086169365,-0.5484066809915948,2.1460588092872657,-6.7584535164092365,-12.109409443224301,-0.8610090488245499,-2.5232145399194583,-6.261041916620535,-0.9082061805386279,-0.22218174255212564,0.19360639442013486,-1.5938329857642624,-1.2662116672931822,-1.8955300203792171,-0.3333282178321309,-1.6881410652454458,-1.2080643025753517,0.15633244955779008,-0.35878705049689386,0.18048893739011473,0.2065654007126534,0.07007817430495976,-0.30037259049773285
YEM,-1.608262592772278,-1.1733454875076967,-4.931195809913151,-2.965738666798479,13.862214022635374,-15.184744078392127,14.170295128212619,-27.714344270264842,10.211894246068521,3.9376029154066026,-2.4268531086408984,-5.695791773917261,-7.860796287423578,-0.6470400905291507,0.7122096061068011,-6.212852529394738,-2.598348124026871,0.8240642865097115,-1.6911983813594509,-0.010111363384279301,-1.4057062000424705,-1.4319272502220417,-2.0504965200123833,-1.3400352949758458,-4.498919883692538,-2.1839681058840554,-4.487830794430123,0.7728954059369644,-1.1743991679770691,-0.04653861270354155,-1.2375720865468123,0.8815439444617114
BDI,3.523807698255127,-0.5829257821961236,-58.94393842449096,-1.67544402731729,-2.0601112170520945,-10.065307965249866,-14.157441206780662,-30.11301057987388,2.7792450043219774,1.8229283552663018,7.275050840609074,6.910752547195993,-6.9676598015701465,0.4400700599610673,0.5599123630000888,3.337518194532906,-10.860309992936987,-1.119705110022498,-2.0905776254362682,-0.9328706355554246,3.239678635562245,-1.4752184035837441,-0.2837577695684076,0.2392941951398243,3.0439433158419487,-2.148029365516654,0.04555040594265293,0.6170196239553478,-0.5996429531171706,0.6085800572720005,2.1785325142448717,-0.6698591225355482
CUW,1.2252070027620503,1.167426482670476,7.003180623248442,-4.682318662068463,4.037455439754933,1.2111861930508732,-3.62551255524412,1.112238934340019,-1.839825524007962,6.530205498553061,6.336203106943619,0.6542487153204122,-1.8631913851425954,-1.0540205704601475,-0.07357483687056099,1.1146183608133264,-1.9387494827388525,2.0919767819446626,-1.0478838061470366,1.5690741101135703,0.5521011872138375,-3.9094241283591646,1.1811120531659485,1.3103472710060005,-1.2815420219090823,0.617938265579073,-0.2807063991826798,-1.3318679572311982,-0.66662816793264,-0.7681769565405143,0.026214345791345392,0.8996354507653032
CRI,3.8741788051504003,-0.2354875050006125,-8.194240508679563,-3.970284963102037,-5.591762639094839,-14.519835027793329,-15.412266076906564,-43.385582202010646,-2.930639371625254,-3.3011456003142365,-4.710652079226307,-7.874335293842716,-3.352905303023842,1.0520631128888476,-0.09789922006241351,-5.660436488758901,-4.5402653673005915,-0.9409862195094516,-2.2824183084959335,-2.7065589647948873,-2.168777317068999,-0.9296487217981426,0.9602823206671239,1.0547316144277044,2.281251730932572,-1.5228094911703534,1.023761516741293,1.4192485230883725,0.13158571590681853,-0.7204633397386287,-0.5103622121592741,-0.1320972113527243
WSM,1.8208744230025538,0.4395853689156986,-5.924615577751804,-3.588391918793599,3.7428098465379467,3.5858076159996366,-6.570148933598003,-43.94471047981419,-5.706659116977146,0.0706391068421719,-6.491759987780709,-7.289489074278535,-6.962909216179613,-5.739646033713307,-0.8485668660927619,-3.2273332034111637,3.003583619573206,-0.1288261264586243,-1.941841021226385,1.1363069483718962,-4.7665012138131955,-1.330604017282662,-1.2142440782461055,1.0982905382121197,0.9036872417699517,1.4694817543166143,-3.2317363702547635,1.278099135136514,-0.3452840677123693,-0.7098342190222693,1.1944333331313584,-0.9693125834652178
NPL,-2.134204756807626,-0.7517792129993177,-34.160799704117395,-5.806550298743276,-4.1948386522429315,-0.8406156130228052,-9.078539844829496,-23.493203379695757,1.4249806269993481,3.75207945094565,-2.7666782360628184,3.6414769119827453,-9.680884072213246,-1.6390040575083105,-0.6394868574868435,-5.109108472777374,-3.9864322719303846,-0.8334107229877807,-3.657579722788352,-0.7492800255033768,-1.3084821518970067,-1.4696067008506453,-2.030549283512786,-0.5616029478689046,-2.3830591027453547,-0.47865913537635824,0.9603666357130316,0.7546894276934042,0.013310745421478485,-1.0850901219581095,0.12989909377136333,-0.6675880708501374
EAP,-0.4813543569597978,-0.3032966565089591,18.41113684168539,7.512455730372003,-11.461745834141425,-8.086359139536777,15.609373362498289,180.55089084210118,4.744248272942718,-3.742774181332453,-1.0849508316303524,-7.549439337535581,16.219964316010795,4.696324026769904,1.8779671386436363,5.498586648582707,16.673329983407942,0.7771918984881352,-1.4789160409292257,-1.60888304108936,0.223699390655012,-1.1816911905962337,-0.9325035651311403,0.2861438858702785,2.6436639132461672,2.6039223128244595,-1.134622986762654,-0.8101098257942083,1.4292122593125345,-0.981544766670842,-2.0088384764703284,-0.6465790226888019
ERI,-4.095729658303092,-1.5267950625560416,8.694337198171981,6.092417276173326,-22.606875050575127,-10.903423077817328,9.990876371528001,5.3983176643870285,1.8064544548809651,1.0228937574263102,10.364987854136016,15.965041596306355,0.719557429698093,3.4678606680542154,-0.8009126614218162,-0.4520613079295092,0.788916902955855,-3.184201415044225,3.0608951355537957,0.5582961718549666,2.265281110656126,0.5313902914914087,1.1185295509748678,-0.5795190073658093,-0.2878774783038118,-3.8988658359316264,2.793853098288471,0.003289369581842505,-0.27732501020449646,1.3896240680701912,-0.47371589243444656,-1.2283231177168714
