Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
MDA,2.2332836020288074,0.4381774326537269,-7.962187500901134,0.03389527505187663,-3.4055647845832704,6.915215678662646,4.322575545643783,-9.381333528175977,-4.10612720492626,-0.6285255251800952,-5.06574561078043,4.091041274986998,3.932046229529456,4.196383787712723,-3.8375580280429844,-8.380121891908818,-4.42546249035788,0.3873006980118198,-1.1733342410166927,-2.937340681397265,-0.9530327015424243,-0.11015580267757075,0.8493780617235688,3.7245213824368824,0.5397801270941007,3.8204536566087546,-2.89083026283311,0.43322173522486385,-1.1560874838651278,-1.3533240752529994,0.152789810909335,1.4721860668056965
GNQ,-2.0558215368177937,1.8416440198849255,-1.9192663283935747,-1.2426057411313172,9.85645444074423,12.76018458131173,-26.206689732654006,-35.86790803569929,3.0478831503226234,1.691256524135342,-9.468113354121758,-4.3432311242286685,-8.552955439752214,5.377500638642269,3.104461864176705,-3.0350096857059894,-3.1852756341539994,0.16262820151472035,-0.4766133460704167,-2.1418222529454445,-1.4706856667589063,-0.30160745939209055,2.8169132968056223,3.5684310982098832,0.034395412167758765,2.472378222615345,-0.16416887176687453,2.288809304008044,0.0656765411455959,-0.13094399693189113,-1.7360852850748223,-1.9845869739132795
TMP,0.053168232209148236,0.6588468179230412,-8.876035914645154,-0.5041509473754389,2.7404040772735336,5.706260064294216,0.8623177713746633,-1.5293986035937952,-0.3410011820958132,-1.87110222301165,-2.8614158100873497,5.0025517243885655,6.363593589451195,0.5777626347319027,0.16021942514807952,-5.0233011659972675,-2.2055769230292768,0.47867086511206014,1.3925552091009992,3.177407839723192,-0.45907375973610554,-2.8227502505723896,2.2448272479692433,-2.561566878297324,2.422869630394776,-1.5917823117814356,-1.3449584866585933,-2.8647274939054985,0.6153228360888058,2.112381976965573,0.8795517018044374,0.5156865341170931
TUN,2.7128752291589677,-0.013085785080092865,-5.079529646654817,-1.8731914808561998,-1.6661360205478488,-13.939326361559413,-22.192710803805824,-35.12989765338228,-3.85150898490862,-1.2851487807448692,-0.5964574526849229,-0.21067396476359518,-3.7119795854617905,-0.6333809785259095,-0.7640165200260274,-2.004415119389825,-6.641532952576775,-1.0433666564294102,-0.032208043508883594,-1.8419258882780445,0.7998078290131766,-1.9844907877911715,-0.9121678085502859,0.9341192914244616,1.3952516899317005,-1.153795668180328,-1.462407825756526,-1.7387594455473951,-0.03118403158318558,-0.12903487628942978,-0.1442834990835204,-0.17509973928573047
YEM,3.5372372117953543,0.07221250588250863,8.337984059726711,-3.1332645433341137,1.1332905875110824,8.235346096133762,4.193970601233054,-33.280253167173996,10.020477448722882,-4.495258002360412,-0.2204860573255636,-0.31488877906296825,-5.940100309287727,-7.153904316653875,-1.4678634929229772,-6.52610467678454,-7.696097038748542,0.5120260239163399,0.7977772045529704,-2.5813028212436495,-1.4394457192255286,-0.8034281050629094,1.3224117462018563,1.388789005218261,-1.861887940373741,-4.00596864331716,-2.108824462109909,-0.6558350256668621,0.0319098762329334,-0.5440961311793766,-1.4767213119613447,0.16594314039023322
BDI,3.6838009781216585,-0.6658475775950976,-86.90747909159558,1.5117195325053516,19.519932112517903,-10.819496666108726,-22.044717390371453,-42.14854736158391,5.155351010775693,-0.6797392210687844,1.841703226466366,4.4146254153012645,-7.564541169369355,-0.019732031334493826,0.5053877214166045,2.28861621638129,-8.747313225127261,-0.9696289616654632,-1.792058306083631,-0.7446492551245987,-1.4821745519219345,1.9112787521309316,0.6601819499222128,-1.514193189955192,-1.16217010307682,-1.4355065896396604,0.7066254776832234,0.687960083236223,0.8366851504355581,-0.12873080945474533,3.8357446182408608,-0.5924248262742379
CUW,-0.11801518867237282,-1.219162707290288,2.0122879962365348,-2.2835961454326315,-5.315460494600313,-1.5064629461949266,-1.307835131631642,-26.867443845697018,2.0470935680020523,-1.7552145886351376,2.6824290291978095,5.575600365445552,-2.0812974182206836,-5.18494880914961,0.4481788786033978,2.735127058585142,5.943875814081757,-0.7087897971367114,-0.5714471071813262,2.1885860229600524,0.5640594876732379,2.5964252010654167,1.8300221853743452,-1.9274699224259102,0.4055365777971424,1.2422999873683678,0.10081434611395756,-0.2241764700640183,1.329945146926662,-1.254860703399438,-1.3142009707841107,-0.27221175635051226
CRI,0.48890988675952946,-0.314696011302262,3.503230093401997,-4.002784025811552,2.3857063063629154,-8.655977856443434,-9.830755223205202,-40.30689343688937,-0.3798426434511324,-3.4558706285509726,-4.601246425807323,-3.7373553347966557,-3.5469425919016704,4.551826784553821,-0.14728276444120372,-4.5900861408508415,-3.2715619985388553,-0.9042878405364485,-2.5577518215937807,-1.84022498008314,-0.9598553814821978,-2.5120342425466182,-0.19851129949200547,-1.2233043366808867,-2.120509333425853,-1.5502303920902258,0.6802404379416122,0.9819643386983055,-0.6546046794609134,-0.13118683663751887,-0.2215757117891145,-0.0941589084691584
WSM,2.226230426962491,0.16255806577623236,3.456351609780007,-0.5133465408027185,22.364225836163442,8.652262084320872,0.8289058168689668,-44.214704654016245,-6.493687399272553,-0.21063041330580345,0.1223413941330681,6.100012112567808,-5.437502660840327,-0.12346990576435668,-0.7478743753472917,0.9137009867368533,1.0532700792882024,-0.6433241953234066,0.19485367172735588,-2.0678683048031203,-1.3323320739750852,-0.7660951713121983,0.5715800709569399,-2.9562951621949525,0.9091000836583772,1.1273296745996446,0.22290855517726083,0.5490438744578544,-0.0807763700669792,-0.13129414375970525,-0.5201602433351453,-1.0925267843243476
NPL,7.129497119481621,-0.9201151754338097,-21.102998348114642,-6.286535337455347,-2.898391972334413,-11.395603385126217,-13.146901579128903,-42.45282451772912,1.6232202510600242,8.542353246975456,-2.9756657491640466,8.001428184779192,-7.063784460446669,-4.78314359545822,-0.5462065447838934,-5.84826563038955,-2.898130784245337,-0.8475907336239521,-0.4015236142691021,0.9609850373991903,-1.4802227849051328,1.9517458738846754,0.8978211637025869,0.1806259349073196,0.5531136858782344,-1.834533415368349,0.2249201948211822,-0.12650403961006967,-0.5309653973018864,-1.542458852856345,-0.39804037673733633,-0.5912316433656379
