Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
MDA,-8.102661696931081,0.14665792470253852,6.295134816049351,2.1342340194771565,1.6683355164079037,1.3061341236053483,8.418269754849979,-0.3577492055722766,-1.625062067207542,1.8442170900428725,-0.7023272502946962
GNQ,1.7719142609756038,4.2203412583201185,-0.11059076774319977,-3.129277853219795,-1.5403625522096234,0.09669393146461895,3.1083717128888435,-4.379026099609952,3.0838693594481392,0.079003413436747,-3.204957322375872
TMP,-4.6259355911606965,-2.1513195459717647,-9.935452756952863,2.218515558272035,1.5970390990728347,-0.6666038168615893,2.6447777863126585,4.084294519575294,1.82948862925789,3.4012429906558417,-4.095639421544094
TUN,16.345655557562434,2.6997295733512408,1.4487780232126388,-1.3446269084999414,-0.3110798511991336,0.7824506503971429,-1.0215678807739494,0.4618672119374801,-4.699938307816759,-1.4888643907443389,2.401250527101727
YEM,-7.546180263004818,3.2815716598563043,-9.690961800661352,-3.7763214762846697,-8.697169374130318,1.9931225838390214,-0.7963103503620528,1.5634091982745193,-3.9114275172086646,2.239435487252574,-2.07348923017552
BDI,6.810760473486545,1.5575713655400714,-0.6226991319232098,5.950612653318366,5.593064933681302,2.1662899689504274,-0.8282004804238814,1.450537052114627,0.6572034236706056,2.449036329189248,1.239260803981645
CUW,5.254974969768713,-6.322420849125337,11.68007861799123,5.114858418796565,-1.0839597315730856,2.016841684686068,-2.4112887662349087,-2.198279166328046,1.1363409410092602,-6.503328706542474,-3.7517834505184107
CRI,4.606323913926631,6.945229849244342,0.5143568202815775,6.399422326790605,-2.4647830325836977,-0.6072540372062508,-3.7509974634477086,1.6987357826390423,-0.2303811197957666,1.0323110158547604,-2.3608001564677896
WSM,-7.2620089523097295,4.313930637389798,-5.71598875147817,0.0266779057917726,-0.014802079875892321,7.844467717470279,1.955256953657285,-1.3040376911226765,1.0869165527554763,0.014309752474809312,-0.8260653795420261
NPL,18.255907811916344,4.172508064705872,2.295830767513875,2.9702272336987234,-2.648095059551531,-5.340266257488956,-0.6382803471397324,0.7057958545856878,-2.2344428045292912,-2.9359857925760955,-2.179065008676215
EAP,-9.05767674201202,-3.8865060862051624,-2.8031946778552097,-7.973188020254939,-0.861849738274929,1.3176116532958155,-5.82222585299264,4.345765433383051,0.8359665182478621,-2.03453406001365,-0.656000566901474
ERI,-9.946864690112402,1.9940199173752662,-0.3001166420667402,-2.372832948094427,2.9385789313070125,2.3862331912164745,-1.6127017155433683,6.607845015790427,2.8973854302007505,2.311023733064095,2.411100211270582
QAT,8.512918333851772,-1.4379331020832284,5.655387489921495,-0.26438467248844727,-1.751665686201876,8.895780755886378,-1.8793508296516468,5.245593933179531,6.981662691688891,4.6473507969911445,2.5663689673340295
LDC,4.0992400641587246,-12.430679872841123,-3.326554224643332,-2.652781765588917,-3.016248742230399,2.357270055847762,3.0085676443526155,-0.4748464265827997,-4.3692859525556225,0.6232130059817937,0.34501348513519176
UZB,6.686097967902428,4.447053962132335,2.2980299355970617,11.488746003875223,3.690618798008378,-0.16173860946671603,-7.811728747456628,2.2216818795263085,-10.450540353850121,0.21529766302703893,1.2090666551105556
CPV,3.137939554474897,4.235454431309069,-11.526984226405649,2.0189937254701085,2.842801024465394,9.60055525571954,-3.3215157037618024,-1.8915330349356632,2.195264494527905,-6.875794255469121,-4.073272758280943
MEA,-2.797218607067811,1.4307680176189608,-2.2044633047851425,2.9056475634562413,-3.547454081619974,3.1694895728784056,1.8709347524494424,-1.1018473659362236,-0.6302830275361972,-1.2019378679456383,0.9737010999453009
GRC,-0.5401035101249871,1.185018192674039,-0.3667471621307268,0.7358899734863619,1.9724575105228928,-8.124144656273392,3.3328538335348346,4.905161169068998,2.6994661450202453,-0.3034881940022484,-1.6371014461595097
BEL,-0.29151008623605895,-6.210381645536495,4.263485837987081,1.1666481565622608,1.377771679953356,-2.1721991405069616,6.732303399760131,1.6572134679357218,0.42849308889396615,4.205240962352482,2.0700022348012905
WBG,2.754078114560491,-3.6134369090183878,-0.9175143296340051,-0.5660753693905621,-4.228404015248364,-0.6739532441265002,3.344242355409275,-6.527063894770982,-1.0651821882375605,-2.381936939265568,-0.5852254672538116
ECS,-36.01456284884618,13.860794600585121,3.5509518439480634,8.12783351247287,2.5000795889424863,7.258592536011968,5.48160188153427,-4.036919537975116,-6.359334334942793,-3.0027323198146205,3.6877760110571223
ARB,3.9181601041391696,-0.012951800998521992,-1.682278842966077,3.082914798642178,-3.5357482896018637,2.0326653092638822,2.424934179127873,-4.369706002997763,-2.4121728594794916,-1.5002616716376598,2.4185215899301338
AGO,5.652766656012449,3.509821454172369,-3.8858612041146965,2.058494620450325,-5.149168123397052,-3.8504544139039307,-0.3525633678886756,-0.3185575491509792,-0.8305862734885899,-2.3194493446850966,2.879293452959001
OSS,-4.776371179204678,6.299315748254404,0.29706723993397255,4.449714202443722,-5.13824804331232,-3.2989545589624623,3.5772900948374464,-0.8158791606113541,-0.8084737367524484,-5.80018444550752,-2.2680477742120737
