Country,x1,x2,x3,x4,x5,x6
MDA,44.729392205443474,11.302829712095635,-37.89781930332516,34.3956143853572,-20.87341562333698,25.800879624306567
GNQ,-14.528727372281047,11.709735225075038,54.17121127861668,-13.733412391777932,21.779151281725206,-4.3653069574756005
TMP,-6.903639027212595,-3.301433014824914,23.579126937733108,41.25736747937601,-10.134421760290971,-12.725946373673764
TUN,32.37186045067799,10.695322632423006,-40.525700771207,20.39468350538496,-10.514202991092864,4.874546030757104
YEM,57.08145042388683,9.662547754210285,43.7802577252719,35.50548933251174,-12.52636902739071,-2.4191870567599425
BDI,40.80955094732671,10.082692025806912,17.985418771001342,-31.396800797310075,18.394463868232982,-10.751363588104141
CUW,-4.608064810797595,-5.0644521858747735,-3.4293671087282296,-5.543717941102183,7.173300079960843,-8.762995291400042
CRI,46.2762857513999,11.363233405578423,-10.187360077882369,-2.258206514792542,-4.091198043988712,6.462176135911812
WSM,28.11224242380628,9.012792812918818,-29.70139440753219,31.246826102381508,-14.158649535918416,33.52809825015374
NPL,37.11425089265322,-3.6605102643118244,-7.913812352982974,-18.646060907091098,9.947842137068145,1.377570554633653
EAP,-203.96375660910553,-31.14905308092587,4.1322944301296545,1.5718419615918828,22.500996256440892,-7.603948144064266
ERI,76.43505982221512,-2.9059633006941246,14.759819002713412,2.8958192602156574,-0.030290512910648285,-49.27061174096029
QAT,-0.10049398750051339,-11.492275193625312,-19.467316638289766,-3.8012955451167207,12.273663517707085,-15.046323095787542
LDC,-30.63389548401251,14.292295476089892,36.806078033505166,-13.866824173722826,-44.09778314350245,-2.8414708726256217
UZB,62.20374086476635,-23.183539138557027,8.762326172443908,16.015927688326364,0.6573728130081831,-3.3776360712945706
CPV,41.79628070180505,0.38132186599048684,-38.23583641240843,-9.800291793314258,9.644255950652774,18.716061827605795
MEA,-18.845702014965255,-13.03477554117102,0.4068682957399022,25.45003393059997,-11.308365242072476,-16.46951331933916
GRC,11.693122055973799,27.942854886556805,-30.328714265405836,-21.798144427348564,-1.3347776799264282,-1.4415839571870184
BEL,-9.032087265268672,8.701738408668906,-37.504677640679645,4.776981047230482,-1.9908761016181589,6.210756174728581
WBG,-16.311014816420645,5.959543212562022,-9.142428892683863,12.535710456727486,5.480641292532766,-3.7990057672781625
ECS,-23.61862112865462,-74.68661892545201,-12.089549187157552,-12.111589323668179,-16.446677207143658,15.469203757472227
ARB,16.345797276624985,-0.26374994211019603,18.352594815463455,19.95976032865119,-16.692068570439996,-17.29192904871581
AGO,51.65167060452513,7.406368713266027,12.474847281264474,2.11315125979757,-0.4712687960791187,-33.34354673792219
OSS,21.25699793141843,12.619903045288478,12.477252304159846,4.357169123646962,-4.154008025880174,1.4035738937590283
SLB,46.43702538000679,-8.961460719025673,24.099950862158984,-0.17514179903658006,-1.8889320038675188,-21.603006371367517
STP,14.491672197531,6.634372089810697,13.257532228862168,3.7281381682365864,1.6751982648466917,3.357806437749385
BTN,30.177944531285085,-0.7546904948631684,5.407684450952956,3.5448021491434982,6.731774065717467,16.65332968963841
COM,63.048791698769556,17.58497481313905,11.470901365104483,-12.360576334875244,-8.130892428511496,-16.723614778479302
BEN,41.742022087134,14.183610952384976,9.163574682194865,-12.628864347098732,4.59825284364989,10.886869827323
PNG,52.771478419596775,-5.5230017436813394,27.86365333253207,15.354846361286878,9.698370703606711,-10.158044288286824
UGA,45.72740182549215,14.852762145258076,15.452665168502127,-15.088265527550455,11.033680127117215,12.940367803024026
LSO,55.42353011209567,4.625258963005548,7.5377413030667135,-10.278709540536017,-8.469717780514948,18.061850207296043
MNG,33.16372418596704,-23.008509018504746,-24.117257424688695,7.374183243609734,11.485819588316975,-7.542340495141089
KSV,59.78837706048288,11.224473129819385,-23.6647533972515,5.6644301494199105,-10.74399760233696,5.49716625675577
COG,59.62741179397748,-2.582665353559028,25.32332906741577,5.614191030230396,4.645387792048665,-33.69078892222554
TGO,59.10305153288291,-29.198217455892873,11.002395763558692,-16.9160835920451,16.192399479993433,-3.23280436450474
CHE,0.482382225057757,-0.45401629867851195,-17.026365975196985,-33.703301896299635,17.2079031673256,-8.958825898091419
MNP,-9.938204183604974,4.913871561379107,-5.217481459862716,-2.218879757963527,4.482534193656016,-7.274530970297699
LBR,47.85574687974163,7.649039404371724,22.251475397958703,9.425064910332159,-9.45217281339911,-8.966609908465767
PHL,32.09194437121568,7.894242417939297,6.80862034096143,-3.0677116484853277,9.11144989769947,-3.169072848439731
MNE,41.90875479418243,23.461705049197647,-23.87410075411126,1.1366395338836601,-11.381309582167344,0.9748139756903276
KOR,-11.373845122040732,-54.888998958615936,-6.2810055275762675,46.19800840996067,-9.524401601561548,6.476974692251819
PRI,9.231106301692035,17.2723308649776,-15.704740826029028,39.44267223413686,-26.702068115935848,13.71531317558407
FRO,0.7047879855600835,-7.940939734834375,-5.61011392473589,-20.271921454440143,2.1497137224344343,-4.485071897033599
DZA,90.70727137780972,-23.46936923934266,-20.83595618012382,22.013480980244722,-6.3071027048388055,-15.860056484113281
SYR,69.02044532112471,-3.103911519153011,11.970222559274927,14.788780371776067,-8.47155643546274,17.017639016159034
CUB,18.395098422617092,12.225980917283236,-39.43866314787673,-7.609766414803199,5.620531904487207,5.080441353818981
MMR,36.39374248875019,7.38592013651121,18.3754742343634,-0.12841176436275328,6.793631666403501,1.8956062513939136
SVN,6.270032818941484,18.925885077761535,-35.20488654463883,0.4075694301835985,-6.427889049760786,-1.4087080142520807
