Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
MDA,-7.873641004239435,-2.90101614950373,-6.8636932571092455,5.667310845243373,-0.8783412813123067,1.7217709655891351,-51.69606499427564,0.5032707065038975,-14.295014741326396,2.3685221060455257,-45.6918554468137,-8.240262220097222,0.571191653603875,-1.220395320574154,-0.9744625596448362,-4.370659916469166,-0.8314119473452474,-2.84952992407781,-7.519777214624037,1.1503451445412187,23.565065157305074,-2.4047376639133593,-1.2123261988870524,-0.3022533280037578,-0.03979495974832481,-0.8023511737506318,-2.790435718465514,0.7836407943343842,-2.3272554732321913,-0.14142845611891763,-2.716242748111261,2.162178771186394,-0.9211472759456807,-2.503166456192983,-1.9836335625175368,0.4362284460510807,-3.5135039282291545,-3.3849063527218446,-0.7975172444087368,0.7457323009609143,-1.6331429193396543,1.8890072206601265,-2.3568215484964847,-0.5765489420109745,-0.22855956933224392,1.255545388517585,-0.5049993990309386,-0.38947055526614144,0.7130300402813909,-0.04560392782285167
GNQ,-14.062470698094224,1.3584281233339641,-9.290320384729268,-40.02112652534066,2.922437207958453,-5.148290800148264,18.37247512501886,1.908588041953748,25.140288853121273,-4.276948640737254,21.844494101069376,0.5669205764833853,10.458937199903112,2.1452567180818747,0.5746409944823774,8.279860255262593,-0.030940019908819894,-5.9958676443539884,-9.220028949030796,0.5156136139075116,-12.706776489645131,-14.299547922418654,-0.27400884264064407,-0.5458433002602072,-1.3711546990307548,-3.6346049782303695,-4.025046417744545,-1.8852261650133446,-0.1022809339947951,1.630071946370041,-0.11391237344358296,2.878381840767112,-0.5626275712260899,-8.801662381426903,3.59214043830019,-0.3414143178331255,-1.59308725801698,-3.4781963594403744,-0.9563174283999546,-1.3759098007046195,1.852551175905711,-0.48531328700591914,-5.232065059069676,0.185243584393683,0.5070489081073015,1.2241008219719156,0.20997406586769038,2.303842428420102,0.9442111048983249,-0.4980144787831199
TMP,-1.797071764536827,-3.664105370246147,-1.9915140335225883,-3.8336072960162753,10.781002865620305,-14.078795775548796,-42.84183384666877,23.03322347688272,20.215397724384466,-3.1527535762228664,8.860622839780426,9.805750724132078,-1.1280772551051126,1.7045454159115008,0.869606208711456,-4.83204795103738,-0.5085048918314925,-2.0166446346371956,-9.095677685779643,-4.368471362080033,-24.397918537333616,-13.29659353555229,-1.9926035245616156,10.81896541799584,-1.811856715199958,-5.873909038354705,0.3501770588076722,-0.46146218658628113,-0.0034889780161726502,-8.590202394235671,0.471019018035069,4.1036989239540524,1.0661887752697752,-1.5860300892447876,-2.6860685289532755,3.1546683831813493,3.50817055725753,1.4848843432609908,-0.5779893850525629,1.3147271520309083,2.2670468467053735,-1.719597671880978,-2.5742556169667874,0.11128448023762322,1.105105338160494,-0.25207068792935,-0.5866775702072955,-0.13010326344739298,-0.9733027186135678,3.825063347573487
TUN,2.820193268569383,-1.7013828190304932,-5.380077985914307,17.918489558299473,-7.734912206046082,-1.3717321200049775,-17.392943721575172,-11.201862612623975,-15.73230710187605,0.8849414925404768,-25.82271107617622,-1.3045771077515416,-3.57821950909722,-2.2546322867642266,3.005129804537716,-5.727289458608174,-5.436494385814945,-1.869369509428445,-6.696712188764699,-2.139845869349327,7.435757896698348,0.7195750671119918,-1.2462117922971099,-0.27579469486123076,1.9956123065753402,-1.7613933239136883,0.8293873734820116,0.6287347823858678,0.6890075572282894,-7.7440846148583296,-1.9617052930009349,-1.505561188132163,-0.976394679027413,-2.3515625656829333,-1.9853922373784747,-1.3766043737034874,-2.8418919407972534,-1.6747720179019416,-0.44513162569687975,-0.8308928842905299,-2.2066072379931487,-2.5604395621379963,-3.1312937459791437,-0.5772789904976359,0.11696296497056968,-0.5780463005094167,-0.3645430164923875,-0.5111506724999396,0.3933341814725687,-0.34769159046221626
YEM,0.7296588725554757,-2.358340859083503,-3.929286176020603,-51.953524253708565,-3.0326621251908,-0.12165500328160006,-1.6834281291240374,-0.703918221935036,-4.187660314413243,-0.4067376118237351,-51.26759824956643,-0.3684440442801836,-1.9485792930618677,-0.6461428475792931,-0.7057811293482104,0.4891935265661769,-4.06896604655573,-1.819306397057629,-13.132611088596981,-1.1893511813243194,-22.709056426164775,0.7314007365866602,-1.7078562719575607,0.6376515145396726,0.5849734253386827,-5.07674107280776,1.1532900290675063,-2.4769094647824295,-0.8421531286315824,-0.177641390087301,1.661912437601,-0.6991387029231758,2.9093300586407898,3.4292304168949155,-2.0188665771671355,1.7251585186093468,-0.30322215091449783,2.576794435665981,0.8065907340649178,2.8762319109134244,-0.5312795006394508,1.846294060617489,-2.130270274564124,-0.4657342235938613,0.6829634732287263,-0.1673625358859669,-0.1251940473371964,0.9081189842804208,-0.12892437380489197,-0.5580696682398258
BDI,-7.421401731242938,-2.7187292429383567,2.64085935495023,-22.477022285172023,8.700975901374896,-4.831314004690554,11.628294733914382,-19.432295150084308,-12.193845137638588,-2.3986408685626244,-49.082272226000384,4.258099612701415,-0.9044087234526296,-0.09627528375809219,-0.6438829700800233,20.94134294892616,-7.2618348022953985,7.288853267553433,-6.196769156327418,1.018722240113898,-15.080264664425467,-1.7348714552647693,0.5480106634827367,-2.0700358214526857,3.126820595062175,-6.627447362091055,-3.4422734363712295,-2.9274796494843836,-0.43431696397077035,-4.6720014880668215,-0.7510888293237473,-0.5120419067770992,-0.8269729768695917,-3.5359436275988863,-1.4758694300086552,2.353384501430493,-0.7196716022969375,-3.6503099375682106,-1.1291777353432395,-0.12472724983180072,2.081777432561001,-0.9641796669091214,-1.8447622429225525,-0.4956894978318882,-1.7732106019999825,-0.3164826548944958,-0.597584556029429,0.9645043610446357,-0.7966685233934977,-0.46145348876574627
CUW,-3.6702214915196913,3.742437754741267,3.758745484576543,-37.164277723950704,10.52964133118938,-0.3331481992247005,17.738268087853097,-4.432618059067294,5.036958085150031,-0.2156140307731871,-21.43754681427459,5.623850948130625,-5.673508238414188,-0.16468182288400776,0.04885755467312358,0.5553542864877428,1.7066168676043576,5.940130799217507,0.034366765633402796,-2.6125561994239312,2.612584113255308,-8.757908771358695,1.8293203973624337,-6.287437802460433,0.7948978283869513,2.4330094549515313,-1.9204602245795128,-0.32923027140758454,-0.10931251748485771,-6.868403753388192,-3.773871444849242,0.7288365273148238,-0.2595244783562175,4.657878250553481,-0.7549780297531397,-1.1320085028402704,-0.3896758759122687,0.6979538267350972,1.1117745736385425,1.0103106195836231,-4.650694016881047,-0.9854754845092869,-0.7046257985017317,-1.0285423871471524,-1.7354432647508962,0.35065214578433984,0.7009437009107887,0.23511656024994784,-0.9030706336980924,-0.15846243350511752
CRI,-11.245660118730253,-2.1591390891945075,-3.9332116819578173,18.89392815448436,3.7536012896570767,-6.625385499600265,-11.870643254181076,-10.16808318359692,-16.04873792928465,0.6890969497100803,-45.0786911508169,-0.803769705528668,0.5175474744368416,-0.8539330846542537,-0.17063616003199325,-2.887029765643119,-4.01815315515796,3.5918379697342275,-5.421019072380121,-1.2272362668068442,-0.20618686699235944,3.1425334530430247,-0.16290687055974085,-0.3571592837536142,0.9171127148374785,-1.4455184965629513,0.3212364407569887,0.2956263997778006,0.9960009905987143,-4.364440177371667,1.4222804508904578,2.2822591478852807,-0.9286542054626742,-2.7093345996771063,-1.9138229357229999,-0.49192767898353695,-1.795256295691895,-0.121629373703271,-0.71681432158028,3.238828624015685,-1.1915715894358099,-4.002185009216114,-2.5963644743745764,-0.569905097391826,-0.10796875923130404,0.4129464571013602,-0.26614286422992034,-0.8855489368891246,-0.1922259433196649,-0.3193380254296013
WSM,-2.9130853671927803,-3.044900702338235,-13.139602320480643,26.090219991362353,-15.072587713893396,-4.569754358807527,-47.569554491126326,-3.6385963534009367,-12.33992962607998,3.094491439357615,-28.426642019885502,-5.324137461739243,-7.309985416916705,1.9668871396955159,0.06987545872379097,-12.905952267099774,-1.326703628454547,-2.266796951542099,2.679134737974661,-4.394736531035082,31.789284819573297,-2.927004892583336,-1.1440671773173499,-0.14388300449157082,-1.210699511223007,-4.341779650498433,-0.6858233820287105,-2.359929213360612,0.7036961678442788,-6.672886054708884,-1.2967956452342468,-0.3930957860251951,-0.8276101901640072,-8.890761235670881,-1.7660470801018855,-1.1819659487369976,-0.5333201304668347,-0.19025211979484657,-0.19729611841519806,-1.0299506082154202,-1.018126106909685,-3.0777868863605153,0.7551183834973184,1.2201775737600498,-0.7602505972643158,0.07326974317911784,-0.44559967690459,-0.8018735613574222,-0.4229509376860279,0.2826070335823495
NPL,3.157682127320395,-0.7402282725705649,-9.477158736330924,12.815894214453303,32.87703788338576,-5.496770608119881,31.795493841724728,-17.159578688942496,-4.385086786363095,1.72918597067537,-33.93273796886821,-8.203093623894597,1.4026652714835997,-1.9493709813598386,-9.067350094494007,1.9117761370535398,1.5032083980060573,-0.07417181314745758,-6.561951346012122,-2.2883564516495762,-3.7477456389750055,-0.6678404921179559,-1.1715828513880473,1.6220169603685675,-0.018980592609773472,-5.407293279385574,5.4384762684988655,-0.934050822773107,-0.7216069172415802,-8.345231224382681,-0.567141392435633,-0.29704545560247714,-0.32269839290754576,0.2514457998999935,-2.0144946256590344,-0.08251745764541563,0.08979292334254874,-1.4586501097449225,0.701962025806441,-2.546117142371044,0.9305780012792841,-2.429511993332025,-1.4915774237819082,-0.5378506638124765,-0.2070200248916893,0.9056160012859067,-0.5897689723840862,-0.98823586101104,-0.8361347562942022,-0.6409665278712374
