Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
HPC,-40.38480845991992,-11.450958727871091,7.917721968106986,5.966523951521057,-0.5524690077137082,-0.5351636526952621,-0.6964245278617353,0.3076560757609739,-4.671408306200191,-0.676938339766618,-2.317726070975841,5.916332601935322,-6.932958784359932,-2.0217035719156997,-2.607543629749698,-6.054235269445443,-2.3483766833202493,-1.4497655183682892,0.2574708527305899,2.3016094364743984,10.277326375012606,-6.644658542257811,-4.27647304496127,0.07254965237647877,-3.4320140171951826e-16,-1.6583192479316307,-5.995455626927611e-16,-0.3501811944070409,46.92898994577614,24.584398158242628,0.18845319923863033,4.203125078679093,-0.193059851255382,-0.1459894073160775,-0.3818325848363882,-0.7153141530197655,-1.6550039912515961,-2.399212995526652,-1.7638348009851791e-16,-1.2866135986310224e-16,0.4431855959787647,-8.923158287491298e-15,-2.8769648403155596e-16,-5.20160046722527e-16,1.6499147727068297e-16,1.5805384100682556e-16,8.272002611506375e-16,-6.614094614788166e-16,-4.3021142204224816e-16,1.7796222012373844e-17
HIC,27.806447063231595,83.81990932396653,6.924260311537341,19.672413885668973,0.601646474803526,36.06144944913693,20.75017362766067,5.127954057448287,6.216977979328051,9.691747942780609,-0.305999249723687,-4.5574895140246765,1.68593188274413,49.87103960295317,60.426253948144144,16.002106599668487,24.34391522125305,18.50584697840003,-3.6355834067227666,-1.2026402012578799e-16,-0.3841923221282376,112.56096050941686,23.406467650261934,-0.5152514058128596,-3.4320140171951826e-16,45.791313176492594,16.992251104149673,-0.47712995943750286,-8.04254829255221,-7.473714874508979,0.4421618322763662,0.6634469300528663,15.59639651532636,0.44068044397023337,-0.4400132184320009,-2.963721463844885e-16,-4.909706818311263e-16,-7.16790559776534e-16,-0.2881637586417695,1.2645898390765682,-7.066585142326142e-17,-8.923158287491298e-15,-2.8769648403155596e-16,-5.20160046722527e-16,1.6499147727068297e-16,1.5805384100682556e-16,8.272002611506375e-16,-6.614094614788166e-16,-4.3021142204224816e-16,1.7796222012373844e-17
NOC,18.97295866551321,20.540631578035164,-1.5840354071208174,6.713193308728329,-0.13643015828723173,4.065754625572559,3.7487754500059003,-2.9613804487134097,-0.780794966500244,2.7475127794654175,0.07993141741616744,-1.5652963786886247,1.2008062175048908,5.281117744045494,3.6361562961793017,6.117407919551481,7.088803053814171,4.647350125456632,-0.29263882137939706,-1.2026402012578799e-16,-4.597663110325912,11.29074710907959,3.404644057871381,-0.3372530125246524,-3.4320140171951826e-16,5.785821595902751,1.9104190307789521,0.4010229955917044,-6.951449159018206,-5.4295880265485295,-0.10734684892565884,-0.32529086264435186,1.253760688635138,1.1167395679632826,-0.23925463439732117,-2.963721463844885e-16,-4.909706818311263e-16,-7.16790559776534e-16,0.2805467513853504,-0.22597686668591693,-7.066585142326142e-17,-8.923158287491298e-15,-2.8769648403155596e-16,-5.20160046722527e-16,1.6499147727068297e-16,1.5805384100682556e-16,8.272002611506375e-16,-6.614094614788166e-16,-4.3021142204224816e-16,1.7796222012373844e-17
OEC,24.832738273932943,74.89701922511355,6.783867288118618,10.882249852468616,1.0401133293095641,30.837968211793232,20.836702547941762,5.779098746858906,8.953646799706176,5.872292593023765,0.035669636367538615,-6.80575099221555,2.019455777596114,40.608223215379425,52.998480378999645,12.057961691343639,18.897321977372076,14.812024886229375,-3.4819564830520062,-1.2026402012578799e-16,-0.1345715125695094,98.73029944500803,21.889139806213056,-0.5382025260761751,-3.4320140171951826e-16,35.8188524578499,15.74761253753745,-0.5843269735307425,-7.851143265087017,-4.837593398684694,0.5950503535964591,0.4301100687647747,13.266488780788665,0.13142499161413812,-0.4628171814727313,-2.963721463844885e-16,-4.909706818311263e-16,-7.16790559776534e-16,-0.44076498434646516,1.3930844873350658,-7.066585142326142e-17,-8.923158287491298e-15,-2.8769648403155596e-16,-5.20160046722527e-16,1.6499147727068297e-16,1.5805384100682556e-16,8.272002611506375e-16,-6.614094614788166e-16,-4.3021142204224816e-16,1.7796222012373844e-17
LCN,18.689578362484998,2.4481206764223873,0.3144366718501347,7.64703119739821,-0.3612659495556252,3.058621557854992,0.8303423276988366,-0.5445158201051635,-2.8951490118393055,-0.2264220565933347,-0.9178791633164487,-0.0016906142371888033,9.75738804517296,0.5221394372022781,2.2443377338430177,-2.240449320217581,-0.3278919008776131,-0.29289024651365475,-0.8219340734873468,-1.3206309066536672,6.935940081461636,4.927029268354329,1.2134660298868334,-0.2008117041520095,-0.06493247942643592,0.6965556711558623,-0.8881236742783729,-0.7813054649873042,4.738748762750623,-4.730057129636563,0.44065883365566044,-0.05560711479576227,1.4310011226173338,0.11844761776766029,-0.688531805604402,-0.15433558052045077,0.006958408241975819,1.2743610409883708,1.1668411829654295,-0.37171886983260477,5.149935463183434,-8.923158287491298e-15,-2.8769648403155596e-16,-5.20160046722527e-16,1.6499147727068297e-16,1.5805384100682556e-16,8.272002611506375e-16,-6.614094614788166e-16,-4.3021142204224816e-16,1.7796222012373844e-17
LAC,15.329145062475668,-1.3714540333086405,-0.3042790587993095,6.138210413642712,-0.388219970411215,1.4773897239295173,0.4207910486606906,0.10688495202366316,-2.395877245185548,-0.7013249362332546,-1.0061554955096914,-0.6009785557763911,11.933954272127513,-0.38655376328080776,1.970493430258031,-3.1237741571560966,-0.8273705503788277,-0.6843298182631589,-1.2206081571451721,-1.1944417070454025,8.036608849093726,1.2771128444847655,0.4284165997328076,-0.19808512449159896,0.15801205955252212,-0.49293447845964733,-0.8730068605587648,-0.8122259240624224,4.521533361166039,223.1806391378411,0.45548615185472296,-0.1679230031507773,0.8292979153682457,0.227636802465302,-0.7118272219979477,-0.13669327327894826,0.03532110032956047,1.393528986392788,1.2186071479664076,-0.3099265911788032,4.506951799662676,-1.4031802869321515,-2.8769648403155596e-16,-5.20160046722527e-16,1.6499147727068297e-16,1.5805384100682556e-16,8.272002611506375e-16,-6.614094614788166e-16,-4.3021142204224816e-16,1.7796222012373844e-17
LDC,-29.08540391641637,-7.126055006882501,5.72139390184464,7.51432391687655,-0.552932696800327,0.828425320186994,-0.6490271384453143,-1.8631176524305086,-4.866516500674939,0.4653352485585119,-2.320402366889785,4.587222207108829,-8.757171770895257,-2.1972170735057786,-1.5254005535212574,-4.110839390442372,-2.217145102047559,0.29524526163129494,-1.2521906265608433,1.957402213484591,11.043029808403558,-4.371863159438071,-5.202481556101327,0.23194703596721203,-3.4320140171951826e-16,-2.114859849733112,-0.8285295869531033,-0.3532843168222007,52.541223719481486,27.120446288283564,0.220037231770322,4.676232658185198,-0.19184501111707755,-0.23536994262827732,-0.3947316464388901,-0.6857520611029566,-1.1578749826084136,-1.8666469760042204,-1.7638348009851791e-16,-1.2866135986310224e-16,0.39444645504326215,-8.923158287491298e-15,-2.8769648403155596e-16,-5.20160046722527e-16,1.6499147727068297e-16,1.5805384100682556e-16,8.272002611506375e-16,-6.614094614788166e-16,-4.3021142204224816e-16,1.7796222012373844e-17
LMY,49.42545405056406,34.69210655517536,20.1638067689638,35.7171785044717,-0.5262238209118238,28.95437609944939,9.278078192368127,-0.8843010239276041,25.0866410221607,10.1902826254703,-2.4618201291628243,2.112108824181342,-0.471410176343485,10.354841576761324,56.7362883629506,19.888734940119217,8.84606032404135,8.290731042737521,-3.212419387056166,-0.1482736084216154,4.879279411138115,45.131643316737794,12.950573559073844,-0.039130672831549564,0.017364899433951787,13.591812323561271,4.604104663703151,-0.5027954207353329,188.55898575652205,1149.7151609164193,0.015731828458563864,12.460097378316256,18.63334720508159,1.4027402916845337,-0.5965779323308609,-0.15340218531394925,-4.909706818311263e-16,-7.16790559776534e-16,-0.18849054487512704,0.07499517561262187,11.550216391974935,1.1733348378194264,-2.8769648403155596e-16,-5.20160046722527e-16,1.6499147727068297e-16,1.5805384100682556e-16,8.272002611506375e-16,-6.614094614788166e-16,-4.3021142204224816e-16,1.7796222012373844e-17
LIC,-38.467976588043875,-11.11756169773903,7.137846028784121,3.8031766837651104,-0.5572526777403933,0.2417534547917311,-0.727678427468581,3.5629847192569652,1.1730938352774913,0.5109046423089227,-2.3900156798552854,7.360303733914536,-10.142097720993341,-2.375515837460341,-2.864088253203235,-3.1112279013003614,-1.3085289225114356,-1.6209337626127465,-0.5754550279748202,2.7531946556927935,16.164489936785852,-4.156195424968605,-4.699922414007616,0.33473360387917106,-3.4320140171951826e-16,-1.286732488068309,-0.8360877375993379,-0.449883510738932,45.87198310357039,126.55852443991567,0.33248906559425206,3.574723449768888,-0.1996961981293388,-0.2688804826673783,-0.25808916557527484,-2.963721463844885e-16,-4.909706818311263e-16,-7.16790559776534e-16,-1.7638348009851791e-16,-1.2866135986310224e-16,0.18633061632828696,9.035707523213262,-2.8769648403155596e-16,-5.20160046722527e-16,1.6499147727068297e-16,1.5805384100682556e-16,8.272002611506375e-16,-6.614094614788166e-16,-4.3021142204224816e-16,1.7796222012373844e-17
LMC,14.655069473298907,5.837172726515914,8.390134634189353,11.773509733753471,-0.5266150108470853,7.470686946381724,1.2500673661283437,-1.2128642871117346,11.457935415080854,4.464673085847473,-2.1590700593367207,2.0999404864345568,3.5544779462640537,0.9386795177945955,12.43051887790372,4.823279404167233,0.16555027121577634,2.563670836268899,-2.269981651204494,-0.03612440646009145,-6.367691796239405,9.359364171180163,0.7931205916229648,0.09905861374547528,0.2328538472702793,1.4284697101020571,0.13898228995484846,-0.5126386788875497,39.50416214535733,396.5898116347673,-0.38816366983681666,4.172348373142763,1.8481340074676802,-0.14526890552408822,-0.4825748648236537,-0.13297811996214223,-4.909706818311263e-16,-7.16790559776534e-16,1.55533527215368,-1.2866135986310224e-16,3.7732427136183015,2.385897474739096,-2.8769648403155596e-16,-5.20160046722527e-16,1.6499147727068297e-16,1.5805384100682556e-16,8.272002611506375e-16,-6.614094614788166e-16,-4.3021142204224816e-16,1.7796222012373844e-17
MEA,2.0253782933477735,12.922784010568074,-1.1116334613737513,-2.125476423649916,-0.3908288528618525,2.1069834705222026,0.6341359443216701,-4.584306122248925,-3.376287785286399,5.532614276817565,-0.5521813054002471,-3.160161434181083,-9.254940311459972,2.1955413203571896,0.10577847765960614,5.982086748075804,1.8061083463091019,1.4470094757475573,-0.35750913247238203,-1.2262995334808855,-16.065159815895203,0.15891277049361774,-1.1421764977960203,-0.3307251371285188,-0.598018181214629,1.7781425037042142,-1.082654683410118,-0.04793491407651277,2.073710790390255,2.031995336656893,-0.7823254852852631,4.297804026205085,-0.19148007980486353,3.4582823154900453,-0.3271414142798562,-2.963721463844885e-16,-4.909706818311263e-16,-7.16790559776534e-16,-1.7638348009851791e-16,-1.2866135986310224e-16,-7.066585142326142e-17,-8.923158287491298e-15,-2.8769648403155596e-16,-5.20160046722527e-16,1.6499147727068297e-16,1.5805384100682556e-16,8.272002611506375e-16,-6.614094614788166e-16,-4.3021142204224816e-16,1.7796222012373844e-17
MNA,-0.5145107879871146,-2.96260634818933,-0.9448887701148975,-3.19631946016524,-0.4180980054379329,-0.5124116616491976,-1.1374330552840033,-3.728726144971477,-2.2789839427281624,3.494648988554583,-1.0421513929540605,-0.815780686758103,-11.303698145756258,-1.2523677153585704,-1.155532868104443,4.515242177785092,-0.3812413110816958,1.2928414102824022,-0.7317965408238548,-1.1277780878995494,-16.52504988149302,-5.627930520171433,-1.2812219960665001,-0.26741002101319455,-0.3618234699512405,-0.6819655724633931,-2.2072533031048995,-0.50484443113817,2.073710790390255,0.6902298387519537,-0.739322887563653,4.269582229910601,-0.8008893374894236,4.166839439957498,3.58645575111754e-16,-2.963721463844885e-16,-4.909706818311263e-16,-7.16790559776534e-16,-1.7638348009851791e-16,-1.2866135986310224e-16,0.2680851765445133,-8.923158287491298e-15,-2.8769648403155596e-16,-5.20160046722527e-16,1.6499147727068297e-16,1.5805384100682556e-16,8.272002611506375e-16,-6.614094614788166e-16,-4.3021142204224816e-16,1.7796222012373844e-17
MIC,45.2257499126896,34.465347987993965,17.221198702468833,30.23793602558572,-0.5217738545643461,28.232873991740487,8.634877265473339,-0.8776799581714358,16.259019546931942,8.781546760863659,-1.4497566688625332,1.042901671897682,4.461667782798149,10.059546097206317,32.169676305274024,20.00013881267183,8.761653585372516,8.144663506388696,-3.1800716917003458,-0.39334491063255417,2.515681666084335,44.28226043283437,12.80047601320683,-0.0671498169465602,-0.10812775342093119,12.862055784455261,4.575122059323711,-0.5035136774713812,71.41025509848647,957.3123049646931,-0.08136943917950865,8.326746204614922,18.424693871037267,1.4161812507088904,-0.6006963424500038,-0.15850611649924176,-4.909706818311263e-16,-7.16790559776534e-16,-0.18679735758498323,0.07583659632185648,14.539747003040517,0.652080785210629,-2.8769648403155596e-16,-5.20160046722527e-16,1.6499147727068297e-16,1.5805384100682556e-16,8.272002611506375e-16,-6.614094614788166e-16,-4.3021142204224816e-16,1.7796222012373844e-17
NAC,14.886478977339538,34.546175444022396,3.1587337563100912,5.605084266173265,2.6176257374526024,6.762687256930324,12.070657679050866,3.1210242909092973,13.576321539713318,2.9417702529741376,3.3152272079084084,-6.192445184588279,1.9748723146903073,8.985129275895641,11.693787821497269,6.707199706785437,4.137978389742606,4.452541370531571,-3.3181100241678196,-1.2026402012578799e-16,8.891389521129097,29.84014086553671,10.922019207375198,-0.5844928506413926,-3.4320140171951826e-16,6.398052602978355,13.29044112965074,-0.9959816125198625,-0.2883891144785901,-0.5801211604127461,0.1651160725041654,-0.33669015437196836,4.281162766880413,-0.5329943454433957,-0.6439790600818301,-2.963721463844885e-16,-4.909706818311263e-16,-7.16790559776534e-16,-0.2693195553588134,1.570016764790241,-7.066585142326142e-17,-8.923158287491298e-15,-2.8769648403155596e-16,-5.20160046722527e-16,1.6499147727068297e-16,1.5805384100682556e-16,8.272002611506375e-16,-6.614094614788166e-16,-4.3021142204224816e-16,1.7796222012373844e-17
OED,26.326918353822723,76.143090578627,7.518354504931342,12.447010964759164,0.36818401023800934,33.10585455965624,21.91848057588059,5.573278188215138,7.514901992379767,6.433249405300013,-0.09881356354410598,-6.588169618773487,1.8773258863981506,41.619011621505,55.042195524014566,12.797411957248485,18.559515656124468,14.359458718363918,-3.440082041950017,-1.2026402012578799e-16,-1.5854479797236762,103.62891403865724,21.816431970173088,-0.5323973517001354,-3.4320140171951826e-16,37.56078248433657,15.785157155451516,-0.5756670074236832,-5.420701661175807,-4.534741848676766,0.5464396527611194,0.532674617546413,14.598325601183014,0.10964313546130754,-0.4725864121188615,-2.963721463844885e-16,-4.909706818311263e-16,-7.16790559776534e-16,-0.27912775383488964,1.3131600001834942,-7.066585142326142e-17,-8.923158287491298e-15,-2.8769648403155596e-16,-5.20160046722527e-16,1.6499147727068297e-16,1.5805384100682556e-16,8.272002611506375e-16,-6.614094614788166e-16,-4.3021142204224816e-16,1.7796222012373844e-17
OSS,-16.684906904583805,-2.5740376313832987,0.28878177831697316,-4.076829259127371,-0.520422311764865,-2.9516151935788932,2.965546973709244e-16,-1.4927746634649561,2.5812196021573044,-0.45405746509898054,-2.390066265990657,0.3873506297619278,-2.755295017241803,-2.447456435291963,-2.6159582636242615,-4.010543204546654,-4.664395811656629,-1.0501837175611215,7.0999830610422305e-16,0.761455008135188,2.7607288732046618,-2.7842585290071193,-3.966857321223184,-0.20919338729210504,0.07613154313548745,-1.2413808545708014,-0.7672341650350607,0.2566631120952837,-4.33754184337742,-3.2659003917461784,-0.24019162827248772,-0.48301499666677883,-0.5166470145698303,0.024467198957949958,3.58645575111754e-16,-0.5679399756207091,-0.8188150164313105,-1.8150048276892126,-1.7638348009851791e-16,-1.2866135986310224e-16,-0.26243289900810246,-8.923158287491298e-15,-2.8769648403155596e-16,-5.20160046722527e-16,1.6499147727068297e-16,1.5805384100682556e-16,8.272002611506375e-16,-6.614094614788166e-16,-4.3021142204224816e-16,1.7796222012373844e-17
PSS,1.4226951447950054,-9.878935144400923,-2.609803077381945,-3.8690952261295646,9.843214445130253e-17,3.2369716616971056,-0.8488946961305148,-0.2552246606128801,-5.000040421323801,7.051820658349812e-17,-6.115829998178345e-16,-6.243272082025539,-4.816610218092162,-2.63092272863636,-4.369191256219276,-5.737510093304072,-2.041271395899761,-5.893623447953841,7.0999830610422305e-16,-1.5695276364100277,-4.7324384231869745,-0.4896059388637652,-4.244466312466088,0.010849104302570396,0.04571541419857377,0.16976997032080748,-0.8327277053335438,0.07673661712985193,-3.502530216714136,1.0133468642713492,3.14223869685337e-16,-0.5575356240897158,-0.2141621147306117,-0.20955151866498084,0.5694032006707914,0.21651700486948047,0.29489371509441137,1.6306807289418246,-1.7638348009851791e-16,-1.2866135986310224e-16,-7.066585142326142e-17,-8.923158287491298e-15,-2.8769648403155596e-16,-5.20160046722527e-16,1.6499147727068297e-16,1.5805384100682556e-16,8.272002611506375e-16,-6.614094614788166e-16,-4.3021142204224816e-16,1.7796222012373844e-17
