Country,x1,x2,x3
MDA,-4.096556710160974,0.829774395123065,5.592214073100995
GNQ,-5.858666484579402,-6.434756225108736,-5.158479551384031
TMP,-5.819314933589096,14.963394677926262,-10.50540854314392
TUN,27.711975615993143,10.874431246636235,21.06461806873466
YEM,16.759493495493306,-9.695175250996538,-0.5169275207977246
BDI,55.20872555103469,6.42567393196793,-11.92971576977908
CUW,-5.111980419696892,4.445440495747353,3.0044146229780306
CRI,34.33141528270052,9.27994791964719,14.788151022730009
WSM,52.0945648522747,-3.4985783466235887,5.36973603422384
NPL,68.01794446494256,24.986466557150088,-23.565447839674135
EAP,-81.96232950315161,3.4475555527468487,2.290642901869213
ERI,-19.762462909364444,2.436737052458471,2.517674189095226
QAT,-8.014413721572955,-20.626963759432716,5.257999609912283
LDC,-26.014610755459344,-0.8210887715553237,-28.070806426237457
UZB,13.651070506625967,-0.3873439118695722,-2.553746594863424
CPV,8.286562068882814,14.312017223812122,-1.078984497353047
MEA,26.151530309605032,4.652625922906367,-31.166778146581038
GRC,9.049984515864773,15.838189008337231,6.145057417850186
BEL,-1.1272889514856153,-3.45150946893837,9.057798322962961
WBG,-24.546446640329663,-7.957604866991369,-0.8360842844259971
ECS,5.081670591181361,-59.86963089694688,31.806405540989193
ARB,-17.086368532016568,3.1151926293500005,-25.173400042898418
AGO,25.243800251265238,2.0718730293063166,-18.749248382455562
OSS,29.118646861709745,4.523324947285435,-2.054818809691592
SLB,0.7712853558625836,4.382142225077455,-24.077702026890854
STP,4.15942774603882,-12.097777051994186,-3.6730115628705393
BTN,24.928523370124505,18.728275575469787,-52.73678345239178
COM,72.61295020162675,-8.172569123431323,-11.488105209849055
BEN,54.66609557389636,20.34713842715579,3.5190452140412
PNG,31.681952712728222,9.862471611576936,-18.91183567986396
UGA,54.06931511638167,14.261766291197286,-17.96627055379721
LSO,51.77516357419226,16.4077066296903,10.039756125234959
MNG,-7.204238467352863,6.2371162970446745,-10.573439403797636
KSV,36.21691177719394,-4.6870254012633366,11.463542000102233
COG,37.594449038094886,7.186607059767477,3.180387376312335
TGO,52.1943098285784,12.038831822708174,0.522363998125023
CHE,18.99703591722589,3.8259680553876825,14.286745648734664
MNP,-26.87471540827842,-8.748415502233723,-4.066480777340747
LBR,43.76403833445112,3.641075864313005,-26.268443265084777
PHL,21.499616482583477,28.2676715884981,-8.684982206514409
MNE,79.76336401033994,5.4516542508530685,5.3961271776198165
KOR,5.30308715514415,-8.402729579582909,12.090174011323661
PRI,-9.248031233282038,-6.173463214031442,-2.9127729731666694
FRO,17.225697994163315,-3.027629546692179,-5.000149053747226
DZA,38.64984242907176,2.915815265773147,2.8004032922181556
SYR,49.53575377041715,11.77356743682142,5.362192632864305
CUB,19.73724682438907,13.105819932882417,0.7368863264985115
MMR,59.873429848862145,19.13552123535727,1.510070031547666
SVN,17.118808735462807,17.278460053118696,1.4923862104691397
PRY,38.009143958646554,9.107680180365548,-0.16145583730701407
SDN,40.02674316172936,23.67397740290789,7.828866181150826
FRA,-5.925609852557682,-12.532805850755812,-1.1371162242060646
BFA,53.512213777288615,26.264448346964397,10.928292960858956
CMR,48.52171741507686,25.290824153371766,15.036396428767025
GUM,1.953150644777521,2.6793419420780844,8.912279537980718
TJK,-15.684985826516357,8.636424737511694,13.253118433852084
ISR,-24.909025550795665,1.0207003687788965,-6.954707637961438
FIN,-18.800133014162952,5.825118280242354,-1.8076897643048637
COL,1.756645987604327,8.7598850815538,7.33030592127634
MNA,-23.92439883637605,16.25913055241321,-36.998991349653295
SSA,-94.81728730647623,11.96470733541393,-6.5857423549358165
PRT,0.7078369698473028,20.83780928310035,-12.373290768890795
TCD,69.52376986084626,12.23578284623176,0.12958462489770461
NAC,10.132383050777461,-38.02596653373734,2.777429749019115
ARG,-14.408520981721402,26.418113452363816,29.480435043614925
WLD,-107.15769603836301,-148.47452111231925,31.197983924826232
PRK,12.252514918992919,2.1917608135154962,-4.888738366615042
EAS,-23.811181487252632,-9.723204491912586,-0.6663783555190309
NIC,39.56841824424569,35.36155792648204,-24.974239717950084
GRL,-8.77913383884755,-8.06377216378554,-7.302426836213309
LMC,-397.9674116349242,27.013498521173975,-2.9382932340955055
KWT,-5.257053731179938,2.5600236730762553,-12.54325562694303
MHL,-9.688961830775513,-1.6646275140039866,-0.2769110616755781
TUV,-31.852820507083948,1.6977555158337827,-0.9152961434910734
NZL,-6.361575666574335,16.39818963974713,23.736461731349994
ATG,11.246726048204804,-6.3966084614954815,-0.5470247520166296
RUS,1.8971341387839245,2.1615686128799587,-1.2365554214164578
IMY,3.530319058390251,8.477972718113469,10.627537618681535
ZAF,18.727865877284124,16.096092342844564,5.441070518917625
GHA,37.10644038584247,11.438249631831203,16.634904396896136
PAN,40.2749942171375,11.151204610420905,15.476088953924691
CHN,32.196774189478646,-2.8846749522952315,0.16682955065147675
HKG,-22.659767645368973,-3.011078847668652,6.544554787472292
CYP,-2.5882248857256998,-7.0661866730277225,6.283675463328015
NLD,16.84613458178577,-8.142547988722193,-11.530756443810654
MAR,40.52901562792745,23.452091272072895,14.192794859004753
CHL,-14.26847697811616,2.5930483227435928,37.507158246246135
MIC,-871.2823911586311,16.727597097185082,9.796482529706573
BRA,-63.10971497527156,1.3361557391475514,7.903772683544038
BIH,3.261340261499671,-1.8163318370007573,4.8014308244000965
TZA,39.72470681873269,6.044710357860065,-24.774831138676433
FCS,-9.114298879929335,-3.725285213275003,-16.946830024489735
MDV,-11.553435618254555,8.145412288872667,-18.155467389533726
