Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
HPC,-56.43040464801076,-9.777681684607012,7.803842335766584,1.7740730931553914,-0.5857637604226814,-2.15952586954109,-0.6538373642070594,0.10515828755723672,-1.5351677134306905,-5.865184896547857,2.1710757671250187,9.340638914592954,-10.118982378627008,-1.9780161259551479,-2.4122489932052686,-1.1357896480475373,-0.12910573042844578,-1.3058648773971395,0.24424480517833502,-1.4027224607730007,-1.3672047793359043,-0.47036276104117825,36.572892743962996,3.7568364086671777,21.961586828905855,-0.2132220488673387,-0.18601935045321877,-0.2153774854146865,-0.3388956945578359,0.15043489191787623,2.3438041630975528e-16,-3.706400772698207e-16,-1.9186592350168877e-16,-2.820863271332679e-16,-7.401486830834377e-17,7.034042824082434e-17,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
HIC,34.86091086407319,94.06049120423818,4.613646586166142,28.440196426116895,0.6305509053553882,44.035235573424885,17.98385390088977,5.3098892953300085,11.162493924110567,21.510025931138845,1.1486975054018084e-15,3.096579782655925,120.45662687777465,4.120002321834602,16.89664006659512,14.148817726121859,-0.1802080871511137,46.35539134402329,3.6382872648097395,20.07335521877869,2.0531395512956023,-0.6267067212121515,6.358102674882521,7.866335604320359,1.7383386371919411,6.471570816622988,0.7325790989950937,31.656990990018542,3.719704560906866e-16,-0.3714175688636262,2.3438041630975528e-16,-1.0851128884055674,-0.34393556355944643,13.771971387159779,1.4266595752596083,7.034042824082434e-17,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
NOC,15.20995700797496,8.147929123056741,-1.4505901174107172,7.046468953315539,-0.15110545979980655,1.6586012824147884,0.9624476260040874,-2.901057510944845,4.361100117243766,5.541811451249186,1.1486975054018084e-15,-3.260569909386534,7.306717453896819,-3.841391556082625,0.5034609661310512,0.2539058518919451,-1.6468517367937892e-15,3.582917044460993,1.6613631402792062,4.361002779430021,-5.396188783601064,0.43604077706752575,-2.087069771655213,1.1831304285636963,-1.8256304537530885,1.2827454417297952,0.12670306795077613,1.7775686328091498,3.719704560906866e-16,-0.2974198776581734,2.3438041630975528e-16,-3.706400772698207e-16,-1.9186592350168877e-16,3.7292025329096745,-7.401486830834377e-17,7.034042824082434e-17,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
OEC,35.020834898416815,89.60489113209849,3.489266660437703,20.11295856133664,1.0182742596342944,40.29018646729136,21.74034352302734,5.885440028681149,6.59095248167255,17.84273886848938,1.1486975054018084e-15,4.017902750895215,109.64979398952464,6.539867113267788,16.954005533740816,12.856549946406169,-0.1847455339642565,38.84987393033981,2.230661863889819,16.301253288575293,-1.24906759132986,-0.7047792740039515,-0.21412485675639353,6.11013926479115,-0.5799508250367491,4.909131067273088,0.8754409251648827,27.845190946496622,3.719704560906866e-16,-0.4086221922505725,-0.40312719617130777,-0.7270340017506698,-0.39119421278438865,12.503794998918107,1.4874167743650162,7.034042824082434e-17,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
LCN,26.045987864536155,-1.6334835812599495,0.5711291462041144,5.089747590075549,-0.3658272574992777,3.5223563187982667,0.686966066860039,-0.104754232033755,-1.3594828077976207,-1.3763229965823824,-1.1181967796065002,-3.8537469576741987,2.4404095344222694,-4.07092648019159,-0.4121772304797947,1.3930098696252784,-0.12197685583479052,1.1430049798237765,3.797394370324677,-2.12508924336036,-2.812101249360895,-0.8137785402897464,9.463737730146594,-2.0970525007761287,4.397623430625146,-0.18296539249923854,0.36050389813492417,0.8243938752048917,-0.1531099825175596,-0.14904037671672432,2.3438041630975528e-16,-1.967577293055319,-1.9186592350168877e-16,-1.062492611606021,-7.401486830834377e-17,5.683706380848842,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
LAC,25.85626992540966,-5.507137125190115,0.07086527506809293,2.746539282369879,-0.4002646494142276,2.06724646332814,0.29517499627718846,0.5309879228348733,-1.6373554229726446,-2.011356419260871,-0.9743081720490051,-2.9593541172846,-0.9282391044730378,-3.8480855875722497,-0.8680310375341338,2.6334429447535688,-0.12197685583479052,-0.16204677226088504,3.3742554164371517,-3.2841931284175403,-0.5659083922218835,-0.8333227751112221,8.609851101175536,-2.0663172236299676,220.83225365091909,-0.22034994446545433,0.3260036868689367,0.11580412496282881,-0.15182903038389556,-0.06201009251067843,2.3438041630975528e-16,-2.1829218539221418,-1.9186592350168877e-16,-1.188792621434372,-7.401486830834377e-17,3.721518960617227,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
LDC,-48.91659987162615,-12.020853996966014,6.995141516885825,1.8659345701035845,-0.589046172612062,-1.3751393957370668,-0.6288705821171561,-1.478421260077708,-0.7158907386006665,-5.175434803123245,2.418272658346578,10.696794836030886,-8.369401170402115,-0.8708496804878163,-2.432083220358161,-0.6967088291247032,-0.1143430940481662,-1.3050455230332632,0.10055690046129273,-1.358220977579462,0.2532811686247018,-0.581102511446315,39.07248356311206,3.674527917384641,23.76382283152315,-0.22718500234793662,-0.2506329251740301,-0.21607886653038422,-0.3246861174544168,0.035199332754768414,2.3438041630975528e-16,-3.706400772698207e-16,2.1247706246358478,-2.820863271332679e-16,-7.401486830834377e-17,7.034042824082434e-17,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
LMY,32.28946809845562,18.10881077000691,19.761460983025465,33.76206881990539,-0.561091247097278,18.1021165440345,2.7858016369336127,-1.2914789817629495,7.885376305149963,12.38512618255334,-0.2571902950062473,8.590007651167276,19.24315780080496,25.740304944938778,1.6420745480314185,38.54135965093009,-0.12089027934219486,7.27933689258189,4.9515531833854,0.43851752745949524,5.983822453143018,-0.5568390287091772,162.95043597163757,5.777466806120357,1040.2911251820335,0.22676739823518668,6.97260770469321e-16,3.3264619637500896,-0.08660971379924802,-0.06996683350051652,2.3438041630975528e-16,-3.706400772698207e-16,4.210795676040963,1.2159851081065192,-7.401486830834377e-17,8.126296610067204,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
LIC,-52.0642111345632,-8.6329737246746,7.196886653439189,-0.42612848886921556,-0.5946775013799459,-3.6335257792774516,-0.6795975933380963,2.8993743277059507,-0.4039523699715369,-1.7667141802869142,2.532943243565406,15.35292335727578,-9.767989827453826,3.1487217453952874,-2.4372392749165783,-1.2884031313656472,-0.11799633983176243,-1.1351046188817393,-0.12444837286636945,-1.1739468404555462,16.136318354518842,-0.5603043606185172,32.03322369887983,3.521484211846034,86.05540544145124,-0.2610516948818682,0.10979458474192334,-0.21839072529375472,-0.30645978709619087,-2.6586894032257194e-16,2.3438041630975528e-16,-3.706400772698207e-16,-1.9186592350168877e-16,-2.820863271332679e-16,-7.401486830834377e-17,7.034042824082434e-17,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
LMC,0.9914699296940729,1.747341054491907,8.910025694085517,9.003404665282737,-0.5608965157509156,3.6646888346823285,-0.3646763549855544,-1.1745083188816374,3.067754450514249,1.594286707174278,-0.1896567343201837,-6.713578454507006,-2.27533778587507,13.052623746797872,-1.5722213189759828,2.3393448548518387,-0.12124571403330105,0.299760472174441,0.37985447014862483,-0.534782995407519,12.658717268481162,-0.538108092152808,40.27697350923866,-0.4644838999445602,327.2822674450708,-0.1629644276620915,-0.38282592258946585,-0.0563259478194444,-0.21155484508441486,-0.05644037381780042,2.3438041630975528e-16,-2.5403332097429985,6.19813790934257,0.829831241181153,-7.401486830834377e-17,1.9615975931002607,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
MEA,-6.940493452716386,4.6566404962704,0.33081395545693626,-3.7951623017871943,-0.39495981658377544,-0.758143037251699,-0.21186596283888942,-4.3945716152222145,4.857783529662945,1.106713811509921,-1.8242440268855906,-17.484230063924684,-0.7817727767193041,-1.1370280312969965,-1.495958252215486,-0.19107663834874536,-0.164586226791377,0.3651964743333046,-1.5466234011820486,-0.41408616571417345,-0.42494418358818714,-0.23166408540912467,7.051641950410112,3.1429625852822207,4.829455332048198,1.2211185636011046,-0.8280432287674432,-0.40356285983924206,0.048846038669378825,-0.44508601561432465,2.3438041630975528e-16,-3.706400772698207e-16,-1.9186592350168877e-16,-0.4949315438068736,-7.401486830834377e-17,7.034042824082434e-17,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
MNA,-7.2764172212530385,-1.2333485771993085,0.45738694145287184,-4.981622904998412,-0.43251828678075754,-1.2881059879881982,-1.0157344288833885,-3.7005869467519807,2.013895197923417,0.3402702455653277,-1.7736616595476167,-17.524891669489346,-8.110299888176101,-0.5220792494991704,-1.8917388951829475,-0.35897814125168265,-0.1579385315505929,-0.6941364875952676,-2.7504942243834036,-1.7430022409600472,15.253714694789082,-0.5559184462127954,5.078175942683836,2.8406867305252756,27.068821611790618,-0.2189694622942656,-0.8384250693118687,-0.6619710953285517,0.048846038669378825,-2.6586894032257194e-16,2.3438041630975528e-16,-3.706400772698207e-16,0.4296736542403231,-1.068363834475368,-7.401486830834377e-17,7.034042824082434e-17,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
MIC,30.707407127734154,17.56807408114653,17.190353522968934,28.921410644164023,-0.5576205417928615,17.508160224756338,2.380677699061007,-1.3043762580303666,6.854902607572966,12.230574608952292,-0.481178330417909,7.137690816163975,18.725157700920455,17.662645539939337,1.6476517410917935,12.47026474410684,-0.12101258878035707,6.918797290944796,4.2854293262644045,0.3812077638877538,5.826977456129216,-0.5567797559307062,78.91706156596736,1.6829166833088118,900.6407723608687,0.20812478549695143,6.97260770469321e-16,3.289207109682758,-0.07717780987306755,-0.14654360626818885,2.3438041630975528e-16,-3.706400772698207e-16,3.0444508454834085,1.1856356911153672,-7.401486830834377e-17,11.102487708599732,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
NAC,23.113665978119105,44.42106919783797,1.2580131558404544,10.192609737203698,2.4131650045379915,12.477356077229322,13.727360556875352,5.357806933725255,2.0770513694989066,10.842286015801747,1.1486975054018084e-15,17.149681089317223,35.89134998078811,10.798313774939562,11.85562935462819,2.9984856052312825,-0.18463741279699514,8.47986031793375,1.37071244183972,4.293493399866609,2.8058320411783333,-0.9614351924049832,-1.1644851080452054,3.4173337178545276,-1.72955306685918,1.4806809178943507,0.6468410243044782,7.00029448890214,3.719704560906866e-16,-2.6586894032257194e-16,-0.7850371714914942,2.4609789665916235,-0.1988327676506361,8.392767682505893,1.7226653726597567,7.034042824082434e-17,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
OED,32.87833986342088,90.19867973973085,4.2832785568972165,21.635616202529434,0.4575842987330465,42.09843836342868,22.17011728641816,5.797282224324974,7.4699404201541935,18.449354049745992,1.1486975054018084e-15,2.2258434705677694,113.52455141570388,4.439426808596833,16.531015255592706,13.888223873884117,-0.18385039969972597,40.23361968270043,2.2216419536325334,15.664251015823227,0.6117303864633394,-0.6971055872310229,1.5190215765079098,5.394708223387362,0.08514983156230152,4.909131067273088,0.7483938819705925,28.85340967920123,3.719704560906866e-16,-0.4059333625367662,-0.40312719617130777,-0.6846651811604957,-0.32489258244689084,12.595011119951057,1.4251521818106674,7.034042824082434e-17,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
OSS,-19.864116502255303,-1.9253446779661871,1.4463679781073697,-4.412822543705714,-0.5235155386177321,-1.3550922855132126,-0.4753538448528467,-4.073595123986587,-1.3397596126661768,-2.7250405784417366,0.2351404685605577,4.035100692677756,2.6667174386414065,2.4842535960382746,-2.1636441179572286,-0.9979726030783259,-0.12462274760563959,-1.444786951948466,1.2649175009647295,-4.575261527849471,0.09840732194396234,0.6227969724639432,-2.607572186897965,-0.5762217019091834,-1.794665781584724,-0.255600555814546,-0.3096925743449081,-0.2253684716728394,0.4631166633269356,-0.2035028969402406,2.3438041630975528e-16,-3.706400772698207e-16,-1.9186592350168877e-16,-2.820863271332679e-16,-7.401486830834377e-17,7.034042824082434e-17,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
PSS,2.8731622203092835,-12.633017314652827,-2.911676155792066,-1.7791405855003908,-0.4052771103013682,-5.186982106090018,-0.7395570719217885,-0.428419202676983,-0.3758232005940151,-3.2090325310227352,-1.7659944069112297,-2.4406311867191963,-1.3047204193138668,-3.0026174356697384,-2.079447620569395,-0.5632450853977475,-0.16746735406062485,-1.5928076784594858,-2.40883910787307,-4.258767910903777,-4.408480204588087,0.0652718919166727,-2.504889873027817,-0.6078784635634537,-3.0800749348974756,-0.2725994575615488,-1.0116006460764129,-0.22658235812369376,0.6417357543484052,-0.2597488246269958,2.3438041630975528e-16,-3.706400772698207e-16,-1.9186592350168877e-16,-1.058720808875639,-7.401486830834377e-17,7.034042824082434e-17,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
SST,-9.756361227263941,-3.2760558354906117,0.16398795027656363,-3.047125304839938,-0.47322012299497707,-3.6400518514088676,-0.356889747954774,-1.768066262780601,-1.080857056269692,-0.6595683425963612,-0.39095232287101356,4.070736748501347,1.1578316269129711,2.294866057924666,-1.8524658567394687,-0.3944456615364377,-0.16213064680339873,-1.3392654582840975,1.0349436723130785,-3.733936855008737,-3.0021492277072412,0.3803044923375012,1.3882023362553062,-0.6755412790508006,-2.094699465778067,-0.2328357854446167,-0.30573806394082853,-0.22313010956378415,0.22016901232065822,-0.21244737129432725,2.3438041630975528e-16,-3.706400772698207e-16,-1.9186592350168877e-16,-2.820863271332679e-16,-7.401486830834377e-17,7.034042824082434e-17,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
SAS,-16.93995043547745,-5.860773108419819,4.454525008786586,3.812541366274167,-0.5709219961029564,0.040905929240114956,-0.7958052237477631,-1.3928251856860498,1.6000871879113516,0.05672568363275512,-0.10850265678076901,-9.934645159466983,-8.758825191132434,6.082218118418646,-2.0998666410360247,-0.2831676831650242,-0.12455565474580965,-1.5854672930401135,-1.4378513607701815,-1.776612306846092,32.914212986616924,-0.9519739629815326,1.588714340846435,0.7876299126880715,53.97708363049081,-0.26369667583309964,-0.5987046858789562,-0.721407793297302,-0.16463036772781736,-0.31802509311805316,2.3438041630975528e-16,1.0601343295708157,1.4642735671639264,0.9613271623780049,-0.44604645364755097,-0.5579032783861513,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
SSF,-34.94469849614911,-5.554758275812698,7.705793879842606,4.0060817338147094,-0.5741602682671412,-1.2138625052782643,-0.4708112876779388,-2.545543062212349,-1.5468432547034783,-2.2335012448136715,1.0129481279046573,4.455983715790318,-7.720072585073546,-0.2822598872088025,-2.1919623846090373,-0.6877105949019442,-0.11799633983176243,-1.0245539175091924,0.3497050810332073,-1.3114497333078214,-1.7079810386783751,-0.3145519798667172,47.48670831002981,2.791249721947248,24.312456386011295,-0.13227472985052174,-0.021211235018358855,-0.17530301210122923,-0.26034119329609234,0.12464407629565481,2.3438041630975528e-16,-3.706400772698207e-16,1.702923330969833,-0.6757826640118524,-7.401486830834377e-17,7.034042824082434e-17,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
SSA,-34.9763661551663,-5.5644001795919,7.693723952938828,3.739107021749104,-0.5741699080138547,-1.234769186554045,-0.4821128803220679,-2.50143989379574,-1.547806682980378,-2.231768016386462,1.0129481279046573,4.4383630398454805,-8.1055913832545,7.0491261685924815,-2.1924540544525546,-0.2148780013355951,-0.10810810259124537,-1.0516342462934767,0.3445990596985563,-1.289251344898995,6.207590095783663,-0.32002689867689305,47.36267773710094,2.783324860642451,169.84605486361818,-0.13229936155048702,-0.03154565661303953,-0.1753337288266716,-0.260336376438792,0.12464407629565481,2.3438041630975528e-16,-3.706400772698207e-16,1.702923330969833,-0.8653053905824871,-7.401486830834377e-17,7.034042824082434e-17,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
UMC,19.01095431538263,8.44189106337746,4.031719294696828,15.979399777409085,-0.5552032834872163,12.35405682688237,1.3990547831920772,-2.18912062881434,2.9277493682625666,9.553922390061114,-0.7901424234526652,14.432096136634653,9.878626627149309,-3.5175589020772153,1.1260537931435546,8.710824403276323,-0.12076796990403268,4.284728735945085,2.636358941722261,-0.09704488925723649,2.6018530858073396,-0.5633083137201669,28.00566924081576,1.574334672287859,535.5961992300001,0.0913949055389395,6.97260770469321e-16,5.370745682045195,0.001875666750464054,-0.17681997579870876,2.3438041630975528e-16,-3.706400772698207e-16,0.951035094161889,-0.45167516970861105,-7.401486830834377e-17,7.584267358981345,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
WLD,53.0114703096294,108.3310861745033,26.117774837494316,64.14325967675121,-0.5231796230465847,62.59844221042846,21.6895433654235,4.544759881598123,15.894251873096662,35.741732376495335,-0.32325563359107734,10.296118766849354,146.60141096720926,36.63821497624252,16.342146966086155,21.80835586019986,0.27060914465537933,56.91018216642289,8.88188942914812,14.734205696598435,11.267818566312199,-0.6156961443068535,177.49868642127132,16.794227609025707,92.40327902630779,6.978032522478243,0.17220404499888017,24.94816110456768,3.719704560906866e-16,-0.24372559449574688,2.3438041630975528e-16,-3.706400772698207e-16,-1.9186592350168877e-16,17.518765504321983,1.2092689350149233,7.034042824082434e-17,5.58736722255918e-16,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
AFG,2.5788471471314884,-0.8716683731754818,8.062048901355904,-3.0019422969598137,7.480647117795173e-17,-9.438322859887314e-16,-0.7858924859111247,2.434393010915946,3.2174547679584458,-1.7376741140502012,2.8330344392468563,-17.87480096785885,-5.209449052192142e-15,-15.761264634482261,-1.9825022098524339,-0.6659785785652672,-1.6468517367937892e-15,-2.14573755436848e-16,-2.6244278443786673,4.9523709196210834,0.2766925659797901,-5.975158639475669e-17,-5.831190898782352,0.9582548891220277,-7.548945250421218,7.455276706058464e-17,6.97260770469321e-16,-0.22700820694161428,3.719704560906866e-16,-2.6586894032257194e-16,2.3438041630975528e-16,-3.706400772698207e-16,0.30360987676924167,-2.820863271332679e-16,-7.401486830834377e-17,7.034042824082434e-17,-0.25580265055748397,-2.156802691150782e-17,4.427515917481046e-16,-1.2188831504395336e-15,1.3091743408419001e-15
