Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
WBG,-6.918622191567222,7.1396946700612,-3.6878500649808474,-7.379418851760438,5.585224456963788,-2.0318268008866354,-3.1320578943260373,-4.8192304125388645,-0.4736371509717348,0.21298697241772666
ECS,-18.036949548881793,-8.154965388971325,0.830201207209598,8.625193902263481,-5.825813997198121,9.185696296742428,5.901020095038328,5.8954802378586875,-4.412707386688562,0.6905271317768722
ARB,-0.7620946069044343,-1.0059806065073458,3.529458975004588,-2.428045548597853,-1.7452908180965463,0.9617312285977238,-3.1893171737363377,0.05260993788393515,-0.7063667424174027,-0.9571899118861634
AGO,6.039803920900172,1.7488086619172758,2.5915853294818465,-8.820400832607723,1.1742678120116605,3.908174774104645,-3.153704648800654,1.9393317013486868,-0.6077348206367084,2.475335893596859
OSS,-4.314435541868735,-7.603554260999492,-12.517394901852715,-4.184017020784175,2.2873575832938213,-1.0619501540574894,0.035239501794104525,-7.390761277215457,1.0693426969456254,-0.9524907376737408
SLB,6.414121071925207,-5.019989389478313,-6.995769244875174,-1.2625129485377182,-1.7731087457740946,3.9498478242064508,-2.4925785441060837,-0.6968652840614346,0.568625611054956,3.297920566315593
STP,-6.790763593702941,-5.8874917429351825,-11.652114019247229,3.558327689557688,-0.7010563176852043,1.0480183342858453,2.982734737000074,8.000894739808338,-5.631296222490939,0.8849036785313213
BTN,-3.63747897726574,-0.1517319216624857,2.3204912774513837,-6.227336691408433,-4.32534177373444,4.970966000634652,4.358942419249333,-4.786062521809485,1.0819144002649126,-3.2315900731567817
COM,-4.387341451347103,2.4160039421412467,-1.1683147603821793,-5.860610481562099,3.803958017461162,-2.8417388322637773,-0.19722579638150725,-2.0213648941938596,-0.5833880406007033,-4.627712711714478
BEN,20.6986419743805,1.8902682895718017,-0.5944244103264724,-4.502059740377652,1.651390163998717,4.214551454055225,-0.7876481392105084,2.11626933261653,0.6136311368199708,-1.834353265534714
PNG,7.4010053798487325,4.746866796165603,-7.678837650763369,-3.6592033989512798,-11.772284115296598,-5.298042277457225,-0.02800614828132359,-4.548253855161264,-4.4002611476080675,-3.2570436022465548
UGA,14.817429853022757,0.04329015236071096,3.7699602429081422,3.8287324469468493,-1.1109617934698193,5.966845063458462,-6.439922590549451,3.1609674990992063,1.1353423172190251,3.167501071121565
LSO,26.87876486384158,6.759649582439638,-13.448145406864814,5.388861282906276,-1.7839085824998306,-6.577575098879331,-0.5952366732668369,3.3767113704046112,-4.296602216283516,-4.168868999010618
MNG,4.132843726058841,-0.25537587521798716,-0.549499818480232,3.718192710680712,2.8125211702019253,1.1009208819895364,-1.7830640493737042,4.692897148316317,-1.2545710243269528,0.1667865148852781
KSV,-2.1820551277822284,-1.9783465014593622,-2.5489310961625242,0.1158640842947374,-3.9522782422330653,4.096654765190224,8.99546798719932,-4.166966344386479,5.519440820398536,-5.579491310194373
COG,0.25801831354702937,-10.170361555035395,-11.00149754370048,-4.077889529657763,-4.943080903346963,0.8738731062290256,1.735075274148142,0.6879214043060708,-6.135123506574871,1.775968032095796
TGO,11.013226080174631,4.149648888901727,-2.3746205387578723,3.657044029948472,-7.458534862409377,2.22567342680102,-1.5945580609619134,4.19730256049557,-3.0699277639690035,-0.5459958832214283
CHE,-1.4466807691090362,-4.342695226657941,8.228798191804533,-3.6283078509468014,5.602401722536856,-8.481617283893018,3.148269834942021,-0.7765659909995012,-3.013564713602379,3.3863804381382168
MNP,-1.1267052587206057,-2.823844058423022,0.17013856485194556,3.447561310751974,1.447700685153759,-4.048432964434817,3.3898982601155057,-3.870345975855114,-1.0856323287807836,-0.033690457087650075
LBR,0.23687866205515876,-3.95525486900137,-13.811867682473139,2.2716820688442825,-5.404944210564892,1.358652153459901,1.5998970139848143,0.3980477389037454,-1.8755343379537464,-1.1769093831640132
PHL,20.028768769521367,1.4205562977473662,-5.483078010697691,-2.6408101071667263,0.6446460665594883,-1.2641675614668195,-0.23218428758052775,-0.18588335377274445,-1.2678928507972842,-1.6665488132501678
MNE,-1.688223842463814,-7.393196672259607,-8.182975071624183,2.4224508655187713,-4.8597179563619575,-4.037853324272419,-4.548549613175293,-4.17458520263095,0.8915128398947285,-1.3433030263585555
KOR,-52.47599485799386,-21.273130675648474,-2.011859139093111,-17.218209901326574,4.628402579620164,1.093803084521444,0.6390499700942891,-2.6407862903322967,2.3301259240118393,-2.138544066406639
PRI,-14.759251655430809,-5.005866379279639,-1.4222709634968098,1.8302760639136961,6.5835194954930385,-3.4846800521399093,1.7210661039769795,-0.46635819918035376,-1.232928355948243,5.216426164157484
FRO,4.380496213623993,1.5766150669360148,1.8841463076494862,-4.863508142646965,-2.9285414401775305,-4.426666808852093,6.400375209541399,-4.458421418984272,-1.0823564796887255,-1.5751745853015016
DZA,6.983018041641014,-4.124017656782888,-3.8069652439121824,-3.32578347691356,-0.8164346655876005,0.6203128938140738,-6.7402241721071725,2.224725452357744,-1.233660894936038,-1.1876053535718303
SYR,0.2797934292178859,-0.694146006631243,3.8123909722343448,4.657261212371322,2.4032107853625115,12.98457876297024,1.302322658557464,-8.658846038129816,1.4218415962453261,5.595183687669258
CUB,-4.692414873139656,-9.646684355839913,8.230073895814028,-1.3050079215791783,3.210783097885684,3.640811783964209,5.306880199835654,5.150009377351098,2.46228383403546,1.6251969789343772
MMR,12.449066045835918,2.2870833129464327,7.448783613030003,-6.916058633487229,5.566236652112619,9.54656886386176,-1.9296712436872774,0.2129478133895828,2.862979629847291,5.103201037633094
SVN,2.440918440319424,2.945940894607271,0.18284354161029356,0.09887474945795548,-0.7724052609848004,-2.3130622787273065,5.008308920786506,2.919930723842865,0.7508737425898512,-4.347488482465468
PRY,3.81637553691222,-12.309135530046875,-3.4515502558094613,-0.14096584645152627,-3.560559070409492,0.9564580221089145,-2.6095345604786413,2.064079097944255,-0.8786678858824423,-1.9937994327866175
SDN,25.87051358399306,1.2738812415430047,0.8863344828629822,6.350666825340138,-3.856355935322338,5.892940314449849,2.086410123661196,2.779350799380412,-0.8179943232366347,1.639456551592077
FRA,-12.666125263554521,5.1908021364595385,12.233822886402713,-6.757263180893425,14.009477688036155,-0.7010757520653478,4.609924482263619,-3.4446321783443627,4.053410478366071,-0.2857524682448638
BFA,9.485189157032407,0.3498780724246296,-7.984486033615997,3.0198474709708516,0.42278575007527175,8.487021304141473,0.4299007490518433,0.17638489257635798,5.051925114324192,1.9253321734102697
CMR,7.311039933114505,-2.0130903872466903,-9.144140450605446,0.3406950245062575,-7.379411816585961,-1.1123143428442008,-0.49094333243047805,-0.667193831009142,-4.298354382914143,-1.1204486746919842
GUM,3.7466592540826547,2.186402094531679,-3.0370047968978384,3.1195284843067137,-2.509105819786074,-8.117367829515274,2.2800555498115003,-0.5127234489228353,5.422481769209033,-0.956601452132654
TJK,-7.896494020311471,-2.9316297799302866,-2.7989299703698416,4.701603180767141,-2.111895099214455,-1.714400353559029,-7.52154381085849,4.678950751493162,-2.927158504265676,2.8956811048159943
ISR,0.2668765095141848,1.350377943050343,-12.70246702429731,-6.673819915205464,6.030592047001787,0.3244449363624412,-2.583391593781719,3.507334623964503,2.133361751485314,-2.2353254412008443
FIN,11.456404976065933,-6.857912171436134,1.4422430073703094,-3.0592655161686193,3.1740109733196222,-7.507897260101288,3.4528097424276916,-0.5990118992108238,-1.2328267775391757,1.2378114261699262
COL,-0.8607821834701535,-7.682096605350483,8.76601351934145,-11.81609156292828,0.05864739682427298,-2.4471750518066906,-8.165114234181843,1.6815241797060994,-2.5578251214349144,-2.549422616019107
MNA,-4.766106437850505,-2.439762774237987,2.764621714292251,-6.838686920578374,0.039052046457414925,2.788887249113746,-2.9732713924769896,1.4353963207809584,0.3451351166522352,-0.9190505198005047
SSA,-6.465527028950058,19.979664094578098,-1.1280021832387381,-6.918104856004822,-3.4014999912318324,-2.6309560439582436,3.3693050850981625,-2.020449425035713,0.5814808820140713,-2.5356489075242217
PRT,5.7328790254213615,3.7089328637563037,5.483976704140357,-2.3133779490380117,3.8004544627424477,-0.47807241594620653,2.738623243513452,-5.182428585455543,5.778847244661511,0.9450952802607617
TCD,19.286231546975074,1.0921122108205197,-2.474137039330016,4.001982945637012,-0.7579467181031626,9.333349638947519,1.7366784683562266,-3.479096987648285,-0.8759096513768465,3.545186670740517
NAC,-43.46702986777112,-4.176498994986286,8.453351482037684,9.065391966020123,-1.3543302372990909,-3.544256229262103,-4.4260553469849375,0.5713150156688,2.936673694951001,2.3363205212340117
ARG,13.105337818815745,-0.07441371056371761,-0.8788202614578721,2.4664338004428887,9.491345063635194,-5.517295406684184,0.27114580364147084,-6.66984410982323,5.127048506804589,-1.6438542881221598
WLD,-104.3744207961676,85.00312346038667,11.135926310539007,27.258458672092484,-18.537641747749767,-0.4782059565674738,-6.4724568156891396,2.1473201998681457,-0.6127947722649996,3.427246498930393
PRK,11.288944576893815,-3.163736411154398,12.76699360818847,6.269731954578347,0.7409961781065595,9.5832572980725,8.480307694263358,-1.7867890270512958,6.413391552111504,-2.4975521653695703
EAS,-13.096467955277388,13.056254745519135,9.03517473146072,-3.3155153353133837,6.185997637453193,4.913533679894779,0.9583684947526728,3.1720923779658134,0.5033262636475627,0.12998120730958715
NIC,29.066407100400312,4.3077182456658,4.915344908241631,-0.12076289712966992,3.415679451122436,5.539570407833166,-0.06785225584210519,-1.932270293175861,-1.1905338011915338,-0.7784350875627393
GRL,-3.763723670569514,0.8012244999847833,2.184717116678324,-8.673704103535497,-3.9560279129108347,-2.5664938771411165,0.7179887892256226,0.5871546689832677,4.440832778315546,-1.0282338003606861
LMC,-23.132931708691032,39.72516769575134,-4.155336353663807,-8.917724702997466,-10.498485591779492,2.7911120642986798,-1.3959938143694195,-0.3132056364933251,3.7189382009941228,-2.4565349980590057
KWT,6.549941068129844,0.1150523382944612,12.045441699347911,0.4569800223462547,-1.6547462620422733,8.623603023397704,-4.725918877730925,-0.4903842180814105,7.04755435610253,-6.647304568719294
MHL,0.44318324109107843,0.35618568426239544,-3.5615967649240594,9.900499941560568,-2.2968405540388184,1.2516805967078084,1.6692785192419493,-6.6470017136110116,0.8721244203931388,1.8323483262708147
TUV,11.215153497013654,4.191745048418939,-0.482784400414511,12.500140950222601,14.733573032436553,1.4569071393766155,3.8689668823611245,2.9373977125119546,-8.331778272323428,0.2006610019499671
NZL,-7.312165332837761,3.838838188452821,8.419581026609436,-6.404479595874537,-0.5342038195859685,-5.260271492899507,-0.26131268254131185,4.502898236878973,4.752046543076652,1.410455133279254
ATG,-15.866808705752701,-2.1051015901569454,-14.913653112915245,-3.0500419121031164,4.413789871188303,0.7292779320674089,-3.5314772370079597,-6.776331016517938,0.4891654435817944,-0.47909693970222117
RUS,-13.580305978819952,-5.6704698638189805,1.4710799934464631,2.871141579716,2.5816854779399963,-2.323119353723267,0.8859594219442891,-4.4902931061216105,2.391503452486858,2.060852847697306
IMY,3.7476688410548578,11.346449118655316,-16.226040390795387,4.093437077914905,4.9742661119116685,1.531152808109267,-0.7630130272907528,-0.7716957303567441,2.351424742241728,1.1363715338283547
ZAF,9.787856041211294,4.433847298589825,1.003529674825239,1.2250306304599081,1.0199775805424858,-2.9329579440579345,-1.106315744558848,4.7500146629881606,4.6012319004581315,-3.655407161592349
GHA,21.35988908707837,0.55707824379152,-2.118006900824335,1.8227355199402808,-5.055107705026046,-3.1297863443237204,-0.7833586856762907,1.8793427253174824,-0.10180145974925213,-1.0825415601783623
PAN,2.593750939635103,-5.1711781407886495,-10.550128410094457,-1.4184119193917017,1.4499115210169276,1.0283634041666305,-1.5470849352472076,-0.015542162101168938,-4.362050104633699,-3.155316522954485
CHN,-9.594983169248419,0.22800523542156892,1.0623756701402955,1.6649935090680104,10.658828440295927,-5.235187768769334,-5.339003085661289,-3.672892010794432,3.640148626223457,-5.290733623451192
HKG,8.436880478251341,-0.6500490638150757,-5.0896673723288925,11.511684754015889,12.52533793758513,-5.326329340143709,-2.5095738550537496,-6.564928993176566,6.286801654539545,-4.800618267197087
CYP,-6.4107411037636295,-1.732688249468261,-1.9386504378210045,-2.62183242548405,3.414871287010197,-0.23345456906874457,2.6010845082997056,7.255113353261929,1.987805817376029,2.2309942398533176
NLD,-7.893820393339868,-7.383617329732912,10.171711086450212,-1.4322864308967342,1.6331736707867082,-6.178556276293418,4.2077029135520245,3.435218758819323,-0.47250050270817645,1.9880104496870425
MAR,13.335218244585288,1.0576850040794548,-1.2189417008717756,-3.227996110166057,-0.6491696584650409,0.8619022709169024,0.3224581368389384,2.127338534279695,-2.7308422612501277,0.17694837605598163
CHL,14.235237166082793,-3.314415407762034,3.952887052289921,-1.6571521985594262,1.5068363759623091,-0.41508449666049435,-3.2651119044130974,-1.4788078413874037,2.247314313905038,-0.05928987817200654
MIC,-33.991849440313395,65.11496137849171,-11.169465986623372,-13.842455948216417,6.574948255917341,4.076477860521342,4.570680834953352,0.08353032646561144,-5.068896112702919,-2.738845553166514
BRA,1.5099248712726316,-4.492221343804377,0.6108125869210465,-4.975637397229581,1.7187421106320684,-2.8375953125647158,-0.30492412212965714,-0.8052219594168482,0.3381365194575732,-2.261181097972236
BIH,4.208558596496729,-6.355099673353955,4.705843746143441,-1.905683552397936,0.24365007987337556,-4.074922522534382,7.197942308554319,2.4472474206083703,2.3185895855135255,-5.763172600120252
TZA,7.900280576645436,-3.2372009255201974,-1.9140939954156666,0.8690732487482399,2.37490328659923,8.960763351815944,-1.1158137618632498,1.1176890402363198,0.02048642976127932,-1.7331820362396313
FCS,9.003667821876375,4.5928377439003905,2.659344515351752,-2.3499184017344543,-1.885797258156691,0.26050094858765205,-1.5394314187419773,3.537938727090236,-1.638168176261339,-0.6158403258335716
MDV,11.0382780797637,2.140130472882532,-15.79088590830733,1.4888011740609572,3.873954957597619,4.766701888587704,6.723633729912939,-3.387864056267566,-1.9932211736232428,-3.2497218023491365
MLI,17.830209257739067,-0.7455983568253076,9.014654359260627,2.9999997672785117,-8.137666827033476,7.576900594541729,4.232614059528578,-5.873298598927215,1.154042591541259,2.4524810514346282
PER,24.70886562649917,3.2369074866054572,-2.488122926236576,0.9024716079289214,-4.405193578992613,-4.064217035381103,-5.0179019846558885,-1.2169269637480473,2.2098296613082486,-1.9162683578150124
MYS,20.31078427283795,-2.8855736285696807,-1.9782517822336536,-0.9451023524573011,-2.4605342122700384,2.8305326936552073,4.762524116752049,3.8989001646676287,1.3098477669916577,0.19494700424526318
EGY,20.51625970112817,1.5538110065419022,-1.2578219611021648,0.910436540651463,5.8094015240851204,2.4532177843948455,-1.2818519928799195,-7.278097090359664,3.808243406086517,-1.6387114176292534
SYC,2.8440531495493597,6.057510591615627,6.3914339873012604,-0.36800486539463034,-2.8442357410346832,-1.6889616174798499,1.126502156774685,-1.0287582022600394,1.4024915845706523,3.9657309125610403
SVK,0.49990628555678956,-1.8500569791205357,-0.5032826754506029,-0.22158640864012477,4.511324339629789,-1.5673940237132287,1.8418066016724923,1.1742336558977753,2.3420565712343837,5.729238141229822
NGA,5.043545956595041,-0.9257772525887434,-9.00918296273634,-5.710744813999904,2.5867823861145793,-1.631424898927495,1.570128056111117,-1.5638113905315634,-4.877909217482164,2.235901057515959
IND,5.018700061270854,15.932713665827476,1.5910793726840315,2.448950769281264,11.119324090448977,-3.817357152775739,-3.1960895328615555,1.4962574876879504,2.563580269167206,1.7355752944196239
KAZ,12.382129104490067,-3.39015170256868,6.127557218353298,-7.872815568942477,5.251998697903383,0.3446581323932761,1.4291643531929998,-4.020552084846007,-3.562003059536629,1.1249470606733964
IDN,-117.08273505857322,-32.138141388534315,-17.532934319217606,-34.03676454209946,6.561618530352096,11.259969405049342,-0.07550202803073224,3.091899443863739,1.7276219168474707,2.774946725442003
GRD,1.7318712865882628,4.879136843513434,-7.581884372078167,4.633733213154869,0.01801413594033733,-2.607373252102132,-0.17378166605836226,1.9166276659582604,-4.5853994896988715,8.382699369716022
SLE,16.500284537225152,-7.169386455432679,-10.912303370463196,12.999656656850211,-1.9206559623009516,1.0483287989071162,-2.1804749037851137,3.4086424095332966,3.8974674750280025,-2.686169705323963
HUN,-12.755129380533248,-1.6311652360680648,-2.108782718988458,1.3969888448960868,-6.034578517381005,-13.916957160328135,-1.2520675170504836,2.1531433007440084,-0.5155846401560047,3.0146404263747
KHM,15.440481145159822,1.0724106809106684,-0.6059234550194474,4.479245538087513,-0.8422317775648112,2.1231236561850606,-3.926709858576316,-1.3447193062794034,1.768632888561205,-0.03354369991277508
MUS,-1.8906859956012232,-3.682754600889312,-0.05667238417349237,2.0509041029025408,4.042774290299679,-1.496233995350835,1.8422663861317268,0.0006953917125101366,2.4157575775285443,-2.8918886859082273
KGZ,-3.3767873542720466,6.559508632331568,-14.732496089393186,11.195251832373717,6.80026007580262,2.0304746287835025,0.5539293585937929,1.288124283069707,2.148611342330532,-3.978503918335866
CIV,6.449928169586071,-3.356182488029054,1.677862503030469,-3.993328086608484,2.592050809965708,5.77298809128754,-5.185782869492225,1.5173055521931835,-5.347271857961875,-3.897331920335139
VUT,-6.889092468664405,-3.8864286009033098,8.400457256789814,-4.667732351175536,-10.155055743069955,3.1394356829107797,2.9115624386565337,-11.743462307964561,-1.4839932941070852,2.209511136916818
TCA,-5.130958791670513,-1.2110757276569177,8.141165569405233,-8.764092582456797,-1.063530918662605,-2.2164815838799914,6.856581299800548,4.596919335249861,5.468976181113054,-5.551711158482325
TKM,-2.825019173068271,0.7291282389080639,-5.997645940093125,1.832005518048406,1.1732937308233071,4.770090008046523,5.357427794114133,5.903277894420213,4.419062449690714,-3.5740082702674143
VNM,15.938746233412555,-0.9424510908248332,6.3322674012054865,-8.322296035710451,1.6264947906413991,1.6852699983776895,-4.524480326571077,0.7086216338635014,2.0223051169116317,4.836824521280465
VEN,13.268710439233931,-3.067004780580611,-5.819404197412772,-2.7589352722601643,2.1245543069751163,0.0903894925181809,-8.017091579072384,2.814257376834385,1.1951808098741001,1.0048907774612024
CAN,-16.127823877372972,-0.38056787134398357,8.801790406701876,-9.599646875538848,4.171505996061454,-7.607275312800257,-0.1410324809416693,-2.1054610730780414,1.5171165410024847,1.2156066742692428
EST,-6.629603943347682,-6.730679673916756,-6.165053913979226,5.898397370369207,-3.313165593880663,-3.22061692404009,1.100749811796031,3.3423296322669773,-3.612599586086978,2.2571561939988567
SWZ,-0.9974195869987846,-7.372671848056795,5.451626209735371,-0.03650647242262978,2.47079939710479,11.257509689004891,5.205784020825991,10.919900544444355,-0.12885239956375283,-4.1260340935394595
KEN,20.376950373282796,1.2983394730025226,0.007543688888263174,0.10453463775935382,1.730839384435633,7.807216948189374,-5.933238179226811,4.257041008251555,0.5810772948305617,5.109502758146932
JAM,5.511870122636592,-4.993771170736285,-4.512865128339128,-1.440187666948962,-3.4449889677406222,-3.531612623131879,-1.987441290265767,-0.5259519832039109,-7.213459442143494,-2.821845978943262
DNK,-6.453489785722906,3.4877386216828086,4.700813413014104,-1.480386182337571,4.0756614969807625,-7.943135316122858,0.165531412166636,2.7796869746225474,0.5607228008033046,2.3439643778451553
LUX,2.8735427128307025,0.2807681486071516,8.350185289517245,7.304199109288088,0.27204011933615885,-6.294489161716385,-4.329668084394006,2.0335859536118712,5.097290114649992,5.672694981052379
MDG,8.71562867153658,-2.7773821428098744,-6.970047350869514,-0.6510005489001821,-3.3241867303995902,-0.9631392560532737,3.5451940861966214,-1.0611653208242788,-5.919653679431336,0.817598346845062
PSS,1.5331472029603765,-9.963943273948642,2.837651004457913,2.6050478194630027,-2.4205591423889743,-3.03700950334452,0.09635975199161348,-8.572677604259496,-4.255211988119001,-7.075242498982845
ABW,12.031937672562213,-1.2099498718998711,-4.142848643691805,0.9860532979101917,-1.7517101306157055,0.8995849792512896,-1.857931990369721,-6.931005706396623,2.3482933573784104,1.5135581110641354
USA,-65.04868758897636,-10.040941003195279,-26.14538622945667,24.58219047115277,13.022920982703091,-4.749107714417311,-4.983505416592771,-2.1474404496708583,5.435357922826363,2.518627082548047
AFG,0.6879286248061502,-6.495574223632042,6.5042708491581855,-0.08939772729535149,-3.7211038791691347,0.9637372446733597,-0.8925441129935059,-2.885592527969794,-4.311391344564528,3.611846828993915
ROM,2.8444763398102566,0.6642279020077595,-4.248007219184091,6.702832897634594,-1.3146901183976731,-4.308891446829796,0.30661562931264913,6.083144265726252,3.533129496505334,3.0475120977871493
EUU,-24.491690746305807,-4.139857696025197,0.7601703967364848,15.52400598255884,3.1061727704636612,4.782485308810482,3.545679598306586,-0.8726276441316037,-4.6920984933315815,-2.4819560770176845
TON,5.163369135132247,2.769256263708005,4.504961635823114,5.876214759133474,-0.898230925676054,-1.8256588349338798,-1.8817664074986526,6.9149114847675515,3.975904421512126,1.9594289680258077
LAO,-4.653000563821839,-3.492087767809882,-5.2351307430287815,-4.776331805138629,3.9275606223486816,11.067244835003091,1.956068579256197,0.19859681392375095,6.581040570444699,0.14207388184066866
BOL,20.907877421137776,1.862907092209859,-0.4021746790093617,-5.495284112759714,1.992453478534216,-2.84574160487647,-4.879642101793349,-3.712806904197814,1.5858002463512197,0.2638071997987302
HIC,-49.67819010154859,-3.9906073001272224,24.728218466605256,23.221843322649505,19.796373616448253,3.927280110467563,-5.311322800452552,-6.421874813387814,-11.217043549711638,-6.900123631665585
SLV,30.853771202332428,4.6008950287050565,-1.738817932710218,6.1346175368758,4.911800576299507,6.333876299211423,1.4160217435169389,1.2318098337574483,-0.03861869345258859,2.521060124169917
NAM,-0.42884896017733515,-1.816283720086463,-0.38954963267841636,3.122616782943524,-3.4729784589244406,-4.086916954021932,-10.830348681866191,0.12315906885633575,3.5648537639148055,-1.8327858000465573
UKR,0.6850598780726652,-3.483596856409846,8.654634035714029,-3.3141213184287444,-1.4298788428318465,-5.589952243167382,3.874738539158949,-1.1414750096500126,-7.792838885490214,5.397111123852763
SMR,-11.4735959194177,-0.6932852094192403,-10.179194776862186,-3.60151993503485,-6.978451369282411,5.209554014458603,0.49475949054005364,5.000927946559834,4.780717028593305,-2.853120576647625
BLZ,7.49677419695937,-2.4668738516497197,-4.956436929344667,-2.1766319318240375,1.009576512659441,8.711512869019092,-0.9802178469169215,-6.517146948400896,-4.128103824295648,-2.048017710716738
BHR,-0.8226476081926962,-2.7008415001281336,-0.770527944154013,4.288217834789523,-7.662565691594526,-2.4964522123907287,-6.6781726854142605,-1.666275623236906,3.6576010359413056,0.026936761197749164
MOZ,-7.0110189452676455,-6.369907834797991,-9.999578189076663,2.878800927708538,-5.652901750836603,1.8898293003011768,0.9144531196790853,2.52304610724889,0.5066226264598753,0.3629653579188754
SSD,-7.485132431674505,-7.607317100066069,-2.6466783326010597,7.307418763219367,-7.714928629463774,-2.6516914460637353,8.989496126687614,-3.6476788393470425,-2.69098890748738,1.8061139188521838
ISL,11.106180905870119,0.846760262553671,9.855236913672927,-1.8672048408201223,-7.356910645462926,-8.44221295017137,-4.604620179093704,1.7721987168319473,0.41306308966294275,2.339317173568422
VIR,-4.724165086629866,0.6443581796686529,6.783470990971963,-3.819011318043253,-3.678344642116145,2.4749097164578773,-5.254975637245066,6.9814253452689154,-2.3902057623266697,0.7536552714344258
SEN,15.70961959892308,2.011349977766004,5.669935880476425,3.6589549905643164,-0.8622761173457008,0.48168337577408576,-1.7440335646413392,-2.390136630633928,0.883806885029862,-5.354411036074098
BMU,-4.322554523820801,-2.0541215934209203,6.176451092693427,-1.4899118111778402,-2.840300535367265,-3.4485893940954444,0.020973730992225048,2.97516135681815,0.08751283524939983,1.229515465983785
BLR,4.564492213830508,-0.4623973919722379,9.339970829979844,-3.3182195236592174,2.5531267584464934,-4.718829841884916,-1.1048142601536577,9.966707094048415,0.14645401274564937,-3.262433650947338
SRB,3.146612494634478,7.2441317962328595,10.593258650901756,-3.5575076585031677,-0.3162823273279931,2.062251898859151,0.5158778558126741,1.59153044958821,0.1546711596428355,4.809548887761383
ADO,-9.97443192725176,-4.535984394286386,-2.8528327262621787,-0.9462593794268722,-6.031159884870021,5.306252896140641,-3.1740405344799942,-0.668363723838383,1.7218878239189048,0.9425424912534635
