Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
MDA,12.655713265036237,11.647629130262661,-0.5080236097955841,0.9995711622159513,0.2523227185216058,-2.308176069977648,4.629732405478016,-9.157278342638646,-7.5120477559358045,-0.4373192536047247,-3.555549733155824,1.381034361467201,8.047626686236969,-3.903888129466945,-0.9296043771330726,1.435643165343456,-4.059982238787848,-0.38442428118799205,0.45860742805421467,-0.3877083406867282,1.7502041902817334
GNQ,-8.614796916911061,-0.9094691873749448,9.622824744245388,0.6483510682348825,-1.142273925102382,-0.21062113227285534,2.6185126458315686,4.038357274900239,1.0177294469131017,-4.15347956740609,0.9336740844570959,-0.44472681514109275,1.8517529324895083,-0.06376418680999019,4.996988123573509,0.42466881833573483,-1.2612248783948798,1.3964555656069493,-0.04680518908813154,0.9709675993438638,-1.0432470001741163
TMP,-15.446098455396408,-11.052244229284051,0.5499717591436863,-3.343132664705535,-2.4999524431575613,-3.254386077765689,-0.2515060832545032,7.029544136508822,9.080248167999965,-5.071235350056924,-4.069098207318383,1.2442161145097361,1.885139071004751,1.2764892760117088,-0.021197477384821,-2.8935173201840305,0.5891816515341468,-0.38281259430594217,-0.5849305456067224,-0.008817079263742538,-0.4163197960483691
TUN,-14.138710885331886,1.6310874741938044,0.16771949813546586,-1.1173493663570344,0.3817228475606715,-2.003398305984512,-2.430516320360377,8.460117378222142,-2.3271946419228557,-0.4872529126811442,3.7189025216217004,-3.9407724897851844,-2.288730919149959,0.9688390323975253,-2.514236859245872,-1.9981346212531705,-0.7006252620476082,-0.7964411140257452,0.12750190903493658,-0.1483138538453349,-0.920242258169729
YEM,-2.7980106742900825,14.871290473032115,-1.0725917415802242,-2.9573214353911643,0.11735037410011495,-6.006397671411329,-4.93119876871275,-0.8498106771699732,-0.01821739386547999,1.924601142814461,0.7206960357296198,0.036059805163260794,1.0865655597509525,-0.9390597127867144,0.9906516151393285,-2.442673107872959,2.8217694990238598,-1.2368377516958642,-0.060359664722061196,-0.16429073920483744,0.18704447546999925
BDI,-3.864691796792417,-3.905408144273911,-0.789332788958573,-0.9472721209501334,-1.4001757711125535,0.18514949055658741,0.755957406300661,-7.771050064908373,0.256831742533563,-0.7637686250789942,6.678998348372251,7.774411652139692,3.336510918126186,1.4095303507461705,0.2836901005207864,-1.5067943740470355,-0.44590763283335977,-0.8391390845351594,-1.1807964716603656,-0.6673670444254952,-2.8675335042350794
CUW,14.838060409574823,-15.09685830749814,0.017741740626654973,2.469222932473553,-1.2128337063607653,1.3055631014470728,-7.747686123826469,-2.6130890859504823,5.382922435131003,-1.8758073809861513,-5.145268546707534,-0.3637234046120478,-8.359472820055236,-0.3034219117883854,-0.2684203407843931,0.5758643185346992,2.3178721784477827,-0.6613739638728527,-0.46064817513439227,-0.19674854161733074,0.6680724241710403
CRI,-6.29403922544443,-11.735908099469972,0.09497003056396996,-2.154510038618816,-1.44644304738534,-5.738536170568412,0.2115466080151227,-15.92800749565091,-4.070665829646117,2.007013219305696,0.5541377137395271,-3.2372995732716916,1.1488021743645356,1.4655862055654922,-0.7642400903331641,2.886637466541893,3.2963527640962167,-0.8281282945647417,0.09568164750417624,-0.24652295605150018,-2.152789677158597
WSM,-10.712954946732577,-2.420980978594322,0.2756194116420928,0.6765910632721425,2.082243888894313,1.6332547872598508,1.512250753157889,-1.1689601261548495,1.0662508080678073,4.108323658196539,12.567718719211708,3.61531515335371,4.263731151950909,1.8104327268489966,-0.9072988679530425,-2.86142192661894,-4.323213003706535,-0.8571791717505521,-0.3248753283815444,0.08411675540748928,-0.36068465026059626
NPL,-16.440433128359267,3.2077013612551584,-0.33940302391964156,-3.029724679375725,-1.9420122545552052,-4.995695490652539,-2.0821459778068263,-5.944666271128121,-2.0502517268567173,-2.7589324251803116,4.071571972572558,0.29874750695748303,2.0609074817144353,-1.3420792120315004,-0.707533918756761,-2.027339840418288,1.0081453082567817,-0.751465647297465,-0.9845408685994281,1.173299262850977,-3.5273968648434986
EAP,-1.6356023362966403,-0.19267285111566768,-0.7158148980414902,-0.05837982111516815,-0.22071239963680273,2.789913344691075,4.141719326862278,12.242229721310263,-2.8422959961104284,3.0119808355319773,-6.8329534751693695,-1.9805238424059413,-0.5324550480744625,1.1029876544705632,-1.672016243262905,1.4472619791384422,0.025643506738751265,-0.7329109440643092,-0.19096902609991018,-0.32287131130861174,-3.116374115789667
ERI,-1.8097652670780953,6.890081780020337,1.4285140591844623,-6.5305718839511995,-2.259875951772366,-3.150690006002251,1.1703634207553129,-1.2257777907554486,2.027221542121301,-1.1510971822286755,-6.826030355436369,3.480327815529917,7.087403096072505,-0.21947889592475234,1.2331289469849418,2.462546702995639,-2.4348088665026606,-1.2171266020741736,-0.7865360296988139,1.2408354831237383,-0.10127254166812405
QAT,4.484790123094025,11.889157598603733,0.45336675441324603,1.26818052014013,-0.7677950389456579,-9.355510233732518,8.266351948223958,0.7433242643330964,-3.863627046349213,4.365129614252346,7.432358693574883,5.968384784273183,4.641358927754032,-1.97190409064652,-2.005594149233417,1.20277225075845,-1.9125395133896028,-0.8719256482659805,-0.29827678386225964,0.32770529606927457,0.175953754361156
LDC,2.0587947410164897,4.972517700865398,-0.2766684197170281,1.8129446656889199,-0.5177104259624361,2.0392480875766967,-1.9111927513684774,-0.28097241906426107,10.570417934814818,2.717423443423787,-4.743405194895833,-2.1253772925157337,-2.9514570837753786,-4.628833102699279,-0.7714899191503919,-0.231621678470726,0.3481377201520328,-0.84364499851099,1.3460302950651506,-0.2940076831385388,0.5579530095298866
