Country,x1,x2,x3,x4,x5,x6
ARB,-3.4009595582857224,-4.8494949632018125,-14.915042021616124,12.88307609175022,-16.891471788849145,-13.365737238625492
CSS,6.083476878716279,4.976345676398381,8.688546203668812,7.495423718028636,6.56224783069468,5.389337975595422
CEB,-0.12347301199743081,2.140065575405914,16.651400407332467,4.059341187057059,-13.417361364604183,2.248768496646189
EAS,-10.572475659612845,-62.852182886481096,0.6376827265891997,-18.24930981308006,3.4789946235656464,3.567251803046474
EAP,-171.33931964485367,-21.714270862631146,2.6418526211453477,3.33542832656725,15.145291790090145,1.9656936016553503
EMU,-5.5987313508356475,-46.60378402307142,8.938023701344076,-13.834741040481005,0.2244251995646942,4.606898757426971
ECS,-12.685290598221048,-78.36389323922386,1.8763550598658696,-27.68697523122055,-10.589904467891383,16.225642214930023
ECA,-178.69155089476968,20.111028062462278,7.585322328437222,12.292030699909052,-2.994267769768474,12.63447238969204
EUU,-7.3979843609252995,-61.86837963084655,8.728537377974805,-15.309001185813965,-3.330077854036928,7.320915389960721
FCS,-17.942984696433403,17.494735956958024,-44.88889808363978,-10.973062846820007,-19.95802228756793,-17.65947773455837
HPC,-26.64459706623487,21.412142581473006,-44.55495969041639,-22.603764404577596,-12.152617753046577,-16.57340021035838
HIC,-12.272838619948782,-169.23373224433556,-15.258253558995483,-21.175733529053907,-7.0907919213696875,29.946025542877283
NOC,2.3627965864301856,-29.40565482032856,13.026902362330953,3.0833868976057386,0.5731880635321716,0.12102001494167142
OEC,-12.138120559712725,-147.66464332764923,-11.240015750829594,-15.829540894534823,-4.291132210988791,25.57805162090976
LCN,2.0463766070465343,-11.765086728446022,14.338472019270647,-10.843311267465792,6.630576303160167,3.8296543974914554
LAC,-221.29706182844356,23.11598154672618,10.981199064494698,11.046348175379293,18.847185460197302,13.502088674717008
LDC,-30.980312234418378,13.918535042682906,-37.09206795095583,-26.73898014135111,-12.36405446228308,-19.881348775756884
LMY,-1169.4672648153712,36.215164204699256,-16.031983735708785,-28.435056465666047,-17.640814083523416,-14.574929181969523
LIC,-127.19702739890634,31.80438222146818,-46.14550353401661,-15.513470996849444,-2.338512692289706,-14.64495325031885
LMC,-398.6908848567581,26.67503034875199,-0.22467993750828974,9.459090159317668,-2.0099433541564125,5.8054910476528185
MEA,-3.223001157596106,-9.864282518326585,1.3641648686081238,10.152053075784773,-14.302646544741423,-8.799728925650518
MNA,-0.20333142799630266,6.207141237044436,1.088801432546028,7.016851983221041,-16.995707182156906,-5.921369948273902
MIC,-963.5871752919868,30.3191012840805,0.5214690250315472,28.495348078323712,18.786877796473753,20.41090700903756
NAC,-6.071135597505489,-53.6106323363038,2.780980839678426,-8.070691197189857,8.70563821458687,-0.3684948445187599
OED,-13.472129410792935,-153.46613392451212,-11.699815243889105,-17.515299950819838,-7.029509170530785,26.86677100081645
OSS,5.5833525637880586,10.23010881178173,-13.43650633611246,5.935757553759017,3.1504706652207712,-0.4740695565706614
PSS,0.6259699682951528,8.56392619228744,4.270135131014277,5.185532131733712,-3.3534314654886033,3.9805771603239184
SST,4.604101705203558,11.051299928199423,-9.742483765794006,4.277820394820026,1.4516467409300686,-0.37685018192759134
SAS,-107.91232512053763,4.17112290144096,-0.8648622465899787,8.215941609833147,-8.967088809520217,5.816082334659582
SSF,-33.32208477912987,16.77137788989937,-37.78233572533893,-22.75502908947654,-15.963216220388928,-17.96494700250795
SSA,-230.43959622886462,41.714978547409736,-39.873336195979796,-5.055321205518373,-6.720093902158533,-12.148480898881072
UMC,-517.2358313804592,7.387704406554901,0.4944264043017448,25.885072821107805,24.072912506530958,19.81681502983699
WLD,-149.41985465984132,-258.9578584722245,-31.774252891093116,-152.45877514930797,-77.33162415467433,-25.95252206963653
AFG,57.243650254166184,39.63972076632514,-53.94247518080849,13.384809729749959,-46.42889556251321,6.5300705447266765
ALB,44.45201573342465,16.13339027724935,10.43864248688422,-12.148853326270821,9.3358628754121,1.0570709926502055
DZA,52.712382611183386,-12.73451310344049,24.92226131190254,22.426722289295135,-26.744167305632175,-12.126948710225822
ASM,0.1512102008857329,0.48564658137400785,-0.31363862551127664,0.28618078870057095,0.3365116457126055,0.9783588963390764
ADO,1.1204189592555949,8.07189521683088,-3.406710653890448,-1.4785600039325286,-1.8864664679681293,3.550154852256532
AGO,38.956198500515356,8.284899809523875,-33.56184372864057,9.292713059324722,-1.1682320347779922,-21.18507714960631
ATG,5.3254204538819145,17.56202329137155,1.046301736120506,-0.642509042091159,-2.13143717059284,4.073448497526733
ARG,5.574884267253411,-1.6871829905092417,26.89514250688803,-0.24209633822878313,3.871499697932506,1.6429609534225547
ARM,40.33273071435983,20.562269045876025,4.0600126807891455,-8.802648020547924,12.776381407265601,22.491070667017667
ABW,-1.2876336544402018,-3.644383597667158,31.914285444577185,-5.66252829326859,2.130243005776873,-1.9085727724815682
AUS,-1.6442990074748576,-8.920582906836877,16.778638945725515,-6.188840445348601,20.3690223989657,-16.984630603975393
AUT,-0.49865407837366216,0.08204599936748586,18.555601036741685,-2.1991294418502076,6.972091865014743,-9.751417737058306
AZE,53.91602367348177,-8.605103701627538,-8.393724176270199,-1.9956317464792048,16.394416773078493,-2.152994414106219
BHS,2.371807090361668,22.200659374559777,-8.840117967642433,-16.25913113678586,14.48480013067531,6.3836540370107775
BHR,0.4643989340032298,6.413206523204023,18.121846461736006,8.57027372936292,-11.59471756268324,-4.210652379964917
BGD,32.29466196582565,10.449624688032213,-5.530712826695394,-2.6744371954686237,5.371919142359959,1.2602098548098069
BRB,1.4115102759549611,16.85823417128046,11.982925556728837,-12.568965812506995,14.42827758007206,-1.8521744505541438
BLR,26.020417205119394,-25.448142399474577,14.380371804767153,24.41276078066639,8.910896940634121,-25.949877611776984
BEL,-1.405904329637525,-3.5620262925217094,37.89275380688901,2.988669080493793,-13.752926169256545,-5.9434655452273635
BLZ,41.13347889766533,15.981888542016165,10.214641817272753,-9.459020533522848,3.9501623631854037,2.829058094351062
BEN,40.09178682104371,31.34539579850457,-25.398059647002416,-5.8820176694795405,1.350647417607048,9.914986931386709
BMU,0.589288780032651,1.5986976852890513,0.7203291210139734,4.608255222145978,2.9468720748695914,-8.871488474659168
BTN,33.05072662155363,-5.182703329725907,0.11413658305163282,6.1560874751871815,3.700032684204671,14.294107545388368
BOL,53.72496489469003,7.385371809347258,0.6725323400511481,-7.962210385274377,20.271415453077,0.8167613766352971
BIH,34.24114902508631,17.53332888054107,3.7828157191431333,0.20179517712002593,-2.6113803410398524,6.09471803629358
BWA,44.61662817198732,-0.7038828594211661,-0.9285987585825707,-8.8953516874758,17.260722806776165,-6.6742121155984675
BRA,-38.02724355589839,1.0552775253834539,8.296091764678357,1.3802000032975126,23.97076782710751,-4.911017682591691
BRN,-0.1524491807332381,0.752671914515014,20.608835519173162,4.772814152564774,0.24707543934669055,-13.794710022880576
BGR,36.083589430757534,13.813806779238337,22.05553308048671,0.06608428472748601,-20.977635077992673,3.2479098267866546
BFA,48.20722445710571,30.689552652449105,-59.34091236590354,-5.2305556593807605,15.315262966432025,12.860275606996286
BDI,44.78712376550388,25.477149308337275,-17.108220494158726,-12.344176486905962,13.31751215378118,-7.959725266554436
CPV,40.483900554246276,-1.0378633588842228,27.387722007925603,-9.495573237716354,12.582281865531897,19.971215049869542
KHM,46.08918360656215,16.267707240841176,-10.191337634667832,-20.774930025596458,32.93901313338804,4.478706549531077
CMR,54.279055824445926,27.038673333228708,-27.071448799229128,-5.328713013898409,-3.577436550870462,6.861565884224708
CAN,-0.47237841262211655,-2.6888106862253083,-1.7665571357248424,-8.62482455965667,22.2881902473919,-8.67008802308795
CYM,0.5654852485123005,2.3602613700893897,-3.7441263650287917,-2.3310761473427912,8.70682399455734,-3.322557706952039
CAF,57.4984769581609,46.27494727303896,-75.01473508381405,-1.6890561811631164,-0.14606791593055068,-11.420364285205661
TCD,54.406501193042594,30.30451597745556,-97.31709351652593,7.496782128647739,-7.89187692673509,-11.563118339849403
CHI,0.11979726607543538,0.4552492884250118,0.29822943045075395,0.5193878274771035,-0.40683014283482744,0.2880375864266532
CHL,4.741267894802843,-8.648607312873025,29.75757158550369,11.510458747481486,0.4916331603136012,-0.26247559761356865
CHN,-27.190240989064367,-84.88682389998361,-6.729344938212456,26.06489168873165,26.558419552765663,-25.871760651899923
COL,20.17704662773192,-17.352160408593704,6.994574373352635,17.402107720918238,23.11155952764317,-24.428379382370018
COM,62.66359444034331,24.666579622953122,-5.736669770807507,-8.931580527264785,-21.423364882194633,-4.2283869469301685
ZAR,44.973582685681,19.808539025523206,-41.21075704363427,2.0670835462677304,-6.16674184878339,-18.557968643466033
COG,55.464007566455145,14.400370858082976,-18.884987008529244,0.9443247003344102,-1.3586368169058798,-16.486470996459495
CRI,43.02560182670073,9.065397704455314,19.05254476992284,-3.5585255635623096,-6.680066756043771,3.7159817377005915
CIV,25.258692303195406,45.40980416920724,-16.509355419076883,-0.9613240170100739,-6.942348290588263,-10.325199171554033
HRV,2.535319195037466,20.786946953674974,23.66349545610812,0.14296321062860962,-9.569524187289478,1.2550325854454667
CUB,5.5165956751212475,13.263593851850947,28.45704280381568,1.1658404912668399,-11.667467171107747,0.598623514996683
CUW,0.13762892506745725,0.8109128886749907,-0.20581316739216227,0.9109641806602448,0.32653161162135586,0.07500074467010472
