Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34
EAP,4.577325110655315,-0.4013720486154283,19.17222888675034,5.726883064760146,-5.543003731884668,4.522350935794625,9.296259500769981,190.43241166632396,6.171347569078197,-0.2915899460163658,-0.8991796965128791,-2.5278882581375806,12.94558694542225,5.684987910388964,6.873973121153311,-0.6742837171297899,10.291743979891702,-0.6960562506916484,0.29031264354326236,-4.12121313146668,-0.29944583963818944,1.6136989215107849,-1.2066311216266898,-1.3137136129809706,-0.28220639544627873,0.8116275128781258,3.743171873749107,-0.43829947317738416,-0.7586659463133791,1.1095550294665426,0.03875449712914389,0.07703720580039157,-0.2074758903490361,-0.6727246408877793
ERI,-2.869047487612443,-1.2103632610349182,-3.5959048950958783,-2.9884089037704498,-1.245437949742064,8.285181778268504,5.37136885245329,-0.3727341151911783,1.7357112754219348,3.437283725142409,-0.4846334063529365,4.240310266180298,-2.2011440512473377,0.7055847314142369,7.234953112924875,-0.34151304153711315,-6.720079935799164,0.02004022846821502,2.8460168585448393,-2.755785017403,1.4045821608970752,2.2552600574316006,-0.19693991974229977,-3.5088635519507028,-1.2181153511730753,2.08430887220734,0.14647793686031174,0.6332169274506483,0.43480044714303345,-0.9382006979740178,0.37418168032818716,-0.21182009391276077,0.02846766607321464,-0.954524838253547
QAT,-1.04099852629352,0.2067837349349321,17.527458060907033,4.932539717588008,-4.728893887675308,4.153240842862442,18.22414563355004,-17.9449151055643,-13.97255925147357,-1.3200449041713516,4.715745579360339,2.6182506271308643,5.161121113992753,-9.164269200425817,-6.546104467628518,-0.7812375052471143,4.162873611257414,-2.972193617926159,-0.3743808872328247,-0.22022173473781992,-2.314061564987182,-0.16614057483857575,1.8472548609611184,-1.5962812043077448,-2.0490231003341717,-0.4028058283440594,0.6178713580562468,-0.6491494106830649,1.6146613071646077,1.8335120114187464,0.21732595818066994,1.6556316670074969,0.09420269129078461,1.200245009203116
LDC,-3.2346804330074748,-0.7426723346101484,-48.15946103324852,0.11812044375497721,0.6134972041652995,-0.4538316037235361,-10.469815529293085,29.131816743889537,2.7034978835844754,-5.866294834060891,-3.608366421765596,-7.630763252362523,39.19428068316263,1.2181853930629631,3.1777251885274067,-0.6094731334755842,2.408611902180926,-1.1399963487115694,-0.23925541414198417,1.5301648194699973,-0.5705835842700744,3.841432867767812,-1.4449943760699198,-1.0109693801630946,0.29779312246249656,-1.270989206513721,0.9056561595411987,0.06454980455929044,-0.4424983112084925,-0.8112839344376221,-0.6530774517078759,0.9721480018151788,-2.4765796376646896,-0.681660201998758
UZB,1.0322139265475223,-1.9064795407363098,2.431377635159045,-1.9983923720608607,-11.657014935174484,2.6657352954771008,4.51781013998732,23.575536120094633,3.111722518759089,2.2406074011381154,5.373787664700795,-11.338258919867688,4.0922645275027625,-1.650385868770153,-2.0672385339691313,0.9913629715284754,-5.577609758269849,0.7506826655906663,-1.090780255199515,-1.8961199160651885,1.6198495833671247,3.5898570401742766,-1.080855492909702,2.48147045441379,-1.3678580917724807,1.2512239672374232,1.7108045292864607,-1.2639686682662965,-0.6294719346780859,0.5867099425574771,-0.5595587508263943,0.1610161169529716,-0.20640880927681882,-1.8702950993791265
CPV,2.7133798320431373,-0.14504857304588453,-21.09588244050169,-6.56048524369051,-19.471209248318306,-1.2365769465834835,-14.818408103288785,-45.41370786600595,3.172246206717327,1.6008045533442061,-0.48877594464291596,-4.703159660600218,-7.7808948992276825,-8.672933023101589,-1.2493897930525266,-0.019541237776613624,3.119041367917599,-0.26079982882731145,0.4840830169506918,-0.11523615791622474,-1.4092802041211718,-4.5574079121005955,-1.3715081488875078,-2.086019914484584,-1.0953934169743929,3.0029255913467567,-0.06673641799203021,-0.2710229742525561,1.5328293138214695,0.18605453215434348,-0.5142904384368742,-0.44454713766123183,0.036720523664595724,-0.5196037413434528
MEA,-3.752618869039318,-0.3557504745653348,-24.20629096467296,2.018617850585087,-13.621663187358969,4.909501400674405,1.851702485755067,12.329625799712474,2.6132023610559383,-0.842955855385439,-1.9480138340994435,-1.786680072313874,5.2684134589921,-2.588184328822775,5.301457691763602,2.266497739079066,4.44416288550646,1.3800025406363163,2.05812056795933,-1.0670676228484635,-0.4509107005209112,-2.3274429180027685,-0.9115000432258443,-0.40593964223028056,-2.1534799853823086,1.1636874128515073,-2.950886366585762,0.22930384806747783,1.2689436032121335,-0.3931465057216282,0.3721928241976886,0.6725199078628932,0.6664473296884368,-0.38131051008875655
GRC,-2.0260851656189662,-0.616945983854562,24.539893385627426,0.8589369894376562,-9.017980950365182,-14.321277186624542,-12.120182113634112,-14.398036454090002,-3.4780702155102543,-5.056727058731474,0.06599409194004713,-0.43874789002942793,0.41375441866121476,2.874152674102506,4.833817878632946,-0.16974404075370075,-5.158643435128658,-1.2499042393068982,0.3622700523885658,1.0933535232805018,-1.9267452755759984,-0.21614507331510813,0.8718691800187823,-1.6701686627144454,0.2936574543016034,-6.015837222532922,-1.0652239409715263,0.19651785459246113,-1.268752641260034,0.025355991787198575,-0.16594527625933814,0.8818169058249269,0.1625349770081987,-0.2565117093244913
BEL,1.5002942978152258,1.7792100809419285,30.77087599995515,-1.5484597026880413,-6.539218445402642,-4.402712159337904,0.8399229896756804,4.305182271520448,-6.95652904524164,-4.871544253753129,4.061285442220074,2.3242522255925895,-3.304067312891153,2.8985028884447677,0.2675883622311233,-0.6367266016148825,2.990601001880549,0.9261072377206527,-0.3822363527532613,1.9581483485153375,-1.6047251716141089,-3.737658478990638,1.0634384471827467,-1.4979471355392446,0.892801454246082,-4.169019495841349,-2.9528601084459476,-1.6059994361389713,0.8250374639449523,1.7862787870790109,-0.16587096566237636,0.10363756164104936,0.08562627152968508,-0.38949235350441913
WBG,2.9377826800748887,-0.8476552957936362,1.9994964536143218,-0.2618377036967192,5.832686724948176,-4.45577762237141,1.7971195781371296,19.726505893564983,0.234424504593859,1.8963333700723826,3.2733008344199,3.160168346405695,0.40882804512449333,0.7734227616373721,-0.16968380096724772,1.3619704856132944,3.8811925246588856,2.9496884651720454,0.4664714080685159,1.2527027828539632,-1.9191035269484198,1.620732294710157,-0.8080422033125163,0.8630078641454255,-0.859595813954912,1.4025365997178185,-1.1769421922210253,0.3833178648935902,-0.7663874962339842,-0.14222868215717288,0.8940071356180089,-1.8892432060278694,-1.020987579007622,0.46315430319373746
ECS,1.388714635328154,-0.2757875181029034,33.868965384082976,-0.20685750094434574,8.122783819485033,54.585304046389375,27.61663087598296,-24.538223753442427,2.8096331979223375,4.072828290527349,-1.194192630977624,8.354312073216787,-7.697408367388848,10.775220100992183,4.66185579300061,1.5958281191737456,5.774236470881536,1.7244607865776491,2.773481812023734,-1.7501165297847043,1.9214740084274509,1.8470918607494256,6.409337569451473,-1.534040118891606,-0.8370442402184498,2.3956460589265256,10.841464919547978,-0.1322488566318301,1.5415096428139972,1.7902995208819013,1.9969857636469313,1.018755694893162,0.6951425755274878,-0.5966006291783938
ARB,-2.933601419913755,-0.25004447831192556,-24.33501244515704,0.09687571991772703,-3.603355638972905,9.648925437113354,-1.4270947923262365,-9.083229336704072,1.241603865774055,0.2501319482255498,-2.1893672491422915,-2.43158966267152,9.736364183488826,-0.3598463253028257,-7.927617679339683,1.1514172910375953,8.491020112679525,-2.425827150525594,1.5944578916225784,-0.4002455019531954,-0.14331267035146206,0.36351203862447723,-1.0336741879260136,-0.49267854678162115,-1.536008424136543,3.1326001402464345,0.17136650233513057,-1.2462159317696107,2.6227267172909423,-0.48300753153155973,0.8503889114432743,0.830946441071481,-0.6332210155281266,-0.4188788871541201
AGO,0.43192986896117797,0.03356402105368882,-14.154279564585577,-5.986167990824966,5.710933685539575,-8.249030017907625,-1.4995057308774715,-30.373734579005713,4.684136672850437,-0.4666601070890733,-3.755447920392001,-1.1070557276791904,-6.521240039234868,-8.052967473499471,1.9878304728032115,-0.8215214373886178,-7.924833784809916,-1.5281862825816912,0.4300471780741866,1.1982433044444332,-2.3720215506408304,-2.357190999431865,-1.4370286964660586,-1.1496071096302067,0.09229848009189955,-0.8130159492902705,-0.586182437578443,0.2626005669615098,0.9490929544216584,-1.1620661364616187,-0.5268465816386435,-0.7967427053398959,-0.04587209059530523,-2.33514848688969
OSS,6.48371635002737,1.1737475580998549,-17.43629523074878,-2.9029089451496586,-10.183279606033603,-4.8103814998982255,-3.782023743687245,-8.350642803261577,4.4840225415022354,-4.874217067457564,-1.705380603886566,-3.576823632908684,-2.2067945405988527,-2.4467714030147487,7.173505273735927,0.28986062021716996,-8.180694666120774,1.229534379475802,-1.6284239285171738,-0.2630211871365022,-1.7632970028541406,1.9548226164825317,-1.3684392364723101,2.575417436005787,-1.9663499818256573,-2.925381857646526,-2.7289269699018965,1.108379135362606,-1.8685268565091133,0.6816417407122332,0.24156742564188638,0.5879120715310556,0.08920095941722032,-0.5274926533470441
SLB,-5.0479347701408015,0.29602627183328256,8.21606422586715,-0.6274581444246192,-0.8174458848954108,10.554710926861393,-32.289866436116654,-44.521420290919906,3.1775978176100104,11.170108056901334,0.15826796912875324,1.6378438626052088,-10.203928851412368,-6.629146697156543,-3.0253893278142105,-0.7993509280553979,0.418217015638793,-0.7137638415384616,0.39390790913754603,-0.38396384572228237,-0.8591968041055673,4.283845152305706,-1.4169064384089134,-0.9944423068272835,-0.9275942161067615,-0.8140129971090232,0.18427448534867635,0.4691665219717947,1.2330608345085008,-0.8664505511102224,-0.1658920048112543,-0.24755907795540993,0.054196251268659644,0.1586757671881477
STP,-4.179872490618921,-0.5465858996173274,4.404401651717134,0.5287662141806241,-0.5179546092415286,-9.620975168523207,-8.407532512948999,-36.94946007203862,4.99482743593899,5.124310223196131,-0.655485991772695,2.331248590041006,1.2734201369656577,3.069679419320804,-0.26185131505755976,-0.22156514699978835,-0.8048320545382592,0.678520830498421,1.7994542633480632,-0.10877134468684901,3.183382223968886,1.2118761709225048,-1.3529208451284709,-1.2684267048277411,-0.9053158104251715,1.2107452927850928,-2.860575616565481,-0.3118276255914555,-1.9232520120345353,0.9367329339510141,-0.3663026191442443,1.892750720567566,0.0513873271827914,1.021094129641657
BTN,-5.139540689121354,0.15702446776780613,1.8404686801388108,1.274424183578857,-32.94552648559305,-2.560125162255856,18.365354624767964,-43.086052718926894,2.689092174304086,1.565699094127469,-4.836260463252084,2.799336995384602,-4.234468221470136,-5.1919477121312845,8.544962779663917,-0.6780857418429411,8.02522699565291,2.5283981798902033,-0.4800982894857304,-0.016109265890558055,2.435624354241,1.4428403317226397,-1.459248851109373,1.1842710351393126,-0.9864983077611085,-1.2237776267841138,1.4134592962408434,1.6554704690308308,-0.7044544602241976,-1.620478663046317,-0.27677928624259185,-1.4145663002100954,0.056506350342878625,-0.5948255962214458
COM,1.9272430056710967,-0.5405795475368501,-9.767933669316479,-1.1622607504004516,-4.134288618759612,-14.449990991447795,-14.37876183284388,-40.773912854273284,4.391497953153415,7.481230311534653,2.9273323603930548,1.174957756670774,-2.0911936941193994,0.8030310673880358,2.746544066181656,2.5044927917577606,-10.055368388000542,-1.122043887141759,-0.26126456892800987,1.1750879966907042,-1.3291278328809555,-3.1576533502410546,-1.4462473191824405,-1.463977484122256,0.6943399529544408,2.635322990668758,-0.46250717790571866,-0.37894562094993534,-0.8492537561679357,0.20350551669999536,-0.32399666867100135,-0.7784468316935832,0.052397784875307954,-0.5965056197635581
BEN,3.193151095538967,-0.35071727257765895,-48.12558267351772,-9.188776425881388,-1.4967574879374452,-20.382067025315088,-29.675408015267166,-42.94998587713626,8.19361108148344,-2.274319047337711,0.3594130446442396,-7.978290701029174,-0.018984672095083033,-6.877052494288288,-1.5919565031863585,2.504520976447778,-6.976360909370545,-1.3880894706293287,-0.8452477091317105,-0.33671363909337004,-1.9595539911271456,-1.6069334940147937,-1.4616238856567627,-3.6357922448061677,-2.2585126214027103,1.1575227379991584,-1.7675895543456115,0.03695409648125536,-0.41748813549941277,0.04070107601762363,-0.5578475517195517,-0.9389755307470142,0.049551111869639224,-0.6462953204524008
PNG,-0.477716496267442,0.6882682243419119,-35.656346546349795,-3.0136502457507737,4.930801668598301,-4.696570568732094,5.995345367092732,-37.94796466862431,-2.2097294169773947,-0.10294361474971647,-1.4230221986749185,-6.560727400236923,-3.4444544971331155,-5.225759348193667,-6.82022603225342,-0.8114736994912,-5.704394835680417,-0.9672189129420582,-1.0407661714668084,-1.2012817970858083,-1.3897619374969452,1.699092437582657,-1.4284541845003143,-0.0892301672854364,0.09650008379020117,0.8073231222433982,-0.8018747606823051,-2.1952756815527836,-0.4434001074343179,0.9475807806274431,-0.1658240644497682,-0.4598591042270963,0.05543118021641837,1.0512261209930658
UGA,0.40361199143368615,-0.9551078317694425,7.459938702722598,-5.4448037479630935,21.525676892811198,-13.408826552606277,-17.505930062462724,-34.22323022908436,9.155033616427165,-0.3662489398995216,-1.1525015783882149,-1.080768777776895,-8.031462304666723,1.5780825275566037,-3.1029646513472398,-0.4916698083368502,-7.817869480145619,-1.343582663910701,-0.07169821591606823,-0.9956098465630883,-2.4765893270972414,0.42460979118936154,-1.469628389713934,-1.8520574847109244,1.9948332847052797,1.9600702551674525,-0.11657692258045477,-0.9656999638759234,-1.4014631445248245,-0.29478695775837804,-0.16476541932478705,1.6991284127862112,0.21274036625499046,-0.7062508516284571
LSO,2.8552914032371595,2.6387876946544986,8.662323250705954,6.212220358927893,-8.60200872452717,24.12867313736715,-17.636999382260548,-40.736501897161126,2.0028030396720595,5.409291003900529,1.862385865584331,-1.31646807975353,-7.047934497790879,-2.752959667067234,2.9790744892950727,-0.7989886278372569,-9.481420317535138,-0.9193676833720642,-1.9956153053081127,0.5311181116723056,0.142550975807721,-1.3673597489607023,-1.436096951152375,0.880424967678072,1.4270211607961436,2.0538118412088124,9.08846138036447,-2.6323585017018765,-2.309482145314447,0.1645129511727299,-0.16566284971522643,-1.2921386686664318,0.013178005378310957,-0.6541997463058998
MNG,0.9088289017909161,0.28166892543159944,2.3199576432185136,6.9787759801200355,3.4743611594467043,-2.1192911589596557,0.17104485320450058,-20.39612290792602,-0.0279801505286042,7.3983989040430655,-0.28213418992456557,7.514426258082182,-2.872710270001231,3.3353217749289357,6.444202350255718,0.2905131149969928,7.393908855596603,0.605721049374349,-0.8503149928420274,-1.2847489642979064,-1.9312517369519895,-2.4025299938948246,-1.3078304038790822,-2.517221890157178,0.7023560345089931,1.7539951778776606,-0.8352686666382151,4.8243013038481335,-2.2232995016503976,-0.5954631927674667,2.0385966654066894,-0.2501842615100891,0.05543118021641837,-0.34938611036968337
KSV,0.27137897029738217,-0.11605776690433232,10.73763620586157,2.802166288551652,-2.1357424906529214,-2.0576657406299352,8.702322385692721,16.870827813565654,0.14013297699571656,-2.9786876301768355,-11.25479098599991,2.1542268716874986,1.0812038437757236,-1.200155514253932,4.309793642918324,0.08860031096448376,-3.0418477929454895,0.6368952663517566,-1.2165855305941435,-3.7254033043965773,-1.7889196554687836,-4.278427715867904,-2.748267031211371,-2.2845768035215386,0.5179002830086641,0.733496582968277,-1.6359421950119883,2.3034218915519595,1.5592196356636743,0.7138042923397815,1.7324200308486246,-0.3728688602622487,-2.611601935494688,0.26997145946240036
COG,-1.617714655496108,0.4325084893372578,25.29341614161303,-3.7498609234027214,-9.07934312302352,-18.79540542264476,1.8317677611570606,-31.04635896822552,1.9668374736374128,-3.993469105901615,-8.831879211517094,0.3896554789815408,-6.033946779258153,-5.264239623019754,-11.03762034705571,2.504520976447778,-3.913527951519426,-1.3979194571825426,-0.05131821086499061,1.8613671316090228,0.5829207471789892,3.8035343022367645,-1.448048311475716,-1.8524800474760674,1.000641109190448,-1.9118068173102987,-1.5187285640427575,-0.6961888662886747,-0.9172062622592463,-1.1243697792109149,-0.32741283336721116,-1.0566965767217118,0.05672205845602425,-0.6484510883748219
TGO,-0.06364500844836324,0.07963677888915337,-44.24531812231705,-7.04847782102318,-1.6822426878599686,-16.965256945536456,-22.292608129441152,-40.88741419209433,4.441056860649878,2.017994595525388,-1.4275304792963437,-2.134250804989189,-0.5912819608406437,-1.594785418447872,-0.13746416377548454,2.504520976447778,-5.931358538194437,-0.8091546853006305,-1.5223649263847399,-0.2185862439173703,-1.5950241267066163,-1.5591698231731776,-1.4633071105489175,-0.5682376679238612,-2.7751184808635103,0.039613898872302045,-1.8245558195524698,1.4890944051986708,-1.2465103451551018,0.13450198953624845,-0.16577716908783893,0.266804384408504,0.041949423144816506,-0.6351571305083048
CHE,-2.6670718153566852,-0.028582163322598386,6.13375029080372,-1.624395301078387,3.2907176969198044,-2.6632392918251124,20.225453289593084,0.7197088570292663,-7.005480831778131,-3.0409021454244,2.7001718410721467,-6.277010546043315,5.116565656936629,5.181407898985215,1.7001022098998864,-0.8050183460450262,-0.07982262429078546,5.092155356963195,-0.7397692958307984,3.151263643096627,-1.8023154930657461,3.206460107888038,2.390691929590035,-1.2764288218144801,-0.41238601071422964,-1.7006839755212884,1.1514299345422647,-2.9860541778580005,1.7681156018196336,0.7724679755505809,-0.16588984110898747,-0.531603323663794,0.14364029447234866,0.19475812446015558
MNP,3.840946821958883,0.8035386942388045,10.420344655584527,0.6967304206705592,-11.054245223411924,-13.282010683224913,11.84516298012865,13.537567088941753,5.795865958308654,3.2740829659829283,0.9205264389354514,-7.275829197187321,0.28832179055418755,1.2427392822585175,-5.406229995434371,0.20408725273600453,7.858120850775475,-0.9889570600387791,-1.0808480839168564,-0.2824480614029092,1.9984218350420555,-1.9137668234256575,0.15706152223410189,-0.7470732816253132,-0.000958353415444313,0.7302685979128065,-0.4559352656929876,-0.5948784366031215,2.3409596511740967,0.17693102336400315,-1.0099296690468824,1.019692269643598,0.2401394359413128,-0.21977698388821454
LBR,-1.6419714488846036,0.5975552803545394,2.649980279014324,-0.7460980769185036,-0.28578269558864833,-5.654822708370749,5.587918325041668,-36.31938820432425,0.5211537720432601,0.029387799324151753,-6.6169779869881555,-7.114489998471217,-5.67692533800778,-1.2311836740813338,2.915372337003471,-0.8104544221573111,2.4134419015016157,-1.4018291129845402,-1.616984407964684,-0.2525039424515573,0.90570263202314,-0.6049948728110368,-1.4567025122382367,-1.0412758682720018,0.9121364375000495,-3.788124356583485,0.566500135809032,0.42768822861573974,-0.64898502143076,-0.7778717075031654,-1.367003434993777,-0.8206520357011329,-0.21420396121561902,0.26185471547306954
PHL,-4.933314769722697,-0.36378738426303747,13.07127739914342,-2.9864325828528497,-3.171799597168093,-8.701827613552828,-13.836010534536948,-26.929263267998135,-0.8722504694479649,-6.296437970175052,5.796969187939881,-5.434416282510083,-3.350639073557946,-1.1752017126154213,-2.8050073457837463,-0.5938986879965138,-2.6620994901232464,-1.0603790349862714,-1.6439008564588369,0.23897278461254495,-1.9605240588937627,-0.6422647056051698,-1.407901870305709,-1.1599053085586872,-0.9422415438007625,-1.6142429337949091,-0.9000664691965243,-1.2371742583552572,1.8440580501342168,-0.391736049227508,-0.165910414044045,-0.5836720101752958,-0.14595661056775602,-0.5778141713490067
MNE,0.5243828397285855,-0.6958532080572103,8.349667340801295,-2.9693256378681725,-6.72479078534453,11.1983892042522,-1.9583038000055546,-64.7579948333219,-4.267759018086295,4.313600429272269,-2.3415185534691223,-1.8141736886339166,0.7736373538668687,-0.7612414875097591,-0.08355107737322398,-1.077970846685669,-8.801436203711736,-1.374061366889692,1.0918494158430478,-1.2349587333080212,-2.225333239406253,-1.8961502947718325,-3.815131354251532,-3.7081379976455895,-1.238404498857913,-1.7859167927870263,0.6140612758054399,-2.75113462352645,-0.6588507321700866,-0.38950868102104413,1.2241193206706236,1.5548400252842363,0.03523213768389088,-0.1113974741001447
KOR,-3.2231889682458714,0.22813082534351842,18.914770812888168,6.704237023571788,-10.810654648402307,68.77805781107014,105.52954260476537,-11.366814524398109,-9.147261289409059,-2.9177792438360903,0.5632498370725356,3.097743360396434,-2.3984522415771616,-1.239255816873576,-2.085456560171548,8.281860475722334,24.271781095249757,-0.4487284169149911,-0.31484067376234376,0.3896232650622569,-1.2422238302942066,-1.7205680830447045,0.15274943499792504,-0.7683268258544452,1.6081501989466158,-1.5636416848624353,-1.2626323938728166,-2.2495721827232966,-0.07030142827778685,0.21524176996515879,-0.9179594275704728,0.35746683329972184,0.34864658885454103,0.2998087777057446
PRI,2.1901668875610727,0.8701508488913408,4.622826679985675,6.185543350488704,-20.999631239662193,4.264768066018732,-7.196380645129384,-22.098153592586996,-1.2874209771867022,-6.666695222760906,1.2328843400590084,2.4832711340033415,0.9803044131136699,3.210486136022062,1.6277905788317797,0.8757947090373414,-0.1266930886847605,1.8968505155629853,0.772725305942561,2.7579959247042574,-0.8348660137959917,-2.101387246146632,0.22614602417992188,1.3249794769779466,-0.1469320542396622,0.6563398991434596,-1.5128509089372537,3.4643248259397157,0.8009191970514342,2.30907619950138,-0.21202653028665375,-1.3428663336269442,0.018226923401625857,1.727556824778323
