Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52
MDA,-6.934974597615193,-3.1038952267127775,-6.252054952677975,-3.676518908774541,-6.727152150310462,-3.6820233100255217,-47.642728121466554,-49.21666031874418,0.6524863418240486,-9.825987271218052,2.3163664020144124,-5.090331489356627,-0.7343677930093001,-1.8816666611931752,2.1158430069016925,1.665094844476707,0.2134984594081972,-1.9212089549599152,-7.776355012361616,-0.38520146849777587,23.015042379637308,0.4500471692939027,-1.5869477662348024,-0.4980200304627997,1.3837661870514746,-1.9671144718371576,-1.952160570177738,-1.7792295550001822,-0.29350409009877676,-1.5930423970516105,-1.1119766635856054,-0.9945337990550811,-3.2027351408450775,-2.727635736113209,-2.136003467777392,-0.29257317448304065,4.030313838159234,-0.5233342993383309,-2.0682363118479867,1.53675879270536,-2.274749297108232,-0.5308038701022418,-2.1424418166377768,0.43607864200679003,0.14500685870246355,-0.5631415540142807,0.11365003271582369,0.5283938200840658,-0.5586733256624703,-0.49064641251896685,0.732354960198644,0.11035224270549587
GNQ,8.446491212992244,-4.7738588126772585,-4.016098215676811,-40.94945417546238,-0.4250684223572489,-2.1293669543396607,-3.2448964092095003,37.207443981544486,-7.5747598793786155,-9.010049290952326,-2.276974762039147,3.7290880490667795,6.256574259287711,3.320230987386621,-1.3604298299283244,11.776915372437232,5.633011484628696,-0.0459280099376882,-6.205464797008734,-1.4861176599997228,-11.963675438139415,-5.69234559518497,-0.2856101169364932,-0.26290810704906076,-4.199610342736738,-5.499742075049526,-8.172157783858943,2.143543913928171,-2.3161226222139586,-6.131079138333265,-0.9386640331661353,0.61172844127223,0.14229215610353813,-5.506694332244111,1.924089415776494,-0.23572955227734171,1.1455983969561025,0.5924009341794455,3.4821657671805877,-0.16971259505347192,0.17075154947969412,-0.5505106639810252,-1.6117489987747144,1.2315752442940808,-2.37037056619722,1.0119924390993262,-0.4686514056963573,-0.5418560505448918,-0.8440128856158129,2.3935681905078163,0.9893942658882307,1.2594244278885716
TMP,3.090575948128224,-4.778720214850879,3.00307358869446,-42.10578039338418,2.1963480653314686,4.274192503421089,-4.237693054501285,-40.000227663273,17.068332377969217,35.18604417406677,-4.762577745904753,12.727372153572595,7.482700678455792,-1.5305916820744965,6.56767399313094,-0.7669645463983787,-2.5949344127310585,-3.8118539630674824,-3.562258356902458,-3.881080581812206,-30.3142868972342,-20.393267161348167,-1.1170187350331373,11.773833410420517,-1.5571414595240056,-4.398088228874579,2.1200589265732472,1.449259827556349,-1.6154209635989867,8.625492620977496,-1.5943509082870617,-0.33242523417582404,0.261806787583416,-0.055668358002956,0.003183394686196661,-1.3916630388474516,-1.080423306915331,3.4070200614402304,3.028278413156265,2.4924669337661096,-1.4881837088033123,0.9908886730299683,1.5616624040376235,1.3503038308533841,-1.2392010984108954,-0.5668822167616594,0.019156154006694556,-0.3192674295021979,-0.6297072254902094,-0.5172516616325801,-0.7659960827712355,1.712650974599557
TUN,-2.388580745543649,-2.3885468096284823,-4.540858029814274,28.775531379000583,32.153151560442225,-3.013264938514653,-38.94667181328674,-28.722504534465095,-6.091655769092987,-6.381086805714076,0.2412924167364086,-1.8508207571453308,-2.632975273679546,-0.5380223184289376,-1.8662381602781637,-9.940052147020351,-4.848610080578615,-1.8906118934138594,-7.486763153126065,-1.7835216348611596,0.5020759112679476,-11.340225813311905,-1.6240114208530396,-0.1513411905137653,-2.2094487439842796,-2.421609009655215,-0.23128003217951643,0.15097374696034416,-0.02732053249181221,-2.8780057493512916,0.02192504908789772,-0.8892751044436202,-2.4851705635041537,0.12375209926487563,-2.149638008256832,-1.175549095764401,1.2884210437410428,-2.6246611355219285,2.194051389097658,-2.3052615934212413,-2.87266739417831,-0.40529964830142634,-2.9480134511676157,-0.741880566451557,-1.1852155272351828,-0.5652876312839217,1.2354336706361104,0.172624957899608,-0.3986849925484306,-0.4878592806024155,0.5255838782790507,-0.21745028689883403
YEM,-8.048363037863423,-1.8700590609801342,-4.631098807014152,-53.83333846739402,2.385125147219992,-3.3091092323153717,-47.02927697210667,-2.926604672678022,6.598823987326408,-7.423432462158127,3.2895346090738573,7.628459575426941,1.4182275845673553,-1.7859738914009595,-1.4202191982458388,-3.5838904715470568,-3.4672125565207588,-1.019194056018304,-1.7099722911027873,0.2272720650897473,-7.279413375379807,-15.19513267971216,-0.749166609497004,-0.09858355850758362,-1.7399750615556777,-3.379331935204595,4.355885451360699,0.5093467921480221,1.0625065644702956,-3.250769436257496,-1.3654402603737466,-0.0009315185311280158,2.2096915151519188,7.0113423414460145,-2.3295902631097274,-2.470172431362794,4.676145507135778,-1.0219499035072175,1.0208559201869591,0.9122839158371373,-2.766712793112339,0.44161557072491464,-1.3614391467674158,-4.315111903042719,-2.6465200848515997,-0.49539724108380834,0.4278513299066775,-1.1670272507678392,-1.0483448081476159,1.1115098987676981,-0.3370810577927767,-0.5089660756886863
BDI,-3.145152881762153,-2.2815240542671984,-1.1379459903103903,3.5103921463171224,5.483293860367446,-8.85015379360766,-25.434058921920364,23.571061994000356,-11.151823338802103,-2.6363144186065974,-6.086759122893605,1.4122005360468408,-2.582714112224052,0.5053206415672186,7.602545667173925,16.51318077845972,-5.721691629680168,7.4070883683554625,-10.45319407639756,-2.634678883362514,-17.966392702732435,1.046993140687409,-0.7220767155360163,-0.8618368478223324,0.6768934623263024,-6.2084798778137635,-3.095663897562229,-0.6040796245999784,2.1573376331899614,-5.490590800382363,-0.06640457835687347,-0.8129618492032891,0.0322286730720807,-2.355185330011225,-2.3949320774866654,0.33689121760725893,-1.2273566809967638,-5.933845246232577,-5.205020380743967,-2.380837615205097,-1.2935570002010253,-0.989555082072863,1.1586849081606028,1.4567272758319179,-1.550755009394647,-0.3701893691372002,-1.3840926156819777,-1.4365148689313036,-0.6481400113363603,0.16745934701881537,-1.0364309769424278,-0.1842548702966488
CUW,-2.9997899006957844,-2.77492903280618,0.19952400806338566,21.955220278137002,13.39197729524811,0.4817230055985547,1.1163410059253422,-2.9070271268811334,4.123807441251766,-6.142858067267951,1.077785762285168,12.754151227373898,-3.953769342648573,1.1469817371540054,-2.93369987444905,-5.464907593873024,-5.466475638272174,-4.71451468587913,-4.226204373614989,-5.342612619630079,4.64813415151157,-14.57571647816209,-0.7986039957708551,-0.5280221305270856,1.1766667728249953,-2.9840290000098473,0.11749591470976406,1.3631418785999165,-3.183175287956809,-1.4373289040298192,-0.039867289169326726,-0.22511480224104685,1.9087565721455078,6.51012610313839,1.3758452562092631,-0.37610290979397,1.8354788682080545,0.8968594144704016,-0.5518478229471784,-2.4276897931831396,-0.9122180437447706,-0.1734312431784476,-0.8546126912424075,-1.7121122305111711,0.588531579794515,0.9280036059506636,-0.008060215923986827,-0.7295082189287715,0.15719043170802335,0.9033972664547267,-0.47273737853637315,-0.490785760623396
CRI,-4.477023035123295,-2.573357034439265,-2.8322694119702074,14.469547529664396,1.5095805380683913,-8.213547662360785,-46.2967487812346,0.9678230622687093,-7.12594226658698,-13.81176471942139,1.5438212176784363,1.7759582638055527,1.7905528894041307,-0.5999832582709377,4.950417576602567,7.525696000242931,-4.939648206439343,3.2855064672647556,-1.7526621280718304,-3.398216435680638,-0.6542538304789597,-9.596755159992188,-0.1758183261896058,-0.5880250903049447,1.6937636254138808,-1.9478915504598269,-0.477115543339107,2.36010870495607,0.9090151490063716,-5.146536702550773,4.128739850201893,-1.0291411358669207,-1.576649342832829,0.2869287874825798,2.3945056928098047,-0.9187487386010024,0.6242241347506076,-2.397478163936428,-0.5519994865182112,-3.1572844927382633,2.0253569324645797,-0.6950759697940665,-1.6707327831374743,0.7065926241566722,-0.7742006768137364,-0.5575554686838939,0.037052453391162615,-1.5941671615178807,-0.28795838920813466,-0.8463880024993442,0.1965381411208372,-0.04266170412469504
WSM,-3.2146949798329865,-2.665862448578907,-1.4725212055611085,9.1758075921554,-5.2084333535893315,-2.6654628475327087,-42.8067808033931,-32.17564506940273,-4.90748382019358,-12.099365860828916,4.1911301793280105,1.8075866385461792,-2.6021877001943645,-0.0007573029982120283,-4.195852335321825,-10.189707577533886,-4.979702482316541,-3.1560025306751385,-4.321581102596526,-0.2283234310596552,25.173280063145707,-17.89677435699855,-1.033759612359714,-0.2173325982280719,-1.526624308060915,-0.32359535779364923,-0.18507212369424336,-2.552603648459818,-0.48228631653677023,-7.855567645664501,1.0189213546724991,-1.1569478168472005,-0.003983702943307729,-3.745783132748624,1.4639798686976073,-0.7862053812849547,-0.5895527378179568,0.45511236012279144,-0.9911802781648644,-2.6614029133166133,-2.655936740114041,-1.8292760399182302,0.7419854370901495,0.07007279224988716,0.08865378056679141,-0.4164496076511427,-0.6038308434692035,-0.8545384927632724,-0.44944792459155714,-0.8284498107606039,-0.3714135458185463,0.42529396946730597
NPL,2.202527285819417,-1.8844805597374867,-9.878103774191466,-8.85510875088954,7.190917731782424,-10.056748794851659,-35.97176387800719,50.10530589913338,-14.371813094161757,-6.790965295755714,1.5906939590177074,7.006258150495792,5.137364287737514,-1.1664139867124856,-0.45906626496607705,7.160809208921075,-3.162448595723311,0.09303901431194328,-7.090396005733127,-2.1107806951930073,-2.2263853746879874,0.41369695217706504,-2.186253443371178,1.1298408329530185,0.1251114791293707,-5.757436802907805,2.525845713974787,-1.837352677586135,0.8733374194196706,-4.74651006793227,2.103823535857734,-0.37011209278610346,-3.7507961851435923,5.414306122571228,0.5440325185632175,-1.285595520625349,-2.712271454528875,1.1662850225532444,-2.604114061730795,0.4091400517844097,-0.33942404126542686,-1.1098982924468195,-0.3128513607114232,-0.3572541936974326,-2.84469218733248,-0.5014968299012452,-0.19109988448205387,0.05841468167089654,-0.6388683488273466,-1.038748904250165,-0.8666405323299321,-0.4793912501761199
