Country,x1,x2,x3,x4,x5
MDA,47.415991965992276,-6.401302511863609,-3.3473097173083333,-10.384925399837964,-12.201174241613336
GNQ,-29.303550919906225,53.341194155672504,30.34250802612484,7.090111374769583,31.418695689114646
TMP,-14.31748317017683,8.065794426234296,-1.2753534019561028,-14.361988044915995,0.34965606857462816
TUN,32.14961007088592,-9.129565590997167,-29.69205731346193,-20.614445637253777,-9.14284862291962
YEM,34.65596655491911,-2.619292174853614,2.464982436058719,-14.391968731454671,-8.228395776564302
BDI,52.5645975312683,-17.832017176528247,7.466482786896015,16.507565724883662,5.024542880587972
CUW,-40.14987298733113,1.7076834822545024,-13.081749727002805,-2.6088218495020037,0.6765237974137661
CRI,53.27539681139745,-11.67455136526468,-4.929049265761638,-8.104148666371028,-1.598395328570465
WSM,57.6106589247563,-1.7119874938632487,-12.86544921592588,-1.1917192919444206,-6.45501069600346
NPL,37.02117036552535,-8.748086950784085,-5.9990603069201365,30.48258246148373,12.370018822187422
EAP,-320.6801945598649,-14.091797596557825,3.6958152100252883,3.8849863225118675,24.410465092724316
ERI,47.992012873441304,2.1279757669060646,11.025777061530167,20.85563825958798,9.824307177705043
QAT,19.994155360193783,7.602914177243731,-27.197783975324995,-16.006176469145288,-13.278815812576685
LDC,-22.765330244461392,-24.845704266144075,56.77526691833819,17.056128391812113,-23.842917575671066
UZB,40.18521047185612,2.676872381902106,-8.827411589033916,-7.114473434057036,-9.112875732830446
CPV,35.97815450191883,3.647491837898186,14.399034111843545,14.074837034117001,13.887227690100648
MEA,1.5187647217225073,1.5892682155986901,-3.565425842131667,-9.609547853837254,-9.435675699434192
GRC,2.9870917494956992,-6.260969244603896,-19.87132270704307,-6.495807801422562,-4.261412662686511
BEL,-13.862397249935963,-6.213465119920301,-16.560393615616324,-17.46059105914621,-11.399656348332151
WBG,-15.783873979763364,-2.2960688642974763,-18.718790675165273,-23.646382581056894,0.5561719054336862
ECS,-51.54662254265052,76.88341610199357,-14.006570290322628,6.582366259131719,-13.20227381173864
ARB,-3.174563800828571,-3.286387333903016,15.453700428415978,-12.058001183426514,-4.917632094359595
AGO,38.617399633997906,9.0477480414032,6.7520482138445255,-1.3028687464140019,6.87520172111348
OSS,-7.42188466642294,-13.577353617935456,23.200892056733746,3.9113950626749134,6.826189001228446
SLB,63.37661162713868,-17.666875914506946,-3.8215680992339447,3.3994414512776494,-12.478258039228528
STP,32.80919531258648,-4.879740577076021,2.846042547567736,1.7866933132365415,0.7333167887302587
BTN,54.95235031820321,0.63811130562895,7.321581354148156,-11.322462547218901,-10.367889987141846
COM,44.52612282435406,-11.442336919097762,-0.2592279286372907,-17.248021599740117,-9.315709647731312
BEN,51.80073113153322,-29.567831264452707,39.97891034717729,4.0070582606554375,3.6149368619851723
