Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44
ARB,-12.280801203130276,4.160480416129456,0.9052289950409185,-2.439088628004824,-1.1654126119697494,-0.23905916358098417,-0.42331599215342924,0.04564713040431673,-0.15083315633153163,-4.106086029527489,-2.7453850891473914,3.6122251101678526,0.47348244270584866,0.8424589679898781,-1.4791811165271844,-16.755598017456514,-2.424412571106225,-1.992465340654137,-0.521835454548589,-0.23324165521652962,-0.5173153153800222,0.22411655173113545,-0.8021094760496789,-0.18007637271297436,3.802226667311467,2.5903174997345553,-1.190655512329811,0.9061893368604644,-0.9463733361169254,2.9980678637683553,0.0309579975659465,9.099122298069328e-17,1.7449992383512236e-15,6.262247865591217e-16,-6.987186950898653e-16,-7.856417763112628e-17,3.5447494040642756e-17,-9.868649107779169e-17,-6.492169741126765e-17,-1.1709915211834677e-15,6.664406603346637e-15,-2.050730427651563e-17,-9.330597760147593e-17,-1.6792958001609346e-15
CSS,9.776019094430215,-2.7891815016248738,-3.1731180480575745,-0.7383491113174261,-4.513279698193957,-4.832511846481017,-0.3381732239559119,-3.3693139164289354,-0.7152016792955855,-2.3674224601260465,-1.1257257124882394,-1.3305169317517107,-0.08322278694139537,3.348949381605431,-1.5877118488217417,3.008560095691411,-1.9973566543401973,-1.1175082865533583,-0.003451862638634451,-0.20474520774779917,-0.301567521656724,-1.61438288947958,-0.3426716996092854,-0.028357102987224492,-5.609660479915514,-5.400535125580898,-0.2297350553981194,-0.2485531132429002,0.2828394943025963,-0.5910879520275363,-0.07216975691865533,-0.40128537514281437,0.9290220506503893,1.9831043436501754,0.4702886796698279,1.5236506651011825,3.5447494040642756e-17,-9.868649107779169e-17,-6.492169741126765e-17,-1.1709915211834677e-15,6.664406603346637e-15,-2.050730427651563e-17,-9.330597760147593e-17,-1.6792958001609346e-15
CEB,16.849346071142183,-4.1597227265042935,-4.72802138325624,4.233687016225081,-3.4717312203523334,-2.9022342566810027,-0.2744441553854356,0.8647872808005145,-0.7063532874290681,-2.3564804293268766,1.0989209738621506,-1.6345066291191805,-0.32383642237730015,2.1441184553123276,1.1705788907257406e-16,-7.290446158011757,-2.5764930255385186,-0.36899885051569253,-0.5648936653714836,-0.09615009817353026,-0.4882704542953352,-0.06915670078533238,1.2537533384469124,0.2967165597704213,1.9992701931325145,0.9586042538662709,0.06924703836465888,-0.1953071138096827,0.4023178022842829,-0.3939753592066729,-0.04407367890843818,9.099122298069328e-17,1.7449992383512236e-15,-2.0752232122574825,-6.987186950898653e-16,-0.5266242292239325,-2.2954005491590386,-0.25865512914595423,-6.492169741126765e-17,-1.1709915211834677e-15,6.664406603346637e-15,-2.050730427651563e-17,-9.330597760147593e-17,-1.6792958001609346e-15
EAS,15.396184812876184,20.00058883008423,3.6323989834174637,10.423841829661809,6.625757101579986,7.487855583154466,-0.5530025273264597,16.7403241332816,6.976948490050294,-1.5414634995541294,-4.606281513949443,3.6112630767509195,-0.11279876559020273,8.857247378587555,-0.2944485180067784,14.834641577049107,25.258296634038075,6.116567850614015,2.03514134496345,-0.1616439065406346,-0.6648796475345543,8.388167482791044,0.3689521828925553,-0.5819852111384152,19.734467834463704,5.911360509288994,11.84513790516387,0.35935056351715244,0.5325414296081962,0.18437775930049277,0.19420614519438237,2.4043177750366507,6.820251746774359,0.0936575069397593,13.20449339157516,-7.856417763112628e-17,2.3890655590449934,1.4738093203058842,-6.492169741126765e-17,-1.1709915211834677e-15,6.664406603346637e-15,-2.050730427651563e-17,-9.330597760147593e-17,-1.6792958001609346e-15
EAP,12.486012802204321,8.459976695262595,2.1997729445117793,6.818362268566274,2.0451617691994057,1.9237821850452672,-0.5663641723771734,10.955815919535171,2.0622885504341397,-2.6589341451673296,-4.846866861419018,1.9456997970283592,1.1055876857523756e-15,7.286063788952599,-0.22633323525828714,16.064525279690766,3.897842742129771,0.14713218136675232,3.5725706079208335,-0.10985790672327073,-0.5285057596940406,1.9830436939489078,0.27062639838852254,-0.21069744919276664,17.78980286297267,160.6673142531289,2.7455173553961822,-0.1613853726464339,0.6526812828809608,0.15013058594518475,0.19420614519438237,-0.18065823271334325,1.7449992383512236e-15,0.5032322629926073,-6.987186950898653e-16,-7.856417763112628e-17,-0.29584250770159043,-0.1996618192912409,3.461549080450324,-1.1709915211834677e-15,6.664406603346637e-15,-2.050730427651563e-17,-9.330597760147593e-17,-1.6792958001609346e-15
EMU,28.945115169616578,29.410121715105358,0.5981284838591321,7.386790053411063,5.333565155248772,4.134662373853695,1.2506842404002536,9.70079584232997,4.691718104849184,2.0106425269040966,7.324768992842134,-0.20083454656875732,-1.579551222391233,1.7916569776146152,1.1705788907257406e-16,-7.148647258377355,30.23306159134338,8.589769945328271,5.6761837604240135,-0.1975461628291809,-0.6644256507440616,15.686240785422168,1.3241337332560084,-0.11962188779949735,-5.397244350516046,-3.9558959218899306,4.777119258604033,1.5268486150428056,0.8427831007304879,0.04417116651171965,1.859894979492992e-17,9.099122298069328e-17,1.7449992383512236e-15,-1.709290928732782,-6.987186950898653e-16,-0.6080400568696774,2.67826980811876,0.8630515894213354,-6.492169741126765e-17,-0.30171990666932635,6.664406603346637e-15,-2.050730427651563e-17,-9.330597760147593e-17,-1.6792958001609346e-15
ECS,28.850174288396445,35.356779243111184,1.6279467154904808,15.742982354440258,7.636517263299184,4.915996154818065,-0.04047939268252964,16.83934105392681,5.946055533518614,0.8652463259336574,2.6825123755328075,5.207181240542796,-0.7257073036251914,8.830654600018443,1.1705788907257406e-16,-7.381886623557968,48.41076610780611,8.574063152555219,8.459079116693124,-0.15042179708397635,-0.4882704542953352,26.594506016565795,0.17843839073371937,-0.19371100648619685,21.696242593284417,13.505585713609474,11.25714609580723,2.5480166436349965,0.5238716638356374,1.382181977410145,-0.14815595207123822,9.099122298069328e-17,1.7449992383512236e-15,-0.8057327407503188,-6.987186950898653e-16,-7.856417763112628e-17,4.998042709985973,0.8051289573624492,-6.492169741126765e-17,-1.1709915211834677e-15,6.664406603346637e-15,-2.050730427651563e-17,-9.330597760147593e-17,-1.6792958001609346e-15
ECA,10.282690089124728,-7.9129732384999985,-3.0810142480969303,2.3001142065589737,-1.5735284288191882,-2.115581977740934,-0.37005544559367076,-1.4074243473353443,-1.120005519594828,-2.5929771116542115,0.0323544904209741,0.5456067727143534,1.7892581774154341,4.449445051340272,1.1705788907257406e-16,-4.901013721964189,-9.845904710878411,-1.3523452047171645,-0.6859503271569821,-0.02373450427588267,0.5476629243921075,-0.5164047062968066,-1.5181534200002484,-0.18862040566803184,12.094687433916796,87.35130374641561,-0.31163597141727034,-0.2171374873165846,-0.3640335106820338,0.23920449372255925,-0.163512232573059,-1.0920341618185279,-0.7626873248707999,6.262247865591217e-16,-0.859639912826027,-7.856417763112628e-17,-0.6101680638866016,-0.4894099974773206,0.03699057591611739,-1.1709915211834677e-15,6.664406603346637e-15,-2.050730427651563e-17,-9.330597760147593e-17,-1.6792958001609346e-15
EUU,28.879996151117158,34.94517166267839,0.7203380882482178,8.977574265248004,6.616144073239697,-5.530818988466067,0.5617471214278179,13.645431397859994,7.367532135157128,2.1052220149170373,5.527922276469744,1.6529393233988223,-1.2398191532620895,3.957227442306033,1.1705788907257406e-16,-5.1402514934966,42.70029881026579,10.06140922918001,7.620862752015446,-0.18506968273965868,-0.6520407208010215,22.985901937170762,1.129452481750924,-0.18862173070779478,1.7569086533234035,1.0585179048991435,7.975874166692036,1.860987436293423,0.8757857766142613,0.4678339203816544,1.859894979492992e-17,9.099122298069328e-17,1.7449992383512236e-15,-1.1697125076446155,-6.987186950898653e-16,-0.5966494946884716,4.467206226917611,0.8713043499184068,-6.492169741126765e-17,-1.1709915211834677e-15,6.664406603346637e-15,-2.050730427651563e-17,-9.330597760147593e-17,-1.6792958001609346e-15
FCS,-44.06272592898254,-5.787801303747621,5.386514547114013,-0.30050587438597165,-0.3632209310780583,-3.2522638637175794,1.0989517248827691e-16,0.5758314471950928,-0.7149173856925344,-2.7262415494452186,-2.1509694704493705,0.542784860952874,1.1055876857523756e-15,-1.6627817435051901,1.635049893084507,-2.118880746685491,-3.6308208299288105,-2.771209818665633,-0.6023140509703879,-0.12070072521800926,-7.095833858813816e-16,-0.37257540791918137,-0.9994804151104563,-0.4340875613569489,13.2963670561009,8.243293894133979,-0.22317594868934088,-0.19877570540769424,1.3093359684733856e-15,5.941392457955034,1.859894979492992e-17,9.099122298069328e-17,1.7449992383512236e-15,6.262247865591217e-16,-6.987186950898653e-16,-7.856417763112628e-17,3.5447494040642756e-17,-9.868649107779169e-17,-6.492169741126765e-17,-1.1709915211834677e-15,6.664406603346637e-15,-2.050730427651563e-17,-9.330597760147593e-17,-1.6792958001609346e-15
