Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52
MDA,-6.9349745976151915,-3.103895226712777,-6.252054952677978,-3.6765189087745394,-6.727152150310462,-3.6820233100255235,-47.64272812146657,-49.21666031874418,0.6524863418240486,-16.09785968950101,2.3163664020144124,-5.090331489356626,-0.7343677930093011,-1.881666661193175,2.1158430069016925,1.6650948444767064,0.21349845940819712,-1.9212089549599147,-7.7763550123616145,-0.38520146849777626,20.40527811519254,0.450047169293905,-1.5869477662348024,-0.49802003046279963,1.3837661870514746,-1.9671144718371572,-1.9521605701777376,-1.7792295550001822,-0.29350409009877676,-1.5930423970516108,-1.1119766635856054,-0.9945337990550811,-3.2027351408450775,-2.727635736113208,-2.1360034677773925,-0.29257317448304065,4.030313838159234,-0.5233342993383308,-2.0682363118479867,1.53675879270536,-2.274749297108232,-0.5308038701022418,-2.1424418166377763,0.43607864200679003,0.14500685870246355,-0.5631415540142807,0.11365003271582369,0.5283938200840658,-0.5586733256624703,-0.49064641251896685,0.732354960198644,0.11035224270549587
GNQ,8.446491212992246,-4.773858812677259,-4.016098215676812,-40.94945417546237,-0.42506842235724784,-2.1293669543396607,-3.244896409209509,37.20744398154448,-7.574759879378614,2.0167725472525277,-2.276974762039147,3.729088049066779,6.256574259287712,3.320230987386621,-1.3604298299283246,11.77691537243723,5.633011484628698,-0.04592800993768703,-6.2054647970087355,-1.486117659999723,-13.760059009352632,-5.692345595184973,-0.2856101169364932,-0.2629081070490604,-4.199610342736738,-5.499742075049526,-8.17215778385894,2.143543913928171,-2.3161226222139586,-6.131079138333265,-0.9386640331661353,0.61172844127223,0.1422921561035383,-5.506694332244111,1.9240894157764938,-0.23572955227734171,1.1455983969561025,0.5924009341794454,3.4821657671805877,-0.16971259505347197,0.170751549479694,-0.5505106639810252,-1.6117489987747144,1.2315752442940808,-2.37037056619722,1.0119924390993262,-0.4686514056963573,-0.5418560505448918,-0.8440128856158129,2.3935681905078163,0.9893942658882307,1.2594244278885716
TMP,3.090575948128224,-4.778720214850878,3.0030735886944613,-42.10578039338419,2.196348065331467,4.274192503421088,-4.2376930545013,-40.00022766327298,17.06833237796922,29.112960631317815,-4.762577745904753,12.727372153572595,7.482700678455792,-1.5305916820744965,6.567673993130941,-0.7669645463983776,-2.5949344127310594,-3.811853963067482,-3.562258356902458,-3.881080581812206,-30.488033697448824,-20.393267161348184,-1.1170187350331373,11.773833410420517,-1.5571414595240056,-4.398088228874579,2.1200589265732472,1.449259827556349,-1.6154209635989867,8.625492620977493,-1.594350908287062,-0.33242523417582404,0.261806787583416,-0.055668358002955776,0.003183394686196772,-1.3916630388474516,-1.080423306915331,3.40702006144023,3.0282784131562646,2.492466933766109,-1.488183708803312,0.9908886730299683,1.5616624040376237,1.3503038308533841,-1.2392010984108957,-0.5668822167616594,0.019156154006694556,-0.3192674295021979,-0.6297072254902094,-0.5172516616325801,-0.7659960827712355,1.712650974599557
TUN,-2.3885807455436496,-2.3885468096284823,-4.540858029814275,28.775531379000576,32.15315156044224,-3.0132649385146535,-38.94667181328673,-28.722504534465095,-6.0916557690929904,-10.864458256392739,0.24129241673640867,-1.8508207571453312,-2.632975273679546,-0.5380223184289376,-1.8662381602781641,-9.940052147020353,-4.848610080578615,-1.8906118934138587,-7.4867631531260646,-1.7835216348611593,1.5832594961308626,-11.340225813311907,-1.6240114208530396,-0.15134119051376527,-2.2094487439842796,-2.421609009655215,-0.23128003217951643,0.15097374696034416,-0.02732053249181221,-2.878005749351292,0.02192504908789772,-0.8892751044436202,-2.485170563504154,0.12375209926487585,-2.149638008256832,-1.175549095764401,1.2884210437410428,-2.624661135521929,2.194051389097658,-2.3052615934212417,-2.87266739417831,-0.40529964830142634,-2.9480134511676153,-0.741880566451557,-1.1852155272351828,-0.5652876312839217,1.2354336706361104,0.172624957899608,-0.3986849925484306,-0.4878592806024155,0.5255838782790507,-0.21745028689883403
YEM,-8.048363037863421,-1.8700590609801337,-4.631098807014151,-53.83333846739399,2.385125147219992,-3.3091092323153726,-47.02927697210664,-2.926604672678038,6.598823987326407,-12.9414328139922,3.2895346090738586,7.628459575426942,1.4182275845673558,-1.7859738914009597,-1.4202191982458392,-3.5838904715470594,-3.4672125565207583,-1.0191940560183035,-1.7099722911027875,0.2272720650897474,-5.017142711364291,-15.195132679712165,-0.749166609497004,-0.09858355850758359,-1.7399750615556777,-3.3793319352045956,4.355885451360699,0.5093467921480221,1.0625065644702956,-3.250769436257496,-1.3654402603737463,-0.0009315185311280505,2.2096915151519183,7.011342341446014,-2.3295902631097274,-2.470172431362794,4.676145507135778,-1.0219499035072173,1.0208559201869591,0.9122839158371374,-2.766712793112339,0.44161557072491464,-1.3614391467674156,-4.315111903042719,-2.6465200848515993,-0.49539724108380834,0.4278513299066775,-1.1670272507678392,-1.0483448081476159,1.1115098987676981,-0.3370810577927767,-0.5089660756886863
BDI,-3.145152881762152,-2.281524054267199,-1.1379459903103897,3.510392146317123,5.483293860367445,-8.850153793607657,-25.43405892192037,23.57106199400036,-11.151823338802105,-9.730498438185375,-6.086759122893605,1.412200536046846,-2.582714112224053,0.5053206415672186,7.602545667173925,16.513180778459716,-5.721691629680167,7.407088368355463,-10.453194076397562,-2.6346788833625143,-18.9521453243571,1.04699314068741,-0.7220767155360163,-0.8618368478223324,0.6768934623263024,-6.2084798778137635,-3.095663897562229,-0.6040796245999784,2.1573376331899614,-5.490590800382362,-0.06640457835687352,-0.812961849203289,0.03222867307208073,-2.355185330011225,-2.3949320774866654,0.33689121760725893,-1.227356680996764,-5.933845246232578,-5.205020380743967,-2.3808376152050976,-1.2935570002010255,-0.989555082072863,1.158684908160603,1.4567272758319179,-1.550755009394647,-0.3701893691372002,-1.3840926156819777,-1.4365148689313036,-0.6481400113363603,0.16745934701881537,-1.0364309769424278,-0.1842548702966488
CUW,-2.999789900695785,-2.77492903280618,0.19952400806338555,21.95522027813701,13.391977295248115,0.4817230055985545,1.1163410059253502,-2.907027126881137,4.123807441251765,-5.514572047507044,1.0777857622851683,12.7541512273739,-3.9537693426485747,1.1469817371540054,-2.9336998744490494,-5.464907593873026,-5.466475638272174,-4.714514685879131,-4.226204373614992,-5.342612619630078,5.333969946605789,-14.575716478162091,-0.7986039957708551,-0.5280221305270854,1.1766667728249953,-2.9840290000098477,0.11749591470976406,1.3631418785999165,-3.183175287956809,-1.4373289040298178,-0.03986728916932669,-0.22511480224104685,1.9087565721455078,6.51012610313839,1.3758452562092631,-0.37610290979397,1.8354788682080545,0.8968594144704014,-0.5518478229471783,-2.42768979318314,-0.9122180437447707,-0.1734312431784476,-0.8546126912424075,-1.7121122305111711,0.588531579794515,0.9280036059506636,-0.008060215923986827,-0.7295082189287715,0.15719043170802335,0.9033972664547267,-0.47273737853637315,-0.490785760623396
CRI,-4.477023035123295,-2.5733570344392644,-2.8322694119702083,14.469547529664391,1.5095805380683909,-8.213547662360783,-46.29674878123459,0.9678230622687102,-7.1259422665869785,-15.597429500318496,1.5438212176784365,1.7759582638055516,1.7905528894041314,-0.5999832582709377,4.950417576602567,7.525696000242928,-4.939648206439343,3.285506467264756,-1.7526621280718293,-3.3982164356806384,0.010695922264352398,-9.596755159992187,-0.1758183261896058,-0.5880250903049447,1.6937636254138808,-1.947891550459827,-0.477115543339107,2.36010870495607,0.9090151490063716,-5.146536702550774,4.128739850201894,-1.0291411358669205,-1.576649342832829,0.2869287874825798,2.3945056928098047,-0.9187487386010024,0.6242241347506077,-2.397478163936428,-0.5519994865182112,-3.1572844927382633,2.02535693246458,-0.6950759697940665,-1.670732783137474,0.7065926241566722,-0.7742006768137364,-0.5575554686838939,0.037052453391162615,-1.5941671615178807,-0.28795838920813466,-0.8463880024993442,0.1965381411208372,-0.04266170412469504
WSM,-3.214694979832986,-2.665862448578907,-1.472521205561108,9.175807592155396,-5.2084333535893315,-2.665462847532709,-42.80678080339317,-32.17564506940269,-4.90748382019358,-19.042102979643673,4.1911301793280105,1.8075866385461798,-2.6021877001943645,-0.0007573029982120005,-4.195852335321825,-10.189707577533884,-4.979702482316544,-3.1560025306751385,-4.321581102596527,-0.22832343105965647,24.999533262931084,-17.89677435699855,-1.033759612359714,-0.21733259822807194,-1.526624308060915,-0.3235953577936485,-0.18507212369424325,-2.552603648459818,-0.48228631653677023,-7.855567645664502,1.0189213546724993,-1.1569478168472005,-0.003983702943307854,-3.7457831327486244,1.463979868697607,-0.7862053812849547,-0.5895527378179568,0.4551123601227913,-0.9911802781648642,-2.6614029133166133,-2.655936740114041,-1.8292760399182302,0.7419854370901495,0.07007279224988716,0.08865378056679137,-0.4164496076511427,-0.6038308434692035,-0.8545384927632724,-0.44944792459155714,-0.8284498107606039,-0.3714135458185463,0.42529396946730597
NPL,2.202527285819417,-1.8844805597374865,-9.878103774191464,-8.855108750889535,7.19091773178242,-10.056748794851655,-35.971763878007195,50.10530589913336,-14.371813094161757,-13.72435188691273,1.5906939590177074,7.00625815049579,5.137364287737514,-1.1664139867124856,-0.45906626496607716,7.160809208921076,-3.1624485957233133,0.09303901431194583,-7.090396005733126,-2.1107806951930073,-2.400132174902612,0.41369695217706454,-2.186253443371178,1.1298408329530185,0.1251114791293707,-5.757436802907805,2.525845713974787,-1.837352677586135,0.8733374194196706,-4.746510067932271,2.103823535857734,-0.3701120927861034,-3.7507961851435923,5.414306122571228,0.5440325185632174,-1.285595520625349,-2.712271454528875,1.1662850225532446,-2.604114061730795,0.4091400517844097,-0.3394240412654268,-1.1098982924468195,-0.3128513607114231,-0.3572541936974326,-2.84469218733248,-0.5014968299012452,-0.19109988448205387,0.05841468167089654,-0.6388683488273466,-1.038748904250165,-0.8666405323299321,-0.4793912501761199
