Country,x1,x2,x3,x4,x5
MDA,-50.86237039407603,-23.105013122212217,-2.3116113847119366,-21.425321327338292,17.42112881305695
GNQ,9.415345509382322,70.20691575619878,29.884227798052603,28.318589278280488,-28.805811314622478
TMP,-10.753932283158813,-8.578423851944978,6.365069140019588,-3.8919817422399166,5.184699579234085
TUN,-38.70171095063577,-11.517551121715549,1.8483853096096463,-12.666156210207388,3.7672255202980374
YEM,-40.70437637042823,-8.872175972278484,4.279991924171055,-23.39495789828363,1.2729042327821303
BDI,-41.647551552243904,-16.182874213035486,6.708354328546937,61.10058728247573,-14.994973580938558
CUW,16.357655423060645,5.765515506773589,-10.048042841062022,2.5111409809933662,-2.4968482325970016
CRI,-52.68674179445564,-7.635354644044079,6.199824730701303,-6.758945814803791,3.0138837469311826
WSM,-61.649744958417045,0.45039772428568964,-19.058749838077407,0.3249749160520215,2.306099703352878
NPL,-35.61132652274694,-18.684846713675125,16.385968745539323,38.18688532538957,-9.174343132211291
EAP,205.25252082772033,-9.171287197240863,8.566983981858327,6.45357895874178,-10.812016769089455
ERI,-49.05715376045476,-12.729458642985925,-7.926658799215768,28.680150189129655,-5.406536865008509
QAT,9.348156479402267,-2.493310173234568,-6.464319049205005,4.145372002751342,-5.460041360295968
LDC,18.279892460509384,-28.64536239966415,46.398422121198756,23.739425911221574,30.18278771889764
UZB,-48.883476621884576,-0.7438698035062904,6.964866400667552,-22.798504854981225,7.631957709375869
CPV,-46.47690586364894,-0.8312492099345481,-17.99827055946417,7.303671466972245,-2.9131727410593777
MEA,10.630293520389303,-0.2809641253930809,7.659991051434873,-22.49187434321996,8.224748083337962
GRC,10.23810034027474,-9.83403721093833,-0.08153993322309736,-2.8411335575927876,4.42010664394074
BEL,7.964578761620653,-4.081052870360505,-4.096278639459864,-23.59332377630308,4.766722643104586
WBG,35.27363769768297,3.4287617161363424,12.299991498550456,-35.284770419785985,-6.401052282041844
ECS,-0.7267306773661927,81.6057101894491,-9.676903526777775,1.5508904349985932,19.617317150379467
ARB,2.7677907014702274,-3.8213451215802587,18.23437813926187,-15.426071977241104,3.0857062285869974
AGO,-25.108633309408884,-14.380897520751292,55.931776572435865,4.881196174571809,-6.611971461809788
OSS,-14.86255885098183,-6.874931328156812,27.149988584149096,4.439848757752633,2.856949818638124
SLB,-43.42087750886774,-26.388782810818334,10.498705110807617,-15.799641678240743,7.8447190606902355
STP,-31.826132213927416,-0.16236631700187212,13.24284187696619,2.8683441902022286,-4.872072327675764
BTN,-35.83161691543992,-7.4341981479024595,38.590060379241145,13.755467569183393,-1.9522184992766507
COM,-35.789791231430385,-26.19386134523613,15.114176761529162,-13.860014558259978,8.256742277762736
BEN,-44.83435736774933,-20.997693140178317,18.97895558584021,16.730029311071046,-3.603123876925945
PNG,-52.37257828990276,-13.376274973834992,48.369707249530464,-0.41105034273296853,-5.244887353670486
UGA,-18.578102783265567,0.13209148782118335,-34.76852008063414,25.19572384313371,-1.2743435932181482
LSO,-48.329370935607244,-15.632014829871201,23.978212369487498,49.182800797088255,-6.352409996230924
MNG,-42.27918257116337,0.2825269014615713,-9.434979509214179,-13.186512406467449,-1.0417423008285454
KSV,-3.879989758493428,7.102909829191312,-11.232983876874727,-12.58223057037458,0.005188749609718748
COG,-37.70578306888648,-0.4107879562999284,13.118817091789248,-0.8757857145255488,-5.679561317840529
TGO,-46.910134569873556,-24.956147605318517,17.835405372494073,18.30457820290943,-4.660773224130448
CHE,8.181543477075238,5.446874814331061,-17.608627655087126,31.951155155412703,2.8279110011791615
MNP,-18.210439602215207,6.613976734586703,13.492977892078724,2.6621582030916437,-0.7557852152538396
LBR,-33.052610243945885,-4.113160051730781,-5.774424770633697,-4.748385115942012,6.035994711751751
PHL,-21.190025503461463,-3.631624746875788,-25.955210150688227,14.806378208821616,-10.632835986234884
MNE,-65.16507179788141,7.699174848004986,2.7255026461272287,-7.823910460568757,4.985883436318537
KOR,11.130474635164086,107.81485596341237,16.279506936380105,-43.23077957876802,-36.672005473241846
PRI,1.7851846057252898,1.8475091621002155,-13.274926053213205,-31.81346933053162,10.753406659321977
FRO,-7.18705284886911,-8.56821921030623,-12.262529104387799,1.1108951779901919,-2.100337749478233
DZA,-33.54704997883229,-0.4685212971395041,3.561388877413338,-8.470824581652732,-5.448850443281348
SYR,-59.89573980483809,-6.251715948698642,11.987984372921026,-41.00987515611845,12.269931037186906
CUB,-15.776768619386667,-23.330358172582095,-12.271955563103784,-10.784989718110921,5.737433751374295
MMR,-44.62654474170052,-11.72653401077769,13.030578379416768,5.518565712573194,-5.389429629556669
SVN,-24.70906377103076,-0.5748773212118223,-31.173374024981197,-1.5534469756692624,-2.526860804864659
PRY,-51.020537835949,-4.555730123018574,-11.441315481645406,3.8464261731195877,-5.366923264041856
SDN,-44.113005093840435,-12.343605684831457,1.9520518969671528,-18.370518161669285,4.161442165098348
FRA,2.2174989121704347,16.482773188603595,-4.889573360029135,-17.097774079157436,13.576488164006136
BFA,-41.38910285326829,-23.988949844029058,47.36384934819228,24.490316425638767,-14.1697946225599
CMR,-28.199890508968306,-27.87369582038407,34.97354432260807,-9.1613802780034,-1.6179538647873541
GUM,-15.236486472405991,-5.886414377296008,-9.060320008400675,2.9683546910917067,9.19804988314479
TJK,-34.195485052116254,-5.055119684417529,-3.823041820889195,5.289076979269882,-2.172460491557443
ISR,-4.77943693679234,-7.6361470389030375,-3.132753262053242,-6.972643054841543,-2.8633945125645113
FIN,9.106194990647095,6.960485792122481,-39.22146911322883,-0.45813750499383193,8.964481757833996
