Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
MDA,-0.6017743567432664,-3.8528697792224627,1.0502546667859962,4.084222600797454,0.21776505873667368,4.977704741191996,-5.209954850595219,-7.446569622588735,3.83772325367108,-4.437146196678997,5.766915398397626,-6.064692101370873,2.4429651533017243,-2.158375022257703,3.4631860770357954,-1.43196465727604,0.9828864675967828,0.008979485344146693,-0.9307351169157064,-0.23134909935240375,-0.10966168125184866,4.1952109256590875,0.16962187732128992
GNQ,-4.079978174532901,-11.059740034350314,1.9429990715052352,-3.126251610364921,0.7127026114865893,-1.4841444063727276,-5.528269953287674,-4.383648080962371,-8.73656930893708,-1.3025581184691732,4.300547390920394,0.8451609554860918,6.531384968234342,2.507217465540306,0.9356912968511646,-4.4553922494902665,-1.6056382227661605,-0.9094421079991815,-0.23431164095821863,1.2391364858302432,-0.05673643042507496,-1.3053538484599425,0.04972577840973928
TMP,8.07532837489071,5.903706144024641,-0.43726880406794666,-1.2496106491027117,0.9188187412732148,-2.985013691163704,-1.8440183953278124,2.043386643644804,0.8812144508323472,-4.928585641326663,-7.558475346586427,3.2942200708933447,1.8402699859338212,0.927360710857466,-4.056602859233816,-1.5295722237843685,-0.8794763134349326,1.8462496904324146,0.8367675852273214,1.6259615151543492,0.4291783929838968,1.486763318710175,0.05111720380779137
TUN,-13.052785002363661,-17.9540399505744,-0.11118851128601635,0.23078708827672662,-0.5613735719998595,-3.7629511148391135,-1.301517152979685,-8.480620917284602,-3.4548645210789815,-0.5571841141097751,-2.0288653534968644,-1.549917227006178,-3.0145166784461965,-0.9704097554069002,-8.443731701618102,-2.006682878918828,2.5319924192817878,2.7268505243520895,-0.5954934056411297,-0.8137074528822572,-0.06577229927982708,-1.3369798501385721,-0.10571930688676706
YEM,4.816764513139912,-4.471044162601552,-0.5381342646361226,-2.9717398831430635,-0.10903566460885916,-7.655008989840548,-0.772465621410555,1.5939516017062287,-4.441956189267947,3.1050538218631525,-8.688705585664708,2.5978401041892876,-0.6552361700760874,0.11683999021926372,3.5953360898267723,-2.2413032354419467,2.6633472221549885,-0.8000919789662204,2.3339034416110858,0.6052900275838909,0.770871246587619,1.1225428720409947,-0.34589962221094533
BDI,-8.802517468498786,0.6742438015751537,-0.7953729159518406,1.1225625421939787,-0.22388092796515924,0.6562501074734592,-0.9336941934716979,5.20051043410025,-1.7013733521433796,1.7813093806533182,-2.7921592050251114,1.2951144321780295,1.7930211496217368,1.1394570951522012,-4.103384782272817,-0.8001666122410369,0.24907049229418762,2.036808463363211,-0.5166846970887268,-0.8898560059826333,-0.18785820378788906,0.4162180686102872,-0.0435190486125012
CUW,-3.279858891876012,-2.02857637816214,1.2824309312712063,-0.9877753824966935,1.4043770488162588,2.7310790311758577,2.2670134614083945,-0.3786354199095283,-3.539785457128801,-7.516568213753057,-0.4403938673586387,3.8311260693108817,2.7719769716964437,0.5974940318614242,1.181071670885337,-2.612155859613617,3.394662795014682,-3.018069695863859,2.8781800121172396,0.32334349200061197,2.014268987578693,-2.608350492194548,0.04243689953059144
CRI,-7.420334500513416,-15.018858678188336,0.255017960971375,-2.1716272526018088,-0.46036772909766166,-3.408034400441824,-0.113608774901644,-6.2767744869852855,-4.4389942429672375,0.8145420551033985,-0.8208469004567938,2.4227409411749283,-3.2390689636745154,-0.8224340406803177,1.5913378537480805,0.4153766133708221,-0.31685613914592603,0.7429718928483248,0.8520748621529849,-0.8623558724404505,-0.4340326152862881,-2.0842990111984845,0.06233073974139863
WSM,-9.40580582347783,-4.9233049668131015,-0.2600906981607958,-0.6036787798250114,0.8335243006389903,0.41180730797937054,0.4645684758158207,5.387226544439648,-2.1077089346840507,3.2904891181733857,2.1927664859568408,6.001141967102893,7.791469194844142,-0.9656914371690506,0.4350095539129557,3.3624160190912944,-1.8259233032828903,-5.597426464423641,-1.148604748539999,-0.8967295930628367,0.16153904195994326,0.485621839132267,0.04160429891624777
NPL,-9.059869574889243,-12.854989797565857,-1.0118172568418022,-1.5592582062674123,0.8171808740490406,-5.149258736742335,-1.0819085217836681,-12.030596289148443,-7.474777821917979,-1.8562993080880816,6.547590085775108,-1.5972487669622597,6.757586263687658,-0.7938293266306728,-1.761329367026277,3.5176242279817185,2.5141767799618027,-0.6010742946117859,0.6704742747876326,-0.797372201554635,1.0341055040285672,-0.28884265857357805,0.015785627641281285
EAP,-9.966277256819298,12.523857413509626,-1.0128083198473228,2.7856984940953007,0.18623424276802045,3.7169644962235697,2.260048193885714,1.5577458844452794,3.824808865952712,3.2871908809251393,-0.9101340905235931,-3.4524860765414873,-5.115324440238944,-0.3561640310141534,6.327306567935134,0.5174814886194744,1.2169288425716882,1.9068223260777288,-2.2893588606653736,0.9840064361869443,-0.5408968268572193,0.9725235648346953,-0.8875989224900981
ERI,0.9725133641530004,-0.23982185133911216,0.33233903938109194,2.731183270905373,0.3414120438480669,-1.4835421043140515,-7.590925262949063,5.981382985403699,4.753459248226725,0.4235207815929801,1.4660121366790981,12.39451550384845,1.8514614984205755,0.14467578460645725,0.678053833473172,1.9118468239212367,2.285114466953633,0.5926547704015773,0.16242162199385915,1.6034626481403296,-0.05478925414791187,-1.5899496613946915,0.057776398276478146
QAT,-0.6855205584941969,-13.91117980699011,1.0279264867769131,-1.3757370921601615,0.39126660648008915,-9.284737699231188,11.577230099173537,-0.39661602231440574,0.6238789309443945,-0.7078553386571604,-2.9196638922711973,2.772548449605716,-7.504575933246549,-0.8676297059852356,-1.980142226216278,0.722277576910314,-1.5866089514035677,-0.6511853969299229,-0.30054246000985624,-0.845140005763676,-0.04860168047487535,-1.0370350604077956,0.08340342646999996
