Country,x1,x2,x3,x4,x5
ARB,-3.010142298041971,3.9495111858404925,-9.967326626804812,16.50344722969748,-9.369598198457036
CSS,6.106415749104306,-0.2863626457850339,14.833705915799584,-3.4813621997845674,6.412621822543798
CEB,-1.3932552182093199,-1.1040985597681192,20.650315215915537,3.903490897910159,-9.151317784512486
EAS,-19.399944098948108,-42.14040607662152,-3.9865532699812913,-22.234948299215727,-6.183068556976769
EAP,-208.6343455249612,6.727697490767028,-1.847732586976007,-6.09103961313337,18.37356236796971
EMU,-2.173560280734354,-57.489255788609285,14.318888078452048,-3.3386122813732726,2.438938231169905
ECS,-24.937419225067348,-76.79320343285727,2.1644953205246686,-15.060037029127326,-23.66414222003036
ECA,-112.5817848423767,21.38791245312727,11.571187885347326,5.288687567217166,-5.69887260894311
EUU,-7.847789269715496,-71.29111813515965,9.76251928783167,-5.01852281251235,-2.6598084744455672
FCS,-7.015059878535457,19.6324534903099,-40.6061836889969,7.184907276388184,-8.814878612694882
HPC,-20.869700705884032,28.97116313756494,-51.71024441658063,-8.987949473901466,-16.28263475327564
HIC,-20.712806413231718,-174.0601114294239,-20.36987606333221,-13.035540934075403,-10.171622104528888
NOC,-0.31091612665902235,-13.41083327468387,11.5828254719094,0.5797115269913825,-1.190946389280701
OEC,-15.318893259432969,-161.93616319889796,-17.005774152615388,-7.89069777460727,-1.7746323681799616
LCN,-9.753148184134261,-6.122846529982923,25.778961965057256,-13.250184968678788,-5.217259822889618
LAC,-229.4888773149998,23.453324272127027,21.405803287864313,7.331555924553667,13.984163293805059
LDC,-24.010520923912672,23.847002094009497,-40.77153864345552,-12.819112174110735,-17.33330417657968
LMY,-949.852265950407,40.16938086604787,-10.12268002882574,-9.550060234493905,-21.84282262535521
LIC,-74.82121272137202,37.08750792093771,-53.45277619917299,-9.393443911968516,-5.389186695777251
LMC,-333.44564845193844,28.312659499734295,-8.016431346895798,9.582998215645535,-0.7064473123580441
MEA,-4.567348100688383,-1.28461047235922,-0.6021954674204453,16.459574780641127,-10.009312798666485
MNA,-15.01497620781534,6.188609289855537,0.5761925844305518,17.033627512756603,-8.318920177963282
MIC,-815.4596639100004,38.045104383647185,-1.805097932441857,11.207778094571907,19.315122266868045
NAC,-5.920212291623203,-72.99625438984721,-1.347100455604874,-13.3302872208349,12.13506691499542
OED,-16.833160182442704,-164.99680348998461,-20.225687575513014,-6.835750435088444,-4.925779609277448
OSS,4.694896810965376,15.64901720563181,-15.953916610450866,0.0498808590390043,2.8271907079325196
PSS,4.997557527174918,9.527270102220704,-1.2392133412139206,3.729914225058158,-0.18228422378489206
SST,3.9636603626094673,7.744628919411977,-7.830685245872933,-1.5300376116221526,1.6325230897937058
SAS,-66.98212064134349,13.561197189112955,-17.996885439816108,9.66171034334349,-3.188921846292627
SSF,-24.42026072965044,20.873540045280002,-37.04469931188464,-9.199421049423119,-22.51179521189417
SSA,-101.12206114293585,29.550663455135577,-38.47475163097675,-4.489726379303013,-15.64283402410447
UMC,-445.37308122953834,22.463752081387852,2.028780446952231,4.120181740455598,25.521013375941276
WLD,-142.6213145054286,-227.03503140143695,-28.771243066654534,-84.91242799072835,-125.04366356223764
AFG,11.71394167977579,13.5230417473151,-36.4747975892074,24.071583828342387,-7.284724411466245
ALB,40.19845728065786,5.859939498398893,0.12501341483595474,-4.266113439040527,-1.8491191138121374
DZA,39.41163652435108,-6.531372536591175,13.80125743295993,10.21922850842427,1.7004968557074869
ASM,0.08328229912236895,0.6018241110577613,-0.8766371011540663,-0.6077174664570756,-1.2672467863332437
ADO,0.26673534948132394,1.9536834259220972,0.9455874697019565,-0.2337532996330684,0.05515908232618105
AGO,29.285572282091504,-2.889388749210281,-22.328689357120705,4.080491326428229,7.18210963760489
ATG,2.6182994572363136,2.4509734473348166,-6.836052966880307,-1.26716707896403,-1.9385492744205701
ARG,5.213934893831404,18.534528721312725,30.057448803963883,-6.4394470897903044,-0.9143684562990435
ARM,29.218965428772705,20.453133316098178,4.6848614043867105,-11.545174971883657,0.560585358176842
ABW,-0.42856019232727927,-13.463090478120323,49.24461610921789,-9.928423678164803,0.21634514585481202
AUS,-2.5198116931267407,-14.227292017779963,17.4961313865086,-13.438969253594125,12.923249535651655
AUT,-0.9685160988597354,-6.686538428690331,13.92097964529524,3.9516643709509025,4.057496005460209
AZE,42.33852766303542,2.2283150446592073,12.52930657097616,-0.8898650342254539,-3.054309479322455
BHS,2.4068035469464406,3.2480227703359845,-1.3237614841481995,-5.440320283123994,4.353903241268528
BHR,1.4453505548541032,-7.978995756631613,29.468411932104228,10.25373063096469,-4.327682444719657
BGD,17.488494548840652,22.484940548634746,-10.241025648802017,-7.849991712680509,-1.0349171271557793
BRB,1.5766237414305322,2.328725212118972,26.197202328399925,-21.33369518747821,2.302816390425266
BLR,46.07407443993208,-6.440118512368155,30.591721509901706,-5.313891242871703,-2.0885603266037163
BEL,-1.7682893767041779,-11.172462131861424,30.95362494975637,11.289713432915466,-1.89703126869798
