Country,x1,x2,x3,x4
MDA,-6.212168249152484,-9.950604964202567,-3.406008187693697,14.964336264650814
GNQ,-8.52063955708392,-9.11457463137472,-6.9402039125598325,13.360334481323665
TMP,11.362431968149346,-0.881490690824585,2.315759843991572,6.00585699112562
TUN,36.82696781774449,13.044263576879132,-3.680110001471533,-4.244526381197157
YEM,32.59474265123171,-10.200318607801897,6.5151416362064225,-6.222247538390022
BDI,43.62997613979977,47.18187233321853,65.52970785624159,4.669135535561637
CUW,2.552811150976038,-0.7276500590545999,-8.744868381411,-2.439361183629953
CRI,47.40422709667208,10.441702572848204,-10.255930674109045,5.07531973958787
WSM,39.5806790315332,12.017048692824325,8.350273250125843,-0.5632575012912154
NPL,39.31304567814563,25.798410046255572,22.258005773221537,2.6980740263284306
EAP,-192.46766266745834,-5.378999362278322,-5.265239121700198,-10.016299133527648
ERI,0.45280485485519734,-8.06869058580621,7.706205650306087,-2.8411633585636866
QAT,15.541222198895646,-23.05682632128602,-8.689963000192508,-6.391445950901978
LDC,-30.38722759869805,25.52087866178577,45.407439958161746,29.216073212347307
UZB,-23.957109562009844,-2.3181642199447277,0.545631549984656,-1.861294412631319
CPV,47.80584577734953,15.598567055056582,13.528271520261855,-4.007648937649816
MEA,-11.72038872475252,6.580495761777795,25.190959438304116,-1.8266140577988847
GRC,13.431073964351347,4.410691592086013,-31.63072384905374,4.221579198405448
BEL,-5.620814954238234,-9.029121464385398,-30.298679059820188,-4.026814976685278
WBG,-19.849187086089213,1.1345671775690802,-1.3639548271726747,-2.5011920436839143
ECS,19.932671285525664,-71.61974914871004,-3.105797967753035,-1.7228377465915972
ARB,8.910888862909552,1.9368381636590242,27.227271725111777,6.41752504110534
AGO,32.543169876225676,13.927007082903783,7.276159444007408,-3.1842134366586516
OSS,10.028749348077223,13.840486322081432,11.717258750781928,-2.4052435066773454
SLB,45.78213003139292,1.3100466776577926,-12.642996243880974,7.1969682764660075
STP,36.510177057282085,5.664396157257646,-9.932361184312827,8.516833972443738
BTN,41.5764856738637,-14.085841878972547,2.688460771145576,-14.698324198817799
COM,42.24202719307869,18.899340742073612,-1.7073383968633138,6.885458938323515
BEN,47.511768346065985,49.611689781695105,26.665314373942465,8.966685527601182
PNG,40.63536806769731,15.078603362817182,29.670304118487003,-5.004111798203314
UGA,35.50695107074978,13.013022536013745,-16.870867925256608,6.270702526607188
LSO,40.707270487131765,-15.007672144419477,-5.442905981582747,8.32641103399173
MNG,19.86615844403793,-2.882109107675644,-2.8449538996309207,1.3317156526138632
KSV,-17.52326794142477,-3.687261921386267,-8.467882199720474,-3.3566480409116783
COG,30.528712327281184,-0.36976033458620367,-29.171502559671705,-8.463215290756972
TGO,44.73236367124213,40.3359412103188,26.359522534462677,7.146752504113287
CHE,-2.024023602723624,-5.615125697503957,-4.730878573911232,0.8036300489931518
MNP,-14.706285417885148,-1.9204542905541464,-8.619959257536571,-9.186043387784204
LBR,36.05550685556141,-3.726024829336895,-3.2823252050975857,-6.092876578946906
PHL,27.03127167767121,4.624176604761492,-19.018145577860313,0.7954226472021672
MNE,63.91429638555465,-11.22398409003281,-7.510911205962324,8.949638982511777
KOR,4.9908004244785324,-102.07025538859178,31.799100221181956,-31.374491968936262
PRI,21.327264979143322,-4.247573769911159,-5.206494257984584,3.4235976303868405
FRO,7.87941635228654,16.451037397963304,3.700502198302358,-1.4088296911282776
DZA,26.501326623943847,24.24804727475001,3.540792858039055,-5.42340247239553
SYR,16.192916170461324,16.943103054477152,-1.621888144424362,3.1745096554598327
CUB,-5.086144063175295,11.352083328317915,-20.981185238684386,1.0888612636373234
MMR,24.270188865262863,12.718154217301452,-17.619157837565005,-0.10483527437294667
SVN,-8.567382187427695,3.5816008516834383,-0.5560077198605832,-0.3969262789399621
PRY,35.495595391426335,-1.1277918869655792,2.0712918949790593,-6.857975029627733
SDN,35.01997089074767,20.20939379614632,-1.3397188136394484,-3.2725788125027253
FRA,5.975939765475066,-23.89895217224,-26.06136464215409,1.924295480110051
BFA,54.8242128967925,50.61135724647325,47.03054980755628,5.3928334380021
CMR,41.36955626540999,31.70919997467682,12.731307966819424,-0.7117557536105755
GUM,4.140373122314045,-6.375315693032089,-16.384093387810577,-2.2097747658137825
TJK,-6.580867213074384,-3.324683884703708,10.58775336724721,-3.2143421957109406
ISR,2.99408901407985,9.790528698276109,-9.168897514827961,2.499377688123291
FIN,-12.279085950341038,-9.475767159792232,-33.66176064409433,1.4591912955511537
COL,33.1400775893043,0.6335153928472125,3.3166423126852393,-4.087419295301196
MNA,-84.51280486160772,20.266503782763696,15.693450747510322,-10.583308390263571
SSA,-160.7687747554203,30.367665139596927,28.34050723992563,19.957527195928503
PRT,36.31213207769286,2.5191609153080146,-3.0850356123726925,3.5891872353188075
