Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
MDA,-0.46653344863543866,7.8168424183438185,2.2609431865744187,0.860290752604544,-0.9550185395475757,-0.12294405976201461,2.3303213266375,-0.9002165966324124,-19.314588364500807,-4.509528717954704,0.9423309543733862,3.9717391518419207,4.995600366309093,3.034420029789349,-1.0328712070374304,0.5285288068671092,0.48987030173728385,-1.6164399287372408,-0.9375981563203931,-0.9720713882125539,3.1610569298747606,0.08727215945219835,-1.5693154357753596,0.19948279968487892,0.07015431831592252,0.3882193313138631
GNQ,-0.20328398383126056,-3.736678282627688,-11.719703559052729,0.8738806792401287,2.6169062239435954,-1.7383120310826903,-1.80087725819866,2.549919287836573,-13.910668036209081,-12.295837493172854,0.7885195270876126,-0.25949007686264225,-1.413223440712959,-8.732338402611308,2.6150965472742014,2.0556463689317788,-1.6320513030269794,1.3256966942288182,2.586591580437006,-0.716797073117112,-0.9792866508995962,1.2911677680979836,2.3173005141886596,-1.148667916469309,-0.03722453212943101,-0.1486060575445752
TMP,-1.2351705968706943,-4.287990574829996,-2.875884052707539,0.7297188811055578,11.937495267412862,-1.4215475020246244,-3.4494510303914123,-0.017376503615295524,13.800738539385879,-3.45094859318376,0.7148907347456568,-7.995792868027728,8.567767076282816,4.483521138899329,4.057058377330209,-0.14597934242224098,-1.1810114698484808,0.9598726563331298,2.515033774667917,2.048414778627909,0.092177204620218,-3.395059581311296,-0.5514836629117492,-0.6119022427467669,0.024427163205904295,0.8275150639962975
TUN,-1.02511157699439,-0.6293495027864275,-2.946238814365265,-0.302787024416092,1.3064263256032342,-0.6917782943513986,-2.556810978257463,-2.824860299497244,-35.62721139585845,-3.3659634488246004,-0.34086837074956855,-2.3011124104759855,3.0100011835658806,-5.961869925795161,-2.7936033522062482,-0.8474817902850684,-1.6743547400358556,-0.03232200721251027,2.0533424988327504,-1.0857543908213998,-1.652681533274914,-0.9899579387119862,-2.8952192310892295,-0.6949607798694644,-0.06032194269739494,-0.10244131424141405
YEM,-1.3270497841984317,2.097941139174976,6.319876779257627,0.39102420621624095,-14.618286295324047,-2.944616612872147,-7.588838513660667,-6.094974153013829,-54.19576040212653,5.026776404632002,1.6865902526009897,-3.622394969673236,11.433154424686448,-6.070433507735829,7.089300271329112,0.0739566097045648,0.9397189412955747,-0.36583749192106496,-2.5155172046759318,-1.457842045397402,0.6521669538080559,1.7522140594103428,-0.19048553934743698,-0.7060896996560421,-0.2787381914951725,0.2571133759942065
BDI,0.061624202711304754,-14.750658687707865,-2.010562841459292,-0.6903457837636278,-42.53126697851823,-3.564781076479957,1.4077748709110671,-1.317081666362304,-45.12942020931803,0.6637790399645851,0.5950460557296025,-1.3639000242228985,-10.536877821601598,-7.935317642329162,1.4862552362863701,0.9535893360014193,-2.3136093999605203,1.3580731924645897,-1.6072522277948704,-1.5031548721649117,0.9127998241782185,0.30436516469912633,-0.2971278844243291,2.6601159669929144,-0.19987843457873888,0.3786046516734478
CUW,-3.6585486999543737,-7.449146213401483,-9.938631344658884,0.06794293033935295,14.182316049552204,2.012265654631505,-2.048800002471479,-6.946405095699995,-23.41173102787895,-3.3373231936702203,-2.315704592118058,-1.406610024345737,0.11683931226159916,4.268804750637325,-2.2137591566128796,-1.947187622996422,-0.24923488764332513,2.0277012591796186,-2.1826464967807793,1.2320461001116552,-1.704286437062281,-0.036103180617687844,-1.7758060072863922,-0.7025054464672871,0.01824680306058027,-0.6869388004699231
CRI,-1.4202284261404317,-13.45802778547942,-12.88684267068764,0.29666158700150863,8.872752907878,-3.815137847635413,-2.344125838001322,-3.0802371334150624,-37.57405663414005,-1.0716763594326129,0.28807806066992914,-2.120015374018393,-8.982052189201863,-5.015680035456194,0.8490927446723512,-0.7200343329778434,-0.06082687125384201,-1.1737937185007712,5.145652173125221,-1.0325399001861084,-0.2662421014752974,-1.2313437191888492,-2.016798542626402,-0.6891155581935958,0.03329916321567903,0.19554169073162814
WSM,-1.248292999075741,1.5702585828748143,9.126703723186994,-1.2960273849103938,-7.119473663799258,-0.5774329605814466,-0.9952549685260796,-1.7299839482435104,-57.397789378465106,1.1240610929210317,0.8819236731768197,5.411531623795038,-4.165882016249774,-1.5964206797989804,3.3984754171756104,-0.843376664668207,-0.9106250508276323,-1.1117131603929282,-0.5607312302466856,0.17137285682881154,-1.2315317528736558,-0.6981291211285735,0.9093422897274632,-1.7614747777164839,0.011153299397512981,-0.5164641570018983
NPL,-1.0723151055032591,-13.963780415946362,-10.920751842556552,-1.0044355019979097,-28.520061121188295,-2.569826084645402,-5.032072938433986,-4.294093772088694,-56.33708383044473,0.8357686950715325,-0.7483621872649973,2.8276378953721233,-4.362225225320254,-2.3596946903530194,-1.870019429054302,-0.6478034990180851,1.5125281999238647,4.451580834422138,4.035859432255833,0.3838900500616229,-0.7061508043042777,3.970044047601789,-0.08367099537451139,-0.6951696601790326,0.017564932340321516,0.5487581047246965
